"","Gene","Pathway"
"23","bch:Bcen2424_0036  (GenBank) flagellar biosynthetic protein FliQ","Flagellar assembly"
"24","bch:Bcen2424_0037  (GenBank) flagellar biosynthetic protein FliP","Flagellar assembly"
"25","bch:Bcen2424_0038  (GenBank) flagellar biosynthesis protein, FliO","Flagellar assembly"
"26","bch:Bcen2424_0039  (GenBank) flagellar motor switch protein FliN","Bacterial chemotaxis"
"27","bch:Bcen2424_0039  (GenBank) flagellar motor switch protein FliN","Flagellar assembly"
"28","bch:Bcen2424_0040  (GenBank) flagellar motor switch protein FliM","Bacterial chemotaxis"
"29","bch:Bcen2424_0040  (GenBank) flagellar motor switch protein FliM","Flagellar assembly"
"30","bch:Bcen2424_0041  (GenBank) flagellar basal body-associated protein FliL","Flagellar assembly"
"31","bch:Bcen2424_0052  (GenBank) General secretion pathway M protein","Bacterial secretion system"
"32","bch:Bcen2424_0053  (GenBank) general secretion pathway protein L","Bacterial secretion system"
"33","bch:Bcen2424_0054  (GenBank) General secretion pathway protein K","Bacterial secretion system"
"34","bch:Bcen2424_0055  (GenBank) general secretion pathway protein","Bacterial secretion system"
"35","bch:Bcen2424_0056  (GenBank) general secretion pathway protein I","Bacterial secretion system"
"36","bch:Bcen2424_0057  (GenBank) general secretion pathway protein H","Bacterial secretion system"
"37","bch:Bcen2424_0058  (GenBank) general secretion pathway protein G","Bacterial secretion system"
"38","bch:Bcen2424_0059  (GenBank) conserved hypothetical protein","Bacterial secretion system"
"39","bch:Bcen2424_0060  (GenBank) general secretion pathway protein F","Bacterial secretion system"
"40","bch:Bcen2424_0061  (GenBank) type II secretion system protein E (GspE)","Bacterial secretion system"
"41","bch:Bcen2424_0062  (GenBank) general secretion pathway protein D","Bacterial secretion system"
"42","bch:Bcen2424_0069  (GenBank) uncharacterized enzyme","Glutathione metabolism"
"43","bch:Bcen2424_0069  (GenBank) uncharacterized enzyme","Metabolic pathways"
"44","bch:Bcen2424_0071  (GenBank) glutamine amidotransferase class-I","Purine metabolism"
"45","bch:Bcen2424_0071  (GenBank) glutamine amidotransferase class-I","Metabolic pathways"
"46","bch:Bcen2424_0071  (GenBank) glutamine amidotransferase class-I","Nucleotide metabolism"
"47","bch:Bcen2424_0077  (GenBank) pterin-4-alpha-carbinolamine dehydratase","Folate biosynthesis"
"48","bch:Bcen2424_0077  (GenBank) pterin-4-alpha-carbinolamine dehydratase","Metabolic pathways"
"49","bch:Bcen2424_0078  (GenBank) Phenylalanine 4-hydroxylase","Phenylalanine metabolism"
"50","bch:Bcen2424_0078  (GenBank) Phenylalanine 4-hydroxylase","Phenylalanine, tyrosine and tryptophan biosynthesis"
"51","bch:Bcen2424_0078  (GenBank) Phenylalanine 4-hydroxylase","Folate biosynthesis"
"52","bch:Bcen2424_0078  (GenBank) Phenylalanine 4-hydroxylase","Metabolic pathways"
"53","bch:Bcen2424_0078  (GenBank) Phenylalanine 4-hydroxylase","Biosynthesis of amino acids"
"54","bch:Bcen2424_0082  (GenBank) glucose-methanol-choline oxidoreductase","Glycine, serine and threonine metabolism"
"55","bch:Bcen2424_0082  (GenBank) glucose-methanol-choline oxidoreductase","Metabolic pathways"
"56","bch:Bcen2424_0083  (GenBank) amino acid/amide ABC transporter ATP-binding protein 1, HAAT family","ABC transporters"
"57","bch:Bcen2424_0083  (GenBank) amino acid/amide ABC transporter ATP-binding protein 1, HAAT family","Quorum sensing"
"58","bch:Bcen2424_0084  (GenBank) amino acid/amide ABC transporter ATP-binding protein 2, HAAT family","ABC transporters"
"59","bch:Bcen2424_0084  (GenBank) amino acid/amide ABC transporter ATP-binding protein 2, HAAT family","Quorum sensing"
"60","bch:Bcen2424_0085  (GenBank) amino acid/amide ABC transporter substrate-binding protein, HAAT family","ABC transporters"
"61","bch:Bcen2424_0085  (GenBank) amino acid/amide ABC transporter substrate-binding protein, HAAT family","Quorum sensing"
"62","bch:Bcen2424_0086  (GenBank) amino acid/amide ABC transporter membrane protein 1, HAAT family","ABC transporters"
"63","bch:Bcen2424_0086  (GenBank) amino acid/amide ABC transporter membrane protein 1, HAAT family","Quorum sensing"
"64","bch:Bcen2424_0087  (GenBank) amino acid/amide ABC transporter membrane protein 2, HAAT family","ABC transporters"
"65","bch:Bcen2424_0087  (GenBank) amino acid/amide ABC transporter membrane protein 2, HAAT family","Quorum sensing"
"66","bch:Bcen2424_0089  (GenBank) amino acid/amide ABC transporter substrate-binding protein, HAAT family","ABC transporters"
"67","bch:Bcen2424_0089  (GenBank) amino acid/amide ABC transporter substrate-binding protein, HAAT family","Quorum sensing"
"68","bch:Bcen2424_0090  (GenBank) amino acid/amide ABC transporter membrane protein 1, HAAT family","ABC transporters"
"69","bch:Bcen2424_0090  (GenBank) amino acid/amide ABC transporter membrane protein 1, HAAT family","Quorum sensing"
"70","bch:Bcen2424_0091  (GenBank) amino acid/amide ABC transporter membrane protein 2, HAAT family / amino acid/amide ABC transporter ATP-binding protein 1, HAAT family","ABC transporters"
"71","bch:Bcen2424_0091  (GenBank) amino acid/amide ABC transporter membrane protein 2, HAAT family / amino acid/amide ABC transporter ATP-binding protein 1, HAAT family","Quorum sensing"
"72","bch:Bcen2424_0092  (GenBank) amino acid/amide ABC transporter ATP-binding protein 2, HAAT family","ABC transporters"
"73","bch:Bcen2424_0092  (GenBank) amino acid/amide ABC transporter ATP-binding protein 2, HAAT family","Quorum sensing"
"74","bch:Bcen2424_0100  (GenBank) ATP synthase F0, A subunit","Oxidative phosphorylation"
"75","bch:Bcen2424_0100  (GenBank) ATP synthase F0, A subunit","Metabolic pathways"
"76","bch:Bcen2424_0101  (GenBank) ATP synthase F0, C subunit","Oxidative phosphorylation"
"77","bch:Bcen2424_0101  (GenBank) ATP synthase F0, C subunit","Metabolic pathways"
"78","bch:Bcen2424_0102  (GenBank) ATP synthase F0 subcomplex B subunit","Oxidative phosphorylation"
"79","bch:Bcen2424_0102  (GenBank) ATP synthase F0 subcomplex B subunit","Metabolic pathways"
"80","bch:Bcen2424_0103  (GenBank) ATP synthase F1 subcomplex delta subunit","Oxidative phosphorylation"
"81","bch:Bcen2424_0103  (GenBank) ATP synthase F1 subcomplex delta subunit","Metabolic pathways"
"82","bch:Bcen2424_0104  (GenBank) ATP synthase F1 subcomplex alpha subunit","Oxidative phosphorylation"
"83","bch:Bcen2424_0104  (GenBank) ATP synthase F1 subcomplex alpha subunit","Metabolic pathways"
"84","bch:Bcen2424_0105  (GenBank) ATP synthase F1 subcomplex gamma subunit","Oxidative phosphorylation"
"85","bch:Bcen2424_0105  (GenBank) ATP synthase F1 subcomplex gamma subunit","Metabolic pathways"
"86","bch:Bcen2424_0106  (GenBank) ATP synthase F1 subcomplex beta subunit","Oxidative phosphorylation"
"87","bch:Bcen2424_0106  (GenBank) ATP synthase F1 subcomplex beta subunit","Metabolic pathways"
"88","bch:Bcen2424_0107  (GenBank) ATP synthase F1 subcomplex epsilon subunit","Oxidative phosphorylation"
"89","bch:Bcen2424_0107  (GenBank) ATP synthase F1 subcomplex epsilon subunit","Metabolic pathways"
"90","bch:Bcen2424_0110  (GenBank) cyclohexadienyl dehydratase","Phenylalanine, tyrosine and tryptophan biosynthesis"
"91","bch:Bcen2424_0110  (GenBank) cyclohexadienyl dehydratase","Metabolic pathways"
"92","bch:Bcen2424_0110  (GenBank) cyclohexadienyl dehydratase","Biosynthesis of secondary metabolites"
"93","bch:Bcen2424_0110  (GenBank) cyclohexadienyl dehydratase","Biosynthesis of amino acids"
"94","bch:Bcen2424_0111  (GenBank) uroporphyrinogen decarboxylase","Porphyrin metabolism"
"95","bch:Bcen2424_0111  (GenBank) uroporphyrinogen decarboxylase","Metabolic pathways"
"96","bch:Bcen2424_0111  (GenBank) uroporphyrinogen decarboxylase","Biosynthesis of secondary metabolites"
"97","bch:Bcen2424_0111  (GenBank) uroporphyrinogen decarboxylase","Biosynthesis of cofactors"
"98","bch:Bcen2424_0112  (GenBank) primosomal protein N'","Homologous recombination"
"99","bch:Bcen2424_0113  (GenBank) L-proline dehydrogenase / delta-1-pyrroline-5-carboxylate dehydrogenase","Alanine, aspartate and glutamate metabolism"
"100","bch:Bcen2424_0113  (GenBank) L-proline dehydrogenase / delta-1-pyrroline-5-carboxylate dehydrogenase","Arginine and proline metabolism"
"101","bch:Bcen2424_0113  (GenBank) L-proline dehydrogenase / delta-1-pyrroline-5-carboxylate dehydrogenase","Metabolic pathways"
"102","bch:Bcen2424_0113  (GenBank) L-proline dehydrogenase / delta-1-pyrroline-5-carboxylate dehydrogenase","Biosynthesis of secondary metabolites"
"103","bch:Bcen2424_0114  (GenBank) amino acid/amide ABC transporter substrate-binding protein, HAAT family","ABC transporters"
"104","bch:Bcen2424_0114  (GenBank) amino acid/amide ABC transporter substrate-binding protein, HAAT family","Quorum sensing"
"105","bch:Bcen2424_0120  (GenBank) amino acid ABC transporter substrate-binding protein, PAAT family","ABC transporters"
"106","bch:Bcen2424_0129  (GenBank) Ethanolamine ammonia-lyase heavy chain","Glycerophospholipid metabolism"
"107","bch:Bcen2424_0129  (GenBank) Ethanolamine ammonia-lyase heavy chain","Metabolic pathways"
"108","bch:Bcen2424_0130  (GenBank) Ethanolamine ammonia-lyase light chain","Glycerophospholipid metabolism"
"109","bch:Bcen2424_0130  (GenBank) Ethanolamine ammonia-lyase light chain","Metabolic pathways"
"110","bch:Bcen2424_0134  (GenBank) Aldehyde dehydrogenase (NAD(+))","Glycolysis / Gluconeogenesis"
"111","bch:Bcen2424_0134  (GenBank) Aldehyde dehydrogenase (NAD(+))","Pyruvate metabolism"
"112","bch:Bcen2424_0134  (GenBank) Aldehyde dehydrogenase (NAD(+))","Metabolic pathways"
"113","bch:Bcen2424_0134  (GenBank) Aldehyde dehydrogenase (NAD(+))","Biosynthesis of secondary metabolites"
"114","bch:Bcen2424_0134  (GenBank) Aldehyde dehydrogenase (NAD(+))","Microbial metabolism in diverse environments"
"115","bch:Bcen2424_0138  (GenBank) thiamine pyrophosphate enzyme domain protein TPP-binding protein","Valine, leucine and isoleucine biosynthesis"
"116","bch:Bcen2424_0138  (GenBank) thiamine pyrophosphate enzyme domain protein TPP-binding protein","Butanoate metabolism"
"117","bch:Bcen2424_0138  (GenBank) thiamine pyrophosphate enzyme domain protein TPP-binding protein","C5-Branched dibasic acid metabolism"
"118","bch:Bcen2424_0138  (GenBank) thiamine pyrophosphate enzyme domain protein TPP-binding protein","Pantothenate and CoA biosynthesis"
"119","bch:Bcen2424_0138  (GenBank) thiamine pyrophosphate enzyme domain protein TPP-binding protein","Metabolic pathways"
"120","bch:Bcen2424_0138  (GenBank) thiamine pyrophosphate enzyme domain protein TPP-binding protein","Biosynthesis of secondary metabolites"
"121","bch:Bcen2424_0138  (GenBank) thiamine pyrophosphate enzyme domain protein TPP-binding protein","2-Oxocarboxylic acid metabolism"
"122","bch:Bcen2424_0138  (GenBank) thiamine pyrophosphate enzyme domain protein TPP-binding protein","Biosynthesis of amino acids"
"123","bch:Bcen2424_0142  (GenBank) L-serine ammonia-lyase","Glycine, serine and threonine metabolism"
"124","bch:Bcen2424_0142  (GenBank) L-serine ammonia-lyase","Cysteine and methionine metabolism"
"125","bch:Bcen2424_0142  (GenBank) L-serine ammonia-lyase","Metabolic pathways"
"126","bch:Bcen2424_0142  (GenBank) L-serine ammonia-lyase","Biosynthesis of secondary metabolites"
"127","bch:Bcen2424_0142  (GenBank) L-serine ammonia-lyase","Carbon metabolism"
"128","bch:Bcen2424_0142  (GenBank) L-serine ammonia-lyase","Biosynthesis of amino acids"
"129","bch:Bcen2424_0144  (GenBank) glycine dehydrogenase","Glycine, serine and threonine metabolism"
"130","bch:Bcen2424_0144  (GenBank) glycine dehydrogenase","Glyoxylate and dicarboxylate metabolism"
"131","bch:Bcen2424_0144  (GenBank) glycine dehydrogenase","Metabolic pathways"
"132","bch:Bcen2424_0144  (GenBank) glycine dehydrogenase","Biosynthesis of secondary metabolites"
"133","bch:Bcen2424_0144  (GenBank) glycine dehydrogenase","Carbon metabolism"
"134","bch:Bcen2424_0145  (GenBank) glycine cleavage system H protein","Glycine, serine and threonine metabolism"
"135","bch:Bcen2424_0145  (GenBank) glycine cleavage system H protein","Glyoxylate and dicarboxylate metabolism"
"136","bch:Bcen2424_0145  (GenBank) glycine cleavage system H protein","Metabolic pathways"
"137","bch:Bcen2424_0145  (GenBank) glycine cleavage system H protein","Biosynthesis of secondary metabolites"
"138","bch:Bcen2424_0145  (GenBank) glycine cleavage system H protein","Carbon metabolism"
"139","bch:Bcen2424_0146  (GenBank) glycine cleavage system T protein","Glycine, serine and threonine metabolism"
"140","bch:Bcen2424_0146  (GenBank) glycine cleavage system T protein","Glyoxylate and dicarboxylate metabolism"
"141","bch:Bcen2424_0146  (GenBank) glycine cleavage system T protein","One carbon pool by folate"
"142","bch:Bcen2424_0146  (GenBank) glycine cleavage system T protein","Metabolic pathways"
"143","bch:Bcen2424_0146  (GenBank) glycine cleavage system T protein","Biosynthesis of secondary metabolites"
"144","bch:Bcen2424_0146  (GenBank) glycine cleavage system T protein","Carbon metabolism"
"145","bch:Bcen2424_0148  (GenBank) oxidoreductase domain protein","Inositol phosphate metabolism"
"146","bch:Bcen2424_0148  (GenBank) oxidoreductase domain protein","Metabolic pathways"
"147","bch:Bcen2424_0148  (GenBank) oxidoreductase domain protein","Microbial metabolism in diverse environments"
"148","bch:Bcen2424_R0005  (GenBank) tRNA-Arg","Aminoacyl-tRNA biosynthesis"
"149","bch:Bcen2424_0158  (GenBank) Aminocarboxymuconate-semialdehyde decarboxylase","Tryptophan metabolism"
"150","bch:Bcen2424_0158  (GenBank) Aminocarboxymuconate-semialdehyde decarboxylase","Metabolic pathways"
"151","bch:Bcen2424_0161  (GenBank) monooxygenase, FAD-binding protein","Phenylalanine metabolism"
"152","bch:Bcen2424_0161  (GenBank) monooxygenase, FAD-binding protein","Metabolic pathways"
"153","bch:Bcen2424_0161  (GenBank) monooxygenase, FAD-binding protein","Microbial metabolism in diverse environments"
"154","bch:Bcen2424_0161  (GenBank) monooxygenase, FAD-binding protein","Degradation of aromatic compounds"
"155","bch:Bcen2424_0174  (GenBank) short-chain dehydrogenase/reductase SDR","Fatty acid biosynthesis"
"156","bch:Bcen2424_0174  (GenBank) short-chain dehydrogenase/reductase SDR","Biotin metabolism"
"157","bch:Bcen2424_0174  (GenBank) short-chain dehydrogenase/reductase SDR","Metabolic pathways"
"158","bch:Bcen2424_0174  (GenBank) short-chain dehydrogenase/reductase SDR","Biosynthesis of secondary metabolites"
"159","bch:Bcen2424_0174  (GenBank) short-chain dehydrogenase/reductase SDR","Fatty acid metabolism"
"160","bch:Bcen2424_0174  (GenBank) short-chain dehydrogenase/reductase SDR","Biosynthesis of cofactors"
"161","bch:Bcen2424_0175  (GenBank) AMP-dependent synthetase and ligase","Biosynthesis of siderophore group nonribosomal peptides"
"162","bch:Bcen2424_0175  (GenBank) AMP-dependent synthetase and ligase","Biosynthesis of secondary metabolites"
"163","bch:Bcen2424_0176  (GenBank) Enoyl-CoA hydratase","Fatty acid degradation"
"164","bch:Bcen2424_0176  (GenBank) Enoyl-CoA hydratase","Valine, leucine and isoleucine degradation"
"165","bch:Bcen2424_0176  (GenBank) Enoyl-CoA hydratase","Geraniol degradation"
"166","bch:Bcen2424_0176  (GenBank) Enoyl-CoA hydratase","Lysine degradation"
"167","bch:Bcen2424_0176  (GenBank) Enoyl-CoA hydratase","Phenylalanine metabolism"
"168","bch:Bcen2424_0176  (GenBank) Enoyl-CoA hydratase","Benzoate degradation"
"169","bch:Bcen2424_0176  (GenBank) Enoyl-CoA hydratase","Tryptophan metabolism"
"170","bch:Bcen2424_0176  (GenBank) Enoyl-CoA hydratase","beta-Alanine metabolism"
"171","bch:Bcen2424_0176  (GenBank) Enoyl-CoA hydratase","Aminobenzoate degradation"
"172","bch:Bcen2424_0176  (GenBank) Enoyl-CoA hydratase","Propanoate metabolism"
"173","bch:Bcen2424_0176  (GenBank) Enoyl-CoA hydratase","Butanoate metabolism"
"174","bch:Bcen2424_0176  (GenBank) Enoyl-CoA hydratase","Limonene and pinene degradation"
"175","bch:Bcen2424_0176  (GenBank) Enoyl-CoA hydratase","Caprolactam degradation"
"176","bch:Bcen2424_0176  (GenBank) Enoyl-CoA hydratase","Metabolic pathways"
"177","bch:Bcen2424_0176  (GenBank) Enoyl-CoA hydratase","Biosynthesis of secondary metabolites"
"178","bch:Bcen2424_0176  (GenBank) Enoyl-CoA hydratase","Microbial metabolism in diverse environments"
"179","bch:Bcen2424_0176  (GenBank) Enoyl-CoA hydratase","Fatty acid metabolism"
"180","bch:Bcen2424_0207  (GenBank) conserved hypothetical protein","Nucleotide excision repair"
"181","bch:Bcen2424_0207  (GenBank) conserved hypothetical protein","Mismatch repair"
"182","bch:Bcen2424_0239  (GenBank) conserved hypothetical protein","Flagellar assembly"
"183","bch:Bcen2424_0240  (GenBank) flagellar hook-associated 2 domain protein","Flagellar assembly"
"184","bch:Bcen2424_0241  (GenBank) flagellin domain protein","Two-component system"
"185","bch:Bcen2424_0241  (GenBank) flagellin domain protein","Flagellar assembly"
"186","bch:Bcen2424_0242  (GenBank) SSU ribosomal protein S21P","Ribosome"
"187","bch:Bcen2424_0245  (GenBank) DNA-3-methyladenine glycosylase I","Base excision repair"
"188","bch:Bcen2424_0246  (GenBank) ATPase, BadF/BadG/BcrA/BcrD type","Amino sugar and nucleotide sugar metabolism"
"189","bch:Bcen2424_0246  (GenBank) ATPase, BadF/BadG/BcrA/BcrD type","Metabolic pathways"
"190","bch:Bcen2424_0251  (GenBank) Flagellar transcriptional activator, FlhD subunit","Two-component system"
"191","bch:Bcen2424_0251  (GenBank) Flagellar transcriptional activator, FlhD subunit","Quorum sensing"
"192","bch:Bcen2424_0251  (GenBank) Flagellar transcriptional activator, FlhD subunit","Flagellar assembly"
"193","bch:Bcen2424_0252  (GenBank) Flagellar transcriptional activator, FlhC subunit","Two-component system"
"194","bch:Bcen2424_0252  (GenBank) Flagellar transcriptional activator, FlhC subunit","Quorum sensing"
"195","bch:Bcen2424_0252  (GenBank) Flagellar transcriptional activator, FlhC subunit","Flagellar assembly"
"196","bch:Bcen2424_0253  (GenBank) flagellar motor component-like protein","Two-component system"
"197","bch:Bcen2424_0253  (GenBank) flagellar motor component-like protein","Bacterial chemotaxis"
"198","bch:Bcen2424_0253  (GenBank) flagellar motor component-like protein","Flagellar assembly"
"199","bch:Bcen2424_0254  (GenBank) OmpA/MotB domain protein","Bacterial chemotaxis"
"200","bch:Bcen2424_0254  (GenBank) OmpA/MotB domain protein","Flagellar assembly"
"201","bch:Bcen2424_0255  (GenBank) response regulator receiver protein","Two-component system"
"202","bch:Bcen2424_0255  (GenBank) response regulator receiver protein","Bacterial chemotaxis"
"203","bch:Bcen2424_0256  (GenBank) CheA signal transduction histidine kinases","Two-component system"
"204","bch:Bcen2424_0256  (GenBank) CheA signal transduction histidine kinases","Bacterial chemotaxis"
"205","bch:Bcen2424_0257  (GenBank) CheW protein","Two-component system"
"206","bch:Bcen2424_0257  (GenBank) CheW protein","Bacterial chemotaxis"
"207","bch:Bcen2424_0258  (GenBank) methyl-accepting chemotaxis sensory transducer","Two-component system"
"208","bch:Bcen2424_0258  (GenBank) methyl-accepting chemotaxis sensory transducer","Bacterial chemotaxis"
"209","bch:Bcen2424_0259  (GenBank) MCP methyltransferase, CheR-type","Two-component system"
"210","bch:Bcen2424_0259  (GenBank) MCP methyltransferase, CheR-type","Bacterial chemotaxis"
"211","bch:Bcen2424_0260  (GenBank) CheD","Bacterial chemotaxis"
"212","bch:Bcen2424_0261  (GenBank) response regulator receiver modulated CheB methylesterase","Two-component system"
"213","bch:Bcen2424_0261  (GenBank) response regulator receiver modulated CheB methylesterase","Bacterial chemotaxis"
"214","bch:Bcen2424_0262  (GenBank) response regulator receiver protein","Two-component system"
"215","bch:Bcen2424_0262  (GenBank) response regulator receiver protein","Bacterial chemotaxis"
"216","bch:Bcen2424_0263  (GenBank) chemotaxis phosphatase, CheZ","Bacterial chemotaxis"
"217","bch:Bcen2424_0267  (GenBank) flagellar biosynthetic protein FlhB","Flagellar assembly"
"218","bch:Bcen2424_0268  (GenBank) flagellar biosynthesis protein FlhA","Flagellar assembly"
"219","bch:Bcen2424_0271  (GenBank) RNA polymerase, sigma 28 subunit, SigD/FliA/WhiG","Two-component system"
"220","bch:Bcen2424_0271  (GenBank) RNA polymerase, sigma 28 subunit, SigD/FliA/WhiG","Flagellar assembly"
"221","bch:Bcen2424_0272  (GenBank) adenosylhomocysteinase","Cysteine and methionine metabolism"
"222","bch:Bcen2424_0272  (GenBank) adenosylhomocysteinase","Metabolic pathways"
"223","bch:Bcen2424_0274  (GenBank) 5,10-methylenetetrahydrofolate reductase","One carbon pool by folate"
"224","bch:Bcen2424_0274  (GenBank) 5,10-methylenetetrahydrofolate reductase","Metabolic pathways"
"225","bch:Bcen2424_0274  (GenBank) 5,10-methylenetetrahydrofolate reductase","Microbial metabolism in diverse environments"
"226","bch:Bcen2424_0274  (GenBank) 5,10-methylenetetrahydrofolate reductase","Carbon metabolism"
"227","bch:Bcen2424_0275  (GenBank) Amidase","Arginine and proline metabolism"
"228","bch:Bcen2424_0275  (GenBank) Amidase","Phenylalanine metabolism"
"229","bch:Bcen2424_0275  (GenBank) Amidase","Tryptophan metabolism"
"230","bch:Bcen2424_0275  (GenBank) Amidase","Aminobenzoate degradation"
"231","bch:Bcen2424_0275  (GenBank) Amidase","Styrene degradation"
"232","bch:Bcen2424_0275  (GenBank) Amidase","Metabolic pathways"
"233","bch:Bcen2424_0275  (GenBank) Amidase","Microbial metabolism in diverse environments"
"234","bch:Bcen2424_0276  (GenBank) Carboxymethylenebutenolidase","Chlorocyclohexane and chlorobenzene degradation"
"235","bch:Bcen2424_0276  (GenBank) Carboxymethylenebutenolidase","Fluorobenzoate degradation"
"236","bch:Bcen2424_0276  (GenBank) Carboxymethylenebutenolidase","Toluene degradation"
"237","bch:Bcen2424_0276  (GenBank) Carboxymethylenebutenolidase","Metabolic pathways"
"238","bch:Bcen2424_0276  (GenBank) Carboxymethylenebutenolidase","Microbial metabolism in diverse environments"
"239","bch:Bcen2424_0277  (GenBank) 2-nitropropane dioxygenase, NPD","Nitrogen metabolism"
"240","bch:Bcen2424_0277  (GenBank) 2-nitropropane dioxygenase, NPD","Metabolic pathways"
"241","bch:Bcen2424_0278  (GenBank) amino acid/amide ABC transporter substrate-binding protein, HAAT family","ABC transporters"
"242","bch:Bcen2424_0278  (GenBank) amino acid/amide ABC transporter substrate-binding protein, HAAT family","Quorum sensing"
"243","bch:Bcen2424_0280  (GenBank) pyridoxamine 5'-phosphate oxidase-related, FMN-binding protein","Porphyrin metabolism"
"244","bch:Bcen2424_0280  (GenBank) pyridoxamine 5'-phosphate oxidase-related, FMN-binding protein","Biosynthesis of secondary metabolites"
"245","bch:Bcen2424_0285  (GenBank) beta-lactamase domain protein","Pyruvate metabolism"
"246","bch:Bcen2424_0285  (GenBank) beta-lactamase domain protein","Metabolic pathways"
"247","bch:Bcen2424_0291  (GenBank) phosphoheptose isomerase","Lipopolysaccharide biosynthesis"
"248","bch:Bcen2424_0291  (GenBank) phosphoheptose isomerase","Metabolic pathways"
"249","bch:Bcen2424_0291  (GenBank) phosphoheptose isomerase","Biosynthesis of nucleotide sugars"
"250","bch:Bcen2424_0293  (GenBank) cytochrome c, class I","Oxidative phosphorylation"
"251","bch:Bcen2424_0293  (GenBank) cytochrome c, class I","Metabolic pathways"
"252","bch:Bcen2424_0293  (GenBank) cytochrome c, class I","Two-component system"
"253","bch:Bcen2424_R0006  (GenBank) tRNA-Ala","Aminoacyl-tRNA biosynthesis"
"254","bch:Bcen2424_0295  (GenBank) D-glucarate dehydratase","Ascorbate and aldarate metabolism"
"255","bch:Bcen2424_0295  (GenBank) D-glucarate dehydratase","Metabolic pathways"
"256","bch:Bcen2424_0298  (GenBank) Glutathione S-transferase, C-terminal domain protein","Glutathione metabolism"
"257","bch:Bcen2424_0298  (GenBank) Glutathione S-transferase, C-terminal domain protein","Metabolic pathways"
"258","bch:Bcen2424_0314  (GenBank) N-acetyl-gamma-glutamyl-phosphate reductase","Arginine biosynthesis"
"259","bch:Bcen2424_0314  (GenBank) N-acetyl-gamma-glutamyl-phosphate reductase","Metabolic pathways"
"260","bch:Bcen2424_0314  (GenBank) N-acetyl-gamma-glutamyl-phosphate reductase","Biosynthesis of secondary metabolites"
"261","bch:Bcen2424_0314  (GenBank) N-acetyl-gamma-glutamyl-phosphate reductase","2-Oxocarboxylic acid metabolism"
"262","bch:Bcen2424_0314  (GenBank) N-acetyl-gamma-glutamyl-phosphate reductase","Biosynthesis of amino acids"
"263","bch:Bcen2424_0315  (GenBank) flavodoxin/nitric oxide synthase","Ubiquinone and other terpenoid-quinone biosynthesis"
"264","bch:Bcen2424_0315  (GenBank) flavodoxin/nitric oxide synthase","Metabolic pathways"
"265","bch:Bcen2424_0315  (GenBank) flavodoxin/nitric oxide synthase","Biosynthesis of secondary metabolites"
"266","bch:Bcen2424_0315  (GenBank) flavodoxin/nitric oxide synthase","Biosynthesis of cofactors"
"267","bch:Bcen2424_0317  (GenBank) orotate phosphoribosyltransferase","Pyrimidine metabolism"
"268","bch:Bcen2424_0317  (GenBank) orotate phosphoribosyltransferase","Metabolic pathways"
"269","bch:Bcen2424_0317  (GenBank) orotate phosphoribosyltransferase","Biosynthesis of cofactors"
"270","bch:Bcen2424_0318  (GenBank) Malate dehydrogenase (oxaloacetate-decarboxylating) (NADP(+))., Phosphate acetyltransferase","Pyruvate metabolism"
