"","Gene","Pathway"
"23","paem:U769_00120  (GenBank) coproporphyrinogen III oxidase","Biosynthesis of secondary metabolites"
"24","paem:U769_00120  (GenBank) coproporphyrinogen III oxidase","Biosynthesis of cofactors"
"25","paem:U769_00125 aroE (GenBank) shikimate 5-dehydrogenase","Phenylalanine, tyrosine and tryptophan biosynthesis"
"26","paem:U769_00125 aroE (GenBank) shikimate 5-dehydrogenase","Biosynthesis of various plant secondary metabolites"
"27","paem:U769_00125 aroE (GenBank) shikimate 5-dehydrogenase","Metabolic pathways"
"28","paem:U769_00125 aroE (GenBank) shikimate 5-dehydrogenase","Biosynthesis of secondary metabolites"
"29","paem:U769_00125 aroE (GenBank) shikimate 5-dehydrogenase","Biosynthesis of amino acids"
"30","paem:U769_00150  (GenBank) glycine/betaine ABC transporter substrate-binding protein","ABC transporters"
"31","paem:U769_00175  (GenBank) LuxR family transcriptional regulator","Two-component system"
"32","paem:U769_00180 trpA (GenBank) tryptophan synthase subunit alpha","Glycine, serine and threonine metabolism"
"33","paem:U769_00180 trpA (GenBank) tryptophan synthase subunit alpha","Phenylalanine, tyrosine and tryptophan biosynthesis"
"34","paem:U769_00180 trpA (GenBank) tryptophan synthase subunit alpha","Metabolic pathways"
"35","paem:U769_00180 trpA (GenBank) tryptophan synthase subunit alpha","Biosynthesis of secondary metabolites"
"36","paem:U769_00180 trpA (GenBank) tryptophan synthase subunit alpha","Biosynthesis of amino acids"
"37","paem:U769_00185  (GenBank) tryptophan synthase subunit beta","Glycine, serine and threonine metabolism"
"38","paem:U769_00185  (GenBank) tryptophan synthase subunit beta","Phenylalanine, tyrosine and tryptophan biosynthesis"
"39","paem:U769_00185  (GenBank) tryptophan synthase subunit beta","Metabolic pathways"
"40","paem:U769_00185  (GenBank) tryptophan synthase subunit beta","Biosynthesis of secondary metabolites"
"41","paem:U769_00185  (GenBank) tryptophan synthase subunit beta","Biosynthesis of amino acids"
"42","paem:U769_00285  (GenBank) asparagine synthase","Alanine, aspartate and glutamate metabolism"
"43","paem:U769_00285  (GenBank) asparagine synthase","Metabolic pathways"
"44","paem:U769_00285  (GenBank) asparagine synthase","Biosynthesis of secondary metabolites"
"45","paem:U769_00285  (GenBank) asparagine synthase","Biosynthesis of amino acids"
"46","paem:U769_00350  (GenBank) 5'-nucleotidase","Glyoxylate and dicarboxylate metabolism"
"47","paem:U769_00350  (GenBank) 5'-nucleotidase","Metabolic pathways"
"48","paem:U769_00350  (GenBank) 5'-nucleotidase","Biosynthesis of secondary metabolites"
"49","paem:U769_00395  (GenBank) serine/threonine protein kinase","Biofilm formation - Pseudomonas aeruginosa"
"50","paem:U769_00395  (GenBank) serine/threonine protein kinase","Bacterial secretion system"
"51","paem:U769_00400  (GenBank) PppA","Biofilm formation - Pseudomonas aeruginosa"
"52","paem:U769_00400  (GenBank) PppA","Bacterial secretion system"
"53","paem:U769_00405  (GenBank) type VI secretion system protein ImpM","Biofilm formation - Pseudomonas aeruginosa"
"54","paem:U769_00410  (GenBank) type VI secretion protein IcmF","Biofilm formation - Pseudomonas aeruginosa"
"55","paem:U769_00410  (GenBank) type VI secretion protein IcmF","Bacterial secretion system"
"56","paem:U769_00415  (GenBank) type VI secretion protein","Bacterial secretion system"
"57","paem:U769_00420  (GenBank) type VI secretion protein","Biofilm formation - Pseudomonas aeruginosa"
"58","paem:U769_00425  (GenBank) type VI secretion protein","Bacterial secretion system"
"59","paem:U769_00430  (GenBank) signal peptide protein","Biofilm formation - Pseudomonas aeruginosa"
"60","paem:U769_00430  (GenBank) signal peptide protein","Bacterial secretion system"
"61","paem:U769_00435  (GenBank) type VI secretion protein ImpA","Biofilm formation - Pseudomonas aeruginosa"
"62","paem:U769_00440  (GenBank) hypothetical protein","Biofilm formation - Pseudomonas aeruginosa"
"63","paem:U769_00445  (GenBank) EvpB family type VI secretion protein","Biofilm formation - Pseudomonas aeruginosa"
"64","paem:U769_00450  (GenBank) hypothetical protein","Biofilm formation - Pseudomonas aeruginosa"
"65","paem:U769_00450  (GenBank) hypothetical protein","Bacterial secretion system"
"66","paem:U769_00470  (GenBank) type VI secretion protein","Biofilm formation - Pseudomonas aeruginosa"
"67","paem:U769_00475  (GenBank) ATPase AAA","Biofilm formation - Pseudomonas aeruginosa"
"68","paem:U769_00475  (GenBank) ATPase AAA","Bacterial secretion system"
"69","paem:U769_00480  (GenBank) type VI secretion protein ImpA","Bacterial secretion system"
"70","paem:U769_00505  (GenBank) type VI secretion protein ImpA","Bacterial secretion system"
"71","paem:U769_00520  (GenBank) 3-oxoacyl-ACP synthase","Fatty acid biosynthesis"
"72","paem:U769_00520  (GenBank) 3-oxoacyl-ACP synthase","Biotin metabolism"
"73","paem:U769_00520  (GenBank) 3-oxoacyl-ACP synthase","Metabolic pathways"
"74","paem:U769_00520  (GenBank) 3-oxoacyl-ACP synthase","Fatty acid metabolism"
"75","paem:U769_00520  (GenBank) 3-oxoacyl-ACP synthase","Biosynthesis of cofactors"
"76","paem:U769_00540  (GenBank) carbonate dehydratase","Nitrogen metabolism"
"77","paem:U769_00540  (GenBank) carbonate dehydratase","Metabolic pathways"
"78","paem:U769_00555  (GenBank) cytochrome B559 subunit alpha","Oxidative phosphorylation"
"79","paem:U769_00555  (GenBank) cytochrome B559 subunit alpha","Metabolic pathways"
"80","paem:U769_00560  (GenBank) cytochrome oxidase subunit I","Oxidative phosphorylation"
"81","paem:U769_00560  (GenBank) cytochrome oxidase subunit I","Metabolic pathways"
"82","paem:U769_00565  (GenBank) cysteine synthase","Oxidative phosphorylation"
"83","paem:U769_00565  (GenBank) cysteine synthase","Metabolic pathways"
"84","paem:U769_00570  (GenBank) MFS transporter","Oxidative phosphorylation"
"85","paem:U769_00570  (GenBank) MFS transporter","Metabolic pathways"
"86","paem:U769_00590  (GenBank) cytochrome B561","Oxidative phosphorylation"
"87","paem:U769_00590  (GenBank) cytochrome B561","Porphyrin metabolism"
"88","paem:U769_00590  (GenBank) cytochrome B561","Metabolic pathways"
"89","paem:U769_00590  (GenBank) cytochrome B561","Biosynthesis of secondary metabolites"
"90","paem:U769_00590  (GenBank) cytochrome B561","Biosynthesis of cofactors"
"91","paem:U769_00590  (GenBank) cytochrome B561","Two-component system"
"92","paem:U769_00595  (GenBank) protoheme IX farnesyltransferase","Oxidative phosphorylation"
"93","paem:U769_00595  (GenBank) protoheme IX farnesyltransferase","Porphyrin metabolism"
"94","paem:U769_00595  (GenBank) protoheme IX farnesyltransferase","Metabolic pathways"
"95","paem:U769_00595  (GenBank) protoheme IX farnesyltransferase","Biosynthesis of secondary metabolites"
"96","paem:U769_00595  (GenBank) protoheme IX farnesyltransferase","Biosynthesis of cofactors"
"97","paem:U769_00625  (GenBank) C4-dicarboxylate ABC transporter","Two-component system"
"98","paem:U769_00680  (GenBank) methylmalonate-semialdehyde dehydrogenase","Valine, leucine and isoleucine degradation"
"99","paem:U769_00680  (GenBank) methylmalonate-semialdehyde dehydrogenase","beta-Alanine metabolism"
"100","paem:U769_00680  (GenBank) methylmalonate-semialdehyde dehydrogenase","Inositol phosphate metabolism"
"101","paem:U769_00680  (GenBank) methylmalonate-semialdehyde dehydrogenase","Propanoate metabolism"
"102","paem:U769_00680  (GenBank) methylmalonate-semialdehyde dehydrogenase","Metabolic pathways"
"103","paem:U769_00680  (GenBank) methylmalonate-semialdehyde dehydrogenase","Carbon metabolism"
"104","paem:U769_00690  (GenBank) omega amino acid--pyruvate aminotransferase","Valine, leucine and isoleucine degradation"
"105","paem:U769_00690  (GenBank) omega amino acid--pyruvate aminotransferase","beta-Alanine metabolism"
"106","paem:U769_00690  (GenBank) omega amino acid--pyruvate aminotransferase","Propanoate metabolism"
"107","paem:U769_00690  (GenBank) omega amino acid--pyruvate aminotransferase","Metabolic pathways"
"108","paem:U769_00700  (GenBank) guanine deaminase","Purine metabolism"
"109","paem:U769_00700  (GenBank) guanine deaminase","Metabolic pathways"
"110","paem:U769_00700  (GenBank) guanine deaminase","Nucleotide metabolism"
"111","paem:U769_00705  (GenBank) ribose ABC transporter ATPase","ABC transporters"
"112","paem:U769_00710  (GenBank) sugar ABC transporter permease","ABC transporters"
"113","paem:U769_00715  (GenBank) ABC transporter permease","ABC transporters"
"114","paem:U769_00730  (GenBank) polyphosphate kinase","Oxidative phosphorylation"
"115","paem:U769_00730  (GenBank) polyphosphate kinase","RNA degradation"
"116","paem:U769_00760  (GenBank) ABC transporter substrate-binding protein","ABC transporters"
"117","paem:U769_00770  (GenBank) adenine deaminase","Purine metabolism"
"118","paem:U769_00770  (GenBank) adenine deaminase","Metabolic pathways"
"119","paem:U769_00770  (GenBank) adenine deaminase","Nucleotide metabolism"
"120","paem:U769_00780  (GenBank) iron dicitrate transporter FecR","Two-component system"
"121","paem:U769_00795  (GenBank) protocatechuate 3,4-dioxygenase subunit beta","Benzoate degradation"
"122","paem:U769_00795  (GenBank) protocatechuate 3,4-dioxygenase subunit beta","Metabolic pathways"
"123","paem:U769_00795  (GenBank) protocatechuate 3,4-dioxygenase subunit beta","Microbial metabolism in diverse environments"
"124","paem:U769_00795  (GenBank) protocatechuate 3,4-dioxygenase subunit beta","Degradation of aromatic compounds"
"125","paem:U769_00800  (GenBank) protocatechuate 3,4-dioxygenase subunit alpha","Benzoate degradation"
"126","paem:U769_00800  (GenBank) protocatechuate 3,4-dioxygenase subunit alpha","Metabolic pathways"
"127","paem:U769_00800  (GenBank) protocatechuate 3,4-dioxygenase subunit alpha","Microbial metabolism in diverse environments"
"128","paem:U769_00800  (GenBank) protocatechuate 3,4-dioxygenase subunit alpha","Degradation of aromatic compounds"
"129","paem:U769_00845  (GenBank) gamma-glutamyltransferase","Taurine and hypotaurine metabolism"
"130","paem:U769_00845  (GenBank) gamma-glutamyltransferase","Cyanoamino acid metabolism"
"131","paem:U769_00845  (GenBank) gamma-glutamyltransferase","Glutathione metabolism"
"132","paem:U769_00845  (GenBank) gamma-glutamyltransferase","Metabolic pathways"
"133","paem:U769_00870  (GenBank) diguanylate cyclase","Biofilm formation - Pseudomonas aeruginosa"
"134","paem:U769_00890  (GenBank) chemotaxis protein","Two-component system"
"135","paem:U769_00890  (GenBank) chemotaxis protein","Bacterial chemotaxis"
"136","paem:U769_00895  (GenBank) chemotaxis protein CheD","Bacterial chemotaxis"
"137","paem:U769_00900  (GenBank) chemotaxis protein CheR","Two-component system"
"138","paem:U769_00900  (GenBank) chemotaxis protein CheR","Bacterial chemotaxis"
"139","paem:U769_00905  (GenBank) chemotaxis protein","Two-component system"
"140","paem:U769_00905  (GenBank) chemotaxis protein","Bacterial chemotaxis"
"141","paem:U769_00910  (GenBank) purine-binding chemotaxis protein","Two-component system"
"142","paem:U769_00910  (GenBank) purine-binding chemotaxis protein","Bacterial chemotaxis"
"143","paem:U769_00915  (GenBank) chemotaxis protein A","Two-component system"
"144","paem:U769_00915  (GenBank) chemotaxis protein A","Bacterial chemotaxis"
"145","paem:U769_00920  (GenBank) Fis family transcriptional regulator","Two-component system"
"146","paem:U769_00920  (GenBank) Fis family transcriptional regulator","Bacterial chemotaxis"
"147","paem:U769_00925  (GenBank) hypothetical protein","Two-component system"
"148","paem:U769_00925  (GenBank) hypothetical protein","Bacterial chemotaxis"
"149","paem:U769_00935  (GenBank) 3-ketoacyl-ACP reductase","Fatty acid biosynthesis"
"150","paem:U769_00935  (GenBank) 3-ketoacyl-ACP reductase","Biotin metabolism"
"151","paem:U769_00935  (GenBank) 3-ketoacyl-ACP reductase","Metabolic pathways"
"152","paem:U769_00935  (GenBank) 3-ketoacyl-ACP reductase","Biosynthesis of secondary metabolites"
"153","paem:U769_00935  (GenBank) 3-ketoacyl-ACP reductase","Fatty acid metabolism"
"154","paem:U769_00935  (GenBank) 3-ketoacyl-ACP reductase","Biosynthesis of cofactors"
"155","paem:U769_00945  (GenBank) sulfonate ABC transporter ATP-binding protein","Sulfur metabolism"
"156","paem:U769_00945  (GenBank) sulfonate ABC transporter ATP-binding protein","ABC transporters"
"157","paem:U769_00950  (GenBank) ABC transporter permease","Sulfur metabolism"
"158","paem:U769_00950  (GenBank) ABC transporter permease","ABC transporters"
"159","paem:U769_00955  (GenBank) nitrate ABC transporter substrate-binding protein","Sulfur metabolism"
"160","paem:U769_00955  (GenBank) nitrate ABC transporter substrate-binding protein","ABC transporters"
"161","paem:U769_00960  (GenBank) porin","beta-Lactam resistance"
"162","paem:U769_00960  (GenBank) porin","Two-component system"
"163","paem:U769_00965  (GenBank) acid phosphatase","Riboflavin metabolism"
"164","paem:U769_00965  (GenBank) acid phosphatase","Metabolic pathways"
"165","paem:U769_00965  (GenBank) acid phosphatase","Two-component system"
"166","paem:U769_00990  (GenBank) NAD(P) transhydrogenase subunit alpha","Nicotinate and nicotinamide metabolism"
"167","paem:U769_00990  (GenBank) NAD(P) transhydrogenase subunit alpha","Metabolic pathways"
"168","paem:U769_00995  (GenBank) NAD(P) transhydrogenase","Nicotinate and nicotinamide metabolism"
"169","paem:U769_00995  (GenBank) NAD(P) transhydrogenase","Metabolic pathways"
"170","paem:U769_01000  (GenBank) NAD synthetase","Nicotinate and nicotinamide metabolism"
"171","paem:U769_01000  (GenBank) NAD synthetase","Metabolic pathways"
"172","paem:U769_01095  (GenBank) aldehyde dehydrogenase","Arginine and proline metabolism"
"173","paem:U769_01095  (GenBank) aldehyde dehydrogenase","Metabolic pathways"
"174","paem:U769_01105  (GenBank) aminotransferase","Arginine and proline metabolism"
"175","paem:U769_01105  (GenBank) aminotransferase","Metabolic pathways"
"176","paem:U769_01110  (GenBank) spermidine/putrescine ABC transporter substrate-binding protein","Quorum sensing"
"177","paem:U769_01115  (GenBank) dihydrodipicolinate synthase","Monobactam biosynthesis"
"178","paem:U769_01115  (GenBank) dihydrodipicolinate synthase","Lysine biosynthesis"
"179","paem:U769_01115  (GenBank) dihydrodipicolinate synthase","Metabolic pathways"
"180","paem:U769_01115  (GenBank) dihydrodipicolinate synthase","Biosynthesis of secondary metabolites"
"181","paem:U769_01115  (GenBank) dihydrodipicolinate synthase","Microbial metabolism in diverse environments"
"182","paem:U769_01115  (GenBank) dihydrodipicolinate synthase","Biosynthesis of amino acids"
"183","paem:U769_01120  (GenBank) aldolase","Pentose and glucuronate interconversions"
"184","paem:U769_01120  (GenBank) aldolase","Fructose and mannose metabolism"
"185","paem:U769_01120  (GenBank) aldolase","Metabolic pathways"
"186","paem:U769_01120  (GenBank) aldolase","Microbial metabolism in diverse environments"
"187","paem:U769_01130  (GenBank) 3-oxoadipate:succinyl-CoA transferase subunit A","Styrene degradation"
"188","paem:U769_01130  (GenBank) 3-oxoadipate:succinyl-CoA transferase subunit A","Butanoate metabolism"
"189","paem:U769_01130  (GenBank) 3-oxoadipate:succinyl-CoA transferase subunit A","Metabolic pathways"
"190","paem:U769_01130  (GenBank) 3-oxoadipate:succinyl-CoA transferase subunit A","Microbial metabolism in diverse environments"
"191","paem:U769_01135  (GenBank) 3-oxoadipate:succinyl-CoA transferase subunit B","Styrene degradation"
"192","paem:U769_01135  (GenBank) 3-oxoadipate:succinyl-CoA transferase subunit B","Butanoate metabolism"
"193","paem:U769_01135  (GenBank) 3-oxoadipate:succinyl-CoA transferase subunit B","Metabolic pathways"
"194","paem:U769_01135  (GenBank) 3-oxoadipate:succinyl-CoA transferase subunit B","Microbial metabolism in diverse environments"
"195","paem:U769_01140  (GenBank) acetyl-CoA acetyltransferase","Benzoate degradation"
"196","paem:U769_01140  (GenBank) acetyl-CoA acetyltransferase","Microbial metabolism in diverse environments"
"197","paem:U769_01150  (GenBank) 3-carboxy-cis,cis-muconate cycloisomerase","Benzoate degradation"
"198","paem:U769_01150  (GenBank) 3-carboxy-cis,cis-muconate cycloisomerase","Metabolic pathways"
"199","paem:U769_01150  (GenBank) 3-carboxy-cis,cis-muconate cycloisomerase","Microbial metabolism in diverse environments"
"200","paem:U769_01150  (GenBank) 3-carboxy-cis,cis-muconate cycloisomerase","Degradation of aromatic compounds"
"201","paem:U769_01155  (GenBank) 3-oxoadipate enol-lactonase","Benzoate degradation"
"202","paem:U769_01155  (GenBank) 3-oxoadipate enol-lactonase","Metabolic pathways"
"203","paem:U769_01155  (GenBank) 3-oxoadipate enol-lactonase","Microbial metabolism in diverse environments"
"204","paem:U769_01155  (GenBank) 3-oxoadipate enol-lactonase","Degradation of aromatic compounds"
"205","paem:U769_01160  (GenBank) 4-carboxymuconolactone decarboxylase","Benzoate degradation"
"206","paem:U769_01160  (GenBank) 4-carboxymuconolactone decarboxylase","Metabolic pathways"
"207","paem:U769_01160  (GenBank) 4-carboxymuconolactone decarboxylase","Microbial metabolism in diverse environments"
"208","paem:U769_01160  (GenBank) 4-carboxymuconolactone decarboxylase","Degradation of aromatic compounds"
"209","paem:U769_01215  (GenBank) 4-hydroxyphenylpyruvate dioxygenase","Ubiquinone and other terpenoid-quinone biosynthesis"
"210","paem:U769_01215  (GenBank) 4-hydroxyphenylpyruvate dioxygenase","Tyrosine metabolism"
"211","paem:U769_01215  (GenBank) 4-hydroxyphenylpyruvate dioxygenase","Phenylalanine metabolism"
"212","paem:U769_01215  (GenBank) 4-hydroxyphenylpyruvate dioxygenase","Metabolic pathways"
"213","paem:U769_01215  (GenBank) 4-hydroxyphenylpyruvate dioxygenase","Biosynthesis of cofactors"
"214","paem:U769_01225  (GenBank) shikimate 5-dehydrogenase","Phenylalanine, tyrosine and tryptophan biosynthesis"
"215","paem:U769_01225  (GenBank) shikimate 5-dehydrogenase","Biosynthesis of various plant secondary metabolites"
"216","paem:U769_01225  (GenBank) shikimate 5-dehydrogenase","Metabolic pathways"
"217","paem:U769_01225  (GenBank) shikimate 5-dehydrogenase","Biosynthesis of secondary metabolites"
"218","paem:U769_01225  (GenBank) shikimate 5-dehydrogenase","Biosynthesis of amino acids"
"219","paem:U769_01230  (GenBank) 3-dehydroquinate dehydratase","Phenylalanine, tyrosine and tryptophan biosynthesis"
"220","paem:U769_01230  (GenBank) 3-dehydroquinate dehydratase","Metabolic pathways"
"221","paem:U769_01230  (GenBank) 3-dehydroquinate dehydratase","Biosynthesis of secondary metabolites"
"222","paem:U769_01230  (GenBank) 3-dehydroquinate dehydratase","Biosynthesis of amino acids"
"223","paem:U769_01240  (GenBank) 4-hydroxybenzoate 3-monooxygenase","Benzoate degradation"
"224","paem:U769_01240  (GenBank) 4-hydroxybenzoate 3-monooxygenase","Metabolic pathways"
"225","paem:U769_01240  (GenBank) 4-hydroxybenzoate 3-monooxygenase","Microbial metabolism in diverse environments"
"226","paem:U769_01240  (GenBank) 4-hydroxybenzoate 3-monooxygenase","Degradation of aromatic compounds"
"227","paem:U769_01288  (GenBank) DNA-cytosine methyltransferase","Cysteine and methionine metabolism"
"228","paem:U769_01288  (GenBank) DNA-cytosine methyltransferase","Metabolic pathways"
"229","paem:U769_01355  (GenBank) tRNA-Arg","Aminoacyl-tRNA biosynthesis"
"230","paem:U769_01360 gabD (GenBank) succinate-semialdehyde dehdyrogenase","Alanine, aspartate and glutamate metabolism"
"231","paem:U769_01360 gabD (GenBank) succinate-semialdehyde dehdyrogenase","Lysine degradation"
"232","paem:U769_01360 gabD (GenBank) succinate-semialdehyde dehdyrogenase","Tyrosine metabolism"
"233","paem:U769_01360 gabD (GenBank) succinate-semialdehyde dehdyrogenase","Butanoate metabolism"
"234","paem:U769_01360 gabD (GenBank) succinate-semialdehyde dehdyrogenase","Nicotinate and nicotinamide metabolism"
"235","paem:U769_01360 gabD (GenBank) succinate-semialdehyde dehdyrogenase","Metabolic pathways"
"236","paem:U769_01360 gabD (GenBank) succinate-semialdehyde dehdyrogenase","Microbial metabolism in diverse environments"
"237","paem:U769_01365  (GenBank) 4-aminobutyrate aminotransferase","Alanine, aspartate and glutamate metabolism"
"238","paem:U769_01365  (GenBank) 4-aminobutyrate aminotransferase","Lysine degradation"
"239","paem:U769_01365  (GenBank) 4-aminobutyrate aminotransferase","Butanoate metabolism"
"240","paem:U769_01365  (GenBank) 4-aminobutyrate aminotransferase","Metabolic pathways"
"241","paem:U769_01365  (GenBank) 4-aminobutyrate aminotransferase","Microbial metabolism in diverse environments"
"242","paem:U769_01410  (GenBank) Crp/Fnr family transcriptional regulator","Two-component system"
"243","paem:U769_01410  (GenBank) Crp/Fnr family transcriptional regulator","Quorum sensing"
"244","paem:U769_01410  (GenBank) Crp/Fnr family transcriptional regulator","Biofilm formation - Pseudomonas aeruginosa"
"245","paem:U769_01435  (GenBank) sulfate ABC transporter ATP-binding protein","Sulfur metabolism"
"246","paem:U769_01435  (GenBank) sulfate ABC transporter ATP-binding protein","ABC transporters"
"247","paem:U769_01440 cysW (GenBank) sulfate/thiosulfate transporter permease subunit","Sulfur metabolism"
"248","paem:U769_01440 cysW (GenBank) sulfate/thiosulfate transporter permease subunit","ABC transporters"
"249","paem:U769_01445  (GenBank) sulfate/thiosulfate transporter subunit","Sulfur metabolism"
"250","paem:U769_01445  (GenBank) sulfate/thiosulfate transporter subunit","ABC transporters"
"251","paem:U769_01450  (GenBank) ABC transporter permease","Sulfur metabolism"
"252","paem:U769_01450  (GenBank) ABC transporter permease","ABC transporters"
"253","paem:U769_01465  (GenBank) aminotransferase","Biosynthesis of unsaturated fatty acids"
"254","paem:U769_01465  (GenBank) aminotransferase","Metabolic pathways"
"255","paem:U769_01465  (GenBank) aminotransferase","Fatty acid metabolism"
"256","paem:U769_01495  (GenBank) agmatine deiminase","Arginine and proline metabolism"
"257","paem:U769_01495  (GenBank) agmatine deiminase","Metabolic pathways"
"258","paem:U769_01500  (GenBank) N-carbamoylputrescine amidase","Arginine and proline metabolism"
"259","paem:U769_01500  (GenBank) N-carbamoylputrescine amidase","Metabolic pathways"
"260","paem:U769_01510  (GenBank) spermidine/putrescine ABC transporter substrate-binding protein","ABC transporters"
"261","paem:U769_01515  (GenBank) glutamine synthetase","Arginine biosynthesis"
"262","paem:U769_01515  (GenBank) glutamine synthetase","Alanine, aspartate and glutamate metabolism"
"263","paem:U769_01515  (GenBank) glutamine synthetase","Glyoxylate and dicarboxylate metabolism"
"264","paem:U769_01515  (GenBank) glutamine synthetase","Nitrogen metabolism"
"265","paem:U769_01515  (GenBank) glutamine synthetase","Metabolic pathways"
"266","paem:U769_01515  (GenBank) glutamine synthetase","Microbial metabolism in diverse environments"
"267","paem:U769_01515  (GenBank) glutamine synthetase","Biosynthesis of amino acids"
"268","paem:U769_01515  (GenBank) glutamine synthetase","Two-component system"
"269","paem:U769_01525  (GenBank) glutamine synthetase","Arginine biosynthesis"
"270","paem:U769_01525  (GenBank) glutamine synthetase","Alanine, aspartate and glutamate metabolism"
"271","paem:U769_01525  (GenBank) glutamine synthetase","Glyoxylate and dicarboxylate metabolism"
"272","paem:U769_01525  (GenBank) glutamine synthetase","Nitrogen metabolism"
"273","paem:U769_01525  (GenBank) glutamine synthetase","Metabolic pathways"
"274","paem:U769_01525  (GenBank) glutamine synthetase","Microbial metabolism in diverse environments"
"275","paem:U769_01525  (GenBank) glutamine synthetase","Biosynthesis of amino acids"
"276","paem:U769_01525  (GenBank) glutamine synthetase","Two-component system"
"277","paem:U769_01530  (GenBank) aminotransferase","Arginine and proline metabolism"
"278","paem:U769_01530  (GenBank) aminotransferase","Metabolic pathways"
"279","paem:U769_01535  (GenBank) putrescine/spermidine ABC transporter substrate-binding protein","ABC transporters"
"280","paem:U769_01540  (GenBank) ABC transporter substrate-binding protein","ABC transporters"
"281","paem:U769_01545 potG (GenBank) putrescine/spermidine ABC transporter ATP-binding protein","ABC transporters"
"282","paem:U769_01550  (GenBank) putrescine/spermidine ABC transporter permease","ABC transporters"
"283","paem:U769_01555  (GenBank) putrescine/spermidine ABC transporter permease","ABC transporters"
"284","paem:U769_01560  (GenBank) penicillin amidase","Biosynthesis of secondary metabolites"
"285","paem:U769_01610  (GenBank) amino acid ABC transporter permease","ABC transporters"
"286","paem:U769_01615  (GenBank) cysteine ABC transporter substrate-binding protein","ABC transporters"
"287","paem:U769_01615  (GenBank) cysteine ABC transporter substrate-binding protein","Flagellar assembly"
"288","paem:U769_01625  (GenBank) 3-phosphoglycerate dehydrogenase","Glycine, serine and threonine metabolism"
"289","paem:U769_01625  (GenBank) 3-phosphoglycerate dehydrogenase","Cysteine and methionine metabolism"
"290","paem:U769_01625  (GenBank) 3-phosphoglycerate dehydrogenase","Methane metabolism"
"291","paem:U769_01625  (GenBank) 3-phosphoglycerate dehydrogenase","Metabolic pathways"
"292","paem:U769_01625  (GenBank) 3-phosphoglycerate dehydrogenase","Biosynthesis of secondary metabolites"
"293","paem:U769_01625  (GenBank) 3-phosphoglycerate dehydrogenase","Microbial metabolism in diverse environments"
"294","paem:U769_01625  (GenBank) 3-phosphoglycerate dehydrogenase","Carbon metabolism"
"295","paem:U769_01625  (GenBank) 3-phosphoglycerate dehydrogenase","Biosynthesis of amino acids"
"296","paem:U769_01660  (GenBank) spermidine/putrescine ABC transporter substrate-binding protein","ABC transporters"
"297","paem:U769_01665  (GenBank) ABC transporter permease","ABC transporters"
"298","paem:U769_01670  (GenBank) ABC transporter permease","ABC transporters"
"299","paem:U769_01675  (GenBank) spermidine/putrescine ABC transporter ATP-binding protein","ABC transporters"
"300","paem:U769_01695  (GenBank) ribose 5-phosphate isomerase","Pentose phosphate pathway"
"301","paem:U769_01695  (GenBank) ribose 5-phosphate isomerase","Metabolic pathways"
"302","paem:U769_01695  (GenBank) ribose 5-phosphate isomerase","Biosynthesis of secondary metabolites"
"303","paem:U769_01695  (GenBank) ribose 5-phosphate isomerase","Microbial metabolism in diverse environments"
"304","paem:U769_01695  (GenBank) ribose 5-phosphate isomerase","Carbon metabolism"
"305","paem:U769_01695  (GenBank) ribose 5-phosphate isomerase","Biosynthesis of amino acids"
