"","Gene","Pathway"
"72","hix:NTHI723_00067  (GenBank) Putative 5'(3')-deoxyribonucleotidase","Metabolic pathways"
"73","hix:NTHI723_00067  (GenBank) Putative 5'(3')-deoxyribonucleotidase","Biosynthesis of secondary metabolites"
"74","hix:NTHI723_00067  (GenBank) Putative 5'(3')-deoxyribonucleotidase","Nucleotide metabolism"
"75","hix:NTHI723_00068 cobB_1 (GenBank) NAD-dependent deacetylase","Nicotinate and nicotinamide metabolism"
"76","hix:NTHI723_00068 cobB_1 (GenBank) NAD-dependent deacetylase","Metabolic pathways"
"77","hix:NTHI723_00076 yeaD (GenBank) Putative glucose-6-phosphate 1-epimerase","Glycolysis / Gluconeogenesis"
"78","hix:NTHI723_00076 yeaD (GenBank) Putative glucose-6-phosphate 1-epimerase","Metabolic pathways"
"79","hix:NTHI723_00076 yeaD (GenBank) Putative glucose-6-phosphate 1-epimerase","Biosynthesis of secondary metabolites"
"80","hix:NTHI723_00076 yeaD (GenBank) Putative glucose-6-phosphate 1-epimerase","Microbial metabolism in diverse environments"
"81","hix:NTHI723_00078 rpmI (GenBank) Ribosomal protein A","Ribosome"
"82","hix:NTHI723_00079 rplT (GenBank) 50S ribosomal protein L20","Ribosome"
"83","hix:NTHI723_00080 recB (GenBank) Exodeoxyribonuclease V beta chain","Homologous recombination"
"84","hix:NTHI723_00081 recD (GenBank) Exodeoxyribonuclease V alpha chain","Homologous recombination"
"85","hix:NTHI723_00084 fabA (GenBank) 3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase","Fatty acid biosynthesis"
"86","hix:NTHI723_00084 fabA (GenBank) 3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase","Metabolic pathways"
"87","hix:NTHI723_00084 fabA (GenBank) 3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase","Fatty acid metabolism"
"88","hix:NTHI723_00087 rpsO (GenBank) 30S ribosomal protein S15","Ribosome"
"89","hix:NTHI723_00088 dacB (GenBank) D-alanyl-D-alanine carboxypeptidase dacB precursor","Peptidoglycan biosynthesis"
"90","hix:NTHI723_00088 dacB (GenBank) D-alanyl-D-alanine carboxypeptidase dacB precursor","Metabolic pathways"
"91","hix:NTHI723_00093 folP (GenBank) Dihydropteroate synthase","Folate biosynthesis"
"92","hix:NTHI723_00093 folP (GenBank) Dihydropteroate synthase","Metabolic pathways"
"93","hix:NTHI723_00093 folP (GenBank) Dihydropteroate synthase","Biosynthesis of cofactors"
"94","hix:NTHI723_00094 glmM (GenBank) Phosphoglucosamine mutase","Amino sugar and nucleotide sugar metabolism"
"95","hix:NTHI723_00094 glmM (GenBank) Phosphoglucosamine mutase","Metabolic pathways"
"96","hix:NTHI723_00094 glmM (GenBank) Phosphoglucosamine mutase","Biosynthesis of nucleotide sugars"
"97","hix:NTHI723_00107 moeB (GenBank) Molybdopterin-synthase adenylyltransferase","Sulfur relay system"
"98","hix:NTHI723_00108 moeA (GenBank) Molybdopterin molybdenumtransferase","Folate biosynthesis"
"99","hix:NTHI723_00108 moeA (GenBank) Molybdopterin molybdenumtransferase","Metabolic pathways"
"100","hix:NTHI723_00108 moeA (GenBank) Molybdopterin molybdenumtransferase","Biosynthesis of cofactors"
"101","hix:NTHI723_00109 folE (GenBank) GTP cyclohydrolase 1","Folate biosynthesis"
"102","hix:NTHI723_00109 folE (GenBank) GTP cyclohydrolase 1","Metabolic pathways"
"103","hix:NTHI723_00109 folE (GenBank) GTP cyclohydrolase 1","Biosynthesis of cofactors"
"104","hix:NTHI723_00111 bioD1_2 (GenBank) ATP-dependent dethiobiotin synthetase BioD 1","Biotin metabolism"
"105","hix:NTHI723_00111 bioD1_2 (GenBank) ATP-dependent dethiobiotin synthetase BioD 1","Metabolic pathways"
"106","hix:NTHI723_00111 bioD1_2 (GenBank) ATP-dependent dethiobiotin synthetase BioD 1","Biosynthesis of cofactors"
"107","hix:NTHI723_00112 metF (GenBank) 5,10-methylenetetrahydrofolate reductase","One carbon pool by folate"
"108","hix:NTHI723_00112 metF (GenBank) 5,10-methylenetetrahydrofolate reductase","Metabolic pathways"
"109","hix:NTHI723_00112 metF (GenBank) 5,10-methylenetetrahydrofolate reductase","Microbial metabolism in diverse environments"
"110","hix:NTHI723_00112 metF (GenBank) 5,10-methylenetetrahydrofolate reductase","Carbon metabolism"
"111","hix:NTHI723_00113 rplM (GenBank) 50S ribosomal protein L13","Ribosome"
"112","hix:NTHI723_00114 rpsI (GenBank) 30S ribosomal protein S9","Ribosome"
"113","hix:NTHI723_00117 dxs (GenBank) 1-deoxy-D-xylulose-5-phosphate synthase","Thiamine metabolism"
"114","hix:NTHI723_00117 dxs (GenBank) 1-deoxy-D-xylulose-5-phosphate synthase","Terpenoid backbone biosynthesis"
"115","hix:NTHI723_00117 dxs (GenBank) 1-deoxy-D-xylulose-5-phosphate synthase","Metabolic pathways"
"116","hix:NTHI723_00117 dxs (GenBank) 1-deoxy-D-xylulose-5-phosphate synthase","Biosynthesis of secondary metabolites"
"117","hix:NTHI723_00118 ispA (GenBank) Farnesyl diphosphate synthase","Terpenoid backbone biosynthesis"
"118","hix:NTHI723_00118 ispA (GenBank) Farnesyl diphosphate synthase","Metabolic pathways"
"119","hix:NTHI723_00118 ispA (GenBank) Farnesyl diphosphate synthase","Biosynthesis of secondary metabolites"
"120","hix:NTHI723_00119 xseB (GenBank) Exodeoxyribonuclease 7 small subunit","Mismatch repair"
"121","hix:NTHI723_00120 thiI (GenBank) tRNA sulfurtransferase","Thiamine metabolism"
"122","hix:NTHI723_00120 thiI (GenBank) tRNA sulfurtransferase","Metabolic pathways"
"123","hix:NTHI723_00120 thiI (GenBank) tRNA sulfurtransferase","Biosynthesis of cofactors"
"124","hix:NTHI723_00120 thiI (GenBank) tRNA sulfurtransferase","Sulfur relay system"
"125","hix:NTHI723_00127 trpA (GenBank) Tryptophan synthase alpha chain","Glycine, serine and threonine metabolism"
"126","hix:NTHI723_00127 trpA (GenBank) Tryptophan synthase alpha chain","Phenylalanine, tyrosine and tryptophan biosynthesis"
"127","hix:NTHI723_00127 trpA (GenBank) Tryptophan synthase alpha chain","Metabolic pathways"
"128","hix:NTHI723_00127 trpA (GenBank) Tryptophan synthase alpha chain","Biosynthesis of secondary metabolites"
"129","hix:NTHI723_00127 trpA (GenBank) Tryptophan synthase alpha chain","Biosynthesis of amino acids"
"130","hix:NTHI723_00128 trpB (GenBank) Tryptophan synthase beta chain","Glycine, serine and threonine metabolism"
"131","hix:NTHI723_00128 trpB (GenBank) Tryptophan synthase beta chain","Phenylalanine, tyrosine and tryptophan biosynthesis"
"132","hix:NTHI723_00128 trpB (GenBank) Tryptophan synthase beta chain","Metabolic pathways"
"133","hix:NTHI723_00128 trpB (GenBank) Tryptophan synthase beta chain","Biosynthesis of secondary metabolites"
"134","hix:NTHI723_00128 trpB (GenBank) Tryptophan synthase beta chain","Biosynthesis of amino acids"
"135","hix:NTHI723_00129 ydfG (GenBank) NADP-dependent 3-hydroxy acid dehydrogenase YdfG","Pyrimidine metabolism"
"136","hix:NTHI723_00129 ydfG (GenBank) NADP-dependent 3-hydroxy acid dehydrogenase YdfG","Glycine, serine and threonine metabolism"
"137","hix:NTHI723_00129 ydfG (GenBank) NADP-dependent 3-hydroxy acid dehydrogenase YdfG","Metabolic pathways"
"138","hix:NTHI723_00130 purM (GenBank) Phosphoribosylformylglycinamidine cyclo-ligase","Purine metabolism"
"139","hix:NTHI723_00130 purM (GenBank) Phosphoribosylformylglycinamidine cyclo-ligase","Metabolic pathways"
"140","hix:NTHI723_00130 purM (GenBank) Phosphoribosylformylglycinamidine cyclo-ligase","Biosynthesis of secondary metabolites"
"141","hix:NTHI723_00131 purN (GenBank) Phosphoribosylglycinamide formyltransferase","Purine metabolism"
"142","hix:NTHI723_00131 purN (GenBank) Phosphoribosylglycinamide formyltransferase","One carbon pool by folate"
"143","hix:NTHI723_00131 purN (GenBank) Phosphoribosylglycinamide formyltransferase","Metabolic pathways"
"144","hix:NTHI723_00131 purN (GenBank) Phosphoribosylglycinamide formyltransferase","Biosynthesis of secondary metabolites"
"145","hix:NTHI723_00136  (GenBank) tRNA-Leu","Aminoacyl-tRNA biosynthesis"
"146","hix:NTHI723_00173 pyrD (GenBank) Dihydroorotate dehydrogenase (quinone)","Pyrimidine metabolism"
"147","hix:NTHI723_00173 pyrD (GenBank) Dihydroorotate dehydrogenase (quinone)","Metabolic pathways"
"148","hix:NTHI723_00173 pyrD (GenBank) Dihydroorotate dehydrogenase (quinone)","Biosynthesis of cofactors"
"149","hix:NTHI723_00176 fumC (GenBank) Fumarate hydratase class II","Citrate cycle (TCA cycle)"
"150","hix:NTHI723_00176 fumC (GenBank) Fumarate hydratase class II","Pyruvate metabolism"
"151","hix:NTHI723_00176 fumC (GenBank) Fumarate hydratase class II","Metabolic pathways"
"152","hix:NTHI723_00176 fumC (GenBank) Fumarate hydratase class II","Biosynthesis of secondary metabolites"
"153","hix:NTHI723_00176 fumC (GenBank) Fumarate hydratase class II","Microbial metabolism in diverse environments"
"154","hix:NTHI723_00176 fumC (GenBank) Fumarate hydratase class II","Carbon metabolism"
"155","hix:NTHI723_00179 holC (GenBank) DNA polymerase III subunit chi","DNA replication"
"156","hix:NTHI723_00179 holC (GenBank) DNA polymerase III subunit chi","Mismatch repair"
"157","hix:NTHI723_00179 holC (GenBank) DNA polymerase III subunit chi","Homologous recombination"
"158","hix:NTHI723_00184 valS (GenBank) Valine--tRNA ligase","Aminoacyl-tRNA biosynthesis"
"159","hix:NTHI723_00186 trpC (GenBank) Tryptophan biosynthesis protein TrpCF","Phenylalanine, tyrosine and tryptophan biosynthesis"
"160","hix:NTHI723_00186 trpC (GenBank) Tryptophan biosynthesis protein TrpCF","Metabolic pathways"
"161","hix:NTHI723_00186 trpC (GenBank) Tryptophan biosynthesis protein TrpCF","Biosynthesis of secondary metabolites"
"162","hix:NTHI723_00186 trpC (GenBank) Tryptophan biosynthesis protein TrpCF","Biosynthesis of amino acids"
"163","hix:NTHI723_00187 trpD (GenBank) Anthranilate synthase component II","Phenylalanine, tyrosine and tryptophan biosynthesis"
"164","hix:NTHI723_00187 trpD (GenBank) Anthranilate synthase component II","Metabolic pathways"
"165","hix:NTHI723_00187 trpD (GenBank) Anthranilate synthase component II","Biosynthesis of secondary metabolites"
"166","hix:NTHI723_00187 trpD (GenBank) Anthranilate synthase component II","Biosynthesis of amino acids"
"167","hix:NTHI723_00189 trpG_1 (GenBank) Anthranilate synthase component II","Phenylalanine, tyrosine and tryptophan biosynthesis"
"168","hix:NTHI723_00189 trpG_1 (GenBank) Anthranilate synthase component II","Metabolic pathways"
"169","hix:NTHI723_00189 trpG_1 (GenBank) Anthranilate synthase component II","Biosynthesis of secondary metabolites"
"170","hix:NTHI723_00189 trpG_1 (GenBank) Anthranilate synthase component II","Biosynthesis of amino acids"
"171","hix:NTHI723_00189 trpG_1 (GenBank) Anthranilate synthase component II","Quorum sensing"
"172","hix:NTHI723_00190 trpE (GenBank) Anthranilate synthase component 1","Phenylalanine, tyrosine and tryptophan biosynthesis"
"173","hix:NTHI723_00190 trpE (GenBank) Anthranilate synthase component 1","Metabolic pathways"
"174","hix:NTHI723_00190 trpE (GenBank) Anthranilate synthase component 1","Biosynthesis of secondary metabolites"
"175","hix:NTHI723_00190 trpE (GenBank) Anthranilate synthase component 1","Biosynthesis of amino acids"
"176","hix:NTHI723_00190 trpE (GenBank) Anthranilate synthase component 1","Quorum sensing"
"177","hix:NTHI723_00194 pstS (GenBank) Phosphate-binding protein pstS precursor","ABC transporters"
"178","hix:NTHI723_00194 pstS (GenBank) Phosphate-binding protein pstS precursor","Two-component system"
"179","hix:NTHI723_00195 pstC (GenBank) Phosphate transport system permease protein pstC","ABC transporters"
"180","hix:NTHI723_00196 pstA (GenBank) Phosphate transport system permease protein pstA","ABC transporters"
"181","hix:NTHI723_00197 pstB (GenBank) Phosphate import ATP-binding protein PstB","ABC transporters"
"182","hix:NTHI723_00198 phoB (GenBank) Phosphate regulon transcriptional regulatory protein phoB","Two-component system"
"183","hix:NTHI723_00199 phoR (GenBank) Phosphate regulon sensor protein phoR","Two-component system"
"184","hix:NTHI723_00200 sbcB (GenBank) Exodeoxyribonuclease I","Mismatch repair"
"185","hix:NTHI723_00206 hhaIM (GenBank) Modification methylase HhaI","Cysteine and methionine metabolism"
"186","hix:NTHI723_00206 hhaIM (GenBank) Modification methylase HhaI","Metabolic pathways"
"187","hix:NTHI723_00209 tusE (GenBank) Sulfurtransferase TusE","Sulfur relay system"
"188","hix:NTHI723_00213 thrS (GenBank) Threonine--tRNA ligase","Aminoacyl-tRNA biosynthesis"
"189","hix:NTHI723_00217 pntB (GenBank) NAD(P) transhydrogenase subunit beta","Nicotinate and nicotinamide metabolism"
"190","hix:NTHI723_00217 pntB (GenBank) NAD(P) transhydrogenase subunit beta","Metabolic pathways"
"191","hix:NTHI723_00218 pntA (GenBank) NAD(P) transhydrogenase subunit alpha","Nicotinate and nicotinamide metabolism"
"192","hix:NTHI723_00218 pntA (GenBank) NAD(P) transhydrogenase subunit alpha","Metabolic pathways"
"193","hix:NTHI723_00219 malP (GenBank) Maltodextrin phosphorylase","Starch and sucrose metabolism"
"194","hix:NTHI723_00219 malP (GenBank) Maltodextrin phosphorylase","Metabolic pathways"
"195","hix:NTHI723_00219 malP (GenBank) Maltodextrin phosphorylase","Biosynthesis of secondary metabolites"
"196","hix:NTHI723_00220 glgA (GenBank) Glycogen synthase","Starch and sucrose metabolism"
"197","hix:NTHI723_00220 glgA (GenBank) Glycogen synthase","Metabolic pathways"
"198","hix:NTHI723_00220 glgA (GenBank) Glycogen synthase","Biosynthesis of secondary metabolites"
"199","hix:NTHI723_00221 glgC (GenBank) Glucose-1-phosphate adenylyltransferase","Starch and sucrose metabolism"
"200","hix:NTHI723_00221 glgC (GenBank) Glucose-1-phosphate adenylyltransferase","Amino sugar and nucleotide sugar metabolism"
"201","hix:NTHI723_00221 glgC (GenBank) Glucose-1-phosphate adenylyltransferase","Metabolic pathways"
"202","hix:NTHI723_00221 glgC (GenBank) Glucose-1-phosphate adenylyltransferase","Biosynthesis of secondary metabolites"
"203","hix:NTHI723_00221 glgC (GenBank) Glucose-1-phosphate adenylyltransferase","Biosynthesis of nucleotide sugars"
"204","hix:NTHI723_00222 glgX (GenBank) Glycogen debranching enzyme","Starch and sucrose metabolism"
"205","hix:NTHI723_00222 glgX (GenBank) Glycogen debranching enzyme","Metabolic pathways"
"206","hix:NTHI723_00223 glgB (GenBank) 1,4-alpha-glucan branching enzyme GlgB","Starch and sucrose metabolism"
"207","hix:NTHI723_00223 glgB (GenBank) 1,4-alpha-glucan branching enzyme GlgB","Metabolic pathways"
"208","hix:NTHI723_00223 glgB (GenBank) 1,4-alpha-glucan branching enzyme GlgB","Biosynthesis of secondary metabolites"
"209","hix:NTHI723_00224 malQ (GenBank) 4-alpha-glucanotransferase","Starch and sucrose metabolism"
"210","hix:NTHI723_00224 malQ (GenBank) 4-alpha-glucanotransferase","Metabolic pathways"
"211","hix:NTHI723_00224 malQ (GenBank) 4-alpha-glucanotransferase","Biosynthesis of secondary metabolites"
"212","hix:NTHI723_00226 glnS (GenBank) Glutamine--tRNA ligase","Aminoacyl-tRNA biosynthesis"
"213","hix:NTHI723_00226 glnS (GenBank) Glutamine--tRNA ligase","Metabolic pathways"
"214","hix:NTHI723_00230 cdd (GenBank) Cytidine deaminase","Pyrimidine metabolism"
"215","hix:NTHI723_00230 cdd (GenBank) Cytidine deaminase","Metabolic pathways"
"216","hix:NTHI723_00230 cdd (GenBank) Cytidine deaminase","Nucleotide metabolism"
"217","hix:NTHI723_00233 potA (GenBank) Spermidine/putrescine import ATP-binding protein PotA","ABC transporters"
"218","hix:NTHI723_00234 potB (GenBank) Spermidine/putrescine transport system permease protein PotB","ABC transporters"
"219","hix:NTHI723_00235 ydcV (GenBank) Inner membrane ABC transporter permease protein ydcV","ABC transporters"
"220","hix:NTHI723_00236 potD_1 (GenBank) Spermidine/putrescine-binding periplasmic protein precursor","ABC transporters"
"221","hix:NTHI723_00238 dgt (GenBank) Deoxyguanosinetriphosphate triphosphohydrolase","Purine metabolism"
"222","hix:NTHI723_00238 dgt (GenBank) Deoxyguanosinetriphosphate triphosphohydrolase","Metabolic pathways"
"223","hix:NTHI723_00238 dgt (GenBank) Deoxyguanosinetriphosphate triphosphohydrolase","Nucleotide metabolism"
"224","hix:NTHI723_00245 queF (GenBank) NADPH-dependent 7-cyano-7-deazaguanine reductase","Folate biosynthesis"
"225","hix:NTHI723_00245 queF (GenBank) NADPH-dependent 7-cyano-7-deazaguanine reductase","Metabolic pathways"
"226","hix:NTHI723_00246 tyrA (GenBank) T-protein","Phenylalanine, tyrosine and tryptophan biosynthesis"
"227","hix:NTHI723_00246 tyrA (GenBank) T-protein","Novobiocin biosynthesis"
"228","hix:NTHI723_00246 tyrA (GenBank) T-protein","Metabolic pathways"
"229","hix:NTHI723_00246 tyrA (GenBank) T-protein","Biosynthesis of secondary metabolites"
"230","hix:NTHI723_00246 tyrA (GenBank) T-protein","Biosynthesis of amino acids"
"231","hix:NTHI723_00256  (GenBank) tRNA-Met","Aminoacyl-tRNA biosynthesis"
"232","hix:NTHI723_00291 neuA (GenBank) N-acylneuraminate cytidylyltransferase","Amino sugar and nucleotide sugar metabolism"
"233","hix:NTHI723_00291 neuA (GenBank) N-acylneuraminate cytidylyltransferase","O-Antigen nucleotide sugar biosynthesis"
"234","hix:NTHI723_00291 neuA (GenBank) N-acylneuraminate cytidylyltransferase","Metabolic pathways"
"235","hix:NTHI723_00291 neuA (GenBank) N-acylneuraminate cytidylyltransferase","Biosynthesis of nucleotide sugars"
"236","hix:NTHI723_00294 metG (GenBank) Methionine--tRNA ligase","Selenocompound metabolism"
"237","hix:NTHI723_00294 metG (GenBank) Methionine--tRNA ligase","Aminoacyl-tRNA biosynthesis"
"238","hix:NTHI723_00294 metG (GenBank) Methionine--tRNA ligase","Metabolic pathways"
"239","hix:NTHI723_00296 gloB (GenBank) Hydroxyacylglutathione hydrolase","Pyruvate metabolism"
"240","hix:NTHI723_00296 gloB (GenBank) Hydroxyacylglutathione hydrolase","Metabolic pathways"
"241","hix:NTHI723_00301 metX (GenBank) Homoserine O-acetyltransferase","Cysteine and methionine metabolism"
"242","hix:NTHI723_00301 metX (GenBank) Homoserine O-acetyltransferase","Sulfur metabolism"
"243","hix:NTHI723_00301 metX (GenBank) Homoserine O-acetyltransferase","Metabolic pathways"
"244","hix:NTHI723_00301 metX (GenBank) Homoserine O-acetyltransferase","Biosynthesis of secondary metabolites"
"245","hix:NTHI723_00301 metX (GenBank) Homoserine O-acetyltransferase","Biosynthesis of amino acids"
"246","hix:NTHI723_00303 folC (GenBank) Bifunctional protein folC","Folate biosynthesis"
"247","hix:NTHI723_00303 folC (GenBank) Bifunctional protein folC","Metabolic pathways"
"248","hix:NTHI723_00303 folC (GenBank) Bifunctional protein folC","Biosynthesis of cofactors"
"249","hix:NTHI723_00304 accD (GenBank) Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta","Fatty acid biosynthesis"
"250","hix:NTHI723_00304 accD (GenBank) Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta","Pyruvate metabolism"
"251","hix:NTHI723_00304 accD (GenBank) Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta","Propanoate metabolism"
"252","hix:NTHI723_00304 accD (GenBank) Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta","Metabolic pathways"
