"","Gene","Pathway"
"21","ssah:HSISS4_r00020  (GenBank) tRNA-Ile","Aminoacyl-tRNA biosynthesis"
"22","ssah:HSISS4_00017 prsA1 (GenBank) Ribose-phosphate pyrophosphokinase","Pentose phosphate pathway"
"23","ssah:HSISS4_00017 prsA1 (GenBank) Ribose-phosphate pyrophosphokinase","Purine metabolism"
"24","ssah:HSISS4_00017 prsA1 (GenBank) Ribose-phosphate pyrophosphokinase","Metabolic pathways"
"25","ssah:HSISS4_00017 prsA1 (GenBank) Ribose-phosphate pyrophosphokinase","Biosynthesis of secondary metabolites"
"26","ssah:HSISS4_00017 prsA1 (GenBank) Ribose-phosphate pyrophosphokinase","Microbial metabolism in diverse environments"
"27","ssah:HSISS4_00017 prsA1 (GenBank) Ribose-phosphate pyrophosphokinase","Carbon metabolism"
"28","ssah:HSISS4_00017 prsA1 (GenBank) Ribose-phosphate pyrophosphokinase","Biosynthesis of amino acids"
"29","ssah:HSISS4_00018 araT (GenBank) Aromatic amino acid aminotransferase gamma/N-acetyl-L,L-diaminopimelate aminotransferase","Lysine biosynthesis"
"30","ssah:HSISS4_00018 araT (GenBank) Aromatic amino acid aminotransferase gamma/N-acetyl-L,L-diaminopimelate aminotransferase","Metabolic pathways"
"31","ssah:HSISS4_00018 araT (GenBank) Aromatic amino acid aminotransferase gamma/N-acetyl-L,L-diaminopimelate aminotransferase","Biosynthesis of secondary metabolites"
"32","ssah:HSISS4_00018 araT (GenBank) Aromatic amino acid aminotransferase gamma/N-acetyl-L,L-diaminopimelate aminotransferase","Biosynthesis of amino acids"
"33","ssah:HSISS4_00019 recO (GenBank) DNA recombination and repair protein RecO","Homologous recombination"
"34","ssah:HSISS4_00020 plsX (GenBank) Phosphate:acyl-ACP acyltransferase PlsX","Glycerolipid metabolism"
"35","ssah:HSISS4_00020 plsX (GenBank) Phosphate:acyl-ACP acyltransferase PlsX","Metabolic pathways"
"36","ssah:HSISS4_00020 plsX (GenBank) Phosphate:acyl-ACP acyltransferase PlsX","Biosynthesis of secondary metabolites"
"37","ssah:HSISS4_00021 acpP1 (GenBank) Acyl carrier protein","Metabolic pathways"
"38","ssah:HSISS4_00021 acpP1 (GenBank) Acyl carrier protein","Biosynthesis of secondary metabolites"
"39","ssah:HSISS4_00022 purC (GenBank) Phosphoribosylaminoimidazole-succinocarboxamide synthase","Purine metabolism"
"40","ssah:HSISS4_00022 purC (GenBank) Phosphoribosylaminoimidazole-succinocarboxamide synthase","Metabolic pathways"
"41","ssah:HSISS4_00022 purC (GenBank) Phosphoribosylaminoimidazole-succinocarboxamide synthase","Biosynthesis of secondary metabolites"
"42","ssah:HSISS4_00023 purL (GenBank) Phosphoribosylformylglycinamidine synthase, synthetase subunit/glutamine amidotransferase subunit","Purine metabolism"
"43","ssah:HSISS4_00023 purL (GenBank) Phosphoribosylformylglycinamidine synthase, synthetase subunit/glutamine amidotransferase subunit","Metabolic pathways"
"44","ssah:HSISS4_00023 purL (GenBank) Phosphoribosylformylglycinamidine synthase, synthetase subunit/glutamine amidotransferase subunit","Biosynthesis of secondary metabolites"
"45","ssah:HSISS4_00024 purF (GenBank) Amidophosphoribosyltransferase","Purine metabolism"
"46","ssah:HSISS4_00024 purF (GenBank) Amidophosphoribosyltransferase","Alanine, aspartate and glutamate metabolism"
"47","ssah:HSISS4_00024 purF (GenBank) Amidophosphoribosyltransferase","Metabolic pathways"
"48","ssah:HSISS4_00024 purF (GenBank) Amidophosphoribosyltransferase","Biosynthesis of secondary metabolites"
"49","ssah:HSISS4_00025 purM (GenBank) Phosphoribosylformylglycinamidine cyclo-ligase","Purine metabolism"
"50","ssah:HSISS4_00025 purM (GenBank) Phosphoribosylformylglycinamidine cyclo-ligase","Metabolic pathways"
"51","ssah:HSISS4_00025 purM (GenBank) Phosphoribosylformylglycinamidine cyclo-ligase","Biosynthesis of secondary metabolites"
"52","ssah:HSISS4_00026 purN (GenBank) Phosphoribosylglycinamide formyltransferase","Purine metabolism"
"53","ssah:HSISS4_00026 purN (GenBank) Phosphoribosylglycinamide formyltransferase","One carbon pool by folate"
"54","ssah:HSISS4_00026 purN (GenBank) Phosphoribosylglycinamide formyltransferase","Metabolic pathways"
"55","ssah:HSISS4_00026 purN (GenBank) Phosphoribosylglycinamide formyltransferase","Biosynthesis of secondary metabolites"
"56","ssah:HSISS4_00027 purH (GenBank) IMP cyclohydrolase/Phosphoribosylaminoimidazolecarboxamide formyltransferase","Purine metabolism"
"57","ssah:HSISS4_00027 purH (GenBank) IMP cyclohydrolase/Phosphoribosylaminoimidazolecarboxamide formyltransferase","One carbon pool by folate"
"58","ssah:HSISS4_00027 purH (GenBank) IMP cyclohydrolase/Phosphoribosylaminoimidazolecarboxamide formyltransferase","Metabolic pathways"
"59","ssah:HSISS4_00027 purH (GenBank) IMP cyclohydrolase/Phosphoribosylaminoimidazolecarboxamide formyltransferase","Biosynthesis of secondary metabolites"
"60","ssah:HSISS4_00030 purD (GenBank) Phosphoribosylamine--glycine ligase","Purine metabolism"
"61","ssah:HSISS4_00030 purD (GenBank) Phosphoribosylamine--glycine ligase","Metabolic pathways"
"62","ssah:HSISS4_00030 purD (GenBank) Phosphoribosylamine--glycine ligase","Biosynthesis of secondary metabolites"
"63","ssah:HSISS4_00031 purE (GenBank) Phosphoribosylaminoimidazole carboxylase catalytic subunit","Purine metabolism"
"64","ssah:HSISS4_00031 purE (GenBank) Phosphoribosylaminoimidazole carboxylase catalytic subunit","Metabolic pathways"
"65","ssah:HSISS4_00031 purE (GenBank) Phosphoribosylaminoimidazole carboxylase catalytic subunit","Biosynthesis of secondary metabolites"
"66","ssah:HSISS4_00032 purK (GenBank) Phosphoribosylaminoimidazole carboxylase ATPase subunit","Purine metabolism"
"67","ssah:HSISS4_00032 purK (GenBank) Phosphoribosylaminoimidazole carboxylase ATPase subunit","Metabolic pathways"
"68","ssah:HSISS4_00032 purK (GenBank) Phosphoribosylaminoimidazole carboxylase ATPase subunit","Biosynthesis of secondary metabolites"
"69","ssah:HSISS4_00035 purB1 (GenBank) Adenylosuccinate lyase","Purine metabolism"
"70","ssah:HSISS4_00035 purB1 (GenBank) Adenylosuccinate lyase","Alanine, aspartate and glutamate metabolism"
"71","ssah:HSISS4_00035 purB1 (GenBank) Adenylosuccinate lyase","Metabolic pathways"
"72","ssah:HSISS4_00035 purB1 (GenBank) Adenylosuccinate lyase","Biosynthesis of secondary metabolites"
"73","ssah:HSISS4_00035 purB1 (GenBank) Adenylosuccinate lyase","Nucleotide metabolism"
"74","ssah:HSISS4_00035 purB1 (GenBank) Adenylosuccinate lyase","Biosynthesis of cofactors"
"75","ssah:HSISS4_00036 argS (GenBank) Arginyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"76","ssah:HSISS4_00039 mutS1 (GenBank) DNA mismatch repair protein MutS","Mismatch repair"
"77","ssah:HSISS4_00043 mutL (GenBank) DNA mismatch repair protein MutL","Mismatch repair"
"78","ssah:HSISS4_00045 ruvA (GenBank) Holliday junction DNA helicase RuvA","Homologous recombination"
"79","ssah:HSISS4_00046 tag1 (GenBank) DNA-3-methyladenine glycosylase","Base excision repair"
"80","ssah:HSISS4_00047 cinA (GenBank) Molybdopterin binding motif, CinA N-terminal domain / C-terminal domain of CinA type S","Nicotinate and nicotinamide metabolism"
"81","ssah:HSISS4_00047 cinA (GenBank) Molybdopterin binding motif, CinA N-terminal domain / C-terminal domain of CinA type S","Metabolic pathways"
"82","ssah:HSISS4_00048 recA (GenBank) RecA protein","Homologous recombination"
"83","ssah:HSISS4_r00033  (GenBank) tRNA-Tyr","Aminoacyl-tRNA biosynthesis"
"84","ssah:HSISS4_r00034  (GenBank) tRNA-Trp","Aminoacyl-tRNA biosynthesis"
"85","ssah:HSISS4_r00037  (GenBank) tRNA-Leu","Aminoacyl-tRNA biosynthesis"
"86","ssah:HSISS4_00050 polC (GenBank) DNA polymerase III polC-type","DNA replication"
"87","ssah:HSISS4_00050 polC (GenBank) DNA polymerase III polC-type","Mismatch repair"
"88","ssah:HSISS4_00050 polC (GenBank) DNA polymerase III polC-type","Homologous recombination"
"89","ssah:HSISS4_r00038  (GenBank) tRNA-Cys","Aminoacyl-tRNA biosynthesis"
"90","ssah:HSISS4_00057 rpsB (GenBank) SSU ribosomal protein S2p (SAe)","Ribosome"
"91","ssah:HSISS4_00062 dacA1A (GenBank) D-alanyl-D-alanine carboxypeptidase","Peptidoglycan biosynthesis"
"92","ssah:HSISS4_00062 dacA1A (GenBank) D-alanyl-D-alanine carboxypeptidase","Metabolic pathways"
"93","ssah:HSISS4_00063 dacA1B (GenBank) D-alanyl-D-alanine carboxypeptidase","Peptidoglycan biosynthesis"
"94","ssah:HSISS4_00063 dacA1B (GenBank) D-alanyl-D-alanine carboxypeptidase","Metabolic pathways"
"95","ssah:HSISS4_00064 pnpA (GenBank) Polyribonucleotide nucleotidyltransferase","RNA degradation"
"96","ssah:HSISS4_00066 cysE1 (GenBank) Serine acetyltransferase","Cysteine and methionine metabolism"
"97","ssah:HSISS4_00066 cysE1 (GenBank) Serine acetyltransferase","Sulfur metabolism"
"98","ssah:HSISS4_00066 cysE1 (GenBank) Serine acetyltransferase","Metabolic pathways"
"99","ssah:HSISS4_00066 cysE1 (GenBank) Serine acetyltransferase","Biosynthesis of secondary metabolites"
"100","ssah:HSISS4_00066 cysE1 (GenBank) Serine acetyltransferase","Microbial metabolism in diverse environments"
"101","ssah:HSISS4_00066 cysE1 (GenBank) Serine acetyltransferase","Carbon metabolism"
"102","ssah:HSISS4_00066 cysE1 (GenBank) Serine acetyltransferase","Biosynthesis of amino acids"
"103","ssah:HSISS4_00068 cysS (GenBank) Cysteinyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"104","ssah:HSISS4_00076 rplM (GenBank) LSU ribosomal protein L13p (L13Ae)","Ribosome"
"105","ssah:HSISS4_00077 rpsI (GenBank) SSU ribosomal protein S9p (S16e)","Ribosome"
"106","ssah:HSISS4_00081 trxB1A (GenBank) Thioredoxin reductase","Selenocompound metabolism"
"107","ssah:HSISS4_00093 dacB (GenBank) D-alanyl-D-alanine carboxypeptidase","Peptidoglycan biosynthesis"
"108","ssah:HSISS4_00093 dacB (GenBank) D-alanyl-D-alanine carboxypeptidase","Metabolic pathways"
"109","ssah:HSISS4_00093 dacB (GenBank) D-alanyl-D-alanine carboxypeptidase","Vancomycin resistance"
"110","ssah:HSISS4_00093 dacB (GenBank) D-alanyl-D-alanine carboxypeptidase","Two-component system"
"111","ssah:HSISS4_00097 dnaK1 (GenBank) Chaperone protein DnaK","RNA degradation"
"112","ssah:HSISS4_00100 thiD (GenBank) putative pyridoxal kinase, thiD family","Vitamin B6 metabolism"
"113","ssah:HSISS4_00100 thiD (GenBank) putative pyridoxal kinase, thiD family","Metabolic pathways"
"114","ssah:HSISS4_00100 thiD (GenBank) putative pyridoxal kinase, thiD family","Biosynthesis of cofactors"
"115","ssah:HSISS4_r00043  (GenBank) tRNA-Asn","Aminoacyl-tRNA biosynthesis"
"116","ssah:HSISS4_00102 comX (GenBank) Competence-specific sigma factor ComX","Two-component system"
"117","ssah:HSISS4_00102 comX (GenBank) Competence-specific sigma factor ComX","Quorum sensing"
"118","ssah:HSISS4_00106 rpoE (GenBank) DNA-directed RNA polymerase delta subunit","RNA polymerase"
"119","ssah:HSISS4_00107 pyrG (GenBank) CTP synthase","Pyrimidine metabolism"
"120","ssah:HSISS4_00107 pyrG (GenBank) CTP synthase","Metabolic pathways"
"121","ssah:HSISS4_00107 pyrG (GenBank) CTP synthase","Nucleotide metabolism"
"122","ssah:HSISS4_00107 pyrG (GenBank) CTP synthase","Biosynthesis of cofactors"
"123","ssah:HSISS4_00112  (GenBank) 2',3'-cyclic-nucleotide 2'-phosphodiesterase","Purine metabolism"
"124","ssah:HSISS4_00112  (GenBank) 2',3'-cyclic-nucleotide 2'-phosphodiesterase","Pyrimidine metabolism"
"125","ssah:HSISS4_00112  (GenBank) 2',3'-cyclic-nucleotide 2'-phosphodiesterase","Metabolic pathways"
"126","ssah:HSISS4_00114 relA (GenBank) GTP pyrophosphokinase/(p)ppGpp synthetase I","Purine metabolism"
"127","ssah:HSISS4_00114 relA (GenBank) GTP pyrophosphokinase/(p)ppGpp synthetase I","Metabolic pathways"
"128","ssah:HSISS4_00116  (GenBank) dextranase precursor","Starch and sucrose metabolism"
"129","ssah:HSISS4_00116  (GenBank) dextranase precursor","Metabolic pathways"
"130","ssah:HSISS4_00117 ilvA (GenBank) Threonine dehydratase biosynthetic","Glycine, serine and threonine metabolism"
"131","ssah:HSISS4_00117 ilvA (GenBank) Threonine dehydratase biosynthetic","Valine, leucine and isoleucine biosynthesis"
"132","ssah:HSISS4_00117 ilvA (GenBank) Threonine dehydratase biosynthetic","Metabolic pathways"
"133","ssah:HSISS4_00117 ilvA (GenBank) Threonine dehydratase biosynthetic","Biosynthesis of secondary metabolites"
"134","ssah:HSISS4_00117 ilvA (GenBank) Threonine dehydratase biosynthetic","Carbon metabolism"
"135","ssah:HSISS4_00117 ilvA (GenBank) Threonine dehydratase biosynthetic","Biosynthesis of amino acids"
"136","ssah:HSISS4_00121 rpsO (GenBank) SSU ribosomal protein S15p (S13e)","Ribosome"
"137","ssah:HSISS4_00124  (GenBank) Amino acid transport ATP-binding protein","ABC transporters"
"138","ssah:HSISS4_00125  (GenBank) Amino acid ABC transporter, glutamine-binding protein/permease protein","ABC transporters"
"139","ssah:HSISS4_00126 uppP (GenBank) Undecaprenyl-diphosphatase","Peptidoglycan biosynthesis"
"140","ssah:HSISS4_00126 uppP (GenBank) Undecaprenyl-diphosphatase","Teichoic acid biosynthesis"
"141","ssah:HSISS4_00129 rgpG (GenBank) Undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase","O-Antigen repeat unit biosynthesis"
"142","ssah:HSISS4_00129 rgpG (GenBank) Undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase","Teichoic acid biosynthesis"
"143","ssah:HSISS4_00129 rgpG (GenBank) Undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase","Metabolic pathways"
"144","ssah:HSISS4_00132 nifS1 (GenBank) Cysteine desulfurase SufS subfamily","Selenocompound metabolism"
"145","ssah:HSISS4_00132 nifS1 (GenBank) Cysteine desulfurase SufS subfamily","Metabolic pathways"
"146","ssah:HSISS4_00139 adcC1 (GenBank) Zinc ABC transporter, ATP-binding protein ZnuC","ABC transporters"
"147","ssah:HSISS4_00140 adcB1 (GenBank) Zinc ABC transporter, inner membrane permease protein ZnuB","ABC transporters"
"148","ssah:HSISS4_00142  (GenBank) PTS system, maltose and glucose-specific IIC/B/A component","Starch and sucrose metabolism"
"149","ssah:HSISS4_00142  (GenBank) PTS system, maltose and glucose-specific IIC/B/A component","Phosphotransferase system (PTS)"
"150","ssah:HSISS4_00143  (GenBank) Exodeoxyribonuclease III","Starch and sucrose metabolism"
"151","ssah:HSISS4_00143  (GenBank) Exodeoxyribonuclease III","Metabolic pathways"
"152","ssah:HSISS4_00144 pgi (GenBank) Glucose-6-phosphate isomerase","Glycolysis / Gluconeogenesis"
"153","ssah:HSISS4_00144 pgi (GenBank) Glucose-6-phosphate isomerase","Pentose phosphate pathway"
"154","ssah:HSISS4_00144 pgi (GenBank) Glucose-6-phosphate isomerase","Starch and sucrose metabolism"
"155","ssah:HSISS4_00144 pgi (GenBank) Glucose-6-phosphate isomerase","Amino sugar and nucleotide sugar metabolism"
"156","ssah:HSISS4_00144 pgi (GenBank) Glucose-6-phosphate isomerase","Metabolic pathways"
"157","ssah:HSISS4_00144 pgi (GenBank) Glucose-6-phosphate isomerase","Biosynthesis of secondary metabolites"
"158","ssah:HSISS4_00144 pgi (GenBank) Glucose-6-phosphate isomerase","Microbial metabolism in diverse environments"
"159","ssah:HSISS4_00144 pgi (GenBank) Glucose-6-phosphate isomerase","Carbon metabolism"
"160","ssah:HSISS4_00144 pgi (GenBank) Glucose-6-phosphate isomerase","Biosynthesis of nucleotide sugars"
"161","ssah:HSISS4_00145 rggH (GenBank) Positive transcriptional regulator, MutR family","Quorum sensing"
"162","ssah:HSISS4_00148 yajC (GenBank) Preprotein translocase subunit YajC","Quorum sensing"
"163","ssah:HSISS4_00148 yajC (GenBank) Preprotein translocase subunit YajC","Protein export"
"164","ssah:HSISS4_00148 yajC (GenBank) Preprotein translocase subunit YajC","Bacterial secretion system"
"165","ssah:HSISS4_00149 uppS (GenBank) Undecaprenyl diphosphate synthase","Peptidoglycan biosynthesis"
"166","ssah:HSISS4_00149 uppS (GenBank) Undecaprenyl diphosphate synthase","Terpenoid backbone biosynthesis"
"167","ssah:HSISS4_00149 uppS (GenBank) Undecaprenyl diphosphate synthase","Biosynthesis of secondary metabolites"
"168","ssah:HSISS4_00150 cdsA (GenBank) Phosphatidate cytidylyltransferase","Glycerophospholipid metabolism"
"169","ssah:HSISS4_00150 cdsA (GenBank) Phosphatidate cytidylyltransferase","Metabolic pathways"
"170","ssah:HSISS4_00150 cdsA (GenBank) Phosphatidate cytidylyltransferase","Biosynthesis of secondary metabolites"
"171","ssah:HSISS4_00152 proS (GenBank) Prolyl-tRNA synthetase bacterial type","Aminoacyl-tRNA biosynthesis"
"172","ssah:HSISS4_00156 groEL (GenBank) Heat shock protein 60 family chaperone GroEL","RNA degradation"
"173","ssah:HSISS4_00161 pbp2A (GenBank) Multimodular transpeptidase-transglycosylase","Peptidoglycan biosynthesis"
"174","ssah:HSISS4_00161 pbp2A (GenBank) Multimodular transpeptidase-transglycosylase","Metabolic pathways"
"175","ssah:HSISS4_00161 pbp2A (GenBank) Multimodular transpeptidase-transglycosylase","beta-Lactam resistance"
"176","ssah:HSISS4_00162 rpmG1 (GenBank) LSU ribosomal protein L33p LSU ribosomal protein L33p, zinc-dependent","Ribosome"
"177","ssah:HSISS4_00163 secE (GenBank) Preprotein translocase subunit SecE","Quorum sensing"
"178","ssah:HSISS4_00163 secE (GenBank) Preprotein translocase subunit SecE","Protein export"
"179","ssah:HSISS4_00163 secE (GenBank) Preprotein translocase subunit SecE","Bacterial secretion system"
"180","ssah:HSISS4_00168 leuS (GenBank) Leucyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"181","ssah:HSISS4_00171  (GenBank) Zinc ABC transporter, ATP-binding protein ZnuC","ABC transporters"
"182","ssah:HSISS4_00172  (GenBank) ABC transporter, permease protein","ABC transporters"
"183","ssah:HSISS4_00173  (GenBank) Autolysis response regulater LytR","Two-component system"
"184","ssah:HSISS4_00178 pncB (GenBank) Nicotinate phosphoribosyltransferase","Nicotinate and nicotinamide metabolism"
"185","ssah:HSISS4_00178 pncB (GenBank) Nicotinate phosphoribosyltransferase","Metabolic pathways"
"186","ssah:HSISS4_00178 pncB (GenBank) Nicotinate phosphoribosyltransferase","Biosynthesis of cofactors"
"187","ssah:HSISS4_00179 nadE (GenBank) NAD synthetase","Nicotinate and nicotinamide metabolism"
"188","ssah:HSISS4_00179 nadE (GenBank) NAD synthetase","Metabolic pathways"
"189","ssah:HSISS4_00179 nadE (GenBank) NAD synthetase","Biosynthesis of cofactors"
"190","ssah:HSISS4_00182 pbp1A (GenBank) Multimodular transpeptidase-transglycosylase/Penicillin-binding protein 1A/1B (PBP1)","Peptidoglycan biosynthesis"
"191","ssah:HSISS4_00182 pbp1A (GenBank) Multimodular transpeptidase-transglycosylase/Penicillin-binding protein 1A/1B (PBP1)","Metabolic pathways"
"192","ssah:HSISS4_00182 pbp1A (GenBank) Multimodular transpeptidase-transglycosylase/Penicillin-binding protein 1A/1B (PBP1)","beta-Lactam resistance"
"193","ssah:HSISS4_00190 murC (GenBank) UDP-N-acetylmuramate--alanine ligase","Peptidoglycan biosynthesis"
"194","ssah:HSISS4_00190 murC (GenBank) UDP-N-acetylmuramate--alanine ligase","Metabolic pathways"
"195","ssah:HSISS4_00194  (GenBank) Inner membrane protein translocase component YidC, OxaA protein","Quorum sensing"
"196","ssah:HSISS4_00194  (GenBank) Inner membrane protein translocase component YidC, OxaA protein","Protein export"
"197","ssah:HSISS4_00194  (GenBank) Inner membrane protein translocase component YidC, OxaA protein","Bacterial secretion system"
"198","ssah:HSISS4_00195 acyP (GenBank) putative nucleoside phosphatase","Pyruvate metabolism"
"199","ssah:HSISS4_00195 acyP (GenBank) putative nucleoside phosphatase","Aminobenzoate degradation"
"200","ssah:HSISS4_00195 acyP (GenBank) putative nucleoside phosphatase","Metabolic pathways"
"201","ssah:HSISS4_00195 acyP (GenBank) putative nucleoside phosphatase","Microbial metabolism in diverse environments"
"202","ssah:HSISS4_00200 lysA (GenBank) Diaminopimelate decarboxylase","Lysine biosynthesis"
"203","ssah:HSISS4_00200 lysA (GenBank) Diaminopimelate decarboxylase","D-Amino acid metabolism"
"204","ssah:HSISS4_00200 lysA (GenBank) Diaminopimelate decarboxylase","Metabolic pathways"
"205","ssah:HSISS4_00200 lysA (GenBank) Diaminopimelate decarboxylase","Biosynthesis of secondary metabolites"
"206","ssah:HSISS4_00200 lysA (GenBank) Diaminopimelate decarboxylase","Microbial metabolism in diverse environments"
"207","ssah:HSISS4_00200 lysA (GenBank) Diaminopimelate decarboxylase","Biosynthesis of amino acids"
"208","ssah:HSISS4_00203 glr (GenBank) Glutamate racemase","D-Amino acid metabolism"
"209","ssah:HSISS4_00203 glr (GenBank) Glutamate racemase","Metabolic pathways"
"210","ssah:HSISS4_00204  (GenBank) unknown domain / Nucleoside 5-triphosphatase RdgB (dHAPTP, dITP, XTP-specific)","Purine metabolism"
"211","ssah:HSISS4_00204  (GenBank) unknown domain / Nucleoside 5-triphosphatase RdgB (dHAPTP, dITP, XTP-specific)","Metabolic pathways"
"212","ssah:HSISS4_00204  (GenBank) unknown domain / Nucleoside 5-triphosphatase RdgB (dHAPTP, dITP, XTP-specific)","Nucleotide metabolism"
"213","ssah:HSISS4_00216  (GenBank) Membrane-associated phospholipid phosphatase","Peptidoglycan biosynthesis"
"214","ssah:HSISS4_00216  (GenBank) Membrane-associated phospholipid phosphatase","Teichoic acid biosynthesis"
"215","ssah:HSISS4_00217 comR (GenBank) Transcriptional regulator","Quorum sensing"
"216","ssah:HSISS4_00218 blpA (GenBank) ABC transporter","ABC transporters"
"217","ssah:HSISS4_00218 blpA (GenBank) ABC transporter","Quorum sensing"
"218","ssah:HSISS4_00222 ureA (GenBank) Urease gamma subunit","Arginine biosynthesis"
"219","ssah:HSISS4_00222 ureA (GenBank) Urease gamma subunit","Purine metabolism"
"220","ssah:HSISS4_00222 ureA (GenBank) Urease gamma subunit","Metabolic pathways"
"221","ssah:HSISS4_00222 ureA (GenBank) Urease gamma subunit","Microbial metabolism in diverse environments"
"222","ssah:HSISS4_00223 ureB (GenBank) Urease beta subunit","Arginine biosynthesis"
"223","ssah:HSISS4_00223 ureB (GenBank) Urease beta subunit","Purine metabolism"
"224","ssah:HSISS4_00223 ureB (GenBank) Urease beta subunit","Metabolic pathways"
"225","ssah:HSISS4_00223 ureB (GenBank) Urease beta subunit","Microbial metabolism in diverse environments"
"226","ssah:HSISS4_00224 ureC (GenBank) Urease alpha subunit","Arginine biosynthesis"
"227","ssah:HSISS4_00224 ureC (GenBank) Urease alpha subunit","Purine metabolism"
"228","ssah:HSISS4_00224 ureC (GenBank) Urease alpha subunit","Metabolic pathways"
"229","ssah:HSISS4_00224 ureC (GenBank) Urease alpha subunit","Microbial metabolism in diverse environments"
"230","ssah:HSISS4_00229 cbiM (GenBank) Substrate-specific component NikM/N of nickel ECF transporter","ABC transporters"
"231","ssah:HSISS4_00230 cbiQ (GenBank) Transmembrane component NikQ of energizing module of nickel ECF transporter","ABC transporters"
"232","ssah:HSISS4_00231 cbiO1 (GenBank) ATPase component NikO of energizing module of nickel ECF transporter","ABC transporters"
"233","ssah:HSISS4_00232  (GenBank) Cysteine ABC transporter, substrate-binding protein","ABC transporters"
"234","ssah:HSISS4_00232  (GenBank) Cysteine ABC transporter, substrate-binding protein","Flagellar assembly"
"235","ssah:HSISS4_00233  (GenBank) Methionine ABC transporter substrate-binding protein","ABC transporters"
"236","ssah:HSISS4_00234  (GenBank) N-acyl-L-amino acid amidohydrolase","Lysine biosynthesis"
"237","ssah:HSISS4_00234  (GenBank) N-acyl-L-amino acid amidohydrolase","Metabolic pathways"
"238","ssah:HSISS4_00234  (GenBank) N-acyl-L-amino acid amidohydrolase","Microbial metabolism in diverse environments"
"239","ssah:HSISS4_00234  (GenBank) N-acyl-L-amino acid amidohydrolase","Biosynthesis of amino acids"
"240","ssah:HSISS4_00235  (GenBank) Methionine ABC transporter ATP-binding protein","ABC transporters"
"241","ssah:HSISS4_00236  (GenBank) Methionine ABC transporter permease protein","ABC transporters"
"242","ssah:HSISS4_00241  (GenBank) Transmembrane component MtsC of energizing module of methionine-regulated ECF transporter","ABC transporters"
"243","ssah:HSISS4_00253 serS (GenBank) Seryl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"244","ssah:HSISS4_00255 manN1 (GenBank) PTS system, mannose-specific IID component","Fructose and mannose metabolism"
"245","ssah:HSISS4_00255 manN1 (GenBank) PTS system, mannose-specific IID component","Amino sugar and nucleotide sugar metabolism"
"246","ssah:HSISS4_00255 manN1 (GenBank) PTS system, mannose-specific IID component","Metabolic pathways"
"247","ssah:HSISS4_00255 manN1 (GenBank) PTS system, mannose-specific IID component","Phosphotransferase system (PTS)"
"248","ssah:HSISS4_00256 manM1 (GenBank) PTS system, mannose-specific IIC component","Fructose and mannose metabolism"
"249","ssah:HSISS4_00256 manM1 (GenBank) PTS system, mannose-specific IIC component","Amino sugar and nucleotide sugar metabolism"
"250","ssah:HSISS4_00256 manM1 (GenBank) PTS system, mannose-specific IIC component","Metabolic pathways"
