"","Gene","Pathway"
"48","pgn:PGN_0042  (GenBank) probable phosphatidate cytidylyltransferase","Metabolic pathways"
"49","pgn:PGN_0042  (GenBank) probable phosphatidate cytidylyltransferase","Biosynthesis of secondary metabolites"
"50","pgn:PGN_0096  (GenBank) aspartate kinase","Glycine, serine and threonine metabolism"
"51","pgn:PGN_0096  (GenBank) aspartate kinase","Monobactam biosynthesis"
"52","pgn:PGN_0096  (GenBank) aspartate kinase","Cysteine and methionine metabolism"
"53","pgn:PGN_0096  (GenBank) aspartate kinase","Lysine biosynthesis"
"54","pgn:PGN_0096  (GenBank) aspartate kinase","Metabolic pathways"
"55","pgn:PGN_0096  (GenBank) aspartate kinase","Biosynthesis of secondary metabolites"
"56","pgn:PGN_0096  (GenBank) aspartate kinase","Microbial metabolism in diverse environments"
"57","pgn:PGN_0096  (GenBank) aspartate kinase","2-Oxocarboxylic acid metabolism"
"58","pgn:PGN_0096  (GenBank) aspartate kinase","Biosynthesis of amino acids"
"59","pgn:PGN_0097  (GenBank) putative cell-division ATP-binding protein","ABC transporters"
"60","pgn:PGN_0100  (GenBank) diaminopimelate decarboxylase","Lysine biosynthesis"
"61","pgn:PGN_0100  (GenBank) diaminopimelate decarboxylase","D-Amino acid metabolism"
"62","pgn:PGN_0100  (GenBank) diaminopimelate decarboxylase","Metabolic pathways"
"63","pgn:PGN_0100  (GenBank) diaminopimelate decarboxylase","Biosynthesis of secondary metabolites"
"64","pgn:PGN_0100  (GenBank) diaminopimelate decarboxylase","Microbial metabolism in diverse environments"
"65","pgn:PGN_0100  (GenBank) diaminopimelate decarboxylase","Biosynthesis of amino acids"
"66","pgn:PGN_0101  (GenBank) putative 1,4-dihydroxy-2-naphthoate octaprenyltransferase","Ubiquinone and other terpenoid-quinone biosynthesis"
"67","pgn:PGN_0101  (GenBank) putative 1,4-dihydroxy-2-naphthoate octaprenyltransferase","Metabolic pathways"
"68","pgn:PGN_0101  (GenBank) putative 1,4-dihydroxy-2-naphthoate octaprenyltransferase","Biosynthesis of secondary metabolites"
"69","pgn:PGN_0101  (GenBank) putative 1,4-dihydroxy-2-naphthoate octaprenyltransferase","Biosynthesis of cofactors"
"70","pgn:PGN_t0004  (GenBank) tRNA-Val","Aminoacyl-tRNA biosynthesis"
"71","pgn:PGN_t0005  (GenBank) tRNA-Val","Aminoacyl-tRNA biosynthesis"
"72","pgn:PGN_t0006  (GenBank) tRNA-Met","Aminoacyl-tRNA biosynthesis"
"73","pgn:PGN_0133  (GenBank) adenosylmethionine--8-amino-7-oxononanoate aminotransferase","Biotin metabolism"
"74","pgn:PGN_0133  (GenBank) adenosylmethionine--8-amino-7-oxononanoate aminotransferase","Metabolic pathways"
"75","pgn:PGN_0133  (GenBank) adenosylmethionine--8-amino-7-oxononanoate aminotransferase","Biosynthesis of cofactors"
"76","pgn:PGN_0134  (GenBank) putative biotin synthetase","Biotin metabolism"
"77","pgn:PGN_0134  (GenBank) putative biotin synthetase","Metabolic pathways"
"78","pgn:PGN_0134  (GenBank) putative biotin synthetase","Biosynthesis of cofactors"
"79","pgn:PGN_0137  (GenBank) putative tryptophanyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"80","pgn:PGN_0143  (GenBank) probable dihydroneopterin aldolase","Folate biosynthesis"
"81","pgn:PGN_0143  (GenBank) probable dihydroneopterin aldolase","Metabolic pathways"
"82","pgn:PGN_0143  (GenBank) probable dihydroneopterin aldolase","Biosynthesis of cofactors"
"83","pgn:PGN_0149  (GenBank) ribose-phosphate pyrophosphokinase","Pentose phosphate pathway"
"84","pgn:PGN_0149  (GenBank) ribose-phosphate pyrophosphokinase","Purine metabolism"
"85","pgn:PGN_0149  (GenBank) ribose-phosphate pyrophosphokinase","Metabolic pathways"
"86","pgn:PGN_0149  (GenBank) ribose-phosphate pyrophosphokinase","Biosynthesis of secondary metabolites"
"87","pgn:PGN_0149  (GenBank) ribose-phosphate pyrophosphokinase","Microbial metabolism in diverse environments"
"88","pgn:PGN_0149  (GenBank) ribose-phosphate pyrophosphokinase","Carbon metabolism"
"89","pgn:PGN_0149  (GenBank) ribose-phosphate pyrophosphokinase","Biosynthesis of amino acids"
"90","pgn:PGN_0150  (GenBank) putative ATP-dependent RNA helicase","RNA degradation"
"91","pgn:PGN_t0007  (GenBank) tRNA-Met","Aminoacyl-tRNA biosynthesis"
"92","pgn:PGN_0157  (GenBank) putative thiamine biosynthesis protein ThiH","Thiamine metabolism"
"93","pgn:PGN_0157  (GenBank) putative thiamine biosynthesis protein ThiH","Metabolic pathways"
"94","pgn:PGN_0157  (GenBank) putative thiamine biosynthesis protein ThiH","Biosynthesis of cofactors"
"95","pgn:PGN_0158  (GenBank) putative thiazole biosynthesis protein ThiG","Thiamine metabolism"
"96","pgn:PGN_0158  (GenBank) putative thiazole biosynthesis protein ThiG","Metabolic pathways"
"97","pgn:PGN_0158  (GenBank) putative thiazole biosynthesis protein ThiG","Biosynthesis of cofactors"
"98","pgn:PGN_0159  (GenBank) probable thiamin-phosphate pyrophosphorylase","Thiamine metabolism"
"99","pgn:PGN_0159  (GenBank) probable thiamin-phosphate pyrophosphorylase","Metabolic pathways"
"100","pgn:PGN_0159  (GenBank) probable thiamin-phosphate pyrophosphorylase","Biosynthesis of cofactors"
"101","pgn:PGN_0160  (GenBank) thiamine biosynthesis protein","Thiamine metabolism"
"102","pgn:PGN_0160  (GenBank) thiamine biosynthesis protein","Metabolic pathways"
"103","pgn:PGN_0160  (GenBank) thiamine biosynthesis protein","Biosynthesis of cofactors"
"104","pgn:PGN_0161  (GenBank) putative thiamine biosynthesis protein ThiS","Sulfur relay system"
"105","pgn:PGN_0167 rpsP (GenBank) 30S ribosomal protein S16","Ribosome"
"106","pgn:PGN_0168 wbpB (GenBank) lipopolysaccharide biosynthesis protein WbpB","Amino sugar and nucleotide sugar metabolism"
"107","pgn:PGN_0168 wbpB (GenBank) lipopolysaccharide biosynthesis protein WbpB","O-Antigen nucleotide sugar biosynthesis"
"108","pgn:PGN_0168 wbpB (GenBank) lipopolysaccharide biosynthesis protein WbpB","Metabolic pathways"
"109","pgn:PGN_0168 wbpB (GenBank) lipopolysaccharide biosynthesis protein WbpB","Biosynthesis of nucleotide sugars"
"110","pgn:PGN_0170  (GenBank) L-asparaginase","Alanine, aspartate and glutamate metabolism"
"111","pgn:PGN_0170  (GenBank) L-asparaginase","Cyanoamino acid metabolism"
"112","pgn:PGN_0170  (GenBank) L-asparaginase","Metabolic pathways"
"113","pgn:PGN_0170  (GenBank) L-asparaginase","Biosynthesis of secondary metabolites"
"114","pgn:PGN_0173  (GenBank) glyceraldehyde 3-phosphate dehydrogenase type I","Glycolysis / Gluconeogenesis"
"115","pgn:PGN_0173  (GenBank) glyceraldehyde 3-phosphate dehydrogenase type I","Metabolic pathways"
"116","pgn:PGN_0173  (GenBank) glyceraldehyde 3-phosphate dehydrogenase type I","Biosynthesis of secondary metabolites"
"117","pgn:PGN_0173  (GenBank) glyceraldehyde 3-phosphate dehydrogenase type I","Microbial metabolism in diverse environments"
"118","pgn:PGN_0173  (GenBank) glyceraldehyde 3-phosphate dehydrogenase type I","Carbon metabolism"
"119","pgn:PGN_0173  (GenBank) glyceraldehyde 3-phosphate dehydrogenase type I","Biosynthesis of amino acids"
"120","pgn:PGN_0188 rpmF (GenBank) 50S ribosomal protein L32","Ribosome"
"121","pgn:PGN_0189  (GenBank) beta-ketoacyl-acyl-carrier-protein synthase III","Fatty acid biosynthesis"
"122","pgn:PGN_0189  (GenBank) beta-ketoacyl-acyl-carrier-protein synthase III","Metabolic pathways"
"123","pgn:PGN_0189  (GenBank) beta-ketoacyl-acyl-carrier-protein synthase III","Fatty acid metabolism"
"124","pgn:PGN_0195  (GenBank) putative xanthine phosphoribosyltransferase","Purine metabolism"
"125","pgn:PGN_0195  (GenBank) putative xanthine phosphoribosyltransferase","Metabolic pathways"
"126","pgn:PGN_0195  (GenBank) putative xanthine phosphoribosyltransferase","Biosynthesis of secondary metabolites"
"127","pgn:PGN_0195  (GenBank) putative xanthine phosphoribosyltransferase","Nucleotide metabolism"
"128","pgn:PGN_t0008  (GenBank) tRNA-Pro","Aminoacyl-tRNA biosynthesis"
"129","pgn:PGN_0204  (GenBank) protoporphyrinogen oxidase","Porphyrin metabolism"
"130","pgn:PGN_0204  (GenBank) protoporphyrinogen oxidase","Metabolic pathways"
"131","pgn:PGN_0204  (GenBank) protoporphyrinogen oxidase","Biosynthesis of secondary metabolites"
"132","pgn:PGN_0204  (GenBank) protoporphyrinogen oxidase","Biosynthesis of cofactors"
"133","pgn:PGN_0206  (GenBank) putative lipid A disaccharide synthase","Lipopolysaccharide biosynthesis"
"134","pgn:PGN_0206  (GenBank) putative lipid A disaccharide synthase","Metabolic pathways"
"135","pgn:PGN_0207  (GenBank) probable stationary-phase survival protein","Purine metabolism"
"136","pgn:PGN_0207  (GenBank) probable stationary-phase survival protein","Pyrimidine metabolism"
"137","pgn:PGN_0207  (GenBank) probable stationary-phase survival protein","Nicotinate and nicotinamide metabolism"
"138","pgn:PGN_0207  (GenBank) probable stationary-phase survival protein","Metabolic pathways"
"139","pgn:PGN_0207  (GenBank) probable stationary-phase survival protein","Biosynthesis of secondary metabolites"
"140","pgn:PGN_0207  (GenBank) probable stationary-phase survival protein","Nucleotide metabolism"
"141","pgn:PGN_0209  (GenBank) glycyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"142","pgn:PGN_r0001  (GenBank) 16S ribosomal RNA","Ribosome"
"143","pgn:PGN_t0009  (GenBank) tRNA-Ile","Aminoacyl-tRNA biosynthesis"
"144","pgn:PGN_t0010  (GenBank) tRNA-Ala","Aminoacyl-tRNA biosynthesis"
"145","pgn:PGN_r0002  (GenBank) 23S ribosomal RNA","Ribosome"
"146","pgn:PGN_r0003  (GenBank) 5S ribosomal RNA","Ribosome"
"147","pgn:PGN_0224  (GenBank) UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase","Amino sugar and nucleotide sugar metabolism"
"148","pgn:PGN_0224  (GenBank) UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase","O-Antigen nucleotide sugar biosynthesis"
"149","pgn:PGN_0224  (GenBank) UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase","Metabolic pathways"
"150","pgn:PGN_0224  (GenBank) UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase","Biosynthesis of nucleotide sugars"
"151","pgn:PGN_0224  (GenBank) UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase","Two-component system"
"152","pgn:PGN_0230  (GenBank) probable serine acetyltransferase","Cysteine and methionine metabolism"
"153","pgn:PGN_0230  (GenBank) probable serine acetyltransferase","Sulfur metabolism"
"154","pgn:PGN_0230  (GenBank) probable serine acetyltransferase","Metabolic pathways"
"155","pgn:PGN_0230  (GenBank) probable serine acetyltransferase","Biosynthesis of secondary metabolites"
"156","pgn:PGN_0230  (GenBank) probable serine acetyltransferase","Microbial metabolism in diverse environments"
"157","pgn:PGN_0230  (GenBank) probable serine acetyltransferase","Carbon metabolism"
"158","pgn:PGN_0230  (GenBank) probable serine acetyltransferase","Biosynthesis of amino acids"
"159","pgn:PGN_0234  (GenBank) UDP-N-acetylglucosamine 2-epimerase","Amino sugar and nucleotide sugar metabolism"
"160","pgn:PGN_0234  (GenBank) UDP-N-acetylglucosamine 2-epimerase","O-Antigen nucleotide sugar biosynthesis"
"161","pgn:PGN_0234  (GenBank) UDP-N-acetylglucosamine 2-epimerase","Metabolic pathways"
"162","pgn:PGN_0234  (GenBank) UDP-N-acetylglucosamine 2-epimerase","Biosynthesis of nucleotide sugars"
"163","pgn:PGN_0234  (GenBank) UDP-N-acetylglucosamine 2-epimerase","Two-component system"
"164","pgn:PGN_0240  (GenBank) putative ferrochelatase","Porphyrin metabolism"
"165","pgn:PGN_0240  (GenBank) putative ferrochelatase","Metabolic pathways"
"166","pgn:PGN_0240  (GenBank) putative ferrochelatase","Biosynthesis of secondary metabolites"
"167","pgn:PGN_0240  (GenBank) putative ferrochelatase","Biosynthesis of cofactors"
"168","pgn:PGN_0243  (GenBank) phosphoglycerate mutase","Glycolysis / Gluconeogenesis"
"169","pgn:PGN_0243  (GenBank) phosphoglycerate mutase","Glycine, serine and threonine metabolism"
"170","pgn:PGN_0243  (GenBank) phosphoglycerate mutase","Methane metabolism"
"171","pgn:PGN_0243  (GenBank) phosphoglycerate mutase","Metabolic pathways"
"172","pgn:PGN_0243  (GenBank) phosphoglycerate mutase","Biosynthesis of secondary metabolites"
"173","pgn:PGN_0243  (GenBank) phosphoglycerate mutase","Microbial metabolism in diverse environments"
"174","pgn:PGN_0243  (GenBank) phosphoglycerate mutase","Carbon metabolism"
"175","pgn:PGN_0243  (GenBank) phosphoglycerate mutase","Biosynthesis of amino acids"
"176","pgn:PGN_0250  (GenBank) aminoacyl-histidine dipeptidase","Glutathione metabolism"
"177","pgn:PGN_0250  (GenBank) aminoacyl-histidine dipeptidase","Metabolic pathways"
"178","pgn:PGN_0251  (GenBank) malonyl CoA-acyl carrier protein transacylase","Fatty acid biosynthesis"
"179","pgn:PGN_0251  (GenBank) malonyl CoA-acyl carrier protein transacylase","Metabolic pathways"
"180","pgn:PGN_0251  (GenBank) malonyl CoA-acyl carrier protein transacylase","Biosynthesis of secondary metabolites"
"181","pgn:PGN_0251  (GenBank) malonyl CoA-acyl carrier protein transacylase","Fatty acid metabolism"
"182","pgn:PGN_0256  (GenBank) hydrolase","Arginine and proline metabolism"
"183","pgn:PGN_0256  (GenBank) hydrolase","Metabolic pathways"
"184","pgn:PGN_0257  (GenBank) putative arginine deiminase","Arginine and proline metabolism"
"185","pgn:PGN_0257  (GenBank) putative arginine deiminase","Metabolic pathways"
"186","pgn:PGN_0258  (GenBank) hypothetical protein","Quorum sensing"
"187","pgn:PGN_0258  (GenBank) hypothetical protein","Protein export"
"188","pgn:PGN_0258  (GenBank) hypothetical protein","Bacterial secretion system"
"189","pgn:PGN_0264  (GenBank) signal recognition particle-docking protein","Quorum sensing"
"190","pgn:PGN_0264  (GenBank) signal recognition particle-docking protein","Protein export"
"191","pgn:PGN_0264  (GenBank) signal recognition particle-docking protein","Bacterial secretion system"
"192","pgn:PGN_0265  (GenBank) carboxynorspermidine decarboxylase","Arginine and proline metabolism"
"193","pgn:PGN_0265  (GenBank) carboxynorspermidine decarboxylase","Metabolic pathways"
"194","pgn:PGN_0266  (GenBank) aspartyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"195","pgn:PGN_0267  (GenBank) putative riboflavin biosynthesis protein","Riboflavin metabolism"
"196","pgn:PGN_0267  (GenBank) putative riboflavin biosynthesis protein","Metabolic pathways"
"197","pgn:PGN_0267  (GenBank) putative riboflavin biosynthesis protein","Biosynthesis of secondary metabolites"
"198","pgn:PGN_0267  (GenBank) putative riboflavin biosynthesis protein","Biosynthesis of cofactors"
"199","pgn:PGN_0267  (GenBank) putative riboflavin biosynthesis protein","Quorum sensing"
"200","pgn:PGN_0275  (GenBank) phosphofructokinase","Glycolysis / Gluconeogenesis"
"201","pgn:PGN_0275  (GenBank) phosphofructokinase","Pentose phosphate pathway"
"202","pgn:PGN_0275  (GenBank) phosphofructokinase","Fructose and mannose metabolism"
"203","pgn:PGN_0275  (GenBank) phosphofructokinase","Metabolic pathways"
"204","pgn:PGN_0275  (GenBank) phosphofructokinase","Biosynthesis of secondary metabolites"
"205","pgn:PGN_0275  (GenBank) phosphofructokinase","Microbial metabolism in diverse environments"
"206","pgn:PGN_0279 rplY (GenBank) putative 50S ribosomal protein L25","Ribosome"
"207","pgn:PGN_0281  (GenBank) methionyl-tRNA synthetase","Selenocompound metabolism"
"208","pgn:PGN_0281  (GenBank) methionyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"209","pgn:PGN_0281  (GenBank) methionyl-tRNA synthetase","Metabolic pathways"
"210","pgn:PGN_0282  (GenBank) 2',3'-cyclic-nucleotide 2'-phosphodiesterase precursor","Purine metabolism"
"211","pgn:PGN_0282  (GenBank) 2',3'-cyclic-nucleotide 2'-phosphodiesterase precursor","Pyrimidine metabolism"
"212","pgn:PGN_0282  (GenBank) 2',3'-cyclic-nucleotide 2'-phosphodiesterase precursor","Metabolic pathways"
"213","pgn:PGN_0298  (GenBank) putative undecaprenyl diphosphate synthase","Peptidoglycan biosynthesis"
"214","pgn:PGN_0298  (GenBank) putative undecaprenyl diphosphate synthase","Terpenoid backbone biosynthesis"
"215","pgn:PGN_0298  (GenBank) putative undecaprenyl diphosphate synthase","Biosynthesis of secondary metabolites"
"216","pgn:PGN_0310  (GenBank) putative uroporphyrinogen-III synthase","Porphyrin metabolism"
"217","pgn:PGN_0310  (GenBank) putative uroporphyrinogen-III synthase","Metabolic pathways"
"218","pgn:PGN_0310  (GenBank) putative uroporphyrinogen-III synthase","Biosynthesis of secondary metabolites"
"219","pgn:PGN_0310  (GenBank) putative uroporphyrinogen-III synthase","Microbial metabolism in diverse environments"
"220","pgn:PGN_0310  (GenBank) putative uroporphyrinogen-III synthase","Biosynthesis of cofactors"
"221","pgn:PGN_0315  (GenBank) precorrin-6x reductase/cobalamin biosynthetic protein CbiD","Porphyrin metabolism"
"222","pgn:PGN_0315  (GenBank) precorrin-6x reductase/cobalamin biosynthetic protein CbiD","Metabolic pathways"
"223","pgn:PGN_0315  (GenBank) precorrin-6x reductase/cobalamin biosynthetic protein CbiD","Biosynthesis of cofactors"
"224","pgn:PGN_0317  (GenBank) decarboxylating precorrin-6Y C5,15-methyltransferase","Porphyrin metabolism"
"225","pgn:PGN_0317  (GenBank) decarboxylating precorrin-6Y C5,15-methyltransferase","Metabolic pathways"
"226","pgn:PGN_0317  (GenBank) decarboxylating precorrin-6Y C5,15-methyltransferase","Biosynthesis of cofactors"
"227","pgn:PGN_0327  (GenBank) putative DNA polymerase III epsilon chain","DNA replication"
"228","pgn:PGN_0327  (GenBank) putative DNA polymerase III epsilon chain","Mismatch repair"
"229","pgn:PGN_0327  (GenBank) putative DNA polymerase III epsilon chain","Homologous recombination"
"230","pgn:PGN_0331  (GenBank) conserved hypothetical protein","Arginine biosynthesis"
"231","pgn:PGN_0331  (GenBank) conserved hypothetical protein","Metabolic pathways"
"232","pgn:PGN_0331  (GenBank) conserved hypothetical protein","Biosynthesis of secondary metabolites"
"233","pgn:PGN_0333  (GenBank) putative transaldolase","Pentose phosphate pathway"
"234","pgn:PGN_0333  (GenBank) putative transaldolase","Metabolic pathways"
"235","pgn:PGN_0333  (GenBank) putative transaldolase","Biosynthesis of secondary metabolites"
"236","pgn:PGN_0333  (GenBank) putative transaldolase","Microbial metabolism in diverse environments"
"237","pgn:PGN_0333  (GenBank) putative transaldolase","Carbon metabolism"
"238","pgn:PGN_0333  (GenBank) putative transaldolase","Biosynthesis of amino acids"
"239","pgn:PGN_0342  (GenBank) putative uracil-DNA glycosylase","Base excision repair"
"240","pgn:PGN_0351  (GenBank) pyruvate carboxylase subunit B","Citrate cycle (TCA cycle)"
"241","pgn:PGN_0351  (GenBank) pyruvate carboxylase subunit B","Pyruvate metabolism"
"242","pgn:PGN_0351  (GenBank) pyruvate carboxylase subunit B","Metabolic pathways"
"243","pgn:PGN_0351  (GenBank) pyruvate carboxylase subunit B","Microbial metabolism in diverse environments"
"244","pgn:PGN_0351  (GenBank) pyruvate carboxylase subunit B","Carbon metabolism"
"245","pgn:PGN_0351  (GenBank) pyruvate carboxylase subunit B","Biosynthesis of amino acids"
"246","pgn:PGN_0360  (GenBank) tyrosyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"247","pgn:PGN_0365  (GenBank) arginyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"248","pgn:PGN_0366  (GenBank) putative tRNA 5-methylaminomethyl-2-thiouridylate 5-methyltransferase","Sulfur relay system"
"249","pgn:PGN_0367  (GenBank) exodeoxyribonuclease III","Base excision repair"
"250","pgn:PGN_0369  (GenBank) probable single-stranded binding protein","DNA replication"
"251","pgn:PGN_0369  (GenBank) probable single-stranded binding protein","Mismatch repair"
"252","pgn:PGN_0369  (GenBank) probable single-stranded binding protein","Homologous recombination"
"253","pgn:PGN_0375  (GenBank) phosphoribulose/uridine kinase","Pyrimidine metabolism"
"254","pgn:PGN_0375  (GenBank) phosphoribulose/uridine kinase","Metabolic pathways"
"255","pgn:PGN_0375  (GenBank) phosphoribulose/uridine kinase","Nucleotide metabolism"
"256","pgn:PGN_0376  (GenBank) 2-dehydro-3-deoxyphosphooctonate aldolase","Lipopolysaccharide biosynthesis"
"257","pgn:PGN_0376  (GenBank) 2-dehydro-3-deoxyphosphooctonate aldolase","Metabolic pathways"
"258","pgn:PGN_0376  (GenBank) 2-dehydro-3-deoxyphosphooctonate aldolase","Biosynthesis of nucleotide sugars"
"259","pgn:PGN_0377  (GenBank) aspartate ammonia-lyase","Alanine, aspartate and glutamate metabolism"
"260","pgn:PGN_0377  (GenBank) aspartate ammonia-lyase","Metabolic pathways"
"261","pgn:PGN_0378  (GenBank) putative exopolyphosphatase","Purine metabolism"
"262","pgn:PGN_0378  (GenBank) putative exopolyphosphatase","Metabolic pathways"
"263","pgn:PGN_0380  (GenBank) partial ROK family transcriptional repressor with glucose kinase domain","Glycolysis / Gluconeogenesis"
"264","pgn:PGN_0380  (GenBank) partial ROK family transcriptional repressor with glucose kinase domain","Galactose metabolism"
"265","pgn:PGN_0380  (GenBank) partial ROK family transcriptional repressor with glucose kinase domain","Starch and sucrose metabolism"
"266","pgn:PGN_0380  (GenBank) partial ROK family transcriptional repressor with glucose kinase domain","Amino sugar and nucleotide sugar metabolism"
"267","pgn:PGN_0380  (GenBank) partial ROK family transcriptional repressor with glucose kinase domain","Streptomycin biosynthesis"
"268","pgn:PGN_0380  (GenBank) partial ROK family transcriptional repressor with glucose kinase domain","Metabolic pathways"
"269","pgn:PGN_0380  (GenBank) partial ROK family transcriptional repressor with glucose kinase domain","Biosynthesis of secondary metabolites"
"270","pgn:PGN_0380  (GenBank) partial ROK family transcriptional repressor with glucose kinase domain","Microbial metabolism in diverse environments"
"271","pgn:PGN_0380  (GenBank) partial ROK family transcriptional repressor with glucose kinase domain","Carbon metabolism"
"272","pgn:PGN_0380  (GenBank) partial ROK family transcriptional repressor with glucose kinase domain","Biosynthesis of nucleotide sugars"
"273","pgn:PGN_0386  (GenBank) probable 3-dehydroquinate dehydratase type II","Phenylalanine, tyrosine and tryptophan biosynthesis"
"274","pgn:PGN_0386  (GenBank) probable 3-dehydroquinate dehydratase type II","Metabolic pathways"
"275","pgn:PGN_0386  (GenBank) probable 3-dehydroquinate dehydratase type II","Biosynthesis of secondary metabolites"
"276","pgn:PGN_0386  (GenBank) probable 3-dehydroquinate dehydratase type II","Biosynthesis of amino acids"
"277","pgn:PGN_0387  (GenBank) putative O-methyltransferase","Metabolic pathways"
"278","pgn:PGN_0387  (GenBank) putative O-methyltransferase","Biosynthesis of secondary metabolites"
"279","pgn:PGN_0389  (GenBank) putative cytidine/deoxycytidylate deaminase","Purine metabolism"
"280","pgn:PGN_0389  (GenBank) putative cytidine/deoxycytidylate deaminase","Metabolic pathways"
