"","Gene","Pathway"
"39","hiz:R2866_0030 gnd (GenBank) 6-phosphogluconate dehydrogenase, decarboxylating (6PGD)","Metabolic pathways"
"40","hiz:R2866_0030 gnd (GenBank) 6-phosphogluconate dehydrogenase, decarboxylating (6PGD)","Biosynthesis of secondary metabolites"
"41","hiz:R2866_0030 gnd (GenBank) 6-phosphogluconate dehydrogenase, decarboxylating (6PGD)","Microbial metabolism in diverse environments"
"42","hiz:R2866_0030 gnd (GenBank) 6-phosphogluconate dehydrogenase, decarboxylating (6PGD)","Carbon metabolism"
"43","hiz:R2866_0032 apaH (GenBank) Diadenosine tetraphosphatase (Ap4A hydrolase)","Purine metabolism"
"44","hiz:R2866_0032 apaH (GenBank) Diadenosine tetraphosphatase (Ap4A hydrolase)","Metabolic pathways"
"45","hiz:R2866_0036 rps6 (GenBank) 30S ribosomal subunit protein S6","Ribosome"
"46","hiz:R2866_0037 priB (GenBank) Primosomal replication protein N","Homologous recombination"
"47","hiz:R2866_0038 rpS18 (GenBank) 30S ribosomal subunit protein S18","Ribosome"
"48","hiz:R2866_0039 rpL9 (GenBank) 50S ribosomal subunit protein L9","Ribosome"
"49","hiz:R2866_0040 groEL (GenBank) GroEL, chaperone Hsp60","RNA degradation"
"50","hiz:R2866_0044 aspA (GenBank) Aspartate ammonia-lyase (aspartase)","Alanine, aspartate and glutamate metabolism"
"51","hiz:R2866_0044 aspA (GenBank) Aspartate ammonia-lyase (aspartase)","Metabolic pathways"
"52","hiz:R2866_0045 rpoD (GenBank) RNA polymerase sigma-70 factor","Flagellar assembly"
"53","hiz:R2866_0046 dnaG (GenBank) DNA primase","DNA replication"
"54","hiz:R2866_0047 rpS21 (GenBank) 30S ribosomal subunit protein S21","Ribosome"
"55","hiz:R2866_0049 tdk (GenBank) Thymidine kinase","Pyrimidine metabolism"
"56","hiz:R2866_0049 tdk (GenBank) Thymidine kinase","Metabolic pathways"
"57","hiz:R2866_0049 tdk (GenBank) Thymidine kinase","Nucleotide metabolism"
"58","hiz:R2866_0053 pgk (GenBank) Phosphoglycerate kinase","Glycolysis / Gluconeogenesis"
"59","hiz:R2866_0053 pgk (GenBank) Phosphoglycerate kinase","Metabolic pathways"
"60","hiz:R2866_0053 pgk (GenBank) Phosphoglycerate kinase","Biosynthesis of secondary metabolites"
"61","hiz:R2866_0053 pgk (GenBank) Phosphoglycerate kinase","Microbial metabolism in diverse environments"
"62","hiz:R2866_0053 pgk (GenBank) Phosphoglycerate kinase","Carbon metabolism"
"63","hiz:R2866_0053 pgk (GenBank) Phosphoglycerate kinase","Biosynthesis of amino acids"
"64","hiz:R2866_0054 fba (GenBank) Fructose-bisphosphate aldolase, class II","Glycolysis / Gluconeogenesis"
"65","hiz:R2866_0054 fba (GenBank) Fructose-bisphosphate aldolase, class II","Pentose phosphate pathway"
"66","hiz:R2866_0054 fba (GenBank) Fructose-bisphosphate aldolase, class II","Fructose and mannose metabolism"
"67","hiz:R2866_0054 fba (GenBank) Fructose-bisphosphate aldolase, class II","Methane metabolism"
"68","hiz:R2866_0054 fba (GenBank) Fructose-bisphosphate aldolase, class II","Metabolic pathways"
"69","hiz:R2866_0054 fba (GenBank) Fructose-bisphosphate aldolase, class II","Biosynthesis of secondary metabolites"
"70","hiz:R2866_0054 fba (GenBank) Fructose-bisphosphate aldolase, class II","Microbial metabolism in diverse environments"
"71","hiz:R2866_0054 fba (GenBank) Fructose-bisphosphate aldolase, class II","Carbon metabolism"
"72","hiz:R2866_0054 fba (GenBank) Fructose-bisphosphate aldolase, class II","Biosynthesis of amino acids"
"73","hiz:R2866_0060 deoD (GenBank) Purine-nucleoside phosphorylase (PNPase)","Purine metabolism"
"74","hiz:R2866_0060 deoD (GenBank) Purine-nucleoside phosphorylase (PNPase)","Nicotinate and nicotinamide metabolism"
"75","hiz:R2866_0060 deoD (GenBank) Purine-nucleoside phosphorylase (PNPase)","Metabolic pathways"
"76","hiz:R2866_0060 deoD (GenBank) Purine-nucleoside phosphorylase (PNPase)","Biosynthesis of secondary metabolites"
"77","hiz:R2866_0060 deoD (GenBank) Purine-nucleoside phosphorylase (PNPase)","Nucleotide metabolism"
"78","hiz:R2866_0061 rpL11 (GenBank) 50S ribosomal subunit protein L11","Ribosome"
"79","hiz:R2866_0062 rpL1 (GenBank) 50S ribosomal subunit protein L1","Ribosome"
"80","hiz:R2866_0063 rpoB (GenBank) DNA-directed RNA polymerase beta chain","RNA polymerase"
"81","hiz:R2866_0064 rpoC (GenBank) DNA-directed RNA polymerase beta' chain","RNA polymerase"
"82","hiz:R2866_0067 menA (GenBank) 1,4-dihydroxy-2-naphthoate octaprenyltransferase","Ubiquinone and other terpenoid-quinone biosynthesis"
"83","hiz:R2866_0067 menA (GenBank) 1,4-dihydroxy-2-naphthoate octaprenyltransferase","Metabolic pathways"
"84","hiz:R2866_0067 menA (GenBank) 1,4-dihydroxy-2-naphthoate octaprenyltransferase","Biosynthesis of secondary metabolites"
"85","hiz:R2866_0067 menA (GenBank) 1,4-dihydroxy-2-naphthoate octaprenyltransferase","Biosynthesis of cofactors"
"86","hiz:R2866_0071 rbsK (GenBank) Ribokinase","Pentose phosphate pathway"
"87","hiz:R2866_0071 rbsK (GenBank) Ribokinase","Metabolic pathways"
"88","hiz:R2866_0072 rbsB (GenBank) D-ribose ABC transporter, periplasmic-binding protein","ABC transporters"
"89","hiz:R2866_0072 rbsB (GenBank) D-ribose ABC transporter, periplasmic-binding protein","Bacterial chemotaxis"
"90","hiz:R2866_0073 rbsC (GenBank) D-ribose ABC transporter, permease protein","ABC transporters"
"91","hiz:R2866_0074 rbsA (GenBank) D-ribose ABC transporter, ATP-binding protein","ABC transporters"
"92","hiz:R2866_0075 rbsD (GenBank) D-ribose pyranase","ABC transporters"
"93","hiz:R2866_0077 ordL (GenBank) Probable oxidoreductase OrdL","Arginine and proline metabolism"
"94","hiz:R2866_0077 ordL (GenBank) Probable oxidoreductase OrdL","Metabolic pathways"
"95","hiz:R2866_0078 potD2 (GenBank) Spermidine/putrescine ABC transporter, periplasmic-binding protein","ABC transporters"
"96","hiz:R2866_0081 aphA (GenBank) acid phosphatase/phosphotransferase","Riboflavin metabolism"
"97","hiz:R2866_0081 aphA (GenBank) acid phosphatase/phosphotransferase","Metabolic pathways"
"98","hiz:R2866_0083 luxS (GenBank) S-ribosylhomocysteinase (Autoinducer-2 production protein LuxS)","Cysteine and methionine metabolism"
"99","hiz:R2866_0083 luxS (GenBank) S-ribosylhomocysteinase (Autoinducer-2 production protein LuxS)","Metabolic pathways"
"100","hiz:R2866_0083 luxS (GenBank) S-ribosylhomocysteinase (Autoinducer-2 production protein LuxS)","Biosynthesis of amino acids"
"101","hiz:R2866_0083 luxS (GenBank) S-ribosylhomocysteinase (Autoinducer-2 production protein LuxS)","Quorum sensing"
"102","hiz:R2866_0089 atpB (GenBank) Membrane-bound ATP synthase, F0 sector, subunit A","Oxidative phosphorylation"
"103","hiz:R2866_0089 atpB (GenBank) Membrane-bound ATP synthase, F0 sector, subunit A","Metabolic pathways"
"104","hiz:R2866_0090 atpE (GenBank) Membrane-bound ATP synthase, F0 sector, subunit C","Oxidative phosphorylation"
"105","hiz:R2866_0090 atpE (GenBank) Membrane-bound ATP synthase, F0 sector, subunit C","Metabolic pathways"
"106","hiz:R2866_0091 atpF (GenBank) Membrane-bound ATP synthase, F0 sector, subunit B","Oxidative phosphorylation"
"107","hiz:R2866_0091 atpF (GenBank) Membrane-bound ATP synthase, F0 sector, subunit B","Metabolic pathways"
"108","hiz:R2866_0092 atpH (GenBank) Membrane-bound ATP synthase, F1 sector, delta-subunit","Oxidative phosphorylation"
"109","hiz:R2866_0092 atpH (GenBank) Membrane-bound ATP synthase, F1 sector, delta-subunit","Metabolic pathways"
"110","hiz:R2866_0093 atpA (GenBank) Membrane-bound ATP synthase, F1 sector, alpha-subunit","Oxidative phosphorylation"
"111","hiz:R2866_0093 atpA (GenBank) Membrane-bound ATP synthase, F1 sector, alpha-subunit","Metabolic pathways"
"112","hiz:R2866_0094 atpG (GenBank) Membrane-bound ATP synthase, F1 sector, gamma-subunit","Oxidative phosphorylation"
"113","hiz:R2866_0094 atpG (GenBank) Membrane-bound ATP synthase, F1 sector, gamma-subunit","Metabolic pathways"
"114","hiz:R2866_0095 atpD (GenBank) Membrane-bound ATP synthase, F1 sector, beta-subunit","Oxidative phosphorylation"
"115","hiz:R2866_0095 atpD (GenBank) Membrane-bound ATP synthase, F1 sector, beta-subunit","Metabolic pathways"
"116","hiz:R2866_0096 atpC (GenBank) Membrane-bound ATP synthase, F1 sector, epsilon-subunit","Oxidative phosphorylation"
"117","hiz:R2866_0096 atpC (GenBank) Membrane-bound ATP synthase, F1 sector, epsilon-subunit","Metabolic pathways"
"118","hiz:R2866_0098 hisIE (GenBank) phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP pyrophosphohydrolase","Histidine metabolism"
"119","hiz:R2866_0098 hisIE (GenBank) phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP pyrophosphohydrolase","Metabolic pathways"
"120","hiz:R2866_0098 hisIE (GenBank) phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP pyrophosphohydrolase","Biosynthesis of secondary metabolites"
"121","hiz:R2866_0098 hisIE (GenBank) phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP pyrophosphohydrolase","Biosynthesis of amino acids"
"122","hiz:R2866_0099 hisF (GenBank) Imidazole glycerol phosphate synthase, subunit HisF","Histidine metabolism"
"123","hiz:R2866_0099 hisF (GenBank) Imidazole glycerol phosphate synthase, subunit HisF","Metabolic pathways"
"124","hiz:R2866_0099 hisF (GenBank) Imidazole glycerol phosphate synthase, subunit HisF","Biosynthesis of secondary metabolites"
"125","hiz:R2866_0099 hisF (GenBank) Imidazole glycerol phosphate synthase, subunit HisF","Biosynthesis of amino acids"
"126","hiz:R2866_0100 hisA (GenBank) N-(5'-phospho-L-ribosyl-formimino)-5-amino-1-(5'-phosphoribosyl)-4-imidazolecarboxamide isomerase","Histidine metabolism"
"127","hiz:R2866_0100 hisA (GenBank) N-(5'-phospho-L-ribosyl-formimino)-5-amino-1-(5'-phosphoribosyl)-4-imidazolecarboxamide isomerase","Metabolic pathways"
"128","hiz:R2866_0100 hisA (GenBank) N-(5'-phospho-L-ribosyl-formimino)-5-amino-1-(5'-phosphoribosyl)-4-imidazolecarboxamide isomerase","Biosynthesis of secondary metabolites"
"129","hiz:R2866_0100 hisA (GenBank) N-(5'-phospho-L-ribosyl-formimino)-5-amino-1-(5'-phosphoribosyl)-4-imidazolecarboxamide isomerase","Biosynthesis of amino acids"
"130","hiz:R2866_0101 hisH (GenBank) Imidazole glycerol phosphate synthase, subunit HisH","Histidine metabolism"
"131","hiz:R2866_0101 hisH (GenBank) Imidazole glycerol phosphate synthase, subunit HisH","Metabolic pathways"
"132","hiz:R2866_0101 hisH (GenBank) Imidazole glycerol phosphate synthase, subunit HisH","Biosynthesis of secondary metabolites"
"133","hiz:R2866_0101 hisH (GenBank) Imidazole glycerol phosphate synthase, subunit HisH","Biosynthesis of amino acids"
"134","hiz:R2866_0102 hisB (GenBank) Imidazoleglycerolphosphate dehydratase and histidinol-phosphate phosphatase","Histidine metabolism"
"135","hiz:R2866_0102 hisB (GenBank) Imidazoleglycerolphosphate dehydratase and histidinol-phosphate phosphatase","Metabolic pathways"
"136","hiz:R2866_0102 hisB (GenBank) Imidazoleglycerolphosphate dehydratase and histidinol-phosphate phosphatase","Biosynthesis of secondary metabolites"
"137","hiz:R2866_0102 hisB (GenBank) Imidazoleglycerolphosphate dehydratase and histidinol-phosphate phosphatase","Biosynthesis of amino acids"
"138","hiz:R2866_0103 hisC (GenBank) Histidinol-phosphate aminotransferase","Histidine metabolism"
"139","hiz:R2866_0103 hisC (GenBank) Histidinol-phosphate aminotransferase","Tyrosine metabolism"
"140","hiz:R2866_0103 hisC (GenBank) Histidinol-phosphate aminotransferase","Phenylalanine metabolism"
"141","hiz:R2866_0103 hisC (GenBank) Histidinol-phosphate aminotransferase","Phenylalanine, tyrosine and tryptophan biosynthesis"
"142","hiz:R2866_0103 hisC (GenBank) Histidinol-phosphate aminotransferase","Novobiocin biosynthesis"
"143","hiz:R2866_0103 hisC (GenBank) Histidinol-phosphate aminotransferase","Metabolic pathways"
"144","hiz:R2866_0103 hisC (GenBank) Histidinol-phosphate aminotransferase","Biosynthesis of secondary metabolites"
"145","hiz:R2866_0103 hisC (GenBank) Histidinol-phosphate aminotransferase","Biosynthesis of amino acids"
"146","hiz:R2866_0104 hisD (GenBank) L-histidinol:NAD+ oxidoreductase","Histidine metabolism"
"147","hiz:R2866_0104 hisD (GenBank) L-histidinol:NAD+ oxidoreductase","Metabolic pathways"
"148","hiz:R2866_0104 hisD (GenBank) L-histidinol:NAD+ oxidoreductase","Biosynthesis of secondary metabolites"
"149","hiz:R2866_0104 hisD (GenBank) L-histidinol:NAD+ oxidoreductase","Biosynthesis of amino acids"
"150","hiz:R2866_0105 hisG (GenBank) ATP phosphoribosyltransferase","Histidine metabolism"
"151","hiz:R2866_0105 hisG (GenBank) ATP phosphoribosyltransferase","Metabolic pathways"
"152","hiz:R2866_0105 hisG (GenBank) ATP phosphoribosyltransferase","Biosynthesis of secondary metabolites"
"153","hiz:R2866_0105 hisG (GenBank) ATP phosphoribosyltransferase","Biosynthesis of amino acids"
"154","hiz:R2866_0108 serA (GenBank) D-3-phosphoglycerate dehydrogenase","Glycine, serine and threonine metabolism"
"155","hiz:R2866_0108 serA (GenBank) D-3-phosphoglycerate dehydrogenase","Cysteine and methionine metabolism"
"156","hiz:R2866_0108 serA (GenBank) D-3-phosphoglycerate dehydrogenase","Methane metabolism"
"157","hiz:R2866_0108 serA (GenBank) D-3-phosphoglycerate dehydrogenase","Metabolic pathways"
"158","hiz:R2866_0108 serA (GenBank) D-3-phosphoglycerate dehydrogenase","Biosynthesis of secondary metabolites"
"159","hiz:R2866_0108 serA (GenBank) D-3-phosphoglycerate dehydrogenase","Microbial metabolism in diverse environments"
"160","hiz:R2866_0108 serA (GenBank) D-3-phosphoglycerate dehydrogenase","Carbon metabolism"
"161","hiz:R2866_0108 serA (GenBank) D-3-phosphoglycerate dehydrogenase","Biosynthesis of amino acids"
"162","hiz:R2866_0109 rpiA (GenBank) Ribose-5-phosphate isomerase A","Pentose phosphate pathway"
"163","hiz:R2866_0109 rpiA (GenBank) Ribose-5-phosphate isomerase A","Metabolic pathways"
"164","hiz:R2866_0109 rpiA (GenBank) Ribose-5-phosphate isomerase A","Biosynthesis of secondary metabolites"
"165","hiz:R2866_0109 rpiA (GenBank) Ribose-5-phosphate isomerase A","Microbial metabolism in diverse environments"
"166","hiz:R2866_0109 rpiA (GenBank) Ribose-5-phosphate isomerase A","Carbon metabolism"
"167","hiz:R2866_0109 rpiA (GenBank) Ribose-5-phosphate isomerase A","Biosynthesis of amino acids"
"168","hiz:R2866_0113 mazG (GenBank) NTP pyrophosphatase MazG","Purine metabolism"
"169","hiz:R2866_0113 mazG (GenBank) NTP pyrophosphatase MazG","Pyrimidine metabolism"
"170","hiz:R2866_0113 mazG (GenBank) NTP pyrophosphatase MazG","Nicotinate and nicotinamide metabolism"
"171","hiz:R2866_0113 mazG (GenBank) NTP pyrophosphatase MazG","Pantothenate and CoA biosynthesis"
"172","hiz:R2866_0113 mazG (GenBank) NTP pyrophosphatase MazG","Metabolic pathways"
"173","hiz:R2866_0113 mazG (GenBank) NTP pyrophosphatase MazG","Nucleotide metabolism"
"174","hiz:R2866_0114 pyrR (GenBank) bifunctional pyrimidine regulatory protein PyrR uracil phosphoribosyltransferase","Pyrimidine metabolism"
"175","hiz:R2866_0114 pyrR (GenBank) bifunctional pyrimidine regulatory protein PyrR uracil phosphoribosyltransferase","Metabolic pathways"
"176","hiz:R2866_0114 pyrR (GenBank) bifunctional pyrimidine regulatory protein PyrR uracil phosphoribosyltransferase","Nucleotide metabolism"
"177","hiz:R2866_0117 tmk (GenBank) Thymidylate kinase","Pyrimidine metabolism"
"178","hiz:R2866_0117 tmk (GenBank) Thymidylate kinase","Metabolic pathways"
"179","hiz:R2866_0117 tmk (GenBank) Thymidylate kinase","Nucleotide metabolism"
"180","hiz:R2866_0119 holB (GenBank) DNA polymerase III, delta subunit","DNA replication"
"181","hiz:R2866_0119 holB (GenBank) DNA polymerase III, delta subunit","Mismatch repair"
"182","hiz:R2866_0119 holB (GenBank) DNA polymerase III, delta subunit","Homologous recombination"
"183","hiz:R2866_0126 fruB (GenBank) PTS system, fructose-specific IIA/fpr component","Phosphotransferase system (PTS)"
"184","hiz:R2866_0127 fruK (GenBank) Fructose-1-phosphate kinase","Fructose and mannose metabolism"
"185","hiz:R2866_0127 fruK (GenBank) Fructose-1-phosphate kinase","Metabolic pathways"
"186","hiz:R2866_0127 fruK (GenBank) Fructose-1-phosphate kinase","Phosphotransferase system (PTS)"
"187","hiz:R2866_0128 fruA (GenBank) PTS system, fructose-specific IIBC component","Fructose and mannose metabolism"
"188","hiz:R2866_0128 fruA (GenBank) PTS system, fructose-specific IIBC component","Metabolic pathways"
"189","hiz:R2866_0128 fruA (GenBank) PTS system, fructose-specific IIBC component","Microbial metabolism in diverse environments"
"190","hiz:R2866_0128 fruA (GenBank) PTS system, fructose-specific IIBC component","Phosphotransferase system (PTS)"
"191","hiz:R2866_0129 trnL1 (GenBank) tRNA-Leu","Aminoacyl-tRNA biosynthesis"
"192","hiz:R2866_0130 secG (GenBank) Protein-export membrane protein SecG","Quorum sensing"
"193","hiz:R2866_0130 secG (GenBank) Protein-export membrane protein SecG","Protein export"
"194","hiz:R2866_0130 secG (GenBank) Protein-export membrane protein SecG","Bacterial secretion system"
"195","hiz:R2866_0132 recR (GenBank) Recombination protein RecR","Homologous recombination"
"196","hiz:R2866_0135 ponA (GenBank) Penicillin-binding protein 1A (PBP 1a)","Peptidoglycan biosynthesis"
"197","hiz:R2866_0135 ponA (GenBank) Penicillin-binding protein 1A (PBP 1a)","Metabolic pathways"
"198","hiz:R2866_0135 ponA (GenBank) Penicillin-binding protein 1A (PBP 1a)","beta-Lactam resistance"
"199","hiz:R2866_0143 nudC (GenBank) NADH pyrophosphatase","Nicotinate and nicotinamide metabolism"
"200","hiz:R2866_0143 nudC (GenBank) NADH pyrophosphatase","Metabolic pathways"
"201","hiz:R2866_0146 glmS (GenBank) Glucosamine-fructose-6-phosphate aminotransferase","Alanine, aspartate and glutamate metabolism"
"202","hiz:R2866_0146 glmS (GenBank) Glucosamine-fructose-6-phosphate aminotransferase","Amino sugar and nucleotide sugar metabolism"
"203","hiz:R2866_0146 glmS (GenBank) Glucosamine-fructose-6-phosphate aminotransferase","Metabolic pathways"
"204","hiz:R2866_0146 glmS (GenBank) Glucosamine-fructose-6-phosphate aminotransferase","Biosynthesis of nucleotide sugars"
"205","hiz:R2866_0150 pssA (GenBank) Phosphatidylserine synthase","Glycine, serine and threonine metabolism"
"206","hiz:R2866_0150 pssA (GenBank) Phosphatidylserine synthase","Glycerophospholipid metabolism"
"207","hiz:R2866_0150 pssA (GenBank) Phosphatidylserine synthase","Metabolic pathways"
"208","hiz:R2866_0150 pssA (GenBank) Phosphatidylserine synthase","Biosynthesis of secondary metabolites"
"209","hiz:R2866_0156 thiE (GenBank) Thiamin-phosphate pyrophosphorylase","Thiamine metabolism"
"210","hiz:R2866_0156 thiE (GenBank) Thiamin-phosphate pyrophosphorylase","Metabolic pathways"
"211","hiz:R2866_0156 thiE (GenBank) Thiamin-phosphate pyrophosphorylase","Biosynthesis of cofactors"
"212","hiz:R2866_0157 thiD (GenBank) Phosphomethylpyrimidine kinase","Thiamine metabolism"
"213","hiz:R2866_0157 thiD (GenBank) Phosphomethylpyrimidine kinase","Metabolic pathways"
"214","hiz:R2866_0157 thiD (GenBank) Phosphomethylpyrimidine kinase","Biosynthesis of cofactors"
"215","hiz:R2866_0158 thiM (GenBank) Hydroxyethylthiazole kinase","Thiamine metabolism"
"216","hiz:R2866_0158 thiM (GenBank) Hydroxyethylthiazole kinase","Riboflavin metabolism"
"217","hiz:R2866_0158 thiM (GenBank) Hydroxyethylthiazole kinase","Metabolic pathways"
"218","hiz:R2866_0158 thiM (GenBank) Hydroxyethylthiazole kinase","Biosynthesis of cofactors"
"219","hiz:R2866_0160 rne (GenBank) Ribonuclease E","RNA degradation"
"220","hiz:R2866_0162 hfq (GenBank) RNA binding protein Hfq","Quorum sensing"
"221","hiz:R2866_0162 hfq (GenBank) RNA binding protein Hfq","RNA degradation"
"222","hiz:R2866_0165 znuC (GenBank) Zinc transporter ATP-binding subunit ZnuC","ABC transporters"
"223","hiz:R2866_0166 znuB (GenBank) Zinc transporter permease subunit ZnuB","ABC transporters"
"224","hiz:R2866_0167 accA (GenBank) Acetyl-CoA carboxylase, subunit alpha","Fatty acid biosynthesis"
"225","hiz:R2866_0167 accA (GenBank) Acetyl-CoA carboxylase, subunit alpha","Pyruvate metabolism"
"226","hiz:R2866_0167 accA (GenBank) Acetyl-CoA carboxylase, subunit alpha","Propanoate metabolism"
"227","hiz:R2866_0167 accA (GenBank) Acetyl-CoA carboxylase, subunit alpha","Metabolic pathways"
"228","hiz:R2866_0167 accA (GenBank) Acetyl-CoA carboxylase, subunit alpha","Biosynthesis of secondary metabolites"
"229","hiz:R2866_0167 accA (GenBank) Acetyl-CoA carboxylase, subunit alpha","Microbial metabolism in diverse environments"
"230","hiz:R2866_0167 accA (GenBank) Acetyl-CoA carboxylase, subunit alpha","Carbon metabolism"
"231","hiz:R2866_0167 accA (GenBank) Acetyl-CoA carboxylase, subunit alpha","Fatty acid metabolism"
"232","hiz:R2866_0168 pdxY (GenBank) Pyridoxine kinase","Vitamin B6 metabolism"
"233","hiz:R2866_0168 pdxY (GenBank) Pyridoxine kinase","Metabolic pathways"
"234","hiz:R2866_0168 pdxY (GenBank) Pyridoxine kinase","Biosynthesis of cofactors"
"235","hiz:R2866_0170 mutH (GenBank) Methyl-directed DNA mismatch repair protein","Mismatch repair"
"236","hiz:R2866_0174 cpdA (GenBank) cyclic 3,5-adenosine monophosphate phosphodiesterase","Purine metabolism"
"237","hiz:R2866_0174 cpdA (GenBank) cyclic 3,5-adenosine monophosphate phosphodiesterase","Metabolic pathways"
"238","hiz:R2866_0175 nudF (GenBank) ADP-Ribose pyrophosphatase","Purine metabolism"
"239","hiz:R2866_0175 nudF (GenBank) ADP-Ribose pyrophosphatase","Riboflavin metabolism"
"240","hiz:R2866_0175 nudF (GenBank) ADP-Ribose pyrophosphatase","Metabolic pathways"
"241","hiz:R2866_0176 xseA (GenBank) Exodeoxyribonuclease VII, large subunit","Mismatch repair"
"242","hiz:R2866_0183 fadD (GenBank) Acyl-CoA synthetase","Fatty acid biosynthesis"
"243","hiz:R2866_0183 fadD (GenBank) Acyl-CoA synthetase","Fatty acid degradation"
"244","hiz:R2866_0183 fadD (GenBank) Acyl-CoA synthetase","Metabolic pathways"
"245","hiz:R2866_0183 fadD (GenBank) Acyl-CoA synthetase","Fatty acid metabolism"
"246","hiz:R2866_0183 fadD (GenBank) Acyl-CoA synthetase","Quorum sensing"
"247","hiz:R2866_0193 trnK1 (GenBank) tRNA-Lys","Aminoacyl-tRNA biosynthesis"
