"","Gene","Pathway"
"30","bcn:Bcen_0040  (GenBank) two component transcriptional regulator, winged helix family","Two-component system"
"31","bcn:Bcen_R0001  (GenBank) tRNA-Val","Aminoacyl-tRNA biosynthesis"
"32","bcn:Bcen_0061  (GenBank) Catalase-like protein","Tryptophan metabolism"
"33","bcn:Bcen_0061  (GenBank) Catalase-like protein","Glyoxylate and dicarboxylate metabolism"
"34","bcn:Bcen_0061  (GenBank) Catalase-like protein","Metabolic pathways"
"35","bcn:Bcen_0061  (GenBank) Catalase-like protein","Biosynthesis of secondary metabolites"
"36","bcn:Bcen_0061  (GenBank) Catalase-like protein","Carbon metabolism"
"37","bcn:Bcen_R0002  (GenBank) 16S ribosomal RNA","Ribosome"
"38","bcn:Bcen_R0003  (GenBank) 23S ribosomal RNA","Ribosome"
"39","bcn:Bcen_R0004  (GenBank) 5S ribosomal RNA","Ribosome"
"40","bcn:Bcen_0064  (GenBank) AMP-dependent synthetase and ligase","Fatty acid biosynthesis"
"41","bcn:Bcen_0064  (GenBank) AMP-dependent synthetase and ligase","Fatty acid degradation"
"42","bcn:Bcen_0064  (GenBank) AMP-dependent synthetase and ligase","Metabolic pathways"
"43","bcn:Bcen_0064  (GenBank) AMP-dependent synthetase and ligase","Fatty acid metabolism"
"44","bcn:Bcen_0064  (GenBank) AMP-dependent synthetase and ligase","Quorum sensing"
"45","bcn:Bcen_0067  (GenBank) ubiquinone biosynthesis protein COQ7-like protein","Ubiquinone and other terpenoid-quinone biosynthesis"
"46","bcn:Bcen_0067  (GenBank) ubiquinone biosynthesis protein COQ7-like protein","Metabolic pathways"
"47","bcn:Bcen_0067  (GenBank) ubiquinone biosynthesis protein COQ7-like protein","Biosynthesis of secondary metabolites"
"48","bcn:Bcen_0067  (GenBank) ubiquinone biosynthesis protein COQ7-like protein","Biosynthesis of cofactors"
"49","bcn:Bcen_0071  (GenBank) peptidoglycan synthetase FtsI","Peptidoglycan biosynthesis"
"50","bcn:Bcen_0071  (GenBank) peptidoglycan synthetase FtsI","Metabolic pathways"
"51","bcn:Bcen_0071  (GenBank) peptidoglycan synthetase FtsI","beta-Lactam resistance"
"52","bcn:Bcen_0072  (GenBank) UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase","Lysine biosynthesis"
"53","bcn:Bcen_0072  (GenBank) UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase","Peptidoglycan biosynthesis"
"54","bcn:Bcen_0072  (GenBank) UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase","Metabolic pathways"
"55","bcn:Bcen_0073  (GenBank) UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase","Lysine biosynthesis"
"56","bcn:Bcen_0073  (GenBank) UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase","Peptidoglycan biosynthesis"
"57","bcn:Bcen_0073  (GenBank) UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase","Metabolic pathways"
"58","bcn:Bcen_0073  (GenBank) UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase","Vancomycin resistance"
"59","bcn:Bcen_0074  (GenBank) Phospho-N-acetylmuramoyl-pentapeptide-transferase","Peptidoglycan biosynthesis"
"60","bcn:Bcen_0074  (GenBank) Phospho-N-acetylmuramoyl-pentapeptide-transferase","Metabolic pathways"
"61","bcn:Bcen_0074  (GenBank) Phospho-N-acetylmuramoyl-pentapeptide-transferase","Vancomycin resistance"
"62","bcn:Bcen_0075  (GenBank) UDP-N-acetylmuramoylalanine--D-glutamate ligase","D-Amino acid metabolism"
"63","bcn:Bcen_0075  (GenBank) UDP-N-acetylmuramoylalanine--D-glutamate ligase","Peptidoglycan biosynthesis"
"64","bcn:Bcen_0075  (GenBank) UDP-N-acetylmuramoylalanine--D-glutamate ligase","Metabolic pathways"
"65","bcn:Bcen_0077  (GenBank) UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase","Peptidoglycan biosynthesis"
"66","bcn:Bcen_0077  (GenBank) UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase","Metabolic pathways"
"67","bcn:Bcen_0077  (GenBank) UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase","Vancomycin resistance"
"68","bcn:Bcen_0078  (GenBank) UDP-N-acetylmuramate--L-alanine ligase","Peptidoglycan biosynthesis"
"69","bcn:Bcen_0078  (GenBank) UDP-N-acetylmuramate--L-alanine ligase","Metabolic pathways"
"70","bcn:Bcen_0079  (GenBank) D-alanine--D-alanine ligase","D-Amino acid metabolism"
"71","bcn:Bcen_0079  (GenBank) D-alanine--D-alanine ligase","Peptidoglycan biosynthesis"
"72","bcn:Bcen_0079  (GenBank) D-alanine--D-alanine ligase","Metabolic pathways"
"73","bcn:Bcen_0079  (GenBank) D-alanine--D-alanine ligase","Vancomycin resistance"
"74","bcn:Bcen_0083  (GenBank) Redoxin","Glutathione metabolism"
"75","bcn:Bcen_0083  (GenBank) Redoxin","Metabolic pathways"
"76","bcn:Bcen_0084  (GenBank) UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase","Lipopolysaccharide biosynthesis"
"77","bcn:Bcen_0084  (GenBank) UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase","Metabolic pathways"
"78","bcn:Bcen_0087  (GenBank) protein translocase subunit secA","Quorum sensing"
"79","bcn:Bcen_0087  (GenBank) protein translocase subunit secA","Protein export"
"80","bcn:Bcen_0087  (GenBank) protein translocase subunit secA","Bacterial secretion system"
"81","bcn:Bcen_0088  (GenBank) glutamate N-acetyltransferase","Arginine biosynthesis"
"82","bcn:Bcen_0088  (GenBank) glutamate N-acetyltransferase","Metabolic pathways"
"83","bcn:Bcen_0088  (GenBank) glutamate N-acetyltransferase","Biosynthesis of secondary metabolites"
"84","bcn:Bcen_0088  (GenBank) glutamate N-acetyltransferase","2-Oxocarboxylic acid metabolism"
"85","bcn:Bcen_0088  (GenBank) glutamate N-acetyltransferase","Biosynthesis of amino acids"
"86","bcn:Bcen_0093  (GenBank) Dephospho-CoA kinase","Pantothenate and CoA biosynthesis"
"87","bcn:Bcen_0093  (GenBank) Dephospho-CoA kinase","Metabolic pathways"
"88","bcn:Bcen_0093  (GenBank) Dephospho-CoA kinase","Biosynthesis of cofactors"
"89","bcn:Bcen_R0005  (GenBank) tRNA-Pro","Aminoacyl-tRNA biosynthesis"
"90","bcn:Bcen_0098  (GenBank) Trans-hexaprenyltranstransferase","Terpenoid backbone biosynthesis"
"91","bcn:Bcen_0098  (GenBank) Trans-hexaprenyltranstransferase","Biosynthesis of secondary metabolites"
"92","bcn:Bcen_0099  (GenBank) LSU ribosomal protein L21P","Ribosome"
"93","bcn:Bcen_0100  (GenBank) LSU ribosomal protein L27P","Ribosome"
"94","bcn:Bcen_0102  (GenBank) glutamate 5-kinase","Arginine and proline metabolism"
"95","bcn:Bcen_0102  (GenBank) glutamate 5-kinase","Carbapenem biosynthesis"
"96","bcn:Bcen_0102  (GenBank) glutamate 5-kinase","Metabolic pathways"
"97","bcn:Bcen_0102  (GenBank) glutamate 5-kinase","Biosynthesis of secondary metabolites"
"98","bcn:Bcen_0102  (GenBank) glutamate 5-kinase","Biosynthesis of amino acids"
"99","bcn:Bcen_0104  (GenBank) NUDIX hydrolase","RNA degradation"
"100","bcn:Bcen_0105  (GenBank) prolyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"101","bcn:Bcen_0107  (GenBank) phosphoribosyltransferase","Purine metabolism"
"102","bcn:Bcen_0107  (GenBank) phosphoribosyltransferase","Metabolic pathways"
"103","bcn:Bcen_0107  (GenBank) phosphoribosyltransferase","Biosynthesis of secondary metabolites"
"104","bcn:Bcen_0107  (GenBank) phosphoribosyltransferase","Nucleotide metabolism"
"105","bcn:Bcen_0108  (GenBank) signal recognition particle subunit FFH/SRP54 (srp54)","Quorum sensing"
"106","bcn:Bcen_0108  (GenBank) signal recognition particle subunit FFH/SRP54 (srp54)","Protein export"
"107","bcn:Bcen_0108  (GenBank) signal recognition particle subunit FFH/SRP54 (srp54)","Bacterial secretion system"
"108","bcn:Bcen_0112  (GenBank) Ribonucleoside-diphosphate reductase, alpha subunit","Purine metabolism"
"109","bcn:Bcen_0112  (GenBank) Ribonucleoside-diphosphate reductase, alpha subunit","Pyrimidine metabolism"
"110","bcn:Bcen_0112  (GenBank) Ribonucleoside-diphosphate reductase, alpha subunit","Metabolic pathways"
"111","bcn:Bcen_0112  (GenBank) Ribonucleoside-diphosphate reductase, alpha subunit","Nucleotide metabolism"
"112","bcn:Bcen_0113  (GenBank) Ribonucleoside-diphosphate reductase","Purine metabolism"
"113","bcn:Bcen_0113  (GenBank) Ribonucleoside-diphosphate reductase","Pyrimidine metabolism"
"114","bcn:Bcen_0113  (GenBank) Ribonucleoside-diphosphate reductase","Metabolic pathways"
"115","bcn:Bcen_0113  (GenBank) Ribonucleoside-diphosphate reductase","Nucleotide metabolism"
"116","bcn:Bcen_0117  (GenBank) Adenosine kinase","Purine metabolism"
"117","bcn:Bcen_0117  (GenBank) Adenosine kinase","Metabolic pathways"
"118","bcn:Bcen_0117  (GenBank) Adenosine kinase","Nucleotide metabolism"
"119","bcn:Bcen_0121  (GenBank) acetyl-CoA carboxylase, biotin carboxylase","Fatty acid biosynthesis"
"120","bcn:Bcen_0121  (GenBank) acetyl-CoA carboxylase, biotin carboxylase","Pyruvate metabolism"
"121","bcn:Bcen_0121  (GenBank) acetyl-CoA carboxylase, biotin carboxylase","Propanoate metabolism"
"122","bcn:Bcen_0121  (GenBank) acetyl-CoA carboxylase, biotin carboxylase","Metabolic pathways"
"123","bcn:Bcen_0121  (GenBank) acetyl-CoA carboxylase, biotin carboxylase","Biosynthesis of secondary metabolites"
"124","bcn:Bcen_0121  (GenBank) acetyl-CoA carboxylase, biotin carboxylase","Microbial metabolism in diverse environments"
"125","bcn:Bcen_0121  (GenBank) acetyl-CoA carboxylase, biotin carboxylase","Carbon metabolism"
"126","bcn:Bcen_0121  (GenBank) acetyl-CoA carboxylase, biotin carboxylase","Fatty acid metabolism"
"127","bcn:Bcen_0122  (GenBank) biotin carboxyl carrier protein","Fatty acid biosynthesis"
"128","bcn:Bcen_0122  (GenBank) biotin carboxyl carrier protein","Pyruvate metabolism"
"129","bcn:Bcen_0122  (GenBank) biotin carboxyl carrier protein","Propanoate metabolism"
"130","bcn:Bcen_0122  (GenBank) biotin carboxyl carrier protein","Metabolic pathways"
"131","bcn:Bcen_0122  (GenBank) biotin carboxyl carrier protein","Biosynthesis of secondary metabolites"
"132","bcn:Bcen_0122  (GenBank) biotin carboxyl carrier protein","Microbial metabolism in diverse environments"
"133","bcn:Bcen_0122  (GenBank) biotin carboxyl carrier protein","Carbon metabolism"
"134","bcn:Bcen_0122  (GenBank) biotin carboxyl carrier protein","Fatty acid metabolism"
"135","bcn:Bcen_0123  (GenBank) 3-dehydroquinate dehydratase","Phenylalanine, tyrosine and tryptophan biosynthesis"
"136","bcn:Bcen_0123  (GenBank) 3-dehydroquinate dehydratase","Metabolic pathways"
"137","bcn:Bcen_0123  (GenBank) 3-dehydroquinate dehydratase","Biosynthesis of secondary metabolites"
"138","bcn:Bcen_0123  (GenBank) 3-dehydroquinate dehydratase","Biosynthesis of amino acids"
"139","bcn:Bcen_0130  (GenBank) shikimate dehydrogenase","Phenylalanine, tyrosine and tryptophan biosynthesis"
"140","bcn:Bcen_0130  (GenBank) shikimate dehydrogenase","Biosynthesis of various plant secondary metabolites"
"141","bcn:Bcen_0130  (GenBank) shikimate dehydrogenase","Metabolic pathways"
"142","bcn:Bcen_0130  (GenBank) shikimate dehydrogenase","Biosynthesis of secondary metabolites"
"143","bcn:Bcen_0130  (GenBank) shikimate dehydrogenase","Biosynthesis of amino acids"
"144","bcn:Bcen_0131  (GenBank) Monofunctional biosynthetic peptidoglycan transglycosylase","Peptidoglycan biosynthesis"
"145","bcn:Bcen_0131  (GenBank) Monofunctional biosynthetic peptidoglycan transglycosylase","Metabolic pathways"
"146","bcn:Bcen_0135  (GenBank) 2-keto-3-deoxygalactonate kinase","Galactose metabolism"
"147","bcn:Bcen_0135  (GenBank) 2-keto-3-deoxygalactonate kinase","Metabolic pathways"
"148","bcn:Bcen_0136  (GenBank) 2-keto-3-deoxy-phosphogalactonate aldolase","Galactose metabolism"
"149","bcn:Bcen_0136  (GenBank) 2-keto-3-deoxy-phosphogalactonate aldolase","Metabolic pathways"
"150","bcn:Bcen_0138  (GenBank) L-arabinose-binding protein","ABC transporters"
"151","bcn:Bcen_0139  (GenBank) L-arabinose ABC transporter ATP-binding protein","ABC transporters"
"152","bcn:Bcen_0140  (GenBank) L-arabinose ABC transporter membrane protein","ABC transporters"
"153","bcn:Bcen_0141  (GenBank) short-chain dehydrogenase/reductase SDR","Pentose and glucuronate interconversions"
"154","bcn:Bcen_0141  (GenBank) short-chain dehydrogenase/reductase SDR","Metabolic pathways"
"155","bcn:Bcen_0142  (GenBank) Aldose 1-epimerase","Glycolysis / Gluconeogenesis"
"156","bcn:Bcen_0142  (GenBank) Aldose 1-epimerase","Galactose metabolism"
"157","bcn:Bcen_0142  (GenBank) Aldose 1-epimerase","Metabolic pathways"
"158","bcn:Bcen_0142  (GenBank) Aldose 1-epimerase","Biosynthesis of secondary metabolites"
"159","bcn:Bcen_0142  (GenBank) Aldose 1-epimerase","Microbial metabolism in diverse environments"
"160","bcn:Bcen_0143  (GenBank) Orotidine 5'-phosphate decarboxylase subfamily 2","Pyrimidine metabolism"
"161","bcn:Bcen_0143  (GenBank) Orotidine 5'-phosphate decarboxylase subfamily 2","Metabolic pathways"
"162","bcn:Bcen_0143  (GenBank) Orotidine 5'-phosphate decarboxylase subfamily 2","Biosynthesis of cofactors"
"163","bcn:Bcen_0145  (GenBank) CinA-like protein","Nicotinate and nicotinamide metabolism"
"164","bcn:Bcen_0145  (GenBank) CinA-like protein","Metabolic pathways"
"165","bcn:Bcen_0146  (GenBank) phosphatidylglycerophosphatase","Glycerophospholipid metabolism"
"166","bcn:Bcen_0146  (GenBank) phosphatidylglycerophosphatase","Metabolic pathways"
"167","bcn:Bcen_0147  (GenBank) thiamine-phosphate kinase","Thiamine metabolism"
"168","bcn:Bcen_0147  (GenBank) thiamine-phosphate kinase","Metabolic pathways"
"169","bcn:Bcen_0147  (GenBank) thiamine-phosphate kinase","Biosynthesis of cofactors"
"170","bcn:Bcen_0148  (GenBank) Malate dehydrogenase (oxaloacetate decarboxylating) (NADP+)., Phosphate acetyltransferase","Pyruvate metabolism"
"171","bcn:Bcen_0148  (GenBank) Malate dehydrogenase (oxaloacetate decarboxylating) (NADP+)., Phosphate acetyltransferase","Carbon fixation in photosynthetic organisms"
"172","bcn:Bcen_0148  (GenBank) Malate dehydrogenase (oxaloacetate decarboxylating) (NADP+)., Phosphate acetyltransferase","Metabolic pathways"
"173","bcn:Bcen_0148  (GenBank) Malate dehydrogenase (oxaloacetate decarboxylating) (NADP+)., Phosphate acetyltransferase","Microbial metabolism in diverse environments"
"174","bcn:Bcen_0148  (GenBank) Malate dehydrogenase (oxaloacetate decarboxylating) (NADP+)., Phosphate acetyltransferase","Carbon metabolism"
"175","bcn:Bcen_0154  (GenBank) spermidine synthase","Cysteine and methionine metabolism"
"176","bcn:Bcen_0154  (GenBank) spermidine synthase","Arginine and proline metabolism"
"177","bcn:Bcen_0154  (GenBank) spermidine synthase","Glutathione metabolism"
"178","bcn:Bcen_0154  (GenBank) spermidine synthase","Metabolic pathways"
"179","bcn:Bcen_0155  (GenBank) transketolase","Pentose phosphate pathway"
"180","bcn:Bcen_0155  (GenBank) transketolase","Carbon fixation in photosynthetic organisms"
"181","bcn:Bcen_0155  (GenBank) transketolase","Metabolic pathways"
"182","bcn:Bcen_0155  (GenBank) transketolase","Biosynthesis of secondary metabolites"
"183","bcn:Bcen_0155  (GenBank) transketolase","Microbial metabolism in diverse environments"
"184","bcn:Bcen_0155  (GenBank) transketolase","Carbon metabolism"
"185","bcn:Bcen_0155  (GenBank) transketolase","Biosynthesis of amino acids"
"186","bcn:Bcen_0156  (GenBank) glyceraldehyde-3-phosphate dehydrogenase","Glycolysis / Gluconeogenesis"
"187","bcn:Bcen_0156  (GenBank) glyceraldehyde-3-phosphate dehydrogenase","Carbon fixation in photosynthetic organisms"
"188","bcn:Bcen_0156  (GenBank) glyceraldehyde-3-phosphate dehydrogenase","Metabolic pathways"
"189","bcn:Bcen_0156  (GenBank) glyceraldehyde-3-phosphate dehydrogenase","Biosynthesis of secondary metabolites"
"190","bcn:Bcen_0156  (GenBank) glyceraldehyde-3-phosphate dehydrogenase","Microbial metabolism in diverse environments"
"191","bcn:Bcen_0156  (GenBank) glyceraldehyde-3-phosphate dehydrogenase","Carbon metabolism"
"192","bcn:Bcen_0156  (GenBank) glyceraldehyde-3-phosphate dehydrogenase","Biosynthesis of amino acids"
"193","bcn:Bcen_0163  (GenBank) sodium:dicarboxylate symporter","Two-component system"
"194","bcn:Bcen_0164  (GenBank) Allantoicase","Purine metabolism"
"195","bcn:Bcen_0164  (GenBank) Allantoicase","Metabolic pathways"
"196","bcn:Bcen_0164  (GenBank) Allantoicase","Microbial metabolism in diverse environments"
"197","bcn:Bcen_0165  (GenBank) Ureidoglycolate hydrolase","Purine metabolism"
"198","bcn:Bcen_0165  (GenBank) Ureidoglycolate hydrolase","Metabolic pathways"
"199","bcn:Bcen_0168  (GenBank) dihydrodipicolinate reductase","Monobactam biosynthesis"
"200","bcn:Bcen_0168  (GenBank) dihydrodipicolinate reductase","Lysine biosynthesis"
"201","bcn:Bcen_0168  (GenBank) dihydrodipicolinate reductase","Metabolic pathways"
"202","bcn:Bcen_0168  (GenBank) dihydrodipicolinate reductase","Biosynthesis of secondary metabolites"
"203","bcn:Bcen_0168  (GenBank) dihydrodipicolinate reductase","Microbial metabolism in diverse environments"
"204","bcn:Bcen_0168  (GenBank) dihydrodipicolinate reductase","Biosynthesis of amino acids"
"205","bcn:Bcen_0171  (GenBank) leucyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"206","bcn:Bcen_0173  (GenBank) DNA polymerase III, delta subunit","DNA replication"
"207","bcn:Bcen_0173  (GenBank) DNA polymerase III, delta subunit","Mismatch repair"
"208","bcn:Bcen_0173  (GenBank) DNA polymerase III, delta subunit","Homologous recombination"
"209","bcn:Bcen_0174  (GenBank) glutamate-5-semialdehyde dehydrogenase","Arginine and proline metabolism"
"210","bcn:Bcen_0174  (GenBank) glutamate-5-semialdehyde dehydrogenase","Carbapenem biosynthesis"
"211","bcn:Bcen_0174  (GenBank) glutamate-5-semialdehyde dehydrogenase","Metabolic pathways"
"212","bcn:Bcen_0174  (GenBank) glutamate-5-semialdehyde dehydrogenase","Biosynthesis of secondary metabolites"
"213","bcn:Bcen_0174  (GenBank) glutamate-5-semialdehyde dehydrogenase","Biosynthesis of amino acids"
"214","bcn:Bcen_0175  (GenBank) conserved hypothetical protein 701","Porphyrin metabolism"
"215","bcn:Bcen_0175  (GenBank) conserved hypothetical protein 701","Metabolic pathways"
"216","bcn:Bcen_0175  (GenBank) conserved hypothetical protein 701","Biosynthesis of secondary metabolites"
"217","bcn:Bcen_0175  (GenBank) conserved hypothetical protein 701","Biosynthesis of cofactors"
"218","bcn:Bcen_0177  (GenBank) 6-phosphogluconate dehydratase","Pentose phosphate pathway"
"219","bcn:Bcen_0177  (GenBank) 6-phosphogluconate dehydratase","Metabolic pathways"
"220","bcn:Bcen_0177  (GenBank) 6-phosphogluconate dehydratase","Microbial metabolism in diverse environments"
"221","bcn:Bcen_0177  (GenBank) 6-phosphogluconate dehydratase","Carbon metabolism"
"222","bcn:Bcen_0178  (GenBank) 2-keto-3-deoxy-phosphogluconate aldolase","Pentose phosphate pathway"
"223","bcn:Bcen_0178  (GenBank) 2-keto-3-deoxy-phosphogluconate aldolase","Glyoxylate and dicarboxylate metabolism"
"224","bcn:Bcen_0178  (GenBank) 2-keto-3-deoxy-phosphogluconate aldolase","Metabolic pathways"
"225","bcn:Bcen_0178  (GenBank) 2-keto-3-deoxy-phosphogluconate aldolase","Microbial metabolism in diverse environments"
"226","bcn:Bcen_0178  (GenBank) 2-keto-3-deoxy-phosphogluconate aldolase","Carbon metabolism"
"227","bcn:Bcen_0180  (GenBank) gluconate kinase, SKI family","Pentose phosphate pathway"
"228","bcn:Bcen_0180  (GenBank) gluconate kinase, SKI family","Metabolic pathways"
"229","bcn:Bcen_0180  (GenBank) gluconate kinase, SKI family","Biosynthesis of secondary metabolites"
"230","bcn:Bcen_0180  (GenBank) gluconate kinase, SKI family","Microbial metabolism in diverse environments"
"231","bcn:Bcen_0180  (GenBank) gluconate kinase, SKI family","Carbon metabolism"
"232","bcn:Bcen_0182  (GenBank) FAD dependent oxidoreductase","Arginine and proline metabolism"
"233","bcn:Bcen_0182  (GenBank) FAD dependent oxidoreductase","Metabolic pathways"
"234","bcn:Bcen_0183  (GenBank) Adenylosuccinate lyase","Purine metabolism"
"235","bcn:Bcen_0183  (GenBank) Adenylosuccinate lyase","Alanine, aspartate and glutamate metabolism"
"236","bcn:Bcen_0183  (GenBank) Adenylosuccinate lyase","Metabolic pathways"
"237","bcn:Bcen_0183  (GenBank) Adenylosuccinate lyase","Biosynthesis of secondary metabolites"
"238","bcn:Bcen_0183  (GenBank) Adenylosuccinate lyase","Nucleotide metabolism"
"239","bcn:Bcen_0183  (GenBank) Adenylosuccinate lyase","Biosynthesis of cofactors"
"240","bcn:Bcen_0185  (GenBank) Glu/Leu/Phe/Val dehydrogenase","Arginine biosynthesis"
"241","bcn:Bcen_0185  (GenBank) Glu/Leu/Phe/Val dehydrogenase","Alanine, aspartate and glutamate metabolism"
"242","bcn:Bcen_0185  (GenBank) Glu/Leu/Phe/Val dehydrogenase","Nitrogen metabolism"
"243","bcn:Bcen_0185  (GenBank) Glu/Leu/Phe/Val dehydrogenase","Metabolic pathways"
"244","bcn:Bcen_0185  (GenBank) Glu/Leu/Phe/Val dehydrogenase","Microbial metabolism in diverse environments"
"245","bcn:Bcen_0185  (GenBank) Glu/Leu/Phe/Val dehydrogenase","Carbon metabolism"
"246","bcn:Bcen_0186  (GenBank) L-aspartate-binding protein / L-glutamate-binding protein","ABC transporters"
"247","bcn:Bcen_0186  (GenBank) L-aspartate-binding protein / L-glutamate-binding protein","Two-component system"
"248","bcn:Bcen_0187  (GenBank) L-glutamate ABC transporter membrane protein / L-aspartate ABC transporter membrane protein","ABC transporters"
"249","bcn:Bcen_0187  (GenBank) L-glutamate ABC transporter membrane protein / L-aspartate ABC transporter membrane protein","Two-component system"
"250","bcn:Bcen_0188  (GenBank) L-aspartate ABC transporter membrane protein / L-glutamate ABC transporter membrane protein","ABC transporters"
"251","bcn:Bcen_0188  (GenBank) L-aspartate ABC transporter membrane protein / L-glutamate ABC transporter membrane protein","Two-component system"
"252","bcn:Bcen_0189  (GenBank) L-glutamate ABC transporter ATP-binding protein / L-aspartate ABC transporter ATP-binding protein","ABC transporters"
"253","bcn:Bcen_0189  (GenBank) L-glutamate ABC transporter ATP-binding protein / L-aspartate ABC transporter ATP-binding protein","Two-component system"
"254","bcn:Bcen_0192  (GenBank) dihydroorotase","Pyrimidine metabolism"
"255","bcn:Bcen_0192  (GenBank) dihydroorotase","Metabolic pathways"
"256","bcn:Bcen_0192  (GenBank) dihydroorotase","Biosynthesis of cofactors"
"257","bcn:Bcen_0196  (GenBank) LSU ribosomal protein L13P","Ribosome"
"258","bcn:Bcen_0197  (GenBank) SSU ribosomal protein S9P","Ribosome"
"259","bcn:Bcen_0199  (GenBank) protein of unknown function UPF0075","Amino sugar and nucleotide sugar metabolism"
"260","bcn:Bcen_0199  (GenBank) protein of unknown function UPF0075","Metabolic pathways"
"261","bcn:Bcen_0199  (GenBank) protein of unknown function UPF0075","Biosynthesis of nucleotide sugars"
"262","bcn:Bcen_0200  (GenBank) tyrosyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"263","bcn:Bcen_0202  (GenBank) phosphoglycerate mutase","Glycolysis / Gluconeogenesis"
"264","bcn:Bcen_0202  (GenBank) phosphoglycerate mutase","Glycine, serine and threonine metabolism"
"265","bcn:Bcen_0202  (GenBank) phosphoglycerate mutase","Methane metabolism"
"266","bcn:Bcen_0202  (GenBank) phosphoglycerate mutase","Metabolic pathways"
"267","bcn:Bcen_0202  (GenBank) phosphoglycerate mutase","Biosynthesis of secondary metabolites"
"268","bcn:Bcen_0202  (GenBank) phosphoglycerate mutase","Microbial metabolism in diverse environments"
"269","bcn:Bcen_0202  (GenBank) phosphoglycerate mutase","Carbon metabolism"
"270","bcn:Bcen_0202  (GenBank) phosphoglycerate mutase","Biosynthesis of amino acids"
"271","bcn:Bcen_0205  (GenBank) Holliday junction DNA helicase RuvB","Homologous recombination"
