"","Gene","Pathway"
"64","pae:PA0085 hcp1 (RefSeq) protein secretion apparatus assembly protein","Biofilm formation - Pseudomonas aeruginosa"
"65","pae:PA0085 hcp1 (RefSeq) protein secretion apparatus assembly protein","Bacterial secretion system"
"66","pae:PA0089  (RefSeq) hypothetical protein","Biofilm formation - Pseudomonas aeruginosa"
"67","pae:PA0090 clpV1 (RefSeq) secretion protein ClpV1","Biofilm formation - Pseudomonas aeruginosa"
"68","pae:PA0090 clpV1 (RefSeq) secretion protein ClpV1","Bacterial secretion system"
"69","pae:PA0091 vgrG1 (RefSeq) type VI secretion system protein VgrG","Bacterial secretion system"
"70","pae:PA0095  (RefSeq) hypothetical protein","Bacterial secretion system"
"71","pae:PA0098  (RefSeq) 3-oxoacyl-ACP synthase","Fatty acid biosynthesis"
"72","pae:PA0098  (RefSeq) 3-oxoacyl-ACP synthase","Biotin metabolism"
"73","pae:PA0098  (RefSeq) 3-oxoacyl-ACP synthase","Metabolic pathways"
"74","pae:PA0098  (RefSeq) 3-oxoacyl-ACP synthase","Fatty acid metabolism"
"75","pae:PA0098  (RefSeq) 3-oxoacyl-ACP synthase","Biosynthesis of cofactors"
"76","pae:PA0102  (RefSeq) carbonic anhydrase","Nitrogen metabolism"
"77","pae:PA0102  (RefSeq) carbonic anhydrase","Metabolic pathways"
"78","pae:PA0105 coxB (RefSeq) cytochrome C oxidase subunit II","Oxidative phosphorylation"
"79","pae:PA0105 coxB (RefSeq) cytochrome C oxidase subunit II","Metabolic pathways"
"80","pae:PA0106 coxA (RefSeq) cytochrome C oxidase subunit I","Oxidative phosphorylation"
"81","pae:PA0106 coxA (RefSeq) cytochrome C oxidase subunit I","Metabolic pathways"
"82","pae:PA0107  (RefSeq) cytochrome C oxidase assembly protein","Oxidative phosphorylation"
"83","pae:PA0107  (RefSeq) cytochrome C oxidase assembly protein","Metabolic pathways"
"84","pae:PA0108 coIII (RefSeq) cytochrome C oxidase subunit III","Oxidative phosphorylation"
"85","pae:PA0108 coIII (RefSeq) cytochrome C oxidase subunit III","Metabolic pathways"
"86","pae:PA0112  (RefSeq) hypothetical protein","Oxidative phosphorylation"
"87","pae:PA0112  (RefSeq) hypothetical protein","Porphyrin metabolism"
"88","pae:PA0112  (RefSeq) hypothetical protein","Metabolic pathways"
"89","pae:PA0112  (RefSeq) hypothetical protein","Biosynthesis of secondary metabolites"
"90","pae:PA0112  (RefSeq) hypothetical protein","Biosynthesis of cofactors"
"91","pae:PA0112  (RefSeq) hypothetical protein","Two-component system"
"92","pae:PA0113  (RefSeq) protoheme IX farnesyltransferase","Oxidative phosphorylation"
"93","pae:PA0113  (RefSeq) protoheme IX farnesyltransferase","Porphyrin metabolism"
"94","pae:PA0113  (RefSeq) protoheme IX farnesyltransferase","Metabolic pathways"
"95","pae:PA0113  (RefSeq) protoheme IX farnesyltransferase","Biosynthesis of secondary metabolites"
"96","pae:PA0113  (RefSeq) protoheme IX farnesyltransferase","Biosynthesis of cofactors"
"97","pae:PA0119  (RefSeq) C4-dicarboxylate transporter DctA","Two-component system"
"98","pae:PA0130  (RefSeq) 3-oxopropanoate dehydrogenase","Valine, leucine and isoleucine degradation"
"99","pae:PA0130  (RefSeq) 3-oxopropanoate dehydrogenase","beta-Alanine metabolism"
"100","pae:PA0130  (RefSeq) 3-oxopropanoate dehydrogenase","Inositol phosphate metabolism"
"101","pae:PA0130  (RefSeq) 3-oxopropanoate dehydrogenase","Propanoate metabolism"
"102","pae:PA0130  (RefSeq) 3-oxopropanoate dehydrogenase","Metabolic pathways"
"103","pae:PA0130  (RefSeq) 3-oxopropanoate dehydrogenase","Carbon metabolism"
"104","pae:PA0132  (RefSeq) beta alanine--pyruvate transaminase","Valine, leucine and isoleucine degradation"
"105","pae:PA0132  (RefSeq) beta alanine--pyruvate transaminase","beta-Alanine metabolism"
"106","pae:PA0132  (RefSeq) beta alanine--pyruvate transaminase","Propanoate metabolism"
"107","pae:PA0132  (RefSeq) beta alanine--pyruvate transaminase","Metabolic pathways"
"108","pae:PA0134  (RefSeq) guanine deaminase","Purine metabolism"
"109","pae:PA0134  (RefSeq) guanine deaminase","Metabolic pathways"
"110","pae:PA0134  (RefSeq) guanine deaminase","Nucleotide metabolism"
"111","pae:PA0136  (RefSeq) ABC transporter ATP-binding protein","ABC transporters"
"112","pae:PA0137  (RefSeq) ABC transporter permease","ABC transporters"
"113","pae:PA0138  (RefSeq) ABC transporter permease","ABC transporters"
"114","pae:PA0141  (RefSeq) hypothetical protein","Oxidative phosphorylation"
"115","pae:PA0141  (RefSeq) hypothetical protein","RNA degradation"
"116","pae:PA0146  (RefSeq) hypothetical protein","ABC transporters"
"117","pae:PA0148  (RefSeq) adenosine deaminase","Purine metabolism"
"118","pae:PA0148  (RefSeq) adenosine deaminase","Metabolic pathways"
"119","pae:PA0148  (RefSeq) adenosine deaminase","Nucleotide metabolism"
"120","pae:PA0150  (RefSeq) transmembrane sensor","Two-component system"
"121","pae:PA0153 pcaH (RefSeq) protocatechuate 3,4-dioxygenase subunit beta","Benzoate degradation"
"122","pae:PA0153 pcaH (RefSeq) protocatechuate 3,4-dioxygenase subunit beta","Metabolic pathways"
"123","pae:PA0153 pcaH (RefSeq) protocatechuate 3,4-dioxygenase subunit beta","Microbial metabolism in diverse environments"
"124","pae:PA0153 pcaH (RefSeq) protocatechuate 3,4-dioxygenase subunit beta","Degradation of aromatic compounds"
"125","pae:PA0154 pcaG (RefSeq) protocatechuate 3,4-dioxygenase subunit alpha","Benzoate degradation"
"126","pae:PA0154 pcaG (RefSeq) protocatechuate 3,4-dioxygenase subunit alpha","Metabolic pathways"
"127","pae:PA0154 pcaG (RefSeq) protocatechuate 3,4-dioxygenase subunit alpha","Microbial metabolism in diverse environments"
"128","pae:PA0154 pcaG (RefSeq) protocatechuate 3,4-dioxygenase subunit alpha","Degradation of aromatic compounds"
"129","pae:PA0164  (RefSeq) gamma-glutamyltranspeptidase","Taurine and hypotaurine metabolism"
"130","pae:PA0164  (RefSeq) gamma-glutamyltranspeptidase","Cyanoamino acid metabolism"
"131","pae:PA0164  (RefSeq) gamma-glutamyltranspeptidase","Glutathione metabolism"
"132","pae:PA0164  (RefSeq) gamma-glutamyltranspeptidase","Metabolic pathways"
"133","pae:PA0169  (RefSeq) hypothetical protein","Biofilm formation - Pseudomonas aeruginosa"
"134","pae:PA0173  (RefSeq) chemotaxis response regulator protein-glutamate methylesterase","Two-component system"
"135","pae:PA0173  (RefSeq) chemotaxis response regulator protein-glutamate methylesterase","Bacterial chemotaxis"
"136","pae:PA0174  (RefSeq) hypothetical protein","Bacterial chemotaxis"
"137","pae:PA0175  (RefSeq) chemotaxis protein methyltransferase","Two-component system"
"138","pae:PA0175  (RefSeq) chemotaxis protein methyltransferase","Bacterial chemotaxis"
"139","pae:PA0176 aer2 (RefSeq) aerotaxis transducer Aer2","Two-component system"
"140","pae:PA0176 aer2 (RefSeq) aerotaxis transducer Aer2","Bacterial chemotaxis"
"141","pae:PA0177  (RefSeq) purine-binding chemotaxis protein","Two-component system"
"142","pae:PA0177  (RefSeq) purine-binding chemotaxis protein","Bacterial chemotaxis"
"143","pae:PA0178  (RefSeq) two-component sensor","Two-component system"
"144","pae:PA0178  (RefSeq) two-component sensor","Bacterial chemotaxis"
"145","pae:PA0179  (RefSeq) two-component response regulator","Two-component system"
"146","pae:PA0179  (RefSeq) two-component response regulator","Bacterial chemotaxis"
"147","pae:PA0180 cttP (RefSeq) trichloroethylene chemotactic transducer CttP","Two-component system"
"148","pae:PA0180 cttP (RefSeq) trichloroethylene chemotactic transducer CttP","Bacterial chemotaxis"
"149","pae:PA0182  (RefSeq) 3-ketoacyl-ACP reductase","Fatty acid biosynthesis"
"150","pae:PA0182  (RefSeq) 3-ketoacyl-ACP reductase","Biotin metabolism"
"151","pae:PA0182  (RefSeq) 3-ketoacyl-ACP reductase","Metabolic pathways"
"152","pae:PA0182  (RefSeq) 3-ketoacyl-ACP reductase","Biosynthesis of secondary metabolites"
"153","pae:PA0182  (RefSeq) 3-ketoacyl-ACP reductase","Fatty acid metabolism"
"154","pae:PA0182  (RefSeq) 3-ketoacyl-ACP reductase","Biosynthesis of cofactors"
"155","pae:PA0184  (RefSeq) ABC transporter ATP-binding protein","Sulfur metabolism"
"156","pae:PA0184  (RefSeq) ABC transporter ATP-binding protein","ABC transporters"
"157","pae:PA0185  (RefSeq) ABC transporter permease","Sulfur metabolism"
"158","pae:PA0185  (RefSeq) ABC transporter permease","ABC transporters"
"159","pae:PA0186  (RefSeq) ABC transporter","Sulfur metabolism"
"160","pae:PA0186  (RefSeq) ABC transporter","ABC transporters"
"161","pae:PA0189  (RefSeq) porin","beta-Lactam resistance"
"162","pae:PA0189  (RefSeq) porin","Two-component system"
"163","pae:PA0190  (RefSeq) acid phosphatase","Riboflavin metabolism"
"164","pae:PA0190  (RefSeq) acid phosphatase","Metabolic pathways"
"165","pae:PA0190  (RefSeq) acid phosphatase","Two-component system"
"166","pae:PA0195 pntAA (RefSeq) NAD(P) transhydrogenase subunit alpha","Nicotinate and nicotinamide metabolism"
"167","pae:PA0195 pntAA (RefSeq) NAD(P) transhydrogenase subunit alpha","Metabolic pathways"
"168","pae:PA0195.1 pntAB (RefSeq) NAD(P) transhydrogenase subunit alpha","Nicotinate and nicotinamide metabolism"
"169","pae:PA0195.1 pntAB (RefSeq) NAD(P) transhydrogenase subunit alpha","Metabolic pathways"
"170","pae:PA0196 pntB (RefSeq) pyridine nucleotide transhydrogenase subunit beta","Nicotinate and nicotinamide metabolism"
"171","pae:PA0196 pntB (RefSeq) pyridine nucleotide transhydrogenase subunit beta","Metabolic pathways"
"172","pae:PA0202  (RefSeq) amidase","Arginine and proline metabolism"
"173","pae:PA0202  (RefSeq) amidase","Phenylalanine metabolism"
"174","pae:PA0202  (RefSeq) amidase","Tryptophan metabolism"
"175","pae:PA0202  (RefSeq) amidase","Aminobenzoate degradation"
"176","pae:PA0202  (RefSeq) amidase","Styrene degradation"
"177","pae:PA0202  (RefSeq) amidase","Metabolic pathways"
"178","pae:PA0202  (RefSeq) amidase","Microbial metabolism in diverse environments"
"179","pae:PA0203  (RefSeq) ABC transporter","ABC transporters"
"180","pae:PA0204  (RefSeq) ABC transporter permease","ABC transporters"
"181","pae:PA0205  (RefSeq) ABC transporter permease","ABC transporters"
"182","pae:PA0206  (RefSeq) spermidine/putrescine ABC transporter ATP-binding protein","ABC transporters"
"183","pae:PA0219  (RefSeq) aldehyde dehydrogenase","Arginine and proline metabolism"
"184","pae:PA0219  (RefSeq) aldehyde dehydrogenase","Metabolic pathways"
"185","pae:PA0221  (RefSeq) aminotransferase","Arginine and proline metabolism"
"186","pae:PA0221  (RefSeq) aminotransferase","Metabolic pathways"
"187","pae:PA0222  (RefSeq) hypothetical protein","Quorum sensing"
"188","pae:PA0223  (RefSeq) dihydrodipicolinate synthetase","Monobactam biosynthesis"
"189","pae:PA0223  (RefSeq) dihydrodipicolinate synthetase","Lysine biosynthesis"
"190","pae:PA0223  (RefSeq) dihydrodipicolinate synthetase","Metabolic pathways"
"191","pae:PA0223  (RefSeq) dihydrodipicolinate synthetase","Biosynthesis of secondary metabolites"
"192","pae:PA0223  (RefSeq) dihydrodipicolinate synthetase","Microbial metabolism in diverse environments"
"193","pae:PA0223  (RefSeq) dihydrodipicolinate synthetase","Biosynthesis of amino acids"
"194","pae:PA0224  (RefSeq) class II aldolase/adducin domain-containing protein","Pentose and glucuronate interconversions"
"195","pae:PA0224  (RefSeq) class II aldolase/adducin domain-containing protein","Fructose and mannose metabolism"
"196","pae:PA0224  (RefSeq) class II aldolase/adducin domain-containing protein","Metabolic pathways"
"197","pae:PA0224  (RefSeq) class II aldolase/adducin domain-containing protein","Microbial metabolism in diverse environments"
"198","pae:PA0226  (RefSeq) CoA transferase subunit A","Styrene degradation"
"199","pae:PA0226  (RefSeq) CoA transferase subunit A","Butanoate metabolism"
"200","pae:PA0226  (RefSeq) CoA transferase subunit A","Metabolic pathways"
"201","pae:PA0226  (RefSeq) CoA transferase subunit A","Microbial metabolism in diverse environments"
"202","pae:PA0227  (RefSeq) CoA transferase subunit B","Styrene degradation"
"203","pae:PA0227  (RefSeq) CoA transferase subunit B","Butanoate metabolism"
"204","pae:PA0227  (RefSeq) CoA transferase subunit B","Metabolic pathways"
"205","pae:PA0227  (RefSeq) CoA transferase subunit B","Microbial metabolism in diverse environments"
"206","pae:PA0228 pcaF (RefSeq) beta-ketoadipyl CoA thiolase","Benzoate degradation"
"207","pae:PA0228 pcaF (RefSeq) beta-ketoadipyl CoA thiolase","Microbial metabolism in diverse environments"
"208","pae:PA0230 pcaB (RefSeq) 3-carboxy-cis,cis-muconate cycloisomerase","Benzoate degradation"
"209","pae:PA0230 pcaB (RefSeq) 3-carboxy-cis,cis-muconate cycloisomerase","Metabolic pathways"
"210","pae:PA0230 pcaB (RefSeq) 3-carboxy-cis,cis-muconate cycloisomerase","Microbial metabolism in diverse environments"
"211","pae:PA0230 pcaB (RefSeq) 3-carboxy-cis,cis-muconate cycloisomerase","Degradation of aromatic compounds"
"212","pae:PA0231 pcaD (RefSeq) 3-oxoadipate enol-lactonase","Benzoate degradation"
"213","pae:PA0231 pcaD (RefSeq) 3-oxoadipate enol-lactonase","Metabolic pathways"
"214","pae:PA0231 pcaD (RefSeq) 3-oxoadipate enol-lactonase","Microbial metabolism in diverse environments"
"215","pae:PA0231 pcaD (RefSeq) 3-oxoadipate enol-lactonase","Degradation of aromatic compounds"
"216","pae:PA0232 pcaC (RefSeq) 4-carboxymuconolactone decarboxylase","Benzoate degradation"
"217","pae:PA0232 pcaC (RefSeq) 4-carboxymuconolactone decarboxylase","Metabolic pathways"
"218","pae:PA0232 pcaC (RefSeq) 4-carboxymuconolactone decarboxylase","Microbial metabolism in diverse environments"
"219","pae:PA0232 pcaC (RefSeq) 4-carboxymuconolactone decarboxylase","Degradation of aromatic compounds"
"220","pae:PA0242  (RefSeq) hypothetical protein","Ubiquinone and other terpenoid-quinone biosynthesis"
"221","pae:PA0242  (RefSeq) hypothetical protein","Tyrosine metabolism"
"222","pae:PA0242  (RefSeq) hypothetical protein","Phenylalanine metabolism"
"223","pae:PA0242  (RefSeq) hypothetical protein","Metabolic pathways"
"224","pae:PA0242  (RefSeq) hypothetical protein","Biosynthesis of cofactors"
"225","pae:PA0244  (RefSeq) shikimate 5-dehydrogenase","Phenylalanine, tyrosine and tryptophan biosynthesis"
"226","pae:PA0244  (RefSeq) shikimate 5-dehydrogenase","Biosynthesis of various plant secondary metabolites"
"227","pae:PA0244  (RefSeq) shikimate 5-dehydrogenase","Metabolic pathways"
"228","pae:PA0244  (RefSeq) shikimate 5-dehydrogenase","Biosynthesis of secondary metabolites"
"229","pae:PA0244  (RefSeq) shikimate 5-dehydrogenase","Biosynthesis of amino acids"
"230","pae:PA0245 aroQ2 (RefSeq) 3-dehydroquinate dehydratase","Phenylalanine, tyrosine and tryptophan biosynthesis"
"231","pae:PA0245 aroQ2 (RefSeq) 3-dehydroquinate dehydratase","Metabolic pathways"
"232","pae:PA0245 aroQ2 (RefSeq) 3-dehydroquinate dehydratase","Biosynthesis of secondary metabolites"
"233","pae:PA0245 aroQ2 (RefSeq) 3-dehydroquinate dehydratase","Biosynthesis of amino acids"
"234","pae:PA0247 pobA (RefSeq) 4-hydroxybenzoate 3-monooxygenase","Benzoate degradation"
"235","pae:PA0247 pobA (RefSeq) 4-hydroxybenzoate 3-monooxygenase","Metabolic pathways"
"236","pae:PA0247 pobA (RefSeq) 4-hydroxybenzoate 3-monooxygenase","Microbial metabolism in diverse environments"
"237","pae:PA0247 pobA (RefSeq) 4-hydroxybenzoate 3-monooxygenase","Degradation of aromatic compounds"
"238","pae:PA0262  (RefSeq) hypothetical protein","Bacterial secretion system"
"239","pae:PA0263 hcpC (RefSeq) secreted protein Hcp","Biofilm formation - Pseudomonas aeruginosa"
"240","pae:PA0263 hcpC (RefSeq) secreted protein Hcp","Bacterial secretion system"
"241","pae:PA0263.1  (RefSeq) tRNA-Arg","Aminoacyl-tRNA biosynthesis"
"242","pae:PA0265 gabD (RefSeq) glutarate-semialdehyde dehydrogenase DavD","Alanine, aspartate and glutamate metabolism"
"243","pae:PA0265 gabD (RefSeq) glutarate-semialdehyde dehydrogenase DavD","Lysine degradation"
"244","pae:PA0265 gabD (RefSeq) glutarate-semialdehyde dehydrogenase DavD","Tyrosine metabolism"
"245","pae:PA0265 gabD (RefSeq) glutarate-semialdehyde dehydrogenase DavD","Butanoate metabolism"
"246","pae:PA0265 gabD (RefSeq) glutarate-semialdehyde dehydrogenase DavD","Nicotinate and nicotinamide metabolism"
"247","pae:PA0265 gabD (RefSeq) glutarate-semialdehyde dehydrogenase DavD","Metabolic pathways"
"248","pae:PA0265 gabD (RefSeq) glutarate-semialdehyde dehydrogenase DavD","Microbial metabolism in diverse environments"
"249","pae:PA0266  (RefSeq) 5-aminovalerate aminotransferase DavT","Alanine, aspartate and glutamate metabolism"
"250","pae:PA0266  (RefSeq) 5-aminovalerate aminotransferase DavT","Lysine degradation"
"251","pae:PA0266  (RefSeq) 5-aminovalerate aminotransferase DavT","Butanoate metabolism"
"252","pae:PA0266  (RefSeq) 5-aminovalerate aminotransferase DavT","Metabolic pathways"
"253","pae:PA0266  (RefSeq) 5-aminovalerate aminotransferase DavT","Microbial metabolism in diverse environments"
"254","pae:PA0275  (RefSeq) transcriptional regulator","Two-component system"
"255","pae:PA0275  (RefSeq) transcriptional regulator","Quorum sensing"
"256","pae:PA0275  (RefSeq) transcriptional regulator","Biofilm formation - Pseudomonas aeruginosa"
"257","pae:PA0280 cysA (RefSeq) sulfate.thiosulfate ABC transporter ATP-binding protein CysA","Sulfur metabolism"
"258","pae:PA0280 cysA (RefSeq) sulfate.thiosulfate ABC transporter ATP-binding protein CysA","ABC transporters"
"259","pae:PA0281 cysW (RefSeq) sulfate transporter CysW","Sulfur metabolism"
"260","pae:PA0281 cysW (RefSeq) sulfate transporter CysW","ABC transporters"
"261","pae:PA0282 cysT (RefSeq) sulfate transporter CysT","Sulfur metabolism"
"262","pae:PA0282 cysT (RefSeq) sulfate transporter CysT","ABC transporters"
"263","pae:PA0283 sbp (RefSeq) sulfate-binding protein","Sulfur metabolism"
"264","pae:PA0283 sbp (RefSeq) sulfate-binding protein","ABC transporters"
"265","pae:PA0286 desA (RefSeq) delta-9 fatty acid desaturase DesA","Biosynthesis of unsaturated fatty acids"
"266","pae:PA0286 desA (RefSeq) delta-9 fatty acid desaturase DesA","Metabolic pathways"
"267","pae:PA0286 desA (RefSeq) delta-9 fatty acid desaturase DesA","Fatty acid metabolism"
"268","pae:PA0292 aguA (RefSeq) agmatine deiminase","Arginine and proline metabolism"
"269","pae:PA0292 aguA (RefSeq) agmatine deiminase","Metabolic pathways"
"270","pae:PA0293 aguB (RefSeq) N-carbamoylputrescine amidohydrolase","Arginine and proline metabolism"
"271","pae:PA0293 aguB (RefSeq) N-carbamoylputrescine amidohydrolase","Metabolic pathways"
"272","pae:PA0295  (RefSeq) polyamine binding protein","ABC transporters"
"273","pae:PA0296 spuI (RefSeq) glutamine synthetase","Arginine biosynthesis"
"274","pae:PA0296 spuI (RefSeq) glutamine synthetase","Alanine, aspartate and glutamate metabolism"
"275","pae:PA0296 spuI (RefSeq) glutamine synthetase","Glyoxylate and dicarboxylate metabolism"
"276","pae:PA0296 spuI (RefSeq) glutamine synthetase","Nitrogen metabolism"
"277","pae:PA0296 spuI (RefSeq) glutamine synthetase","Metabolic pathways"
"278","pae:PA0296 spuI (RefSeq) glutamine synthetase","Microbial metabolism in diverse environments"
"279","pae:PA0296 spuI (RefSeq) glutamine synthetase","Biosynthesis of amino acids"
"280","pae:PA0296 spuI (RefSeq) glutamine synthetase","Two-component system"
"281","pae:PA0298 spuB (RefSeq) glutamine synthetase","Arginine biosynthesis"
"282","pae:PA0298 spuB (RefSeq) glutamine synthetase","Alanine, aspartate and glutamate metabolism"
"283","pae:PA0298 spuB (RefSeq) glutamine synthetase","Glyoxylate and dicarboxylate metabolism"
"284","pae:PA0298 spuB (RefSeq) glutamine synthetase","Nitrogen metabolism"
"285","pae:PA0298 spuB (RefSeq) glutamine synthetase","Metabolic pathways"
"286","pae:PA0298 spuB (RefSeq) glutamine synthetase","Microbial metabolism in diverse environments"
"287","pae:PA0298 spuB (RefSeq) glutamine synthetase","Biosynthesis of amino acids"
"288","pae:PA0298 spuB (RefSeq) glutamine synthetase","Two-component system"
"289","pae:PA0299 spuC (RefSeq) aminotransferase","Arginine and proline metabolism"
"290","pae:PA0299 spuC (RefSeq) aminotransferase","Metabolic pathways"
"291","pae:PA0300 spuD (RefSeq) putrescine ABC transporter substrate-binding protein SpuD","ABC transporters"
"292","pae:PA0301 spuE (RefSeq) spermidine ABC transporter substrate-binding protein SpuE","ABC transporters"
"293","pae:PA0302 spuF (RefSeq) polyamine transporter PotG","ABC transporters"
"294","pae:PA0303 spuG (RefSeq) polyamine transporter PotH","ABC transporters"
"295","pae:PA0304 spuH (RefSeq) polyamine transporter PotI","ABC transporters"
"296","pae:PA0305  (RefSeq) hypothetical protein","Biosynthesis of secondary metabolites"
"297","pae:PA0313  (RefSeq) L-cysteine ABC transporter protein YecS","ABC transporters"
"298","pae:PA0314  (RefSeq) L-cysteine ABC transporter protein FliY","ABC transporters"
"299","pae:PA0314  (RefSeq) L-cysteine ABC transporter protein FliY","Flagellar assembly"
