"","Gene","Pathway"
"161","sml:Smlt0248  (GenBank) putative ribonucleotide diphosphate reductase, small chain","Purine metabolism"
"162","sml:Smlt0248  (GenBank) putative ribonucleotide diphosphate reductase, small chain","Pyrimidine metabolism"
"163","sml:Smlt0248  (GenBank) putative ribonucleotide diphosphate reductase, small chain","Metabolic pathways"
"164","sml:Smlt0248  (GenBank) putative ribonucleotide diphosphate reductase, small chain","Nucleotide metabolism"
"165","sml:Smlt0255  (GenBank) putative formyl transferase","Glyoxylate and dicarboxylate metabolism"
"166","sml:Smlt0255  (GenBank) putative formyl transferase","One carbon pool by folate"
"167","sml:Smlt0255  (GenBank) putative formyl transferase","Metabolic pathways"
"168","sml:Smlt0257 pncA (GenBank) putative pyrazinamidase/nicotinamidase","Nicotinate and nicotinamide metabolism"
"169","sml:Smlt0257 pncA (GenBank) putative pyrazinamidase/nicotinamidase","Metabolic pathways"
"170","sml:Smlt0257 pncA (GenBank) putative pyrazinamidase/nicotinamidase","Biosynthesis of cofactors"
"171","sml:Smlt0260  (GenBank) putative nicotinamide phosphoribosyltransferase","Nicotinate and nicotinamide metabolism"
"172","sml:Smlt0260  (GenBank) putative nicotinamide phosphoribosyltransferase","Metabolic pathways"
"173","sml:Smlt0261  (GenBank) putative bifunctional NMN adenylyltransferase/nudix hydrolase","Nicotinate and nicotinamide metabolism"
"174","sml:Smlt0261  (GenBank) putative bifunctional NMN adenylyltransferase/nudix hydrolase","Metabolic pathways"
"175","sml:Smlt0264  (GenBank) DntE","Valine, leucine and isoleucine degradation"
"176","sml:Smlt0264  (GenBank) DntE","beta-Alanine metabolism"
"177","sml:Smlt0264  (GenBank) DntE","Inositol phosphate metabolism"
"178","sml:Smlt0264  (GenBank) DntE","Propanoate metabolism"
"179","sml:Smlt0264  (GenBank) DntE","Metabolic pathways"
"180","sml:Smlt0264  (GenBank) DntE","Carbon metabolism"
"181","sml:Smlt0268 mmsB (GenBank) putative 3-hydroxyisobutyrate dehydrogenase","Valine, leucine and isoleucine degradation"
"182","sml:Smlt0268 mmsB (GenBank) putative 3-hydroxyisobutyrate dehydrogenase","Metabolic pathways"
"183","sml:Smlt0277  (GenBank) putative two-component transcriptional regulator response regulatory protein","Cationic antimicrobial peptide (CAMP) resistance"
"184","sml:Smlt0277  (GenBank) putative two-component transcriptional regulator response regulatory protein","Two-component system"
"185","sml:Smlt0278  (GenBank) putative two component regulator sensor histidine kinase transmembrane transcriptional regulatory protein","Cationic antimicrobial peptide (CAMP) resistance"
"186","sml:Smlt0278  (GenBank) putative two component regulator sensor histidine kinase transmembrane transcriptional regulatory protein","Two-component system"
"187","sml:Smlt0282 birA (GenBank) putative bifunctional protein BirA","Biotin metabolism"
"188","sml:Smlt0282 birA (GenBank) putative bifunctional protein BirA","Metabolic pathways"
"189","sml:Smlt0283  (GenBank) putative Bvg accessory factor-like transcriptional regulator","Pantothenate and CoA biosynthesis"
"190","sml:Smlt0283  (GenBank) putative Bvg accessory factor-like transcriptional regulator","Metabolic pathways"
"191","sml:Smlt0283  (GenBank) putative Bvg accessory factor-like transcriptional regulator","Biosynthesis of cofactors"
"192","sml:Smlt0341 argI (GenBank) putative arginase","Arginine biosynthesis"
"193","sml:Smlt0341 argI (GenBank) putative arginase","Arginine and proline metabolism"
"194","sml:Smlt0341 argI (GenBank) putative arginase","Metabolic pathways"
"195","sml:Smlt0341 argI (GenBank) putative arginase","Biosynthesis of secondary metabolites"
"196","sml:Smlt0341 argI (GenBank) putative arginase","Biosynthesis of amino acids"
"197","sml:Smlt0345  (GenBank) putative tryptophanyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"198","sml:Smlt0366  (GenBank) putative transmembrane sensor histidine kinase transcriptional regulatory protein","Two-component system"
"199","sml:Smlt0367  (GenBank) putative two-component response regulator transcriptional regulatory protein","Two-component system"
"200","sml:Smlt0372 katA (GenBank) putative catalase","Tryptophan metabolism"
"201","sml:Smlt0372 katA (GenBank) putative catalase","Glyoxylate and dicarboxylate metabolism"
"202","sml:Smlt0372 katA (GenBank) putative catalase","Metabolic pathways"
"203","sml:Smlt0372 katA (GenBank) putative catalase","Biosynthesis of secondary metabolites"
"204","sml:Smlt0372 katA (GenBank) putative catalase","Carbon metabolism"
"205","sml:Smlt0373  (GenBank) putative leucine aminopeptidase","Glutathione metabolism"
"206","sml:Smlt0373  (GenBank) putative leucine aminopeptidase","Metabolic pathways"
"207","sml:Smlt0374  (GenBank) putative haloacid dehalogenase hydrolase","Riboflavin metabolism"
"208","sml:Smlt0374  (GenBank) putative haloacid dehalogenase hydrolase","Metabolic pathways"
"209","sml:Smlt0374  (GenBank) putative haloacid dehalogenase hydrolase","Biosynthesis of secondary metabolites"
"210","sml:Smlt0374  (GenBank) putative haloacid dehalogenase hydrolase","Biosynthesis of cofactors"
"211","sml:Smlt0389  (GenBank) putative two-component LuxR family transcriptional regulator","Two-component system"
"212","sml:Smlt0398 argS (GenBank) arginyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"213","sml:Smlt0400  (GenBank) putative two-component response regulator transcriptional regulatory protein","Two-component system"
"214","sml:Smlt0401 dfp (GenBank) putative pantothenate biosynthesis protein","Pantothenate and CoA biosynthesis"
"215","sml:Smlt0401 dfp (GenBank) putative pantothenate biosynthesis protein","Metabolic pathways"
"216","sml:Smlt0401 dfp (GenBank) putative pantothenate biosynthesis protein","Biosynthesis of cofactors"
"217","sml:Smlt0402 dut (GenBank) putative deoxyuridine 5'-triphosphate nucleotidohydrolase","Pyrimidine metabolism"
"218","sml:Smlt0402 dut (GenBank) putative deoxyuridine 5'-triphosphate nucleotidohydrolase","Metabolic pathways"
"219","sml:Smlt0402 dut (GenBank) putative deoxyuridine 5'-triphosphate nucleotidohydrolase","Nucleotide metabolism"
"220","sml:Smlt0403 spgM (GenBank) putative phosphomannomutase","Glycolysis / Gluconeogenesis"
"221","sml:Smlt0403 spgM (GenBank) putative phosphomannomutase","Pentose phosphate pathway"
"222","sml:Smlt0403 spgM (GenBank) putative phosphomannomutase","Fructose and mannose metabolism"
"223","sml:Smlt0403 spgM (GenBank) putative phosphomannomutase","Galactose metabolism"
"224","sml:Smlt0403 spgM (GenBank) putative phosphomannomutase","Purine metabolism"
"225","sml:Smlt0403 spgM (GenBank) putative phosphomannomutase","Starch and sucrose metabolism"
"226","sml:Smlt0403 spgM (GenBank) putative phosphomannomutase","Amino sugar and nucleotide sugar metabolism"
"227","sml:Smlt0403 spgM (GenBank) putative phosphomannomutase","Streptomycin biosynthesis"
"228","sml:Smlt0403 spgM (GenBank) putative phosphomannomutase","Metabolic pathways"
"229","sml:Smlt0403 spgM (GenBank) putative phosphomannomutase","Biosynthesis of secondary metabolites"
"230","sml:Smlt0403 spgM (GenBank) putative phosphomannomutase","Microbial metabolism in diverse environments"
"231","sml:Smlt0403 spgM (GenBank) putative phosphomannomutase","Biosynthesis of nucleotide sugars"
"232","sml:Smlt0404 kdpE (GenBank) putative two-component response regulator transcriptional regulatory protein","Two-component system"
"233","sml:Smlt0404 kdpE (GenBank) putative two-component response regulator transcriptional regulatory protein","Quorum sensing"
"234","sml:Smlt0405 kdpD (GenBank) putative two-component sensor histidine kinase potassium transport regulator protein","Two-component system"
"235","sml:Smlt0406 kdpC (GenBank) putative potassium-transporting ATPase C chain","Two-component system"
"236","sml:Smlt0407 kdpB (GenBank) putative potassium-transporting ATPase B chain","Two-component system"
"237","sml:Smlt0408 kdpA (GenBank) putative potassium-transporting ATPase A chain","Two-component system"
"238","sml:Smlt0411 pyrE (GenBank) putative orotate phosphoribosyltransferase","Pyrimidine metabolism"
"239","sml:Smlt0411 pyrE (GenBank) putative orotate phosphoribosyltransferase","Metabolic pathways"
"240","sml:Smlt0411 pyrE (GenBank) putative orotate phosphoribosyltransferase","Biosynthesis of cofactors"
"241","sml:Smlt0412  (GenBank) putative endonuclease/exonuclease/phosphatase family protein","Base excision repair"
"242","sml:Smlt0413 ampG (GenBank) putative beta-lactamase induction signal transducer AmpG","beta-Lactam resistance"
"243","sml:Smlt0415  (GenBank) conserved hypothetical protein","Amino sugar and nucleotide sugar metabolism"
"244","sml:Smlt0415  (GenBank) conserved hypothetical protein","Metabolic pathways"
"245","sml:Smlt0415  (GenBank) conserved hypothetical protein","Biosynthesis of nucleotide sugars"
"246","sml:Smlt0417  (GenBank) putative tyrosyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"247","sml:Smlt0425 nadR (GenBank) putative TRANSCRIPTIONAL REGULATORY PROTEIN NADR (PROBABLY ASNC-FAMILY)","Nicotinate and nicotinamide metabolism"
"248","sml:Smlt0425 nadR (GenBank) putative TRANSCRIPTIONAL REGULATORY PROTEIN NADR (PROBABLY ASNC-FAMILY)","Metabolic pathways"
"249","sml:Smlt0426 putA (GenBank) putative bifunctional PutA protein [includes: proline dehydrogenase; delta-1-pyrroline-5-carboxylate dehydrogenase]","Alanine, aspartate and glutamate metabolism"
"250","sml:Smlt0426 putA (GenBank) putative bifunctional PutA protein [includes: proline dehydrogenase; delta-1-pyrroline-5-carboxylate dehydrogenase]","Arginine and proline metabolism"
"251","sml:Smlt0426 putA (GenBank) putative bifunctional PutA protein [includes: proline dehydrogenase; delta-1-pyrroline-5-carboxylate dehydrogenase]","Metabolic pathways"
"252","sml:Smlt0426 putA (GenBank) putative bifunctional PutA protein [includes: proline dehydrogenase; delta-1-pyrroline-5-carboxylate dehydrogenase]","Biosynthesis of secondary metabolites"
"253","sml:Smlt0428 ctaC (GenBank) putative cytochrome c oxidase subunit II","Oxidative phosphorylation"
"254","sml:Smlt0428 ctaC (GenBank) putative cytochrome c oxidase subunit II","Metabolic pathways"
"255","sml:Smlt0429 ctaD (GenBank) putative cytochrome c oxidase polypeptide I","Oxidative phosphorylation"
"256","sml:Smlt0429 ctaD (GenBank) putative cytochrome c oxidase polypeptide I","Metabolic pathways"
"257","sml:Smlt0431  (GenBank) putative putative cytochrome c oxidase assembly protein","Oxidative phosphorylation"
"258","sml:Smlt0431  (GenBank) putative putative cytochrome c oxidase assembly protein","Metabolic pathways"
"259","sml:Smlt0432  (GenBank) putative cytochrome c oxidase, subunit III","Oxidative phosphorylation"
"260","sml:Smlt0432  (GenBank) putative cytochrome c oxidase, subunit III","Metabolic pathways"
