"","Gene","Pathway"
"74","sab:SAB0086 cpdB (GenBank) 2',3'-cyclic-nucleotide 2'-phosphodiesterase","Pyrimidine metabolism"
"75","sab:SAB0086 cpdB (GenBank) 2',3'-cyclic-nucleotide 2'-phosphodiesterase","Metabolic pathways"
"76","sab:SAB0089  (GenBank) alcohol-acetaldehyde dehydrogenase","Glycolysis / Gluconeogenesis"
"77","sab:SAB0089  (GenBank) alcohol-acetaldehyde dehydrogenase","Fatty acid degradation"
"78","sab:SAB0089  (GenBank) alcohol-acetaldehyde dehydrogenase","Tyrosine metabolism"
"79","sab:SAB0089  (GenBank) alcohol-acetaldehyde dehydrogenase","Pyruvate metabolism"
"80","sab:SAB0089  (GenBank) alcohol-acetaldehyde dehydrogenase","Chloroalkane and chloroalkene degradation"
"81","sab:SAB0089  (GenBank) alcohol-acetaldehyde dehydrogenase","Naphthalene degradation"
"82","sab:SAB0089  (GenBank) alcohol-acetaldehyde dehydrogenase","Butanoate metabolism"
"83","sab:SAB0089  (GenBank) alcohol-acetaldehyde dehydrogenase","Metabolic pathways"
"84","sab:SAB0089  (GenBank) alcohol-acetaldehyde dehydrogenase","Biosynthesis of secondary metabolites"
"85","sab:SAB0089  (GenBank) alcohol-acetaldehyde dehydrogenase","Microbial metabolism in diverse environments"
"86","sab:SAB0089  (GenBank) alcohol-acetaldehyde dehydrogenase","Degradation of aromatic compounds"
"87","sab:SAB0093 capD (GenBank) capsular polysaccharide synthesis enzyme CapD","O-Antigen nucleotide sugar biosynthesis"
"88","sab:SAB0093 capD (GenBank) capsular polysaccharide synthesis enzyme CapD","Teichoic acid biosynthesis"
"89","sab:SAB0093 capD (GenBank) capsular polysaccharide synthesis enzyme CapD","Metabolic pathways"
"90","sab:SAB0093 capD (GenBank) capsular polysaccharide synthesis enzyme CapD","Biosynthesis of nucleotide sugars"
"91","sab:SAB0094 capE (GenBank) capsular polysaccharide synthesis enzyme CapE","Amino sugar and nucleotide sugar metabolism"
"92","sab:SAB0094 capE (GenBank) capsular polysaccharide synthesis enzyme CapE","O-Antigen nucleotide sugar biosynthesis"
"93","sab:SAB0094 capE (GenBank) capsular polysaccharide synthesis enzyme CapE","Metabolic pathways"
"94","sab:SAB0094 capE (GenBank) capsular polysaccharide synthesis enzyme CapE","Biosynthesis of nucleotide sugars"
"95","sab:SAB0095 capF (GenBank) capsular polysaccharide synthesis enzyme CapF","O-Antigen nucleotide sugar biosynthesis"
"96","sab:SAB0095 capF (GenBank) capsular polysaccharide synthesis enzyme CapF","Metabolic pathways"
"97","sab:SAB0095 capF (GenBank) capsular polysaccharide synthesis enzyme CapF","Biosynthesis of nucleotide sugars"
"98","sab:SAB0096 capG (GenBank) capsular polysaccharide synthesis enzyme CapG","O-Antigen nucleotide sugar biosynthesis"
"99","sab:SAB0096 capG (GenBank) capsular polysaccharide synthesis enzyme CapG","Metabolic pathways"
"100","sab:SAB0096 capG (GenBank) capsular polysaccharide synthesis enzyme CapG","Biosynthesis of nucleotide sugars"
"101","sab:SAB0104 capO (GenBank) capsular polysaccharide synthesis enzyme CapO","Amino sugar and nucleotide sugar metabolism"
"102","sab:SAB0104 capO (GenBank) capsular polysaccharide synthesis enzyme CapO","O-Antigen nucleotide sugar biosynthesis"
"103","sab:SAB0104 capO (GenBank) capsular polysaccharide synthesis enzyme CapO","Metabolic pathways"
"104","sab:SAB0104 capO (GenBank) capsular polysaccharide synthesis enzyme CapO","Biosynthesis of nucleotide sugars"
"105","sab:SAB0104 capO (GenBank) capsular polysaccharide synthesis enzyme CapO","Two-component system"
"106","sab:SAB0105 capP (GenBank) capsular polysaccharide synthesis enzyme CapP","Amino sugar and nucleotide sugar metabolism"
"107","sab:SAB0105 capP (GenBank) capsular polysaccharide synthesis enzyme CapP","O-Antigen nucleotide sugar biosynthesis"
"108","sab:SAB0105 capP (GenBank) capsular polysaccharide synthesis enzyme CapP","Metabolic pathways"
"109","sab:SAB0105 capP (GenBank) capsular polysaccharide synthesis enzyme CapP","Biosynthesis of nucleotide sugars"
"110","sab:SAB0105 capP (GenBank) capsular polysaccharide synthesis enzyme CapP","Two-component system"
"111","sab:SAB0108 aldA (GenBank) aldehyde dehdydrogenase","Glycolysis / Gluconeogenesis"
"112","sab:SAB0108 aldA (GenBank) aldehyde dehdydrogenase","Ascorbate and aldarate metabolism"
"113","sab:SAB0108 aldA (GenBank) aldehyde dehdydrogenase","Fatty acid degradation"
"114","sab:SAB0108 aldA (GenBank) aldehyde dehdydrogenase","Valine, leucine and isoleucine degradation"
"115","sab:SAB0108 aldA (GenBank) aldehyde dehdydrogenase","Lysine degradation"
"116","sab:SAB0108 aldA (GenBank) aldehyde dehdydrogenase","Arginine and proline metabolism"
"117","sab:SAB0108 aldA (GenBank) aldehyde dehdydrogenase","Histidine metabolism"
"118","sab:SAB0108 aldA (GenBank) aldehyde dehdydrogenase","Tryptophan metabolism"
"119","sab:SAB0108 aldA (GenBank) aldehyde dehdydrogenase","beta-Alanine metabolism"
"120","sab:SAB0108 aldA (GenBank) aldehyde dehdydrogenase","Glycerolipid metabolism"
"121","sab:SAB0108 aldA (GenBank) aldehyde dehdydrogenase","Pyruvate metabolism"
"122","sab:SAB0108 aldA (GenBank) aldehyde dehdydrogenase","Chloroalkane and chloroalkene degradation"
"123","sab:SAB0108 aldA (GenBank) aldehyde dehdydrogenase","Pantothenate and CoA biosynthesis"
"124","sab:SAB0108 aldA (GenBank) aldehyde dehdydrogenase","Metabolic pathways"
"125","sab:SAB0108 aldA (GenBank) aldehyde dehdydrogenase","Biosynthesis of secondary metabolites"
"126","sab:SAB0108 aldA (GenBank) aldehyde dehdydrogenase","Microbial metabolism in diverse environments"
"127","sab:SAB0108 aldA (GenBank) aldehyde dehdydrogenase","Biosynthesis of cofactors"
"128","sab:SAB0117  (GenBank) NAD-dependent formate dehydrogenase","Glyoxylate and dicarboxylate metabolism"
"129","sab:SAB0117  (GenBank) NAD-dependent formate dehydrogenase","Methane metabolism"
"130","sab:SAB0117  (GenBank) NAD-dependent formate dehydrogenase","Metabolic pathways"
"131","sab:SAB0117  (GenBank) NAD-dependent formate dehydrogenase","Microbial metabolism in diverse environments"
"132","sab:SAB0117  (GenBank) NAD-dependent formate dehydrogenase","Carbon metabolism"
"133","sab:SAB0122c  (GenBank) probable acetylglutamate kinase","Arginine biosynthesis"
"134","sab:SAB0122c  (GenBank) probable acetylglutamate kinase","Metabolic pathways"
"135","sab:SAB0122c  (GenBank) probable acetylglutamate kinase","Biosynthesis of secondary metabolites"
"136","sab:SAB0122c  (GenBank) probable acetylglutamate kinase","2-Oxocarboxylic acid metabolism"
"137","sab:SAB0122c  (GenBank) probable acetylglutamate kinase","Biosynthesis of amino acids"
"138","sab:SAB0123c  (GenBank) arginine biosynthesis bifunctional protein","Arginine biosynthesis"
"139","sab:SAB0123c  (GenBank) arginine biosynthesis bifunctional protein","Metabolic pathways"
"140","sab:SAB0123c  (GenBank) arginine biosynthesis bifunctional protein","Biosynthesis of secondary metabolites"
"141","sab:SAB0123c  (GenBank) arginine biosynthesis bifunctional protein","2-Oxocarboxylic acid metabolism"
"142","sab:SAB0123c  (GenBank) arginine biosynthesis bifunctional protein","Biosynthesis of amino acids"
"143","sab:SAB0125c  (GenBank) acetylornithine aminotransferase","Arginine and proline metabolism"
"144","sab:SAB0125c  (GenBank) acetylornithine aminotransferase","Metabolic pathways"
"145","sab:SAB0125c  (GenBank) acetylornithine aminotransferase","Biosynthesis of secondary metabolites"
"146","sab:SAB0129c glcA (GenBank) phosphotransferase system enzyme II glucose-specific factor IIA","Glycolysis / Gluconeogenesis"
"147","sab:SAB0129c glcA (GenBank) phosphotransferase system enzyme II glucose-specific factor IIA","Amino sugar and nucleotide sugar metabolism"
"148","sab:SAB0129c glcA (GenBank) phosphotransferase system enzyme II glucose-specific factor IIA","Metabolic pathways"
"149","sab:SAB0129c glcA (GenBank) phosphotransferase system enzyme II glucose-specific factor IIA","Phosphotransferase system (PTS)"
"150","sab:SAB0131  (GenBank) probable glucokinase regulator-related protein","Amino sugar and nucleotide sugar metabolism"
"151","sab:SAB0131  (GenBank) probable glucokinase regulator-related protein","Metabolic pathways"
"152","sab:SAB0132  (GenBank) PTS system sucrose-specific IIBC component","Starch and sucrose metabolism"
"153","sab:SAB0132  (GenBank) PTS system sucrose-specific IIBC component","Phosphotransferase system (PTS)"
"154","sab:SAB0145  (GenBank) oligopeptide ABC transporter permease protein","Quorum sensing"
"155","sab:SAB0146  (GenBank) oligopeptide ABC transporter","Quorum sensing"
"156","sab:SAB0147  (GenBank) RGD-containing lipoprotein","Quorum sensing"
"157","sab:SAB0148  (GenBank) gamma-glutamyltransferase","Taurine and hypotaurine metabolism"
"158","sab:SAB0148  (GenBank) gamma-glutamyltransferase","Cyanoamino acid metabolism"
"159","sab:SAB0148  (GenBank) gamma-glutamyltransferase","Glutathione metabolism"
"160","sab:SAB0148  (GenBank) gamma-glutamyltransferase","Metabolic pathways"
"161","sab:SAB0151  (GenBank) multiple sugar-binding transport ATP-binding protein","ABC transporters"
"162","sab:SAB0152  (GenBank) probable maltose/maltodextrin transport system protein","ABC transporters"
"163","sab:SAB0153  (GenBank) maltose/maltodextrin transport permease protein","ABC transporters"
"164","sab:SAB0154  (GenBank) maltose/maltodextrin transport system protein","ABC transporters"
"165","sab:SAB0160 uhpT (GenBank) hexose phosphate transport protein","Two-component system"
"166","sab:SAB0161c  (GenBank) probable two-component response regulator","Two-component system"
"167","sab:SAB0162c  (GenBank) probable two-component sensor histidine kinase","Two-component system"
"168","sab:SAB0163c  (GenBank) periplasmic iron binding protein","Two-component system"
"169","sab:SAB0164  (GenBank) formate acetyltransferase","Pyruvate metabolism"
"170","sab:SAB0164  (GenBank) formate acetyltransferase","Propanoate metabolism"
"171","sab:SAB0164  (GenBank) formate acetyltransferase","Butanoate metabolism"
"172","sab:SAB0164  (GenBank) formate acetyltransferase","Metabolic pathways"
"173","sab:SAB0164  (GenBank) formate acetyltransferase","Microbial metabolism in diverse environments"
"174","sab:SAB0167  (GenBank) conserved hypothetical protein","Glycerophospholipid metabolism"
"175","sab:SAB0168c  (GenBank) hyothetical protein","Staphylococcus aureus infection"
"176","sab:SAB0170c  (GenBank) 3-ketoacyl-CoA transferase","Fatty acid degradation"
"177","sab:SAB0170c  (GenBank) 3-ketoacyl-CoA transferase","Valine, leucine and isoleucine degradation"
"178","sab:SAB0170c  (GenBank) 3-ketoacyl-CoA transferase","Geraniol degradation"
"179","sab:SAB0170c  (GenBank) 3-ketoacyl-CoA transferase","Benzoate degradation"
"180","sab:SAB0170c  (GenBank) 3-ketoacyl-CoA transferase","alpha-Linolenic acid metabolism"
"181","sab:SAB0170c  (GenBank) 3-ketoacyl-CoA transferase","Metabolic pathways"
"182","sab:SAB0170c  (GenBank) 3-ketoacyl-CoA transferase","Biosynthesis of secondary metabolites"
"183","sab:SAB0170c  (GenBank) 3-ketoacyl-CoA transferase","Microbial metabolism in diverse environments"
"184","sab:SAB0170c  (GenBank) 3-ketoacyl-CoA transferase","Fatty acid metabolism"
"185","sab:SAB0171c  (GenBank) 3-hydroxyacyl-CoA dehydrogenase","Fatty acid degradation"
"186","sab:SAB0171c  (GenBank) 3-hydroxyacyl-CoA dehydrogenase","Benzoate degradation"
"187","sab:SAB0171c  (GenBank) 3-hydroxyacyl-CoA dehydrogenase","Butanoate metabolism"
"188","sab:SAB0171c  (GenBank) 3-hydroxyacyl-CoA dehydrogenase","Metabolic pathways"
"189","sab:SAB0171c  (GenBank) 3-hydroxyacyl-CoA dehydrogenase","Microbial metabolism in diverse environments"
"190","sab:SAB0171c  (GenBank) 3-hydroxyacyl-CoA dehydrogenase","Carbon metabolism"
"191","sab:SAB0171c  (GenBank) 3-hydroxyacyl-CoA dehydrogenase","Fatty acid metabolism"
"192","sab:SAB0173c  (GenBank) acyl-CoA synthetase","Fatty acid biosynthesis"
"193","sab:SAB0173c  (GenBank) acyl-CoA synthetase","Fatty acid degradation"
"194","sab:SAB0173c  (GenBank) acyl-CoA synthetase","Metabolic pathways"
"195","sab:SAB0173c  (GenBank) acyl-CoA synthetase","Fatty acid metabolism"
"196","sab:SAB0173c  (GenBank) acyl-CoA synthetase","Quorum sensing"
"197","sab:SAB0174c  (GenBank) acetyl-CoA/acetoacetyl-CoA transferase","Pyruvate metabolism"
"198","sab:SAB0174c  (GenBank) acetyl-CoA/acetoacetyl-CoA transferase","Propanoate metabolism"
"199","sab:SAB0174c  (GenBank) acetyl-CoA/acetoacetyl-CoA transferase","Styrene degradation"
"200","sab:SAB0174c  (GenBank) acetyl-CoA/acetoacetyl-CoA transferase","Metabolic pathways"
"201","sab:SAB0174c  (GenBank) acetyl-CoA/acetoacetyl-CoA transferase","Microbial metabolism in diverse environments"
"202","sab:SAB0176c  (GenBank) probable dipeptide-binding ABC transporter","Quorum sensing"
"203","sab:SAB0180  (GenBank) L-lactate dehydrogenase 1","Glycolysis / Gluconeogenesis"
"204","sab:SAB0180  (GenBank) L-lactate dehydrogenase 1","Cysteine and methionine metabolism"
"205","sab:SAB0180  (GenBank) L-lactate dehydrogenase 1","Pyruvate metabolism"
"206","sab:SAB0180  (GenBank) L-lactate dehydrogenase 1","Propanoate metabolism"
"207","sab:SAB0180  (GenBank) L-lactate dehydrogenase 1","Metabolic pathways"
"208","sab:SAB0180  (GenBank) L-lactate dehydrogenase 1","Biosynthesis of secondary metabolites"
"209","sab:SAB0180  (GenBank) L-lactate dehydrogenase 1","Microbial metabolism in diverse environments"
"210","sab:SAB0181c  (GenBank) phosphotransferase system enzyme II","Glycolysis / Gluconeogenesis"
"211","sab:SAB0181c  (GenBank) phosphotransferase system enzyme II","Starch and sucrose metabolism"
"212","sab:SAB0181c  (GenBank) phosphotransferase system enzyme II","Amino sugar and nucleotide sugar metabolism"
"213","sab:SAB0181c  (GenBank) phosphotransferase system enzyme II","Metabolic pathways"
"214","sab:SAB0181c  (GenBank) phosphotransferase system enzyme II","Phosphotransferase system (PTS)"
"215","sab:SAB0184  (GenBank) probable phosphotransferase system enzyme","Galactose metabolism"
"216","sab:SAB0184  (GenBank) probable phosphotransferase system enzyme","Metabolic pathways"
"217","sab:SAB0184  (GenBank) probable phosphotransferase system enzyme","Phosphotransferase system (PTS)"
"218","sab:SAB0185  (GenBank) phosphotransferase system galactitol-specific enzyme II, B component","Galactose metabolism"
"219","sab:SAB0185  (GenBank) phosphotransferase system galactitol-specific enzyme II, B component","Metabolic pathways"
"220","sab:SAB0185  (GenBank) phosphotransferase system galactitol-specific enzyme II, B component","Phosphotransferase system (PTS)"
"221","sab:SAB0186  (GenBank) phosphotransferase system galactitol-specific enzyme II, C component","Galactose metabolism"
"222","sab:SAB0186  (GenBank) phosphotransferase system galactitol-specific enzyme II, C component","Metabolic pathways"
"223","sab:SAB0186  (GenBank) phosphotransferase system galactitol-specific enzyme II, C component","Phosphotransferase system (PTS)"
"224","sab:SAB0187  (GenBank) probable zinc-binding sorbitol dehydrogenase","Pentose and glucuronate interconversions"
"225","sab:SAB0187  (GenBank) probable zinc-binding sorbitol dehydrogenase","Fructose and mannose metabolism"
"226","sab:SAB0187  (GenBank) probable zinc-binding sorbitol dehydrogenase","Metabolic pathways"
"227","sab:SAB0189  (GenBank) probable zinc-binding sorbitol dehydrogenase","Pentose and glucuronate interconversions"
"228","sab:SAB0189  (GenBank) probable zinc-binding sorbitol dehydrogenase","Fructose and mannose metabolism"
"229","sab:SAB0189  (GenBank) probable zinc-binding sorbitol dehydrogenase","Metabolic pathways"
"230","sab:SAB0190  (GenBank) probable 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase","Pentose and glucuronate interconversions"
"231","sab:SAB0190  (GenBank) probable 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase","Metabolic pathways"
"232","sab:SAB0192  (GenBank) teichoic acid biosynthesis protein B","Teichoic acid biosynthesis"
"233","sab:SAB0193  (GenBank) teichoic acid biosynthesis protein F","Teichoic acid biosynthesis"
"234","sab:SAB0194  (GenBank) probable 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase","Pentose and glucuronate interconversions"
"235","sab:SAB0194  (GenBank) probable 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase","Metabolic pathways"
"236","sab:SAB0195  (GenBank) probable xylitol dehydrogenase","Pentose and glucuronate interconversions"
"237","sab:SAB0195  (GenBank) probable xylitol dehydrogenase","Metabolic pathways"
"238","sab:SAB0196  (GenBank) teichoic acid biosynthesis protein B","Teichoic acid biosynthesis"
"239","sab:SAB0197  (GenBank) probable glycosyl transferase","Teichoic acid biosynthesis"
"240","sab:SAB0199 lytS (GenBank) two-component sensor histidine kinase","Two-component system"
"241","sab:SAB0200 lytR (GenBank) two-component sensor histidine kinase","Two-component system"
"242","sab:SAB0201 lrgA (GenBank) holin-like protein A","Two-component system"
"243","sab:SAB0202 lrgB (GenBank) holin-like protein B","Two-component system"
"244","sab:SAB0205 bglA (GenBank) 6-phospho-beta-glucosidase","Glycolysis / Gluconeogenesis"
"245","sab:SAB0205 bglA (GenBank) 6-phospho-beta-glucosidase","Starch and sucrose metabolism"
"246","sab:SAB0208c  (GenBank) ribokinase","Pentose phosphate pathway"
"247","sab:SAB0208c  (GenBank) ribokinase","Metabolic pathways"
"248","sab:SAB0209c  (GenBank) ribose permease transport protein","ABC transporters"
"249","sab:SAB0214  (GenBank) probable penicillin-related choloylglycine hydrolase","Biosynthesis of secondary metabolites"
"250","sab:SAB0248  (GenBank) probable carbohydrate kinase","Pyrimidine metabolism"
"251","sab:SAB0248  (GenBank) probable carbohydrate kinase","Metabolic pathways"
"252","sab:SAB0249  (GenBank) probable membrane protein","Pyrimidine metabolism"
"253","sab:SAB0249  (GenBank) probable membrane protein","Metabolic pathways"
"254","sab:SAB0252c  (GenBank) N-acetylneuraminate lyase subunit","Amino sugar and nucleotide sugar metabolism"
"255","sab:SAB0252c  (GenBank) N-acetylneuraminate lyase subunit","Metabolic pathways"
"256","sab:SAB0255  (GenBank) probable N-acetylmannosamine-6-phosphate 2-epimerase","Amino sugar and nucleotide sugar metabolism"
"257","sab:SAB0255  (GenBank) probable N-acetylmannosamine-6-phosphate 2-epimerase","Metabolic pathways"
"258","sab:SAB0257 geh (GenBank) glycerol ester hydrolase","Glycerolipid metabolism"
"259","sab:SAB0257 geh (GenBank) glycerol ester hydrolase","Metabolic pathways"
"260","sab:SAB0277  (GenBank) probable lipoate-protein ligase","Lipoic acid metabolism"
"261","sab:SAB0277  (GenBank) probable lipoate-protein ligase","Metabolic pathways"
"262","sab:SAB0277  (GenBank) probable lipoate-protein ligase","Biosynthesis of cofactors"
"263","sab:SAB0278c  (GenBank) probable membrane protein","Ascorbate and aldarate metabolism"
"264","sab:SAB0278c  (GenBank) probable membrane protein","Metabolic pathways"
"265","sab:SAB0278c  (GenBank) probable membrane protein","Microbial metabolism in diverse environments"
"266","sab:SAB0278c  (GenBank) probable membrane protein","Phosphotransferase system (PTS)"
"267","sab:SAB0279c  (GenBank) probable PTS system component","Ascorbate and aldarate metabolism"
"268","sab:SAB0279c  (GenBank) probable PTS system component","Metabolic pathways"
"269","sab:SAB0279c  (GenBank) probable PTS system component","Microbial metabolism in diverse environments"
"270","sab:SAB0279c  (GenBank) probable PTS system component","Phosphotransferase system (PTS)"
"271","sab:SAB0280c  (GenBank) probable PTS system component","Ascorbate and aldarate metabolism"
"272","sab:SAB0280c  (GenBank) probable PTS system component","Metabolic pathways"
"273","sab:SAB0280c  (GenBank) probable PTS system component","Microbial metabolism in diverse environments"
"274","sab:SAB0280c  (GenBank) probable PTS system component","Phosphotransferase system (PTS)"
"275","sab:SAB0289  (GenBank) probable NADH-dependent FMN reductase","Riboflavin metabolism"
"276","sab:SAB0289  (GenBank) probable NADH-dependent FMN reductase","Sulfur metabolism"
"277","sab:SAB0289  (GenBank) probable NADH-dependent FMN reductase","Metabolic pathways"
"278","sab:SAB0296c  (GenBank) sec-independent protein translocase protein","Protein export"
"279","sab:SAB0296c  (GenBank) sec-independent protein translocase protein","Bacterial secretion system"
"280","sab:SAB0297c  (GenBank) probable protein translocase subunit","Protein export"
"281","sab:SAB0297c  (GenBank) probable protein translocase subunit","Bacterial secretion system"
"282","sab:SAB0304 th1 (GenBank) probable acetyl-CoA acetyltransferase protein","Fatty acid degradation"
"283","sab:SAB0304 th1 (GenBank) probable acetyl-CoA acetyltransferase protein","Valine, leucine and isoleucine degradation"
"284","sab:SAB0304 th1 (GenBank) probable acetyl-CoA acetyltransferase protein","Lysine degradation"
"285","sab:SAB0304 th1 (GenBank) probable acetyl-CoA acetyltransferase protein","Benzoate degradation"
"286","sab:SAB0304 th1 (GenBank) probable acetyl-CoA acetyltransferase protein","Tryptophan metabolism"
"287","sab:SAB0304 th1 (GenBank) probable acetyl-CoA acetyltransferase protein","Pyruvate metabolism"
