"","Gene","Pathway"
"57","cal:CAALFM_C100600WA APC1, CaO19.6046 (RefSeq) anaphase promoting complex subunit 1","Ubiquitin mediated proteolysis"
"58","cal:CAALFM_C100610WA PSD1, CaO19.6045 (RefSeq) phosphatidylserine decarboxylase 1","Glycerophospholipid metabolism"
"59","cal:CAALFM_C100610WA PSD1, CaO19.6045 (RefSeq) phosphatidylserine decarboxylase 1","Metabolic pathways"
"60","cal:CAALFM_C100610WA PSD1, CaO19.6045 (RefSeq) phosphatidylserine decarboxylase 1","Biosynthesis of secondary metabolites"
"61","cal:CAALFM_C100630WA CaO19.6043 (RefSeq) hypothetical protein","Pyruvate metabolism"
"62","cal:CAALFM_C100630WA CaO19.6043 (RefSeq) hypothetical protein","Metabolic pathways"
"63","cal:CAALFM_C100650CA SNF7, CaO19.6040 (RefSeq) ESCRT-III subunit protein","Viral life cycle - HIV-1"
"64","cal:CAALFM_C100650CA SNF7, CaO19.6040 (RefSeq) ESCRT-III subunit protein","Endocytosis"
"65","cal:CAALFM_C100660CA CaO19.6039 (RefSeq) t-SNARE syntaxin","SNARE interactions in vesicular transport"
"66","cal:CAALFM_C100700WA CaO19.6035 (RefSeq) hypothetical protein","Oxidative phosphorylation"
"67","cal:CAALFM_C100700WA CaO19.6035 (RefSeq) hypothetical protein","Metabolic pathways"
"68","cal:CAALFM_C100710CA TUB2, CaO19.6034 (RefSeq) beta-tubulin","Phagosome"
"69","cal:CAALFM_C100740CA SPE1, CaO19.6032 (RefSeq) ornithine decarboxylase","Arginine and proline metabolism"
"70","cal:CAALFM_C100740CA SPE1, CaO19.6032 (RefSeq) ornithine decarboxylase","Glutathione metabolism"
"71","cal:CAALFM_C100740CA SPE1, CaO19.6032 (RefSeq) ornithine decarboxylase","Metabolic pathways"
"72","cal:CAALFM_C100740CA SPE1, CaO19.6032 (RefSeq) ornithine decarboxylase","Biosynthesis of secondary metabolites"
"73","cal:CAALFM_C100750CA VPS27, CaO19.6031 (RefSeq) ESCRT-0 subunit protein","Viral life cycle - HIV-1"
"74","cal:CAALFM_C100750CA VPS27, CaO19.6031 (RefSeq) ESCRT-0 subunit protein","Endocytosis"
"75","cal:CAALFM_C100750CA VPS27, CaO19.6031 (RefSeq) ESCRT-0 subunit protein","Phagosome"
"76","cal:CAALFM_C100800CA ERG2, CaO19.6026 (RefSeq) C-8 sterol isomerase","Steroid biosynthesis"
"77","cal:CAALFM_C100800CA ERG2, CaO19.6026 (RefSeq) C-8 sterol isomerase","Metabolic pathways"
"78","cal:CAALFM_C100800CA ERG2, CaO19.6026 (RefSeq) C-8 sterol isomerase","Biosynthesis of secondary metabolites"
"79","cal:CAALFM_C100810WA CaO19.6025 (RefSeq) N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase catalytic subunit","N-Glycan biosynthesis"
"80","cal:CAALFM_C100810WA CaO19.6025 (RefSeq) N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase catalytic subunit","Various types of N-glycan biosynthesis"
"81","cal:CAALFM_C100810WA CaO19.6025 (RefSeq) N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase catalytic subunit","Metabolic pathways"
"82","cal:CAALFM_C100860WA CaO19.6020 (RefSeq) hypothetical protein","Autophagy - other"
"83","cal:CAALFM_C100860WA CaO19.6020 (RefSeq) hypothetical protein","Autophagy - yeast"
"84","cal:CAALFM_C100870WA LRO1, CaO19.6018 (RefSeq) phospholipid:diacylglycerol acyltransferase","Glycerolipid metabolism"
"85","cal:CAALFM_C100870WA LRO1, CaO19.6018 (RefSeq) phospholipid:diacylglycerol acyltransferase","Metabolic pathways"
"86","cal:CAALFM_C100930CA SIN3, CaO19.6011 (RefSeq) transcriptional regulator","Mitophagy - yeast"
"87","cal:CAALFM_C100940WA RPB11 (RefSeq) DNA-directed RNA polymerase II core subunit","RNA polymerase"
"88","cal:CAALFM_C100950CA CDC5, CaO19.6010 (RefSeq) polo kinase","Cell cycle - yeast"
"89","cal:CAALFM_C100950CA CDC5, CaO19.6010 (RefSeq) polo kinase","Meiosis - yeast"
"90","cal:CAALFM_C100960CA SET1, CaO19.6009 (RefSeq) histone methyltransferase","Lysine degradation"
"91","cal:CAALFM_C100960CA SET1, CaO19.6009 (RefSeq) histone methyltransferase","Metabolic pathways"
"92","cal:CAALFM_C101000CA CaO19.3289 (RefSeq) origin recognition complex subunit 6","Cell cycle - yeast"
"93","cal:CAALFM_C101000CA CaO19.3289 (RefSeq) origin recognition complex subunit 6","Meiosis - yeast"
"94","cal:CAALFM_C101010WA CaO19.3290 (RefSeq) hypothetical protein","Oxidative phosphorylation"
"95","cal:CAALFM_C101010WA CaO19.3290 (RefSeq) hypothetical protein","Metabolic pathways"
"96","cal:CAALFM_C101050CA CaO19.3293 (RefSeq) trans-2-enoyl-CoA reductase (NADPH)","Fatty acid elongation"
"97","cal:CAALFM_C101050CA CaO19.3293 (RefSeq) trans-2-enoyl-CoA reductase (NADPH)","Biosynthesis of unsaturated fatty acids"
"98","cal:CAALFM_C101050CA CaO19.3293 (RefSeq) trans-2-enoyl-CoA reductase (NADPH)","Metabolic pathways"
"99","cal:CAALFM_C101050CA CaO19.3293 (RefSeq) trans-2-enoyl-CoA reductase (NADPH)","Biosynthesis of secondary metabolites"
"100","cal:CAALFM_C101050CA CaO19.3293 (RefSeq) trans-2-enoyl-CoA reductase (NADPH)","Fatty acid metabolism"
"101","cal:CAALFM_C101130WA CaO19.3301 (RefSeq) ubiquitin-binding SDF ubiquitin ligase complex subunit","Cell cycle - yeast"
"102","cal:CAALFM_C101130WA CaO19.3301 (RefSeq) ubiquitin-binding SDF ubiquitin ligase complex subunit","Ubiquitin mediated proteolysis"
"103","cal:CAALFM_C101160CA CaO19.3304 (RefSeq) exosome non-catalytic core subunit","RNA degradation"
"104","cal:CAALFM_C101180CA CaO19.3306 (RefSeq) hypothetical protein","Meiosis - yeast"
"105","cal:CAALFM_C101320WA MRS7, CaO19.3321 (RefSeq) Mrs7p","Mitophagy - yeast"
"106","cal:CAALFM_C101330CA DUT1, CaO19.3322 (RefSeq) bifunctional dITP/dUTP diphosphatase","Pyrimidine metabolism"
"107","cal:CAALFM_C101330CA DUT1, CaO19.3322 (RefSeq) bifunctional dITP/dUTP diphosphatase","Metabolic pathways"
"108","cal:CAALFM_C101330CA DUT1, CaO19.3322 (RefSeq) bifunctional dITP/dUTP diphosphatase","Nucleotide metabolism"
"109","cal:CAALFM_C101360CA CaO19.3325 (RefSeq) glycogenin glucosyltransferase","Starch and sucrose metabolism"
"110","cal:CAALFM_C101360CA CaO19.3325 (RefSeq) glycogenin glucosyltransferase","Metabolic pathways"
"111","cal:CAALFM_C101360CA CaO19.3325 (RefSeq) glycogenin glucosyltransferase","Biosynthesis of secondary metabolites"
"112","cal:CAALFM_C101370CA RPS21B (RefSeq) ribosomal 40S subunit protein S21B","Ribosome"
"113","cal:CAALFM_C101390CA CaO19.3328 (RefSeq) hypothetical protein","MAPK signaling pathway - yeast"
"114","cal:CAALFM_C101400CA CaO19.3329 (RefSeq) sphinganine kinase","Sphingolipid metabolism"
"115","cal:CAALFM_C101400CA CaO19.3329 (RefSeq) sphinganine kinase","Metabolic pathways"
"116","cal:CAALFM_C101480CA RPS21, CaO19.3334 (RefSeq) ribosomal 40S subunit protein S2","Ribosome"
"117","cal:CAALFM_C101520CA SOD2, CaO19.3340 (RefSeq) superoxide dismutase","Peroxisome"
"118","cal:CAALFM_C101520CA SOD2, CaO19.3340 (RefSeq) superoxide dismutase","Longevity regulating pathway - multiple species"
"119","cal:CAALFM_C101530CA CaO19.3341 (RefSeq) arginine--tRNA ligase","Aminoacyl-tRNA biosynthesis"
"120","cal:CAALFM_C101560WA SIZ1, CaO19.3345 (RefSeq) SUMO ligase","Ubiquitin mediated proteolysis"
"121","cal:CAALFM_C101570CA RPB7, CaO19.3347 (RefSeq) DNA-directed RNA polymerase II subunit","RNA polymerase"
"122","cal:CAALFM_C101580WA CaO19.3348 (RefSeq) mitochondrial 54S ribosomal protein YmL23","Ribosome"
"123","cal:CAALFM_C101590CA CaO19.3349 (RefSeq) DNA-directed RNA polymerase II core subunit","RNA polymerase"
"124","cal:CAALFM_C101600WA MRP20, CaO19.3350 (RefSeq) mitochondrial 54S ribosomal protein YmL41","Ribosome"
"125","cal:CAALFM_C101640WA RPS42, CaO19.3354 (RefSeq) ribosomal 40S subunit protein S4A","Ribosome"
"126","cal:CAALFM_C101650WA ISN1, CaO19.3355 (RefSeq) IMP 5'-nucleotidase","Purine metabolism"
"127","cal:CAALFM_C101650WA ISN1, CaO19.3355 (RefSeq) IMP 5'-nucleotidase","Nicotinate and nicotinamide metabolism"
"128","cal:CAALFM_C101650WA ISN1, CaO19.3355 (RefSeq) IMP 5'-nucleotidase","Metabolic pathways"
"129","cal:CAALFM_C101650WA ISN1, CaO19.3355 (RefSeq) IMP 5'-nucleotidase","Nucleotide metabolism"
"130","cal:CAALFM_C101670CA ESP1, CaO19.3356 (RefSeq) separase","Cell cycle - yeast"
"131","cal:CAALFM_C101670CA ESP1, CaO19.3356 (RefSeq) separase","Meiosis - yeast"
"132","cal:CAALFM_C101690CA LSC1, CaO19.3358 (RefSeq) succinate--CoA ligase (GDP-forming) subunit alpha","Citrate cycle (TCA cycle)"
"133","cal:CAALFM_C101690CA LSC1, CaO19.3358 (RefSeq) succinate--CoA ligase (GDP-forming) subunit alpha","Propanoate metabolism"
"134","cal:CAALFM_C101690CA LSC1, CaO19.3358 (RefSeq) succinate--CoA ligase (GDP-forming) subunit alpha","Metabolic pathways"
"135","cal:CAALFM_C101690CA LSC1, CaO19.3358 (RefSeq) succinate--CoA ligase (GDP-forming) subunit alpha","Biosynthesis of secondary metabolites"
"136","cal:CAALFM_C101690CA LSC1, CaO19.3358 (RefSeq) succinate--CoA ligase (GDP-forming) subunit alpha","Carbon metabolism"
"137","cal:CAALFM_C101740WA CTN1, CaO19.4551 (RefSeq) carnitine O-acetyltransferase","Peroxisome"
"138","cal:CAALFM_C101790WA SWI4, CaO19.4545 (RefSeq) SBF complex DNA-binding subunit","MAPK signaling pathway - yeast"
"139","cal:CAALFM_C101790WA SWI4, CaO19.4545 (RefSeq) SBF complex DNA-binding subunit","Cell cycle - yeast"
"140","cal:CAALFM_C101790WA SWI4, CaO19.4545 (RefSeq) SBF complex DNA-binding subunit","Meiosis - yeast"
"141","cal:CAALFM_C101810CA UGA2, CaO19.4543 (RefSeq) Uga2p","Alanine, aspartate and glutamate metabolism"
"142","cal:CAALFM_C101810CA UGA2, CaO19.4543 (RefSeq) Uga2p","Lysine degradation"
"143","cal:CAALFM_C101810CA UGA2, CaO19.4543 (RefSeq) Uga2p","Tyrosine metabolism"
"144","cal:CAALFM_C101810CA UGA2, CaO19.4543 (RefSeq) Uga2p","Butanoate metabolism"
"145","cal:CAALFM_C101810CA UGA2, CaO19.4543 (RefSeq) Uga2p","Nicotinate and nicotinamide metabolism"
"146","cal:CAALFM_C101810CA UGA2, CaO19.4543 (RefSeq) Uga2p","Metabolic pathways"
"147","cal:CAALFM_C101820CA CaO19.4542 (RefSeq) TFIIH complex kinase subunit","Basal transcription factors"
"148","cal:CAALFM_C101820CA CaO19.4542 (RefSeq) TFIIH complex kinase subunit","Nucleotide excision repair"
"149","cal:CAALFM_C101830CA UBC8, CaO19.4540 (RefSeq) E2 ubiquitin-conjugating protein","Ubiquitin mediated proteolysis"
"150","cal:CAALFM_C101850CA CaO19.4538 (RefSeq) hypothetical protein","mRNA surveillance pathway"
"151","cal:CAALFM_C101870CA CYS4, CaO19.4536 (RefSeq) cystathionine beta-synthase","Glycine, serine and threonine metabolism"
"152","cal:CAALFM_C101870CA CYS4, CaO19.4536 (RefSeq) cystathionine beta-synthase","Cysteine and methionine metabolism"
"153","cal:CAALFM_C101870CA CYS4, CaO19.4536 (RefSeq) cystathionine beta-synthase","Metabolic pathways"
"154","cal:CAALFM_C101870CA CYS4, CaO19.4536 (RefSeq) cystathionine beta-synthase","Biosynthesis of secondary metabolites"
"155","cal:CAALFM_C101870CA CYS4, CaO19.4536 (RefSeq) cystathionine beta-synthase","Biosynthesis of amino acids"
"156","cal:CAALFM_C101890CA CaO19.4534 (RefSeq) hypothetical protein","Protein processing in endoplasmic reticulum"
"157","cal:CAALFM_C102000WA CaO19.4525 (RefSeq) hypothetical protein","Nucleocytoplasmic transport"
"158","cal:CAALFM_C102020WA CaO19.4523 (RefSeq) 5-formyltetrahydrofolate cyclo-ligase","One carbon pool by folate"
"159","cal:CAALFM_C102020WA CaO19.4523 (RefSeq) 5-formyltetrahydrofolate cyclo-ligase","Metabolic pathways"
"160","cal:CAALFM_C102130CA GAL1, CaO19.3670 (RefSeq) galactokinase","Galactose metabolism"
"161","cal:CAALFM_C102130CA GAL1, CaO19.3670 (RefSeq) galactokinase","Amino sugar and nucleotide sugar metabolism"
"162","cal:CAALFM_C102130CA GAL1, CaO19.3670 (RefSeq) galactokinase","Metabolic pathways"
"163","cal:CAALFM_C102130CA GAL1, CaO19.3670 (RefSeq) galactokinase","Biosynthesis of nucleotide sugars"
"164","cal:CAALFM_C102150WA GAL10, CaO19.3672 (RefSeq) bifunctional UDP-glucose 4-epimerase/aldose 1-epimerase","Glycolysis / Gluconeogenesis"
"165","cal:CAALFM_C102150WA GAL10, CaO19.3672 (RefSeq) bifunctional UDP-glucose 4-epimerase/aldose 1-epimerase","Galactose metabolism"
"166","cal:CAALFM_C102150WA GAL10, CaO19.3672 (RefSeq) bifunctional UDP-glucose 4-epimerase/aldose 1-epimerase","Amino sugar and nucleotide sugar metabolism"
"167","cal:CAALFM_C102150WA GAL10, CaO19.3672 (RefSeq) bifunctional UDP-glucose 4-epimerase/aldose 1-epimerase","Metabolic pathways"
"168","cal:CAALFM_C102150WA GAL10, CaO19.3672 (RefSeq) bifunctional UDP-glucose 4-epimerase/aldose 1-epimerase","Biosynthesis of secondary metabolites"
"169","cal:CAALFM_C102150WA GAL10, CaO19.3672 (RefSeq) bifunctional UDP-glucose 4-epimerase/aldose 1-epimerase","Biosynthesis of nucleotide sugars"
"170","cal:CAALFM_C102170CA GAL102, CaO19.3674 (RefSeq) Gal102p","Metabolic pathways"
"171","cal:CAALFM_C102170CA GAL102, CaO19.3674 (RefSeq) Gal102p","Biosynthesis of secondary metabolites"
"172","cal:CAALFM_C102170CA GAL102, CaO19.3674 (RefSeq) Gal102p","Biosynthesis of nucleotide sugars"
"173","cal:CAALFM_C102180WA GAL7, CaO19.3675 (RefSeq) UDP-glucose:hexose-1-phosphate uridylyltransferase","Galactose metabolism"
"174","cal:CAALFM_C102180WA GAL7, CaO19.3675 (RefSeq) UDP-glucose:hexose-1-phosphate uridylyltransferase","Amino sugar and nucleotide sugar metabolism"
"175","cal:CAALFM_C102180WA GAL7, CaO19.3675 (RefSeq) UDP-glucose:hexose-1-phosphate uridylyltransferase","Metabolic pathways"
"176","cal:CAALFM_C102180WA GAL7, CaO19.3675 (RefSeq) UDP-glucose:hexose-1-phosphate uridylyltransferase","Biosynthesis of nucleotide sugars"
"177","cal:CAALFM_C102200CA CaO19.3677 (RefSeq) hypothetical protein","Autophagy - other"
"178","cal:CAALFM_C102200CA CaO19.3677 (RefSeq) hypothetical protein","Autophagy - yeast"
"179","cal:CAALFM_C102200CA CaO19.3677 (RefSeq) hypothetical protein","Longevity regulating pathway - multiple species"
"180","cal:CAALFM_C102240WA CaO19.3681 (RefSeq) karyopherin beta","Nucleocytoplasmic transport"
"181","cal:CAALFM_C102250WA CWH8, CaO19.3682 (RefSeq) Cwh8p","N-Glycan biosynthesis"
"182","cal:CAALFM_C102250WA CWH8, CaO19.3682 (RefSeq) Cwh8p","Metabolic pathways"
"183","cal:CAALFM_C102260CA AGE3, CaO19.3683 (RefSeq) Age3p","Endocytosis"
"184","cal:CAALFM_C102270CA CaO19.3684 (RefSeq) hypothetical protein","Peroxisome"
"185","cal:CAALFM_C102320CA CaO19.3690 (RefSeq) bifunctional fructose-2,6-bisphosphate 2-phosphatase/6-phosphofructo-2-kinase","Fructose and mannose metabolism"
"186","cal:CAALFM_C102330CA  (RefSeq) ribosomal 60S subunit protein L26B","Ribosome"
"187","cal:CAALFM_C102400CA MNN11, CaO19.2927 (RefSeq) alpha-1,6-mannosyltransferase","Various types of N-glycan biosynthesis"
"188","cal:CAALFM_C102400CA MNN11, CaO19.2927 (RefSeq) alpha-1,6-mannosyltransferase","Metabolic pathways"
"189","cal:CAALFM_C102420CA GSC1, CaO19.2929 (RefSeq) 1,3-beta-glucan synthase","Starch and sucrose metabolism"
"190","cal:CAALFM_C102420CA GSC1, CaO19.2929 (RefSeq) 1,3-beta-glucan synthase","Metabolic pathways"
"191","cal:CAALFM_C102420CA GSC1, CaO19.2929 (RefSeq) 1,3-beta-glucan synthase","MAPK signaling pathway - yeast"
"192","cal:CAALFM_C102440CA CaO19.2933 (RefSeq) ubiquitin-specific protease","Protein processing in endoplasmic reticulum"
"193","cal:CAALFM_C102460WA RPL10, CaO19.2935 (RefSeq) ribosomal 60S subunit protein L10","Ribosome"
"194","cal:CAALFM_C102480WA PMM1, CaO19.2937 (RefSeq) phosphomannomutase","Fructose and mannose metabolism"
"195","cal:CAALFM_C102480WA PMM1, CaO19.2937 (RefSeq) phosphomannomutase","Amino sugar and nucleotide sugar metabolism"
"196","cal:CAALFM_C102480WA PMM1, CaO19.2937 (RefSeq) phosphomannomutase","Metabolic pathways"
"197","cal:CAALFM_C102480WA PMM1, CaO19.2937 (RefSeq) phosphomannomutase","Biosynthesis of secondary metabolites"
"198","cal:CAALFM_C102480WA PMM1, CaO19.2937 (RefSeq) phosphomannomutase","Biosynthesis of cofactors"
"199","cal:CAALFM_C102480WA PMM1, CaO19.2937 (RefSeq) phosphomannomutase","Biosynthesis of nucleotide sugars"
"200","cal:CAALFM_C102510WA CaO19.2940 (RefSeq) hypothetical protein","SNARE interactions in vesicular transport"
"201","cal:CAALFM_C102590CA SNZ1, CaO19.2947 (RefSeq) pyridoxine biosynthesis protein","Vitamin B6 metabolism"
"202","cal:CAALFM_C102590CA SNZ1, CaO19.2947 (RefSeq) pyridoxine biosynthesis protein","Metabolic pathways"
"203","cal:CAALFM_C102590CA SNZ1, CaO19.2947 (RefSeq) pyridoxine biosynthesis protein","Biosynthesis of cofactors"
"204","cal:CAALFM_C102600WA SNO1, CaO19.2948 (RefSeq) putative pyridoxal 5'-phosphate synthase","Vitamin B6 metabolism"
"205","cal:CAALFM_C102600WA SNO1, CaO19.2948 (RefSeq) putative pyridoxal 5'-phosphate synthase","Metabolic pathways"
"206","cal:CAALFM_C102600WA SNO1, CaO19.2948 (RefSeq) putative pyridoxal 5'-phosphate synthase","Biosynthesis of cofactors"
"207","cal:CAALFM_C102620CA HOM6, CaO19.2951 (RefSeq) homoserine dehydrogenase","Glycine, serine and threonine metabolism"
"208","cal:CAALFM_C102620CA HOM6, CaO19.2951 (RefSeq) homoserine dehydrogenase","Cysteine and methionine metabolism"
"209","cal:CAALFM_C102620CA HOM6, CaO19.2951 (RefSeq) homoserine dehydrogenase","Lysine biosynthesis"
"210","cal:CAALFM_C102620CA HOM6, CaO19.2951 (RefSeq) homoserine dehydrogenase","Metabolic pathways"
"211","cal:CAALFM_C102620CA HOM6, CaO19.2951 (RefSeq) homoserine dehydrogenase","Biosynthesis of secondary metabolites"
"212","cal:CAALFM_C102620CA HOM6, CaO19.2951 (RefSeq) homoserine dehydrogenase","Biosynthesis of amino acids"
"213","cal:CAALFM_C102630CA EXG2, CaO19.2952 (RefSeq) glucan exo-1,3-beta-glucosidase","Starch and sucrose metabolism"
"214","cal:CAALFM_C102630CA EXG2, CaO19.2952 (RefSeq) glucan exo-1,3-beta-glucosidase","Metabolic pathways"
"215","cal:CAALFM_C102710WA FRS2, CaO19.2960 (RefSeq) phenylalanine--tRNA ligase subunit alpha","Aminoacyl-tRNA biosynthesis"
"216","cal:CAALFM_C102740CA CaO19.2963 (RefSeq) hypothetical protein","Nicotinate and nicotinamide metabolism"
"217","cal:CAALFM_C102740CA CaO19.2963 (RefSeq) hypothetical protein","Metabolic pathways"
"218","cal:CAALFM_C102780WA CaO19.2966 (RefSeq) carboxymethylenebutenolidase","Metabolic pathways"
"219","cal:CAALFM_C102820WA LYS2, CaO19.2970 (RefSeq) L-aminoadipate-semialdehyde dehydrogenase","Lysine biosynthesis"
"220","cal:CAALFM_C102820WA LYS2, CaO19.2970 (RefSeq) L-aminoadipate-semialdehyde dehydrogenase","Metabolic pathways"
"221","cal:CAALFM_C102820WA LYS2, CaO19.2970 (RefSeq) L-aminoadipate-semialdehyde dehydrogenase","Biosynthesis of secondary metabolites"
