"","Gene","Pathway"
"51","afm:AFUA_3G14820  (RefSeq) 4-hydroxyphenylpyruvate dioxygenase","Metabolic pathways"
"52","afm:AFUA_3G14820  (RefSeq) 4-hydroxyphenylpyruvate dioxygenase","Biosynthesis of cofactors"
"53","afm:AFUA_3G15090  (RefSeq) adenosine deaminase family protein","Purine metabolism"
"54","afm:AFUA_3G15090  (RefSeq) adenosine deaminase family protein","Metabolic pathways"
"55","afm:AFUA_3G15090  (RefSeq) adenosine deaminase family protein","Nucleotide metabolism"
"56","afm:AFUA_4G00180  (RefSeq) fatty acid oxygenase","Linoleic acid metabolism"
"57","afm:AFUA_4G03585  (RefSeq) alpha-galactosidase","Galactose metabolism"
"58","afm:AFUA_4G03585  (RefSeq) alpha-galactosidase","Glycerolipid metabolism"
"59","afm:AFUA_4G03585  (RefSeq) alpha-galactosidase","Sphingolipid metabolism"
"60","afm:AFUA_4G03585  (RefSeq) alpha-galactosidase","Glycosphingolipid biosynthesis - globo and isoglobo series"
"61","afm:AFUA_4G03585  (RefSeq) alpha-galactosidase","Metabolic pathways"
"62","afm:AFUA_4G04330  (RefSeq) THO complex subunit Tho1","Nucleocytoplasmic transport"
"63","afm:AFUA_4G04330  (RefSeq) THO complex subunit Tho1","Spliceosome"
"64","afm:AFUA_4G07605  (RefSeq) 60S ribosomal protein L34","Ribosome"
"65","afm:AFUA_4G07835  (RefSeq) nuclear transport factor 2 domain protein","Ribosome biogenesis in eukaryotes"
"66","afm:AFUA_4G07835  (RefSeq) nuclear transport factor 2 domain protein","Nucleocytoplasmic transport"
"67","afm:AFUA_4G07835  (RefSeq) nuclear transport factor 2 domain protein","mRNA surveillance pathway"
"68","afm:AFUA_4G09800  (RefSeq) SYF2 splicing factor family protein","Spliceosome"
"69","afm:AFUA_4G11770  (RefSeq) glutathione transferase","Glutathione metabolism"
"70","afm:AFUA_4G11770  (RefSeq) glutathione transferase","Metabolic pathways"
"71","afm:AFUA_4G13350  (RefSeq) U1 snRNP complex component Yhc1","Spliceosome"
"72","afm:AFUA_4G13800  (RefSeq) extracellular sialidase/neuraminidase","Other glycan degradation"
"73","afm:AFUA_4G13800  (RefSeq) extracellular sialidase/neuraminidase","Sphingolipid metabolism"
"74","afm:AFUA_4G13800  (RefSeq) extracellular sialidase/neuraminidase","Metabolic pathways"
"75","afm:AFUA_5G02190  (RefSeq) sulfite oxidase","Sulfur metabolism"
"76","afm:AFUA_5G02190  (RefSeq) sulfite oxidase","Metabolic pathways"
"77","afm:AFUA_5G03660  (RefSeq) transcription initiation factor TFIID subunit beta, putative","Basal transcription factors"
"78","afm:AFUA_5G03860  (RefSeq) alkaline phosphatase family protein","Folate biosynthesis"
"79","afm:AFUA_5G03860  (RefSeq) alkaline phosphatase family protein","Metabolic pathways"
"80","afm:AFUA_5G03860  (RefSeq) alkaline phosphatase family protein","Biosynthesis of cofactors"
"81","afm:AFUA_5G04333  (RefSeq) RNA polymerase TFIIH complex subunit Ssl1","Basal transcription factors"
"82","afm:AFUA_5G04333  (RefSeq) RNA polymerase TFIIH complex subunit Ssl1","Nucleotide excision repair"
"83","afm:AFUA_5G05800  (RefSeq) microsomal signal peptidase Spc12","Protein export"
"84","afm:AFUA_5G07180  (RefSeq) THO complex component (Rlr1)","Nucleocytoplasmic transport"
"85","afm:AFUA_5G07180  (RefSeq) THO complex component (Rlr1)","Spliceosome"
"86","afm:AFUA_5G14120  (RefSeq) toxin biosynthesis ketoreductase","Aflatoxin biosynthesis"
"87","afm:AFUA_5G14120  (RefSeq) toxin biosynthesis ketoreductase","Metabolic pathways"
"88","afm:AFUA_5G14120  (RefSeq) toxin biosynthesis ketoreductase","Biosynthesis of secondary metabolites"
"89","afm:AFUA_6G02900  (RefSeq) Rad21/Rec8 N terminal domain protein","Meiosis - yeast"
"90","afm:AFUA_6G03390  (RefSeq) glutathione S-transferase family protein","Glutathione metabolism"
"91","afm:AFUA_6G03390  (RefSeq) glutathione S-transferase family protein","Metabolic pathways"
"92","afm:AFUA_6G03510  (RefSeq) flavin containing polyamine oxidase","Arginine and proline metabolism"
"93","afm:AFUA_6G03510  (RefSeq) flavin containing polyamine oxidase","beta-Alanine metabolism"
"94","afm:AFUA_6G03510  (RefSeq) flavin containing polyamine oxidase","Metabolic pathways"
"95","afm:AFUA_6G05330  (RefSeq) 37 ribosomal protein Rsm10","Ribosome"
"96","afm:AFUA_6G06920  (RefSeq) methionyl-tRNA formyltransferase family protein, putative","One carbon pool by folate"
"97","afm:AFUA_6G06920  (RefSeq) methionyl-tRNA formyltransferase family protein, putative","Aminoacyl-tRNA biosynthesis"
"98","afm:AFUA_6G06920  (RefSeq) methionyl-tRNA formyltransferase family protein, putative","Metabolic pathways"
"99","afm:AFUA_6G09165  (RefSeq) autophagy protein Apg12","Autophagy - other"
"100","afm:AFUA_6G09165  (RefSeq) autophagy protein Apg12","Autophagy - yeast"
"101","afm:AFUA_6G12700  (RefSeq) DASH complex component Dam1","Cell cycle - yeast"
"102","afm:AFUA_6G13340  (RefSeq) mismatch-specific thymine-DNA glycosylase","Base excision repair"
"103","afm:AFUA_7G01910  (RefSeq) DUF1716 domain protein","Spliceosome"
"104","afm:AFUA_8G01130  (RefSeq) alpha-galactosidase C","Galactose metabolism"
"105","afm:AFUA_8G01130  (RefSeq) alpha-galactosidase C","Glycerolipid metabolism"
"106","afm:AFUA_8G01130  (RefSeq) alpha-galactosidase C","Sphingolipid metabolism"
"107","afm:AFUA_8G01130  (RefSeq) alpha-galactosidase C","Glycosphingolipid biosynthesis - globo and isoglobo series"
"108","afm:AFUA_8G01130  (RefSeq) alpha-galactosidase C","Metabolic pathways"
"109","afm:AFUA_8G04240  (RefSeq) origin recognition complex subunit 3","Cell cycle - yeast"
"110","afm:AFUA_8G04240  (RefSeq) origin recognition complex subunit 3","Meiosis - yeast"
"111","afm:AFUA_7G04910  (RefSeq) phosphatidylglycerol specific phospholipase C","Inositol phosphate metabolism"
"112","afm:AFUA_7G04910  (RefSeq) phosphatidylglycerol specific phospholipase C","Glycerophospholipid metabolism"
"113","afm:AFUA_7G04910  (RefSeq) phosphatidylglycerol specific phospholipase C","Ether lipid metabolism"
"114","afm:AFUA_7G04910  (RefSeq) phosphatidylglycerol specific phospholipase C","Metabolic pathways"
"115","afm:AFUA_7G04910  (RefSeq) phosphatidylglycerol specific phospholipase C","Biosynthesis of secondary metabolites"
"116","afm:AFUA_7G05310  (RefSeq) splicing factor u2af large subunit","Spliceosome"
"117","afm:AFUA_7G05735  (RefSeq) v-SNARE protein Bos1","SNARE interactions in vesicular transport"
"118","afm:AFUA_6G00760  (RefSeq) glutathione S-transferase","Glutathione metabolism"
"119","afm:AFUA_6G00760  (RefSeq) glutathione S-transferase","Metabolic pathways"
"120","afm:AFUA_6G00490  (RefSeq) DUF521 domain protein","Arginine and proline metabolism"
"121","afm:AFUA_6G00110  (RefSeq) dihydrodipicolinate synthetase family protein","Monobactam biosynthesis"
"122","afm:AFUA_6G00110  (RefSeq) dihydrodipicolinate synthetase family protein","Lysine biosynthesis"
"123","afm:AFUA_6G00110  (RefSeq) dihydrodipicolinate synthetase family protein","Metabolic pathways"
"124","afm:AFUA_6G00110  (RefSeq) dihydrodipicolinate synthetase family protein","Biosynthesis of secondary metabolites"
"125","afm:AFUA_6G00110  (RefSeq) dihydrodipicolinate synthetase family protein","Biosynthesis of amino acids"
"126","afm:AFUA_4G01520  (RefSeq) gentisate 1,2-dioxygenase","Tyrosine metabolism"
"127","afm:AFUA_4G01520  (RefSeq) gentisate 1,2-dioxygenase","Metabolic pathways"
"128","afm:AFUA_4G00390  (RefSeq) glycosyl hydrolase","Amino sugar and nucleotide sugar metabolism"
"129","afm:AFUA_4G00390  (RefSeq) glycosyl hydrolase","Metabolic pathways"
"130","afm:AFUA_4G03640  (RefSeq) pre-RNA splicing factor Slt11","Spliceosome"
"131","afm:AFUA_4G03660  (RefSeq) acid phosphatase","Thiamine metabolism"
"132","afm:AFUA_4G03660  (RefSeq) acid phosphatase","Riboflavin metabolism"
"133","afm:AFUA_4G03660  (RefSeq) acid phosphatase","Metabolic pathways"
"134","afm:AFUA_4G04040  (RefSeq) phosphopantetheinyl transferase PptB","Pantothenate and CoA biosynthesis"
"135","afm:AFUA_4G04040  (RefSeq) phosphopantetheinyl transferase PptB","Metabolic pathways"
"136","afm:AFUA_4G04410  (RefSeq) 3-hydroxybutyryl-CoA dehydrogenase","Phenylalanine metabolism"
"137","afm:AFUA_4G04410  (RefSeq) 3-hydroxybutyryl-CoA dehydrogenase","Butanoate metabolism"
"138","afm:AFUA_4G04410  (RefSeq) 3-hydroxybutyryl-CoA dehydrogenase","Metabolic pathways"
"139","afm:AFUA_4G04410  (RefSeq) 3-hydroxybutyryl-CoA dehydrogenase","Carbon metabolism"
"140","afm:AFUA_7G02610  (RefSeq) WD repeat protein","Ribosome biogenesis in eukaryotes"
"141","afm:AFUA_7G02080  (RefSeq) RNA polymerase I subunit Rpa43","RNA polymerase"
"142","afm:AFUA_7G01850  (RefSeq) DNA-directed RNA polymerase III subunit Rpc34","RNA polymerase"
"143","afm:AFUA_7G01710  (RefSeq) cholinesterase","Glycerophospholipid metabolism"
"144","afm:AFUA_7G01580  (RefSeq) molybdopterin synthase small subunit CnxG","Sulfur relay system"
"145","afm:AFUA_7G01540  (RefSeq) endo-1,4-beta-glucanase","Starch and sucrose metabolism"
"146","afm:AFUA_7G01540  (RefSeq) endo-1,4-beta-glucanase","Metabolic pathways"
"147","afm:AFUA_7G01320  (RefSeq) beta-mannosidase","Other glycan degradation"
"148","afm:AFUA_7G01070  (RefSeq) endo-1,4-beta-mannosidase","Fructose and mannose metabolism"
"149","afm:AFUA_7G01070  (RefSeq) endo-1,4-beta-mannosidase","Metabolic pathways"
"150","afm:AFUA_7G00760  (RefSeq) phosphoglycolate phosphatase","Glyoxylate and dicarboxylate metabolism"
"151","afm:AFUA_7G00760  (RefSeq) phosphoglycolate phosphatase","Metabolic pathways"
"152","afm:AFUA_7G00760  (RefSeq) phosphoglycolate phosphatase","Biosynthesis of secondary metabolites"
"153","afm:AFUA_7G00300  (RefSeq) squalene-hopene-cyclase","Sesquiterpenoid and triterpenoid biosynthesis"
"154","afm:AFUA_7G00300  (RefSeq) squalene-hopene-cyclase","Biosynthesis of secondary metabolites"
"155","afm:AFUA_8G02820  (RefSeq) cell cycle checkpoint protein Rad17","Cell cycle - yeast"
"156","afm:AFUA_8G02820  (RefSeq) cell cycle checkpoint protein Rad17","Meiosis - yeast"
"157","afm:AFUA_8G02100  (RefSeq) beta-glucosidase","Cyanoamino acid metabolism"
"158","afm:AFUA_8G02100  (RefSeq) beta-glucosidase","Starch and sucrose metabolism"
"159","afm:AFUA_8G02100  (RefSeq) beta-glucosidase","Biosynthesis of various plant secondary metabolites"
"160","afm:AFUA_8G02100  (RefSeq) beta-glucosidase","Metabolic pathways"
"161","afm:AFUA_8G02100  (RefSeq) beta-glucosidase","Biosynthesis of secondary metabolites"
"162","afm:AFUA_8G01100  (RefSeq) Melibiase subfamily","Galactose metabolism"
"163","afm:AFUA_8G01100  (RefSeq) Melibiase subfamily","Glycerolipid metabolism"
"164","afm:AFUA_8G01100  (RefSeq) Melibiase subfamily","Sphingolipid metabolism"
"165","afm:AFUA_8G01100  (RefSeq) Melibiase subfamily","Glycosphingolipid biosynthesis - globo and isoglobo series"
"166","afm:AFUA_8G01100  (RefSeq) Melibiase subfamily","Metabolic pathways"
"167","afm:AFUA_8G00930  (RefSeq) chitosanase","Amino sugar and nucleotide sugar metabolism"
"168","afm:AFUA_8G00930  (RefSeq) chitosanase","Metabolic pathways"
"169","afm:AFUA_8G00920  (RefSeq) UDP-glucose dehydrogenase Ugd1","Pentose and glucuronate interconversions"
"170","afm:AFUA_8G00920  (RefSeq) UDP-glucose dehydrogenase Ugd1","Ascorbate and aldarate metabolism"
"171","afm:AFUA_8G00920  (RefSeq) UDP-glucose dehydrogenase Ugd1","Amino sugar and nucleotide sugar metabolism"
"172","afm:AFUA_8G00920  (RefSeq) UDP-glucose dehydrogenase Ugd1","Metabolic pathways"
"173","afm:AFUA_8G00920  (RefSeq) UDP-glucose dehydrogenase Ugd1","Biosynthesis of cofactors"
"174","afm:AFUA_8G00920  (RefSeq) UDP-glucose dehydrogenase Ugd1","Biosynthesis of nucleotide sugars"
"175","afm:AFUA_8G00250  (RefSeq) dimethylallyl tryptophan synthase","Staurosporine biosynthesis"
"176","afm:AFUA_8G00250  (RefSeq) dimethylallyl tryptophan synthase","Metabolic pathways"
"177","afm:AFUA_8G00250  (RefSeq) dimethylallyl tryptophan synthase","Biosynthesis of secondary metabolites"
"178","afm:AFUA_8G00230  (RefSeq) phytanoyl-CoA dioxygenase family protein","Staurosporine biosynthesis"
"179","afm:AFUA_8G00230  (RefSeq) phytanoyl-CoA dioxygenase family protein","Metabolic pathways"
"180","afm:AFUA_8G00230  (RefSeq) phytanoyl-CoA dioxygenase family protein","Biosynthesis of secondary metabolites"
"181","afm:AFUA_8G00210  (RefSeq) dimethylallyl tryptophan synthase FtmPT1","Staurosporine biosynthesis"
"182","afm:AFUA_8G00210  (RefSeq) dimethylallyl tryptophan synthase FtmPT1","Metabolic pathways"
"183","afm:AFUA_8G00210  (RefSeq) dimethylallyl tryptophan synthase FtmPT1","Biosynthesis of secondary metabolites"
"184","afm:AFUA_8G04350  (RefSeq) DNA-directed RNA polymerase III subunit 22.9 kDa, putative","RNA polymerase"
"185","afm:AFUA_8G04530  (RefSeq) misfolded glycoproteins degradation protein Yos9, putative","Protein processing in endoplasmic reticulum"
"186","afm:AFUA_8G04780  (RefSeq) peroxisomal membrane protein (PmpP24)","Peroxisome"
"187","afm:AFUA_8G05040  (RefSeq) dihydrodipicolinate synthetase family protein","Arginine and proline metabolism"
"188","afm:AFUA_8G05040  (RefSeq) dihydrodipicolinate synthetase family protein","Glyoxylate and dicarboxylate metabolism"
"189","afm:AFUA_8G05040  (RefSeq) dihydrodipicolinate synthetase family protein","Metabolic pathways"
"190","afm:AFUA_8G05870  (RefSeq) 2-haloalkanoic acid dehalogenase","Metabolic pathways"
"191","afm:AFUA_8G05910  (RefSeq) pectate lyase","Pentose and glucuronate interconversions"
"192","afm:AFUA_8G05910  (RefSeq) pectate lyase","Metabolic pathways"
"193","afm:AFUA_8G06440  (RefSeq) fructosyl amino acid oxidase","Glycine, serine and threonine metabolism"
"194","afm:AFUA_8G06440  (RefSeq) fructosyl amino acid oxidase","Lysine degradation"
"195","afm:AFUA_8G06440  (RefSeq) fructosyl amino acid oxidase","Metabolic pathways"
"196","afm:AFUA_8G06440  (RefSeq) fructosyl amino acid oxidase","Peroxisome"
"197","afm:AFUA_8G06520  (RefSeq) peptidyl-arginine deiminase domain protein","Arginine and proline metabolism"
"198","afm:AFUA_8G06520  (RefSeq) peptidyl-arginine deiminase domain protein","Metabolic pathways"
"199","afm:AFUA_8G07030  (RefSeq) endo-1,4-beta-mannosidase","Fructose and mannose metabolism"
"200","afm:AFUA_8G07030  (RefSeq) endo-1,4-beta-mannosidase","Metabolic pathways"
"201","afm:AFUA_6G04670  (RefSeq) ER-associated proteolytic system protein Der1","Protein processing in endoplasmic reticulum"
"202","afm:AFUA_6G04620  (RefSeq) NADH-ubiquinone oxidoreductase B14 subunit","Oxidative phosphorylation"
"203","afm:AFUA_6G04620  (RefSeq) NADH-ubiquinone oxidoreductase B14 subunit","Metabolic pathways"
"204","afm:AFUA_6G03570  (RefSeq) beta-glucosidase","Cyanoamino acid metabolism"
"205","afm:AFUA_6G03570  (RefSeq) beta-glucosidase","Starch and sucrose metabolism"
"206","afm:AFUA_6G03570  (RefSeq) beta-glucosidase","Biosynthesis of various plant secondary metabolites"
"207","afm:AFUA_6G03570  (RefSeq) beta-glucosidase","Metabolic pathways"
"208","afm:AFUA_6G03570  (RefSeq) beta-glucosidase","Biosynthesis of secondary metabolites"
"209","afm:AFUA_6G03050  (RefSeq) oleate delta-12 desaturase","Biosynthesis of unsaturated fatty acids"
"210","afm:AFUA_6G03050  (RefSeq) oleate delta-12 desaturase","Metabolic pathways"
"211","afm:AFUA_6G03050  (RefSeq) oleate delta-12 desaturase","Fatty acid metabolism"
"212","afm:AFUA_6G02960  (RefSeq) NADH-ubiquinone oxidoreductase 105 kDa subunit","Oxidative phosphorylation"
"213","afm:AFUA_6G02960  (RefSeq) NADH-ubiquinone oxidoreductase 105 kDa subunit","Metabolic pathways"
"214","afm:AFUA_6G02560  (RefSeq) alpha-galactosidase","Galactose metabolism"
"215","afm:AFUA_6G02560  (RefSeq) alpha-galactosidase","Glycerolipid metabolism"
"216","afm:AFUA_6G02560  (RefSeq) alpha-galactosidase","Sphingolipid metabolism"
"217","afm:AFUA_6G02560  (RefSeq) alpha-galactosidase","Glycosphingolipid biosynthesis - globo and isoglobo series"
"218","afm:AFUA_6G02560  (RefSeq) alpha-galactosidase","Metabolic pathways"
"219","afm:AFUA_6G02160  (RefSeq) 3' exoribonuclease family protein","RNA degradation"
"220","afm:AFUA_6G02020  (RefSeq) G1/S-specific cyclin Pcl5","Autophagy - yeast"
"221","afm:AFUA_6G01800  (RefSeq) endoglucanase","Starch and sucrose metabolism"
"222","afm:AFUA_6G01800  (RefSeq) endoglucanase","Metabolic pathways"
"223","afm:AFUA_5G04120  (RefSeq) SIR2 family histone deacetylase","Nicotinate and nicotinamide metabolism"
"224","afm:AFUA_5G04120  (RefSeq) SIR2 family histone deacetylase","Metabolic pathways"
"225","afm:AFUA_5G04020  (RefSeq) DNA damage repair protein (Rad9)","Cell cycle - yeast"
"226","afm:AFUA_5G04020  (RefSeq) DNA damage repair protein (Rad9)","Meiosis - yeast"
"227","afm:AFUA_5G02900  (RefSeq) SNARE domain protein","SNARE interactions in vesicular transport"
"228","afm:AFUA_5G02240  (RefSeq) NAD dependent epimerase/dehydratase family protein","Metabolic pathways"
"229","afm:AFUA_5G02240  (RefSeq) NAD dependent epimerase/dehydratase family protein","Biosynthesis of secondary metabolites"
"230","afm:AFUA_5G02240  (RefSeq) NAD dependent epimerase/dehydratase family protein","Biosynthesis of nucleotide sugars"
"231","afm:AFUA_5G02130  (RefSeq) alpha-galactosidase","Galactose metabolism"
"232","afm:AFUA_5G02130  (RefSeq) alpha-galactosidase","Glycerolipid metabolism"
"233","afm:AFUA_5G02130  (RefSeq) alpha-galactosidase","Sphingolipid metabolism"
"234","afm:AFUA_5G02130  (RefSeq) alpha-galactosidase","Glycosphingolipid biosynthesis - globo and isoglobo series"
"235","afm:AFUA_5G02130  (RefSeq) alpha-galactosidase","Metabolic pathways"
"236","afm:AFUA_5G02080  (RefSeq) NADH-ubiquinone oxidoreductase","Oxidative phosphorylation"
"237","afm:AFUA_5G02080  (RefSeq) NADH-ubiquinone oxidoreductase","Metabolic pathways"
"238","afm:AFUA_5G02030  (RefSeq) cleavage and polyadenylation specific factor 5","mRNA surveillance pathway"
"239","afm:AFUA_5G02000  (RefSeq) proline racemase","Arginine and proline metabolism"
"240","afm:AFUA_5G02000  (RefSeq) proline racemase","Metabolic pathways"
"241","afm:AFUA_5G01830  (RefSeq) extracellular endoglucanase","Starch and sucrose metabolism"
"242","afm:AFUA_5G01830  (RefSeq) extracellular endoglucanase","Metabolic pathways"
"243","afm:AFUA_5G01470  (RefSeq) peroxisomal copper amine oxidase","Glycine, serine and threonine metabolism"
"244","afm:AFUA_5G01470  (RefSeq) peroxisomal copper amine oxidase","Tyrosine metabolism"
"245","afm:AFUA_5G01470  (RefSeq) peroxisomal copper amine oxidase","Phenylalanine metabolism"
"246","afm:AFUA_5G01470  (RefSeq) peroxisomal copper amine oxidase","beta-Alanine metabolism"
"247","afm:AFUA_5G01470  (RefSeq) peroxisomal copper amine oxidase","Metabolic pathways"
"248","afm:AFUA_5G01470  (RefSeq) peroxisomal copper amine oxidase","Biosynthesis of secondary metabolites"
"249","afm:AFUA_5G01040  (RefSeq) oxidoreductase, short-chain dehydrogenase/reductase family","Fatty acid biosynthesis"
"250","afm:AFUA_5G01040  (RefSeq) oxidoreductase, short-chain dehydrogenase/reductase family","Biotin metabolism"
"251","afm:AFUA_5G01040  (RefSeq) oxidoreductase, short-chain dehydrogenase/reductase family","Metabolic pathways"
"252","afm:AFUA_5G01040  (RefSeq) oxidoreductase, short-chain dehydrogenase/reductase family","Biosynthesis of secondary metabolites"
"253","afm:AFUA_5G01040  (RefSeq) oxidoreductase, short-chain dehydrogenase/reductase family","Fatty acid metabolism"
"254","afm:AFUA_5G01040  (RefSeq) oxidoreductase, short-chain dehydrogenase/reductase family","Biosynthesis of cofactors"
"255","afm:AFUA_5G00630  (RefSeq) choline dehydrogenase","Glycine, serine and threonine metabolism"
"256","afm:AFUA_5G00630  (RefSeq) choline dehydrogenase","Metabolic pathways"
"257","afm:AFUA_3G00680  (RefSeq) copper amine oxidase","Glycine, serine and threonine metabolism"
"258","afm:AFUA_3G00680  (RefSeq) copper amine oxidase","Tyrosine metabolism"
"259","afm:AFUA_3G00680  (RefSeq) copper amine oxidase","Phenylalanine metabolism"
"260","afm:AFUA_3G00680  (RefSeq) copper amine oxidase","beta-Alanine metabolism"
"261","afm:AFUA_3G00680  (RefSeq) copper amine oxidase","Metabolic pathways"
"262","afm:AFUA_3G00680  (RefSeq) copper amine oxidase","Biosynthesis of secondary metabolites"
"263","afm:AFUA_3G00810  (RefSeq) cholestenol delta-isomerase","Steroid biosynthesis"
"264","afm:AFUA_3G00810  (RefSeq) cholestenol delta-isomerase","Metabolic pathways"
"265","afm:AFUA_3G00810  (RefSeq) cholestenol delta-isomerase","Biosynthesis of secondary metabolites"
"266","afm:AFUA_3G00900  (RefSeq) alpha-amylase","Starch and sucrose metabolism"
"267","afm:AFUA_3G00900  (RefSeq) alpha-amylase","Metabolic pathways"
"268","afm:AFUA_3G00900  (RefSeq) alpha-amylase","Biosynthesis of secondary metabolites"
"269","afm:AFUA_3G01070  (RefSeq) tyrosinase","Tyrosine metabolism"
"270","afm:AFUA_3G01070  (RefSeq) tyrosinase","Metabolic pathways"
"271","afm:AFUA_3G01070  (RefSeq) tyrosinase","Biosynthesis of secondary metabolites"
"272","afm:AFUA_3G01530  (RefSeq) phosphatidylglycerol specific phospholipase","Inositol phosphate metabolism"
