"","Gene","Pathway"
"207","hin:HI_0185  (GenBank) alcohol dehydrogenase, class III (adhC)","Biosynthesis of secondary metabolites"
"208","hin:HI_0185  (GenBank) alcohol dehydrogenase, class III (adhC)","Microbial metabolism in diverse environments"
"209","hin:HI_0185  (GenBank) alcohol dehydrogenase, class III (adhC)","Carbon metabolism"
"210","hin:HI_0185  (GenBank) alcohol dehydrogenase, class III (adhC)","Degradation of aromatic compounds"
"211","hin:HI_0188  (GenBank) conserved hypothetical protein","Protein export"
"212","hin:HI_0188  (GenBank) conserved hypothetical protein","Bacterial secretion system"
"213","hin:HI_0189  (GenBank) glutamate dehydrogenase (gdhA)","Arginine biosynthesis"
"214","hin:HI_0189  (GenBank) glutamate dehydrogenase (gdhA)","Alanine, aspartate and glutamate metabolism"
"215","hin:HI_0189  (GenBank) glutamate dehydrogenase (gdhA)","Nitrogen metabolism"
"216","hin:HI_0189  (GenBank) glutamate dehydrogenase (gdhA)","Metabolic pathways"
"217","hin:HI_0189  (GenBank) glutamate dehydrogenase (gdhA)","Microbial metabolism in diverse environments"
"218","hin:HI_0194  (GenBank) O-succinylbenzoate--CoA ligase (menE)","Ubiquinone and other terpenoid-quinone biosynthesis"
"219","hin:HI_0194  (GenBank) O-succinylbenzoate--CoA ligase (menE)","Metabolic pathways"
"220","hin:HI_0194  (GenBank) O-succinylbenzoate--CoA ligase (menE)","Biosynthesis of secondary metabolites"
"221","hin:HI_0194  (GenBank) O-succinylbenzoate--CoA ligase (menE)","Biosynthesis of cofactors"
"222","hin:HI_0196  (GenBank) chorismate synthase (aroC)","Phenylalanine, tyrosine and tryptophan biosynthesis"
"223","hin:HI_0196  (GenBank) chorismate synthase (aroC)","Metabolic pathways"
"224","hin:HI_0196  (GenBank) chorismate synthase (aroC)","Biosynthesis of secondary metabolites"
"225","hin:HI_0196  (GenBank) chorismate synthase (aroC)","Biosynthesis of amino acids"
"226","hin:HI_0199  (GenBank) lipid A biosynthesis (kdo)2-(lauroyl)-lipid IVA acyltransferase (msbB)","Lipopolysaccharide biosynthesis"
"227","hin:HI_0199  (GenBank) lipid A biosynthesis (kdo)2-(lauroyl)-lipid IVA acyltransferase (msbB)","Metabolic pathways"
"228","hin:HI_0200  (GenBank) selenide, water dikinase (selD)","Selenocompound metabolism"
"229","hin:HI_0200  (GenBank) selenide, water dikinase (selD)","Metabolic pathways"
"230","hin:HI_0201  (GenBank) ribosomal protein L19 (rpL19)","Ribosome"
"231","hin:HI_0204  (GenBank) ribosomal protein S16 (rpS16)","Ribosome"
"232","hin:HI_0206  (GenBank) 5'-nucleotidase, putative","Purine metabolism"
"233","hin:HI_0206  (GenBank) 5'-nucleotidase, putative","Pyrimidine metabolism"
"234","hin:HI_0206  (GenBank) 5'-nucleotidase, putative","Nicotinate and nicotinamide metabolism"
"235","hin:HI_0206  (GenBank) 5'-nucleotidase, putative","Metabolic pathways"
"236","hin:HI_0206  (GenBank) 5'-nucleotidase, putative","Biosynthesis of secondary metabolites"
"237","hin:HI_0206  (GenBank) 5'-nucleotidase, putative","Nucleotide metabolism"
"238","hin:HI_0207  (GenBank) shikimic acid kinase I (aroK)","Phenylalanine, tyrosine and tryptophan biosynthesis"
"239","hin:HI_0207  (GenBank) shikimic acid kinase I (aroK)","Metabolic pathways"
"240","hin:HI_0207  (GenBank) shikimic acid kinase I (aroK)","Biosynthesis of secondary metabolites"
"241","hin:HI_0207  (GenBank) shikimic acid kinase I (aroK)","Biosynthesis of amino acids"
"242","hin:HI_0208  (GenBank) 3-dehydroquinate synthase (aroB)","Phenylalanine, tyrosine and tryptophan biosynthesis"
"243","hin:HI_0208  (GenBank) 3-dehydroquinate synthase (aroB)","Metabolic pathways"
"244","hin:HI_0208  (GenBank) 3-dehydroquinate synthase (aroB)","Biosynthesis of secondary metabolites"
"245","hin:HI_0208  (GenBank) 3-dehydroquinate synthase (aroB)","Biosynthesis of amino acids"
"246","hin:HI_0209  (GenBank) DNA adenine methylase (dam)","Mismatch repair"
"247","hin:HI_0211  (GenBank) phosphatidylglycerophosphatase B (pgpB)","Glycerophospholipid metabolism"
"248","hin:HI_0211  (GenBank) phosphatidylglycerophosphatase B (pgpB)","Metabolic pathways"
"249","hin:HI_0212  (GenBank) GTP cyclohydrolase II (ribA)","Riboflavin metabolism"
"250","hin:HI_0212  (GenBank) GTP cyclohydrolase II (ribA)","Folate biosynthesis"
"251","hin:HI_0212  (GenBank) GTP cyclohydrolase II (ribA)","Metabolic pathways"
"252","hin:HI_0212  (GenBank) GTP cyclohydrolase II (ribA)","Biosynthesis of secondary metabolites"
"253","hin:HI_0212  (GenBank) GTP cyclohydrolase II (ribA)","Biosynthesis of cofactors"
"254","hin:HI_0212  (GenBank) GTP cyclohydrolase II (ribA)","Quorum sensing"
"255","hin:HI_0213  (GenBank) oligopeptide transporter, periplasmic-binding protein, putative","Quorum sensing"
"256","hin:HI_0220.1  (GenBank) biotin operon repressor/biotin acetyl coenzyme A carboxylase synthetase (birA)","Biotin metabolism"
"257","hin:HI_0220.1  (GenBank) biotin operon repressor/biotin acetyl coenzyme A carboxylase synthetase (birA)","Metabolic pathways"
"258","hin:HI_0221  (GenBank) inosine-5'-monophosphate dehydrogenase (guaB)","Purine metabolism"
"259","hin:HI_0221  (GenBank) inosine-5'-monophosphate dehydrogenase (guaB)","Metabolic pathways"
"260","hin:HI_0221  (GenBank) inosine-5'-monophosphate dehydrogenase (guaB)","Biosynthesis of secondary metabolites"
"261","hin:HI_0221  (GenBank) inosine-5'-monophosphate dehydrogenase (guaB)","Nucleotide metabolism"
"262","hin:HI_0222  (GenBank) GMP synthase (guaA)","Purine metabolism"
"263","hin:HI_0222  (GenBank) GMP synthase (guaA)","Metabolic pathways"
"264","hin:HI_0222  (GenBank) GMP synthase (guaA)","Nucleotide metabolism"
"265","hin:HI_0229  (GenBank) polynucleotide phosphorylase (pnp)","RNA degradation"
"266","hin:HI_0231  (GenBank) ATP-dependent RNA helicase (deaD)","RNA degradation"
"267","hin:HI_0239  (GenBank) protein-export membrane protein (secF)","Protein export"
"268","hin:HI_0239  (GenBank) protein-export membrane protein (secF)","Bacterial secretion system"
"269","hin:HI_0240  (GenBank) protein-export membrane protein (secD)","Protein export"
"270","hin:HI_0240  (GenBank) protein-export membrane protein (secD)","Bacterial secretion system"
"271","hin:HI_0241  (GenBank) conserved hypothetical protein","Quorum sensing"
"272","hin:HI_0241  (GenBank) conserved hypothetical protein","Protein export"
"273","hin:HI_0241  (GenBank) conserved hypothetical protein","Bacterial secretion system"
"274","hin:HI_0242  (GenBank) conserved hypothetical protein","Sulfur relay system"
"275","hin:HI_0249  (GenBank) excinuclease ABC, subunit A (uvrA)","Nucleotide excision repair"
"276","hin:HI_0250  (GenBank) single-stranded DNA binding protein (ssb)","DNA replication"
"277","hin:HI_0250  (GenBank) single-stranded DNA binding protein (ssb)","Mismatch repair"
"278","hin:HI_0250  (GenBank) single-stranded DNA binding protein (ssb)","Homologous recombination"
