"","Gene","Pathway"
"63","sae:NWMN_0080 pnp (GenBank) purine nucleoside phosphorylase","Nicotinate and nicotinamide metabolism"
"64","sae:NWMN_0080 pnp (GenBank) purine nucleoside phosphorylase","Metabolic pathways"
"65","sae:NWMN_0080 pnp (GenBank) purine nucleoside phosphorylase","Biosynthesis of secondary metabolites"
"66","sae:NWMN_0080 pnp (GenBank) purine nucleoside phosphorylase","Nucleotide metabolism"
"67","sae:NWMN_0082 dra (GenBank) deoxyribose-phosphate aldolase","Pentose phosphate pathway"
"68","sae:NWMN_0082 dra (GenBank) deoxyribose-phosphate aldolase","Metabolic pathways"
"69","sae:NWMN_0083  (GenBank) phosphopentomutase","Pentose phosphate pathway"
"70","sae:NWMN_0083  (GenBank) phosphopentomutase","Purine metabolism"
"71","sae:NWMN_0083  (GenBank) phosphopentomutase","Metabolic pathways"
"72","sae:NWMN_0084  (GenBank) phosphonates ABC transporter permease","ABC transporters"
"73","sae:NWMN_0085  (GenBank) phosphonates ABC transporter permease","ABC transporters"
"74","sae:NWMN_0086  (GenBank) ABC transport ATP-binding protein","ABC transporters"
"75","sae:NWMN_0094 adhE (GenBank) iron-containing alcohol dehydrogenase","Glycolysis / Gluconeogenesis"
"76","sae:NWMN_0094 adhE (GenBank) iron-containing alcohol dehydrogenase","Fatty acid degradation"
"77","sae:NWMN_0094 adhE (GenBank) iron-containing alcohol dehydrogenase","Tyrosine metabolism"
"78","sae:NWMN_0094 adhE (GenBank) iron-containing alcohol dehydrogenase","Pyruvate metabolism"
"79","sae:NWMN_0094 adhE (GenBank) iron-containing alcohol dehydrogenase","Chloroalkane and chloroalkene degradation"
"80","sae:NWMN_0094 adhE (GenBank) iron-containing alcohol dehydrogenase","Naphthalene degradation"
"81","sae:NWMN_0094 adhE (GenBank) iron-containing alcohol dehydrogenase","Butanoate metabolism"
"82","sae:NWMN_0094 adhE (GenBank) iron-containing alcohol dehydrogenase","Metabolic pathways"
"83","sae:NWMN_0094 adhE (GenBank) iron-containing alcohol dehydrogenase","Biosynthesis of secondary metabolites"
"84","sae:NWMN_0094 adhE (GenBank) iron-containing alcohol dehydrogenase","Microbial metabolism in diverse environments"
"85","sae:NWMN_0094 adhE (GenBank) iron-containing alcohol dehydrogenase","Degradation of aromatic compounds"
"86","sae:NWMN_0098 capD (GenBank) polysaccharide biosynthesis protein CapD","O-Antigen nucleotide sugar biosynthesis"
"87","sae:NWMN_0098 capD (GenBank) polysaccharide biosynthesis protein CapD","Teichoic acid biosynthesis"
"88","sae:NWMN_0098 capD (GenBank) polysaccharide biosynthesis protein CapD","Metabolic pathways"
"89","sae:NWMN_0098 capD (GenBank) polysaccharide biosynthesis protein CapD","Biosynthesis of nucleotide sugars"
"90","sae:NWMN_0099 capE (GenBank) capsular polysaccharide biosynthesis protein CapE","Amino sugar and nucleotide sugar metabolism"
"91","sae:NWMN_0099 capE (GenBank) capsular polysaccharide biosynthesis protein CapE","O-Antigen nucleotide sugar biosynthesis"
"92","sae:NWMN_0099 capE (GenBank) capsular polysaccharide biosynthesis protein CapE","Metabolic pathways"
"93","sae:NWMN_0099 capE (GenBank) capsular polysaccharide biosynthesis protein CapE","Biosynthesis of nucleotide sugars"
"94","sae:NWMN_0100 capF (GenBank) capsular polysaccharide synthesis enzyme CapF","O-Antigen nucleotide sugar biosynthesis"
"95","sae:NWMN_0100 capF (GenBank) capsular polysaccharide synthesis enzyme CapF","Metabolic pathways"
"96","sae:NWMN_0100 capF (GenBank) capsular polysaccharide synthesis enzyme CapF","Biosynthesis of nucleotide sugars"
"97","sae:NWMN_0101 capG (GenBank) capsular polysaccharide synthesis enzyme CapG","O-Antigen nucleotide sugar biosynthesis"
"98","sae:NWMN_0101 capG (GenBank) capsular polysaccharide synthesis enzyme CapG","Metabolic pathways"
"99","sae:NWMN_0101 capG (GenBank) capsular polysaccharide synthesis enzyme CapG","Biosynthesis of nucleotide sugars"
"100","sae:NWMN_0109 capO (GenBank) capsular polysaccharide biosynthesis protein CapO","Amino sugar and nucleotide sugar metabolism"
"101","sae:NWMN_0109 capO (GenBank) capsular polysaccharide biosynthesis protein CapO","O-Antigen nucleotide sugar biosynthesis"
"102","sae:NWMN_0109 capO (GenBank) capsular polysaccharide biosynthesis protein CapO","Metabolic pathways"
"103","sae:NWMN_0109 capO (GenBank) capsular polysaccharide biosynthesis protein CapO","Biosynthesis of nucleotide sugars"
"104","sae:NWMN_0109 capO (GenBank) capsular polysaccharide biosynthesis protein CapO","Two-component system"
"105","sae:NWMN_0110 capP (GenBank) capsular polysaccharide biosynthesis protein CapP","Amino sugar and nucleotide sugar metabolism"
"106","sae:NWMN_0110 capP (GenBank) capsular polysaccharide biosynthesis protein CapP","O-Antigen nucleotide sugar biosynthesis"
"107","sae:NWMN_0110 capP (GenBank) capsular polysaccharide biosynthesis protein CapP","Metabolic pathways"
"108","sae:NWMN_0110 capP (GenBank) capsular polysaccharide biosynthesis protein CapP","Biosynthesis of nucleotide sugars"
"109","sae:NWMN_0110 capP (GenBank) capsular polysaccharide biosynthesis protein CapP","Two-component system"
"110","sae:NWMN_0111  (GenBank) conserved hypothetical protein","Porphyrin metabolism"
"111","sae:NWMN_0111  (GenBank) conserved hypothetical protein","Biosynthesis of secondary metabolites"
"112","sae:NWMN_0113 aldA (GenBank) aldehyde dehydrogenase homolog","Glycolysis / Gluconeogenesis"
"113","sae:NWMN_0113 aldA (GenBank) aldehyde dehydrogenase homolog","Ascorbate and aldarate metabolism"
"114","sae:NWMN_0113 aldA (GenBank) aldehyde dehydrogenase homolog","Fatty acid degradation"
"115","sae:NWMN_0113 aldA (GenBank) aldehyde dehydrogenase homolog","Valine, leucine and isoleucine degradation"
"116","sae:NWMN_0113 aldA (GenBank) aldehyde dehydrogenase homolog","Lysine degradation"
"117","sae:NWMN_0113 aldA (GenBank) aldehyde dehydrogenase homolog","Arginine and proline metabolism"
"118","sae:NWMN_0113 aldA (GenBank) aldehyde dehydrogenase homolog","Histidine metabolism"
"119","sae:NWMN_0113 aldA (GenBank) aldehyde dehydrogenase homolog","Tryptophan metabolism"
"120","sae:NWMN_0113 aldA (GenBank) aldehyde dehydrogenase homolog","beta-Alanine metabolism"
"121","sae:NWMN_0113 aldA (GenBank) aldehyde dehydrogenase homolog","Glycerolipid metabolism"
"122","sae:NWMN_0113 aldA (GenBank) aldehyde dehydrogenase homolog","Pyruvate metabolism"
"123","sae:NWMN_0113 aldA (GenBank) aldehyde dehydrogenase homolog","Chloroalkane and chloroalkene degradation"
"124","sae:NWMN_0113 aldA (GenBank) aldehyde dehydrogenase homolog","Pantothenate and CoA biosynthesis"
"125","sae:NWMN_0113 aldA (GenBank) aldehyde dehydrogenase homolog","Metabolic pathways"
"126","sae:NWMN_0113 aldA (GenBank) aldehyde dehydrogenase homolog","Biosynthesis of secondary metabolites"
"127","sae:NWMN_0113 aldA (GenBank) aldehyde dehydrogenase homolog","Microbial metabolism in diverse environments"
"128","sae:NWMN_0113 aldA (GenBank) aldehyde dehydrogenase homolog","Biosynthesis of cofactors"
"129","sae:NWMN_0121  (GenBank) D-isomer specific 2-hydroxyacid dehydrogenase","Glyoxylate and dicarboxylate metabolism"
"130","sae:NWMN_0121  (GenBank) D-isomer specific 2-hydroxyacid dehydrogenase","Methane metabolism"
"131","sae:NWMN_0121  (GenBank) D-isomer specific 2-hydroxyacid dehydrogenase","Metabolic pathways"
"132","sae:NWMN_0121  (GenBank) D-isomer specific 2-hydroxyacid dehydrogenase","Microbial metabolism in diverse environments"
"133","sae:NWMN_0121  (GenBank) D-isomer specific 2-hydroxyacid dehydrogenase","Carbon metabolism"
"134","sae:NWMN_0126  (GenBank) acetylglutamate kinase","Arginine biosynthesis"
"135","sae:NWMN_0126  (GenBank) acetylglutamate kinase","Metabolic pathways"
"136","sae:NWMN_0126  (GenBank) acetylglutamate kinase","Biosynthesis of secondary metabolites"
"137","sae:NWMN_0126  (GenBank) acetylglutamate kinase","2-Oxocarboxylic acid metabolism"
"138","sae:NWMN_0126  (GenBank) acetylglutamate kinase","Biosynthesis of amino acids"
"139","sae:NWMN_0127 argJ (GenBank) arginine biosynthesis bifunctional protein","Arginine biosynthesis"
"140","sae:NWMN_0127 argJ (GenBank) arginine biosynthesis bifunctional protein","Metabolic pathways"
"141","sae:NWMN_0127 argJ (GenBank) arginine biosynthesis bifunctional protein","Biosynthesis of secondary metabolites"
"142","sae:NWMN_0127 argJ (GenBank) arginine biosynthesis bifunctional protein","2-Oxocarboxylic acid metabolism"
"143","sae:NWMN_0127 argJ (GenBank) arginine biosynthesis bifunctional protein","Biosynthesis of amino acids"
"144","sae:NWMN_0128 argC (GenBank) N-acetyl-gamma-glutamyl-phosphate reductase","Arginine biosynthesis"
"145","sae:NWMN_0128 argC (GenBank) N-acetyl-gamma-glutamyl-phosphate reductase","Metabolic pathways"
"146","sae:NWMN_0128 argC (GenBank) N-acetyl-gamma-glutamyl-phosphate reductase","Biosynthesis of secondary metabolites"
"147","sae:NWMN_0128 argC (GenBank) N-acetyl-gamma-glutamyl-phosphate reductase","2-Oxocarboxylic acid metabolism"
"148","sae:NWMN_0128 argC (GenBank) N-acetyl-gamma-glutamyl-phosphate reductase","Biosynthesis of amino acids"
"149","sae:NWMN_0129 argD (GenBank) ornithine aminotransferase","Arginine and proline metabolism"
"150","sae:NWMN_0129 argD (GenBank) ornithine aminotransferase","Metabolic pathways"
"151","sae:NWMN_0129 argD (GenBank) ornithine aminotransferase","Biosynthesis of secondary metabolites"
"152","sae:NWMN_0133 glcA (GenBank) glucose-specific PTS transporter protein IIABC component","Glycolysis / Gluconeogenesis"
"153","sae:NWMN_0133 glcA (GenBank) glucose-specific PTS transporter protein IIABC component","Amino sugar and nucleotide sugar metabolism"
"154","sae:NWMN_0133 glcA (GenBank) glucose-specific PTS transporter protein IIABC component","Metabolic pathways"
"155","sae:NWMN_0133 glcA (GenBank) glucose-specific PTS transporter protein IIABC component","Phosphotransferase system (PTS)"
"156","sae:NWMN_0135  (GenBank) conserved hypothetical protein","Amino sugar and nucleotide sugar metabolism"
"157","sae:NWMN_0135  (GenBank) conserved hypothetical protein","Metabolic pathways"
"158","sae:NWMN_0136  (GenBank) sucrose-specific PTS transporter IIBC component protein","Starch and sucrose metabolism"
"159","sae:NWMN_0136  (GenBank) sucrose-specific PTS transporter IIBC component protein","Phosphotransferase system (PTS)"
"160","sae:NWMN_0143  (GenBank) oligopeptide ABC transporter, ATP-binding protein","Quorum sensing"
"161","sae:NWMN_0144  (GenBank) oligopeptide ABC transporter, permease protein","Quorum sensing"
"162","sae:NWMN_0145  (GenBank) peptide ABC transporter, permease protein","Quorum sensing"
"163","sae:NWMN_0146 rlp (GenBank) RGD-containing lipoprotein","Quorum sensing"
"164","sae:NWMN_0147  (GenBank) conserved hypothetical protein","Taurine and hypotaurine metabolism"
"165","sae:NWMN_0147  (GenBank) conserved hypothetical protein","Cyanoamino acid metabolism"
"166","sae:NWMN_0147  (GenBank) conserved hypothetical protein","Glutathione metabolism"
"167","sae:NWMN_0147  (GenBank) conserved hypothetical protein","Metabolic pathways"
"168","sae:NWMN_0151  (GenBank) conserved hypothetical protein","ABC transporters"
"169","sae:NWMN_0152  (GenBank) conserved hypothetical protein","ABC transporters"
"170","sae:NWMN_0153  (GenBank) conserved hypothetical protein","ABC transporters"
"171","sae:NWMN_0154  (GenBank) conserved hypothetical protein","ABC transporters"
"172","sae:NWMN_0158  (GenBank) sugar phosphate transport protein","Two-component system"
"173","sae:NWMN_0159  (GenBank) DNA-binding response regulator AraC family protein","Two-component system"
"174","sae:NWMN_0160  (GenBank) conserved hypothetical protein","Two-component system"
"175","sae:NWMN_0161  (GenBank) conserved hypothetical protein","Two-component system"
"176","sae:NWMN_0162 pflB (GenBank) formate acetyltransferase","Pyruvate metabolism"
"177","sae:NWMN_0162 pflB (GenBank) formate acetyltransferase","Propanoate metabolism"
"178","sae:NWMN_0162 pflB (GenBank) formate acetyltransferase","Butanoate metabolism"
"179","sae:NWMN_0162 pflB (GenBank) formate acetyltransferase","Metabolic pathways"
"180","sae:NWMN_0162 pflB (GenBank) formate acetyltransferase","Microbial metabolism in diverse environments"
"181","sae:NWMN_0164  (GenBank) glycerophosphoryl diester phosphodiesterase","Glycerophospholipid metabolism"
"182","sae:NWMN_0165  (GenBank) conserved hypothetical protein","Staphylococcus aureus infection"
"183","sae:NWMN_0167 fadA (GenBank) acetyl-CoA acetyltransferase homolog","Fatty acid degradation"
"184","sae:NWMN_0167 fadA (GenBank) acetyl-CoA acetyltransferase homolog","Valine, leucine and isoleucine degradation"
"185","sae:NWMN_0167 fadA (GenBank) acetyl-CoA acetyltransferase homolog","Geraniol degradation"
"186","sae:NWMN_0167 fadA (GenBank) acetyl-CoA acetyltransferase homolog","Benzoate degradation"
"187","sae:NWMN_0167 fadA (GenBank) acetyl-CoA acetyltransferase homolog","alpha-Linolenic acid metabolism"
"188","sae:NWMN_0167 fadA (GenBank) acetyl-CoA acetyltransferase homolog","Metabolic pathways"
"189","sae:NWMN_0167 fadA (GenBank) acetyl-CoA acetyltransferase homolog","Biosynthesis of secondary metabolites"
"190","sae:NWMN_0167 fadA (GenBank) acetyl-CoA acetyltransferase homolog","Microbial metabolism in diverse environments"
"191","sae:NWMN_0167 fadA (GenBank) acetyl-CoA acetyltransferase homolog","Fatty acid metabolism"
"192","sae:NWMN_0168 fadB (GenBank) 3-hydroxyacyl-CoA dehydrogenase FadB homolog","Fatty acid degradation"
"193","sae:NWMN_0168 fadB (GenBank) 3-hydroxyacyl-CoA dehydrogenase FadB homolog","Benzoate degradation"
"194","sae:NWMN_0168 fadB (GenBank) 3-hydroxyacyl-CoA dehydrogenase FadB homolog","Butanoate metabolism"
"195","sae:NWMN_0168 fadB (GenBank) 3-hydroxyacyl-CoA dehydrogenase FadB homolog","Metabolic pathways"
"196","sae:NWMN_0168 fadB (GenBank) 3-hydroxyacyl-CoA dehydrogenase FadB homolog","Microbial metabolism in diverse environments"
"197","sae:NWMN_0168 fadB (GenBank) 3-hydroxyacyl-CoA dehydrogenase FadB homolog","Carbon metabolism"
"198","sae:NWMN_0168 fadB (GenBank) 3-hydroxyacyl-CoA dehydrogenase FadB homolog","Fatty acid metabolism"
"199","sae:NWMN_0169 fadD (GenBank) acyl-CoA dehydrogenase FadD homolog","Fatty acid degradation"
"200","sae:NWMN_0169 fadD (GenBank) acyl-CoA dehydrogenase FadD homolog","Lysine degradation"
"201","sae:NWMN_0169 fadD (GenBank) acyl-CoA dehydrogenase FadD homolog","Benzoate degradation"
"202","sae:NWMN_0169 fadD (GenBank) acyl-CoA dehydrogenase FadD homolog","Tryptophan metabolism"
"203","sae:NWMN_0169 fadD (GenBank) acyl-CoA dehydrogenase FadD homolog","Metabolic pathways"
"204","sae:NWMN_0169 fadD (GenBank) acyl-CoA dehydrogenase FadD homolog","Biosynthesis of secondary metabolites"
"205","sae:NWMN_0169 fadD (GenBank) acyl-CoA dehydrogenase FadD homolog","Microbial metabolism in diverse environments"
"206","sae:NWMN_0170 fadE (GenBank) acyl-CoA synthetase FadE homolog","Fatty acid biosynthesis"
"207","sae:NWMN_0170 fadE (GenBank) acyl-CoA synthetase FadE homolog","Fatty acid degradation"
"208","sae:NWMN_0170 fadE (GenBank) acyl-CoA synthetase FadE homolog","Metabolic pathways"
"209","sae:NWMN_0170 fadE (GenBank) acyl-CoA synthetase FadE homolog","Fatty acid metabolism"
"210","sae:NWMN_0170 fadE (GenBank) acyl-CoA synthetase FadE homolog","Quorum sensing"
"211","sae:NWMN_0171  (GenBank) acetyl-CoA/acetoacetyl-CoA transferase","Pyruvate metabolism"
"212","sae:NWMN_0171  (GenBank) acetyl-CoA/acetoacetyl-CoA transferase","Propanoate metabolism"
"213","sae:NWMN_0171  (GenBank) acetyl-CoA/acetoacetyl-CoA transferase","Styrene degradation"
"214","sae:NWMN_0171  (GenBank) acetyl-CoA/acetoacetyl-CoA transferase","Metabolic pathways"
"215","sae:NWMN_0171  (GenBank) acetyl-CoA/acetoacetyl-CoA transferase","Microbial metabolism in diverse environments"
"216","sae:NWMN_0173  (GenBank) ABC transporter, substrate-binding protein","Quorum sensing"
"217","sae:NWMN_0176 ldh1 (GenBank) L-lactate dehydrogenase","Glycolysis / Gluconeogenesis"
"218","sae:NWMN_0176 ldh1 (GenBank) L-lactate dehydrogenase","Cysteine and methionine metabolism"
"219","sae:NWMN_0176 ldh1 (GenBank) L-lactate dehydrogenase","Pyruvate metabolism"
"220","sae:NWMN_0176 ldh1 (GenBank) L-lactate dehydrogenase","Propanoate metabolism"
"221","sae:NWMN_0176 ldh1 (GenBank) L-lactate dehydrogenase","Metabolic pathways"
"222","sae:NWMN_0176 ldh1 (GenBank) L-lactate dehydrogenase","Biosynthesis of secondary metabolites"
"223","sae:NWMN_0176 ldh1 (GenBank) L-lactate dehydrogenase","Microbial metabolism in diverse environments"
"224","sae:NWMN_0177  (GenBank) conserved hypothetical protein","Glycolysis / Gluconeogenesis"
"225","sae:NWMN_0177  (GenBank) conserved hypothetical protein","Starch and sucrose metabolism"
"226","sae:NWMN_0177  (GenBank) conserved hypothetical protein","Amino sugar and nucleotide sugar metabolism"
"227","sae:NWMN_0177  (GenBank) conserved hypothetical protein","Metabolic pathways"
"228","sae:NWMN_0177  (GenBank) conserved hypothetical protein","Phosphotransferase system (PTS)"
"229","sae:NWMN_0180  (GenBank) conserved hypothetical protein","Galactose metabolism"
"230","sae:NWMN_0180  (GenBank) conserved hypothetical protein","Metabolic pathways"
"231","sae:NWMN_0180  (GenBank) conserved hypothetical protein","Phosphotransferase system (PTS)"
"232","sae:NWMN_0181  (GenBank) conserved hypothetical protein","Galactose metabolism"
"233","sae:NWMN_0181  (GenBank) conserved hypothetical protein","Metabolic pathways"
"234","sae:NWMN_0181  (GenBank) conserved hypothetical protein","Phosphotransferase system (PTS)"
"235","sae:NWMN_0182  (GenBank) conserved hypothetical protein","Galactose metabolism"
"236","sae:NWMN_0182  (GenBank) conserved hypothetical protein","Metabolic pathways"
"237","sae:NWMN_0182  (GenBank) conserved hypothetical protein","Phosphotransferase system (PTS)"
"238","sae:NWMN_0183  (GenBank) sorbitol dehydrogenase","Pentose and glucuronate interconversions"
"239","sae:NWMN_0183  (GenBank) sorbitol dehydrogenase","Fructose and mannose metabolism"
"240","sae:NWMN_0183  (GenBank) sorbitol dehydrogenase","Metabolic pathways"
"241","sae:NWMN_0184  (GenBank) conserved hypothetical protein","Pentose and glucuronate interconversions"
"242","sae:NWMN_0184  (GenBank) conserved hypothetical protein","Fructose and mannose metabolism"
"243","sae:NWMN_0184  (GenBank) conserved hypothetical protein","Metabolic pathways"
"244","sae:NWMN_0185  (GenBank) conserved hypothetical protein","Pentose and glucuronate interconversions"
"245","sae:NWMN_0185  (GenBank) conserved hypothetical protein","Metabolic pathways"
"246","sae:NWMN_0186  (GenBank) zinc-containing alcohol dehydrogenase","Pentose and glucuronate interconversions"
"247","sae:NWMN_0186  (GenBank) zinc-containing alcohol dehydrogenase","Metabolic pathways"
"248","sae:NWMN_0187  (GenBank) conserved hypothetical protein","Teichoic acid biosynthesis"
"249","sae:NWMN_0188  (GenBank) conserved hypothetical protein","Teichoic acid biosynthesis"
"250","sae:NWMN_0189  (GenBank) conserved hypothetical protein","Pentose and glucuronate interconversions"
"251","sae:NWMN_0189  (GenBank) conserved hypothetical protein","Metabolic pathways"
"252","sae:NWMN_0190  (GenBank) conserved hypothetical protein","Pentose and glucuronate interconversions"
"253","sae:NWMN_0190  (GenBank) conserved hypothetical protein","Metabolic pathways"
"254","sae:NWMN_0191  (GenBank) conserved hypothetical protein","Teichoic acid biosynthesis"
"255","sae:NWMN_0192  (GenBank) glycosyl transferase group 2 family protein","Teichoic acid biosynthesis"
"256","sae:NWMN_0194 lytS (GenBank) autolysin sensor histidine kinase protein","Two-component system"
"257","sae:NWMN_0195 lytR (GenBank) autolysin two-component response regulator","Two-component system"
"258","sae:NWMN_0196 lrgA (GenBank) murein hydrolase regulator LrgA","Two-component system"
"259","sae:NWMN_0197 lrgB (GenBank) antiholin-like protein LrgB","Two-component system"
"260","sae:NWMN_0200 bglA (GenBank) 6-phospho-beta-glucosidase","Glycolysis / Gluconeogenesis"
"261","sae:NWMN_0200 bglA (GenBank) 6-phospho-beta-glucosidase","Starch and sucrose metabolism"
"262","sae:NWMN_0202 rbsK (GenBank) ribokinase","Pentose phosphate pathway"
"263","sae:NWMN_0202 rbsK (GenBank) ribokinase","Metabolic pathways"
"264","sae:NWMN_0203 rbsD (GenBank) ribose ABC transporter protein","ABC transporters"
"265","sae:NWMN_0209  (GenBank) choloylglycine hydrolase family protein","Biosynthesis of secondary metabolites"
"266","sae:NWMN_0253  (GenBank) conserved hypothetical protein","Pyrimidine metabolism"
"267","sae:NWMN_0253  (GenBank) conserved hypothetical protein","Metabolic pathways"
"268","sae:NWMN_0254  (GenBank) conserved hypothetical protein","Pyrimidine metabolism"
"269","sae:NWMN_0254  (GenBank) conserved hypothetical protein","Metabolic pathways"
"270","sae:NWMN_0257 nanA (GenBank) N-acetylneuraminate lyase","Amino sugar and nucleotide sugar metabolism"
"271","sae:NWMN_0257 nanA (GenBank) N-acetylneuraminate lyase","Metabolic pathways"
"272","sae:NWMN_0260 nanE (GenBank) N-acetylmannosamine-6-phosphate 2-epimerase","Amino sugar and nucleotide sugar metabolism"
"273","sae:NWMN_0260 nanE (GenBank) N-acetylmannosamine-6-phosphate 2-epimerase","Metabolic pathways"
