"","Gene","Pathway"
"62","bte:BTH_I0061  (GenBank) beta-ketoadipyl CoA thiolase","Two-component system"
"63","bte:BTH_I0062  (GenBank) fatty oxidation complex, alpha subunit","Fatty acid degradation"
"64","bte:BTH_I0062  (GenBank) fatty oxidation complex, alpha subunit","Valine, leucine and isoleucine degradation"
"65","bte:BTH_I0062  (GenBank) fatty oxidation complex, alpha subunit","Geraniol degradation"
"66","bte:BTH_I0062  (GenBank) fatty oxidation complex, alpha subunit","Lysine degradation"
"67","bte:BTH_I0062  (GenBank) fatty oxidation complex, alpha subunit","Benzoate degradation"
"68","bte:BTH_I0062  (GenBank) fatty oxidation complex, alpha subunit","Tryptophan metabolism"
"69","bte:BTH_I0062  (GenBank) fatty oxidation complex, alpha subunit","beta-Alanine metabolism"
"70","bte:BTH_I0062  (GenBank) fatty oxidation complex, alpha subunit","Propanoate metabolism"
"71","bte:BTH_I0062  (GenBank) fatty oxidation complex, alpha subunit","Butanoate metabolism"
"72","bte:BTH_I0062  (GenBank) fatty oxidation complex, alpha subunit","Limonene and pinene degradation"
"73","bte:BTH_I0062  (GenBank) fatty oxidation complex, alpha subunit","Caprolactam degradation"
"74","bte:BTH_I0062  (GenBank) fatty oxidation complex, alpha subunit","Metabolic pathways"
"75","bte:BTH_I0062  (GenBank) fatty oxidation complex, alpha subunit","Biosynthesis of secondary metabolites"
"76","bte:BTH_I0062  (GenBank) fatty oxidation complex, alpha subunit","Microbial metabolism in diverse environments"
"77","bte:BTH_I0062  (GenBank) fatty oxidation complex, alpha subunit","Carbon metabolism"
"78","bte:BTH_I0062  (GenBank) fatty oxidation complex, alpha subunit","Fatty acid metabolism"
"79","bte:BTH_I0072  (GenBank) catalase","Tryptophan metabolism"
"80","bte:BTH_I0072  (GenBank) catalase","Glyoxylate and dicarboxylate metabolism"
"81","bte:BTH_I0072  (GenBank) catalase","Metabolic pathways"
"82","bte:BTH_I0072  (GenBank) catalase","Biosynthesis of secondary metabolites"
"83","bte:BTH_I0072  (GenBank) catalase","Carbon metabolism"
"84","bte:BTH_I0081 speG (GenBank) spermidine n(1)-acetyltransferase","Arginine and proline metabolism"
"85","bte:BTH_I0081 speG (GenBank) spermidine n(1)-acetyltransferase","Metabolic pathways"
"86","bte:BTH_I0086  (GenBank) DNA-3-methyladenine glycosylase II","Base excision repair"
"87","bte:BTH_I0087 gshA-1 (GenBank) glutamate--cysteine ligase","Cysteine and methionine metabolism"
"88","bte:BTH_I0087 gshA-1 (GenBank) glutamate--cysteine ligase","Glutathione metabolism"
"89","bte:BTH_I0087 gshA-1 (GenBank) glutamate--cysteine ligase","Metabolic pathways"
"90","bte:BTH_I0087 gshA-1 (GenBank) glutamate--cysteine ligase","Biosynthesis of cofactors"
"91","bte:BTH_I0088  (GenBank) RNA polymerase sigma factor RpoD","Flagellar assembly"
"92","bte:BTH_I0120  (GenBank) tRNA-Lys","Aminoacyl-tRNA biosynthesis"
"93","bte:BTH_I0123  (GenBank) glyoxylate reductase","Glycine, serine and threonine metabolism"
"94","bte:BTH_I0123  (GenBank) glyoxylate reductase","Cysteine and methionine metabolism"
"95","bte:BTH_I0123  (GenBank) glyoxylate reductase","Methane metabolism"
"96","bte:BTH_I0123  (GenBank) glyoxylate reductase","Metabolic pathways"
"97","bte:BTH_I0123  (GenBank) glyoxylate reductase","Biosynthesis of secondary metabolites"
"98","bte:BTH_I0123  (GenBank) glyoxylate reductase","Microbial metabolism in diverse environments"
"99","bte:BTH_I0123  (GenBank) glyoxylate reductase","Carbon metabolism"
"100","bte:BTH_I0123  (GenBank) glyoxylate reductase","Biosynthesis of amino acids"
"101","bte:BTH_I0129 fmt (GenBank) methionyl-tRNA formyltransferase","One carbon pool by folate"
"102","bte:BTH_I0129 fmt (GenBank) methionyl-tRNA formyltransferase","Aminoacyl-tRNA biosynthesis"
"103","bte:BTH_I0129 fmt (GenBank) methionyl-tRNA formyltransferase","Metabolic pathways"
"104","bte:BTH_I0136  (GenBank) tRNA-Phe","Aminoacyl-tRNA biosynthesis"
"105","bte:BTH_I0137  (GenBank) exsB protein","Folate biosynthesis"
"106","bte:BTH_I0137  (GenBank) exsB protein","Metabolic pathways"
"107","bte:BTH_I0138  (GenBank) conserved hypothetical protein","Folate biosynthesis"
"108","bte:BTH_I0138  (GenBank) conserved hypothetical protein","Metabolic pathways"
"109","bte:BTH_I0139  (GenBank) 6-pyruvoyl tetrahydrobiopterin synthase, putative","Folate biosynthesis"
"110","bte:BTH_I0139  (GenBank) 6-pyruvoyl tetrahydrobiopterin synthase, putative","Metabolic pathways"
"111","bte:BTH_I0139  (GenBank) 6-pyruvoyl tetrahydrobiopterin synthase, putative","Biosynthesis of cofactors"
"112","bte:BTH_I0140  (GenBank) HpcH/HpaI aldolase family protein","Ascorbate and aldarate metabolism"
"113","bte:BTH_I0140  (GenBank) HpcH/HpaI aldolase family protein","Metabolic pathways"
"114","bte:BTH_I0143  (GenBank) penicillin-binding protein 2","Peptidoglycan biosynthesis"
"115","bte:BTH_I0143  (GenBank) penicillin-binding protein 2","Metabolic pathways"
"116","bte:BTH_I0143  (GenBank) penicillin-binding protein 2","beta-Lactam resistance"
"117","bte:BTH_I0147 gatC (GenBank) glutamyl-tRNA(Gln) amidotransferase, C subunit","Aminoacyl-tRNA biosynthesis"
"118","bte:BTH_I0147 gatC (GenBank) glutamyl-tRNA(Gln) amidotransferase, C subunit","Metabolic pathways"
"119","bte:BTH_I0148 gatA (GenBank) glutamyl-tRNA(Gln) amidotransferase, A subunit","Aminoacyl-tRNA biosynthesis"
"120","bte:BTH_I0148 gatA (GenBank) glutamyl-tRNA(Gln) amidotransferase, A subunit","Metabolic pathways"
"121","bte:BTH_I0149  (GenBank) glutamyl-tRNA","Aminoacyl-tRNA biosynthesis"
"122","bte:BTH_I0149  (GenBank) glutamyl-tRNA","Metabolic pathways"
"123","bte:BTH_I0151 xth-1 (GenBank) exodeoxyribonuclease III","Base excision repair"
"124","bte:BTH_I0152  (GenBank) alcohol dehydrogenase, zinc-containing","Glycolysis / Gluconeogenesis"
"125","bte:BTH_I0152  (GenBank) alcohol dehydrogenase, zinc-containing","Glycerolipid metabolism"
"126","bte:BTH_I0152  (GenBank) alcohol dehydrogenase, zinc-containing","Pyruvate metabolism"
"127","bte:BTH_I0152  (GenBank) alcohol dehydrogenase, zinc-containing","Metabolic pathways"
"128","bte:BTH_I0152  (GenBank) alcohol dehydrogenase, zinc-containing","Biosynthesis of secondary metabolites"
"129","bte:BTH_I0152  (GenBank) alcohol dehydrogenase, zinc-containing","Microbial metabolism in diverse environments"
"130","bte:BTH_I0155  (GenBank) AmpG-related permease","beta-Lactam resistance"
"131","bte:BTH_I0157 metX (GenBank) homoserine O-acetyltransferase","Cysteine and methionine metabolism"
"132","bte:BTH_I0157 metX (GenBank) homoserine O-acetyltransferase","Sulfur metabolism"
"133","bte:BTH_I0157 metX (GenBank) homoserine O-acetyltransferase","Metabolic pathways"
"134","bte:BTH_I0157 metX (GenBank) homoserine O-acetyltransferase","Biosynthesis of secondary metabolites"
"135","bte:BTH_I0157 metX (GenBank) homoserine O-acetyltransferase","Biosynthesis of amino acids"
"136","bte:BTH_I0160  (GenBank) acetylglutamate kinase","Arginine biosynthesis"
"137","bte:BTH_I0160  (GenBank) acetylglutamate kinase","Metabolic pathways"
"138","bte:BTH_I0160  (GenBank) acetylglutamate kinase","Biosynthesis of secondary metabolites"
"139","bte:BTH_I0160  (GenBank) acetylglutamate kinase","2-Oxocarboxylic acid metabolism"
"140","bte:BTH_I0160  (GenBank) acetylglutamate kinase","Biosynthesis of amino acids"
"141","bte:BTH_I0162  (GenBank) sensor histidine kinase","Two-component system"
"142","bte:BTH_I0163  (GenBank) response regulator","Two-component system"
"143","bte:BTH_I0172 dapF (GenBank) diaminopimelate epimerase","Lysine biosynthesis"
"144","bte:BTH_I0172 dapF (GenBank) diaminopimelate epimerase","D-Amino acid metabolism"
"145","bte:BTH_I0172 dapF (GenBank) diaminopimelate epimerase","Metabolic pathways"
"146","bte:BTH_I0172 dapF (GenBank) diaminopimelate epimerase","Biosynthesis of secondary metabolites"
"147","bte:BTH_I0172 dapF (GenBank) diaminopimelate epimerase","Microbial metabolism in diverse environments"
"148","bte:BTH_I0172 dapF (GenBank) diaminopimelate epimerase","Biosynthesis of amino acids"
"149","bte:BTH_I0173  (GenBank) lipid A biosynthesis lauroyl acyltransferase, putative","Lipopolysaccharide biosynthesis"
"150","bte:BTH_I0173  (GenBank) lipid A biosynthesis lauroyl acyltransferase, putative","Metabolic pathways"
"151","bte:BTH_I0174 metK (GenBank) S-adenosylmethionine synthetase","Cysteine and methionine metabolism"
"152","bte:BTH_I0174 metK (GenBank) S-adenosylmethionine synthetase","Biosynthesis of various plant secondary metabolites"
"153","bte:BTH_I0174 metK (GenBank) S-adenosylmethionine synthetase","Metabolic pathways"
"154","bte:BTH_I0174 metK (GenBank) S-adenosylmethionine synthetase","Biosynthesis of secondary metabolites"
"155","bte:BTH_I0174 metK (GenBank) S-adenosylmethionine synthetase","Biosynthesis of amino acids"
"156","bte:BTH_I0174 metK (GenBank) S-adenosylmethionine synthetase","Biosynthesis of cofactors"
"157","bte:BTH_I0185  (GenBank) Dihydrodipicolinate synthetase family superfamily","Ascorbate and aldarate metabolism"
"158","bte:BTH_I0185  (GenBank) Dihydrodipicolinate synthetase family superfamily","Metabolic pathways"
"159","bte:BTH_I0186  (GenBank) aldehyde dehydrogenase family protein","Pentose and glucuronate interconversions"
"160","bte:BTH_I0186  (GenBank) aldehyde dehydrogenase family protein","Ascorbate and aldarate metabolism"
"161","bte:BTH_I0186  (GenBank) aldehyde dehydrogenase family protein","D-Amino acid metabolism"
"162","bte:BTH_I0186  (GenBank) aldehyde dehydrogenase family protein","Metabolic pathways"
"163","bte:BTH_I0189  (GenBank) glucarate dehydratase","Ascorbate and aldarate metabolism"
"164","bte:BTH_I0189  (GenBank) glucarate dehydratase","Metabolic pathways"
"165","bte:BTH_I0190  (GenBank) D-galactarate dehydratase","Ascorbate and aldarate metabolism"
"166","bte:BTH_I0190  (GenBank) D-galactarate dehydratase","Metabolic pathways"
"167","bte:BTH_I0191  (GenBank) conserved hypothetical protein","Ascorbate and aldarate metabolism"
"168","bte:BTH_I0191  (GenBank) conserved hypothetical protein","Metabolic pathways"
"169","bte:BTH_I0195  (GenBank) Flagellar hook-length control protein, putative","Flagellar assembly"
"170","bte:BTH_I0196 fliJ (GenBank) Flagellar FliJ protein","Flagellar assembly"
"171","bte:BTH_I0197  (GenBank) flagellum-specific ATP synthase FliI","Flagellar assembly"
"172","bte:BTH_I0198 fliH-1 (GenBank) Flagellar assembly protein FliH","Flagellar assembly"
"173","bte:BTH_I0199 fliG (GenBank) flagellar motor switch protein FliG","Bacterial chemotaxis"
"174","bte:BTH_I0199 fliG (GenBank) flagellar motor switch protein FliG","Flagellar assembly"
"175","bte:BTH_I0200 fliF-1 (GenBank) flagellar M-ring protein FliF","Flagellar assembly"
"176","bte:BTH_I0201 fliE-1 (GenBank) flagellar hook-basal body complex protein","Flagellar assembly"
"177","bte:BTH_I0202 fliS-1 (GenBank) flagellar protein FliS","Flagellar assembly"
"178","bte:BTH_I0203  (GenBank) conserved hypothetical protein","Flagellar assembly"
"179","bte:BTH_I0209  (GenBank) DNA-binding response regulator, LuxR family","Two-component system"
"180","bte:BTH_I0220  (GenBank) dipeptide ABC transporter, periplasmic didpeptide-binding protein","ABC transporters"
"181","bte:BTH_I0220  (GenBank) dipeptide ABC transporter, periplasmic didpeptide-binding protein","Bacterial chemotaxis"
"182","bte:BTH_I0221  (GenBank) dipeptide ABC transporter, permease protein","ABC transporters"
"183","bte:BTH_I0222  (GenBank) dipeptide transport system permease protein","ABC transporters"
"184","bte:BTH_I0223  (GenBank) peptide ABC transporter, ATP-binding protein","ABC transporters"
"185","bte:BTH_I0224  (GenBank) dipeptide ABC transporter, ATP-binding protein","ABC transporters"
"186","bte:BTH_I0228  (GenBank) LamB/YcsF family protein","Glutathione metabolism"
"187","bte:BTH_I0228  (GenBank) LamB/YcsF family protein","Metabolic pathways"
"188","bte:BTH_I0229  (GenBank) urea amidolyase-related protein","Glutathione metabolism"
"189","bte:BTH_I0229  (GenBank) urea amidolyase-related protein","Metabolic pathways"
"190","bte:BTH_I0230  (GenBank) conserved hypothetical protein TIGR00370, putative","Glutathione metabolism"
"191","bte:BTH_I0230  (GenBank) conserved hypothetical protein TIGR00370, putative","Metabolic pathways"
"192","bte:BTH_I0232  (GenBank) 5-formyltetrahydrofolate cyclo-ligase family protein","One carbon pool by folate"
"193","bte:BTH_I0232  (GenBank) 5-formyltetrahydrofolate cyclo-ligase family protein","Metabolic pathways"
"194","bte:BTH_I0235  (GenBank) glutathione S-transferase, N-terminal domain protein","Glutathione metabolism"
"195","bte:BTH_I0235  (GenBank) glutathione S-transferase, N-terminal domain protein","Metabolic pathways"
"196","bte:BTH_I0237  (GenBank) flagella synthesis protein FlgN, putative","Flagellar assembly"
"197","bte:BTH_I0238  (GenBank) negative regulator of flagellin synthesis FlgM, putative","Two-component system"
"198","bte:BTH_I0238  (GenBank) negative regulator of flagellin synthesis FlgM, putative","Flagellar assembly"
"199","bte:BTH_I0239  (GenBank) FlgA family protein","Flagellar assembly"
"200","bte:BTH_I0240 flgB-1 (GenBank) flagellar basal-body rod protein FlgB","Flagellar assembly"
"201","bte:BTH_I0241 flgC-1 (GenBank) flagellar basal-body rod protein FlgC","Flagellar assembly"
"202","bte:BTH_I0242  (GenBank) basal-body rod modification protein FlgD","Flagellar assembly"
"203","bte:BTH_I0243  (GenBank) flagellar hook protein FlgE","Flagellar assembly"
"204","bte:BTH_I0244  (GenBank) flagellar basal-body rod protein FlgF","Flagellar assembly"
"205","bte:BTH_I0245  (GenBank) flagellar basal-body rod protein FlgG","Flagellar assembly"
"206","bte:BTH_I0246 flgH-1 (GenBank) flagellar L-ring protein FlgH","Flagellar assembly"
"207","bte:BTH_I0247 flgI-1 (GenBank) flagellar P-ring protein FlgI","Flagellar assembly"
"208","bte:BTH_I0248  (GenBank) flagellar protein FlgJ","Flagellar assembly"
"209","bte:BTH_I0250  (GenBank) flagellar hook-associated protein 1","Flagellar assembly"
"210","bte:BTH_I0251  (GenBank) flagellar hook-associated protein 3","Flagellar assembly"
"211","bte:BTH_I0264  (GenBank) glycosyl transferase, group 2 family protein","Sphingolipid metabolism"
"212","bte:BTH_I0264  (GenBank) glycosyl transferase, group 2 family protein","Metabolic pathways"
"213","bte:BTH_I0272 gor (GenBank) glutathione-disulfide reductase","Glutathione metabolism"
"214","bte:BTH_I0272 gor (GenBank) glutathione-disulfide reductase","Metabolic pathways"
"215","bte:BTH_I0279 argG (GenBank) argininosuccinate synthase","Arginine biosynthesis"
"216","bte:BTH_I0279 argG (GenBank) argininosuccinate synthase","Alanine, aspartate and glutamate metabolism"
"217","bte:BTH_I0279 argG (GenBank) argininosuccinate synthase","Metabolic pathways"
"218","bte:BTH_I0279 argG (GenBank) argininosuccinate synthase","Biosynthesis of secondary metabolites"
"219","bte:BTH_I0279 argG (GenBank) argininosuccinate synthase","Biosynthesis of amino acids"
"220","bte:BTH_I0288 glmS-1 (GenBank) glucosamine--fructose-6-phosphate aminotransferase, isomerizing","Alanine, aspartate and glutamate metabolism"
"221","bte:BTH_I0288 glmS-1 (GenBank) glucosamine--fructose-6-phosphate aminotransferase, isomerizing","Amino sugar and nucleotide sugar metabolism"
"222","bte:BTH_I0288 glmS-1 (GenBank) glucosamine--fructose-6-phosphate aminotransferase, isomerizing","Metabolic pathways"
"223","bte:BTH_I0288 glmS-1 (GenBank) glucosamine--fructose-6-phosphate aminotransferase, isomerizing","Biosynthesis of nucleotide sugars"
"224","bte:BTH_I0289 glmU (GenBank) UDP-N-acetylglucosamine pyrophosphorylase","Amino sugar and nucleotide sugar metabolism"
"225","bte:BTH_I0289 glmU (GenBank) UDP-N-acetylglucosamine pyrophosphorylase","O-Antigen nucleotide sugar biosynthesis"
"226","bte:BTH_I0289 glmU (GenBank) UDP-N-acetylglucosamine pyrophosphorylase","Metabolic pathways"
"227","bte:BTH_I0289 glmU (GenBank) UDP-N-acetylglucosamine pyrophosphorylase","Biosynthesis of nucleotide sugars"
"228","bte:BTH_I0291  (GenBank) dihydroneopterin aldolase","Folate biosynthesis"
"229","bte:BTH_I0291  (GenBank) dihydroneopterin aldolase","Metabolic pathways"
"230","bte:BTH_I0291  (GenBank) dihydroneopterin aldolase","Biosynthesis of cofactors"
"231","bte:BTH_I0298  (GenBank) fructokinase, putative","Fructose and mannose metabolism"
"232","bte:BTH_I0298  (GenBank) fructokinase, putative","Starch and sucrose metabolism"
"233","bte:BTH_I0298  (GenBank) fructokinase, putative","Amino sugar and nucleotide sugar metabolism"
"234","bte:BTH_I0298  (GenBank) fructokinase, putative","Metabolic pathways"
"235","bte:BTH_I0298  (GenBank) fructokinase, putative","Biosynthesis of secondary metabolites"
"236","bte:BTH_I0298  (GenBank) fructokinase, putative","Biosynthesis of nucleotide sugars"
"237","bte:BTH_I0301  (GenBank) methyl-accepting chemotaxis protein, putative","Two-component system"
"238","bte:BTH_I0301  (GenBank) methyl-accepting chemotaxis protein, putative","Bacterial chemotaxis"
"239","bte:BTH_I0307  (GenBank) hypothetical protein","Nitrogen metabolism"
"240","bte:BTH_I0307  (GenBank) hypothetical protein","Metabolic pathways"
"241","bte:BTH_I0308  (GenBank) epoxide hydrolase-related protein","Chlorocyclohexane and chlorobenzene degradation"
"242","bte:BTH_I0308  (GenBank) epoxide hydrolase-related protein","Chloroalkane and chloroalkene degradation"
"243","bte:BTH_I0308  (GenBank) epoxide hydrolase-related protein","Metabolic pathways"
"244","bte:BTH_I0308  (GenBank) epoxide hydrolase-related protein","Microbial metabolism in diverse environments"
"245","bte:BTH_I0313  (GenBank) hydroxymethylglutaryl-CoA lyase","Valine, leucine and isoleucine degradation"
"246","bte:BTH_I0313  (GenBank) hydroxymethylglutaryl-CoA lyase","Geraniol degradation"
"247","bte:BTH_I0313  (GenBank) hydroxymethylglutaryl-CoA lyase","Butanoate metabolism"
"248","bte:BTH_I0313  (GenBank) hydroxymethylglutaryl-CoA lyase","Metabolic pathways"
"249","bte:BTH_I0313  (GenBank) hydroxymethylglutaryl-CoA lyase","Biosynthesis of secondary metabolites"
"250","bte:BTH_I0314  (GenBank) 2-hydroxyacid dehydrogenase","Glycine, serine and threonine metabolism"
"251","bte:BTH_I0314  (GenBank) 2-hydroxyacid dehydrogenase","Pyruvate metabolism"
"252","bte:BTH_I0314  (GenBank) 2-hydroxyacid dehydrogenase","Glyoxylate and dicarboxylate metabolism"
"253","bte:BTH_I0314  (GenBank) 2-hydroxyacid dehydrogenase","Metabolic pathways"
"254","bte:BTH_I0314  (GenBank) 2-hydroxyacid dehydrogenase","Biosynthesis of secondary metabolites"
"255","bte:BTH_I0314  (GenBank) 2-hydroxyacid dehydrogenase","Microbial metabolism in diverse environments"
"256","bte:BTH_I0317 plcN (GenBank) non-hemolytic phospholipase C precursor","Inositol phosphate metabolism"
"257","bte:BTH_I0317 plcN (GenBank) non-hemolytic phospholipase C precursor","Glycerophospholipid metabolism"
"258","bte:BTH_I0317 plcN (GenBank) non-hemolytic phospholipase C precursor","Metabolic pathways"
"259","bte:BTH_I0317 plcN (GenBank) non-hemolytic phospholipase C precursor","Biosynthesis of secondary metabolites"
"260","bte:BTH_I0317 plcN (GenBank) non-hemolytic phospholipase C precursor","Quorum sensing"
"261","bte:BTH_I0323 dapA-1 (GenBank) dihydrodipicolinate synthase","Monobactam biosynthesis"
"262","bte:BTH_I0323 dapA-1 (GenBank) dihydrodipicolinate synthase","Lysine biosynthesis"
"263","bte:BTH_I0323 dapA-1 (GenBank) dihydrodipicolinate synthase","Metabolic pathways"
"264","bte:BTH_I0323 dapA-1 (GenBank) dihydrodipicolinate synthase","Biosynthesis of secondary metabolites"
"265","bte:BTH_I0323 dapA-1 (GenBank) dihydrodipicolinate synthase","Microbial metabolism in diverse environments"
"266","bte:BTH_I0323 dapA-1 (GenBank) dihydrodipicolinate synthase","Biosynthesis of amino acids"
"267","bte:BTH_I0325  (GenBank) sulfate ABC transporter, periplasmic sulfate-binding protein","Sulfur metabolism"
"268","bte:BTH_I0325  (GenBank) sulfate ABC transporter, periplasmic sulfate-binding protein","ABC transporters"
"269","bte:BTH_I0332  (GenBank) alkaline phosphatase family protein","Thiamine metabolism"
"270","bte:BTH_I0332  (GenBank) alkaline phosphatase family protein","Folate biosynthesis"
"271","bte:BTH_I0332  (GenBank) alkaline phosphatase family protein","Metabolic pathways"
"272","bte:BTH_I0332  (GenBank) alkaline phosphatase family protein","Biosynthesis of cofactors"
"273","bte:BTH_I0332  (GenBank) alkaline phosphatase family protein","Two-component system"
"274","bte:BTH_I0333  (GenBank) alkaline phosphatase family protein","Thiamine metabolism"
"275","bte:BTH_I0333  (GenBank) alkaline phosphatase family protein","Folate biosynthesis"
"276","bte:BTH_I0333  (GenBank) alkaline phosphatase family protein","Metabolic pathways"
"277","bte:BTH_I0333  (GenBank) alkaline phosphatase family protein","Biosynthesis of cofactors"
"278","bte:BTH_I0333  (GenBank) alkaline phosphatase family protein","Two-component system"
"279","bte:BTH_I0337 bioB (GenBank) biotin synthase","Biotin metabolism"
"280","bte:BTH_I0337 bioB (GenBank) biotin synthase","Metabolic pathways"
"281","bte:BTH_I0337 bioB (GenBank) biotin synthase","Biosynthesis of cofactors"
"282","bte:BTH_I0338  (GenBank) dethiobiotin synthetase","Biotin metabolism"
"283","bte:BTH_I0338  (GenBank) dethiobiotin synthetase","Metabolic pathways"
"284","bte:BTH_I0338  (GenBank) dethiobiotin synthetase","Biosynthesis of cofactors"
"285","bte:BTH_I0339 bioF (GenBank) 8-amino-7-oxononanoate synthase","Biotin metabolism"
