"","Gene","Pathway"
"53","psg:G655_00390  (GenBank) type VI secretion-associated protein TagF","Biofilm formation - Pseudomonas aeruginosa"
"54","psg:G655_00395  (GenBank) hypothetical protein","Biofilm formation - Pseudomonas aeruginosa"
"55","psg:G655_00395  (GenBank) hypothetical protein","Bacterial secretion system"
"56","psg:G655_00400  (GenBank) hypothetical protein","Bacterial secretion system"
"57","psg:G655_00405  (GenBank) hypothetical protein","Biofilm formation - Pseudomonas aeruginosa"
"58","psg:G655_00410  (GenBank) lipoprotein","Bacterial secretion system"
"59","psg:G655_00415  (GenBank) Fha1","Biofilm formation - Pseudomonas aeruginosa"
"60","psg:G655_00415  (GenBank) Fha1","Bacterial secretion system"
"61","psg:G655_00420  (GenBank) hypothetical protein","Biofilm formation - Pseudomonas aeruginosa"
"62","psg:G655_00425  (GenBank) hypothetical protein","Biofilm formation - Pseudomonas aeruginosa"
"63","psg:G655_00430  (GenBank) hypothetical protein","Biofilm formation - Pseudomonas aeruginosa"
"64","psg:G655_00435  (GenBank) hypothetical protein","Biofilm formation - Pseudomonas aeruginosa"
"65","psg:G655_00435  (GenBank) hypothetical protein","Bacterial secretion system"
"66","psg:G655_00455  (GenBank) hypothetical protein","Biofilm formation - Pseudomonas aeruginosa"
"67","psg:G655_00460  (GenBank) ClpA/B-type chaperone","Biofilm formation - Pseudomonas aeruginosa"
"68","psg:G655_00460  (GenBank) ClpA/B-type chaperone","Bacterial secretion system"
"69","psg:G655_00465  (GenBank) VgrG1","Bacterial secretion system"
"70","psg:G655_00490  (GenBank) hypothetical protein","Bacterial secretion system"
"71","psg:G655_00505  (GenBank) 3-oxoacyl-(acyl carrier protein) synthase","Fatty acid biosynthesis"
"72","psg:G655_00505  (GenBank) 3-oxoacyl-(acyl carrier protein) synthase","Biotin metabolism"
"73","psg:G655_00505  (GenBank) 3-oxoacyl-(acyl carrier protein) synthase","Metabolic pathways"
"74","psg:G655_00505  (GenBank) 3-oxoacyl-(acyl carrier protein) synthase","Fatty acid metabolism"
"75","psg:G655_00505  (GenBank) 3-oxoacyl-(acyl carrier protein) synthase","Biosynthesis of cofactors"
"76","psg:G655_00525  (GenBank) carbonic anhydrase","Nitrogen metabolism"
"77","psg:G655_00525  (GenBank) carbonic anhydrase","Metabolic pathways"
"78","psg:G655_00535  (GenBank) cytochrome c oxidase subunit II","Oxidative phosphorylation"
"79","psg:G655_00535  (GenBank) cytochrome c oxidase subunit II","Metabolic pathways"
"80","psg:G655_00540  (GenBank) cytochrome c oxidase subunit I","Oxidative phosphorylation"
"81","psg:G655_00540  (GenBank) cytochrome c oxidase subunit I","Metabolic pathways"
"82","psg:G655_00545  (GenBank) cytochrome C oxidase assembly protein","Oxidative phosphorylation"
"83","psg:G655_00545  (GenBank) cytochrome C oxidase assembly protein","Metabolic pathways"
"84","psg:G655_00550  (GenBank) cytochrome c oxidase subunit III","Oxidative phosphorylation"
"85","psg:G655_00550  (GenBank) cytochrome c oxidase subunit III","Metabolic pathways"
"86","psg:G655_00570  (GenBank) hypothetical protein","Oxidative phosphorylation"
"87","psg:G655_00570  (GenBank) hypothetical protein","Porphyrin metabolism"
"88","psg:G655_00570  (GenBank) hypothetical protein","Metabolic pathways"
"89","psg:G655_00570  (GenBank) hypothetical protein","Biosynthesis of secondary metabolites"
"90","psg:G655_00570  (GenBank) hypothetical protein","Biosynthesis of cofactors"
"91","psg:G655_00570  (GenBank) hypothetical protein","Two-component system"
"92","psg:G655_00575  (GenBank) protoheme IX farnesyltransferase","Oxidative phosphorylation"
"93","psg:G655_00575  (GenBank) protoheme IX farnesyltransferase","Porphyrin metabolism"
"94","psg:G655_00575  (GenBank) protoheme IX farnesyltransferase","Metabolic pathways"
"95","psg:G655_00575  (GenBank) protoheme IX farnesyltransferase","Biosynthesis of secondary metabolites"
"96","psg:G655_00575  (GenBank) protoheme IX farnesyltransferase","Biosynthesis of cofactors"
"97","psg:G655_00605  (GenBank) C4-dicarboxylate transporter DctA","Two-component system"
"98","psg:G655_00660  (GenBank) methylmalonate-semialdehyde dehydrogenase","Valine, leucine and isoleucine degradation"
"99","psg:G655_00660  (GenBank) methylmalonate-semialdehyde dehydrogenase","beta-Alanine metabolism"
"100","psg:G655_00660  (GenBank) methylmalonate-semialdehyde dehydrogenase","Inositol phosphate metabolism"
"101","psg:G655_00660  (GenBank) methylmalonate-semialdehyde dehydrogenase","Propanoate metabolism"
"102","psg:G655_00660  (GenBank) methylmalonate-semialdehyde dehydrogenase","Metabolic pathways"
"103","psg:G655_00660  (GenBank) methylmalonate-semialdehyde dehydrogenase","Carbon metabolism"
"104","psg:G655_00670  (GenBank) beta alanine--pyruvate transaminase","Valine, leucine and isoleucine degradation"
"105","psg:G655_00670  (GenBank) beta alanine--pyruvate transaminase","beta-Alanine metabolism"
"106","psg:G655_00670  (GenBank) beta alanine--pyruvate transaminase","Propanoate metabolism"
"107","psg:G655_00670  (GenBank) beta alanine--pyruvate transaminase","Metabolic pathways"
"108","psg:G655_00680  (GenBank) guanine deaminase","Purine metabolism"
"109","psg:G655_00680  (GenBank) guanine deaminase","Metabolic pathways"
"110","psg:G655_00680  (GenBank) guanine deaminase","Nucleotide metabolism"
"111","psg:G655_00685  (GenBank) ABC transporter ATP-binding protein","ABC transporters"
"112","psg:G655_00690  (GenBank) ABC transporter permease","ABC transporters"
"113","psg:G655_00695  (GenBank) ABC transporter permease","ABC transporters"
"114","psg:G655_00710  (GenBank) hypothetical protein","Oxidative phosphorylation"
"115","psg:G655_00710  (GenBank) hypothetical protein","RNA degradation"
"116","psg:G655_00740  (GenBank) putative basic membrane protein (bmp)","ABC transporters"
"117","psg:G655_00750  (GenBank) adenosine deaminase","Purine metabolism"
"118","psg:G655_00750  (GenBank) adenosine deaminase","Metabolic pathways"
"119","psg:G655_00750  (GenBank) adenosine deaminase","Nucleotide metabolism"
"120","psg:G655_00760  (GenBank) putative transmembrane sensor","Two-component system"
"121","psg:G655_00780  (GenBank) protocatechuate 3,4-dioxygenase subunit beta","Benzoate degradation"
"122","psg:G655_00780  (GenBank) protocatechuate 3,4-dioxygenase subunit beta","Metabolic pathways"
"123","psg:G655_00780  (GenBank) protocatechuate 3,4-dioxygenase subunit beta","Microbial metabolism in diverse environments"
"124","psg:G655_00780  (GenBank) protocatechuate 3,4-dioxygenase subunit beta","Degradation of aromatic compounds"
"125","psg:G655_00785  (GenBank) protocatechuate 3,4-dioxygenase subunit alpha","Benzoate degradation"
"126","psg:G655_00785  (GenBank) protocatechuate 3,4-dioxygenase subunit alpha","Metabolic pathways"
"127","psg:G655_00785  (GenBank) protocatechuate 3,4-dioxygenase subunit alpha","Microbial metabolism in diverse environments"
"128","psg:G655_00785  (GenBank) protocatechuate 3,4-dioxygenase subunit alpha","Degradation of aromatic compounds"
"129","psg:G655_00830  (GenBank) putative gamma-glutamyltranspeptidase","Taurine and hypotaurine metabolism"
"130","psg:G655_00830  (GenBank) putative gamma-glutamyltranspeptidase","Cyanoamino acid metabolism"
"131","psg:G655_00830  (GenBank) putative gamma-glutamyltranspeptidase","Glutathione metabolism"
"132","psg:G655_00830  (GenBank) putative gamma-glutamyltranspeptidase","Metabolic pathways"
"133","psg:G655_00855  (GenBank) hypothetical protein","Biofilm formation - Pseudomonas aeruginosa"
"134","psg:G655_00875  (GenBank) chemotaxis-specific methylesterase","Two-component system"
"135","psg:G655_00875  (GenBank) chemotaxis-specific methylesterase","Bacterial chemotaxis"
"136","psg:G655_00880  (GenBank) chemoreceptor glutamine deamidase CheD","Bacterial chemotaxis"
"137","psg:G655_00885  (GenBank) putative chemotaxis protein methyltransferase","Two-component system"
"138","psg:G655_00885  (GenBank) putative chemotaxis protein methyltransferase","Bacterial chemotaxis"
"139","psg:G655_00890  (GenBank) putative chemotaxis transducer","Two-component system"
"140","psg:G655_00890  (GenBank) putative chemotaxis transducer","Bacterial chemotaxis"
"141","psg:G655_00895  (GenBank) purine-binding chemotaxis protein","Two-component system"
"142","psg:G655_00895  (GenBank) purine-binding chemotaxis protein","Bacterial chemotaxis"
"143","psg:G655_00900  (GenBank) putative two-component sensor","Two-component system"
"144","psg:G655_00900  (GenBank) putative two-component sensor","Bacterial chemotaxis"
"145","psg:G655_00905  (GenBank) two-component response regulator","Two-component system"
"146","psg:G655_00905  (GenBank) two-component response regulator","Bacterial chemotaxis"
"147","psg:G655_00910  (GenBank) putative chemotaxis transducer","Two-component system"
"148","psg:G655_00910  (GenBank) putative chemotaxis transducer","Bacterial chemotaxis"
"149","psg:G655_00920 fabG (GenBank) 3-ketoacyl-(acyl-carrier-protein) reductase","Fatty acid biosynthesis"
"150","psg:G655_00920 fabG (GenBank) 3-ketoacyl-(acyl-carrier-protein) reductase","Biotin metabolism"
"151","psg:G655_00920 fabG (GenBank) 3-ketoacyl-(acyl-carrier-protein) reductase","Metabolic pathways"
"152","psg:G655_00920 fabG (GenBank) 3-ketoacyl-(acyl-carrier-protein) reductase","Biosynthesis of secondary metabolites"
"153","psg:G655_00920 fabG (GenBank) 3-ketoacyl-(acyl-carrier-protein) reductase","Fatty acid metabolism"
"154","psg:G655_00920 fabG (GenBank) 3-ketoacyl-(acyl-carrier-protein) reductase","Biosynthesis of cofactors"
"155","psg:G655_00930  (GenBank) ABC transporter ATP-binding protein","Sulfur metabolism"
"156","psg:G655_00930  (GenBank) ABC transporter ATP-binding protein","ABC transporters"
"157","psg:G655_00935  (GenBank) ABC transporter permease","Sulfur metabolism"
"158","psg:G655_00935  (GenBank) ABC transporter permease","ABC transporters"
"159","psg:G655_00945  (GenBank) putative binding protein component of ABC transporter","Sulfur metabolism"
"160","psg:G655_00945  (GenBank) putative binding protein component of ABC transporter","ABC transporters"
"161","psg:G655_00950  (GenBank) porin","beta-Lactam resistance"
"162","psg:G655_00950  (GenBank) porin","Two-component system"
"163","psg:G655_00955  (GenBank) putative acid phosphatase","Riboflavin metabolism"
"164","psg:G655_00955  (GenBank) putative acid phosphatase","Metabolic pathways"
"165","psg:G655_00955  (GenBank) putative acid phosphatase","Two-component system"
"166","psg:G655_00980  (GenBank) NAD(P) transhydrogenase subunit alpha","Nicotinate and nicotinamide metabolism"
"167","psg:G655_00980  (GenBank) NAD(P) transhydrogenase subunit alpha","Metabolic pathways"
"168","psg:G655_00985  (GenBank) NAD(P) transhydrogenase subunit alpha","Nicotinate and nicotinamide metabolism"
"169","psg:G655_00985  (GenBank) NAD(P) transhydrogenase subunit alpha","Metabolic pathways"
"170","psg:G655_00990  (GenBank) NAD(P)(+) transhydrogenase","Nicotinate and nicotinamide metabolism"
"171","psg:G655_00990  (GenBank) NAD(P)(+) transhydrogenase","Metabolic pathways"
"172","psg:G655_01080  (GenBank) putative aldehyde dehydrogenase","Arginine and proline metabolism"
"173","psg:G655_01080  (GenBank) putative aldehyde dehydrogenase","Metabolic pathways"
"174","psg:G655_01090  (GenBank) aminotransferase","Arginine and proline metabolism"
"175","psg:G655_01090  (GenBank) aminotransferase","Metabolic pathways"
"176","psg:G655_01095  (GenBank) hypothetical protein","Quorum sensing"
"177","psg:G655_01100  (GenBank) dihydrodipicolinate synthetase","Monobactam biosynthesis"
"178","psg:G655_01100  (GenBank) dihydrodipicolinate synthetase","Lysine biosynthesis"
"179","psg:G655_01100  (GenBank) dihydrodipicolinate synthetase","Metabolic pathways"
"180","psg:G655_01100  (GenBank) dihydrodipicolinate synthetase","Biosynthesis of secondary metabolites"
"181","psg:G655_01100  (GenBank) dihydrodipicolinate synthetase","Microbial metabolism in diverse environments"
"182","psg:G655_01100  (GenBank) dihydrodipicolinate synthetase","Biosynthesis of amino acids"
"183","psg:G655_01105  (GenBank) class II aldolase/adducin domain protein","Pentose and glucuronate interconversions"
"184","psg:G655_01105  (GenBank) class II aldolase/adducin domain protein","Fructose and mannose metabolism"
"185","psg:G655_01105  (GenBank) class II aldolase/adducin domain protein","Metabolic pathways"
"186","psg:G655_01105  (GenBank) class II aldolase/adducin domain protein","Microbial metabolism in diverse environments"
"187","psg:G655_01115  (GenBank) putative CoA transferase, subunit A","Styrene degradation"
"188","psg:G655_01115  (GenBank) putative CoA transferase, subunit A","Butanoate metabolism"
"189","psg:G655_01115  (GenBank) putative CoA transferase, subunit A","Metabolic pathways"
"190","psg:G655_01115  (GenBank) putative CoA transferase, subunit A","Microbial metabolism in diverse environments"
"191","psg:G655_01120  (GenBank) CoA transferase, subunit B","Styrene degradation"
"192","psg:G655_01120  (GenBank) CoA transferase, subunit B","Butanoate metabolism"
"193","psg:G655_01120  (GenBank) CoA transferase, subunit B","Metabolic pathways"
"194","psg:G655_01120  (GenBank) CoA transferase, subunit B","Microbial metabolism in diverse environments"
"195","psg:G655_01125  (GenBank) beta-ketoadipyl CoA thiolase","Benzoate degradation"
"196","psg:G655_01125  (GenBank) beta-ketoadipyl CoA thiolase","Microbial metabolism in diverse environments"
"197","psg:G655_01135  (GenBank) 3-carboxy-cis,cis-muconate cycloisomerase","Benzoate degradation"
"198","psg:G655_01135  (GenBank) 3-carboxy-cis,cis-muconate cycloisomerase","Metabolic pathways"
"199","psg:G655_01135  (GenBank) 3-carboxy-cis,cis-muconate cycloisomerase","Microbial metabolism in diverse environments"
"200","psg:G655_01135  (GenBank) 3-carboxy-cis,cis-muconate cycloisomerase","Degradation of aromatic compounds"
"201","psg:G655_01140  (GenBank) beta-ketoadipate enol-lactone hydrolase","Benzoate degradation"
"202","psg:G655_01140  (GenBank) beta-ketoadipate enol-lactone hydrolase","Metabolic pathways"
"203","psg:G655_01140  (GenBank) beta-ketoadipate enol-lactone hydrolase","Microbial metabolism in diverse environments"
"204","psg:G655_01140  (GenBank) beta-ketoadipate enol-lactone hydrolase","Degradation of aromatic compounds"
"205","psg:G655_01145  (GenBank) 4-carboxymuconolactone decarboxylase","Benzoate degradation"
"206","psg:G655_01145  (GenBank) 4-carboxymuconolactone decarboxylase","Metabolic pathways"
"207","psg:G655_01145  (GenBank) 4-carboxymuconolactone decarboxylase","Microbial metabolism in diverse environments"
"208","psg:G655_01145  (GenBank) 4-carboxymuconolactone decarboxylase","Degradation of aromatic compounds"
"209","psg:G655_01200  (GenBank) 4-hydroxyphenylpyruvate dioxygenase","Ubiquinone and other terpenoid-quinone biosynthesis"
"210","psg:G655_01200  (GenBank) 4-hydroxyphenylpyruvate dioxygenase","Tyrosine metabolism"
"211","psg:G655_01200  (GenBank) 4-hydroxyphenylpyruvate dioxygenase","Phenylalanine metabolism"
"212","psg:G655_01200  (GenBank) 4-hydroxyphenylpyruvate dioxygenase","Metabolic pathways"
"213","psg:G655_01200  (GenBank) 4-hydroxyphenylpyruvate dioxygenase","Biosynthesis of cofactors"
"214","psg:G655_01210  (GenBank) shikimate 5-dehydrogenase","Phenylalanine, tyrosine and tryptophan biosynthesis"
"215","psg:G655_01210  (GenBank) shikimate 5-dehydrogenase","Biosynthesis of various plant secondary metabolites"
"216","psg:G655_01210  (GenBank) shikimate 5-dehydrogenase","Metabolic pathways"
"217","psg:G655_01210  (GenBank) shikimate 5-dehydrogenase","Biosynthesis of secondary metabolites"
"218","psg:G655_01210  (GenBank) shikimate 5-dehydrogenase","Biosynthesis of amino acids"
"219","psg:G655_01215  (GenBank) 3-dehydroquinate dehydratase","Phenylalanine, tyrosine and tryptophan biosynthesis"
"220","psg:G655_01215  (GenBank) 3-dehydroquinate dehydratase","Metabolic pathways"
"221","psg:G655_01215  (GenBank) 3-dehydroquinate dehydratase","Biosynthesis of secondary metabolites"
"222","psg:G655_01215  (GenBank) 3-dehydroquinate dehydratase","Biosynthesis of amino acids"
"223","psg:G655_01225  (GenBank) 4-hydroxybenzoate 3-monooxygenase","Benzoate degradation"
"224","psg:G655_01225  (GenBank) 4-hydroxybenzoate 3-monooxygenase","Metabolic pathways"
"225","psg:G655_01225  (GenBank) 4-hydroxybenzoate 3-monooxygenase","Microbial metabolism in diverse environments"
"226","psg:G655_01225  (GenBank) 4-hydroxybenzoate 3-monooxygenase","Degradation of aromatic compounds"
"227","psg:G655_01280  (GenBank) DNA-cytosine methyltransferase","Cysteine and methionine metabolism"
"228","psg:G655_01280  (GenBank) DNA-cytosine methyltransferase","Metabolic pathways"
"229","psg:G655_t29272  (GenBank) tRNA-Arg","Aminoacyl-tRNA biosynthesis"
"230","psg:G655_01335 gabD (GenBank) succinate-semialdehyde dehydrogenase I","Alanine, aspartate and glutamate metabolism"
"231","psg:G655_01335 gabD (GenBank) succinate-semialdehyde dehydrogenase I","Lysine degradation"
"232","psg:G655_01335 gabD (GenBank) succinate-semialdehyde dehydrogenase I","Tyrosine metabolism"
"233","psg:G655_01335 gabD (GenBank) succinate-semialdehyde dehydrogenase I","Butanoate metabolism"
"234","psg:G655_01335 gabD (GenBank) succinate-semialdehyde dehydrogenase I","Nicotinate and nicotinamide metabolism"
"235","psg:G655_01335 gabD (GenBank) succinate-semialdehyde dehydrogenase I","Metabolic pathways"
"236","psg:G655_01335 gabD (GenBank) succinate-semialdehyde dehydrogenase I","Microbial metabolism in diverse environments"
"237","psg:G655_01340  (GenBank) 4-aminobutyrate aminotransferase","Alanine, aspartate and glutamate metabolism"
"238","psg:G655_01340  (GenBank) 4-aminobutyrate aminotransferase","Lysine degradation"
"239","psg:G655_01340  (GenBank) 4-aminobutyrate aminotransferase","Butanoate metabolism"
"240","psg:G655_01340  (GenBank) 4-aminobutyrate aminotransferase","Metabolic pathways"
"241","psg:G655_01340  (GenBank) 4-aminobutyrate aminotransferase","Microbial metabolism in diverse environments"
"242","psg:G655_01385  (GenBank) transcriptional regulator","Two-component system"
"243","psg:G655_01385  (GenBank) transcriptional regulator","Quorum sensing"
"244","psg:G655_01385  (GenBank) transcriptional regulator","Biofilm formation - Pseudomonas aeruginosa"
"245","psg:G655_01410  (GenBank) sulfate transport protein","Sulfur metabolism"
"246","psg:G655_01410  (GenBank) sulfate transport protein","ABC transporters"
"247","psg:G655_01415  (GenBank) sulfate ABC transporter permease","Sulfur metabolism"
"248","psg:G655_01415  (GenBank) sulfate ABC transporter permease","ABC transporters"
"249","psg:G655_01420  (GenBank) sulfate transport protein CysT","Sulfur metabolism"
"250","psg:G655_01420  (GenBank) sulfate transport protein CysT","ABC transporters"
"251","psg:G655_01425  (GenBank) sulfate-binding protein","Sulfur metabolism"
"252","psg:G655_01425  (GenBank) sulfate-binding protein","ABC transporters"
"253","psg:G655_01440  (GenBank) putative fatty acid desaturase","Biosynthesis of unsaturated fatty acids"
"254","psg:G655_01440  (GenBank) putative fatty acid desaturase","Metabolic pathways"
"255","psg:G655_01440  (GenBank) putative fatty acid desaturase","Fatty acid metabolism"
"256","psg:G655_01470  (GenBank) agmatine deiminase","Arginine and proline metabolism"
"257","psg:G655_01470  (GenBank) agmatine deiminase","Metabolic pathways"
"258","psg:G655_01475  (GenBank) N-carbamoylputrescine amidohydrolase","Arginine and proline metabolism"
"259","psg:G655_01475  (GenBank) N-carbamoylputrescine amidohydrolase","Metabolic pathways"
"260","psg:G655_01485  (GenBank) periplasmic polyamine binding protein","ABC transporters"
"261","psg:G655_01490  (GenBank) glutamine synthetase","Arginine biosynthesis"
"262","psg:G655_01490  (GenBank) glutamine synthetase","Alanine, aspartate and glutamate metabolism"
"263","psg:G655_01490  (GenBank) glutamine synthetase","Glyoxylate and dicarboxylate metabolism"
"264","psg:G655_01490  (GenBank) glutamine synthetase","Nitrogen metabolism"
"265","psg:G655_01490  (GenBank) glutamine synthetase","Metabolic pathways"
"266","psg:G655_01490  (GenBank) glutamine synthetase","Microbial metabolism in diverse environments"
"267","psg:G655_01490  (GenBank) glutamine synthetase","Biosynthesis of amino acids"
"268","psg:G655_01490  (GenBank) glutamine synthetase","Two-component system"
"269","psg:G655_01500  (GenBank) glutamine synthetase","Arginine biosynthesis"
"270","psg:G655_01500  (GenBank) glutamine synthetase","Alanine, aspartate and glutamate metabolism"
"271","psg:G655_01500  (GenBank) glutamine synthetase","Glyoxylate and dicarboxylate metabolism"
"272","psg:G655_01500  (GenBank) glutamine synthetase","Nitrogen metabolism"
"273","psg:G655_01500  (GenBank) glutamine synthetase","Metabolic pathways"
"274","psg:G655_01500  (GenBank) glutamine synthetase","Microbial metabolism in diverse environments"
"275","psg:G655_01500  (GenBank) glutamine synthetase","Biosynthesis of amino acids"
"276","psg:G655_01500  (GenBank) glutamine synthetase","Two-component system"
"277","psg:G655_01505  (GenBank) aminotransferase","Arginine and proline metabolism"
"278","psg:G655_01505  (GenBank) aminotransferase","Metabolic pathways"
"279","psg:G655_01510  (GenBank) polyamine transport protein","ABC transporters"
"280","psg:G655_01515  (GenBank) polyamine transport protein","ABC transporters"
"281","psg:G655_01520  (GenBank) spermidine/putrescine ABC transporter ATPase","ABC transporters"
"282","psg:G655_01525  (GenBank) polyamine transport protein PotH","ABC transporters"
"283","psg:G655_01530  (GenBank) polyamine transport protein PotI","ABC transporters"
"284","psg:G655_01535  (GenBank) putative penicillin amidase","Biosynthesis of secondary metabolites"
"285","psg:G655_01580  (GenBank) ABC transporter permease","ABC transporters"
"286","psg:G655_01585  (GenBank) putative binding protein component of ABC transporter","ABC transporters"
"287","psg:G655_01585  (GenBank) putative binding protein component of ABC transporter","Flagellar assembly"
"288","psg:G655_01595  (GenBank) D-3-phosphoglycerate dehydrogenase","Glycine, serine and threonine metabolism"
"289","psg:G655_01595  (GenBank) D-3-phosphoglycerate dehydrogenase","Cysteine and methionine metabolism"
"290","psg:G655_01595  (GenBank) D-3-phosphoglycerate dehydrogenase","Methane metabolism"
"291","psg:G655_01595  (GenBank) D-3-phosphoglycerate dehydrogenase","Metabolic pathways"
"292","psg:G655_01595  (GenBank) D-3-phosphoglycerate dehydrogenase","Biosynthesis of secondary metabolites"
"293","psg:G655_01595  (GenBank) D-3-phosphoglycerate dehydrogenase","Microbial metabolism in diverse environments"
"294","psg:G655_01595  (GenBank) D-3-phosphoglycerate dehydrogenase","Carbon metabolism"
"295","psg:G655_01595  (GenBank) D-3-phosphoglycerate dehydrogenase","Biosynthesis of amino acids"
"296","psg:G655_01630  (GenBank) binding protein component of ABC transporter","ABC transporters"
"297","psg:G655_01635  (GenBank) ABC transporter permease","ABC transporters"
"298","psg:G655_01640  (GenBank) ABC transporter permease","ABC transporters"
"299","psg:G655_01645  (GenBank) ABC transporter ATP-binding protein","ABC transporters"
"300","psg:G655_01670  (GenBank) ribose-5-phosphate isomerase A","Pentose phosphate pathway"
"301","psg:G655_01670  (GenBank) ribose-5-phosphate isomerase A","Metabolic pathways"
"302","psg:G655_01670  (GenBank) ribose-5-phosphate isomerase A","Biosynthesis of secondary metabolites"
"303","psg:G655_01670  (GenBank) ribose-5-phosphate isomerase A","Microbial metabolism in diverse environments"
