"","Gene","Pathway"
"56","bps:BPSL0062  (GenBank) beta-ketoadipyl CoA thiolase","Microbial metabolism in diverse environments"
"57","bps:BPSL0062  (GenBank) beta-ketoadipyl CoA thiolase","Carbon metabolism"
"58","bps:BPSL0062  (GenBank) beta-ketoadipyl CoA thiolase","Fatty acid metabolism"
"59","bps:BPSL0062  (GenBank) beta-ketoadipyl CoA thiolase","Two-component system"
"60","bps:BPSL0063  (GenBank) putative fatty oxidation complex alpha subunit","Fatty acid degradation"
"61","bps:BPSL0063  (GenBank) putative fatty oxidation complex alpha subunit","Valine, leucine and isoleucine degradation"
"62","bps:BPSL0063  (GenBank) putative fatty oxidation complex alpha subunit","Geraniol degradation"
"63","bps:BPSL0063  (GenBank) putative fatty oxidation complex alpha subunit","Lysine degradation"
"64","bps:BPSL0063  (GenBank) putative fatty oxidation complex alpha subunit","Benzoate degradation"
"65","bps:BPSL0063  (GenBank) putative fatty oxidation complex alpha subunit","Tryptophan metabolism"
"66","bps:BPSL0063  (GenBank) putative fatty oxidation complex alpha subunit","beta-Alanine metabolism"
"67","bps:BPSL0063  (GenBank) putative fatty oxidation complex alpha subunit","Propanoate metabolism"
"68","bps:BPSL0063  (GenBank) putative fatty oxidation complex alpha subunit","Butanoate metabolism"
"69","bps:BPSL0063  (GenBank) putative fatty oxidation complex alpha subunit","Limonene and pinene degradation"
"70","bps:BPSL0063  (GenBank) putative fatty oxidation complex alpha subunit","Caprolactam degradation"
"71","bps:BPSL0063  (GenBank) putative fatty oxidation complex alpha subunit","Metabolic pathways"
"72","bps:BPSL0063  (GenBank) putative fatty oxidation complex alpha subunit","Biosynthesis of secondary metabolites"
"73","bps:BPSL0063  (GenBank) putative fatty oxidation complex alpha subunit","Microbial metabolism in diverse environments"
"74","bps:BPSL0063  (GenBank) putative fatty oxidation complex alpha subunit","Carbon metabolism"
"75","bps:BPSL0063  (GenBank) putative fatty oxidation complex alpha subunit","Fatty acid metabolism"
"76","bps:BPSL0071  (GenBank) putative catalase","Tryptophan metabolism"
"77","bps:BPSL0071  (GenBank) putative catalase","Glyoxylate and dicarboxylate metabolism"
"78","bps:BPSL0071  (GenBank) putative catalase","Metabolic pathways"
"79","bps:BPSL0071  (GenBank) putative catalase","Biosynthesis of secondary metabolites"
"80","bps:BPSL0071  (GenBank) putative catalase","Carbon metabolism"
"81","bps:BPSL0074 dnaN (GenBank) DNA polymerase III, beta chain","DNA replication"
"82","bps:BPSL0074 dnaN (GenBank) DNA polymerase III, beta chain","Mismatch repair"
"83","bps:BPSL0074 dnaN (GenBank) DNA polymerase III, beta chain","Homologous recombination"
"84","bps:BPSL0075 dnaA (GenBank) chromosomal replication initiator protein DnaA","Two-component system"
"85","bps:BPSL0075a  (GenBank) 50S ribosomal protein L34","Ribosome"
"86","bps:BPSL0078  (GenBank) putative membrane protein","Quorum sensing"
"87","bps:BPSL0078  (GenBank) putative membrane protein","Protein export"
"88","bps:BPSL0078  (GenBank) putative membrane protein","Bacterial secretion system"
"89","bps:BPSL0096 speG (GenBank) spermidine n(1)-acetyltransferase","Arginine and proline metabolism"
"90","bps:BPSL0096 speG (GenBank) spermidine n(1)-acetyltransferase","Metabolic pathways"
"91","bps:BPSL0101  (GenBank) putative DNA-3-methyladenine glycosylase II","Base excision repair"
"92","bps:BPSL0102  (GenBank) glutamate--cysteine ligase","Cysteine and methionine metabolism"
"93","bps:BPSL0102  (GenBank) glutamate--cysteine ligase","Glutathione metabolism"
"94","bps:BPSL0102  (GenBank) glutamate--cysteine ligase","Metabolic pathways"
"95","bps:BPSL0102  (GenBank) glutamate--cysteine ligase","Biosynthesis of cofactors"
"96","bps:BPSL0103  (GenBank) RNA polymerase sigma factor","Flagellar assembly"
"97","bps:BPSL0108  (GenBank) putative extracellular solute-binding lipoprotein","Quorum sensing"
"98","bps:BPSL0110  (GenBank) putative carbon-nitrogen hydrolase","Arginine and proline metabolism"
"99","bps:BPSL0110  (GenBank) putative carbon-nitrogen hydrolase","Metabolic pathways"
"100","bps:tRNA-Lys-1  (GenBank) tRNA-Lys","Aminoacyl-tRNA biosynthesis"
"101","bps:BPSL0116  (GenBank) D-isomer specific 2-hydroxyacid dehydrogenase","Glycine, serine and threonine metabolism"
"102","bps:BPSL0116  (GenBank) D-isomer specific 2-hydroxyacid dehydrogenase","Cysteine and methionine metabolism"
"103","bps:BPSL0116  (GenBank) D-isomer specific 2-hydroxyacid dehydrogenase","Methane metabolism"
"104","bps:BPSL0116  (GenBank) D-isomer specific 2-hydroxyacid dehydrogenase","Metabolic pathways"
"105","bps:BPSL0116  (GenBank) D-isomer specific 2-hydroxyacid dehydrogenase","Biosynthesis of secondary metabolites"
"106","bps:BPSL0116  (GenBank) D-isomer specific 2-hydroxyacid dehydrogenase","Microbial metabolism in diverse environments"
"107","bps:BPSL0116  (GenBank) D-isomer specific 2-hydroxyacid dehydrogenase","Carbon metabolism"
"108","bps:BPSL0116  (GenBank) D-isomer specific 2-hydroxyacid dehydrogenase","Biosynthesis of amino acids"
"109","bps:BPSL0122 fmt (GenBank) methionyl-tRNA formyltransferase","One carbon pool by folate"
"110","bps:BPSL0122 fmt (GenBank) methionyl-tRNA formyltransferase","Aminoacyl-tRNA biosynthesis"
"111","bps:BPSL0122 fmt (GenBank) methionyl-tRNA formyltransferase","Metabolic pathways"
"112","bps:BPSL0177  (GenBank) conserved hypothetical protein","Folate biosynthesis"
"113","bps:BPSL0177  (GenBank) conserved hypothetical protein","Metabolic pathways"
"114","bps:BPSL0178  (GenBank) conserved hypothetical protein","Folate biosynthesis"
"115","bps:BPSL0178  (GenBank) conserved hypothetical protein","Metabolic pathways"
"116","bps:BPSL0179  (GenBank) 6-pyruvoyl tetrahydropterin synthase","Folate biosynthesis"
"117","bps:BPSL0179  (GenBank) 6-pyruvoyl tetrahydropterin synthase","Metabolic pathways"
"118","bps:BPSL0179  (GenBank) 6-pyruvoyl tetrahydropterin synthase","Biosynthesis of cofactors"
"119","bps:BPSL0180  (GenBank) HpcH/HpaI aldolase family protein","Ascorbate and aldarate metabolism"
"120","bps:BPSL0180  (GenBank) HpcH/HpaI aldolase family protein","Metabolic pathways"
"121","bps:BPSL0183 mrdA (GenBank) penicillin-binding protein","Peptidoglycan biosynthesis"
"122","bps:BPSL0183 mrdA (GenBank) penicillin-binding protein","Metabolic pathways"
"123","bps:BPSL0183 mrdA (GenBank) penicillin-binding protein","beta-Lactam resistance"
"124","bps:BPSL0187 gatC (GenBank) glutamyl-tRNA amidotransferase subunit C","Aminoacyl-tRNA biosynthesis"
"125","bps:BPSL0187 gatC (GenBank) glutamyl-tRNA amidotransferase subunit C","Metabolic pathways"
"126","bps:BPSL0188 gatA (GenBank) glutamyl-tRNA amidotransferase subunit A","Aminoacyl-tRNA biosynthesis"
"127","bps:BPSL0188 gatA (GenBank) glutamyl-tRNA amidotransferase subunit A","Metabolic pathways"
"128","bps:BPSL0189 gatB (GenBank) glutamyl-tRNA amidotransferase subunit B","Aminoacyl-tRNA biosynthesis"
"129","bps:BPSL0189 gatB (GenBank) glutamyl-tRNA amidotransferase subunit B","Metabolic pathways"
"130","bps:BPSL0191  (GenBank) endonuclease/exonuclease/phosphatase family protein","Base excision repair"
"131","bps:BPSL0192 adhC (GenBank) NADP-dependent alcohol dehydrogenase","Glycolysis / Gluconeogenesis"
"132","bps:BPSL0192 adhC (GenBank) NADP-dependent alcohol dehydrogenase","Glycerolipid metabolism"
"133","bps:BPSL0192 adhC (GenBank) NADP-dependent alcohol dehydrogenase","Pyruvate metabolism"
"134","bps:BPSL0192 adhC (GenBank) NADP-dependent alcohol dehydrogenase","Metabolic pathways"
"135","bps:BPSL0192 adhC (GenBank) NADP-dependent alcohol dehydrogenase","Biosynthesis of secondary metabolites"
"136","bps:BPSL0192 adhC (GenBank) NADP-dependent alcohol dehydrogenase","Microbial metabolism in diverse environments"
"137","bps:BPSL0195  (GenBank) putative membrane protein","beta-Lactam resistance"
"138","bps:BPSL0197  (GenBank) putative homoserine O-acetyltransferase","Cysteine and methionine metabolism"
"139","bps:BPSL0197  (GenBank) putative homoserine O-acetyltransferase","Sulfur metabolism"
"140","bps:BPSL0197  (GenBank) putative homoserine O-acetyltransferase","Metabolic pathways"
"141","bps:BPSL0197  (GenBank) putative homoserine O-acetyltransferase","Biosynthesis of secondary metabolites"
"142","bps:BPSL0197  (GenBank) putative homoserine O-acetyltransferase","Biosynthesis of amino acids"
"143","bps:BPSL0200 argB (GenBank) putative acetylglutamate kinase","Arginine biosynthesis"
"144","bps:BPSL0200 argB (GenBank) putative acetylglutamate kinase","Metabolic pathways"
"145","bps:BPSL0200 argB (GenBank) putative acetylglutamate kinase","Biosynthesis of secondary metabolites"
"146","bps:BPSL0200 argB (GenBank) putative acetylglutamate kinase","2-Oxocarboxylic acid metabolism"
"147","bps:BPSL0200 argB (GenBank) putative acetylglutamate kinase","Biosynthesis of amino acids"
"148","bps:BPSL0201  (GenBank) sensor kinase protein","Two-component system"
"149","bps:BPSL0202  (GenBank) response regulator protein","Two-component system"
"150","bps:BPSL0210 dapF (GenBank) diaminopimelate epimerase","Lysine biosynthesis"
"151","bps:BPSL0210 dapF (GenBank) diaminopimelate epimerase","D-Amino acid metabolism"
"152","bps:BPSL0210 dapF (GenBank) diaminopimelate epimerase","Metabolic pathways"
"153","bps:BPSL0210 dapF (GenBank) diaminopimelate epimerase","Biosynthesis of secondary metabolites"
"154","bps:BPSL0210 dapF (GenBank) diaminopimelate epimerase","Microbial metabolism in diverse environments"
"155","bps:BPSL0210 dapF (GenBank) diaminopimelate epimerase","Biosynthesis of amino acids"
"156","bps:BPSL0211  (GenBank) putative lipid A biosynthesis acyltransferase","Lipopolysaccharide biosynthesis"
"157","bps:BPSL0211  (GenBank) putative lipid A biosynthesis acyltransferase","Metabolic pathways"
"158","bps:BPSL0212 metK (GenBank) S-adenosylmethionine synthetase","Cysteine and methionine metabolism"
"159","bps:BPSL0212 metK (GenBank) S-adenosylmethionine synthetase","Biosynthesis of various plant secondary metabolites"
"160","bps:BPSL0212 metK (GenBank) S-adenosylmethionine synthetase","Metabolic pathways"
"161","bps:BPSL0212 metK (GenBank) S-adenosylmethionine synthetase","Biosynthesis of secondary metabolites"
"162","bps:BPSL0212 metK (GenBank) S-adenosylmethionine synthetase","Biosynthesis of amino acids"
"163","bps:BPSL0212 metK (GenBank) S-adenosylmethionine synthetase","Biosynthesis of cofactors"
"164","bps:BPSL0225  (GenBank) putative flagellar hook-length control protein","Flagellar assembly"
"165","bps:BPSL0226 fliJ (GenBank) flagellar fliJ protein","Flagellar assembly"
"166","bps:BPSL0227 fliI (GenBank) flagellum-specific ATP synthase","Flagellar assembly"
"167","bps:BPSL0228 fliH (GenBank) flagellar assembly protein","Flagellar assembly"
"168","bps:BPSL0229 fliG (GenBank) flagellar motor switch protein","Bacterial chemotaxis"
"169","bps:BPSL0229 fliG (GenBank) flagellar motor switch protein","Flagellar assembly"
"170","bps:BPSL0230 fliF (GenBank) flagellar M-ring protein","Flagellar assembly"
"171","bps:BPSL0231 fliE (GenBank) flagellar hook-basal body complex protein","Flagellar assembly"
"172","bps:BPSL0232 fliS (GenBank) flagellar protein","Flagellar assembly"
"173","bps:BPSL0233  (GenBank) conserved hypothetical protein","Flagellar assembly"
"174","bps:BPSL0249 dppA (GenBank) putative periplasmic dipeptide transport protein","ABC transporters"
"175","bps:BPSL0249 dppA (GenBank) putative periplasmic dipeptide transport protein","Bacterial chemotaxis"
"176","bps:BPSL0250 dppB (GenBank) putative dipeptide transport system permease protein","ABC transporters"
"177","bps:BPSL0251 dppC (GenBank) putative dipeptide transport system permease protein","ABC transporters"
"178","bps:BPSL0252 dppD (GenBank) putative dipeptide transport system ATP-binding protein","ABC transporters"
"179","bps:BPSL0253 dppF (GenBank) putative dipeptide transport system ATP-binding protein","ABC transporters"
"180","bps:BPSL0257  (GenBank) LamB/YcsF family protein","Glutathione metabolism"
"181","bps:BPSL0257  (GenBank) LamB/YcsF family protein","Metabolic pathways"
"182","bps:BPSL0258  (GenBank) conserved hypothetical protein","Glutathione metabolism"
"183","bps:BPSL0258  (GenBank) conserved hypothetical protein","Metabolic pathways"
"184","bps:BPSL0259  (GenBank) conserved hypothetical protein","Glutathione metabolism"
"185","bps:BPSL0259  (GenBank) conserved hypothetical protein","Metabolic pathways"
"186","bps:BPSL0261  (GenBank) 5-formyltetrahydrofolate cyclo-ligase family protein","One carbon pool by folate"
"187","bps:BPSL0261  (GenBank) 5-formyltetrahydrofolate cyclo-ligase family protein","Metabolic pathways"
"188","bps:BPSL0264  (GenBank) conserved hypothetical protein","Glutathione metabolism"
"189","bps:BPSL0264  (GenBank) conserved hypothetical protein","Metabolic pathways"
"190","bps:BPSL0267  (GenBank) putative flagella synthesis protein","Flagellar assembly"
"191","bps:BPSL0268  (GenBank) putative negative regulator of flagellin synthesis","Two-component system"
"192","bps:BPSL0268  (GenBank) putative negative regulator of flagellin synthesis","Flagellar assembly"
"193","bps:BPSL0269  (GenBank) putative flagella basal body P-ring formation protein","Flagellar assembly"
"194","bps:BPSL0270  (GenBank) putative flagellar basal-body rod protein","Flagellar assembly"
"195","bps:BPSL0271 flgC (GenBank) flagellar basal-body rod protein","Flagellar assembly"
"196","bps:BPSL0272  (GenBank) putative basal-body rod modification protein","Flagellar assembly"
"197","bps:BPSL0273  (GenBank) putative flagellar hook protein","Flagellar assembly"
"198","bps:BPSL0274 flgF (GenBank) flagellar basal-body rod protein","Flagellar assembly"
"199","bps:BPSL0275 flgG (GenBank) flagellar basal-body rod protein","Flagellar assembly"
"200","bps:BPSL0276 flgH (GenBank) flagellar L-ring protein precursor","Flagellar assembly"
"201","bps:BPSL0277 flgI (GenBank) flagellar P-ring protein precuror","Flagellar assembly"
"202","bps:BPSL0278  (GenBank) putative peptidoglycan hydrolase","Flagellar assembly"
"203","bps:BPSL0280  (GenBank) putative flagellar hook-associated protein","Flagellar assembly"
"204","bps:BPSL0281  (GenBank) putative flagellar hook-associated protein","Flagellar assembly"
"205","bps:BPSL0293  (GenBank) putative glucosyltransferase","Sphingolipid metabolism"
"206","bps:BPSL0293  (GenBank) putative glucosyltransferase","Metabolic pathways"
"207","bps:BPSL0297 gor (GenBank) glutathione reductase","Glutathione metabolism"
"208","bps:BPSL0297 gor (GenBank) glutathione reductase","Metabolic pathways"
"209","bps:BPSL0298 argG (GenBank) argininosuccinate synthase","Arginine biosynthesis"
"210","bps:BPSL0298 argG (GenBank) argininosuccinate synthase","Alanine, aspartate and glutamate metabolism"
"211","bps:BPSL0298 argG (GenBank) argininosuccinate synthase","Metabolic pathways"
"212","bps:BPSL0298 argG (GenBank) argininosuccinate synthase","Biosynthesis of secondary metabolites"
"213","bps:BPSL0298 argG (GenBank) argininosuccinate synthase","Biosynthesis of amino acids"
"214","bps:BPSL0308  (GenBank) putative exported protein","Two-component system"
"215","bps:BPSL0309 silA (GenBank) putative cation efflux system protein","Two-component system"
"216","bps:BPSL0312 glmS1 (GenBank) glucosamine--fructose-6-phosphate aminotransferase [isomerizing] 1","Alanine, aspartate and glutamate metabolism"
"217","bps:BPSL0312 glmS1 (GenBank) glucosamine--fructose-6-phosphate aminotransferase [isomerizing] 1","Amino sugar and nucleotide sugar metabolism"
"218","bps:BPSL0312 glmS1 (GenBank) glucosamine--fructose-6-phosphate aminotransferase [isomerizing] 1","Metabolic pathways"
"219","bps:BPSL0312 glmS1 (GenBank) glucosamine--fructose-6-phosphate aminotransferase [isomerizing] 1","Biosynthesis of nucleotide sugars"
"220","bps:BPSL0313 glmU (GenBank) bifunctional glmU protein [includes: UDP-N-acetylglucosamine pyrophosphorylase; glucosamine-1-phosphate N-acetyltransferase]","Amino sugar and nucleotide sugar metabolism"
"221","bps:BPSL0313 glmU (GenBank) bifunctional glmU protein [includes: UDP-N-acetylglucosamine pyrophosphorylase; glucosamine-1-phosphate N-acetyltransferase]","O-Antigen nucleotide sugar biosynthesis"
"222","bps:BPSL0313 glmU (GenBank) bifunctional glmU protein [includes: UDP-N-acetylglucosamine pyrophosphorylase; glucosamine-1-phosphate N-acetyltransferase]","Metabolic pathways"
"223","bps:BPSL0313 glmU (GenBank) bifunctional glmU protein [includes: UDP-N-acetylglucosamine pyrophosphorylase; glucosamine-1-phosphate N-acetyltransferase]","Biosynthesis of nucleotide sugars"
"224","bps:BPSL0315  (GenBank) conserved hypothetical protein","Folate biosynthesis"
"225","bps:BPSL0315  (GenBank) conserved hypothetical protein","Metabolic pathways"
"226","bps:BPSL0315  (GenBank) conserved hypothetical protein","Biosynthesis of cofactors"
"227","bps:BPSL0320  (GenBank) PfkB family carbohydrate kinase","Fructose and mannose metabolism"
"228","bps:BPSL0320  (GenBank) PfkB family carbohydrate kinase","Starch and sucrose metabolism"
"229","bps:BPSL0320  (GenBank) PfkB family carbohydrate kinase","Amino sugar and nucleotide sugar metabolism"
"230","bps:BPSL0320  (GenBank) PfkB family carbohydrate kinase","Metabolic pathways"
"231","bps:BPSL0320  (GenBank) PfkB family carbohydrate kinase","Biosynthesis of secondary metabolites"
"232","bps:BPSL0320  (GenBank) PfkB family carbohydrate kinase","Biosynthesis of nucleotide sugars"
"233","bps:BPSL0323  (GenBank) putative methyl-accepting chemotaxis protein","Two-component system"
"234","bps:BPSL0323  (GenBank) putative methyl-accepting chemotaxis protein","Bacterial chemotaxis"
"235","bps:BPSL0328  (GenBank) putative 2-nitropropane dioxygenase","Nitrogen metabolism"
"236","bps:BPSL0328  (GenBank) putative 2-nitropropane dioxygenase","Metabolic pathways"
"237","bps:BPSL0329  (GenBank) putative hydrolase","Chlorocyclohexane and chlorobenzene degradation"
"238","bps:BPSL0329  (GenBank) putative hydrolase","Chloroalkane and chloroalkene degradation"
"239","bps:BPSL0329  (GenBank) putative hydrolase","Metabolic pathways"
"240","bps:BPSL0329  (GenBank) putative hydrolase","Microbial metabolism in diverse environments"
"241","bps:BPSL0333  (GenBank) putative hydroxymethylglutaryl-CoA lyase","Valine, leucine and isoleucine degradation"
"242","bps:BPSL0333  (GenBank) putative hydroxymethylglutaryl-CoA lyase","Geraniol degradation"
"243","bps:BPSL0333  (GenBank) putative hydroxymethylglutaryl-CoA lyase","Butanoate metabolism"
"244","bps:BPSL0333  (GenBank) putative hydroxymethylglutaryl-CoA lyase","Metabolic pathways"
"245","bps:BPSL0333  (GenBank) putative hydroxymethylglutaryl-CoA lyase","Biosynthesis of secondary metabolites"
"246","bps:BPSL0334  (GenBank) conserved hypothetical protein","Glycine, serine and threonine metabolism"
"247","bps:BPSL0334  (GenBank) conserved hypothetical protein","Pyruvate metabolism"
"248","bps:BPSL0334  (GenBank) conserved hypothetical protein","Glyoxylate and dicarboxylate metabolism"
"249","bps:BPSL0334  (GenBank) conserved hypothetical protein","Metabolic pathways"
"250","bps:BPSL0334  (GenBank) conserved hypothetical protein","Biosynthesis of secondary metabolites"
"251","bps:BPSL0334  (GenBank) conserved hypothetical protein","Microbial metabolism in diverse environments"
"252","bps:BPSL0338 plcN2 (GenBank) non-hemolytic phospholipase C precursor","Inositol phosphate metabolism"
"253","bps:BPSL0338 plcN2 (GenBank) non-hemolytic phospholipase C precursor","Glycerophospholipid metabolism"
"254","bps:BPSL0338 plcN2 (GenBank) non-hemolytic phospholipase C precursor","Metabolic pathways"
"255","bps:BPSL0338 plcN2 (GenBank) non-hemolytic phospholipase C precursor","Biosynthesis of secondary metabolites"
"256","bps:BPSL0338 plcN2 (GenBank) non-hemolytic phospholipase C precursor","Quorum sensing"
"257","bps:BPSL0346  (GenBank) dihydrodipicolinate synthetase family protein","Monobactam biosynthesis"
"258","bps:BPSL0346  (GenBank) dihydrodipicolinate synthetase family protein","Lysine biosynthesis"
"259","bps:BPSL0346  (GenBank) dihydrodipicolinate synthetase family protein","Metabolic pathways"
"260","bps:BPSL0346  (GenBank) dihydrodipicolinate synthetase family protein","Biosynthesis of secondary metabolites"
"261","bps:BPSL0346  (GenBank) dihydrodipicolinate synthetase family protein","Microbial metabolism in diverse environments"
"262","bps:BPSL0346  (GenBank) dihydrodipicolinate synthetase family protein","Biosynthesis of amino acids"
"263","bps:BPSL0352 sbp (GenBank) sulfate-binding protein precursor","Sulfur metabolism"
"264","bps:BPSL0352 sbp (GenBank) sulfate-binding protein precursor","ABC transporters"
"265","bps:BPSL0360  (GenBank) putative alkaline phosphatase","Thiamine metabolism"
"266","bps:BPSL0360  (GenBank) putative alkaline phosphatase","Folate biosynthesis"
"267","bps:BPSL0360  (GenBank) putative alkaline phosphatase","Metabolic pathways"
"268","bps:BPSL0360  (GenBank) putative alkaline phosphatase","Biosynthesis of cofactors"
"269","bps:BPSL0360  (GenBank) putative alkaline phosphatase","Two-component system"
"270","bps:BPSL0361  (GenBank) putative alkaline phosphatase","Thiamine metabolism"
"271","bps:BPSL0361  (GenBank) putative alkaline phosphatase","Folate biosynthesis"
"272","bps:BPSL0361  (GenBank) putative alkaline phosphatase","Metabolic pathways"
"273","bps:BPSL0361  (GenBank) putative alkaline phosphatase","Biosynthesis of cofactors"
"274","bps:BPSL0361  (GenBank) putative alkaline phosphatase","Two-component system"
"275","bps:BPSL0364 bioB (GenBank) biotin synthase","Biotin metabolism"
"276","bps:BPSL0364 bioB (GenBank) biotin synthase","Metabolic pathways"
"277","bps:BPSL0364 bioB (GenBank) biotin synthase","Biosynthesis of cofactors"
"278","bps:BPSL0365 bioD (GenBank) dethiobiotin synthetase","Biotin metabolism"
"279","bps:BPSL0365 bioD (GenBank) dethiobiotin synthetase","Metabolic pathways"
"280","bps:BPSL0365 bioD (GenBank) dethiobiotin synthetase","Biosynthesis of cofactors"
"281","bps:BPSL0366 bioF (GenBank) 8-amino-7-oxononanoate synthase","Biotin metabolism"
"282","bps:BPSL0366 bioF (GenBank) 8-amino-7-oxononanoate synthase","Metabolic pathways"
"283","bps:BPSL0366 bioF (GenBank) 8-amino-7-oxononanoate synthase","Biosynthesis of cofactors"
"284","bps:BPSL0367 bioA (GenBank) putative adenosylmethionine-8-amino-7-oxononanoate aminotransferase","Biotin metabolism"
"285","bps:BPSL0367 bioA (GenBank) putative adenosylmethionine-8-amino-7-oxononanoate aminotransferase","Metabolic pathways"
"286","bps:BPSL0367 bioA (GenBank) putative adenosylmethionine-8-amino-7-oxononanoate aminotransferase","Biosynthesis of cofactors"
"287","bps:BPSL0371  (GenBank) putative acetyl-CoA acetyltransferase","Fatty acid degradation"
"288","bps:BPSL0371  (GenBank) putative acetyl-CoA acetyltransferase","Valine, leucine and isoleucine degradation"
"289","bps:BPSL0371  (GenBank) putative acetyl-CoA acetyltransferase","Lysine degradation"
"290","bps:BPSL0371  (GenBank) putative acetyl-CoA acetyltransferase","Benzoate degradation"
"291","bps:BPSL0371  (GenBank) putative acetyl-CoA acetyltransferase","Tryptophan metabolism"
