"","Gene","Pathway"
"67","pgi:PG_0071  (GenBank) UDP-3-O-acyl-GlcNAc deacetylase/beta-hydroxyacyl-[acyl carrier protein] dehydratase FabZ","Lipopolysaccharide biosynthesis"
"68","pgi:PG_0071  (GenBank) UDP-3-O-acyl-GlcNAc deacetylase/beta-hydroxyacyl-[acyl carrier protein] dehydratase FabZ","Metabolic pathways"
"69","pgi:PG_0071  (GenBank) UDP-3-O-acyl-GlcNAc deacetylase/beta-hydroxyacyl-[acyl carrier protein] dehydratase FabZ","Fatty acid metabolism"
"70","pgi:PG_0072 lpxD (GenBank) UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase","Lipopolysaccharide biosynthesis"
"71","pgi:PG_0072 lpxD (GenBank) UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase","Metabolic pathways"
"72","pgi:PG_0073  (GenBank) orotidine 5'-monophosphate decarboxylase","Pyrimidine metabolism"
"73","pgi:PG_0073  (GenBank) orotidine 5'-monophosphate decarboxylase","Metabolic pathways"
"74","pgi:PG_0073  (GenBank) orotidine 5'-monophosphate decarboxylase","Biosynthesis of cofactors"
"75","pgi:PG_0075  (GenBank) phosphoribosylformylglycinamidine cyclo-ligase, putative","Purine metabolism"
"76","pgi:PG_0075  (GenBank) phosphoribosylformylglycinamidine cyclo-ligase, putative","Metabolic pathways"
"77","pgi:PG_0075  (GenBank) phosphoribosylformylglycinamidine cyclo-ligase, putative","Biosynthesis of secondary metabolites"
"78","pgi:PG_0084 sda (GenBank) L-serine dehydratase, iron-sulfur-dependent, single chain form","Glycine, serine and threonine metabolism"
"79","pgi:PG_0084 sda (GenBank) L-serine dehydratase, iron-sulfur-dependent, single chain form","Cysteine and methionine metabolism"
"80","pgi:PG_0084 sda (GenBank) L-serine dehydratase, iron-sulfur-dependent, single chain form","Metabolic pathways"
"81","pgi:PG_0084 sda (GenBank) L-serine dehydratase, iron-sulfur-dependent, single chain form","Biosynthesis of secondary metabolites"
"82","pgi:PG_0084 sda (GenBank) L-serine dehydratase, iron-sulfur-dependent, single chain form","Carbon metabolism"
"83","pgi:PG_0084 sda (GenBank) L-serine dehydratase, iron-sulfur-dependent, single chain form","Biosynthesis of amino acids"
"84","pgi:PG_0085  (GenBank) alpha-galactosidase","Galactose metabolism"
"85","pgi:PG_0085  (GenBank) alpha-galactosidase","Glycerolipid metabolism"
"86","pgi:PG_0085  (GenBank) alpha-galactosidase","Sphingolipid metabolism"
"87","pgi:PG_0085  (GenBank) alpha-galactosidase","Metabolic pathways"
"88","pgi:PG_0086  (GenBank) ATP-dependent RNA helicase, DEAD/DEAH box family","RNA degradation"
"89","pgi:PG_0087  (GenBank) SIS domain protein","Lipopolysaccharide biosynthesis"
"90","pgi:PG_0087  (GenBank) SIS domain protein","Metabolic pathways"
"91","pgi:PG_0087  (GenBank) SIS domain protein","Biosynthesis of nucleotide sugars"
"92","pgi:PG_0095 mutS (GenBank) DNA mismatch repair protein MutS","Mismatch repair"
"93","pgi:PG_0099 pheT (GenBank) phenylalanyl-tRNA synthetase, beta subunit","Aminoacyl-tRNA biosynthesis"
"94","pgi:PG_16SA  (GenBank) 16S ribosomal RNA","Ribosome"
"95","pgi:PG_t04  (GenBank) tRNA-Ile","Aminoacyl-tRNA biosynthesis"
"96","pgi:PG_t05  (GenBank) tRNA-Ala","Aminoacyl-tRNA biosynthesis"
"97","pgi:PG_23SA  (GenBank) 23S ribosomal RNA","Ribosome"
"98","pgi:PG_5SA  (GenBank) 5S ribosomal RNA","Ribosome"
"99","pgi:PG_0108 epsD (GenBank) UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase","Amino sugar and nucleotide sugar metabolism"
"100","pgi:PG_0108 epsD (GenBank) UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase","O-Antigen nucleotide sugar biosynthesis"
"101","pgi:PG_0108 epsD (GenBank) UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase","Metabolic pathways"
"102","pgi:PG_0108 epsD (GenBank) UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase","Biosynthesis of nucleotide sugars"
"103","pgi:PG_0108 epsD (GenBank) UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase","Two-component system"
"104","pgi:PG_0115  (GenBank) hexapeptide transferase family protein","Cysteine and methionine metabolism"
"105","pgi:PG_0115  (GenBank) hexapeptide transferase family protein","Metabolic pathways"
"106","pgi:PG_0115  (GenBank) hexapeptide transferase family protein","Biosynthesis of secondary metabolites"
"107","pgi:PG_0115  (GenBank) hexapeptide transferase family protein","Microbial metabolism in diverse environments"
"108","pgi:PG_0115  (GenBank) hexapeptide transferase family protein","Carbon metabolism"
"109","pgi:PG_0115  (GenBank) hexapeptide transferase family protein","Biosynthesis of amino acids"
"110","pgi:PG_0120 epsC (GenBank) UDP-N-acetylglucosamine 2-epimerase","Amino sugar and nucleotide sugar metabolism"
"111","pgi:PG_0120 epsC (GenBank) UDP-N-acetylglucosamine 2-epimerase","O-Antigen nucleotide sugar biosynthesis"
"112","pgi:PG_0120 epsC (GenBank) UDP-N-acetylglucosamine 2-epimerase","Metabolic pathways"
"113","pgi:PG_0120 epsC (GenBank) UDP-N-acetylglucosamine 2-epimerase","Biosynthesis of nucleotide sugars"
"114","pgi:PG_0120 epsC (GenBank) UDP-N-acetylglucosamine 2-epimerase","Two-component system"
"115","pgi:PG_0127 hemH (GenBank) ferrochelatase","Porphyrin metabolism"
"116","pgi:PG_0127 hemH (GenBank) ferrochelatase","Metabolic pathways"
"117","pgi:PG_0127 hemH (GenBank) ferrochelatase","Biosynthesis of secondary metabolites"
"118","pgi:PG_0127 hemH (GenBank) ferrochelatase","Biosynthesis of cofactors"
"119","pgi:PG_0130 gpm (GenBank) phosphoglycerate mutase","Glycolysis / Gluconeogenesis"
"120","pgi:PG_0130 gpm (GenBank) phosphoglycerate mutase","Glycine, serine and threonine metabolism"
"121","pgi:PG_0130 gpm (GenBank) phosphoglycerate mutase","Methane metabolism"
"122","pgi:PG_0130 gpm (GenBank) phosphoglycerate mutase","Metabolic pathways"
"123","pgi:PG_0130 gpm (GenBank) phosphoglycerate mutase","Biosynthesis of secondary metabolites"
"124","pgi:PG_0130 gpm (GenBank) phosphoglycerate mutase","Microbial metabolism in diverse environments"
"125","pgi:PG_0130 gpm (GenBank) phosphoglycerate mutase","Carbon metabolism"
"126","pgi:PG_0130 gpm (GenBank) phosphoglycerate mutase","Biosynthesis of amino acids"
"127","pgi:PG_0137 pepD-1 (GenBank) aminoacyl-histidine dipeptidase","Glutathione metabolism"
"128","pgi:PG_0137 pepD-1 (GenBank) aminoacyl-histidine dipeptidase","Metabolic pathways"
"129","pgi:PG_0138 fabD (GenBank) malonyl CoA-acyl carrier protein transacylase","Fatty acid biosynthesis"
"130","pgi:PG_0138 fabD (GenBank) malonyl CoA-acyl carrier protein transacylase","Metabolic pathways"
"131","pgi:PG_0138 fabD (GenBank) malonyl CoA-acyl carrier protein transacylase","Biosynthesis of secondary metabolites"
"132","pgi:PG_0138 fabD (GenBank) malonyl CoA-acyl carrier protein transacylase","Fatty acid metabolism"
"133","pgi:PG_0143  (GenBank) hydrolase, carbon-nitrogen family","Arginine and proline metabolism"
"134","pgi:PG_0143  (GenBank) hydrolase, carbon-nitrogen family","Metabolic pathways"
"135","pgi:PG_0144  (GenBank) conserved hypothetical protein","Arginine and proline metabolism"
"136","pgi:PG_0144  (GenBank) conserved hypothetical protein","Metabolic pathways"
"137","pgi:PG_0151 ftsY (GenBank) signal recognition particle-docking protein FtsY","Quorum sensing"
"138","pgi:PG_0151 ftsY (GenBank) signal recognition particle-docking protein FtsY","Protein export"
"139","pgi:PG_0151 ftsY (GenBank) signal recognition particle-docking protein FtsY","Bacterial secretion system"
"140","pgi:PG_0152 nspC (GenBank) carboxynorspermidine decarboxylase","Arginine and proline metabolism"
"141","pgi:PG_0152 nspC (GenBank) carboxynorspermidine decarboxylase","Metabolic pathways"
"142","pgi:PG_0153 aspS (GenBank) aspartyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"143","pgi:PG_0155 ribD (GenBank) riboflavin biosynthesis protein RibD","Riboflavin metabolism"
"144","pgi:PG_0155 ribD (GenBank) riboflavin biosynthesis protein RibD","Metabolic pathways"
"145","pgi:PG_0155 ribD (GenBank) riboflavin biosynthesis protein RibD","Biosynthesis of secondary metabolites"
"146","pgi:PG_0155 ribD (GenBank) riboflavin biosynthesis protein RibD","Biosynthesis of cofactors"
"147","pgi:PG_0155 ribD (GenBank) riboflavin biosynthesis protein RibD","Quorum sensing"
"148","pgi:PG_0163 pfk (GenBank) phosphofructokinase","Glycolysis / Gluconeogenesis"
"149","pgi:PG_0163 pfk (GenBank) phosphofructokinase","Pentose phosphate pathway"
"150","pgi:PG_0163 pfk (GenBank) phosphofructokinase","Fructose and mannose metabolism"
"151","pgi:PG_0163 pfk (GenBank) phosphofructokinase","Metabolic pathways"
"152","pgi:PG_0163 pfk (GenBank) phosphofructokinase","Biosynthesis of secondary metabolites"
"153","pgi:PG_0163 pfk (GenBank) phosphofructokinase","Microbial metabolism in diverse environments"
"154","pgi:PG_0167 rplY (GenBank) ribosomal protein L25","Ribosome"
"155","pgi:PG_0170 metG (GenBank) methionyl-tRNA synthetase","Selenocompound metabolism"
"156","pgi:PG_0170 metG (GenBank) methionyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"157","pgi:PG_0170 metG (GenBank) methionyl-tRNA synthetase","Metabolic pathways"
"158","pgi:PG_0171  (GenBank) 5'-nucleotidase family protein","Purine metabolism"
"159","pgi:PG_0171  (GenBank) 5'-nucleotidase family protein","Pyrimidine metabolism"
"160","pgi:PG_0171  (GenBank) 5'-nucleotidase family protein","Metabolic pathways"
"161","pgi:PG_0190 uppS (GenBank) undecaprenyl diphosphate synthase","Peptidoglycan biosynthesis"
"162","pgi:PG_0190 uppS (GenBank) undecaprenyl diphosphate synthase","Terpenoid backbone biosynthesis"
"163","pgi:PG_0190 uppS (GenBank) undecaprenyl diphosphate synthase","Biosynthesis of secondary metabolites"
"164","pgi:PG_0202  (GenBank) uroporphyrinogen-III synthase HemD, putative","Porphyrin metabolism"
"165","pgi:PG_0202  (GenBank) uroporphyrinogen-III synthase HemD, putative","Metabolic pathways"
"166","pgi:PG_0202  (GenBank) uroporphyrinogen-III synthase HemD, putative","Biosynthesis of secondary metabolites"
"167","pgi:PG_0202  (GenBank) uroporphyrinogen-III synthase HemD, putative","Microbial metabolism in diverse environments"
"168","pgi:PG_0202  (GenBank) uroporphyrinogen-III synthase HemD, putative","Biosynthesis of cofactors"
"169","pgi:PG_0210  (GenBank) precorrin-6x reductase/cobalamin biosynthetic protein CbiD","Porphyrin metabolism"
"170","pgi:PG_0210  (GenBank) precorrin-6x reductase/cobalamin biosynthetic protein CbiD","Metabolic pathways"
"171","pgi:PG_0210  (GenBank) precorrin-6x reductase/cobalamin biosynthetic protein CbiD","Biosynthesis of cofactors"
"172","pgi:PG_0212 cobL (GenBank) precorrin-6Y C5,15-methyltransferase, decarboxylating","Porphyrin metabolism"
"173","pgi:PG_0212 cobL (GenBank) precorrin-6Y C5,15-methyltransferase, decarboxylating","Metabolic pathways"
"174","pgi:PG_0212 cobL (GenBank) precorrin-6Y C5,15-methyltransferase, decarboxylating","Biosynthesis of cofactors"
"175","pgi:PG_0223  (GenBank) exonuclease","DNA replication"
"176","pgi:PG_0223  (GenBank) exonuclease","Mismatch repair"
"177","pgi:PG_0223  (GenBank) exonuclease","Homologous recombination"
"178","pgi:PG_0230  (GenBank) transaldolase TalC, putative","Pentose phosphate pathway"
"179","pgi:PG_0230  (GenBank) transaldolase TalC, putative","Metabolic pathways"
"180","pgi:PG_0230  (GenBank) transaldolase TalC, putative","Biosynthesis of secondary metabolites"
"181","pgi:PG_0230  (GenBank) transaldolase TalC, putative","Microbial metabolism in diverse environments"
"182","pgi:PG_0230  (GenBank) transaldolase TalC, putative","Carbon metabolism"
"183","pgi:PG_0230  (GenBank) transaldolase TalC, putative","Biosynthesis of amino acids"
"184","pgi:PG_0237 ung (GenBank) uracil-DNA glycosylase","Base excision repair"
"185","pgi:PG_0249  (GenBank) oxaloacetate decarboxylase, putative","Citrate cycle (TCA cycle)"
"186","pgi:PG_0249  (GenBank) oxaloacetate decarboxylase, putative","Pyruvate metabolism"
"187","pgi:PG_0249  (GenBank) oxaloacetate decarboxylase, putative","Metabolic pathways"
"188","pgi:PG_0249  (GenBank) oxaloacetate decarboxylase, putative","Microbial metabolism in diverse environments"
"189","pgi:PG_0249  (GenBank) oxaloacetate decarboxylase, putative","Carbon metabolism"
"190","pgi:PG_0249  (GenBank) oxaloacetate decarboxylase, putative","Biosynthesis of amino acids"
"191","pgi:PG_0263 tyrS (GenBank) tyrosyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"192","pgi:PG_0267 argS (GenBank) arginyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"193","pgi:PG_0268 trmU (GenBank) tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase","Sulfur relay system"
"194","pgi:PG_0269 xth (GenBank) exodeoxyribonuclease III","Base excision repair"
"195","pgi:PG_0271 ssb (GenBank) single-stranded binding protein","DNA replication"
"196","pgi:PG_0271 ssb (GenBank) single-stranded binding protein","Mismatch repair"
"197","pgi:PG_0271 ssb (GenBank) single-stranded binding protein","Homologous recombination"
"198","pgi:PG_0279 maeB (GenBank) NADP-dependent malic enzyme","Pyruvate metabolism"
"199","pgi:PG_0279 maeB (GenBank) NADP-dependent malic enzyme","Metabolic pathways"
"200","pgi:PG_0279 maeB (GenBank) NADP-dependent malic enzyme","Microbial metabolism in diverse environments"
"201","pgi:PG_0279 maeB (GenBank) NADP-dependent malic enzyme","Carbon metabolism"
"202","pgi:PG_0285  (GenBank) hypothetical protein","beta-Lactam resistance"
"203","pgi:PG_0285  (GenBank) hypothetical protein","Cationic antimicrobial peptide (CAMP) resistance"
"204","pgi:PG_0285  (GenBank) hypothetical protein","Two-component system"
"205","pgi:PG_0285  (GenBank) hypothetical protein","Bacterial secretion system"
"206","pgi:PG_0296  (GenBank) phosphoribosylformylglycinamidine synthase, putative","Purine metabolism"
"207","pgi:PG_0296  (GenBank) phosphoribosylformylglycinamidine synthase, putative","Metabolic pathways"
"208","pgi:PG_0296  (GenBank) phosphoribosylformylglycinamidine synthase, putative","Biosynthesis of secondary metabolites"
"209","pgi:PG_0314 rplU (GenBank) ribosomal protein L21","Ribosome"
"210","pgi:PG_0315 rpmA (GenBank) ribosomal protein L27","Ribosome"
"211","pgi:PG_0316 serS (GenBank) seryl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"212","pgi:PG_0324 hutH (GenBank) histidine ammonia-lyase","Histidine metabolism"
"213","pgi:PG_0324 hutH (GenBank) histidine ammonia-lyase","Metabolic pathways"
"214","pgi:PG_0325  (GenBank) conserved hypothetical protein","One carbon pool by folate"
"215","pgi:PG_0325  (GenBank) conserved hypothetical protein","Metabolic pathways"
"216","pgi:PG_0325  (GenBank) conserved hypothetical protein","Carbon metabolism"
"217","pgi:PG_0325  (GenBank) conserved hypothetical protein","Biosynthesis of cofactors"
"218","pgi:PG_0328 hutI (GenBank) imidazolonepropionase","Histidine metabolism"
"219","pgi:PG_0328 hutI (GenBank) imidazolonepropionase","Metabolic pathways"
"220","pgi:PG_0329  (GenBank) formiminotransferase-cyclodeaminase-related protein","Histidine metabolism"
"221","pgi:PG_0329  (GenBank) formiminotransferase-cyclodeaminase-related protein","One carbon pool by folate"
"222","pgi:PG_0329  (GenBank) formiminotransferase-cyclodeaminase-related protein","Metabolic pathways"
"223","pgi:PG_0332 rho (GenBank) transcription termination factor Rho","RNA degradation"
"224","pgi:PG_0335 miaA-1 (GenBank) tRNA delta(2)-isopentenylpyrophosphate transferase","Metabolic pathways"
"225","pgi:PG_0335 miaA-1 (GenBank) tRNA delta(2)-isopentenylpyrophosphate transferase","Biosynthesis of secondary metabolites"
"226","pgi:PG_0343 megL (GenBank) methionine gamma-lyase","Cysteine and methionine metabolism"
"227","pgi:PG_0343 megL (GenBank) methionine gamma-lyase","Selenocompound metabolism"
"228","pgi:PG_0343 megL (GenBank) methionine gamma-lyase","Metabolic pathways"
"229","pgi:PG_0347 galE (GenBank) UDP-glucose 4-epimerase","Galactose metabolism"
"230","pgi:PG_0347 galE (GenBank) UDP-glucose 4-epimerase","Amino sugar and nucleotide sugar metabolism"
"231","pgi:PG_0347 galE (GenBank) UDP-glucose 4-epimerase","O-Antigen nucleotide sugar biosynthesis"
"232","pgi:PG_0347 galE (GenBank) UDP-glucose 4-epimerase","Metabolic pathways"
"233","pgi:PG_0347 galE (GenBank) UDP-glucose 4-epimerase","Biosynthesis of nucleotide sugars"
"234","pgi:PG_0348 recG (GenBank) ATP-dependent DNA helicase RecG","Homologous recombination"
"235","pgi:PG_0349  (GenBank) hydrolase, haloacid dehalogenase-like family","Starch and sucrose metabolism"
"236","pgi:PG_0352  (GenBank) sialidase, putative","Other glycan degradation"
"237","pgi:PG_0352  (GenBank) sialidase, putative","Sphingolipid metabolism"
"238","pgi:PG_0352  (GenBank) sialidase, putative","Metabolic pathways"
"239","pgi:PG_0357 pyrB (GenBank) aspartate carbamoyltransferase, catalytic subunit","Pyrimidine metabolism"
"240","pgi:PG_0357 pyrB (GenBank) aspartate carbamoyltransferase, catalytic subunit","Alanine, aspartate and glutamate metabolism"
"241","pgi:PG_0357 pyrB (GenBank) aspartate carbamoyltransferase, catalytic subunit","Metabolic pathways"
"242","pgi:PG_0357 pyrB (GenBank) aspartate carbamoyltransferase, catalytic subunit","Biosynthesis of cofactors"
"243","pgi:PG_0358 pyrI (GenBank) aspartate carbamoyltransferase, regulatory subunit","Pyrimidine metabolism"
"244","pgi:PG_0358 pyrI (GenBank) aspartate carbamoyltransferase, regulatory subunit","Alanine, aspartate and glutamate metabolism"
"245","pgi:PG_0358 pyrI (GenBank) aspartate carbamoyltransferase, regulatory subunit","Metabolic pathways"
"246","pgi:PG_0358 pyrI (GenBank) aspartate carbamoyltransferase, regulatory subunit","Biosynthesis of cofactors"
"247","pgi:PG_0369 coaD (GenBank) phosphopantetheine adenylyltransferase","Pantothenate and CoA biosynthesis"
"248","pgi:PG_0369 coaD (GenBank) phosphopantetheine adenylyltransferase","Metabolic pathways"
"249","pgi:PG_0369 coaD (GenBank) phosphopantetheine adenylyltransferase","Biosynthesis of cofactors"
"250","pgi:PG_0375 rplM (GenBank) ribosomal protein L13","Ribosome"
"251","pgi:PG_0376 rpsI (GenBank) ribosomal protein S9","Ribosome"
"252","pgi:PG_0377 rpsB (GenBank) ribosomal protein S2","Ribosome"
"253","pgi:PG_0380 uvrB (GenBank) excinuclease ABC, B subunit","Nucleotide excision repair"
"254","pgi:PG_0384  (GenBank) MutS2 family protein","Mismatch repair"
"255","pgi:PG_0385 rpsU (GenBank) ribosomal protein S21","Ribosome"
"256","pgi:PG_t06  (GenBank) tRNA-Tyr","Aminoacyl-tRNA biosynthesis"
"257","pgi:PG_t07  (GenBank) tRNA-Thr","Aminoacyl-tRNA biosynthesis"
"258","pgi:PG_t08  (GenBank) tRNA-Trp","Aminoacyl-tRNA biosynthesis"
"259","pgi:PG_0390 rplK (GenBank) ribosomal protein L11","Ribosome"
"260","pgi:PG_0391 rplA (GenBank) ribosomal protein L1","Ribosome"
"261","pgi:PG_0392 rplJ (GenBank) ribosomal protein L10","Ribosome"
"262","pgi:PG_0393 rplL (GenBank) ribosomal protein L7/L12","Ribosome"
"263","pgi:PG_0394 rpoB (GenBank) DNA-directed RNA polymerase, beta subunit","RNA polymerase"
"264","pgi:PG_0395 rpoC (GenBank) DNA-directed RNA polymerase, beta' subunit","RNA polymerase"
"265","pgi:PG_0398 recF (GenBank) recF protein","Homologous recombination"
"266","pgi:PG_0401  (GenBank) KH/HDIG domain protein","RNA degradation"
"267","pgi:PG_0412 mutL (GenBank) DNA mismatch repair protein MutL","Mismatch repair"
"268","pgi:PG_0416 recQ-1 (GenBank) ATP-dependent DNA helicase RecQ","RNA degradation"
"269","pgi:PG_0425  (GenBank) esterase, putative","Methane metabolism"
"270","pgi:PG_0425  (GenBank) esterase, putative","Metabolic pathways"
"271","pgi:PG_0425  (GenBank) esterase, putative","Microbial metabolism in diverse environments"
"272","pgi:PG_0425  (GenBank) esterase, putative","Carbon metabolism"
"273","pgi:PG_0429  (GenBank) pyruvate synthase","Glycolysis / Gluconeogenesis"
"274","pgi:PG_0429  (GenBank) pyruvate synthase","Citrate cycle (TCA cycle)"
"275","pgi:PG_0429  (GenBank) pyruvate synthase","Pyruvate metabolism"
"276","pgi:PG_0429  (GenBank) pyruvate synthase","Butanoate metabolism"
"277","pgi:PG_0429  (GenBank) pyruvate synthase","Metabolic pathways"
"278","pgi:PG_0429  (GenBank) pyruvate synthase","Biosynthesis of secondary metabolites"
