"","UNIPROTKB_ID","UNIPROTKB","ORGANISM","ORGANISM-ID","ID","EMBL/GENBANK/DDBJ","EMBL/GENBANK/DDBJ_CDS","GENENAME","GENES","GO","GO-ID","KEGG","EGGNOG","PSEUDOCAP"
"13","MSHD_MYCA9","B1MI19","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MI19","CU458896","CAM60841.1","mshD","mshD MAB_0745","mycothiol synthase activity [GO:0035447]; N-acetyltransferase activity [GO:0008080]; mycothiol biosynthetic process [GO:0010125]","GO:0008080; GO:0010125; GO:0035447","mab:MAB_0745",NA,NA
"14","TIG_MYCA9","B1MMV3","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MMV3","CU458896","CAM61665.1","tig","tig MAB_1580","cytoplasm [GO:0005737]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; cell cycle [GO:0007049]; cell division [GO:0051301]; protein folding [GO:0006457]; protein transport [GO:0015031]","GO:0003755; GO:0005737; GO:0006457; GO:0007049; GO:0015031; GO:0051301","mab:MAB_1580",NA,NA
"15","RL332_MYCA9","B1MH92","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MH92","CU458896","CAM63973.1","rpmG2","rpmG2 MAB_3899c","ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0005840; GO:0006412","mab:MAB_3899c",NA,NA
"16","RSMH_MYCA9","B1MP29","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MP29","CU458896","CAM62080.1","rsmH","rsmH mraW MAB_1998","cytoplasm [GO:0005737]; rRNA (cytosine-N4-)-methyltransferase activity [GO:0071424]; rRNA base methylation [GO:0070475]","GO:0005737; GO:0070475; GO:0071424","mab:MAB_1998",NA,NA
"17","RUVA_MYCA9","B1MCJ1","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MCJ1","CU458896","CAM62962.1","ruvA","ruvA MAB_2883c","Holliday junction helicase complex [GO:0009379]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; four-way junction helicase activity [GO:0009378]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; SOS response [GO:0009432]","GO:0003677; GO:0005524; GO:0006281; GO:0006310; GO:0009378; GO:0009379; GO:0009432; GO:0016887","mab:MAB_2883c",NA,NA
"18","RS14Z_MYCA9","B1MGD4","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MGD4","CU458896","CAM63879.1","rpsZ","rpsZ rpsN MAB_3804c","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; zinc ion binding [GO:0008270]; translation [GO:0006412]","GO:0003735; GO:0005840; GO:0006412; GO:0008270; GO:0019843","mab:MAB_3804c",NA,NA
"19","RS6_MYCA9","B1MMI2","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MMI2","CU458896","CAM64967.1","rpsF","rpsF MAB_4899c","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0005840; GO:0006412; GO:0019843","mab:MAB_4899c",NA,NA
"20","TPIS_MYCA9","B1MC85","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MC85","CU458896","CAM62856.1","tpiA","tpiA MAB_2777c","cytoplasm [GO:0005737]; triose-phosphate isomerase activity [GO:0004807]; gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]","GO:0004807; GO:0005737; GO:0006094; GO:0006096","mab:MAB_2777c",NA,NA
"21","RL2_MYCA9","B1MGE7","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MGE7","CU458896","CAM63892.1","rplB","rplB MAB_3817c","large ribosomal subunit [GO:0015934]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; transferase activity [GO:0016740]; translation [GO:0006412]","GO:0003735; GO:0006412; GO:0015934; GO:0016740; GO:0019843","mab:MAB_3817c",NA,NA
"22","RPOC_MYCA9","B1MH61","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MH61","CU458896","CAM63942.1","rpoC","rpoC MAB_3868c","DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; magnesium ion binding [GO:0000287]; zinc ion binding [GO:0008270]; transcription, DNA-templated [GO:0006351]","GO:0000287; GO:0003677; GO:0003899; GO:0006351; GO:0008270","mab:MAB_3868c",NA,NA
"23","RS14_MYCA9","B1MFN1","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MFN1","CU458896","CAM60431.1","rpsN","rpsN MAB_0332c","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0005840; GO:0006412; GO:0019843","mab:MAB_0332c",NA,NA
"24","PURT_MYCA9","B1MKI7","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MKI7","CU458896","CAM61279.1","purT","purT MAB_1191c","ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; phosphoribosylglycinamide formyltransferase 2 activity [GO:0043815]; phosphoribosylglycinamide formyltransferase activity [GO:0004644]; 'de novo' IMP biosynthetic process [GO:0006189]","GO:0000287; GO:0004644; GO:0005524; GO:0006189; GO:0043815","mab:MAB_1191c",NA,NA
"25","RL14_MYCA9","B1MGD7","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MGD7","CU458896","CAM63882.1","rplN","rplN MAB_3807c","large ribosomal subunit [GO:0015934]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0006412; GO:0015934; GO:0019843","mab:MAB_3807c",NA,NA
"26","RS13_MYCA9","B1MGA2","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MGA2","CU458896","CAM63847.1","rpsM","rpsM MAB_3773c","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; translation [GO:0006412]","GO:0000049; GO:0003735; GO:0005840; GO:0006412; GO:0019843","mab:MAB_3773c",NA,NA
"27","RS11_MYCA9","B1MGA1","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MGA1","CU458896","CAM63846.1","rpsK","rpsK MAB_3772c","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0005840; GO:0006412; GO:0019843","mab:MAB_3772c",NA,NA
"28","HOA1_MYCA9","B1MH40","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MH40","CU458896","CAM60724.1","MAB_0626","MAB_0626","4-hydroxy-2-oxovalerate aldolase activity [GO:0008701]; manganese ion binding [GO:0030145]; aromatic compound catabolic process [GO:0019439]","GO:0008701; GO:0019439; GO:0030145","mab:MAB_0626",NA,NA
"29","LGT_MYCA9","B1MBV1","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MBV1","CU458896","CAM62722.1","lgt","lgt MAB_2642c","integral component of plasma membrane [GO:0005887]; phosphatidylglycerol-prolipoprotein diacylglyceryl transferase activity [GO:0008961]; lipoprotein biosynthetic process [GO:0042158]","GO:0005887; GO:0008961; GO:0042158","mab:MAB_2642c",NA,NA
"30","LYSX_MYCA9","B1MAX9","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MAX9","CU458896","CAM62400.1","lysX","lysX MAB_2319c","cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; lysine-tRNA ligase activity [GO:0004824]; lysyltransferase activity [GO:0050071]; magnesium ion binding [GO:0000287]; lipid metabolic process [GO:0006629]; lysyl-tRNA aminoacylation [GO:0006430]; response to antibiotic [GO:0046677]","GO:0000287; GO:0003677; GO:0004824; GO:0005524; GO:0005737; GO:0005886; GO:0006430; GO:0006629; GO:0016021; GO:0046677; GO:0050071","mab:MAB_2319c",NA,NA
"31","KDPA_MYCA9","B1MDL1","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MDL1","CU458896","CAM63330.1","kdpA","kdpA MAB_3254c","integral component of plasma membrane [GO:0005887]; P-type potassium transmembrane transporter activity [GO:0008556]; potassium ion binding [GO:0030955]","GO:0005887; GO:0008556; GO:0030955","mab:MAB_3254c",NA,NA
"32","KAD_MYCA9","B1MGB3","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MGB3","CU458896","CAM63858.1","adk","adk MAB_3783c","cytoplasm [GO:0005737]; adenylate kinase activity [GO:0004017]; ATP binding [GO:0005524]; AMP salvage [GO:0044209]","GO:0004017; GO:0005524; GO:0005737; GO:0044209","mab:MAB_3783c",NA,NA
"33","MASZ_MYCA9","B1MB69","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MB69","CU458896","CAM62490.1","glcB","glcB MAB_2409c","cytoplasm [GO:0005737]; malate synthase activity [GO:0004474]; metal ion binding [GO:0046872]; glyoxylate cycle [GO:0006097]; tricarboxylic acid cycle [GO:0006099]","GO:0004474; GO:0005737; GO:0006097; GO:0006099; GO:0046872","mab:MAB_2409c",NA,NA
"34","KHSE_MYCA9","B1MLU6","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MLU6","CU458896","CAM61523.1","thrB","thrB MAB_1437","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; homoserine kinase activity [GO:0004413]; threonine biosynthetic process [GO:0009088]","GO:0004413; GO:0005524; GO:0005737; GO:0009088","mab:MAB_1437",NA,NA
"35","FBID_MYCA9","B1MDP6","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MDP6","CU458896","CAM63365.1","fbiD","fbiD MAB_3289","GTP binding [GO:0005525]; phospholactate guanylyltransferase activity [GO:0043814]; F420-0 metabolic process [GO:0052645]","GO:0005525; GO:0043814; GO:0052645","mab:MAB_3289",NA,NA
"36","DXS_MYCA9","B1MCU7","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MCU7","CU458896","CAM63068.1","dxs","dxs MAB_2990c","1-deoxy-D-xylulose-5-phosphate synthase activity [GO:0008661]; magnesium ion binding [GO:0000287]; thiamine pyrophosphate binding [GO:0030976]; 1-deoxy-D-xylulose 5-phosphate biosynthetic process [GO:0052865]; terpenoid biosynthetic process [GO:0016114]; thiamine biosynthetic process [GO:0009228]","GO:0000287; GO:0008661; GO:0009228; GO:0016114; GO:0030976; GO:0052865","mab:MAB_2990c",NA,NA
"37","EFTU_MYCA9","B1MGH7","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MGH7","CU458896","CAM63922.1","tuf","tuf MAB_3848c","cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation elongation factor activity [GO:0003746]","GO:0003746; GO:0003924; GO:0005525; GO:0005737","mab:MAB_3848c",NA,NA
"38","LEUD_MYCA9","B1MDQ0","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MDQ0","CU458896","CAM63369.1","leuD","leuD MAB_3293c","3-isopropylmalate dehydratase complex [GO:0009316]; 3-isopropylmalate dehydratase activity [GO:0003861]; leucine biosynthetic process [GO:0009098]","GO:0003861; GO:0009098; GO:0009316","mab:MAB_3293c",NA,NA
"39","FOLD_MYCA9","B1MG21","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MG21","CU458896","CAM63766.1","folD","folD MAB_3692c","methenyltetrahydrofolate cyclohydrolase activity [GO:0004477]; methylenetetrahydrofolate dehydrogenase (NADP+) activity [GO:0004488]; histidine biosynthetic process [GO:0000105]; methionine biosynthetic process [GO:0009086]; purine nucleotide biosynthetic process [GO:0006164]; tetrahydrofolate interconversion [GO:0035999]","GO:0000105; GO:0004477; GO:0004488; GO:0006164; GO:0009086; GO:0035999","mab:MAB_3692c",NA,NA
"40","FPG_MYCA9","B1MDL2","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MDL2","CU458896","CAM63331.1","mutM","mutM fpg MAB_3255c","class I DNA-(apurinic or apyrimidinic site) endonuclease activity [GO:0140078]; damaged DNA binding [GO:0003684]; oxidized purine nucleobase lesion DNA N-glycosylase activity [GO:0008534]; zinc ion binding [GO:0008270]; base-excision repair [GO:0006284]","GO:0003684; GO:0006284; GO:0008270; GO:0008534; GO:0140078","mab:MAB_3255c",NA,NA
"41","GATA_MYCA9","B1MDU8","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MDU8","CU458896","CAM63417.1","gatA","gatA MAB_3341c","glutamyl-tRNA(Gln) amidotransferase complex [GO:0030956]; ATP binding [GO:0005524]; glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity [GO:0050567]; translation [GO:0006412]","GO:0005524; GO:0006412; GO:0030956; GO:0050567","mab:MAB_3341c",NA,NA
"42","HIS6_MYCA9","B1MBX3","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MBX3","CU458896","CAM62744.1","hisF","hisF MAB_2664c","cytoplasm [GO:0005737]; imidazoleglycerol-phosphate synthase activity [GO:0000107]; lyase activity [GO:0016829]; histidine biosynthetic process [GO:0000105]","GO:0000105; GO:0000107; GO:0005737; GO:0016829","mab:MAB_2664c",NA,NA
"43","KATG_MYCA9","B1MBD0","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MBD0","DQ872161","ABJ97682.1","katG","katG MAB_2470c","catalase activity [GO:0004096]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; hydrogen peroxide catabolic process [GO:0042744]; response to oxidative stress [GO:0006979]","GO:0004096; GO:0006979; GO:0020037; GO:0042744; GO:0046872","mab:MAB_2470c",NA,NA
"44","KATG_MYCA9","B1MBD0","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MBD0","DQ872161","CAM62551.1","katG","katG MAB_2470c","catalase activity [GO:0004096]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; hydrogen peroxide catabolic process [GO:0042744]; response to oxidative stress [GO:0006979]","GO:0004096; GO:0006979; GO:0020037; GO:0042744; GO:0046872","mab:MAB_2470c",NA,NA
"45","KATG_MYCA9","B1MBD0","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MBD0","CU458896","CAM62551.1","katG","katG MAB_2470c","catalase activity [GO:0004096]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; hydrogen peroxide catabolic process [GO:0042744]; response to oxidative stress [GO:0006979]","GO:0004096; GO:0006979; GO:0020037; GO:0042744; GO:0046872","mab:MAB_2470c",NA,NA
"46","KATG_MYCA9","B1MBD0","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MBD0","CU458896","ABJ97682.1","katG","katG MAB_2470c","catalase activity [GO:0004096]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; hydrogen peroxide catabolic process [GO:0042744]; response to oxidative stress [GO:0006979]","GO:0004096; GO:0006979; GO:0020037; GO:0042744; GO:0046872","mab:MAB_2470c",NA,NA
"47","ENO_MYCA9","B1MKG1","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MKG1","CU458896","CAM61253.1","eno","eno MAB_1165","cell surface [GO:0009986]; extracellular region [GO:0005576]; phosphopyruvate hydratase complex [GO:0000015]; magnesium ion binding [GO:0000287]; phosphopyruvate hydratase activity [GO:0004634]; glycolytic process [GO:0006096]","GO:0000015; GO:0000287; GO:0004634; GO:0005576; GO:0006096; GO:0009986","mab:MAB_1165",NA,NA
"48","FGD_MYCA9","B1MIT2","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MIT2","CU458896","CAM64303.1","fgd","fgd MAB_4230c","coenzyme F420 binding [GO:0070967]; glucose-6-phosphate dehydrogenase (coenzyme F420) activity [GO:0052749]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]; carbohydrate metabolic process [GO:0005975]","GO:0005975; GO:0016705; GO:0052749; GO:0070967","mab:MAB_4230c",NA,NA
"49","MSHA_MYCA9","B1MHQ0","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MHQ0","CU458896","CAM64131.1","mshA","mshA MAB_4057c","acetylglucosaminyltransferase activity [GO:0008375]; D-inositol-3-phosphate glycosyltransferase activity [GO:0102710]; magnesium ion binding [GO:0000287]; mycothiol biosynthetic process [GO:0010125]","GO:0000287; GO:0008375; GO:0010125; GO:0102710","mab:MAB_4057c",NA,NA
"50","EFTS_MYCA9","B1MDF1","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MDF1","CU458896","CAM63272.1","tsf","tsf MAB_3195c","cytoplasm [GO:0005737]; translation elongation factor activity [GO:0003746]","GO:0003746; GO:0005737","mab:MAB_3195c",NA,NA
"51","FMT_MYCA9","B1MCB9","Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus)","561007","B1MCB9","CU458896","CAM62890.1","fmt","fmt MAB_2811c","methionyl-tRNA formyltransferase activity [GO:0004479]","GO:0004479","mab:MAB_2811c",NA,NA
