"","UNIPROTKB_ID","UNIPROTKB","ORGANISM","ORGANISM-ID","ID","EMBL/GENBANK/DDBJ","EMBL/GENBANK/DDBJ_CDS","GENENAME","GENES","GO","GO-ID","KEGG","EGGNOG","PSEUDOCAP"
"11","UPP_STAAE","A6QIV6","Staphylococcus aureus (strain Newman)","426430","A6QIV6","AP009351","BAF68288.1","upp","upp NWMN_2016","GTP binding [GO:0005525]; magnesium ion binding [GO:0000287]; uracil phosphoribosyltransferase activity [GO:0004845]; nucleoside metabolic process [GO:0009116]; UMP salvage [GO:0044206]; uracil salvage [GO:0006223]","GO:0000287; GO:0004845; GO:0005525; GO:0006223; GO:0009116; GO:0044206","sae:NWMN_2016",NA,NA
"12","URK_STAAE","A6QHF2","Staphylococcus aureus (strain Newman)","426430","A6QHF2","AP009351","BAF67784.1","udk","udk NWMN_1512","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; phosphotransferase activity, alcohol group as acceptor [GO:0016773]; uridine kinase activity [GO:0004849]; CTP salvage [GO:0044211]; UMP salvage [GO:0044206]","GO:0004849; GO:0005524; GO:0005737; GO:0016773; GO:0044206; GO:0044211","sae:NWMN_1512",NA,NA
"13","URE3_STAAE","A6QJC8","Staphylococcus aureus (strain Newman)","426430","A6QJC8","AP009351","BAF68460.1","ureA","ureA NWMN_2188","cytoplasm [GO:0005737]; nickel cation binding [GO:0016151]; urease activity [GO:0009039]; urea catabolic process [GO:0043419]","GO:0005737; GO:0009039; GO:0016151; GO:0043419","sae:NWMN_2188",NA,NA
"14","UREG_STAAE","A6QJD3","Staphylococcus aureus (strain Newman)","426430","A6QJD3","AP009351","BAF68465.1","ureG","ureG NWMN_2193","cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; nickel cation binding [GO:0016151]; nitrogen compound metabolic process [GO:0006807]","GO:0003924; GO:0005525; GO:0005737; GO:0006807; GO:0016151","sae:NWMN_2193",NA,NA
"15","PAND_STAAE","A6QK84","Staphylococcus aureus (strain Newman)","426430","A6QK84","AP009351","BAF68766.1","panD","panD NWMN_2494","cytoplasm [GO:0005737]; aspartate 1-decarboxylase activity [GO:0004068]; alanine biosynthetic process [GO:0006523]; pantothenate biosynthetic process [GO:0015940]","GO:0004068; GO:0005737; GO:0006523; GO:0015940","sae:NWMN_2494",NA,NA
"16","PDXS_STAAE","A6QEH1","Staphylococcus aureus (strain Newman)","426430","A6QEH1","AP009351","BAF66753.1","pdxS","pdxS NWMN_0481","pyridoxal 5'-phosphate synthase (glutamine hydrolysing) activity [GO:0036381]; pyridoxal phosphate biosynthetic process [GO:0042823]","GO:0036381; GO:0042823","sae:NWMN_0481",NA,NA
"17","RBFA_STAAE","A6QGG9","Staphylococcus aureus (strain Newman)","426430","A6QGG9","AP009351","BAF67451.1","rbfA","rbfA NWMN_1179","cytoplasm [GO:0005737]; maturation of SSU-rRNA [GO:0030490]","GO:0005737; GO:0030490","sae:NWMN_1179",NA,NA
"18","QUEA_STAAE","A6QHI2","Staphylococcus aureus (strain Newman)","426430","A6QHI2","AP009351","BAF67814.1","queA","queA NWMN_1542","cytoplasm [GO:0005737]; S-adenosylmethionine:tRNA ribosyltransferase-isomerase activity [GO:0051075]; queuosine biosynthetic process [GO:0008616]","GO:0005737; GO:0008616; GO:0051075","sae:NWMN_1542",NA,NA
"19","RF3_STAAE","A6QFN0","Staphylococcus aureus (strain Newman)","426430","A6QFN0","AP009351","BAF67162.1","prfC","prfC NWMN_0890","cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation release factor activity, codon specific [GO:0016149]; regulation of translational termination [GO:0006449]","GO:0003924; GO:0005525; GO:0005737; GO:0006449; GO:0016149","sae:NWMN_0890",NA,NA
"20","SYT_STAAE","A6QHL6","Staphylococcus aureus (strain Newman)","426430","A6QHL6","AP009351","BAF67848.1","thrS","thrS NWMN_1576","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; threonine-tRNA ligase activity [GO:0004829]; tRNA binding [GO:0000049]; threonyl-tRNA aminoacylation [GO:0006435]","GO:0000049; GO:0004829; GO:0005524; GO:0005737; GO:0006435; GO:0046872","sae:NWMN_1576",NA,NA
"21","SYS_STAAE","A6QD48","Staphylococcus aureus (strain Newman)","426430","A6QD48","AP009351","BAF66280.1","serS","serS NWMN_0008","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; serine-tRNA ligase activity [GO:0004828]; selenocysteine biosynthetic process [GO:0016260]; selenocysteinyl-tRNA(Sec) biosynthetic process [GO:0097056]; seryl-tRNA aminoacylation [GO:0006434]","GO:0004828; GO:0005524; GO:0005737; GO:0006434; GO:0016260; GO:0097056","sae:NWMN_0008",NA,NA
"22","SYP_STAAE","A6QGG3","Staphylococcus aureus (strain Newman)","426430","A6QGG3","AP009351","BAF67445.1","proS","proS NWMN_1173","cytoplasm [GO:0005737]; aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; proline-tRNA ligase activity [GO:0004827]; prolyl-tRNA aminoacylation [GO:0006433]","GO:0002161; GO:0004827; GO:0005524; GO:0005737; GO:0006433","sae:NWMN_1173",NA,NA
"23","SYR_STAAE","A6QER9","Staphylococcus aureus (strain Newman)","426430","A6QER9","AP009351","BAF66851.1","argS","argS NWMN_0579","cytoplasm [GO:0005737]; arginine-tRNA ligase activity [GO:0004814]; ATP binding [GO:0005524]; arginyl-tRNA aminoacylation [GO:0006420]","GO:0004814; GO:0005524; GO:0005737; GO:0006420","sae:NWMN_0579",NA,NA
"24","PUR7_STAAE","A6QFS5","Staphylococcus aureus (strain Newman)","426430","A6QFS5","AP009351","BAF67207.1","purC","purC NWMN_0935","ATP binding [GO:0005524]; phosphoribosylaminoimidazolesuccinocarboxamide synthase activity [GO:0004639]; 'de novo' IMP biosynthetic process [GO:0006189]; cobalamin biosynthetic process [GO:0009236]","GO:0004639; GO:0005524; GO:0006189; GO:0009236","sae:NWMN_0935",NA,NA
"25","RISB_STAAE","A6QHU9","Staphylococcus aureus (strain Newman)","426430","A6QHU9","AP009351","BAF67931.1","ribH","ribH NWMN_1659","riboflavin synthase complex [GO:0009349]; 6,7-dimethyl-8-ribityllumazine synthase activity [GO:0000906]; riboflavin biosynthetic process [GO:0009231]","GO:0000906; GO:0009231; GO:0009349","sae:NWMN_1659",NA,NA
"26","RL17_STAAE","A6QJ65","Staphylococcus aureus (strain Newman)","426430","A6QJ65","AP009351","BAF68397.1","rplQ","rplQ NWMN_2125","ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0005840; GO:0006412","sae:NWMN_2125",NA,NA
"27","TIG_STAAE","A6QHK9","Staphylococcus aureus (strain Newman)","426430","A6QHK9","AP009351","BAF67841.1","tig","tig NWMN_1569","cytoplasm [GO:0005737]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; cell cycle [GO:0007049]; cell division [GO:0051301]; protein folding [GO:0006457]; protein transport [GO:0015031]","GO:0003755; GO:0005737; GO:0006457; GO:0007049; GO:0015031; GO:0051301","sae:NWMN_1569",NA,NA
"28","PSMA3_STAAE","P0C809","Staphylococcus aureus (strain Newman)","426430","P0C809","AP009351","BAH22633.1","psmA3","psmA3 NWMN_0417.2 NWMN_2617","cytolysis [GO:0019835]","GO:0019835","sae:NWMN_2617",NA,NA
"29","RSMH_STAAE","A6QG79","Staphylococcus aureus (strain Newman)","426430","A6QG79","AP009351","BAF67361.1","rsmH","rsmH mraW NWMN_1089","cytoplasm [GO:0005737]; rRNA (cytosine-N4-)-methyltransferase activity [GO:0071424]; rRNA base methylation [GO:0070475]","GO:0005737; GO:0070475; GO:0071424","sae:NWMN_1089",NA,NA
"30","RSBW_STAAE","A6QIR1","Staphylococcus aureus (strain Newman)","426430","A6QIR1","AP009351","BAF68243.1","rsbW","rsbW NWMN_1971","ATP binding [GO:0005524]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; sigma factor antagonist activity [GO:0016989]","GO:0004674; GO:0004712; GO:0005524; GO:0016989; GO:0106310","sae:NWMN_1971",NA,NA
"31","RSMA_STAAE","A6QEE6","Staphylococcus aureus (strain Newman)","426430","A6QEE6","AP009351","BAF66728.1","rsmA","rsmA ksgA NWMN_0456","cytoplasm [GO:0005737]; 16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase activity [GO:0052908]; RNA binding [GO:0003723]","GO:0003723; GO:0005737; GO:0052908","sae:NWMN_0456",NA,NA
"32","RS2_STAAE","A6QGF6","Staphylococcus aureus (strain Newman)","426430","A6QGF6","AP009351","BAF67438.1","rpsB","rpsB NWMN_1166","small ribosomal subunit [GO:0015935]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0006412; GO:0015935","sae:NWMN_1166",NA,NA
"33","SSRP_STAAE","A6QF90","Staphylococcus aureus (strain Newman)","426430","A6QF90","AP009351","BAF67022.1","smpB","smpB NWMN_0750","cytoplasm [GO:0005737]; RNA binding [GO:0003723]; trans-translation [GO:0070929]","GO:0003723; GO:0005737; GO:0070929","sae:NWMN_0750",NA,NA
"34","SSAA_STAAE","Q53587","Staphylococcus aureus (strain Newman)","426430","Q53587","AP009351","BAF68738.1","ssaA","ssaA NWMN_2466","extracellular region [GO:0005576]","GO:0005576","sae:NWMN_2466",NA,NA
"35","SSAA_STAAE","Q53587","Staphylococcus aureus (strain Newman)","426430","Q53587","X97985","CAA66624.1","ssaA","ssaA NWMN_2466","extracellular region [GO:0005576]","GO:0005576","sae:NWMN_2466",NA,NA
"36","SSAA_STAAE","Q53587","Staphylococcus aureus (strain Newman)","426430","Q53587","AP009351","CAA66624.1","ssaA","ssaA NWMN_2466","extracellular region [GO:0005576]","GO:0005576","sae:NWMN_2466",NA,NA
"37","SSAA_STAAE","Q53587","Staphylococcus aureus (strain Newman)","426430","Q53587","X97985","BAF68738.1","ssaA","ssaA NWMN_2466","extracellular region [GO:0005576]","GO:0005576","sae:NWMN_2466",NA,NA
"38","TRPD_STAAE","A6QGS1","Staphylococcus aureus (strain Newman)","426430","A6QGS1","AP009351","BAF67553.1","trpD","trpD NWMN_1281","anthranilate phosphoribosyltransferase activity [GO:0004048]; magnesium ion binding [GO:0000287]; tryptophan biosynthetic process [GO:0000162]","GO:0000162; GO:0000287; GO:0004048","sae:NWMN_1281",NA,NA
"39","RL2_STAAE","A6QJ89","Staphylococcus aureus (strain Newman)","426430","A6QJ89","AP009351","BAF68421.1","rplB","rplB NWMN_2149","large ribosomal subunit [GO:0015934]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; transferase activity [GO:0016740]; translation [GO:0006412]","GO:0003735; GO:0006412; GO:0015934; GO:0016740; GO:0019843","sae:NWMN_2149",NA,NA
"40","RS17_STAAE","A6QJ83","Staphylococcus aureus (strain Newman)","426430","A6QJ83","AP009351","BAF68415.1","rpsQ","rpsQ NWMN_2143","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0005840; GO:0006412; GO:0019843","sae:NWMN_2143",NA,NA
"41","RS14_STAAE","A6QGN8","Staphylococcus aureus (strain Newman)","426430","A6QGN8","AP009351","BAF67520.1","rpsN","rpsN NWMN_1248","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0005840; GO:0006412; GO:0019843","sae:NWMN_1248",NA,NA
"42","SCED_STAAE","A6QIT9","Staphylococcus aureus (strain Newman)","426430","A6QIT9","AP009351","BAF68271.1","sceD","sceD NWMN_1999","extracellular region [GO:0005576]; hydrolase activity, acting on glycosyl bonds [GO:0016798]; metabolic process [GO:0008152]","GO:0005576; GO:0008152; GO:0016798","sae:NWMN_1999",NA,NA
"43","RXL7_STAAE","A6QEJ6","Staphylococcus aureus (strain Newman)","426430","A6QEJ6","AP009351","BAF66778.1","NWMN_0506","NWMN_0506","ribosome [GO:0005840]","GO:0005840","sae:NWMN_0506",NA,NA
"44","RS6_STAAE","A6QE47","Staphylococcus aureus (strain Newman)","426430","A6QE47","AP009351","BAF66629.1","rpsF","rpsF NWMN_0357","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0005840; GO:0006412; GO:0019843","sae:NWMN_0357",NA,NA
"45","RS7_STAAE","A6QEJ8","Staphylococcus aureus (strain Newman)","426430","A6QEJ8","AP009351","BAF66780.1","rpsG","rpsG NWMN_0508","small ribosomal subunit [GO:0015935]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; translation [GO:0006412]","GO:0000049; GO:0003735; GO:0006412; GO:0015935; GO:0019843","sae:NWMN_0508",NA,NA
"46","SBCC_STAAE","A6QGP8","Staphylococcus aureus (strain Newman)","426430","A6QGP8","AP009351","BAF67530.1","sbcC","sbcC NWMN_1258","ATP binding [GO:0005524]; endonuclease activity [GO:0004519]; exonuclease activity [GO:0004527]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; DNA replication [GO:0006260]; SOS response [GO:0009432]","GO:0004519; GO:0004527; GO:0005524; GO:0006260; GO:0006281; GO:0006310; GO:0009432","sae:NWMN_1258",NA,NA
"47","SBNA_STAAE","A6QDA0","Staphylococcus aureus (strain Newman)","426430","A6QDA0","AP009351","BAF66332.1","sbnA","sbnA NWMN_0060","transferase activity [GO:0016740]; cysteine biosynthetic process from serine [GO:0006535]","GO:0006535; GO:0016740","sae:NWMN_0060",NA,NA
"48","SSL3_STAAE","A0A0H3KEE1","Staphylococcus aureus (strain Newman)","426430","A0A0H3KEE1","AP009351","BAF66662.1","ssl3","ssl3 NWMN_0390","extracellular region [GO:0005576]","GO:0005576","sae:NWMN_0390",NA,NA
"49","PSMA2_STAAE","P0C7Z7","Staphylococcus aureus (strain Newman)","426430","P0C7Z7","AP009351","BAH22634.1","psmA2","psmA2 NWMN_0417.3 NWMN_2618","cytolysis [GO:0019835]","GO:0019835","sae:NWMN_2618",NA,NA
"50","RNH3_STAAE","A6QG41","Staphylococcus aureus (strain Newman)","426430","A6QG41","AP009351","BAF67323.1","rnhC","rnhC NWMN_1051","cytoplasm [GO:0005737]; magnesium ion binding [GO:0000287]; RNA binding [GO:0003723]; RNA-DNA hybrid ribonuclease activity [GO:0004523]; RNA catabolic process [GO:0006401]","GO:0000287; GO:0003723; GO:0004523; GO:0005737; GO:0006401","sae:NWMN_1051",NA,NA
"51","SECA1_STAAE","A6QF62","Staphylococcus aureus (strain Newman)","426430","A6QF62","AP009351","BAF66994.1","secA1","secA1 NWMN_0722","cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; protein-exporting ATPase activity [GO:0008564]; intracellular protein transmembrane transport [GO:0065002]; protein import [GO:0017038]; protein targeting [GO:0006605]","GO:0005524; GO:0005737; GO:0005886; GO:0006605; GO:0008564; GO:0017038; GO:0046872; GO:0065002","sae:NWMN_0722",NA,NA
"52","RS5_STAAE","A6QJ75","Staphylococcus aureus (strain Newman)","426430","A6QJ75","AP009351","BAF68407.1","rpsE","rpsE NWMN_2135","small ribosomal subunit [GO:0015935]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0006412; GO:0015935; GO:0019843","sae:NWMN_2135",NA,NA
"53","SDRD_STAAE","O86488","Staphylococcus aureus (strain Newman)","426430","O86488","AJ005646","BAF66796.1","sdrD","sdrD NWMN_0524","extracellular region [GO:0005576]; cell adhesion [GO:0007155]","GO:0005576; GO:0007155","sae:NWMN_0524",NA,NA
"54","SDRD_STAAE","O86488","Staphylococcus aureus (strain Newman)","426430","O86488","AJ005646","CAA06651.1","sdrD","sdrD NWMN_0524","extracellular region [GO:0005576]; cell adhesion [GO:0007155]","GO:0005576; GO:0007155","sae:NWMN_0524",NA,NA
"55","SDRD_STAAE","O86488","Staphylococcus aureus (strain Newman)","426430","O86488","AP009351","CAA06651.1","sdrD","sdrD NWMN_0524","extracellular region [GO:0005576]; cell adhesion [GO:0007155]","GO:0005576; GO:0007155","sae:NWMN_0524",NA,NA
"56","SDRD_STAAE","O86488","Staphylococcus aureus (strain Newman)","426430","O86488","AP009351","BAF66796.1","sdrD","sdrD NWMN_0524","extracellular region [GO:0005576]; cell adhesion [GO:0007155]","GO:0005576; GO:0007155","sae:NWMN_0524",NA,NA
"57","SARA_STAAE","A6QES8","Staphylococcus aureus (strain Newman)","426430","A6QES8","AP009351","BAF66860.1","sarA","sarA NWMN_0588","cytoplasm [GO:0005737]; DNA binding [GO:0003677]; metal ion binding [GO:0046872]; regulation of transcription, DNA-templated [GO:0006355]","GO:0003677; GO:0005737; GO:0006355; GO:0046872","sae:NWMN_0588",NA,NA
"58","FENR_STAAE","A6QJL4","Staphylococcus aureus (strain Newman)","426430","A6QJL4","AP009351","BAF68546.1","NWMN_2274","NWMN_2274","ferredoxin-NADP+ reductase activity [GO:0004324]; flavin adenine dinucleotide binding [GO:0050660]; NADP binding [GO:0050661]","GO:0004324; GO:0050660; GO:0050661","sae:NWMN_2274",NA,NA
"59","HIS8_STAAE","A6QF32","Staphylococcus aureus (strain Newman)","426430","A6QF32","AP009351","BAF66964.1","hisC","hisC NWMN_0692","histidinol-phosphate transaminase activity [GO:0004400]; pyridoxal phosphate binding [GO:0030170]; histidine biosynthetic process [GO:0000105]","GO:0000105; GO:0004400; GO:0030170","sae:NWMN_0692",NA,NA
"60","LGT_STAAE","A6QF69","Staphylococcus aureus (strain Newman)","426430","A6QF69","AP009351","BAF67001.1","lgt","lgt NWMN_0729","integral component of plasma membrane [GO:0005887]; phosphatidylglycerol-prolipoprotein diacylglyceryl transferase activity [GO:0008961]; lipoprotein biosynthetic process [GO:0042158]","GO:0005887; GO:0008961; GO:0042158","sae:NWMN_0729",NA,NA
"61","MDEP_STAAE","A6QJ09","Staphylococcus aureus (strain Newman)","426430","A6QJ09","AP009351","BAF68341.1","sepA","sepA NWMN_2069","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","GO:0005886; GO:0016021","sae:NWMN_2069",NA,NA
"62","LUXS_STAAE","A6QIX8","Staphylococcus aureus (strain Newman)","426430","A6QIX8","AP009351","BAF68310.1","luxS","luxS NWMN_2038","iron ion binding [GO:0005506]; S-ribosylhomocysteine lyase activity [GO:0043768]; quorum sensing [GO:0009372]","GO:0005506; GO:0009372; GO:0043768","sae:NWMN_2038",NA,NA
"63","LIPA_STAAE","A6QFD6","Staphylococcus aureus (strain Newman)","426430","A6QFD6","AP009351","BAF67068.1","lipA","lipA NWMN_0796","cytoplasm [GO:0005737]; 4 iron, 4 sulfur cluster binding [GO:0051539]; lipoate synthase activity [GO:0016992]; lipoyl synthase activity (acting on glycine-cleavage complex H protein [GO:0102552]; lipoyl synthase activity (acting on pyruvate dehydrogenase E2 protein) [GO:0102553]; metal ion binding [GO:0046872]; protein lipoylation [GO:0009249]","GO:0005737; GO:0009249; GO:0016992; GO:0046872; GO:0051539; GO:0102552; GO:0102553","sae:NWMN_0796",NA,NA
"64","LYTM_STAAE","A0A0H3K6J4","Staphylococcus aureus (strain Newman)","426430","A0A0H3K6J4","AP009351","BAF66482.1","lytM","lytM NWMN_0210","extracellular region [GO:0005576]; metal ion binding [GO:0046872]; metallopeptidase activity [GO:0008237]; cell wall organization [GO:0071555]","GO:0005576; GO:0008237; GO:0046872; GO:0071555","sae:NWMN_0210",NA,NA
"65","MAZE_STAAE","P0C7B4","Staphylococcus aureus (strain Newman)","426430","P0C7B4","AP009351",NA,"mazE","mazE NWMN_1974.1","regulation of transcription, DNA-templated [GO:0006355]","GO:0006355",NA,NA,NA
"66","MAZF_STAAE","A6QIR4","Staphylococcus aureus (strain Newman)","426430","A6QIR4","AP009351","BAF68246.1","mazF","mazF NWMN_1974","DNA binding [GO:0003677]; endonuclease activity [GO:0004519]; RNA binding [GO:0003723]","GO:0003677; GO:0003723; GO:0004519","sae:NWMN_1974",NA,NA
"67","DDL_STAAE","A6QIS7","Staphylococcus aureus (strain Newman)","426430","A6QIS7","AP009351","BAF68259.1","ddl","ddl NWMN_1987","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; D-alanine-D-alanine ligase activity [GO:0008716]; metal ion binding [GO:0046872]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]","GO:0005524; GO:0005737; GO:0008360; GO:0008716; GO:0009252; GO:0046872; GO:0071555","sae:NWMN_1987",NA,NA
"68","IF1_STAAE","A6QJ70","Staphylococcus aureus (strain Newman)","426430","A6QJ70","AP009351","BAF68402.1","infA","infA NWMN_2130","cytoplasm [GO:0005737]; ribosome binding [GO:0043022]; rRNA binding [GO:0019843]; translation initiation factor activity [GO:0003743]","GO:0003743; GO:0005737; GO:0019843; GO:0043022","sae:NWMN_2130",NA,NA
"69","MOAC_STAAE","A6QJB4","Staphylococcus aureus (strain Newman)","426430","A6QJB4","AP009351","BAF68446.1","moaC","moaC NWMN_2174","cyclic pyranopterin monophosphate synthase activity [GO:0061799]; Mo-molybdopterin cofactor biosynthetic process [GO:0006777]","GO:0006777; GO:0061799","sae:NWMN_2174",NA,NA
"70","MRAY_STAAE","A6QG82","Staphylococcus aureus (strain Newman)","426430","A6QG82","AP009351","BAF67364.1","mraY","mraY NWMN_1092","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; metal ion binding [GO:0046872]; phospho-N-acetylmuramoyl-pentapeptide-transferase activity [GO:0008963]; UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine:undecaprenyl-phosphate transferase activity [GO:0051992]; cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]","GO:0005886; GO:0007049; GO:0008360; GO:0008963; GO:0009252; GO:0016021; GO:0046872; GO:0051301; GO:0051992; GO:0071555","sae:NWMN_1092",NA,NA
"71","MOBA_STAAE","A6QJA9","Staphylococcus aureus (strain Newman)","426430","A6QJA9","AP009351","BAF68441.1","mobA","mobA NWMN_2169","cytoplasm [GO:0005737]; GTP binding [GO:0005525]; metal ion binding [GO:0046872]; molybdenum cofactor guanylyltransferase activity [GO:0061603]; Mo-molybdopterin cofactor biosynthetic process [GO:0006777]","GO:0005525; GO:0005737; GO:0006777; GO:0046872; GO:0061603","sae:NWMN_2169",NA,NA
"72","HIS4_STAAE","A6QKG2","Staphylococcus aureus (strain Newman)","426430","A6QKG2","AP009351","BAF68844.1","hisA","hisA NWMN_2572","cytoplasm [GO:0005737]; 1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase activity [GO:0003949]; histidine biosynthetic process [GO:0000105]","GO:0000105; GO:0003949; GO:0005737","sae:NWMN_2572",NA,NA
"73","KDPA_STAAE","A6QIS2","Staphylococcus aureus (strain Newman)","426430","A6QIS2","AP009351","BAF68254.1","kdpA","kdpA NWMN_1982","integral component of plasma membrane [GO:0005887]; P-type potassium transmembrane transporter activity [GO:0008556]; potassium ion binding [GO:0030955]","GO:0005887; GO:0008556; GO:0030955","sae:NWMN_1982",NA,NA
"74","ETXA_STAAE","A0A0H3KHN8","Staphylococcus aureus (strain Newman)","426430","A0A0H3KHN8","AP009351","BAF68155.1","sea","sea NWMN_1883","extracellular region [GO:0005576]; metal ion binding [GO:0046872]; toxin activity [GO:0090729]","GO:0005576; GO:0046872; GO:0090729","sae:NWMN_1883",NA,NA
