"","UNIPROTKB_ID","UNIPROTKB","ORGANISM","ORGANISM-ID","ID","EMBL/GENBANK/DDBJ","EMBL/GENBANK/DDBJ_CDS","GENENAME","GENES","GO","GO-ID","KEGG","EGGNOG","PSEUDOCAP"
"17","RS2_PORG3","B2RL62","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RL62","AP009380","BAG34107.1","rpsB","rpsB PGN_1588","small ribosomal subunit [GO:0015935]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0006412; GO:0015935","pgn:PGN_1588","COG0052",NA
"18","SYY_PORG3","B2RHN4","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RHN4","AP009380","BAG32879.1","tyrS","tyrS PGN_0360","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; RNA binding [GO:0003723]; tyrosine-tRNA ligase activity [GO:0004831]; tyrosyl-tRNA aminoacylation [GO:0006437]","GO:0003723; GO:0004831; GO:0005524; GO:0005737; GO:0006437","pgn:PGN_0360","COG0162",NA
"19","SYT_PORG3","B2RJD6","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RJD6","AP009380","BAG33481.1","thrS","thrS PGN_0962","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; threonine-tRNA ligase activity [GO:0004829]; tRNA binding [GO:0000049]; threonyl-tRNA aminoacylation [GO:0006435]","GO:0000049; GO:0004829; GO:0005524; GO:0005737; GO:0006435; GO:0046872","pgn:PGN_0962","COG0441",NA
"20","SYP_PORG3","B2RJG1","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RJG1","AP009380","BAG33506.1","proS","proS PGN_0987","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; proline-tRNA ligase activity [GO:0004827]; prolyl-tRNA aminoacylation [GO:0006433]","GO:0004827; GO:0005524; GO:0005737; GO:0006433","pgn:PGN_0987","COG0442",NA
"21","SYR_PORG3","B2RHN9","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RHN9","AP009380","BAG32884.1","argS","argS PGN_0365","cytoplasm [GO:0005737]; arginine-tRNA ligase activity [GO:0004814]; ATP binding [GO:0005524]; arginyl-tRNA aminoacylation [GO:0006420]","GO:0004814; GO:0005524; GO:0005737; GO:0006420","pgn:PGN_0365","COG0018",NA
"22","RECR_PORG3","B2RKL4","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RKL4","AP009380","BAG33909.1","recR","recR PGN_1390","DNA binding [GO:0003677]; metal ion binding [GO:0046872]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]","GO:0003677; GO:0006281; GO:0006310; GO:0046872","pgn:PGN_1390","COG0353",NA
"23","PYRF_PORG3","B2RME4","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RME4","AP009380","BAG34539.1","pyrF","pyrF PGN_2021","orotidine-5'-phosphate decarboxylase activity [GO:0004590]; 'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]","GO:0004590; GO:0006207; GO:0044205","pgn:PGN_2021","COG0284",NA
"24","RISB_PORG3","B2RJ75","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RJ75","AP009380","BAG33420.1","ribH","ribH PGN_0901","riboflavin synthase complex [GO:0009349]; 6,7-dimethyl-8-ribityllumazine synthase activity [GO:0000906]; riboflavin biosynthetic process [GO:0009231]","GO:0000906; GO:0009231; GO:0009349","pgn:PGN_0901","COG0054",NA
"25","RL34_PORG3","B2RIL8","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RIL8","AP009380","BAG33213.1","rpmH","rpmH PGN_0694","ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0005840; GO:0006412","pgn:PGN_0694","COG0230",NA
"26","RSMH_PORG3","B2RIE4","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RIE4","AP009380","BAG33139.1","rsmH","rsmH mraW PGN_0620","cytoplasm [GO:0005737]; rRNA (cytosine-N4-)-methyltransferase activity [GO:0071424]; rRNA base methylation [GO:0070475]","GO:0005737; GO:0070475; GO:0071424","pgn:PGN_0620","COG0275",NA
"27","RSMA_PORG3","B2RHC2","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RHC2","AP009380","BAG32767.1","rsmA","rsmA ksgA PGN_0248","cytoplasm [GO:0005737]; 16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase activity [GO:0052908]; RNA binding [GO:0003723]","GO:0003723; GO:0005737; GO:0052908","pgn:PGN_0248","COG0030",NA
"28","RUVA_PORG3","B2RJ07","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RJ07","AP009380","BAG33352.1","ruvA","ruvA PGN_0833","Holliday junction helicase complex [GO:0009379]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; four-way junction helicase activity [GO:0009378]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; SOS response [GO:0009432]","GO:0003677; GO:0005524; GO:0006281; GO:0006310; GO:0009378; GO:0009379; GO:0009432; GO:0016887","pgn:PGN_0833","COG0632",NA
"29","RS14_PORG3","B2RLX9","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RLX9","AP009380","BAG34374.1","rpsN","rpsN PGN_1855","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0005840; GO:0006412; GO:0019843","pgn:PGN_1855","COG0199",NA
"30","TILS_PORG3","B2RMB4","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RMB4","AP009380","BAG34509.1","tilS","tilS PGN_1991","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ligase activity, forming carbon-nitrogen bonds [GO:0016879]; tRNA modification [GO:0006400]","GO:0005524; GO:0005737; GO:0006400; GO:0016879","pgn:PGN_1991","COG0037",NA
"31","TPIS_PORG3","B2RII9","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RII9","AP009380","BAG33184.1","tpiA","tpiA PGN_0665","cytoplasm [GO:0005737]; triose-phosphate isomerase activity [GO:0004807]; gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]","GO:0004807; GO:0005737; GO:0006094; GO:0006096","pgn:PGN_0665","COG0149",NA
"32","RLMN_PORG3","B2RMI0","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RMI0","AP009380","BAG34575.1","rlmN","rlmN PGN_2057","cytoplasm [GO:0005737]; 4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; rRNA (adenine-C2-)-methyltransferase activity [GO:0070040]; rRNA binding [GO:0019843]; tRNA (adenine-C2-)-methyltransferase activity [GO:0002935]; tRNA binding [GO:0000049]; rRNA base methylation [GO:0070475]","GO:0000049; GO:0002935; GO:0005737; GO:0019843; GO:0046872; GO:0051539; GO:0070040; GO:0070475","pgn:PGN_2057","COG0820",NA
"33","RL14_PORG3","B2RLY2","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RLY2","AP009380","BAG34377.1","rplN","rplN PGN_1858","large ribosomal subunit [GO:0015934]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0006412; GO:0015934; GO:0019843","pgn:PGN_1858","COG0093",NA
"34","RS20_PORG3","B2RHR8","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RHR8","AP009380","BAG32913.1","rpsT","rpsT PGN_0394","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0005840; GO:0006412; GO:0019843","pgn:PGN_0394","COG0268",NA
"35","CPG1_PORG3","B2RM93","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RM93","AP009380","BAG34488.1","rgpA","rgpA PGN_1970","extracellular region [GO:0005576]; cysteine-type endopeptidase activity [GO:0004197]; metal ion binding [GO:0046872]","GO:0004197; GO:0005576; GO:0046872","pgn:PGN_1970","COG1974",NA
"36","CPG1_PORG3","B2RM93","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RM93","BAG34488.1","BAG34488.1","rgpA","rgpA PGN_1970","extracellular region [GO:0005576]; cysteine-type endopeptidase activity [GO:0004197]; metal ion binding [GO:0046872]","GO:0004197; GO:0005576; GO:0046872","pgn:PGN_1970","COG1974",NA
"37","LPXD_PORG3","B2RME3","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RME3","AP009380","BAG34538.1","lpxD","lpxD PGN_2020","N-acyltransferase activity [GO:0016410]; lipid A biosynthetic process [GO:0009245]","GO:0009245; GO:0016410","pgn:PGN_2020","COG1044",NA
"38","LGT_PORG3","B2RJ03","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RJ03","AP009380","BAG33348.1","lgt","lgt PGN_0829","integral component of plasma membrane [GO:0005887]; phosphatidylglycerol-prolipoprotein diacylglyceryl transferase activity [GO:0008961]; lipoprotein biosynthetic process [GO:0042158]","GO:0005887; GO:0008961; GO:0042158","pgn:PGN_0829","COG0682",NA
"39","LIPA_PORG3","B2RKU2","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RKU2","AP009380","BAG33987.1","lipA","lipA PGN_1468","cytoplasm [GO:0005737]; 4 iron, 4 sulfur cluster binding [GO:0051539]; lipoate synthase activity [GO:0016992]; lipoyl synthase activity (acting on glycine-cleavage complex H protein [GO:0102552]; lipoyl synthase activity (acting on pyruvate dehydrogenase E2 protein) [GO:0102553]; metal ion binding [GO:0046872]; protein lipoylation [GO:0009249]","GO:0005737; GO:0009249; GO:0016992; GO:0046872; GO:0051539; GO:0102552; GO:0102553","pgn:PGN_1468","COG0320",NA
"40","LUXS_PORG3","B2RKU8","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RKU8","AP009380","BAG33993.1","luxS","luxS PGN_1474","iron ion binding [GO:0005506]; S-ribosylhomocysteine lyase activity [GO:0043768]; quorum sensing [GO:0009372]","GO:0005506; GO:0009372; GO:0043768","pgn:PGN_1474","COG1854",NA
"41","LPXK_PORG3","B2RIK3","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RIK3","AP009380","BAG33198.1","lpxK","lpxK PGN_0679","ATP binding [GO:0005524]; tetraacyldisaccharide 4'-kinase activity [GO:0009029]; lipid A biosynthetic process [GO:0009245]","GO:0005524; GO:0009029; GO:0009245","pgn:PGN_0679","COG1663",NA
"42","KITH_PORG3","B2RJJ6","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RJJ6","AP009380","BAG33541.1","tdk","tdk PGN_1022","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; thymidine kinase activity [GO:0004797]; zinc ion binding [GO:0008270]; DNA biosynthetic process [GO:0071897]","GO:0004797; GO:0005524; GO:0005737; GO:0008270; GO:0071897","pgn:PGN_1022","COG1435",NA
"43","ALF1_PORG3","B2RLG9","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RLG9","AP009380","BAG34214.1","fda","fda PGN_1695","fructose-bisphosphate aldolase activity [GO:0004332]; glycolytic process [GO:0006096]","GO:0004332; GO:0006096","pgn:PGN_1695","COG3588",NA
"44","KAD_PORG3","B2RIY8","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RIY8","AP009380","BAG33333.1","adk","adk PGN_0814","cytoplasm [GO:0005737]; adenylate kinase activity [GO:0004017]; ATP binding [GO:0005524]; AMP salvage [GO:0044209]","GO:0004017; GO:0005524; GO:0005737; GO:0044209","pgn:PGN_0814","COG0563",NA
"45","EFTU_PORG3","B2RL52","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RL52","AP009380","BAG34097.1","tuf","tuf PGN_1578","cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation elongation factor activity [GO:0003746]","GO:0003746; GO:0003924; GO:0005525; GO:0005737","pgn:PGN_1578","COG0050",NA
"46","HCP_PORG3","B2RJM1","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RJM1","AP009380","BAG33566.1","hcp","hcp PGN_1047","cytoplasm [GO:0005737]; 4 iron, 4 sulfur cluster binding [GO:0051539]; hydroxylamine reductase activity [GO:0050418]; metal ion binding [GO:0046872]","GO:0005737; GO:0046872; GO:0050418; GO:0051539","pgn:PGN_1047","COG1151",NA
"47","GUAA_PORG3","B2RIF9","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RIF9","AP009380","BAG33154.1","guaA","guaA PGN_0635","ATP binding [GO:0005524]; GMP synthase (glutamine-hydrolyzing) activity [GO:0003922]; pyrophosphatase activity [GO:0016462]; glutamine metabolic process [GO:0006541]","GO:0003922; GO:0005524; GO:0006541; GO:0016462","pgn:PGN_0635","COG0519",NA
"48","GUAA_PORG3","B2RIF9","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RIF9","AP009380","BAG33154.1","guaA","guaA PGN_0635","ATP binding [GO:0005524]; GMP synthase (glutamine-hydrolyzing) activity [GO:0003922]; pyrophosphatase activity [GO:0016462]; glutamine metabolic process [GO:0006541]","GO:0003922; GO:0005524; GO:0006541; GO:0016462","pgn:PGN_0635","COG0518",NA
"49","HPPK_PORG3","B2RI92","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RI92","AB016286","BAG33087.1","folK","folK PGN_0568","2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity [GO:0003848]; ATP binding [GO:0005524]; kinase activity [GO:0016301]; folic acid biosynthetic process [GO:0046656]; tetrahydrofolate biosynthetic process [GO:0046654]","GO:0003848; GO:0005524; GO:0016301; GO:0046654; GO:0046656","pgn:PGN_0568","COG0801",NA
"50","HPPK_PORG3","B2RI92","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RI92","AP009380","BAA31956.1","folK","folK PGN_0568","2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity [GO:0003848]; ATP binding [GO:0005524]; kinase activity [GO:0016301]; folic acid biosynthetic process [GO:0046656]; tetrahydrofolate biosynthetic process [GO:0046654]","GO:0003848; GO:0005524; GO:0016301; GO:0046654; GO:0046656","pgn:PGN_0568","COG0801",NA
"51","HPPK_PORG3","B2RI92","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RI92","AP009380","BAG33087.1","folK","folK PGN_0568","2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity [GO:0003848]; ATP binding [GO:0005524]; kinase activity [GO:0016301]; folic acid biosynthetic process [GO:0046656]; tetrahydrofolate biosynthetic process [GO:0046654]","GO:0003848; GO:0005524; GO:0016301; GO:0046654; GO:0046656","pgn:PGN_0568","COG0801",NA
"52","HPPK_PORG3","B2RI92","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RI92","AB016286","BAA31956.1","folK","folK PGN_0568","2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity [GO:0003848]; ATP binding [GO:0005524]; kinase activity [GO:0016301]; folic acid biosynthetic process [GO:0046656]; tetrahydrofolate biosynthetic process [GO:0046654]","GO:0003848; GO:0005524; GO:0016301; GO:0046654; GO:0046656","pgn:PGN_0568","COG0801",NA
"53","MRAY_PORG3","B2RIE8","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RIE8","AP009380","BAG33143.1","mraY","mraY PGN_0624","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; metal ion binding [GO:0046872]; phospho-N-acetylmuramoyl-pentapeptide-transferase activity [GO:0008963]; UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine:undecaprenyl-phosphate transferase activity [GO:0051992]; cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]","GO:0005886; GO:0007049; GO:0008360; GO:0008963; GO:0009252; GO:0016021; GO:0046872; GO:0051301; GO:0051992; GO:0071555","pgn:PGN_0624","COG0472",NA
"54","MURQ_PORG3","B2RK20","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RK20","AP009380","BAG33715.1","murQ","murQ PGN_1196","carbohydrate derivative binding [GO:0097367]; carbon-oxygen lyase activity [GO:0016835]; amino sugar catabolic process [GO:0046348]; carbohydrate metabolic process [GO:0005975]; N-acetylmuramic acid catabolic process [GO:0097173]","GO:0005975; GO:0016835; GO:0046348; GO:0097173; GO:0097367","pgn:PGN_1196","COG2103",NA
"55","LPXF_PORG3","B2RI48","Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561)","431947","B2RI48","AP009380","BAG33043.1","lpxF","lpxF PG1587 PGN_0524","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; phosphatase activity [GO:0016791]; lipid A biosynthetic process [GO:0009245]; lipopolysaccharide biosynthetic process [GO:0009103]; mitigation of host defenses by symbiont [GO:0030682]; response to antibiotic [GO:0046677]","GO:0005886; GO:0009103; GO:0009245; GO:0016021; GO:0016791; GO:0030682; GO:0046677","pgn:PGN_0524","COG0671",NA
