"","UNIPROTKB_ID","UNIPROTKB","ORGANISM","ORGANISM-ID","ID","EMBL/GENBANK/DDBJ","EMBL/GENBANK/DDBJ_CDS","GENENAME","GENES","GO","GO-ID","KEGG","EGGNOG","PSEUDOCAP"
"11","URK_STAAT","A8Z4E9","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z4E9","CP000730","ABX29618.1","udk","udk USA300HOU_1611","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; phosphotransferase activity, alcohol group as acceptor [GO:0016773]; uridine kinase activity [GO:0004849]; CTP salvage [GO:0044211]; UMP salvage [GO:0044206]","GO:0004849; GO:0005524; GO:0005737; GO:0016773; GO:0044206; GO:0044211","sax:USA300HOU_1611",NA,NA
"12","URE3_STAAT","A8Z385","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z385","CP000730","ABX30262.1","ureA","ureA USA300HOU_2269","cytoplasm [GO:0005737]; nickel cation binding [GO:0016151]; urease activity [GO:0009039]; urea catabolic process [GO:0043419]","GO:0005737; GO:0009039; GO:0016151; GO:0043419","sax:USA300HOU_2269",NA,NA
"13","UREG_STAAT","A8Z390","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z390","CP000730","ABX30267.1","ureG","ureG USA300HOU_2274","cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; nickel cation binding [GO:0016151]; nitrogen compound metabolic process [GO:0006807]","GO:0003924; GO:0005525; GO:0005737; GO:0006807; GO:0016151","sax:USA300HOU_2274",NA,NA
"14","MNME_STAAT","A8YYS1","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8YYS1","CP000730","ABX30701.1","mnmE","mnmE trmE USA300HOU_2715","cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; metal ion binding [GO:0046872]; tRNA modification [GO:0006400]","GO:0003924; GO:0005525; GO:0005737; GO:0006400; GO:0046872","sax:USA300HOU_2715",NA,NA
"15","MNHC2_STAAT","A8Z146","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z146","CP000730","ABX28667.1","mnhC2","mnhC2 mrpC2 USA300HOU_0645","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; antiporter activity [GO:0015297]; ion transport [GO:0006811]","GO:0005886; GO:0006811; GO:0015297; GO:0016021","sax:USA300HOU_0645",NA,NA
"16","NADE_STAAT","A8Z2S7","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z2S7","CP000730","ABX29916.1","nadE","nadE USA300HOU_1914","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; glutaminase activity [GO:0004359]; metal ion binding [GO:0046872]; NAD+ synthase (glutamine-hydrolyzing) activity [GO:0003952]; NAD+ synthase activity [GO:0008795]; NAD biosynthetic process [GO:0009435]","GO:0003952; GO:0004359; GO:0005524; GO:0005737; GO:0008795; GO:0009435; GO:0046872","sax:USA300HOU_1914",NA,NA
"17","RBFA_STAAT","A8Z3V0","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z3V0","CP000730","ABX29216.1","rbfA","rbfA USA300HOU_1202","cytoplasm [GO:0005737]; maturation of SSU-rRNA [GO:0030490]","GO:0005737; GO:0030490","sax:USA300HOU_1202",NA,NA
"18","QUEA_STAAT","A8Z2G8","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z2G8","CP000730","ABX29646.1","queA","queA USA300HOU_1639","cytoplasm [GO:0005737]; S-adenosylmethionine:tRNA ribosyltransferase-isomerase activity [GO:0051075]; queuosine biosynthetic process [GO:0008616]","GO:0005737; GO:0008616; GO:0051075","sax:USA300HOU_1639",NA,NA
"19","PSMA3_STAAT","P0C814","Staphylococcus aureus (strain USA300 / TCH1516)","451516","P0C814","CP000730",NA,"psmA3","psmA3 USA300HOU_0454.2","cytolysis [GO:0019835]","GO:0019835",NA,NA,NA
"20","RL332_STAAT","A8Z216","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z216","CP000730","ABX29291.1","rpmG2","rpmG2 USA300HOU_1278","ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0005840; GO:0006412","sax:USA300HOU_1278",NA,NA
"21","RL7_STAAT","A8YZN8","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8YZN8","CP000730","ABX28560.1","rplL","rplL USA300HOU_0534","ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0005840; GO:0006412","sax:USA300HOU_0534",NA,NA
"22","SYT_STAAT","A8Z2J8","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z2J8","CP000730","ABX29676.1","thrS","thrS USA300HOU_1669","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; threonine-tRNA ligase activity [GO:0004829]; tRNA binding [GO:0000049]; threonyl-tRNA aminoacylation [GO:0006435]","GO:0000049; GO:0004829; GO:0005524; GO:0005737; GO:0006435; GO:0046872","sax:USA300HOU_1669",NA,NA
"23","SYS_STAAT","A8YYT2","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8YYT2","CP000730","ABX28055.1","serS","serS USA300HOU_0009","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; serine-tRNA ligase activity [GO:0004828]; selenocysteine biosynthetic process [GO:0016260]; selenocysteinyl-tRNA(Sec) biosynthetic process [GO:0097056]; seryl-tRNA aminoacylation [GO:0006434]","GO:0004828; GO:0005524; GO:0005737; GO:0006434; GO:0016260; GO:0097056","sax:USA300HOU_0009",NA,NA
"24","SYP_STAAT","A8Z3U3","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z3U3","CP000730","ABX29209.1","proS","proS USA300HOU_1195","cytoplasm [GO:0005737]; aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; proline-tRNA ligase activity [GO:0004827]; prolyl-tRNA aminoacylation [GO:0006433]","GO:0002161; GO:0004827; GO:0005524; GO:0005737; GO:0006433","sax:USA300HOU_1195",NA,NA
"25","SYR_STAAT","A8Z117","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z117","CP000730","ABX28638.1","argS","argS USA300HOU_0613","cytoplasm [GO:0005737]; arginine-tRNA ligase activity [GO:0004814]; ATP binding [GO:0005524]; arginyl-tRNA aminoacylation [GO:0006420]","GO:0004814; GO:0005524; GO:0005737; GO:0006420","sax:USA300HOU_0613",NA,NA
"26","MTLD_STAAT","A8YYC5","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8YYC5","CP000730","ABX30145.1","mtlD","mtlD USA300HOU_2149","mannitol-1-phosphate 5-dehydrogenase activity [GO:0008926]; mannitol metabolic process [GO:0019594]","GO:0008926; GO:0019594","sax:USA300HOU_2149",NA,NA
"27","SBI_STAAT","A8YYG7","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8YYG7","CP000730","ABX30391.1","sbi","sbi USA300HOU_2401","extracellular region [GO:0005576]; plasma membrane [GO:0005886]; IgG binding [GO:0019864]","GO:0005576; GO:0005886; GO:0019864","sax:USA300HOU_2401",NA,NA
"28","TIG_STAAT","A8Z2J6","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z2J6","CP000730","ABX29674.1","tig","tig USA300HOU_1667","cytoplasm [GO:0005737]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; cell cycle [GO:0007049]; cell division [GO:0051301]; protein folding [GO:0006457]; protein transport [GO:0015031]","GO:0003755; GO:0005737; GO:0006457; GO:0007049; GO:0015031; GO:0051301","sax:USA300HOU_1667",NA,NA
"29","PUR7_STAAT","A8Z1K8","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z1K8","CP000730","ABX29031.1","purC","purC USA300HOU_1011","ATP binding [GO:0005524]; phosphoribosylaminoimidazolesuccinocarboxamide synthase activity [GO:0004639]; 'de novo' IMP biosynthetic process [GO:0006189]; cobalamin biosynthetic process [GO:0009236]","GO:0004639; GO:0005524; GO:0006189; GO:0009236","sax:USA300HOU_1011",NA,NA
"30","RSMH_STAAT","A8Z3M0","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z3M0","CP000730","ABX29136.1","rsmH","rsmH mraW USA300HOU_1119","cytoplasm [GO:0005737]; rRNA (cytosine-N4-)-methyltransferase activity [GO:0071424]; rRNA base methylation [GO:0070475]","GO:0005737; GO:0070475; GO:0071424","sax:USA300HOU_1119",NA,NA
"31","RSBW_STAAT","A8Z4W8","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z4W8","CP000730","ABX30057.1","rsbW","rsbW USA300HOU_2060","ATP binding [GO:0005524]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; sigma factor antagonist activity [GO:0016989]","GO:0004674; GO:0004712; GO:0005524; GO:0016989; GO:0106310","sax:USA300HOU_2060",NA,NA
"32","RSMA_STAAT","A8Z0Y8","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z0Y8","CP000730","ABX28519.1","rsmA","rsmA ksgA USA300HOU_0493","cytoplasm [GO:0005737]; 16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase activity [GO:0052908]; RNA binding [GO:0003723]","GO:0003723; GO:0005737; GO:0052908","sax:USA300HOU_0493",NA,NA
"33","NADK_STAAT","A8Z0B0","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z0B0","CP000730","ABX28984.1","nadK","nadK USA300HOU_0964","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; NAD+ kinase activity [GO:0003951]; NAD metabolic process [GO:0019674]; NADP biosynthetic process [GO:0006741]","GO:0003951; GO:0005524; GO:0005737; GO:0006741; GO:0019674; GO:0046872","sax:USA300HOU_0964",NA,NA
"34","PANC_STAAT","A8Z3J8","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z3J8","CP000730","ABX30578.1","panC","panC USA300HOU_2592","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; pantoate-beta-alanine ligase activity [GO:0004592]; pantothenate biosynthetic process [GO:0015940]","GO:0004592; GO:0005524; GO:0005737; GO:0015940","sax:USA300HOU_2592",NA,NA
"35","PDXT_STAAT","A8YZL6","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8YZL6","CP000730","ABX28538.1","pdxT","pdxT USA300HOU_0512","glutaminase activity [GO:0004359]; pyridoxal 5'-phosphate synthase (glutamine hydrolysing) activity [GO:0036381]; glutamine catabolic process [GO:0006543]; pyridoxal phosphate biosynthetic process [GO:0042823]","GO:0004359; GO:0006543; GO:0036381; GO:0042823","sax:USA300HOU_0512",NA,NA
"36","PLSY_STAAT","A8Z223","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z223","CP000730","ABX29298.1","plsY","plsY USA300HOU_1286","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; acyl-phosphate glycerol-3-phosphate acyltransferase activity [GO:0043772]; phospholipid biosynthetic process [GO:0008654]","GO:0005886; GO:0008654; GO:0016021; GO:0043772","sax:USA300HOU_1286",NA,NA
"37","RL31B_STAAT","A8YY85","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8YY85","CP000730","ABX30105.1","rpmE2","rpmE2 USA300HOU_2108","ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0005840; GO:0006412","sax:USA300HOU_2108",NA,NA
"38","RPOB_STAAT","A8YZP0","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8YZP0","CP000730","ABX28562.1","rpoB","rpoB USA300HOU_0536","DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; ribonucleoside binding [GO:0032549]; transcription, DNA-templated [GO:0006351]","GO:0003677; GO:0003899; GO:0006351; GO:0032549","sax:USA300HOU_0536",NA,NA
"39","SBCD_STAAT","P0C7L6","Staphylococcus aureus (strain USA300 / TCH1516)","451516","P0C7L6","CP000730",NA,"sbcD","sbcD USA300HOU_1280.1","3'-5' exonuclease activity [GO:0008408]; endonuclease activity [GO:0004519]; DNA recombination [GO:0006310]; DNA replication [GO:0006260]","GO:0004519; GO:0006260; GO:0006310; GO:0008408",NA,NA,NA
"40","RECX_STAAT","A8YY45","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8YY45","CP000730","ABX29871.1","recX","recX USA300HOU_1868","cytoplasm [GO:0005737]; regulation of DNA repair [GO:0006282]","GO:0005737; GO:0006282","sax:USA300HOU_1868",NA,NA
"41","SSRP_STAAT","A8Z1A9","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z1A9","CP000730","ABX28832.1","smpB","smpB USA300HOU_0811","cytoplasm [GO:0005737]; RNA binding [GO:0003723]; trans-translation [GO:0070929]","GO:0003723; GO:0005737; GO:0070929","sax:USA300HOU_0811",NA,NA
"42","SPLF_STAAT","A8Z4N4","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z4N4","CP000730","ABX29804.1","splF","splF USA300HOU_1801","extracellular region [GO:0005576]; serine-type peptidase activity [GO:0008236]","GO:0005576; GO:0008236","sax:USA300HOU_1801",NA,NA
"43","SPLB_STAAT","A8Z4N8","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z4N8","CP000730","ABX29808.1","splB","splB USA300HOU_1805","extracellular region [GO:0005576]; serine-type endopeptidase activity [GO:0004252]","GO:0004252; GO:0005576","sax:USA300HOU_1805",NA,NA
"44","RL6_STAAT","A8Z342","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z342","CP000730","ABX30219.1","rplF","rplF USA300HOU_2226","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0005840; GO:0006412; GO:0019843","sax:USA300HOU_2226",NA,NA
"45","RS20_STAAT","A8Z4C5","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z4C5","CP000730","ABX29594.1","rpsT","rpsT USA300HOU_1587","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0005840; GO:0006412; GO:0019843","sax:USA300HOU_1587",NA,NA
"46","RS2_STAAT","A8Z3T6","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z3T6","CP000730","ABX29202.1","rpsB","rpsB USA300HOU_1188","small ribosomal subunit [GO:0015935]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0006412; GO:0015935","sax:USA300HOU_1188",NA,NA
"47","SCDA_STAAT","A8Z0M2","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z0M2","CP000730","ABX28301.1","scdA","scdA USA300HOU_0270","cytoplasm [GO:0005737]; metal ion binding [GO:0046872]; protein repair [GO:0030091]; response to nitrosative stress [GO:0051409]; response to oxidative stress [GO:0006979]","GO:0005737; GO:0006979; GO:0030091; GO:0046872; GO:0051409","sax:USA300HOU_0270",NA,NA
"48","CHDC_STAAT","A8YZT4","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8YZT4","CP000730","ABX28606.1","chdC","chdC USA300HOU_0580","heme binding [GO:0020037]; metal ion binding [GO:0046872]; peroxidase activity [GO:0004601]; heme biosynthetic process [GO:0006783]","GO:0004601; GO:0006783; GO:0020037; GO:0046872","sax:USA300HOU_0580",NA,NA
"49","DNAJ_STAAT","A8Z4B8","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z4B8","CP000730","ABX29587.1","dnaJ","dnaJ USA300HOU_1580","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; heat shock protein binding [GO:0031072]; unfolded protein binding [GO:0051082]; zinc ion binding [GO:0008270]; DNA replication [GO:0006260]; protein folding [GO:0006457]; response to heat [GO:0009408]","GO:0005524; GO:0005737; GO:0006260; GO:0006457; GO:0008270; GO:0009408; GO:0031072; GO:0051082","sax:USA300HOU_1580",NA,NA
"50","DLTC_STAAT","A8Z1J3","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z1J3","CP000730","ABX28916.1","dltC","dltC USA300HOU_0895","cytoplasm [GO:0005737]; D-alanyl carrier activity [GO:0036370]; cell wall organization [GO:0071555]; lipoteichoic acid biosynthetic process [GO:0070395]","GO:0005737; GO:0036370; GO:0070395; GO:0071555","sax:USA300HOU_0895",NA,NA
"51","HPRK_STAAT","A8Z036","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z036","CP000730","ABX28809.1","hprK","hprK USA300HOU_0788","ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; phosphorelay sensor kinase activity [GO:0000155]; protein serine/threonine kinase activity [GO:0004674]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; carbohydrate metabolic process [GO:0005975]; regulation of carbohydrate metabolic process [GO:0006109]","GO:0000155; GO:0000287; GO:0004674; GO:0004712; GO:0005524; GO:0005975; GO:0006109","sax:USA300HOU_0788",NA,NA
"52","HRCA_STAAT","A8Z4C1","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z4C1","CP000730","ABX29590.1","hrcA","hrcA USA300HOU_1583","DNA binding [GO:0003677]; negative regulation of transcription, DNA-templated [GO:0045892]","GO:0003677; GO:0045892","sax:USA300HOU_1583",NA,NA
"53","LGT_STAAT","A8Z037","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z037","CP000730","ABX28810.1","lgt","lgt USA300HOU_0789","integral component of plasma membrane [GO:0005887]; phosphatidylglycerol-prolipoprotein diacylglyceryl transferase activity [GO:0008961]; lipoprotein biosynthetic process [GO:0042158]","GO:0005887; GO:0008961; GO:0042158","sax:USA300HOU_0789",NA,NA
"54","MDEP_STAAT","A8YYD4","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8YYD4","CP000730","ABX30154.1","sepA","sepA USA300HOU_2159","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","GO:0005886; GO:0016021","sax:USA300HOU_2159",NA,NA
"55","LUXS_STAAT","A8YYA0","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8YYA0","CP000730","ABX30120.1","luxS","luxS USA300HOU_2123","iron ion binding [GO:0005506]; S-ribosylhomocysteine lyase activity [GO:0043768]; quorum sensing [GO:0009372]","GO:0005506; GO:0009372; GO:0043768","sax:USA300HOU_2123",NA,NA
"56","ATPE_STAAT","A8Z500","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z500","CP000730","ABX30089.1","atpC","atpC USA300HOU_2092","plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]; ATP binding [GO:0005524]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]","GO:0005524; GO:0005886; GO:0045261; GO:0046933","sax:USA300HOU_2092",NA,NA
"57","LIPA_STAAT","A8Z1I3","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z1I3","CP000730","ABX28906.1","lipA","lipA USA300HOU_0885","cytoplasm [GO:0005737]; 4 iron, 4 sulfur cluster binding [GO:0051539]; lipoate synthase activity [GO:0016992]; lipoyl synthase activity (acting on glycine-cleavage complex H protein [GO:0102552]; lipoyl synthase activity (acting on pyruvate dehydrogenase E2 protein) [GO:0102553]; metal ion binding [GO:0046872]; protein lipoylation [GO:0009249]","GO:0005737; GO:0009249; GO:0016992; GO:0046872; GO:0051539; GO:0102552; GO:0102553","sax:USA300HOU_0885",NA,NA
"58","ATPF_STAAT","A8YY74","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8YY74","CP000730","ABX30094.1","atpF","atpF USA300HOU_2097","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]","GO:0005886; GO:0016021; GO:0045263; GO:0046933","sax:USA300HOU_2097",NA,NA
"59","DABA_STAAT","A8Z0V3","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z0V3","CP000730","ABX28484.1","dabA","dabA USA300HOU_0458","plasma membrane [GO:0005886]; metal ion binding [GO:0046872]","GO:0005886; GO:0046872","sax:USA300HOU_0458",NA,NA
"60","DNAK_STAAT","A8Z4B9","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z4B9","CP000730","ABX29588.1","dnaK","dnaK USA300HOU_1581","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; unfolded protein binding [GO:0051082]; protein folding [GO:0006457]","GO:0005524; GO:0006457; GO:0016887; GO:0051082","sax:USA300HOU_1581",NA,NA
"61","EFP_STAAT","A8Z468","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z468","CP000730","ABX29537.1","efp","efp USA300HOU_1530","cytoplasm [GO:0005737]; translation elongation factor activity [GO:0003746]","GO:0003746; GO:0005737","sax:USA300HOU_1530",NA,NA
"62","FDHD_STAAT","A8Z378","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z378","CP000730","ABX30255.1","fdhD","fdhD USA300HOU_2262","cytoplasm [GO:0005737]; sulfur carrier activity [GO:0097163]; sulfurtransferase activity [GO:0016783]; Mo-molybdopterin cofactor biosynthetic process [GO:0006777]","GO:0005737; GO:0006777; GO:0016783; GO:0097163","sax:USA300HOU_2262",NA,NA
"63","HUTH_STAAT","A8YYT1","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8YYT1","CP000730","ABX28054.1","hutH","hutH USA300HOU_0008","cytoplasm [GO:0005737]; histidine ammonia-lyase activity [GO:0004397]; histidine catabolic process to glutamate and formamide [GO:0019556]; histidine catabolic process to glutamate and formate [GO:0019557]","GO:0004397; GO:0005737; GO:0019556; GO:0019557","sax:USA300HOU_0008",NA,NA
"64","ILVD_STAAT","A8Z4V6","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z4V6","CP000730","ABX30045.1","ilvD","ilvD USA300HOU_2048","4 iron, 4 sulfur cluster binding [GO:0051539]; dihydroxy-acid dehydratase activity [GO:0004160]; metal ion binding [GO:0046872]; isoleucine biosynthetic process [GO:0009097]; valine biosynthetic process [GO:0009099]","GO:0004160; GO:0009097; GO:0009099; GO:0046872; GO:0051539","sax:USA300HOU_2048",NA,NA
"65","MOAC_STAAT","A8Z372","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z372","CP000730","ABX30249.1","moaC","moaC USA300HOU_2256","cyclic pyranopterin monophosphate synthase activity [GO:0061799]; Mo-molybdopterin cofactor biosynthetic process [GO:0006777]","GO:0006777; GO:0061799","sax:USA300HOU_2256",NA,NA
"66","MRAY_STAAT","A8Z3M3","Staphylococcus aureus (strain USA300 / TCH1516)","451516","A8Z3M3","CP000730","ABX29139.1","mraY","mraY USA300HOU_1122","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; metal ion binding [GO:0046872]; phospho-N-acetylmuramoyl-pentapeptide-transferase activity [GO:0008963]; UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine:undecaprenyl-phosphate transferase activity [GO:0051992]; cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]","GO:0005886; GO:0007049; GO:0008360; GO:0008963; GO:0009252; GO:0016021; GO:0046872; GO:0051301; GO:0051992; GO:0071555","sax:USA300HOU_1122",NA,NA
