"","UNIPROTKB_ID","UNIPROTKB","ORGANISM","ORGANISM-ID","ID","EMBL/GENBANK/DDBJ","EMBL/GENBANK/DDBJ_CDS","GENENAME","GENES","GO","GO-ID","KEGG","EGGNOG","PSEUDOCAP"
"31","SELU_PSEAB","Q02KC8","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","Q02KC8","CP000438","ABJ10823.1","selU","selU PA14_43270","transferase activity, transferring alkyl or aryl (other than methyl) groups [GO:0016765]; tRNA 2-selenouridine synthase activity [GO:0043828]; tRNA wobble uridine modification [GO:0002098]","GO:0002098; GO:0016765; GO:0043828","pau:PA14_43270",NA,NA
"32","TIG_PSEAB","Q02KU3","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","Q02KU3","CP000438","ABJ10986.1","tig","tig PA14_41250","cytoplasm [GO:0005737]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; cell cycle [GO:0007049]; cell division [GO:0051301]; protein folding [GO:0006457]; protein transport [GO:0015031]","GO:0003755; GO:0005737; GO:0006457; GO:0007049; GO:0015031; GO:0051301","pau:PA14_41250",NA,NA
"33","TIS1_PSEAB","A0A0H2ZKA1","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","A0A0H2ZKA1","CP000438","ABJ15049.1","tis1","tis1 PA14_01130",NA,NA,"pau:PA14_01130",NA,NA
"34","RL9_PSEAB","Q02F86","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","Q02F86","CP000438","ABJ14317.1","rplI","rplI PA14_65150","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0005840; GO:0006412; GO:0019843","pau:PA14_65150",NA,NA
"35","RTCA_PSEAB","Q02G92","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","Q02G92","CP000438","ABJ13963.1","rtcA","rtcA PA14_60670","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; RNA-3'-phosphate cyclase activity [GO:0003963]; RNA processing [GO:0006396]","GO:0003963; GO:0005524; GO:0005737; GO:0006396","pau:PA14_60670",NA,NA
"36","RSMH_PSEAB","Q02H20","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","Q02H20","CP000438","ABJ13689.1","rsmH","rsmH mraW PA14_57450","cytoplasm [GO:0005737]; rRNA (cytosine-N4-)-methyltransferase activity [GO:0071424]; rRNA base methylation [GO:0070475]","GO:0005737; GO:0070475; GO:0071424","pau:PA14_57450",NA,NA
"37","RSMG_PSEAB","Q02DE4","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","Q02DE4","CP000438","ABJ14951.1","rsmG","rsmG PA14_73360","cytoplasm [GO:0005737]; rRNA (guanine-N7-)-methyltransferase activity [GO:0070043]","GO:0005737; GO:0070043","pau:PA14_73360",NA,NA
"38","SERC_PSEAB","Q02PX3","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","Q02PX3","CP000438","ABJ12392.1","serC","serC PA14_23270","cytoplasm [GO:0005737]; O-phospho-L-serine:2-oxoglutarate aminotransferase activity [GO:0004648]; pyridoxal phosphate binding [GO:0030170]; L-serine biosynthetic process [GO:0006564]; pyridoxine biosynthetic process [GO:0008615]","GO:0004648; GO:0005737; GO:0006564; GO:0008615; GO:0030170","pau:PA14_23270",NA,NA
"39","SFSA_PSEAB","Q02FV2","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","Q02FV2","CP000438","ABJ14103.1","sfsA","sfsA PA14_62470","DNA binding [GO:0003677]","GO:0003677","pau:PA14_62470",NA,NA
"40","SSUB2_PSEAB","Q02QT1","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","Q02QT1","CP000438","ABJ12698.1","ssuB2","ssuB2 PA14_19580","plasma membrane [GO:0005886]; ATP binding [GO:0005524]","GO:0005524; GO:0005886","pau:PA14_19580",NA,NA
"41","RL1_PSEAB","Q02T90","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","Q02T90","CP000438","ABJ13544.1","rplA","rplA PA14_08730","large ribosomal subunit [GO:0015934]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; regulation of translation [GO:0006417]; translation [GO:0006412]","GO:0000049; GO:0003735; GO:0006412; GO:0006417; GO:0015934; GO:0019843","pau:PA14_08730",NA,NA
"42","RLPA_PSEAB","A0A0H2ZFV1","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","A0A0H2ZFV1","CP000438","ABJ13274.1","rlpA","rlpA PA14_12090","plasma membrane [GO:0005886]; lyase activity [GO:0016829]; lytic endotransglycosylase activity [GO:0008932]; peptidoglycan binding [GO:0042834]; cell wall organization [GO:0071555]; peptidoglycan metabolic process [GO:0000270]","GO:0000270; GO:0005886; GO:0008932; GO:0016829; GO:0042834; GO:0071555","pau:PA14_12090",NA,NA
"43","RLPA_PSEAB","A0A0H2ZFV1","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","A0A0H2ZFV1","ABJ13274.1","ABJ13274.1","rlpA","rlpA PA14_12090","plasma membrane [GO:0005886]; lyase activity [GO:0016829]; lytic endotransglycosylase activity [GO:0008932]; peptidoglycan binding [GO:0042834]; cell wall organization [GO:0071555]; peptidoglycan metabolic process [GO:0000270]","GO:0000270; GO:0005886; GO:0008932; GO:0016829; GO:0042834; GO:0071555","pau:PA14_12090",NA,NA
"44","RS20_PSEAB","Q02GB4","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","Q02GB4","CP000438","ABJ13942.1","rpsT","rpsT PA14_60400","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0005840; GO:0006412; GO:0019843","pau:PA14_60400",NA,NA
"45","RISB_PSEAB","Q02SM0","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","Q02SM0","CP000438","ABJ13326.1","ribH","ribH PA14_11430","extracellular region [GO:0005576]; riboflavin synthase complex [GO:0009349]; 6,7-dimethyl-8-ribityllumazine synthase activity [GO:0000906]; riboflavin biosynthetic process [GO:0009231]","GO:0000906; GO:0005576; GO:0009231; GO:0009349","pau:PA14_11430",NA,NA
"46","RRAAH_PSEAB","Q02KR3","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","Q02KR3","CP000438","ABJ10958.1","PA14_41640","PA14_41640","4-hydroxy-4-methyl-2-oxoglutarate aldolase activity [GO:0047443]; metal ion binding [GO:0046872]; oxaloacetate decarboxylase activity [GO:0008948]; ribonuclease inhibitor activity [GO:0008428]; regulation of RNA metabolic process [GO:0051252]","GO:0008428; GO:0008948; GO:0046872; GO:0047443; GO:0051252","pau:PA14_41640",NA,NA
"47","SOTB_PSEAB","Q02SS7","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","Q02SS7","CP000438","ABJ13383.1","sotB","sotB PA14_10750","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; carbohydrate transmembrane transporter activity [GO:0015144]","GO:0005886; GO:0015144; GO:0016021","pau:PA14_10750",NA,NA
"48","TPIS_PSEAB","Q02FS4","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","Q02FS4","CP000438","ABJ14131.1","tpiA","tpiA PA14_62830","cytoplasm [GO:0005737]; triose-phosphate isomerase activity [GO:0004807]; gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]","GO:0004807; GO:0005737; GO:0006094; GO:0006096","pau:PA14_62830",NA,NA
"49","TRHO_PSEAB","Q02I17","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","Q02I17","CP000438","ABJ10017.1","trhO","trhO PA14_53180","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]; tRNA modification [GO:0006400]","GO:0006400; GO:0016705","pau:PA14_53180",NA,NA
"50","SSUB1_PSEAB","Q02QT6","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","Q02QT6","CP000438","ABJ12703.1","ssuB1","ssuB1 PA14_19520","plasma membrane [GO:0005886]; ATP binding [GO:0005524]","GO:0005524; GO:0005886","pau:PA14_19520",NA,NA
"51","RECO_PSEAB","Q02HS4","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","Q02HS4","CP000438","ABJ09924.1","recO","recO PA14_54300","DNA recombination [GO:0006310]; DNA repair [GO:0006281]","GO:0006281; GO:0006310","pau:PA14_54300",NA,NA
"52","RIMO_PSEAB","Q02I76","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","Q02I76","CP000438","ABJ10075.1","rimO","rimO PA14_52420","cytoplasm [GO:0005737]; 4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; protein methylthiotransferase activity [GO:0103039]; peptidyl-L-beta-methylthioaspartic acid biosynthetic process from peptidyl-aspartic acid [GO:0018339]; tRNA modification [GO:0006400]","GO:0005737; GO:0006400; GO:0018339; GO:0046872; GO:0051539; GO:0103039","pau:PA14_52420",NA,NA
"53","SSRP_PSEAB","Q02FQ4","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","Q02FQ4","CP000438","ABJ14151.1","smpB","smpB PA14_63060","cytoplasm [GO:0005737]; RNA binding [GO:0003723]; trans-translation [GO:0070929]","GO:0003723; GO:0005737; GO:0070929","pau:PA14_63060",NA,NA
"54","PHNX_PSEAB","Q02JF2","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","Q02JF2","CP000438","ABJ10499.1","phnX","phnX PA14_47280","magnesium ion binding [GO:0000287]; phosphonoacetaldehyde hydrolase activity [GO:0050194]; organic phosphonate catabolic process [GO:0019700]","GO:0000287; GO:0019700; GO:0050194","pau:PA14_47280",NA,NA
"55","PPBL_PSEAB","Q02HI0","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","Q02HI0","CP000438","ABJ09831.1","phoA2","phoA2 dinG PA14_55410","extracellular region [GO:0005576]; periplasmic space [GO:0042597]; alkaline phosphatase activity [GO:0004035]","GO:0004035; GO:0005576; GO:0042597","pau:PA14_55410",NA,NA
"56","RF3_PSEAB","Q02S69","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","Q02S69","CP000438","ABJ13176.1","prfC","prfC PA14_13410","cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation release factor activity, codon specific [GO:0016149]; regulation of translational termination [GO:0006449]","GO:0003924; GO:0005525; GO:0005737; GO:0006449; GO:0016149","pau:PA14_13410",NA,NA
"57","RL14_PSEAB","Q02T70","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","Q02T70","CP000438","ABJ13524.1","rplN","rplN PA14_08950","large ribosomal subunit [GO:0015934]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0006412; GO:0015934; GO:0019843","pau:PA14_08950",NA,NA
"58","RL31B_PSEAB","Q02R73","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","Q02R73","CP000438","ABJ12835.1","rpmE2","rpmE2 PA14_17700","ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0005840; GO:0006412","pau:PA14_17700",NA,NA
"59","SPEH_PSEAB","Q02FP9","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","Q02FP9","CP000438","ABJ14156.1","speH","speH PA14_63110","adenosylmethionine decarboxylase activity [GO:0004014]; S-adenosylmethioninamine biosynthetic process [GO:0006557]; spermidine biosynthetic process [GO:0008295]","GO:0004014; GO:0006557; GO:0008295","pau:PA14_63110",NA,NA
"60","CLSA_PSEAB","Q02DW8","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","Q02DW8","CP000438","ABJ14777.1","clsA","clsA cls PA14_71220","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; cardiolipin synthase activity [GO:0008808]; cardiolipin biosynthetic process [GO:0032049]","GO:0005886; GO:0008808; GO:0016021; GO:0032049","pau:PA14_71220",NA,NA
"61","DXR_PSEAB","Q02RC2","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","Q02RC2","CP000438","ABJ12883.1","dxr","dxr PA14_17130","1-deoxy-D-xylulose-5-phosphate reductoisomerase activity [GO:0030604]; metal ion binding [GO:0046872]; NADPH binding [GO:0070402]; isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway [GO:0019288]; terpenoid biosynthetic process [GO:0016114]","GO:0016114; GO:0019288; GO:0030604; GO:0046872; GO:0070402","pau:PA14_17130",NA,NA
"62","HIS6_PSEAB","Q02EM6","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","Q02EM6","CP000438","ABJ14523.1","hisF","hisF PA14_67880","cytoplasm [GO:0005737]; imidazoleglycerol-phosphate synthase activity [GO:0000107]; lyase activity [GO:0016829]; histidine biosynthetic process [GO:0000105]","GO:0000105; GO:0000107; GO:0005737; GO:0016829","pau:PA14_67880",NA,NA
"63","HSLO_PSEAB","Q02EH1","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","Q02EH1","CP000438","ABJ14577.1","hslO","hslO PA14_68610","cytoplasm [GO:0005737]; unfolded protein binding [GO:0051082]; protein folding [GO:0006457]","GO:0005737; GO:0006457; GO:0051082","pau:PA14_68610",NA,NA
"64","LPXD_PSEAB","Q02RB8","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","Q02RB8","CP000438","ABJ12879.1","lpxD","lpxD PA14_17180","N-acyltransferase activity [GO:0016410]; lipid A biosynthetic process [GO:0009245]","GO:0009245; GO:0016410","pau:PA14_17180",NA,NA
"65","LGT_PSEAB","Q02U74","Pseudomonas aeruginosa (strain UCBPP-PA14)","208963","Q02U74","CP000438","ABJ15305.1","lgt","lgt PA14_04460","integral component of plasma membrane [GO:0005887]; phosphatidylglycerol-prolipoprotein diacylglyceryl transferase activity [GO:0008961]; lipoprotein biosynthetic process [GO:0042158]","GO:0005887; GO:0008961; GO:0042158","pau:PA14_04460",NA,NA
