"","UNIPROTKB_ID","UNIPROTKB","ORGANISM","ORGANISM-ID","ID","EMBL/GENBANK/DDBJ","EMBL/GENBANK/DDBJ_CDS","GENENAME","GENES","GO","GO-ID","KEGG","EGGNOG","PSEUDOCAP"
"14","UXUA_BACTN","Q8A7U2","Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)","226186","Q8A7U2","AE015928","AAO76539.1","uxuA","uxuA BT_1432","ferrous iron binding [GO:0008198]; manganese ion binding [GO:0030145]; mannonate dehydratase activity [GO:0008927]; D-glucuronate catabolic process [GO:0042840]","GO:0008198; GO:0008927; GO:0030145; GO:0042840","bth:BT_1432","COG1312",NA
"15","UVRB_BACTN","Q8AA95","Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)","226186","Q8AA95","AE015928","AAO75677.1","uvrB","uvrB BT_0570","cytoplasm [GO:0005737]; excinuclease repair complex [GO:0009380]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; excinuclease ABC activity [GO:0009381]; nucleotide-excision repair [GO:0006289]; SOS response [GO:0009432]","GO:0003677; GO:0005524; GO:0005737; GO:0006289; GO:0009380; GO:0009381; GO:0009432; GO:0016887","bth:BT_0570","COG0556",NA
"16","UVRC_BACTN","Q8A2N9","Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)","226186","Q8A2N9","AE015928","AAO78372.1","uvrC","uvrC BT_3266","cytoplasm [GO:0005737]; excinuclease repair complex [GO:0009380]; DNA binding [GO:0003677]; excinuclease ABC activity [GO:0009381]; cellular response to DNA damage stimulus [GO:0006974]; nucleotide-excision repair [GO:0006289]; SOS response [GO:0009432]","GO:0003677; GO:0005737; GO:0006289; GO:0006974; GO:0009380; GO:0009381; GO:0009432","bth:BT_3266","COG0322",NA
"17","OGA_BACTN","Q89ZI2","Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)","226186","Q89ZI2","AE015928","AAO79500.1","BT_4395","BT_4395","[protein]-3-O-(N-acetyl-D-glucosaminyl)-L-serine O-N-acetyl-alpha-D-glucosaminase activity [GO:0102167]; [protein]-3-O-(N-acetyl-D-glucosaminyl)-L-serine/L-threonine O-N-acetyl-alpha-D-glucosaminase activity [GO:0102571]; [protein]-3-O-(N-acetyl-D-glucosaminyl)-L-threonine O-N-acetyl-alpha-D-glucosaminase activity [GO:0102166]; beta-N-acetylglucosaminidase activity [GO:0016231]; identical protein binding [GO:0042802]; carbohydrate metabolic process [GO:0005975]; protein deglycosylation [GO:0006517]","GO:0005975; GO:0006517; GO:0016231; GO:0042802; GO:0102166; GO:0102167; GO:0102571","bth:BT_4395","COG3525",NA
"18","OGA_BACTN","Q89ZI2","Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)","226186","Q89ZI2","AAO79500.1","AAO79500.1","BT_4395","BT_4395","[protein]-3-O-(N-acetyl-D-glucosaminyl)-L-serine O-N-acetyl-alpha-D-glucosaminase activity [GO:0102167]; [protein]-3-O-(N-acetyl-D-glucosaminyl)-L-serine/L-threonine O-N-acetyl-alpha-D-glucosaminase activity [GO:0102571]; [protein]-3-O-(N-acetyl-D-glucosaminyl)-L-threonine O-N-acetyl-alpha-D-glucosaminase activity [GO:0102166]; beta-N-acetylglucosaminidase activity [GO:0016231]; identical protein binding [GO:0042802]; carbohydrate metabolic process [GO:0005975]; protein deglycosylation [GO:0006517]","GO:0005975; GO:0006517; GO:0016231; GO:0042802; GO:0102166; GO:0102167; GO:0102571","bth:BT_4395","COG3525",NA
"19","PFKA3_BACTN","Q8A2E9","Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)","226186","Q8A2E9","AE015928","AAO78462.1","pfkA3","pfkA3 BT_3356","6-phosphofructokinase complex [GO:0005945]; 6-phosphofructokinase activity [GO:0003872]; AMP binding [GO:0016208]; ATP binding [GO:0005524]; diphosphate-fructose-6-phosphate 1-phosphotransferase activity [GO:0047334]; fructose-6-phosphate binding [GO:0070095]; identical protein binding [GO:0042802]; metal ion binding [GO:0046872]; monosaccharide binding [GO:0048029]; canonical glycolysis [GO:0061621]; fructose 1,6-bisphosphate metabolic process [GO:0030388]; fructose 6-phosphate metabolic process [GO:0006002]","GO:0003872; GO:0005524; GO:0005945; GO:0006002; GO:0016208; GO:0030388; GO:0042802; GO:0046872; GO:0047334; GO:0048029; GO:0061621; GO:0070095","bth:BT_3356","COG0205",NA
"20","QUEC_BACTN","Q8A7F8","Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)","226186","Q8A7F8","AE015928","AAO76673.1","queC","queC BT_1566","ATP binding [GO:0005524]; ligase activity, forming carbon-nitrogen bonds [GO:0016879]; zinc ion binding [GO:0008270]; queuosine biosynthetic process [GO:0008616]","GO:0005524; GO:0008270; GO:0008616; GO:0016879","bth:BT_1566","COG0603",NA
"21","QUEF_BACTN","Q8A7G0","Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)","226186","Q8A7G0","AE015928","AAO76671.1","queF","queF BT_1564","cytoplasm [GO:0005737]; oxidoreductase activity, acting on other nitrogenous compounds as donors, with NAD or NADP as acceptor [GO:0046857]; preQ1 synthase activity [GO:0033739]; queuosine biosynthetic process [GO:0008616]","GO:0005737; GO:0008616; GO:0033739; GO:0046857","bth:BT_1564","COG0780",NA
"22","RLMF_BACTN","Q89YP0","Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)","226186","Q89YP0","AE015928","AAO79796.1","rlmF","rlmF BT_4691","cytoplasm [GO:0005737]; 23S rRNA (adenine(1618)-N(6))-methyltransferase activity [GO:0052907]; rRNA base methylation [GO:0070475]","GO:0005737; GO:0052907; GO:0070475","bth:BT_4691","COG3129",NA
"23","RL32_BACTN","Q8A138","Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)","226186","Q8A138","AE015928","AAO78938.1","rpmF","rpmF BT_3833","large ribosomal subunit [GO:0015934]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0006412; GO:0015934","bth:BT_3833","COG0333",NA
"24","SYC_BACTN","Q8A2F4","Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)","226186","Q8A2F4","AE015928","AAO78457.1","cysS","cysS BT_3351","cytoplasm [GO:0005737]; cytosol [GO:0005829]; ATP binding [GO:0005524]; cysteine-tRNA ligase activity [GO:0004817]; zinc ion binding [GO:0008270]; cysteinyl-tRNA aminoacylation [GO:0006423]","GO:0004817; GO:0005524; GO:0005737; GO:0005829; GO:0006423; GO:0008270","bth:BT_3351","COG0215",NA
"25","SYM_BACTN","Q8A3M1","Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)","226186","Q8A3M1","AE015928","AAO78039.1","metG","metG BT_2933","cytosol [GO:0005829]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; methionine-tRNA ligase activity [GO:0004825]; tRNA binding [GO:0000049]; methionyl-tRNA aminoacylation [GO:0006431]; tRNA aminoacylation for protein translation [GO:0006418]","GO:0000049; GO:0004825; GO:0005524; GO:0005829; GO:0006418; GO:0006431; GO:0046872","bth:BT_2933","COG0073",NA
"26","SYM_BACTN","Q8A3M1","Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)","226186","Q8A3M1","AE015928","AAO78039.1","metG","metG BT_2933","cytosol [GO:0005829]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; methionine-tRNA ligase activity [GO:0004825]; tRNA binding [GO:0000049]; methionyl-tRNA aminoacylation [GO:0006431]; tRNA aminoacylation for protein translation [GO:0006418]","GO:0000049; GO:0004825; GO:0005524; GO:0005829; GO:0006418; GO:0006431; GO:0046872","bth:BT_2933","COG0143",NA
"27","SYR_BACTN","Q8A3X5","Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)","226186","Q8A3X5","AE015928","AAO77935.1","argS","argS BT_2829","cytoplasm [GO:0005737]; arginine-tRNA ligase activity [GO:0004814]; ATP binding [GO:0005524]; arginyl-tRNA aminoacylation [GO:0006420]","GO:0004814; GO:0005524; GO:0005737; GO:0006420","bth:BT_2829","COG0018",NA
"28","SYY_BACTN","Q8A2S5","Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)","226186","Q8A2S5","AE015928","AAO78336.1","tyrS","tyrS BT_3230","cytosol [GO:0005829]; ATP binding [GO:0005524]; RNA binding [GO:0003723]; tyrosine-tRNA ligase activity [GO:0004831]; tRNA aminoacylation [GO:0043039]; tyrosyl-tRNA aminoacylation [GO:0006437]","GO:0003723; GO:0004831; GO:0005524; GO:0005829; GO:0006437; GO:0043039","bth:BT_3230","COG0162",NA
"29","SYT_BACTN","Q8AAP2","Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)","226186","Q8AAP2","AE015928","AAO75529.1","thrS","thrS BT_0422","cytosol [GO:0005829]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; threonine-tRNA ligase activity [GO:0004829]; tRNA binding [GO:0000049]; threonyl-tRNA aminoacylation [GO:0006435]","GO:0000049; GO:0004829; GO:0005524; GO:0005829; GO:0006435; GO:0046872","bth:BT_0422","COG0441",NA
"30","TPIS_BACTN","Q8A0U2","Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)","226186","Q8A0U2","AE015928","AAO79034.1","tpiA","tpiA BT_3929","cytosol [GO:0005829]; triose-phosphate isomerase activity [GO:0004807]; gluconeogenesis [GO:0006094]; glyceraldehyde-3-phosphate biosynthetic process [GO:0046166]; glycerol catabolic process [GO:0019563]; glycolytic process [GO:0006096]","GO:0004807; GO:0005829; GO:0006094; GO:0006096; GO:0019563; GO:0046166","bth:BT_3929","COG0149",NA
"31","RIMP_BACTN","Q8A2A3","Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)","226186","Q8A2A3","AE015928","AAO78508.1","rimP","rimP BT_3402","cytosol [GO:0005829]; ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]","GO:0000028; GO:0005829; GO:0006412","bth:BT_3402","COG0779",NA
"32","REX_BACTN","Q8A0Y9","Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)","226186","Q8A0Y9","AE015928","AAO78987.1","rex","rex BT_3882","cytoplasm [GO:0005737]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; negative regulation of transcription, DNA-templated [GO:0045892]; response to redox state [GO:0051775]","GO:0003677; GO:0003700; GO:0005737; GO:0045892; GO:0051775","bth:BT_3882","COG2344",NA
"33","RL17_BACTN","Q8A4A3","Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)","226186","Q8A4A3","AE015928","AAO77806.1","rplQ","rplQ BT_2700","cytosolic large ribosomal subunit [GO:0022625]; large ribosomal subunit [GO:0015934]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0006412; GO:0015934; GO:0022625","bth:BT_2700","COG0203",NA
"34","RL4_BACTN","Q8A477","Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)","226186","Q8A477","AE015928","AAO77832.1","rplD","rplD BT_2726","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0005840; GO:0006412; GO:0019843","bth:BT_2726","COG0088",NA
"35","RSMG_BACTN","Q8A8M2","Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)","226186","Q8A8M2","AE015928","AAO76252.1","rsmG","rsmG BT_1145","cytosol [GO:0005829]; rRNA (guanine-N7-)-methyltransferase activity [GO:0070043]","GO:0005829; GO:0070043","bth:BT_1145","COG0357",NA
"36","RUVB_BACTN","Q8A2M0","Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)","226186","Q8A2M0","AE015928","AAO78391.1","ruvB","ruvB BT_3285","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; four-way junction helicase activity [GO:0009378]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; SOS response [GO:0009432]","GO:0003677; GO:0005524; GO:0006281; GO:0006310; GO:0009378; GO:0009432; GO:0016887","bth:BT_3285","COG2255",NA
"37","RSMA_BACTN","Q8A0H8","Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)","226186","Q8A0H8","AE015928","AAO79148.1","rsmA","rsmA ksgA BT_4043","cytosol [GO:0005829]; 16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase activity [GO:0052908]; RNA binding [GO:0003723]; rRNA (adenine-N6,N6-)-dimethyltransferase activity [GO:0000179]; rRNA methylation [GO:0031167]","GO:0000179; GO:0003723; GO:0005829; GO:0031167; GO:0052908","bth:BT_4043","COG0030",NA
"38","RSMH_BACTN","Q8A251","Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)","226186","Q8A251","AE015928","AAO78561.1","rsmH","rsmH mraW BT_3455","cytoplasm [GO:0005737]; rRNA (cytosine-N4-)-methyltransferase activity [GO:0071424]; rRNA base methylation [GO:0070475]","GO:0005737; GO:0070475; GO:0071424","bth:BT_3455","COG0275",NA
"39","RS9_BACTN","Q8A0Z5","Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)","226186","Q8A0Z5","AE015928","AAO78981.1","rpsI","rpsI BT_3876","cytosolic small ribosomal subunit [GO:0022627]; small ribosomal subunit [GO:0015935]; RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003723; GO:0003735; GO:0006412; GO:0015935; GO:0022627","bth:BT_3876","COG0103",NA
"40","RS3_BACTN","Q8A482","Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)","226186","Q8A482","AE015928","AAO77827.1","rpsC","rpsC BT_2721","cytosolic small ribosomal subunit [GO:0022627]; mRNA binding [GO:0003729]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003729; GO:0003735; GO:0006412; GO:0019843; GO:0022627","bth:BT_2721","COG0092",NA
"41","SYH_BACTN","Q8A6N7","Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)","226186","Q8A6N7","AE015928","AAO76947.1","hisS","hisS BT_1840","cytosol [GO:0005829]; ATP binding [GO:0005524]; histidine-tRNA ligase activity [GO:0004821]; histidyl-tRNA aminoacylation [GO:0006427]","GO:0004821; GO:0005524; GO:0005829; GO:0006427","bth:BT_1840","COG0124",NA
"42","RNY_BACTN","Q89ZG0","Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)","226186","Q89ZG0","AE015928","AAO79522.1","rny","rny BT_4417","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; endoribonuclease activity [GO:0004521]; RNA binding [GO:0003723]; mRNA catabolic process [GO:0006402]","GO:0003723; GO:0004521; GO:0005886; GO:0006402; GO:0016021","bth:BT_4417","COG1418",NA
"43","RNH2_BACTN","Q8A293","Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)","226186","Q8A293","AE015928","AAO78518.1","rnhB","rnhB BT_3412","cytoplasm [GO:0005737]; ribonuclease H2 complex [GO:0032299]; manganese ion binding [GO:0030145]; RNA binding [GO:0003723]; RNA-DNA hybrid ribonuclease activity [GO:0004523]; DNA replication, removal of RNA primer [GO:0043137]; mismatch repair [GO:0006298]","GO:0003723; GO:0004523; GO:0005737; GO:0006298; GO:0030145; GO:0032299; GO:0043137","bth:BT_3412","COG0164",NA
"44","RS10_BACTN","Q8A475","Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)","226186","Q8A475","AE015928","AAO77834.1","rpsJ","rpsJ BT_2728","small ribosomal subunit [GO:0015935]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; translation [GO:0006412]","GO:0000049; GO:0003735; GO:0006412; GO:0015935","bth:BT_2728","COG0051",NA
"45","RNC_BACTN","Q8A2E8","Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)","226186","Q8A2E8","AE015928","AAO78463.1","rnc","rnc BT_3357","cytoplasm [GO:0005737]; double-stranded RNA binding [GO:0003725]; metal ion binding [GO:0046872]; ribonuclease III activity [GO:0004525]; rRNA binding [GO:0019843]; mRNA processing [GO:0006397]; regulation of gene expression [GO:0010468]; RNA processing [GO:0006396]; rRNA catabolic process [GO:0016075]; rRNA processing [GO:0006364]; tRNA processing [GO:0008033]","GO:0003725; GO:0004525; GO:0005737; GO:0006364; GO:0006396; GO:0006397; GO:0008033; GO:0010468; GO:0016075; GO:0019843; GO:0046872","bth:BT_3357","COG0571",NA
"46","TILS_BACTN","Q8A7D1","Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)","226186","Q8A7D1","AE015928","AAO76700.1","tilS","tilS BT_1593","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ligase activity, forming carbon-nitrogen bonds [GO:0016879]; tRNA modification [GO:0006400]","GO:0005524; GO:0005737; GO:0006400; GO:0016879","bth:BT_1593","COG0037",NA
