"","UNIPROTKB_ID","UNIPROTKB","ORGANISM","ORGANISM-ID","ID","EMBL/GENBANK/DDBJ","EMBL/GENBANK/DDBJ_CDS","GENENAME","GENES","GO","GO-ID","KEGG","EGGNOG","PSEUDOCAP"
"12","UVRB_HAEI8","Q4QJX4","Haemophilus influenzae (strain 86-028NP)","281310","Q4QJX4","CP000057","AAX88673.1","uvrB","uvrB NTHI1917","cytoplasm [GO:0005737]; excinuclease repair complex [GO:0009380]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; excinuclease ABC activity [GO:0009381]; nucleotide-excision repair [GO:0006289]; SOS response [GO:0009432]","GO:0003677; GO:0005524; GO:0005737; GO:0006289; GO:0009380; GO:0009381; GO:0009432; GO:0016887","hit:NTHI1917",NA,NA
"13","UREE_HAEI8","Q4QN10","Haemophilus influenzae (strain 86-028NP)","281310","Q4QN10","CP000057","AAX87587.1","ureE","ureE NTHI0664","cytoplasm [GO:0005737]; nickel cation binding [GO:0016151]; unfolded protein binding [GO:0051082]; protein folding [GO:0006457]; protein-containing complex assembly [GO:0065003]; urea metabolic process [GO:0019627]","GO:0005737; GO:0006457; GO:0016151; GO:0019627; GO:0051082; GO:0065003","hit:NTHI0664",NA,NA
"14","UREF_HAEI8","Q4QN11","Haemophilus influenzae (strain 86-028NP)","281310","Q4QN11","CP000057","AAX87586.1","ureF","ureF NTHI0663","cytoplasm [GO:0005737]; nickel cation binding [GO:0016151]; nitrogen compound metabolic process [GO:0006807]","GO:0005737; GO:0006807; GO:0016151","hit:NTHI0663",NA,NA
"15","UXAC_HAEI8","Q4QPJ6","Haemophilus influenzae (strain 86-028NP)","281310","Q4QPJ6","CP000057","AAX87051.1","uxaC","uxaC NTHI0056","glucuronate isomerase activity [GO:0008880]; glucuronate catabolic process [GO:0006064]","GO:0006064; GO:0008880","hit:NTHI0056",NA,NA
"16","VAPB1_HAEI8","Q4QNL8","Haemophilus influenzae (strain 86-028NP)","281310","Q4QNL8","CP000057","AAX87379.1","vapB1","vapB1 NTHI0439","DNA binding [GO:0003677]","GO:0003677","hit:NTHI0439",NA,NA
"17","VAPB2_HAEI8","Q4QLV9","Haemophilus influenzae (strain 86-028NP)","281310","Q4QLV9","CP000057","AAX87988.1","vapB2","vapB2 NTHI1121","DNA binding [GO:0003677]","GO:0003677","hit:NTHI1121",NA,NA
"18","UXUA_HAEI8","Q4QPI9","Haemophilus influenzae (strain 86-028NP)","281310","Q4QPI9","CP000057","AAX87058.1","uxuA","uxuA NTHI0065","mannonate dehydratase activity [GO:0008927]; glucuronate catabolic process [GO:0006064]","GO:0006064; GO:0008927","hit:NTHI0065",NA,NA
"19","VAPC1_HAEI8","Q4QNL7","Haemophilus influenzae (strain 86-028NP)","281310","Q4QNL7","CP000057","AAX87380.1","vapC1","vapC1 NTHI0440","magnesium ion binding [GO:0000287]; ribonuclease activity [GO:0004540]","GO:0000287; GO:0004540","hit:NTHI0440",NA,NA
"20","VAPC2_HAEI8","Q4QLW0","Haemophilus influenzae (strain 86-028NP)","281310","Q4QLW0","CP000057","AAX87987.1","vapC","vapC NTHI1120","magnesium ion binding [GO:0000287]; ribonuclease activity [GO:0004540]","GO:0000287; GO:0004540","hit:NTHI1120",NA,NA
"21","MIAA_HAEI8","Q4QPH6","Haemophilus influenzae (strain 86-028NP)","281310","Q4QPH6","CP000057","AAX87071.1","miaA","miaA NTHI0081","ATP binding [GO:0005524]; tRNA dimethylallyltransferase activity [GO:0052381]; tRNA processing [GO:0008033]","GO:0005524; GO:0008033; GO:0052381","hit:NTHI0081",NA,NA
"22","MSBA_HAEI8","Q4QPI4","Haemophilus influenzae (strain 86-028NP)","281310","Q4QPI4","CP000057","AAX87063.1","msbA","msbA NTHI0072","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATPase-coupled lipid transmembrane transporter activity [GO:0034040]","GO:0005524; GO:0005886; GO:0016021; GO:0034040; GO:0140359","hit:NTHI0072",NA,NA
"23","MURI_HAEI8","Q4QJK7","Haemophilus influenzae (strain 86-028NP)","281310","Q4QJK7","CP000057","AAX88790.1","murI","murI NTHI2050","glutamate racemase activity [GO:0008881]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]","GO:0008360; GO:0008881; GO:0009252; GO:0071555","hit:NTHI2050",NA,NA
"24","RAPA_HAEI8","Q4QMI0","Haemophilus influenzae (strain 86-028NP)","281310","Q4QMI0","CP000057","AAX87767.1","rapA","rapA NTHI0873","ATP binding [GO:0005524]; DNA binding [GO:0003677]; helicase activity [GO:0004386]; hydrolase activity, acting on acid anhydrides [GO:0016817]; regulation of transcription, DNA-templated [GO:0006355]","GO:0003677; GO:0004386; GO:0005524; GO:0006355; GO:0016817","hit:NTHI0873",NA,NA
"25","QUEC_HAEI8","Q4QLA8","Haemophilus influenzae (strain 86-028NP)","281310","Q4QLA8","CP000057","AAX88189.1","queC","queC NTHI1362","ATP binding [GO:0005524]; ligase activity, forming carbon-nitrogen bonds [GO:0016879]; zinc ion binding [GO:0008270]; queuosine biosynthetic process [GO:0008616]","GO:0005524; GO:0008270; GO:0008616; GO:0016879","hit:NTHI1362",NA,NA
"26","RNC_HAEI8","Q4QPN0","Haemophilus influenzae (strain 86-028NP)","281310","Q4QPN0","CP000057","AAX87017.1","rnc","rnc NTHI0019","cytoplasm [GO:0005737]; metal ion binding [GO:0046872]; ribonuclease III activity [GO:0004525]; rRNA binding [GO:0019843]; mRNA processing [GO:0006397]; rRNA catabolic process [GO:0016075]; rRNA processing [GO:0006364]; tRNA processing [GO:0008033]","GO:0004525; GO:0005737; GO:0006364; GO:0006397; GO:0008033; GO:0016075; GO:0019843; GO:0046872","hit:NTHI0019",NA,NA
"27","SYGB_HAEI8","Q4QLY5","Haemophilus influenzae (strain 86-028NP)","281310","Q4QLY5","CP000057","AAX87962.1","glyS","glyS NTHI1093","cytoplasm [GO:0005737]; arginine-tRNA ligase activity [GO:0004814]; ATP binding [GO:0005524]; glycine-tRNA ligase activity [GO:0004820]; arginyl-tRNA aminoacylation [GO:0006420]; glycyl-tRNA aminoacylation [GO:0006426]","GO:0004814; GO:0004820; GO:0005524; GO:0005737; GO:0006420; GO:0006426","hit:NTHI1093",NA,NA
"28","SYV_HAEI8","Q4QKA4","Haemophilus influenzae (strain 86-028NP)","281310","Q4QKA4","CP000057","AAX88543.1","valS","valS NTHI1760","cytoplasm [GO:0005737]; aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; valine-tRNA ligase activity [GO:0004832]; valyl-tRNA aminoacylation [GO:0006438]","GO:0002161; GO:0004832; GO:0005524; GO:0005737; GO:0006438","hit:NTHI1760",NA,NA
"29","SYS_HAEI8","Q4QP70","Haemophilus influenzae (strain 86-028NP)","281310","Q4QP70","CP000057","AAX87177.1","serS","serS NTHI0200","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; serine-tRNA ligase activity [GO:0004828]; selenocysteine biosynthetic process [GO:0016260]; selenocysteinyl-tRNA(Sec) biosynthetic process [GO:0097056]; seryl-tRNA aminoacylation [GO:0006434]","GO:0004828; GO:0005524; GO:0005737; GO:0006434; GO:0016260; GO:0097056","hit:NTHI0200",NA,NA
"30","SYM_HAEI8","Q4QJZ5","Haemophilus influenzae (strain 86-028NP)","281310","Q4QJZ5","CP000057","AAX88652.1","metG","metG NTHI1894","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; methionine-tRNA ligase activity [GO:0004825]; tRNA binding [GO:0000049]; methionyl-tRNA aminoacylation [GO:0006431]","GO:0000049; GO:0004825; GO:0005524; GO:0005737; GO:0006431; GO:0046872","hit:NTHI1894",NA,NA
"31","SYP_HAEI8","Q4QMG5","Haemophilus influenzae (strain 86-028NP)","281310","Q4QMG5","CP000057","AAX87782.1","proS","proS NTHI0888","cytoplasm [GO:0005737]; aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; proline-tRNA ligase activity [GO:0004827]; prolyl-tRNA aminoacylation [GO:0006433]","GO:0002161; GO:0004827; GO:0005524; GO:0005737; GO:0006433","hit:NTHI0888",NA,NA
"32","SYR_HAEI8","Q4QL12","Haemophilus influenzae (strain 86-028NP)","281310","Q4QL12","CP000057","AAX88285.1","argS","argS NTHI1470","cytoplasm [GO:0005737]; arginine-tRNA ligase activity [GO:0004814]; ATP binding [GO:0005524]; arginyl-tRNA aminoacylation [GO:0006420]","GO:0004814; GO:0005524; GO:0005737; GO:0006420","hit:NTHI1470",NA,NA
"33","PYRF_HAEI8","Q4QJV1","Haemophilus influenzae (strain 86-028NP)","281310","Q4QJV1","CP000057","AAX88696.1","pyrF","pyrF NTHI1944","orotidine-5'-phosphate decarboxylase activity [GO:0004590]; 'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]","GO:0004590; GO:0006207; GO:0044205","hit:NTHI1944",NA,NA
"34","SECB_HAEI8","Q4QMF4","Haemophilus influenzae (strain 86-028NP)","281310","Q4QMF4","CP000057","AAX87793.1","secB","secB NTHI0900","cytoplasm [GO:0005737]; unfolded protein binding [GO:0051082]; protein folding [GO:0006457]; protein tetramerization [GO:0051262]; protein transport [GO:0015031]","GO:0005737; GO:0006457; GO:0015031; GO:0051082; GO:0051262","hit:NTHI0900",NA,NA
"35","SECA_HAEI8","Q4QM00","Haemophilus influenzae (strain 86-028NP)","281310","Q4QM00","CP000057","AAX87947.1","secA","secA NTHI1076","cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; protein-exporting ATPase activity [GO:0008564]; intracellular protein transmembrane transport [GO:0065002]; protein import [GO:0017038]; protein targeting [GO:0006605]","GO:0005524; GO:0005737; GO:0005886; GO:0006605; GO:0008564; GO:0017038; GO:0046872; GO:0065002","hit:NTHI1076",NA,NA
"36","TOLB_HAEI8","Q4QNG0","Haemophilus influenzae (strain 86-028NP)","281310","Q4QNG0","CP000057","AAX87437.1","tolB","tolB NTHI0502","periplasmic space [GO:0042597]; cell cycle [GO:0007049]; cell division [GO:0051301]; protein import [GO:0017038]","GO:0007049; GO:0017038; GO:0042597; GO:0051301","hit:NTHI0502",NA,NA
"37","TIG_HAEI8","Q4QMK6","Haemophilus influenzae (strain 86-028NP)","281310","Q4QMK6","CP000057","AAX87741.1","tig","tig NTHI0843","cytoplasm [GO:0005737]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; cell cycle [GO:0007049]; cell division [GO:0051301]; protein folding [GO:0006457]; protein transport [GO:0015031]","GO:0003755; GO:0005737; GO:0006457; GO:0007049; GO:0015031; GO:0051301","hit:NTHI0843",NA,NA
"38","RECR_HAEI8","Q4QNA2","Haemophilus influenzae (strain 86-028NP)","281310","Q4QNA2","CP000057","AAX87495.1","recR","recR NTHI0570","DNA binding [GO:0003677]; metal ion binding [GO:0046872]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]","GO:0003677; GO:0006281; GO:0006310; GO:0046872","hit:NTHI0570",NA,NA
"39","RL23_HAEI8","Q4QMC0","Haemophilus influenzae (strain 86-028NP)","281310","Q4QMC0","CP000057","AAX87827.1","rplW","rplW NTHI0940","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0005840; GO:0006412; GO:0019843","hit:NTHI0940",NA,NA
"40","RL18_HAEI8","Q4QMA5","Haemophilus influenzae (strain 86-028NP)","281310","Q4QMA5","CP000057","AAX87842.1","rplR","rplR NTHI0957","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0005840; GO:0006412; GO:0019843","hit:NTHI0957",NA,NA
"41","RSGA_HAEI8","Q4QJM9","Haemophilus influenzae (strain 86-028NP)","281310","Q4QJM9","CP000057","AAX88768.1","rsgA","rsgA NTHI2023","cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; metal ion binding [GO:0046872]; rRNA binding [GO:0019843]; ribosomal small subunit biogenesis [GO:0042274]","GO:0003924; GO:0005525; GO:0005737; GO:0019843; GO:0042274; GO:0046872","hit:NTHI2023",NA,NA
"42","RSMC_HAEI8","Q4QPN2","Haemophilus influenzae (strain 86-028NP)","281310","Q4QPN2","CP000057","AAX87015.1","rsmC","rsmC NTHI0016","cytoplasm [GO:0005737]; 16S rRNA (guanine(1207)-N(2))-methyltransferase activity [GO:0052914]; nucleic acid binding [GO:0003676]","GO:0003676; GO:0005737; GO:0052914","hit:NTHI0016",NA,NA
"43","RSMG_HAEI8","Q4QN56","Haemophilus influenzae (strain 86-028NP)","281310","Q4QN56","CP000057","AAX87541.1","rsmG","rsmG NTHI0617","cytoplasm [GO:0005737]; rRNA (guanine-N7-)-methyltransferase activity [GO:0070043]","GO:0005737; GO:0070043","hit:NTHI0617",NA,NA
"44","RUVA_HAEI8","Q4QNM5","Haemophilus influenzae (strain 86-028NP)","281310","Q4QNM5","CP000057","AAX87372.1","ruvA","ruvA NTHI0431","Holliday junction helicase complex [GO:0009379]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; four-way junction helicase activity [GO:0009378]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; SOS response [GO:0009432]","GO:0003677; GO:0005524; GO:0006281; GO:0006310; GO:0009378; GO:0009379; GO:0009432; GO:0016887","hit:NTHI0431",NA,NA
"45","RSMA_HAEI8","Q4QMZ9","Haemophilus influenzae (strain 86-028NP)","281310","Q4QMZ9","CP000057","AAX87598.1","rsmA","rsmA ksgA NTHI0676","cytoplasm [GO:0005737]; 16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase activity [GO:0052908]; RNA binding [GO:0003723]","GO:0003723; GO:0005737; GO:0052908","hit:NTHI0676",NA,NA
"46","PRMA_HAEI8","Q4QLT2","Haemophilus influenzae (strain 86-028NP)","281310","Q4QLT2","CP000057","AAX88015.1","prmA","prmA NTHI1149","cytoplasm [GO:0005737]; protein methyltransferase activity [GO:0008276]","GO:0005737; GO:0008276","hit:NTHI1149",NA,NA
"47","SLMA_HAEI8","Q4QLV2","Haemophilus influenzae (strain 86-028NP)","281310","Q4QLV2","CP000057","AAX87995.1","slmA","slmA NTHI1128","bacterial nucleoid [GO:0043590]; cytoplasm [GO:0005737]; sequence-specific DNA binding [GO:0043565]; cell cycle [GO:0007049]; cell division [GO:0051301]; negative regulation of division septum assembly [GO:0010974]","GO:0005737; GO:0007049; GO:0010974; GO:0043565; GO:0043590; GO:0051301","hit:NTHI1128",NA,NA
"48","TRMB_HAEI8","Q4QNK0","Haemophilus influenzae (strain 86-028NP)","281310","Q4QNK0","CP000057","AAX87397.1","trmB","trmB NTHI0459","tRNA (guanine-N7-)-methyltransferase activity [GO:0008176]","GO:0008176","hit:NTHI0459",NA,NA
"49","RIMP_HAEI8","Q4QK35","Haemophilus influenzae (strain 86-028NP)","281310","Q4QK35","CP000057","AAX88612.1","rimP","rimP NTHI1846","cytoplasm [GO:0005737]; ribosomal small subunit biogenesis [GO:0042274]","GO:0005737; GO:0042274","hit:NTHI1846",NA,NA
"50","RL25_HAEI8","Q4QL66","Haemophilus influenzae (strain 86-028NP)","281310","Q4QL66","CP000057","AAX88231.1","rplY","rplY NTHI1410","ribosome [GO:0005840]; 5S rRNA binding [GO:0008097]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0005840; GO:0006412; GO:0008097","hit:NTHI1410",NA,NA
"51","RLMD_HAEI8","Q4QNK7","Haemophilus influenzae (strain 86-028NP)","281310","Q4QNK7","CP000057","AAX87390.1","rlmD","rlmD rumA NTHI0451","4 iron, 4 sulfur cluster binding [GO:0051539]; iron ion binding [GO:0005506]; RNA binding [GO:0003723]; rRNA (uridine-C5-)-methyltransferase activity [GO:0070041]","GO:0003723; GO:0005506; GO:0051539; GO:0070041","hit:NTHI0451",NA,NA
"52","SDHE_HAEI8","Q4QMW1","Haemophilus influenzae (strain 86-028NP)","281310","Q4QMW1","CP000057","AAX87636.1","sdhE","sdhE NTHI0720","cytoplasm [GO:0005737]","GO:0005737","hit:NTHI0720",NA,NA
"53","RNFE_HAEI8","Q4QJQ3","Haemophilus influenzae (strain 86-028NP)","281310","Q4QJQ3","CP000057","AAX88744.1","rnfE","rnfE NTHI1995","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; electron transport chain [GO:0022900]","GO:0005886; GO:0016021; GO:0022900","hit:NTHI1995",NA,NA
"54","RPOC_HAEI8","Q4QN34","Haemophilus influenzae (strain 86-028NP)","281310","Q4QN34","CP000057","AAX87563.1","rpoC","rpoC NTHI0640","DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; magnesium ion binding [GO:0000287]; zinc ion binding [GO:0008270]; transcription, DNA-templated [GO:0006351]","GO:0000287; GO:0003677; GO:0003899; GO:0006351; GO:0008270","hit:NTHI0640",NA,NA
"55","TILS_HAEI8","Q4QND8","Haemophilus influenzae (strain 86-028NP)","281310","Q4QND8","CP000057","AAX87459.1","tilS","tilS NTHI0525","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ligase activity, forming carbon-nitrogen bonds [GO:0016879]; tRNA modification [GO:0006400]","GO:0005524; GO:0005737; GO:0006400; GO:0016879","hit:NTHI0525",NA,NA
"56","RL21_HAEI8","Q4QM28","Haemophilus influenzae (strain 86-028NP)","281310","Q4QM28","CP000057","AAX87919.1","rplU","rplU NTHI1043","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0005840; GO:0006412; GO:0019843","hit:NTHI1043",NA,NA
"57","RL22_HAEI8","Q4QMB7","Haemophilus influenzae (strain 86-028NP)","281310","Q4QMB7","CP000057","AAX87830.1","rplV","rplV NTHI0943","large ribosomal subunit [GO:0015934]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0006412; GO:0015934; GO:0019843","hit:NTHI0943",NA,NA
"58","RNH2_HAEI8","Q4QLM7","Haemophilus influenzae (strain 86-028NP)","281310","Q4QLM7","CP000057","AAX88070.1","rnhB","rnhB NTHI1219","cytoplasm [GO:0005737]; manganese ion binding [GO:0030145]; RNA binding [GO:0003723]; RNA-DNA hybrid ribonuclease activity [GO:0004523]; RNA catabolic process [GO:0006401]","GO:0003723; GO:0004523; GO:0005737; GO:0006401; GO:0030145","hit:NTHI1219",NA,NA
"59","PDXS_HAEI8","Q4QJU5","Haemophilus influenzae (strain 86-028NP)","281310","Q4QJU5","CP000057","AAX88702.1","pdxS","pdxS NTHI1950","pyridoxal 5'-phosphate synthase (glutamine hydrolysing) activity [GO:0036381]; pyridoxal phosphate biosynthetic process [GO:0042823]","GO:0036381; GO:0042823","hit:NTHI1950",NA,NA
"60","RECO_HAEI8","Q4QNK8","Haemophilus influenzae (strain 86-028NP)","281310","Q4QNK8","CP000057","AAX87389.1","recO","recO NTHI0450","DNA recombination [GO:0006310]; DNA repair [GO:0006281]","GO:0006281; GO:0006310","hit:NTHI0450",NA,NA
"61","RL34_HAEI8","Q4QLR3","Haemophilus influenzae (strain 86-028NP)","281310","Q4QLR3","CP000057","AAX88034.1","rpmH","rpmH NTHI1172","ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0005840; GO:0006412","hit:NTHI1172",NA,NA
"62","RPOZ_HAEI8","Q4QJK4","Haemophilus influenzae (strain 86-028NP)","281310","Q4QJK4","CP000057","AAX88793.1","rpoZ","rpoZ NTHI2053","DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; transcription, DNA-templated [GO:0006351]","GO:0003677; GO:0003899; GO:0006351","hit:NTHI2053",NA,NA
"63","RS7_HAEI8","Q4QMT7","Haemophilus influenzae (strain 86-028NP)","281310","Q4QMT7","CP000057","AAX87660.1","rpsG","rpsG NTHI0746","small ribosomal subunit [GO:0015935]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; translation [GO:0006412]","GO:0000049; GO:0003735; GO:0006412; GO:0015935; GO:0019843","hit:NTHI0746",NA,NA
"64","HIS4_HAEI8","Q4QN70","Haemophilus influenzae (strain 86-028NP)","281310","Q4QN70","CP000057","AAX87527.1","hisA","hisA NTHI0604","cytoplasm [GO:0005737]; 1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase activity [GO:0003949]; histidine biosynthetic process [GO:0000105]","GO:0000105; GO:0003949; GO:0005737","hit:NTHI0604",NA,NA
"65","HIS82_HAEI8","Q4QLD1","Haemophilus influenzae (strain 86-028NP)","281310","Q4QLD1","CP000057","AAX88166.1","hisC2","hisC2 NTHI1334","histidinol-phosphate transaminase activity [GO:0004400]; pyridoxal phosphate binding [GO:0030170]; histidine biosynthetic process [GO:0000105]","GO:0000105; GO:0004400; GO:0030170","hit:NTHI1334",NA,NA
"66","HSLV_HAEI8","Q4QN50","Haemophilus influenzae (strain 86-028NP)","281310","Q4QN50","CP000057","AAX87547.1","hslV","hslV NTHI0624","HslUV protease complex [GO:0009376]; proteasome core complex [GO:0005839]; metal ion binding [GO:0046872]; threonine-type endopeptidase activity [GO:0004298]; proteolysis involved in cellular protein catabolic process [GO:0051603]","GO:0004298; GO:0005839; GO:0009376; GO:0046872; GO:0051603","hit:NTHI0624",NA,NA
"67","LGT_HAEI8","Q4QM05","Haemophilus influenzae (strain 86-028NP)","281310","Q4QM05","CP000057","AAX87942.1","lgt","lgt NTHI1071","integral component of plasma membrane [GO:0005887]; phosphatidylglycerol-prolipoprotein diacylglyceryl transferase activity [GO:0008961]; lipoprotein biosynthetic process [GO:0042158]","GO:0005887; GO:0008961; GO:0042158","hit:NTHI1071",NA,NA
"68","LPXC_HAEI8","Q4QLF2","Haemophilus influenzae (strain 86-028NP)","281310","Q4QLF2","CP000057","AAX88145.1","lpxC","lpxC NTHI1312","metal ion binding [GO:0046872]; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase activity [GO:0008759]; UDP-3-O-acyl-N-acetylglucosamine deacetylase activity [GO:0103117]; lipid A biosynthetic process [GO:0009245]","GO:0008759; GO:0009245; GO:0046872; GO:0103117","hit:NTHI1312",NA,NA
"69","LLDD_HAEI8","Q4QJK8","Haemophilus influenzae (strain 86-028NP)","281310","Q4QJK8","CP000057","AAX88789.1","lldD","lldD NTHI2049","plasma membrane [GO:0005886]; FMN binding [GO:0010181]; lactate dehydrogenase activity [GO:0004457]; lactate oxidation [GO:0019516]","GO:0004457; GO:0005886; GO:0010181; GO:0019516","hit:NTHI2049",NA,NA
