"","Gene","Pathway"
"156","spd:SPD_0143","Biosynthesis of cofactors"
"157","spd:SPD_0143","Biosynthesis of nucleotide sugars"
"158","spd:SPD_0150","ABC transporters"
"159","spd:SPD_0150","Flagellar assembly"
"160","spd:SPD_0151","ABC transporters"
"161","spd:SPD_0152","Lysine biosynthesis"
"162","spd:SPD_0152","Metabolic pathways"
"163","spd:SPD_0152","Microbial metabolism in diverse environments"
"164","spd:SPD_0152","Biosynthesis of amino acids"
"165","spd:SPD_0153","ABC transporters"
"166","spd:SPD_0154","ABC transporters"
"167","spd:SPD_0157","Two-component system"
"168","spd:SPD_0158","Two-component system"
"169","spd:SPD_0165","Mismatch repair"
"170","spd:SPD_0166","Riboflavin metabolism"
"171","spd:SPD_0166","Metabolic pathways"
"172","spd:SPD_0166","Biosynthesis of secondary metabolites"
"173","spd:SPD_0166","Biosynthesis of cofactors"
"174","spd:SPD_0167","Riboflavin metabolism"
"175","spd:SPD_0167","Folate biosynthesis"
"176","spd:SPD_0167","Metabolic pathways"
"177","spd:SPD_0167","Biosynthesis of secondary metabolites"
"178","spd:SPD_0167","Biosynthesis of cofactors"
"179","spd:SPD_0168","Riboflavin metabolism"
"180","spd:SPD_0168","Metabolic pathways"
"181","spd:SPD_0168","Biosynthesis of secondary metabolites"
"182","spd:SPD_0168","Biosynthesis of cofactors"
"183","spd:SPD_0169","Riboflavin metabolism"
"184","spd:SPD_0169","Metabolic pathways"
"185","spd:SPD_0169","Biosynthesis of secondary metabolites"
"186","spd:SPD_0169","Biosynthesis of cofactors"
"187","spd:SPD_0169","Quorum sensing"
"188","spd:SPD_0170","Homologous recombination"
"189","spd:SPD_0171","Base excision repair"
"190","spd:SPD_0176","Nucleotide excision repair"
"191","spd:SPD_0183","Folate biosynthesis"
"192","spd:SPD_0183","Metabolic pathways"
"193","spd:SPD_0183","Biosynthesis of cofactors"
"194","spd:SPD_0185","Glycerophospholipid metabolism"
"195","spd:SPD_0185","Metabolic pathways"
"196","spd:SPD_0187","Purine metabolism"
"197","spd:SPD_0187","Pyrimidine metabolism"
"198","spd:SPD_0187","Metabolic pathways"
"199","spd:SPD_0191","Pyrimidine metabolism"
"200","spd:SPD_0191","Metabolic pathways"
"201","spd:SPD_0192","Ribosome"
"202","spd:SPD_0193","Ribosome"
"203","spd:SPD_0194","Ribosome"
"204","spd:SPD_0195","Ribosome"
"205","spd:SPD_0196","Ribosome"
"206","spd:SPD_0197","Ribosome"
"207","spd:SPD_0198","Ribosome"
"208","spd:SPD_0199","Ribosome"
"209","spd:SPD_0200","Ribosome"
"210","spd:SPD_0201","Ribosome"
"211","spd:SPD_0202","Ribosome"
"212","spd:SPD_0203","Ribosome"
"213","spd:SPD_0204","Ribosome"
"214","spd:SPD_0205","Ribosome"
"215","spd:SPD_0206","Ribosome"
"216","spd:SPD_0207","Ribosome"
"217","spd:SPD_0208","Ribosome"
"218","spd:SPD_0209","Ribosome"
"219","spd:SPD_0210","Ribosome"
"220","spd:SPD_0211","Ribosome"
"221","spd:SPD_0212","Ribosome"
"222","spd:SPD_0213","Quorum sensing"
"223","spd:SPD_0213","Protein export"
"224","spd:SPD_0213","Bacterial secretion system"
"225","spd:SPD_0214","Purine metabolism"
"226","spd:SPD_0214","Thiamine metabolism"
"227","spd:SPD_0214","Metabolic pathways"
"228","spd:SPD_0214","Biosynthesis of secondary metabolites"
"229","spd:SPD_0214","Biosynthesis of cofactors"
"230","spd:SPD_0216","Ribosome"
"231","spd:SPD_0217","Ribosome"
"232","spd:SPD_0218","RNA polymerase"
"233","spd:SPD_0219","Ribosome"
"234","spd:SPD_0223","ABC transporters"
"235","spd:SPD_0224","ABC transporters"
"236","spd:SPD_0225","ABC transporters"
"237","spd:SPD_0232","Starch and sucrose metabolism"
"238","spd:SPD_0232","Phosphotransferase system (PTS)"
"239","spd:SPD_0233","Starch and sucrose metabolism"
"240","spd:SPD_0233","Phosphotransferase system (PTS)"
"241","spd:SPD_0234","Starch and sucrose metabolism"
"242","spd:SPD_0234","Phosphotransferase system (PTS)"
"243","spd:SPD_0237","Glycerolipid metabolism"
"244","spd:SPD_0237","Propanoate metabolism"
"245","spd:SPD_0237","Metabolic pathways"
"246","spd:SPD_0238","Aminoacyl-tRNA biosynthesis"
"247","spd:SPD_0241","Homologous recombination"
"248","spd:SPD_0243","Peptidoglycan biosynthesis"
"249","spd:SPD_0243","Terpenoid backbone biosynthesis"
"250","spd:SPD_0243","Biosynthesis of secondary metabolites"
"251","spd:SPD_0244","Glycerophospholipid metabolism"
"252","spd:SPD_0244","Metabolic pathways"
"253","spd:SPD_0244","Biosynthesis of secondary metabolites"
"254","spd:SPD_0246","Aminoacyl-tRNA biosynthesis"
"255","spd:SPD_0247","Glycolysis / Gluconeogenesis"
"256","spd:SPD_0247","Starch and sucrose metabolism"
"257","spd:SPD_0248","Alanine, aspartate and glutamate metabolism"
"258","spd:SPD_0248","Amino sugar and nucleotide sugar metabolism"
"259","spd:SPD_0248","Metabolic pathways"
"260","spd:SPD_0248","Biosynthesis of nucleotide sugars"
"261","spd:SPD_0251","Ribosome"
"262","spd:SPD_0252","Ribosome"
"263","spd:SPD_0254","DNA replication"
"264","spd:SPD_0254","Mismatch repair"
"265","spd:SPD_0254","Homologous recombination"
"266","spd:SPD_0262","Fructose and mannose metabolism"
"267","spd:SPD_0262","Amino sugar and nucleotide sugar metabolism"
"268","spd:SPD_0262","Metabolic pathways"
"269","spd:SPD_0262","Phosphotransferase system (PTS)"
"270","spd:SPD_0263","Fructose and mannose metabolism"
"271","spd:SPD_0263","Amino sugar and nucleotide sugar metabolism"
"272","spd:SPD_0263","Metabolic pathways"
"273","spd:SPD_0263","Phosphotransferase system (PTS)"
"274","spd:SPD_0264","Fructose and mannose metabolism"
"275","spd:SPD_0264","Amino sugar and nucleotide sugar metabolism"
"276","spd:SPD_0264","Metabolic pathways"
"277","spd:SPD_0264","Phosphotransferase system (PTS)"
"278","spd:SPD_0265","Glycolysis / Gluconeogenesis"
"279","spd:SPD_0265","Fatty acid degradation"
"280","spd:SPD_0265","Pyruvate metabolism"
"281","spd:SPD_0265","Chloroalkane and chloroalkene degradation"
"282","spd:SPD_0265","Naphthalene degradation"
"283","spd:SPD_0265","Metabolic pathways"
"284","spd:SPD_0265","Biosynthesis of secondary metabolites"
"285","spd:SPD_0265","Microbial metabolism in diverse environments"
"286","spd:SPD_0265","Degradation of aromatic compounds"
"287","spd:SPD_0266","Riboflavin metabolism"
"288","spd:SPD_0266","Metabolic pathways"
"289","spd:SPD_0266","Biosynthesis of secondary metabolites"
"290","spd:SPD_0266","Biosynthesis of cofactors"
"291","spd:SPD_0269","Folate biosynthesis"
"292","spd:SPD_0269","Metabolic pathways"
"293","spd:SPD_0269","Biosynthesis of cofactors"
"294","spd:SPD_0270","Folate biosynthesis"
"295","spd:SPD_0270","Metabolic pathways"
"296","spd:SPD_0270","Biosynthesis of cofactors"
"297","spd:SPD_0271","Folate biosynthesis"
"298","spd:SPD_0271","Metabolic pathways"
"299","spd:SPD_0271","Biosynthesis of cofactors"
"300","spd:SPD_0272","Folate biosynthesis"
"301","spd:SPD_0272","Metabolic pathways"
"302","spd:SPD_0272","Biosynthesis of cofactors"
"303","spd:SPD_0274","Ribosome"
"304","spd:SPD_0275","Ribosome"
"305","spd:SPD_0277","Glycolysis / Gluconeogenesis"
"306","spd:SPD_0277","Starch and sucrose metabolism"
"307","spd:SPD_0279","Starch and sucrose metabolism"
"308","spd:SPD_0279","Phosphotransferase system (PTS)"
"309","spd:SPD_0281","Starch and sucrose metabolism"
"310","spd:SPD_0281","Phosphotransferase system (PTS)"
"311","spd:SPD_0283","Starch and sucrose metabolism"
"312","spd:SPD_0283","Phosphotransferase system (PTS)"
"313","spd:SPD_0286","Glutathione metabolism"
"314","spd:SPD_0286","Arachidonic acid metabolism"
"315","spd:SPD_0286","Metabolic pathways"
"316","spd:SPD_0289","Pentose phosphate pathway"
"317","spd:SPD_0289","Glyoxylate and dicarboxylate metabolism"
"318","spd:SPD_0289","Metabolic pathways"
"319","spd:SPD_0289","Microbial metabolism in diverse environments"
"320","spd:SPD_0289","Carbon metabolism"
"321","spd:SPD_0290","Pentose phosphate pathway"
"322","spd:SPD_0290","Metabolic pathways"
"323","spd:SPD_0290","Microbial metabolism in diverse environments"
"324","spd:SPD_0290","Carbon metabolism"
"325","spd:SPD_0293","Galactose metabolism"
"326","spd:SPD_0293","Metabolic pathways"
"327","spd:SPD_0293","Phosphotransferase system (PTS)"
"328","spd:SPD_0295","Galactose metabolism"
"329","spd:SPD_0295","Metabolic pathways"
"330","spd:SPD_0295","Phosphotransferase system (PTS)"
"331","spd:SPD_0296","Galactose metabolism"
"332","spd:SPD_0296","Metabolic pathways"
"333","spd:SPD_0296","Phosphotransferase system (PTS)"
"334","spd:SPD_0297","Galactose metabolism"
"335","spd:SPD_0297","Metabolic pathways"
"336","spd:SPD_0297","Phosphotransferase system (PTS)"
"337","spd:SPD_0298","Quorum sensing"
"338","spd:SPD_0298","Protein export"
"339","spd:SPD_0298","Bacterial secretion system"
"340","spd:SPD_0306","Peptidoglycan biosynthesis"
"341","spd:SPD_0306","Metabolic pathways"
"342","spd:SPD_0306","beta-Lactam resistance"
"343","spd:SPD_0307","Peptidoglycan biosynthesis"
"344","spd:SPD_0307","Metabolic pathways"
"345","spd:SPD_0307","Vancomycin resistance"
"346","spd:SPD_0309","Cysteine and methionine metabolism"
"347","spd:SPD_0309","Metabolic pathways"
"348","spd:SPD_0309","Biosynthesis of amino acids"
"349","spd:SPD_0309","Quorum sensing"
"350","spd:SPD_0326","Pentose and glucuronate interconversions"
"351","spd:SPD_0326","Ascorbate and aldarate metabolism"
"352","spd:SPD_0326","Amino sugar and nucleotide sugar metabolism"
"353","spd:SPD_0326","O-Antigen nucleotide sugar biosynthesis"
"354","spd:SPD_0326","Metabolic pathways"
"355","spd:SPD_0326","Biosynthesis of cofactors"
"356","spd:SPD_0326","Biosynthesis of nucleotide sugars"
"357","spd:SPD_0327","Galactose metabolism"
"358","spd:SPD_0327","Amino sugar and nucleotide sugar metabolism"
"359","spd:SPD_0327","O-Antigen nucleotide sugar biosynthesis"
"360","spd:SPD_0327","Metabolic pathways"
"361","spd:SPD_0327","Biosynthesis of nucleotide sugars"
"362","spd:SPD_0328","Streptomycin biosynthesis"
"363","spd:SPD_0328","Polyketide sugar unit biosynthesis"
"364","spd:SPD_0328","Acarbose and validamycin biosynthesis"
"365","spd:SPD_0328","O-Antigen nucleotide sugar biosynthesis"
"366","spd:SPD_0328","Metabolic pathways"
"367","spd:SPD_0328","Biosynthesis of secondary metabolites"
"368","spd:SPD_0328","Biosynthesis of nucleotide sugars"
"369","spd:SPD_0329","Streptomycin biosynthesis"
"370","spd:SPD_0329","Polyketide sugar unit biosynthesis"
"371","spd:SPD_0329","O-Antigen nucleotide sugar biosynthesis"
"372","spd:SPD_0329","Metabolic pathways"
"373","spd:SPD_0329","Biosynthesis of secondary metabolites"
"374","spd:SPD_0329","Biosynthesis of nucleotide sugars"
"375","spd:SPD_0330","Streptomycin biosynthesis"
"376","spd:SPD_0330","Polyketide sugar unit biosynthesis"
"377","spd:SPD_0330","Acarbose and validamycin biosynthesis"
"378","spd:SPD_0330","O-Antigen nucleotide sugar biosynthesis"
"379","spd:SPD_0330","Metabolic pathways"
"380","spd:SPD_0330","Biosynthesis of secondary metabolites"
"381","spd:SPD_0330","Biosynthesis of nucleotide sugars"
"382","spd:SPD_0331","Streptomycin biosynthesis"
"383","spd:SPD_0331","Polyketide sugar unit biosynthesis"
"384","spd:SPD_0331","O-Antigen nucleotide sugar biosynthesis"
"385","spd:SPD_0331","Metabolic pathways"
"386","spd:SPD_0331","Biosynthesis of secondary metabolites"
"387","spd:SPD_0331","Biosynthesis of nucleotide sugars"
"388","spd:SPD_0334","Quorum sensing"
"389","spd:SPD_0336","Peptidoglycan biosynthesis"
"390","spd:SPD_0336","Metabolic pathways"
"391","spd:SPD_0336","beta-Lactam resistance"
"392","spd:SPD_0343","Pentose phosphate pathway"
"393","spd:SPD_0343","Glutathione metabolism"
"394","spd:SPD_0343","Metabolic pathways"
"395","spd:SPD_0343","Biosynthesis of secondary metabolites"
"396","spd:SPD_0343","Microbial metabolism in diverse environments"
"397","spd:SPD_0343","Carbon metabolism"
"398","spd:SPD_0346","Terpenoid backbone biosynthesis"
"399","spd:SPD_0346","Metabolic pathways"
"400","spd:SPD_0346","Biosynthesis of secondary metabolites"
"401","spd:SPD_0347","Terpenoid backbone biosynthesis"
"402","spd:SPD_0347","Metabolic pathways"
"403","spd:SPD_0347","Biosynthesis of secondary metabolites"
"404","spd:SPD_0348","Terpenoid backbone biosynthesis"
"405","spd:SPD_0348","Metabolic pathways"
"406","spd:SPD_0348","Biosynthesis of secondary metabolites"
"407","spd:SPD_0349","Terpenoid backbone biosynthesis"
"408","spd:SPD_0349","Metabolic pathways"
"409","spd:SPD_0349","Biosynthesis of secondary metabolites"
"410","spd:SPD_0351","Two-component system"
"411","spd:SPD_0352","Two-component system"
"412","spd:SPD_0360","Fructose and mannose metabolism"
"413","spd:SPD_0360","Metabolic pathways"
"414","spd:SPD_0360","Phosphotransferase system (PTS)"
"415","spd:SPD_0362","Fructose and mannose metabolism"
"416","spd:SPD_0362","Metabolic pathways"
"417","spd:SPD_0362","Phosphotransferase system (PTS)"
"418","spd:SPD_0363","Fructose and mannose metabolism"
"419","spd:SPD_0363","Metabolic pathways"
"420","spd:SPD_0366","Homologous recombination"
"421","spd:SPD_0367","Protein export"
"422","spd:SPD_0368","DNA replication"
"423","spd:SPD_0371","Mismatch repair"
"424","spd:SPD_0375","Aminoacyl-tRNA biosynthesis"
"425","spd:SPD_0377","Glycine, serine and threonine metabolism"
"426","spd:SPD_0377","Monobactam biosynthesis"
"427","spd:SPD_0377","Cysteine and methionine metabolism"
"428","spd:SPD_0377","Lysine biosynthesis"
"429","spd:SPD_0377","Metabolic pathways"
"430","spd:SPD_0377","Biosynthesis of secondary metabolites"
"431","spd:SPD_0377","Microbial metabolism in diverse environments"
"432","spd:SPD_0377","2-Oxocarboxylic acid metabolism"
"433","spd:SPD_0377","Biosynthesis of amino acids"
"434","spd:SPD_0378","Fatty acid biosynthesis"
"435","spd:SPD_0380","Fatty acid biosynthesis"
"436","spd:SPD_0380","Metabolic pathways"
"437","spd:SPD_0380","Fatty acid metabolism"
"438","spd:SPD_0381","Metabolic pathways"
"439","spd:SPD_0381","Biosynthesis of secondary metabolites"
"440","spd:SPD_0382","Fatty acid biosynthesis"
"441","spd:SPD_0382","Metabolic pathways"
"442","spd:SPD_0382","Fatty acid metabolism"
"443","spd:SPD_0383","Fatty acid biosynthesis"
"444","spd:SPD_0383","Metabolic pathways"
"445","spd:SPD_0383","Biosynthesis of secondary metabolites"
"446","spd:SPD_0383","Fatty acid metabolism"
"447","spd:SPD_0384","Fatty acid biosynthesis"
"448","spd:SPD_0384","Biotin metabolism"
"449","spd:SPD_0384","Metabolic pathways"
"450","spd:SPD_0384","Biosynthesis of secondary metabolites"
"451","spd:SPD_0384","Fatty acid metabolism"
"452","spd:SPD_0384","Biosynthesis of cofactors"
"453","spd:SPD_0385","Fatty acid biosynthesis"
"454","spd:SPD_0385","Biotin metabolism"
"455","spd:SPD_0385","Metabolic pathways"
"456","spd:SPD_0385","Fatty acid metabolism"
"457","spd:SPD_0385","Biosynthesis of cofactors"
"458","spd:SPD_0386","Fatty acid biosynthesis"
"459","spd:SPD_0386","Pyruvate metabolism"
"460","spd:SPD_0386","Propanoate metabolism"
"461","spd:SPD_0386","Metabolic pathways"
"462","spd:SPD_0386","Biosynthesis of secondary metabolites"
"463","spd:SPD_0386","Microbial metabolism in diverse environments"
"464","spd:SPD_0386","Carbon metabolism"
"465","spd:SPD_0386","Fatty acid metabolism"
"466","spd:SPD_0387","Fatty acid biosynthesis"
"467","spd:SPD_0387","Biotin metabolism"
"468","spd:SPD_0387","Metabolic pathways"
"469","spd:SPD_0387","Fatty acid metabolism"
"470","spd:SPD_0387","Biosynthesis of cofactors"
"471","spd:SPD_0388","Fatty acid biosynthesis"
"472","spd:SPD_0388","Pyruvate metabolism"
"473","spd:SPD_0388","Propanoate metabolism"
"474","spd:SPD_0388","Metabolic pathways"
"475","spd:SPD_0388","Biosynthesis of secondary metabolites"
"476","spd:SPD_0388","Microbial metabolism in diverse environments"
"477","spd:SPD_0388","Carbon metabolism"
"478","spd:SPD_0388","Fatty acid metabolism"
"479","spd:SPD_0389","Fatty acid biosynthesis"
"480","spd:SPD_0389","Pyruvate metabolism"
"481","spd:SPD_0389","Propanoate metabolism"
"482","spd:SPD_0389","Metabolic pathways"
"483","spd:SPD_0389","Biosynthesis of secondary metabolites"
"484","spd:SPD_0389","Microbial metabolism in diverse environments"
"485","spd:SPD_0389","Carbon metabolism"
"486","spd:SPD_0389","Fatty acid metabolism"
"487","spd:SPD_0390","Fatty acid biosynthesis"
"488","spd:SPD_0390","Pyruvate metabolism"
"489","spd:SPD_0390","Propanoate metabolism"
"490","spd:SPD_0390","Metabolic pathways"
"491","spd:SPD_0390","Biosynthesis of secondary metabolites"
"492","spd:SPD_0390","Microbial metabolism in diverse environments"
"493","spd:SPD_0390","Carbon metabolism"
"494","spd:SPD_0390","Fatty acid metabolism"
"495","spd:SPD_0396","Aminoacyl-tRNA biosynthesis"
"496","spd:SPD_0396","Metabolic pathways"
"497","spd:SPD_0397","Aminoacyl-tRNA biosynthesis"
"498","spd:SPD_0397","Metabolic pathways"
"499","spd:SPD_0398","Aminoacyl-tRNA biosynthesis"
"500","spd:SPD_0398","Metabolic pathways"
"501","spd:SPD_0401","Ribosome"
"502","spd:SPD_0404","Valine, leucine and isoleucine biosynthesis"
"503","spd:SPD_0404","Butanoate metabolism"
"504","spd:SPD_0404","C5-Branched dibasic acid metabolism"
"505","spd:SPD_0404","Pantothenate and CoA biosynthesis"
"506","spd:SPD_0404","Metabolic pathways"
"507","spd:SPD_0404","Biosynthesis of secondary metabolites"
"508","spd:SPD_0404","2-Oxocarboxylic acid metabolism"
"509","spd:SPD_0404","Biosynthesis of amino acids"
"510","spd:SPD_0405","Valine, leucine and isoleucine biosynthesis"
"511","spd:SPD_0405","Butanoate metabolism"
"512","spd:SPD_0405","C5-Branched dibasic acid metabolism"
"513","spd:SPD_0405","Pantothenate and CoA biosynthesis"
"514","spd:SPD_0405","Metabolic pathways"
"515","spd:SPD_0405","Biosynthesis of secondary metabolites"
"516","spd:SPD_0405","2-Oxocarboxylic acid metabolism"
"517","spd:SPD_0405","Biosynthesis of amino acids"
"518","spd:SPD_0406","Valine, leucine and isoleucine biosynthesis"
"519","spd:SPD_0406","Pantothenate and CoA biosynthesis"
"520","spd:SPD_0406","Metabolic pathways"
"521","spd:SPD_0406","Biosynthesis of secondary metabolites"
"522","spd:SPD_0406","2-Oxocarboxylic acid metabolism"
"523","spd:SPD_0406","Biosynthesis of amino acids"
"524","spd:SPD_0409","Glycine, serine and threonine metabolism"
"525","spd:SPD_0409","Valine, leucine and isoleucine biosynthesis"
"526","spd:SPD_0409","Metabolic pathways"
"527","spd:SPD_0409","Biosynthesis of secondary metabolites"
"528","spd:SPD_0409","Carbon metabolism"
"529","spd:SPD_0409","Biosynthesis of amino acids"
"530","spd:SPD_0411","ABC transporters"
"531","spd:SPD_0412","ABC transporters"
"532","spd:SPD_0417","Peptidoglycan biosynthesis"
"533","spd:SPD_0420","Pyruvate metabolism"
"534","spd:SPD_0420","Propanoate metabolism"
"535","spd:SPD_0420","Butanoate metabolism"
"536","spd:SPD_0420","Metabolic pathways"
"537","spd:SPD_0420","Microbial metabolism in diverse environments"
"538","spd:SPD_0424","Starch and sucrose metabolism"
"539","spd:SPD_0424","Phosphotransferase system (PTS)"
"540","spd:SPD_0426","Galactose metabolism"
"541","spd:SPD_0426","Metabolic pathways"
