"","Gene","Pathway"
"157","hit:NTHIT0012","Aminoacyl-tRNA biosynthesis"
"158","hit:NTHIT0013","Aminoacyl-tRNA biosynthesis"
"159","hit:NTHI0214","Oxidative phosphorylation"
"160","hit:NTHI0218","Pyrimidine metabolism"
"161","hit:NTHI0218","Metabolic pathways"
"162","hit:NTHI0219","Pyrimidine metabolism"
"163","hit:NTHI0219","Metabolic pathways"
"164","hit:NTHIT0014","Aminoacyl-tRNA biosynthesis"
"165","hit:NTHIT0015","Aminoacyl-tRNA biosynthesis"
"166","hit:NTHI0223","DNA replication"
"167","hit:NTHI0223","Mismatch repair"
"168","hit:NTHI0223","Homologous recombination"
"169","hit:NTHI0224","DNA replication"
"170","hit:NTHI0226","Amino sugar and nucleotide sugar metabolism"
"171","hit:NTHI0226","Metabolic pathways"
"172","hit:NTHI0227","Amino sugar and nucleotide sugar metabolism"
"173","hit:NTHI0227","Metabolic pathways"
"174","hit:NTHI0228","Amino sugar and nucleotide sugar metabolism"
"175","hit:NTHI0228","Metabolic pathways"
"176","hit:NTHI0230","Amino sugar and nucleotide sugar metabolism"
"177","hit:NTHI0230","Metabolic pathways"
"178","hit:NTHI0231","Amino sugar and nucleotide sugar metabolism"
"179","hit:NTHI0231","Metabolic pathways"
"180","hit:NTHI0240","Pantothenate and CoA biosynthesis"
"181","hit:NTHI0240","Metabolic pathways"
"182","hit:NTHI0242","Two-component system"
"183","hit:NTHI0243","Metabolic pathways"
"184","hit:NTHI0243","Biosynthesis of secondary metabolites"
"185","hit:NTHI0244","Fatty acid biosynthesis"
"186","hit:NTHI0244","Biotin metabolism"
"187","hit:NTHI0244","Metabolic pathways"
"188","hit:NTHI0244","Biosynthesis of secondary metabolites"
"189","hit:NTHI0244","Fatty acid metabolism"
"190","hit:NTHI0244","Biosynthesis of cofactors"
"191","hit:NTHI0245","Fatty acid biosynthesis"
"192","hit:NTHI0245","Metabolic pathways"
"193","hit:NTHI0245","Biosynthesis of secondary metabolites"
"194","hit:NTHI0245","Fatty acid metabolism"
"195","hit:NTHI0247","Fatty acid biosynthesis"
"196","hit:NTHI0247","Metabolic pathways"
"197","hit:NTHI0247","Fatty acid metabolism"
"198","hit:NTHI0248","Ribosome"
"199","hit:NTHI0250","Glycerophospholipid metabolism"
"200","hit:NTHI0250","Metabolic pathways"
"201","hit:NTHI0250","Biosynthesis of secondary metabolites"
"202","hit:NTHI0251","Glutathione metabolism"
"203","hit:NTHI0251","Metabolic pathways"
"204","hit:NTHI0262","Sulfur relay system"
"205","hit:NTHI0269","Pyruvate metabolism"
"206","hit:NTHI0269","Propanoate metabolism"
"207","hit:NTHI0269","Butanoate metabolism"
"208","hit:NTHI0269","Metabolic pathways"
"209","hit:NTHI0269","Microbial metabolism in diverse environments"
"210","hit:NTHI0273","Amino sugar and nucleotide sugar metabolism"
"211","hit:NTHI0273","Metabolic pathways"
"212","hit:NTHI0273","Biosynthesis of nucleotide sugars"
"213","hit:NTHI0275","Methane metabolism"
"214","hit:NTHI0275","Metabolic pathways"
"215","hit:NTHI0275","Microbial metabolism in diverse environments"
"216","hit:NTHI0275","Carbon metabolism"
"217","hit:NTHI0279","Protein export"
"218","hit:NTHI0279","Bacterial secretion system"
"219","hit:NTHI0280","Protein export"
"220","hit:NTHI0280","Bacterial secretion system"
"221","hit:NTHI0282","Protein export"
"222","hit:NTHI0282","Bacterial secretion system"
"223","hit:NTHI0283","Arginine biosynthesis"
"224","hit:NTHI0283","Alanine, aspartate and glutamate metabolism"
"225","hit:NTHI0283","Nitrogen metabolism"
"226","hit:NTHI0283","Metabolic pathways"
"227","hit:NTHI0283","Microbial metabolism in diverse environments"
"228","hit:NTHI0290","Ubiquinone and other terpenoid-quinone biosynthesis"
"229","hit:NTHI0290","Metabolic pathways"
"230","hit:NTHI0290","Biosynthesis of secondary metabolites"
"231","hit:NTHI0290","Biosynthesis of cofactors"
"232","hit:NTHI0292","Phenylalanine, tyrosine and tryptophan biosynthesis"
"233","hit:NTHI0292","Metabolic pathways"
"234","hit:NTHI0292","Biosynthesis of secondary metabolites"
"235","hit:NTHI0292","Biosynthesis of amino acids"
"236","hit:NTHI0296","Lipopolysaccharide biosynthesis"
"237","hit:NTHI0296","Metabolic pathways"
"238","hit:NTHI0297","Selenocompound metabolism"
"239","hit:NTHI0297","Metabolic pathways"
"240","hit:NTHI0298","Ribosome"
"241","hit:NTHI0301","Ribosome"
"242","hit:NTHI0303","Purine metabolism"
"243","hit:NTHI0303","Pyrimidine metabolism"
"244","hit:NTHI0303","Nicotinate and nicotinamide metabolism"
"245","hit:NTHI0303","Metabolic pathways"
"246","hit:NTHI0303","Biosynthesis of secondary metabolites"
"247","hit:NTHI0305","Phenylalanine, tyrosine and tryptophan biosynthesis"
"248","hit:NTHI0305","Metabolic pathways"
"249","hit:NTHI0305","Biosynthesis of secondary metabolites"
"250","hit:NTHI0305","Biosynthesis of amino acids"
"251","hit:NTHI0306","Phenylalanine, tyrosine and tryptophan biosynthesis"
"252","hit:NTHI0306","Metabolic pathways"
"253","hit:NTHI0306","Biosynthesis of secondary metabolites"
"254","hit:NTHI0306","Biosynthesis of amino acids"
"255","hit:NTHI0307","Mismatch repair"
"256","hit:NTHI0308","Glycerophospholipid metabolism"
"257","hit:NTHI0308","Metabolic pathways"
"258","hit:NTHI0309","Riboflavin metabolism"
"259","hit:NTHI0309","Folate biosynthesis"
"260","hit:NTHI0309","Metabolic pathways"
"261","hit:NTHI0309","Biosynthesis of secondary metabolites"
"262","hit:NTHI0309","Biosynthesis of cofactors"
"263","hit:NTHI0309","Quorum sensing"
"264","hit:NTHI0310","Quorum sensing"
"265","hit:NTHI0321","Two-component system"
"266","hit:NTHIR0004","Ribosome"
"267","hit:NTHIR0005","Ribosome"
"268","hit:NTHIT0016","Aminoacyl-tRNA biosynthesis"
"269","hit:NTHIR0006","Ribosome"
"270","hit:NTHI0323","Biotin metabolism"
"271","hit:NTHI0323","Metabolic pathways"
"272","hit:NTHI0324","Purine metabolism"
"273","hit:NTHI0324","Metabolic pathways"
"274","hit:NTHI0324","Biosynthesis of secondary metabolites"
"275","hit:NTHI0326","Purine metabolism"
"276","hit:NTHI0326","Metabolic pathways"
"277","hit:NTHI0334","RNA degradation"
"278","hit:NTHI0337","RNA degradation"
"279","hit:NTHI0345","Protein export"
"280","hit:NTHI0345","Bacterial secretion system"
"281","hit:NTHI0346","Protein export"
"282","hit:NTHI0346","Bacterial secretion system"
"283","hit:NTHI0347","Quorum sensing"
"284","hit:NTHI0347","Protein export"
"285","hit:NTHI0347","Bacterial secretion system"
"286","hit:NTHI0348","Sulfur relay system"
"287","hit:NTHI0355","Nucleotide excision repair"
"288","hit:NTHI0356","DNA replication"
"289","hit:NTHI0356","Mismatch repair"
"290","hit:NTHI0356","Homologous recombination"
"291","hit:NTHI0362","Monobactam biosynthesis"
"292","hit:NTHI0362","Lysine biosynthesis"
"293","hit:NTHI0362","Metabolic pathways"
"294","hit:NTHI0362","Biosynthesis of secondary metabolites"
"295","hit:NTHI0362","Microbial metabolism in diverse environments"
"296","hit:NTHI0362","Biosynthesis of amino acids"
"297","hit:NTHIT0017","Aminoacyl-tRNA biosynthesis"
"298","hit:NTHI0366","Purine metabolism"
"299","hit:NTHI0366","Metabolic pathways"
"300","hit:NTHI0367","Lipopolysaccharide biosynthesis"
"301","hit:NTHI0372","Folate biosynthesis"
"302","hit:NTHI0372","Metabolic pathways"
"303","hit:NTHI0372","Biosynthesis of cofactors"
"304","hit:NTHI0373","Glycerolipid metabolism"
"305","hit:NTHI0373","Glycerophospholipid metabolism"
"306","hit:NTHI0373","Metabolic pathways"
"307","hit:NTHI0373","Biosynthesis of secondary metabolites"
"308","hit:NTHI0374","Two-component system"
"309","hit:NTHI0375","Amino sugar and nucleotide sugar metabolism"
"310","hit:NTHI0375","Peptidoglycan biosynthesis"
"311","hit:NTHI0375","Metabolic pathways"
"312","hit:NTHI0375","Biosynthesis of nucleotide sugars"
"313","hit:NTHI0380","Pyrimidine metabolism"
"314","hit:NTHI0380","Metabolic pathways"
"315","hit:NTHI0380","Biosynthesis of cofactors"
"316","hit:NTHIT0018","Aminoacyl-tRNA biosynthesis"
"317","hit:NTHI0382","Porphyrin metabolism"
"318","hit:NTHI0382","Aminoacyl-tRNA biosynthesis"
"319","hit:NTHI0382","Metabolic pathways"
"320","hit:NTHI0382","Biosynthesis of secondary metabolites"
"321","hit:NTHI0382","Microbial metabolism in diverse environments"
"322","hit:NTHI0382","Biosynthesis of cofactors"
"323","hit:NTHIT0019","Aminoacyl-tRNA biosynthesis"
"324","hit:NTHIT0020","Aminoacyl-tRNA biosynthesis"
"325","hit:NTHIT0021","Aminoacyl-tRNA biosynthesis"
"326","hit:NTHIT0022","Aminoacyl-tRNA biosynthesis"
"327","hit:NTHI0389","Pyrimidine metabolism"
"328","hit:NTHI0389","Metabolic pathways"
"329","hit:NTHI0391","Ubiquinone and other terpenoid-quinone biosynthesis"
"330","hit:NTHI0391","Metabolic pathways"
"331","hit:NTHI0391","Biosynthesis of secondary metabolites"
"332","hit:NTHI0391","Biosynthesis of cofactors"
"333","hit:NTHI0392","Ubiquinone and other terpenoid-quinone biosynthesis"
"334","hit:NTHI0392","Metabolic pathways"
"335","hit:NTHI0392","Biosynthesis of secondary metabolites"
"336","hit:NTHI0392","Biosynthesis of cofactors"
"337","hit:NTHI0393","Ubiquinone and other terpenoid-quinone biosynthesis"
"338","hit:NTHI0393","Metabolic pathways"
"339","hit:NTHI0393","Biosynthesis of secondary metabolites"
"340","hit:NTHI0393","Biosynthesis of cofactors"
"341","hit:NTHI0395","Arginine biosynthesis"
"342","hit:NTHI0395","Alanine, aspartate and glutamate metabolism"
"343","hit:NTHI0395","Valine, leucine and isoleucine biosynthesis"
"344","hit:NTHI0395","Metabolic pathways"
"345","hit:NTHI0395","Biosynthesis of secondary metabolites"
"346","hit:NTHI0395","2-Oxocarboxylic acid metabolism"
"347","hit:NTHI0395","Biosynthesis of amino acids"
"348","hit:NTHI0397","Glycine, serine and threonine metabolism"
"349","hit:NTHI0397","Cysteine and methionine metabolism"
"350","hit:NTHI0397","Metabolic pathways"
"351","hit:NTHI0397","Biosynthesis of secondary metabolites"
"352","hit:NTHI0397","Carbon metabolism"
"353","hit:NTHI0397","Biosynthesis of amino acids"
"354","hit:NTHI0405","RNA degradation"
"355","hit:NTHI0426","Arginine and proline metabolism"
"356","hit:NTHI0426","Metabolic pathways"
"357","hit:NTHI0426","Biosynthesis of secondary metabolites"
"358","hit:NTHI0426","Biosynthesis of amino acids"
"359","hit:NTHI0430","Homologous recombination"
"360","hit:NTHI0431","Homologous recombination"
"361","hit:NTHI0432","Homologous recombination"
"362","hit:NTHI0434","Folate biosynthesis"
"363","hit:NTHI0434","Metabolic pathways"
"364","hit:NTHI0434","Biosynthesis of cofactors"
"365","hit:NTHI0435","Aminoacyl-tRNA biosynthesis"
"366","hit:NTHI0441","Pyruvate metabolism"
"367","hit:NTHI0441","Metabolic pathways"
"368","hit:NTHI0444","Homologous recombination"
"369","hit:NTHIT0023","Aminoacyl-tRNA biosynthesis"
"370","hit:NTHI0450","Homologous recombination"
"371","hit:NTHI0452","Purine metabolism"
"372","hit:NTHI0452","Metabolic pathways"
"373","hit:NTHI0453","Glycerolipid metabolism"
"374","hit:NTHI0453","Glycerophospholipid metabolism"
"375","hit:NTHI0453","Metabolic pathways"
"376","hit:NTHI0453","Biosynthesis of secondary metabolites"
"377","hit:NTHI0454","Folate biosynthesis"
"378","hit:NTHI0454","Metabolic pathways"
"379","hit:NTHI0454","Biosynthesis of cofactors"
"380","hit:NTHI0454","Sulfur relay system"
"381","hit:NTHI0456","Two-component system"
"382","hit:NTHI0458","Homologous recombination"
"383","hit:NTHI0463","Nitrogen metabolism"
"384","hit:NTHI0463","Metabolic pathways"
"385","hit:NTHI0463","Microbial metabolism in diverse environments"
"386","hit:NTHI0466","Nitrogen metabolism"
"387","hit:NTHI0466","Metabolic pathways"
"388","hit:NTHI0466","Microbial metabolism in diverse environments"
"389","hit:NTHI0468","Purine metabolism"
"390","hit:NTHI0468","Thiamine metabolism"
"391","hit:NTHI0468","Metabolic pathways"
"392","hit:NTHI0468","Biosynthesis of secondary metabolites"
"393","hit:NTHI0468","Biosynthesis of cofactors"
"394","hit:NTHI0469","beta-Lactam resistance"
"395","hit:NTHI0471","Galactose metabolism"
"396","hit:NTHI0471","Amino sugar and nucleotide sugar metabolism"
"397","hit:NTHI0471","O-Antigen nucleotide sugar biosynthesis"
"398","hit:NTHI0471","Metabolic pathways"
"399","hit:NTHI0471","Biosynthesis of nucleotide sugars"
"400","hit:NTHI0473","ABC transporters"
"401","hit:NTHI0474","ABC transporters"
"402","hit:NTHI0475","ABC transporters"
"403","hit:NTHI0476","Thiamine metabolism"
"404","hit:NTHI0476","Metabolic pathways"
"405","hit:NTHI0476","Biosynthesis of cofactors"
"406","hit:NTHI0477","ABC transporters"
"407","hit:NTHI0478","ABC transporters"
"408","hit:NTHI0479","ABC transporters"
"409","hit:NTHI0481","ABC transporters"
"410","hit:NTHI0488","Terpenoid backbone biosynthesis"
"411","hit:NTHI0488","Metabolic pathways"
"412","hit:NTHI0488","Biosynthesis of secondary metabolites"
"413","hit:NTHI0489","Aminoacyl-tRNA biosynthesis"
"414","hit:NTHI0498","Thiamine metabolism"
"415","hit:NTHI0498","Metabolic pathways"
"416","hit:NTHI0498","Biosynthesis of cofactors"
"417","hit:NTHI0498","Sulfur relay system"
"418","hit:NTHIT0024","Aminoacyl-tRNA biosynthesis"
"419","hit:NTHIT0025","Aminoacyl-tRNA biosynthesis"
"420","hit:NTHI0510","Fatty acid biosynthesis"
"421","hit:NTHI0510","Fatty acid degradation"
"422","hit:NTHI0510","Metabolic pathways"
"423","hit:NTHI0510","Fatty acid metabolism"
"424","hit:NTHI0510","Quorum sensing"
"425","hit:NTHI0518","Mismatch repair"
"426","hit:NTHI0519","Purine metabolism"
"427","hit:NTHI0519","Riboflavin metabolism"
"428","hit:NTHI0519","Metabolic pathways"
"429","hit:NTHI0520","Purine metabolism"
"430","hit:NTHI0520","Metabolic pathways"
"431","hit:NTHI0524","Mismatch repair"
"432","hit:NTHI0528","Fatty acid biosynthesis"
"433","hit:NTHI0528","Pyruvate metabolism"
"434","hit:NTHI0528","Propanoate metabolism"
"435","hit:NTHI0528","Metabolic pathways"
"436","hit:NTHI0528","Biosynthesis of secondary metabolites"
"437","hit:NTHI0528","Microbial metabolism in diverse environments"
"438","hit:NTHI0528","Carbon metabolism"
"439","hit:NTHI0528","Fatty acid metabolism"
"440","hit:NTHI0529","ABC transporters"
"441","hit:NTHI0531","ABC transporters"
"442","hit:NTHI0535","Quorum sensing"
"443","hit:NTHI0535","RNA degradation"
"444","hit:NTHI0538","RNA degradation"
"445","hit:NTHI0540","Thiamine metabolism"
"446","hit:NTHI0540","Riboflavin metabolism"
"447","hit:NTHI0540","Metabolic pathways"
"448","hit:NTHI0540","Biosynthesis of cofactors"
"449","hit:NTHI0541","Thiamine metabolism"
"450","hit:NTHI0541","Metabolic pathways"
"451","hit:NTHI0541","Biosynthesis of cofactors"
"452","hit:NTHI0542","Thiamine metabolism"
"453","hit:NTHI0542","Metabolic pathways"
"454","hit:NTHI0542","Biosynthesis of cofactors"
"455","hit:NTHI0549","Glycine, serine and threonine metabolism"
"456","hit:NTHI0549","Glycerophospholipid metabolism"
"457","hit:NTHI0549","Metabolic pathways"
"458","hit:NTHI0549","Biosynthesis of secondary metabolites"
"459","hit:NTHI0553","Alanine, aspartate and glutamate metabolism"
"460","hit:NTHI0553","Amino sugar and nucleotide sugar metabolism"
"461","hit:NTHI0553","Metabolic pathways"
"462","hit:NTHI0553","Biosynthesis of nucleotide sugars"
"463","hit:NTHI0557","Nicotinate and nicotinamide metabolism"
"464","hit:NTHI0557","Metabolic pathways"
"465","hit:NTHI0567","Peptidoglycan biosynthesis"
"466","hit:NTHI0567","Metabolic pathways"
"467","hit:NTHI0567","beta-Lactam resistance"
"468","hit:NTHI0570","Homologous recombination"
"469","hit:NTHI0572","Quorum sensing"
"470","hit:NTHI0572","Protein export"
"471","hit:NTHI0572","Bacterial secretion system"
"472","hit:NTHIT0026","Aminoacyl-tRNA biosynthesis"
"473","hit:NTHI0573","Fructose and mannose metabolism"
"474","hit:NTHI0573","Metabolic pathways"
"475","hit:NTHI0573","Microbial metabolism in diverse environments"
"476","hit:NTHI0573","Phosphotransferase system (PTS)"
"477","hit:NTHI0574","Fructose and mannose metabolism"
"478","hit:NTHI0574","Metabolic pathways"
"479","hit:NTHI0574","Phosphotransferase system (PTS)"
"480","hit:NTHI0575","Phosphotransferase system (PTS)"
"481","hit:NTHI0582","DNA replication"
"482","hit:NTHI0582","Mismatch repair"
"483","hit:NTHI0582","Homologous recombination"
"484","hit:NTHI0586","Pyrimidine metabolism"
"485","hit:NTHI0586","Metabolic pathways"
"486","hit:NTHI0589","Pyrimidine metabolism"
"487","hit:NTHI0589","Metabolic pathways"
"488","hit:NTHI0591","Purine metabolism"
"489","hit:NTHI0591","Pyrimidine metabolism"
"490","hit:NTHI0591","Nicotinate and nicotinamide metabolism"
"491","hit:NTHI0591","Pantothenate and CoA biosynthesis"
"492","hit:NTHI0591","Metabolic pathways"
"493","hit:NTHI0595","Pentose phosphate pathway"
"494","hit:NTHI0595","Metabolic pathways"
"495","hit:NTHI0595","Biosynthesis of secondary metabolites"
"496","hit:NTHI0595","Microbial metabolism in diverse environments"
"497","hit:NTHI0595","Carbon metabolism"
"498","hit:NTHI0595","Biosynthesis of amino acids"
"499","hit:NTHI0596","Glycine, serine and threonine metabolism"
"500","hit:NTHI0596","Cysteine and methionine metabolism"
"501","hit:NTHI0596","Methane metabolism"
"502","hit:NTHI0596","Metabolic pathways"
"503","hit:NTHI0596","Biosynthesis of secondary metabolites"
"504","hit:NTHI0596","Microbial metabolism in diverse environments"
"505","hit:NTHI0596","Carbon metabolism"
"506","hit:NTHI0596","Biosynthesis of amino acids"
"507","hit:NTHI0599","Histidine metabolism"
"508","hit:NTHI0599","Metabolic pathways"
"509","hit:NTHI0599","Biosynthesis of secondary metabolites"
"510","hit:NTHI0599","Biosynthesis of amino acids"
"511","hit:NTHI0600","Histidine metabolism"
"512","hit:NTHI0600","Metabolic pathways"
"513","hit:NTHI0600","Biosynthesis of secondary metabolites"
"514","hit:NTHI0600","Biosynthesis of amino acids"
"515","hit:NTHI0601","Histidine metabolism"
"516","hit:NTHI0601","Tyrosine metabolism"
"517","hit:NTHI0601","Phenylalanine metabolism"
"518","hit:NTHI0601","Phenylalanine, tyrosine and tryptophan biosynthesis"
"519","hit:NTHI0601","Novobiocin biosynthesis"
"520","hit:NTHI0601","Metabolic pathways"
"521","hit:NTHI0601","Biosynthesis of secondary metabolites"
"522","hit:NTHI0601","Biosynthesis of amino acids"
"523","hit:NTHI0602","Histidine metabolism"
"524","hit:NTHI0602","Metabolic pathways"
"525","hit:NTHI0602","Biosynthesis of secondary metabolites"
"526","hit:NTHI0602","Biosynthesis of amino acids"
"527","hit:NTHI0603","Histidine metabolism"
"528","hit:NTHI0603","Metabolic pathways"
"529","hit:NTHI0603","Biosynthesis of secondary metabolites"
"530","hit:NTHI0603","Biosynthesis of amino acids"
"531","hit:NTHI0604","Histidine metabolism"
"532","hit:NTHI0604","Metabolic pathways"
"533","hit:NTHI0604","Biosynthesis of secondary metabolites"
"534","hit:NTHI0604","Biosynthesis of amino acids"
"535","hit:NTHI0605","Histidine metabolism"
"536","hit:NTHI0605","Metabolic pathways"
"537","hit:NTHI0605","Biosynthesis of secondary metabolites"
