"","Gene","Pathway"
"81","pgi:PG_0084","Biosynthesis of amino acids"
"82","pgi:PG_0085","Galactose metabolism"
"83","pgi:PG_0085","Glycerolipid metabolism"
"84","pgi:PG_0085","Sphingolipid metabolism"
"85","pgi:PG_0085","Metabolic pathways"
"86","pgi:PG_0086","RNA degradation"
"87","pgi:PG_0087","Lipopolysaccharide biosynthesis"
"88","pgi:PG_0087","Metabolic pathways"
"89","pgi:PG_0087","Biosynthesis of nucleotide sugars"
"90","pgi:PG_0095","Mismatch repair"
"91","pgi:PG_0099","Aminoacyl-tRNA biosynthesis"
"92","pgi:PG_16SA","Ribosome"
"93","pgi:PG_t04","Aminoacyl-tRNA biosynthesis"
"94","pgi:PG_t05","Aminoacyl-tRNA biosynthesis"
"95","pgi:PG_23SA","Ribosome"
"96","pgi:PG_5SA","Ribosome"
"97","pgi:PG_0108","Amino sugar and nucleotide sugar metabolism"
"98","pgi:PG_0108","O-Antigen nucleotide sugar biosynthesis"
"99","pgi:PG_0108","Metabolic pathways"
"100","pgi:PG_0108","Biosynthesis of nucleotide sugars"
"101","pgi:PG_0108","Two-component system"
"102","pgi:PG_0111","Phenylalanine metabolism"
"103","pgi:PG_0111","Metabolic pathways"
"104","pgi:PG_0111","Microbial metabolism in diverse environments"
"105","pgi:PG_0115","Cysteine and methionine metabolism"
"106","pgi:PG_0115","Metabolic pathways"
"107","pgi:PG_0115","Biosynthesis of secondary metabolites"
"108","pgi:PG_0115","Microbial metabolism in diverse environments"
"109","pgi:PG_0115","Carbon metabolism"
"110","pgi:PG_0115","Biosynthesis of amino acids"
"111","pgi:PG_0120","Amino sugar and nucleotide sugar metabolism"
"112","pgi:PG_0120","O-Antigen nucleotide sugar biosynthesis"
"113","pgi:PG_0120","Metabolic pathways"
"114","pgi:PG_0120","Biosynthesis of nucleotide sugars"
"115","pgi:PG_0120","Two-component system"
"116","pgi:PG_0127","Porphyrin metabolism"
"117","pgi:PG_0127","Metabolic pathways"
"118","pgi:PG_0127","Biosynthesis of secondary metabolites"
"119","pgi:PG_0127","Biosynthesis of cofactors"
"120","pgi:PG_0130","Glycolysis / Gluconeogenesis"
"121","pgi:PG_0130","Glycine, serine and threonine metabolism"
"122","pgi:PG_0130","Methane metabolism"
"123","pgi:PG_0130","Metabolic pathways"
"124","pgi:PG_0130","Biosynthesis of secondary metabolites"
"125","pgi:PG_0130","Microbial metabolism in diverse environments"
"126","pgi:PG_0130","Carbon metabolism"
"127","pgi:PG_0130","Biosynthesis of amino acids"
"128","pgi:PG_0137","Glutathione metabolism"
"129","pgi:PG_0137","Metabolic pathways"
"130","pgi:PG_0138","Fatty acid biosynthesis"
"131","pgi:PG_0138","Metabolic pathways"
"132","pgi:PG_0138","Biosynthesis of secondary metabolites"
"133","pgi:PG_0138","Fatty acid metabolism"
"134","pgi:PG_0143","Arginine and proline metabolism"
"135","pgi:PG_0143","Metabolic pathways"
"136","pgi:PG_0144","Arginine and proline metabolism"
"137","pgi:PG_0144","Metabolic pathways"
"138","pgi:PG_0151","Quorum sensing"
"139","pgi:PG_0151","Protein export"
"140","pgi:PG_0151","Bacterial secretion system"
"141","pgi:PG_0152","Arginine and proline metabolism"
"142","pgi:PG_0152","Metabolic pathways"
"143","pgi:PG_0153","Aminoacyl-tRNA biosynthesis"
"144","pgi:PG_0155","Riboflavin metabolism"
"145","pgi:PG_0155","Metabolic pathways"
"146","pgi:PG_0155","Biosynthesis of secondary metabolites"
"147","pgi:PG_0155","Biosynthesis of cofactors"
"148","pgi:PG_0155","Quorum sensing"
"149","pgi:PG_0163","Glycolysis / Gluconeogenesis"
"150","pgi:PG_0163","Pentose phosphate pathway"
"151","pgi:PG_0163","Fructose and mannose metabolism"
"152","pgi:PG_0163","Metabolic pathways"
"153","pgi:PG_0163","Biosynthesis of secondary metabolites"
"154","pgi:PG_0163","Microbial metabolism in diverse environments"
"155","pgi:PG_0167","Ribosome"
"156","pgi:PG_0170","Selenocompound metabolism"
"157","pgi:PG_0170","Aminoacyl-tRNA biosynthesis"
"158","pgi:PG_0170","Metabolic pathways"
"159","pgi:PG_0171","Purine metabolism"
"160","pgi:PG_0171","Pyrimidine metabolism"
"161","pgi:PG_0171","Metabolic pathways"
"162","pgi:PG_0190","Peptidoglycan biosynthesis"
"163","pgi:PG_0190","Terpenoid backbone biosynthesis"
"164","pgi:PG_0190","Biosynthesis of secondary metabolites"
"165","pgi:PG_0202","Porphyrin metabolism"
"166","pgi:PG_0202","Metabolic pathways"
"167","pgi:PG_0202","Biosynthesis of secondary metabolites"
"168","pgi:PG_0202","Microbial metabolism in diverse environments"
"169","pgi:PG_0202","Biosynthesis of cofactors"
"170","pgi:PG_0210","Porphyrin metabolism"
"171","pgi:PG_0210","Metabolic pathways"
"172","pgi:PG_0210","Biosynthesis of cofactors"
"173","pgi:PG_0212","Porphyrin metabolism"
"174","pgi:PG_0212","Metabolic pathways"
"175","pgi:PG_0212","Biosynthesis of cofactors"
"176","pgi:PG_0223","DNA replication"
"177","pgi:PG_0223","Mismatch repair"
"178","pgi:PG_0223","Homologous recombination"
"179","pgi:PG_0230","Pentose phosphate pathway"
"180","pgi:PG_0230","Metabolic pathways"
"181","pgi:PG_0230","Biosynthesis of secondary metabolites"
"182","pgi:PG_0230","Microbial metabolism in diverse environments"
"183","pgi:PG_0230","Carbon metabolism"
"184","pgi:PG_0230","Biosynthesis of amino acids"
"185","pgi:PG_0237","Base excision repair"
"186","pgi:PG_0249","Citrate cycle (TCA cycle)"
"187","pgi:PG_0249","Pyruvate metabolism"
"188","pgi:PG_0249","Metabolic pathways"
"189","pgi:PG_0249","Microbial metabolism in diverse environments"
"190","pgi:PG_0249","Carbon metabolism"
"191","pgi:PG_0249","Biosynthesis of amino acids"
"192","pgi:PG_0263","Aminoacyl-tRNA biosynthesis"
"193","pgi:PG_0267","Aminoacyl-tRNA biosynthesis"
"194","pgi:PG_0268","Sulfur relay system"
"195","pgi:PG_0269","Base excision repair"
"196","pgi:PG_0271","DNA replication"
"197","pgi:PG_0271","Mismatch repair"
"198","pgi:PG_0271","Homologous recombination"
"199","pgi:PG_0279","Pyruvate metabolism"
"200","pgi:PG_0279","Metabolic pathways"
"201","pgi:PG_0279","Microbial metabolism in diverse environments"
"202","pgi:PG_0279","Carbon metabolism"
"203","pgi:PG_0285","beta-Lactam resistance"
"204","pgi:PG_0285","Cationic antimicrobial peptide (CAMP) resistance"
"205","pgi:PG_0285","Two-component system"
"206","pgi:PG_0285","Bacterial secretion system"
"207","pgi:PG_0296","Purine metabolism"
"208","pgi:PG_0296","Metabolic pathways"
"209","pgi:PG_0296","Biosynthesis of secondary metabolites"
"210","pgi:PG_0314","Ribosome"
"211","pgi:PG_0315","Ribosome"
"212","pgi:PG_0316","Aminoacyl-tRNA biosynthesis"
"213","pgi:PG_0324","Histidine metabolism"
"214","pgi:PG_0324","Metabolic pathways"
"215","pgi:PG_0325","One carbon pool by folate"
"216","pgi:PG_0325","Metabolic pathways"
"217","pgi:PG_0325","Carbon metabolism"
"218","pgi:PG_0325","Biosynthesis of cofactors"
"219","pgi:PG_0328","Histidine metabolism"
"220","pgi:PG_0328","Metabolic pathways"
"221","pgi:PG_0329","Histidine metabolism"
"222","pgi:PG_0329","One carbon pool by folate"
"223","pgi:PG_0329","Metabolic pathways"
"224","pgi:PG_0332","RNA degradation"
"225","pgi:PG_0335","Metabolic pathways"
"226","pgi:PG_0335","Biosynthesis of secondary metabolites"
"227","pgi:PG_0343","Cysteine and methionine metabolism"
"228","pgi:PG_0343","Selenocompound metabolism"
"229","pgi:PG_0343","Metabolic pathways"
"230","pgi:PG_0347","Galactose metabolism"
"231","pgi:PG_0347","Amino sugar and nucleotide sugar metabolism"
"232","pgi:PG_0347","O-Antigen nucleotide sugar biosynthesis"
"233","pgi:PG_0347","Metabolic pathways"
"234","pgi:PG_0347","Biosynthesis of nucleotide sugars"
"235","pgi:PG_0348","Homologous recombination"
"236","pgi:PG_0349","Starch and sucrose metabolism"
"237","pgi:PG_0352","Other glycan degradation"
"238","pgi:PG_0352","Sphingolipid metabolism"
"239","pgi:PG_0352","Metabolic pathways"
"240","pgi:PG_0357","Pyrimidine metabolism"
"241","pgi:PG_0357","Alanine, aspartate and glutamate metabolism"
"242","pgi:PG_0357","Metabolic pathways"
"243","pgi:PG_0357","Biosynthesis of cofactors"
"244","pgi:PG_0358","Pyrimidine metabolism"
"245","pgi:PG_0358","Alanine, aspartate and glutamate metabolism"
"246","pgi:PG_0358","Metabolic pathways"
"247","pgi:PG_0358","Biosynthesis of cofactors"
"248","pgi:PG_0369","Pantothenate and CoA biosynthesis"
"249","pgi:PG_0369","Metabolic pathways"
"250","pgi:PG_0369","Biosynthesis of cofactors"
"251","pgi:PG_0375","Ribosome"
"252","pgi:PG_0376","Ribosome"
"253","pgi:PG_0377","Ribosome"
"254","pgi:PG_0380","Nucleotide excision repair"
"255","pgi:PG_0384","Mismatch repair"
"256","pgi:PG_0385","Ribosome"
"257","pgi:PG_t06","Aminoacyl-tRNA biosynthesis"
"258","pgi:PG_t07","Aminoacyl-tRNA biosynthesis"
"259","pgi:PG_t08","Aminoacyl-tRNA biosynthesis"
"260","pgi:PG_0390","Ribosome"
"261","pgi:PG_0391","Ribosome"
"262","pgi:PG_0392","Ribosome"
"263","pgi:PG_0393","Ribosome"
"264","pgi:PG_0394","RNA polymerase"
"265","pgi:PG_0395","RNA polymerase"
"266","pgi:PG_0398","Homologous recombination"
"267","pgi:PG_0401","RNA degradation"
"268","pgi:PG_0412","Mismatch repair"
"269","pgi:PG_0416","RNA degradation"
"270","pgi:PG_0425","Methane metabolism"
"271","pgi:PG_0425","Metabolic pathways"
"272","pgi:PG_0425","Microbial metabolism in diverse environments"
"273","pgi:PG_0425","Carbon metabolism"
"274","pgi:PG_0429","Glycolysis / Gluconeogenesis"
"275","pgi:PG_0429","Citrate cycle (TCA cycle)"
"276","pgi:PG_0429","Pyruvate metabolism"
"277","pgi:PG_0429","Butanoate metabolism"
"278","pgi:PG_0429","Metabolic pathways"
"279","pgi:PG_0429","Biosynthesis of secondary metabolites"
"280","pgi:PG_0429","Microbial metabolism in diverse environments"
"281","pgi:PG_0429","Carbon metabolism"
"282","pgi:PG_0430","Glycolysis / Gluconeogenesis"
"283","pgi:PG_0430","Citrate cycle (TCA cycle)"
"284","pgi:PG_0430","Pyruvate metabolism"
"285","pgi:PG_0430","Butanoate metabolism"
"286","pgi:PG_0430","Metabolic pathways"
"287","pgi:PG_0430","Biosynthesis of secondary metabolites"
"288","pgi:PG_0430","Microbial metabolism in diverse environments"
"289","pgi:PG_0430","Carbon metabolism"
"290","pgi:PG_0437","Two-component system"
"291","pgi:PG_0446","Sulfur relay system"
"292","pgi:PG_0447","Pantothenate and CoA biosynthesis"
"293","pgi:PG_0447","Metabolic pathways"
"294","pgi:PG_0447","Biosynthesis of cofactors"
"295","pgi:PG_0463","Folate biosynthesis"
"296","pgi:PG_0463","Metabolic pathways"
"297","pgi:PG_0463","Biosynthesis of cofactors"
"298","pgi:PG_0464","Purine metabolism"
"299","pgi:PG_0464","Alanine, aspartate and glutamate metabolism"
"300","pgi:PG_0464","Metabolic pathways"
"301","pgi:PG_0464","Biosynthesis of cofactors"
"302","pgi:PG_0468","Fructose and mannose metabolism"
"303","pgi:PG_0468","Amino sugar and nucleotide sugar metabolism"
"304","pgi:PG_0468","O-Antigen nucleotide sugar biosynthesis"
"305","pgi:PG_0468","Metabolic pathways"
"306","pgi:PG_0468","Biosynthesis of secondary metabolites"
"307","pgi:PG_0468","Biosynthesis of cofactors"
"308","pgi:PG_0468","Biosynthesis of nucleotide sugars"
"309","pgi:PG_0474","Glycine, serine and threonine metabolism"
"310","pgi:PG_0474","Metabolic pathways"
"311","pgi:PG_0474","Biosynthesis of secondary metabolites"
"312","pgi:PG_0474","Microbial metabolism in diverse environments"
"313","pgi:PG_0474","Biosynthesis of amino acids"
"314","pgi:PG_0477","beta-Alanine metabolism"
"315","pgi:PG_0477","Pantothenate and CoA biosynthesis"
"316","pgi:PG_0477","Metabolic pathways"
"317","pgi:PG_0477","Biosynthesis of secondary metabolites"
"318","pgi:PG_0477","Biosynthesis of cofactors"
"319","pgi:PG_0480","Porphyrin metabolism"
"320","pgi:PG_0480","Metabolic pathways"
"321","pgi:PG_0480","Biosynthesis of cofactors"
"322","pgi:PG_0481","Glycine, serine and threonine metabolism"
"323","pgi:PG_0481","Metabolic pathways"
"324","pgi:PG_0483","Pantothenate and CoA biosynthesis"
"325","pgi:PG_0483","Metabolic pathways"
"326","pgi:PG_0483","Biosynthesis of cofactors"
"327","pgi:PG_0485","Quorum sensing"
"328","pgi:PG_0485","Protein export"
"329","pgi:PG_0485","Bacterial secretion system"
"330","pgi:PG_0488","Homologous recombination"
"331","pgi:PG_0497","Cysteine and methionine metabolism"
"332","pgi:PG_0497","Metabolic pathways"
"333","pgi:PG_0497","Biosynthesis of amino acids"
"334","pgi:PG_0498","Cysteine and methionine metabolism"
"335","pgi:PG_0498","Metabolic pathways"
"336","pgi:PG_0498","Biosynthesis of amino acids"
"337","pgi:PG_0498","Quorum sensing"
"338","pgi:PG_0501","ABC transporters"
"339","pgi:PG_0504","Lipoic acid metabolism"
"340","pgi:PG_0504","Metabolic pathways"
"341","pgi:PG_0504","Biosynthesis of cofactors"
"342","pgi:PG_0506","Cationic antimicrobial peptide (CAMP) resistance"
"343","pgi:PG_0508","Glycerophospholipid metabolism"
"344","pgi:PG_0512","Purine metabolism"
"345","pgi:PG_0512","Metabolic pathways"
"346","pgi:PG_0514","Quorum sensing"
"347","pgi:PG_0514","Protein export"
"348","pgi:PG_0514","Bacterial secretion system"
"349","pgi:PG_t09","Aminoacyl-tRNA biosynthesis"
"350","pgi:PG_0520","RNA degradation"
"351","pgi:PG_0522","Metabolic pathways"
"352","pgi:PG_0522","Biosynthesis of secondary metabolites"
"353","pgi:PG_0523","Purine metabolism"
"354","pgi:PG_0523","Metabolic pathways"
"355","pgi:PG_0523","Biosynthesis of secondary metabolites"
"356","pgi:PG_0525","Pyrimidine metabolism"
"357","pgi:PG_0525","Metabolic pathways"
"358","pgi:PG_0525","Biosynthesis of cofactors"
"359","pgi:PG_0526","Quorum sensing"
"360","pgi:PG_0526","Protein export"
"361","pgi:PG_0526","Bacterial secretion system"
"362","pgi:PG_0528","Purine metabolism"
"363","pgi:PG_0528","Alanine, aspartate and glutamate metabolism"
"364","pgi:PG_0528","Metabolic pathways"
"365","pgi:PG_0528","Biosynthesis of secondary metabolites"
"366","pgi:PG_0529","Pyrimidine metabolism"
"367","pgi:PG_0529","Alanine, aspartate and glutamate metabolism"
"368","pgi:PG_0529","Metabolic pathways"
"369","pgi:PG_0529","Biosynthesis of cofactors"
"370","pgi:PG_0530","Pyrimidine metabolism"
"371","pgi:PG_0530","Alanine, aspartate and glutamate metabolism"
"372","pgi:PG_0530","Metabolic pathways"
"373","pgi:PG_0530","Biosynthesis of cofactors"
"374","pgi:PG_0531","Nicotinate and nicotinamide metabolism"
"375","pgi:PG_0531","Metabolic pathways"
"376","pgi:PG_0531","Biosynthesis of cofactors"
"377","pgi:PG_0532","Vancomycin resistance"
"378","pgi:PG_0532","Two-component system"
"379","pgi:PG_t10","Aminoacyl-tRNA biosynthesis"
"380","pgi:PG_t11","Aminoacyl-tRNA biosynthesis"
"381","pgi:PG_t12","Aminoacyl-tRNA biosynthesis"
"382","pgi:PG_t13","Aminoacyl-tRNA biosynthesis"
"383","pgi:PG_0537","Glutathione metabolism"
"384","pgi:PG_0537","Metabolic pathways"
"385","pgi:PG_0539","beta-Lactam resistance"
"386","pgi:PG_0539","Cationic antimicrobial peptide (CAMP) resistance"
"387","pgi:PG_0548","Glycolysis / Gluconeogenesis"
"388","pgi:PG_0548","Citrate cycle (TCA cycle)"
"389","pgi:PG_0548","Pyruvate metabolism"
"390","pgi:PG_0548","Butanoate metabolism"
"391","pgi:PG_0548","Metabolic pathways"
"392","pgi:PG_0548","Biosynthesis of secondary metabolites"
"393","pgi:PG_0548","Microbial metabolism in diverse environments"
"394","pgi:PG_0548","Carbon metabolism"
"395","pgi:PG_0558","Purine metabolism"
"396","pgi:PG_0558","Pyrimidine metabolism"
"397","pgi:PG_0558","Nicotinate and nicotinamide metabolism"
"398","pgi:PG_0558","Metabolic pathways"
"399","pgi:PG_0558","Biosynthesis of secondary metabolites"
"400","pgi:PG_0559","Cysteine and methionine metabolism"
"401","pgi:PG_0559","Metabolic pathways"
"402","pgi:PG_0571","Glycine, serine and threonine metabolism"
"403","pgi:PG_0571","Monobactam biosynthesis"
"404","pgi:PG_0571","Cysteine and methionine metabolism"
"405","pgi:PG_0571","Lysine biosynthesis"
"406","pgi:PG_0571","Metabolic pathways"
"407","pgi:PG_0571","Biosynthesis of secondary metabolites"
"408","pgi:PG_0571","Microbial metabolism in diverse environments"
"409","pgi:PG_0571","2-Oxocarboxylic acid metabolism"
"410","pgi:PG_0571","Biosynthesis of amino acids"
"411","pgi:PG_0575","Peptidoglycan biosynthesis"
"412","pgi:PG_0575","Metabolic pathways"
"413","pgi:PG_0575","beta-Lactam resistance"
"414","pgi:PG_0576","Lysine biosynthesis"
"415","pgi:PG_0576","Peptidoglycan biosynthesis"
"416","pgi:PG_0576","Metabolic pathways"
"417","pgi:PG_0577","Peptidoglycan biosynthesis"
"418","pgi:PG_0577","Metabolic pathways"
"419","pgi:PG_0577","Vancomycin resistance"
"420","pgi:PG_0578","D-Amino acid metabolism"
"421","pgi:PG_0578","Peptidoglycan biosynthesis"
"422","pgi:PG_0578","Metabolic pathways"
"423","pgi:PG_0580","Peptidoglycan biosynthesis"
"424","pgi:PG_0580","Metabolic pathways"
"425","pgi:PG_0580","Vancomycin resistance"
"426","pgi:PG_0581","Peptidoglycan biosynthesis"
"427","pgi:PG_0581","Metabolic pathways"
"428","pgi:PG_0588","Pantothenate and CoA biosynthesis"
"429","pgi:PG_0588","Metabolic pathways"
"430","pgi:PG_0588","Biosynthesis of secondary metabolites"
"431","pgi:PG_0588","Biosynthesis of cofactors"
"432","pgi:PG_0589","Purine metabolism"
"433","pgi:PG_0589","Metabolic pathways"
"434","pgi:PG_0592","Ribosome"
"435","pgi:PG_0594","Flagellar assembly"
"436","pgi:PG_0595","Ribosome"
"437","pgi:PG_0596","Ribosome"
"438","pgi:PG_0597","Ribosome"
"439","pgi:PG_0598","ABC transporters"
"440","pgi:PG_0599","Riboflavin metabolism"
"441","pgi:PG_0599","Folate biosynthesis"
"442","pgi:PG_0599","Metabolic pathways"
"443","pgi:PG_0599","Biosynthesis of secondary metabolites"
"444","pgi:PG_0599","Biosynthesis of cofactors"
"445","pgi:PG_0603","Pyrimidine metabolism"
"446","pgi:PG_0603","Metabolic pathways"
"447","pgi:PG_0604","Terpenoid backbone biosynthesis"
"448","pgi:PG_0604","Metabolic pathways"
"449","pgi:PG_0604","Biosynthesis of secondary metabolites"
"450","pgi:PG_0623","Glycolysis / Gluconeogenesis"
"451","pgi:PG_0623","Fructose and mannose metabolism"
"452","pgi:PG_0623","Metabolic pathways"
"453","pgi:PG_0623","Biosynthesis of secondary metabolites"
"454","pgi:PG_0623","Microbial metabolism in diverse environments"
"455","pgi:PG_0623","Carbon metabolism"
"456","pgi:PG_0623","Biosynthesis of amino acids"
"457","pgi:PG_0625","Folate biosynthesis"
"458","pgi:PG_0625","Metabolic pathways"
"459","pgi:PG_0625","Biosynthesis of cofactors"
"460","pgi:PG_0628","ABC transporters"
"461","pgi:PG_0629","Nicotinate and nicotinamide metabolism"
"462","pgi:PG_0629","Metabolic pathways"
"463","pgi:PG_0629","Biosynthesis of cofactors"
"464","pgi:PG_0630","Vitamin B6 metabolism"
"465","pgi:PG_0630","Metabolic pathways"
"466","pgi:PG_0630","Biosynthesis of cofactors"
"467","pgi:PG_0637","Thiamine metabolism"
"468","pgi:PG_0637","Metabolic pathways"
"469","pgi:PG_0637","Biosynthesis of cofactors"
"470","pgi:PG_0638","Lipopolysaccharide biosynthesis"
"471","pgi:PG_0638","Metabolic pathways"
"472","pgi:PG_t14","Aminoacyl-tRNA biosynthesis"
"473","pgi:PG_0653","Glycine, serine and threonine metabolism"
"474","pgi:PG_0653","Methane metabolism"
"475","pgi:PG_0653","Metabolic pathways"
"476","pgi:PG_0653","Biosynthesis of secondary metabolites"
"477","pgi:PG_0653","Microbial metabolism in diverse environments"
"478","pgi:PG_0653","Carbon metabolism"
"479","pgi:PG_0653","Biosynthesis of amino acids"
"480","pgi:PG_0656","Ribosome"
"481","pgi:PG_0657","Pyrimidine metabolism"
"482","pgi:PG_0657","Metabolic pathways"
"483","pgi:PG_0658","Lipopolysaccharide biosynthesis"
"484","pgi:PG_0658","Metabolic pathways"
"485","pgi:PG_0658","Biosynthesis of nucleotide sugars"
"486","pgi:PG_0665","Galactose metabolism"
"487","pgi:PG_0665","Other glycan degradation"
"488","pgi:PG_0665","Sphingolipid metabolism"
"489","pgi:PG_0665","Metabolic pathways"
"490","pgi:PG_0669","Porphyrin metabolism"
"491","pgi:PG_0669","Metabolic pathways"
"492","pgi:PG_0669","Biosynthesis of cofactors"
"493","pgi:PG_0677","Lysine biosynthesis"
"494","pgi:PG_0677","Lysine degradation"
"495","pgi:PG_0677","Metabolic pathways"
"496","pgi:PG_0677","Biosynthesis of secondary metabolites"
"497","pgi:PG_0677","Biosynthesis of amino acids"
"498","pgi:PG_0678","Nicotinate and nicotinamide metabolism"
"499","pgi:PG_0678","Metabolic pathways"
"500","pgi:PG_0678","Biosynthesis of cofactors"
"501","pgi:PG_0679","beta-Lactam resistance"
"502","pgi:PG_0679","Cationic antimicrobial peptide (CAMP) resistance"
"503","pgi:PG_0679","Two-component system"
"504","pgi:PG_0679","Bacterial secretion system"
"505","pgi:PG_0687","Butanoate metabolism"
"506","pgi:PG_0687","Metabolic pathways"
"507","pgi:PG_0687","Carbon metabolism"
"508","pgi:PG_0689","Butanoate metabolism"
"509","pgi:PG_0689","Metabolic pathways"
"510","pgi:PG_0689","Carbon metabolism"
"511","pgi:PG_0690","Butanoate metabolism"
"512","pgi:PG_0690","Metabolic pathways"
"513","pgi:PG_0690","Carbon metabolism"
"514","pgi:PG_0692","Butanoate metabolism"
"515","pgi:PG_0692","Metabolic pathways"
"516","pgi:PG_0692","Microbial metabolism in diverse environments"
"517","pgi:PG_0692","Carbon metabolism"
"518","pgi:PG_0699","Starch and sucrose metabolism"
"519","pgi:PG_0699","Metabolic pathways"
"520","pgi:PG_0699","Biosynthesis of secondary metabolites"
"521","pgi:PG_0701","Porphyrin metabolism"
"522","pgi:PG_0701","Metabolic pathways"
"523","pgi:PG_0701","Biosynthesis of cofactors"
"524","pgi:PG_0702","Porphyrin metabolism"
"525","pgi:PG_0702","Metabolic pathways"
"526","pgi:PG_0702","Biosynthesis of cofactors"
"527","pgi:PG_0703","Porphyrin metabolism"
"528","pgi:PG_0703","Metabolic pathways"
"529","pgi:PG_0703","Biosynthesis of cofactors"
"530","pgi:PG_0704","Porphyrin metabolism"
"531","pgi:PG_0704","Metabolic pathways"
"532","pgi:PG_0704","Biosynthesis of cofactors"
"533","pgi:PG_0705","D-Amino acid metabolism"
"534","pgi:PG_0705","Metabolic pathways"
"535","pgi:PG_0713","Phenylalanine, tyrosine and tryptophan biosynthesis"
"536","pgi:PG_0713","Metabolic pathways"
"537","pgi:PG_0713","Biosynthesis of secondary metabolites"
"538","pgi:PG_0713","Biosynthesis of amino acids"
"539","pgi:PG_0713","Quorum sensing"
