"","Gene","Pathway"
"136","sml:Smlt0224","Biosynthesis of amino acids"
"137","sml:Smlt0226","Protein export"
"138","sml:Smlt0231","Pyruvate metabolism"
"139","sml:Smlt0231","Glyoxylate and dicarboxylate metabolism"
"140","sml:Smlt0231","Metabolic pathways"
"141","sml:Smlt0231","Biosynthesis of secondary metabolites"
"142","sml:Smlt0231","Microbial metabolism in diverse environments"
"143","sml:Smlt0231","Carbon metabolism"
"144","sml:Smlt0232","Glyoxylate and dicarboxylate metabolism"
"145","sml:Smlt0232","Metabolic pathways"
"146","sml:Smlt0232","Biosynthesis of secondary metabolites"
"147","sml:Smlt0232","Microbial metabolism in diverse environments"
"148","sml:Smlt0232","Carbon metabolism"
"149","sml:Smlt0237","Valine, leucine and isoleucine degradation"
"150","sml:Smlt0237","Metabolic pathways"
"151","sml:Smlt0238","Valine, leucine and isoleucine degradation"
"152","sml:Smlt0238","Metabolic pathways"
"153","sml:Smlt0239","Valine, leucine and isoleucine degradation"
"154","sml:Smlt0239","Metabolic pathways"
"155","sml:Smlt0247","Purine metabolism"
"156","sml:Smlt0247","Pyrimidine metabolism"
"157","sml:Smlt0247","Metabolic pathways"
"158","sml:Smlt0248","Purine metabolism"
"159","sml:Smlt0248","Pyrimidine metabolism"
"160","sml:Smlt0248","Metabolic pathways"
"161","sml:Smlt0255","Glyoxylate and dicarboxylate metabolism"
"162","sml:Smlt0255","One carbon pool by folate"
"163","sml:Smlt0255","Metabolic pathways"
"164","sml:Smlt0257","Nicotinate and nicotinamide metabolism"
"165","sml:Smlt0257","Metabolic pathways"
"166","sml:Smlt0257","Biosynthesis of cofactors"
"167","sml:Smlt0260","Nicotinate and nicotinamide metabolism"
"168","sml:Smlt0260","Metabolic pathways"
"169","sml:Smlt0261","Nicotinate and nicotinamide metabolism"
"170","sml:Smlt0261","Metabolic pathways"
"171","sml:Smlt0264","Valine, leucine and isoleucine degradation"
"172","sml:Smlt0264","beta-Alanine metabolism"
"173","sml:Smlt0264","Inositol phosphate metabolism"
"174","sml:Smlt0264","Propanoate metabolism"
"175","sml:Smlt0264","Metabolic pathways"
"176","sml:Smlt0264","Carbon metabolism"
"177","sml:Smlt0268","Valine, leucine and isoleucine degradation"
"178","sml:Smlt0268","Metabolic pathways"
"179","sml:Smlt0277","Cationic antimicrobial peptide (CAMP) resistance"
"180","sml:Smlt0277","Two-component system"
"181","sml:Smlt0278","Cationic antimicrobial peptide (CAMP) resistance"
"182","sml:Smlt0278","Two-component system"
"183","sml:Smlt0282","Biotin metabolism"
"184","sml:Smlt0282","Metabolic pathways"
"185","sml:Smlt0283","Pantothenate and CoA biosynthesis"
"186","sml:Smlt0283","Metabolic pathways"
"187","sml:Smlt0283","Biosynthesis of cofactors"
"188","sml:Smlt0341","Arginine biosynthesis"
"189","sml:Smlt0341","Arginine and proline metabolism"
"190","sml:Smlt0341","Metabolic pathways"
"191","sml:Smlt0341","Biosynthesis of secondary metabolites"
"192","sml:Smlt0341","Biosynthesis of amino acids"
"193","sml:Smlt0345","Aminoacyl-tRNA biosynthesis"
"194","sml:Smlt0366","Two-component system"
"195","sml:Smlt0367","Two-component system"
"196","sml:Smlt0372","Tryptophan metabolism"
"197","sml:Smlt0372","Glyoxylate and dicarboxylate metabolism"
"198","sml:Smlt0372","Metabolic pathways"
"199","sml:Smlt0372","Biosynthesis of secondary metabolites"
"200","sml:Smlt0372","Carbon metabolism"
"201","sml:Smlt0373","Glutathione metabolism"
"202","sml:Smlt0373","Metabolic pathways"
"203","sml:Smlt0374","Riboflavin metabolism"
"204","sml:Smlt0374","Metabolic pathways"
"205","sml:Smlt0374","Biosynthesis of secondary metabolites"
"206","sml:Smlt0374","Biosynthesis of cofactors"
"207","sml:Smlt0389","Two-component system"
"208","sml:Smlt0398","Aminoacyl-tRNA biosynthesis"
"209","sml:Smlt0400","Two-component system"
"210","sml:Smlt0401","Pantothenate and CoA biosynthesis"
"211","sml:Smlt0401","Metabolic pathways"
"212","sml:Smlt0401","Biosynthesis of cofactors"
"213","sml:Smlt0402","Pyrimidine metabolism"
"214","sml:Smlt0402","Metabolic pathways"
"215","sml:Smlt0403","Glycolysis / Gluconeogenesis"
"216","sml:Smlt0403","Pentose phosphate pathway"
"217","sml:Smlt0403","Fructose and mannose metabolism"
"218","sml:Smlt0403","Galactose metabolism"
"219","sml:Smlt0403","Purine metabolism"
"220","sml:Smlt0403","Starch and sucrose metabolism"
"221","sml:Smlt0403","Amino sugar and nucleotide sugar metabolism"
"222","sml:Smlt0403","Streptomycin biosynthesis"
"223","sml:Smlt0403","Metabolic pathways"
"224","sml:Smlt0403","Biosynthesis of secondary metabolites"
"225","sml:Smlt0403","Microbial metabolism in diverse environments"
"226","sml:Smlt0403","Biosynthesis of nucleotide sugars"
"227","sml:Smlt0404","Two-component system"
"228","sml:Smlt0404","Quorum sensing"
"229","sml:Smlt0405","Two-component system"
"230","sml:Smlt0406","Two-component system"
"231","sml:Smlt0407","Two-component system"
"232","sml:Smlt0408","Two-component system"
"233","sml:Smlt0411","Pyrimidine metabolism"
"234","sml:Smlt0411","Metabolic pathways"
"235","sml:Smlt0411","Biosynthesis of cofactors"
"236","sml:Smlt0412","Base excision repair"
"237","sml:Smlt0413","beta-Lactam resistance"
"238","sml:Smlt0415","Amino sugar and nucleotide sugar metabolism"
"239","sml:Smlt0415","Metabolic pathways"
"240","sml:Smlt0415","Biosynthesis of nucleotide sugars"
"241","sml:Smlt0417","Aminoacyl-tRNA biosynthesis"
"242","sml:Smlt0425","Nicotinate and nicotinamide metabolism"
"243","sml:Smlt0425","Metabolic pathways"
"244","sml:Smlt0426","Alanine, aspartate and glutamate metabolism"
"245","sml:Smlt0426","Arginine and proline metabolism"
"246","sml:Smlt0426","Metabolic pathways"
"247","sml:Smlt0426","Biosynthesis of secondary metabolites"
"248","sml:Smlt0428","Oxidative phosphorylation"
"249","sml:Smlt0428","Metabolic pathways"
"250","sml:Smlt0429","Oxidative phosphorylation"
"251","sml:Smlt0429","Metabolic pathways"
"252","sml:Smlt0431","Oxidative phosphorylation"
"253","sml:Smlt0431","Metabolic pathways"
"254","sml:Smlt0432","Oxidative phosphorylation"
"255","sml:Smlt0432","Metabolic pathways"
"256","sml:Smlt0436","Oxidative phosphorylation"
"257","sml:Smlt0436","Porphyrin metabolism"
"258","sml:Smlt0436","Metabolic pathways"
"259","sml:Smlt0436","Biosynthesis of secondary metabolites"
"260","sml:Smlt0436","Biosynthesis of cofactors"
"261","sml:Smlt0436","Two-component system"
"262","sml:Smlt0436A","Oxidative phosphorylation"
"263","sml:Smlt0436A","Porphyrin metabolism"
"264","sml:Smlt0436A","Metabolic pathways"
"265","sml:Smlt0436A","Biosynthesis of secondary metabolites"
"266","sml:Smlt0436A","Biosynthesis of cofactors"
"267","sml:Smlt0441","DNA replication"
"268","sml:Smlt0444","Ribosome"
"269","sml:Smlt0447","Folate biosynthesis"
"270","sml:Smlt0447","Metabolic pathways"
"271","sml:Smlt0447","Biosynthesis of cofactors"
"272","sml:Smlt0449","Cyanoamino acid metabolism"
"273","sml:Smlt0449","Starch and sucrose metabolism"
"274","sml:Smlt0449","Biosynthesis of various plant secondary metabolites"
"275","sml:Smlt0449","Metabolic pathways"
"276","sml:Smlt0449","Biosynthesis of secondary metabolites"
"277","sml:Smlt0463","Vancomycin resistance"
"278","sml:Smlt0463","Two-component system"
"279","sml:Smlt0471","Citrate cycle (TCA cycle)"
"280","sml:Smlt0471","Pyruvate metabolism"
"281","sml:Smlt0471","Butanoate metabolism"
"282","sml:Smlt0471","Metabolic pathways"
"283","sml:Smlt0471","Biosynthesis of secondary metabolites"
"284","sml:Smlt0471","Microbial metabolism in diverse environments"
"285","sml:Smlt0471","Carbon metabolism"
"286","sml:Smlt0482","Pyrimidine metabolism"
"287","sml:Smlt0482","Metabolic pathways"
"288","sml:Smlt0490","Glycolysis / Gluconeogenesis"
"289","sml:Smlt0490","Citrate cycle (TCA cycle)"
"290","sml:Smlt0490","Pyruvate metabolism"
"291","sml:Smlt0490","Metabolic pathways"
"292","sml:Smlt0490","Biosynthesis of secondary metabolites"
"293","sml:Smlt0490","Microbial metabolism in diverse environments"
"294","sml:Smlt0490","Carbon metabolism"
"295","sml:Smlt0554","Biosynthesis of secondary metabolites"
"296","sml:Smlt0561","Bacterial chemotaxis"
"297","sml:Smlt0561","Flagellar assembly"
"298","sml:Smlt0562","Two-component system"
"299","sml:Smlt0562","Bacterial chemotaxis"
"300","sml:Smlt0562","Flagellar assembly"
"301","sml:Smlt0567","Phenylalanine metabolism"
"302","sml:Smlt0567","D-Amino acid metabolism"
"303","sml:Smlt0567","Metabolic pathways"
"304","sml:Smlt0568","D-Amino acid metabolism"
"305","sml:Smlt0568","Metabolic pathways"
"306","sml:Smlt0568","Vancomycin resistance"
"307","sml:Smlt0576","Fatty acid biosynthesis"
"308","sml:Smlt0576","Biotin metabolism"
"309","sml:Smlt0576","Metabolic pathways"
"310","sml:Smlt0576","Fatty acid metabolism"
"311","sml:Smlt0576","Biosynthesis of cofactors"
"312","sml:Smlt0577","Fatty acid biosynthesis"
"313","sml:Smlt0577","Metabolic pathways"
"314","sml:Smlt0577","Fatty acid metabolism"
"315","sml:Smlt0584","Glyoxylate and dicarboxylate metabolism"
"316","sml:Smlt0584","Metabolic pathways"
"317","sml:Smlt0584","Biosynthesis of secondary metabolites"
"318","sml:Smlt0586","Porphyrin metabolism"
"319","sml:Smlt0586","Metabolic pathways"
"320","sml:Smlt0586","Biosynthesis of cofactors"
"321","sml:Smlt0588","Cysteine and methionine metabolism"
"322","sml:Smlt0588","Metabolic pathways"
"323","sml:Smlt0589","Biotin metabolism"
"324","sml:Smlt0589","Metabolic pathways"
"325","sml:Smlt0589","Biosynthesis of cofactors"
"326","sml:Smlt0596","Two-component system"
"327","sml:Smlt0597","Two-component system"
"328","sml:Smlt0598","Alanine, aspartate and glutamate metabolism"
"329","sml:Smlt0598","Metabolic pathways"
"330","sml:Smlt0598","Biosynthesis of secondary metabolites"
"331","sml:Smlt0598","Biosynthesis of amino acids"
"332","sml:Smlt0601","Folate biosynthesis"
"333","sml:Smlt0601","Metabolic pathways"
"334","sml:Smlt0601","Biosynthesis of cofactors"
"335","sml:Smlt0605","RNA degradation"
"336","sml:Smlt0608","Tyrosine metabolism"
"337","sml:Smlt0608","Styrene degradation"
"338","sml:Smlt0608","Metabolic pathways"
"339","sml:Smlt0608","Microbial metabolism in diverse environments"
"340","sml:Smlt0609","Tyrosine metabolism"
"341","sml:Smlt0609","Styrene degradation"
"342","sml:Smlt0609","Metabolic pathways"
"343","sml:Smlt0609","Microbial metabolism in diverse environments"
"344","sml:Smlt0610","Base excision repair"
"345","sml:Smlt0616","Glycine, serine and threonine metabolism"
"346","sml:Smlt0616","Cysteine and methionine metabolism"
"347","sml:Smlt0616","Metabolic pathways"
"348","sml:Smlt0616","Biosynthesis of secondary metabolites"
"349","sml:Smlt0616","Biosynthesis of amino acids"
"350","sml:Smlt0617","Glycine, serine and threonine metabolism"
"351","sml:Smlt0617","Cysteine and methionine metabolism"
"352","sml:Smlt0617","Selenocompound metabolism"
"353","sml:Smlt0617","Metabolic pathways"
"354","sml:Smlt0617","Biosynthesis of secondary metabolites"
"355","sml:Smlt0617","Biosynthesis of amino acids"
"356","sml:Smlt0618","ABC transporters"
"357","sml:Smlt0619","ABC transporters"
"358","sml:Smlt0625","Biosynthesis of unsaturated fatty acids"
"359","sml:Smlt0636","Metabolic pathways"
"360","sml:Smlt0647","Streptomycin biosynthesis"
"361","sml:Smlt0647","Polyketide sugar unit biosynthesis"
"362","sml:Smlt0647","Acarbose and validamycin biosynthesis"
"363","sml:Smlt0647","O-Antigen nucleotide sugar biosynthesis"
"364","sml:Smlt0647","Metabolic pathways"
"365","sml:Smlt0647","Biosynthesis of secondary metabolites"
"366","sml:Smlt0647","Biosynthesis of nucleotide sugars"
"367","sml:Smlt0648","Streptomycin biosynthesis"
"368","sml:Smlt0648","Polyketide sugar unit biosynthesis"
"369","sml:Smlt0648","Acarbose and validamycin biosynthesis"
"370","sml:Smlt0648","O-Antigen nucleotide sugar biosynthesis"
"371","sml:Smlt0648","Metabolic pathways"
"372","sml:Smlt0648","Biosynthesis of secondary metabolites"
"373","sml:Smlt0648","Biosynthesis of nucleotide sugars"
"374","sml:Smlt0649","Streptomycin biosynthesis"
"375","sml:Smlt0649","Polyketide sugar unit biosynthesis"
"376","sml:Smlt0649","O-Antigen nucleotide sugar biosynthesis"
"377","sml:Smlt0649","Metabolic pathways"
"378","sml:Smlt0649","Biosynthesis of secondary metabolites"
"379","sml:Smlt0649","Biosynthesis of nucleotide sugars"
"380","sml:Smlt0650","Streptomycin biosynthesis"
"381","sml:Smlt0650","Polyketide sugar unit biosynthesis"
"382","sml:Smlt0650","O-Antigen nucleotide sugar biosynthesis"
"383","sml:Smlt0650","Metabolic pathways"
"384","sml:Smlt0650","Biosynthesis of secondary metabolites"
"385","sml:Smlt0650","Biosynthesis of nucleotide sugars"
"386","sml:Smlt0652","Fructose and mannose metabolism"
"387","sml:Smlt0652","Amino sugar and nucleotide sugar metabolism"
"388","sml:Smlt0652","O-Antigen nucleotide sugar biosynthesis"
"389","sml:Smlt0652","Metabolic pathways"
"390","sml:Smlt0652","Biosynthesis of secondary metabolites"
"391","sml:Smlt0652","Biosynthesis of nucleotide sugars"
"392","sml:Smlt0653","Glycolysis / Gluconeogenesis"
"393","sml:Smlt0653","Pentose phosphate pathway"
"394","sml:Smlt0653","Fructose and mannose metabolism"
"395","sml:Smlt0653","Galactose metabolism"
"396","sml:Smlt0653","Purine metabolism"
"397","sml:Smlt0653","Starch and sucrose metabolism"
"398","sml:Smlt0653","Amino sugar and nucleotide sugar metabolism"
"399","sml:Smlt0653","Streptomycin biosynthesis"
"400","sml:Smlt0653","Metabolic pathways"
"401","sml:Smlt0653","Biosynthesis of secondary metabolites"
"402","sml:Smlt0653","Microbial metabolism in diverse environments"
"403","sml:Smlt0653","Biosynthesis of nucleotide sugars"
"404","sml:Smlt0655","Valine, leucine and isoleucine degradation"
"405","sml:Smlt0655","Butanoate metabolism"
"406","sml:Smlt0655","Metabolic pathways"
"407","sml:Smlt0656","Valine, leucine and isoleucine degradation"
"408","sml:Smlt0656","Butanoate metabolism"
"409","sml:Smlt0656","Metabolic pathways"
"410","sml:Smlt0660","ABC transporters"
"411","sml:Smlt0661","ABC transporters"
"412","sml:Smlt0662","ABC transporters"
"413","sml:Smlt0665","Aminoacyl-tRNA biosynthesis"
"414","sml:Smlt0669","Glycine, serine and threonine metabolism"
"415","sml:Smlt0669","Glycerophospholipid metabolism"
"416","sml:Smlt0669","Metabolic pathways"
"417","sml:Smlt0669","Biosynthesis of secondary metabolites"
"418","sml:Smlt0673","Aminoacyl-tRNA biosynthesis"
"419","sml:Smlt0674","DNA replication"
"420","sml:Smlt0674","Mismatch repair"
"421","sml:Smlt0674","Homologous recombination"
"422","sml:Smlt0675","Glutathione metabolism"
"423","sml:Smlt0675","Metabolic pathways"
"424","sml:Smlt0676","ABC transporters"
"425","sml:Smlt0677","ABC transporters"
"426","sml:Smlt0682","Amino sugar and nucleotide sugar metabolism"
"427","sml:Smlt0682","Metabolic pathways"
"428","sml:Smlt0684","Purine metabolism"
"429","sml:Smlt0684","Metabolic pathways"
"430","sml:Smlt0684","Biosynthesis of secondary metabolites"
"431","sml:Smlt0686","Quorum sensing"
"432","sml:Smlt0687","Bacterial secretion system"
"433","sml:Smlt0688","Bacterial secretion system"
"434","sml:Smlt0689","Bacterial secretion system"
"435","sml:Smlt0690","Bacterial secretion system"
"436","sml:Smlt0691","Bacterial secretion system"
"437","sml:Smlt0692","Bacterial secretion system"
"438","sml:Smlt0693","Bacterial secretion system"
"439","sml:Smlt0694","Bacterial secretion system"
"440","sml:Smlt0695","Bacterial secretion system"
"441","sml:Smlt0697","Bacterial secretion system"
"442","sml:Smlt0703","Nicotinate and nicotinamide metabolism"
"443","sml:Smlt0703","Metabolic pathways"
"444","sml:Smlt0703","Biosynthesis of cofactors"
"445","sml:Smlt0710","Amino sugar and nucleotide sugar metabolism"
"446","sml:Smlt0710","O-Antigen nucleotide sugar biosynthesis"
"447","sml:Smlt0710","Metabolic pathways"
"448","sml:Smlt0710","Biosynthesis of nucleotide sugars"
"449","sml:Smlt0710","Two-component system"
"450","sml:Smlt0718","Glycine, serine and threonine metabolism"
"451","sml:Smlt0718","Cyanoamino acid metabolism"
"452","sml:Smlt0718","Glyoxylate and dicarboxylate metabolism"
"453","sml:Smlt0718","One carbon pool by folate"
"454","sml:Smlt0718","Methane metabolism"
"455","sml:Smlt0718","Metabolic pathways"
"456","sml:Smlt0718","Biosynthesis of secondary metabolites"
"457","sml:Smlt0718","Microbial metabolism in diverse environments"
"458","sml:Smlt0718","Carbon metabolism"
"459","sml:Smlt0718","Biosynthesis of amino acids"
"460","sml:Smlt0718","Biosynthesis of cofactors"
"461","sml:Smlt0723","Riboflavin metabolism"
"462","sml:Smlt0723","Metabolic pathways"
"463","sml:Smlt0723","Biosynthesis of secondary metabolites"
"464","sml:Smlt0723","Biosynthesis of cofactors"
"465","sml:Smlt0723","Quorum sensing"
"466","sml:Smlt0727","Riboflavin metabolism"
"467","sml:Smlt0727","Metabolic pathways"
"468","sml:Smlt0727","Biosynthesis of secondary metabolites"
"469","sml:Smlt0727","Biosynthesis of cofactors"
"470","sml:Smlt0728","Riboflavin metabolism"
"471","sml:Smlt0728","Folate biosynthesis"
"472","sml:Smlt0728","Metabolic pathways"
"473","sml:Smlt0728","Biosynthesis of secondary metabolites"
"474","sml:Smlt0728","Biosynthesis of cofactors"
"475","sml:Smlt0729","Riboflavin metabolism"
"476","sml:Smlt0729","Metabolic pathways"
"477","sml:Smlt0729","Biosynthesis of secondary metabolites"
"478","sml:Smlt0729","Biosynthesis of cofactors"
"479","sml:Smlt0731","Thiamine metabolism"
"480","sml:Smlt0731","Metabolic pathways"
"481","sml:Smlt0731","Biosynthesis of cofactors"
"482","sml:Smlt0750","Peptidoglycan biosynthesis"
"483","sml:Smlt0750","Metabolic pathways"
"484","sml:Smlt0750","beta-Lactam resistance"
"485","sml:Smlt0751","Lysine biosynthesis"
"486","sml:Smlt0751","Peptidoglycan biosynthesis"
"487","sml:Smlt0751","Metabolic pathways"
"488","sml:Smlt0752","Lysine biosynthesis"
"489","sml:Smlt0752","Peptidoglycan biosynthesis"
"490","sml:Smlt0752","Metabolic pathways"
"491","sml:Smlt0752","Vancomycin resistance"
"492","sml:Smlt0753","Peptidoglycan biosynthesis"
"493","sml:Smlt0753","Metabolic pathways"
"494","sml:Smlt0753","Vancomycin resistance"
"495","sml:Smlt0755","Peptidoglycan biosynthesis"
"496","sml:Smlt0755","Metabolic pathways"
"497","sml:Smlt0755","Vancomycin resistance"
"498","sml:Smlt0756","Peptidoglycan biosynthesis"
"499","sml:Smlt0756","Metabolic pathways"
"500","sml:Smlt0757","D-Amino acid metabolism"
"501","sml:Smlt0757","Peptidoglycan biosynthesis"
"502","sml:Smlt0757","Metabolic pathways"
"503","sml:Smlt0757","Vancomycin resistance"
"504","sml:Smlt0761","Lipopolysaccharide biosynthesis"
"505","sml:Smlt0761","Metabolic pathways"
"506","sml:Smlt0764","Quorum sensing"
"507","sml:Smlt0764","Protein export"
"508","sml:Smlt0764","Bacterial secretion system"
"509","sml:Smlt0767","One carbon pool by folate"
"510","sml:Smlt0767","Metabolic pathways"
"511","sml:Smlt0767","Microbial metabolism in diverse environments"
"512","sml:Smlt0767","Carbon metabolism"
"513","sml:Smlt0775","Cysteine and methionine metabolism"
"514","sml:Smlt0775","Metabolic pathways"
"515","sml:Smlt0778","Pyruvate metabolism"
"516","sml:Smlt0778","Methane metabolism"
"517","sml:Smlt0778","Metabolic pathways"
"518","sml:Smlt0778","Microbial metabolism in diverse environments"
"519","sml:Smlt0778","Carbon metabolism"
"520","sml:Smlt0780","Cysteine and methionine metabolism"
"521","sml:Smlt0780","Biosynthesis of various plant secondary metabolites"
"522","sml:Smlt0780","Metabolic pathways"
"523","sml:Smlt0780","Biosynthesis of secondary metabolites"
"524","sml:Smlt0780","Biosynthesis of amino acids"
"525","sml:Smlt0780","Biosynthesis of cofactors"
"526","sml:Smlt0784","Metabolic pathways"
"527","sml:Smlt0791","Pentose phosphate pathway"
"528","sml:Smlt0791","Metabolic pathways"
"529","sml:Smlt0800","Biosynthesis of unsaturated fatty acids"
"530","sml:Smlt0804","Glycerolipid metabolism"
"531","sml:Smlt0804","Glycerophospholipid metabolism"
"532","sml:Smlt0804","Metabolic pathways"
"533","sml:Smlt0804","Biosynthesis of secondary metabolites"
"534","sml:Smlt0813","Pyrimidine metabolism"
"535","sml:Smlt0813","One carbon pool by folate"
