"","Gene","Pathway"
"278","sao:SAOUHSC_00328","Bacterial secretion system"
"279","sao:SAOUHSC_00329","Protein export"
"280","sao:SAOUHSC_00329","Bacterial secretion system"
"281","sao:SAOUHSC_00336","Fatty acid degradation"
"282","sao:SAOUHSC_00336","Valine, leucine and isoleucine degradation"
"283","sao:SAOUHSC_00336","Lysine degradation"
"284","sao:SAOUHSC_00336","Benzoate degradation"
"285","sao:SAOUHSC_00336","Tryptophan metabolism"
"286","sao:SAOUHSC_00336","Pyruvate metabolism"
"287","sao:SAOUHSC_00336","Glyoxylate and dicarboxylate metabolism"
"288","sao:SAOUHSC_00336","Butanoate metabolism"
"289","sao:SAOUHSC_00336","Terpenoid backbone biosynthesis"
"290","sao:SAOUHSC_00336","Metabolic pathways"
"291","sao:SAOUHSC_00336","Biosynthesis of secondary metabolites"
"292","sao:SAOUHSC_00336","Microbial metabolism in diverse environments"
"293","sao:SAOUHSC_00336","Carbon metabolism"
"294","sao:SAOUHSC_00336","Fatty acid metabolism"
"295","sao:SAOUHSC_00336","Two-component system"
"296","sao:SAOUHSC_00338","Cysteine and methionine metabolism"
"297","sao:SAOUHSC_00338","Selenocompound metabolism"
"298","sao:SAOUHSC_00338","Metabolic pathways"
"299","sao:SAOUHSC_00338","Biosynthesis of secondary metabolites"
"300","sao:SAOUHSC_00338","Biosynthesis of amino acids"
"301","sao:SAOUHSC_00339","Cysteine and methionine metabolism"
"302","sao:SAOUHSC_00339","Selenocompound metabolism"
"303","sao:SAOUHSC_00339","One carbon pool by folate"
"304","sao:SAOUHSC_00339","Metabolic pathways"
"305","sao:SAOUHSC_00339","Biosynthesis of secondary metabolites"
"306","sao:SAOUHSC_00339","Microbial metabolism in diverse environments"
"307","sao:SAOUHSC_00339","Biosynthesis of amino acids"
"308","sao:SAOUHSC_00340","Cysteine and methionine metabolism"
"309","sao:SAOUHSC_00340","Selenocompound metabolism"
"310","sao:SAOUHSC_00340","Metabolic pathways"
"311","sao:SAOUHSC_00340","Biosynthesis of secondary metabolites"
"312","sao:SAOUHSC_00340","Biosynthesis of amino acids"
"313","sao:SAOUHSC_00341","Cysteine and methionine metabolism"
"314","sao:SAOUHSC_00341","Selenocompound metabolism"
"315","sao:SAOUHSC_00341","Sulfur metabolism"
"316","sao:SAOUHSC_00341","Metabolic pathways"
"317","sao:SAOUHSC_00341","Biosynthesis of secondary metabolites"
"318","sao:SAOUHSC_00341","Biosynthesis of amino acids"
"319","sao:SAOUHSC_00348","Ribosome"
"320","sao:SAOUHSC_00349","DNA replication"
"321","sao:SAOUHSC_00349","Mismatch repair"
"322","sao:SAOUHSC_00349","Homologous recombination"
"323","sao:SAOUHSC_00350","Ribosome"
"324","sao:SAOUHSC_00359","Glycolysis / Gluconeogenesis"
"325","sao:SAOUHSC_00359","Glycine, serine and threonine metabolism"
"326","sao:SAOUHSC_00359","Methane metabolism"
"327","sao:SAOUHSC_00359","Metabolic pathways"
"328","sao:SAOUHSC_00359","Biosynthesis of secondary metabolites"
"329","sao:SAOUHSC_00359","Microbial metabolism in diverse environments"
"330","sao:SAOUHSC_00359","Carbon metabolism"
"331","sao:SAOUHSC_00359","Biosynthesis of amino acids"
"332","sao:SAOUHSC_00366","Riboflavin metabolism"
"333","sao:SAOUHSC_00366","Metabolic pathways"
"334","sao:SAOUHSC_00372","Purine metabolism"
"335","sao:SAOUHSC_00372","Metabolic pathways"
"336","sao:SAOUHSC_00372","Biosynthesis of secondary metabolites"
"337","sao:SAOUHSC_00374","Purine metabolism"
"338","sao:SAOUHSC_00374","Metabolic pathways"
"339","sao:SAOUHSC_00374","Biosynthesis of secondary metabolites"
"340","sao:SAOUHSC_00375","Purine metabolism"
"341","sao:SAOUHSC_00375","Metabolic pathways"
"342","sao:SAOUHSC_00390","Staphylococcus aureus infection"
"343","sao:SAOUHSC_00392","Staphylococcus aureus infection"
"344","sao:SAOUHSC_00399","Staphylococcus aureus infection"
"345","sao:SAOUHSC_00412","Oxidative phosphorylation"
"346","sao:SAOUHSC_00412","Metabolic pathways"
"347","sao:SAOUHSC_00421","Cysteine and methionine metabolism"
"348","sao:SAOUHSC_00421","Metabolic pathways"
"349","sao:SAOUHSC_00421","Biosynthesis of amino acids"
"350","sao:SAOUHSC_00422","Glycine, serine and threonine metabolism"
"351","sao:SAOUHSC_00422","Cysteine and methionine metabolism"
"352","sao:SAOUHSC_00422","Sulfur metabolism"
"353","sao:SAOUHSC_00422","Metabolic pathways"
"354","sao:SAOUHSC_00422","Biosynthesis of secondary metabolites"
"355","sao:SAOUHSC_00422","Biosynthesis of amino acids"
"356","sao:SAOUHSC_00423","ABC transporters"
"357","sao:SAOUHSC_00424","ABC transporters"
"358","sao:SAOUHSC_00426","ABC transporters"
"359","sao:SAOUHSC_00435","Alanine, aspartate and glutamate metabolism"
"360","sao:SAOUHSC_00435","Nitrogen metabolism"
"361","sao:SAOUHSC_00435","Metabolic pathways"
"362","sao:SAOUHSC_00435","Biosynthesis of secondary metabolites"
"363","sao:SAOUHSC_00435","Microbial metabolism in diverse environments"
"364","sao:SAOUHSC_00435","Biosynthesis of amino acids"
"365","sao:SAOUHSC_00436","Alanine, aspartate and glutamate metabolism"
"366","sao:SAOUHSC_00436","Nitrogen metabolism"
"367","sao:SAOUHSC_00436","Metabolic pathways"
"368","sao:SAOUHSC_00436","Biosynthesis of secondary metabolites"
"369","sao:SAOUHSC_00436","Microbial metabolism in diverse environments"
"370","sao:SAOUHSC_00436","Biosynthesis of amino acids"
"371","sao:SAOUHSC_T00048","Aminoacyl-tRNA biosynthesis"
"372","sao:SAOUHSC_00437","Starch and sucrose metabolism"
"373","sao:SAOUHSC_00437","Phosphotransferase system (PTS)"
"374","sao:SAOUHSC_00438","Starch and sucrose metabolism"
"375","sao:SAOUHSC_00438","Metabolic pathways"
"376","sao:SAOUHSC_00442","DNA replication"
"377","sao:SAOUHSC_00442","Mismatch repair"
"378","sao:SAOUHSC_00442","Homologous recombination"
"379","sao:SAOUHSC_00445","Homologous recombination"
"380","sao:SAOUHSC_R0001","Ribosome"
"381","sao:SAOUHSC_R0006","Ribosome"
"382","sao:SAOUHSC_R00011","Ribosome"
"383","sao:SAOUHSC_00451","Pyrimidine metabolism"
"384","sao:SAOUHSC_00451","Metabolic pathways"
"385","sao:SAOUHSC_00454","DNA replication"
"386","sao:SAOUHSC_00454","Mismatch repair"
"387","sao:SAOUHSC_00454","Homologous recombination"
"388","sao:SAOUHSC_00461","Selenocompound metabolism"
"389","sao:SAOUHSC_00461","Aminoacyl-tRNA biosynthesis"
"390","sao:SAOUHSC_00461","Metabolic pathways"
"391","sao:SAOUHSC_00466","Terpenoid backbone biosynthesis"
"392","sao:SAOUHSC_00466","Metabolic pathways"
"393","sao:SAOUHSC_00466","Biosynthesis of secondary metabolites"
"394","sao:SAOUHSC_00471","Amino sugar and nucleotide sugar metabolism"
"395","sao:SAOUHSC_00471","O-Antigen nucleotide sugar biosynthesis"
"396","sao:SAOUHSC_00471","Metabolic pathways"
"397","sao:SAOUHSC_00471","Biosynthesis of nucleotide sugars"
"398","sao:SAOUHSC_00472","Pentose phosphate pathway"
"399","sao:SAOUHSC_00472","Purine metabolism"
"400","sao:SAOUHSC_00472","Metabolic pathways"
"401","sao:SAOUHSC_00472","Biosynthesis of secondary metabolites"
"402","sao:SAOUHSC_00472","Microbial metabolism in diverse environments"
"403","sao:SAOUHSC_00472","Carbon metabolism"
"404","sao:SAOUHSC_00472","Biosynthesis of amino acids"
"405","sao:SAOUHSC_00474","Ribosome"
"406","sao:SAOUHSC_00477","Nucleotide excision repair"
"407","sao:SAOUHSC_00485","Purine metabolism"
"408","sao:SAOUHSC_00485","Metabolic pathways"
"409","sao:SAOUHSC_00485","Biosynthesis of secondary metabolites"
"410","sao:SAOUHSC_00488","Cysteine and methionine metabolism"
"411","sao:SAOUHSC_00488","Sulfur metabolism"
"412","sao:SAOUHSC_00488","Metabolic pathways"
"413","sao:SAOUHSC_00488","Biosynthesis of secondary metabolites"
"414","sao:SAOUHSC_00488","Microbial metabolism in diverse environments"
"415","sao:SAOUHSC_00488","Carbon metabolism"
"416","sao:SAOUHSC_00488","Biosynthesis of amino acids"
"417","sao:SAOUHSC_00489","Folate biosynthesis"
"418","sao:SAOUHSC_00489","Metabolic pathways"
"419","sao:SAOUHSC_00489","Biosynthesis of cofactors"
"420","sao:SAOUHSC_00490","Folate biosynthesis"
"421","sao:SAOUHSC_00490","Metabolic pathways"
"422","sao:SAOUHSC_00490","Biosynthesis of cofactors"
"423","sao:SAOUHSC_00491","Folate biosynthesis"
"424","sao:SAOUHSC_00491","Metabolic pathways"
"425","sao:SAOUHSC_00491","Biosynthesis of cofactors"
"426","sao:SAOUHSC_00493","Aminoacyl-tRNA biosynthesis"
"427","sao:SAOUHSC_R00016","Ribosome"
"428","sao:SAOUHSC_T00059","Aminoacyl-tRNA biosynthesis"
"429","sao:SAOUHSC_T00053","Aminoacyl-tRNA biosynthesis"
"430","sao:SAOUHSC_T00035","Aminoacyl-tRNA biosynthesis"
"431","sao:SAOUHSC_T00021","Aminoacyl-tRNA biosynthesis"
"432","sao:SAOUHSC_T00030","Aminoacyl-tRNA biosynthesis"
"433","sao:SAOUHSC_T0004","Aminoacyl-tRNA biosynthesis"
"434","sao:SAOUHSC_T00044","Aminoacyl-tRNA biosynthesis"
"435","sao:SAOUHSC_T0001","Aminoacyl-tRNA biosynthesis"
"436","sao:SAOUHSC_R0002","Ribosome"
"437","sao:SAOUHSC_R0007","Ribosome"
"438","sao:SAOUHSC_R00012","Ribosome"
"439","sao:SAOUHSC_00499","Vitamin B6 metabolism"
"440","sao:SAOUHSC_00499","Metabolic pathways"
"441","sao:SAOUHSC_00499","Biosynthesis of cofactors"
"442","sao:SAOUHSC_00500","Vitamin B6 metabolism"
"443","sao:SAOUHSC_00500","Metabolic pathways"
"444","sao:SAOUHSC_00500","Biosynthesis of cofactors"
"445","sao:SAOUHSC_00509","Aminoacyl-tRNA biosynthesis"
"446","sao:SAOUHSC_00509","Metabolic pathways"
"447","sao:SAOUHSC_00509","Biosynthesis of cofactors"
"448","sao:SAOUHSC_00510","Cysteine and methionine metabolism"
"449","sao:SAOUHSC_00510","Sulfur metabolism"
"450","sao:SAOUHSC_00510","Metabolic pathways"
"451","sao:SAOUHSC_00510","Biosynthesis of secondary metabolites"
"452","sao:SAOUHSC_00510","Microbial metabolism in diverse environments"
"453","sao:SAOUHSC_00510","Carbon metabolism"
"454","sao:SAOUHSC_00510","Biosynthesis of amino acids"
"455","sao:SAOUHSC_00511","Aminoacyl-tRNA biosynthesis"
"456","sao:SAOUHSC_00516","Quorum sensing"
"457","sao:SAOUHSC_00516","Protein export"
"458","sao:SAOUHSC_00516","Bacterial secretion system"
"459","sao:SAOUHSC_00518","Ribosome"
"460","sao:SAOUHSC_00519","Ribosome"
"461","sao:SAOUHSC_00520","Ribosome"
"462","sao:SAOUHSC_00521","Ribosome"
"463","sao:SAOUHSC_00524","RNA polymerase"
"464","sao:SAOUHSC_00525","RNA polymerase"
