"","Gene","Pathway"
"272","psg:G655_01500","Glyoxylate and dicarboxylate metabolism"
"273","psg:G655_01500","Nitrogen metabolism"
"274","psg:G655_01500","Metabolic pathways"
"275","psg:G655_01500","Microbial metabolism in diverse environments"
"276","psg:G655_01500","Biosynthesis of amino acids"
"277","psg:G655_01500","Two-component system"
"278","psg:G655_01505","Arginine and proline metabolism"
"279","psg:G655_01505","Metabolic pathways"
"280","psg:G655_01510","ABC transporters"
"281","psg:G655_01515","ABC transporters"
"282","psg:G655_01520","ABC transporters"
"283","psg:G655_01525","ABC transporters"
"284","psg:G655_01530","ABC transporters"
"285","psg:G655_01535","Biosynthesis of secondary metabolites"
"286","psg:G655_01580","ABC transporters"
"287","psg:G655_01585","ABC transporters"
"288","psg:G655_01585","Flagellar assembly"
"289","psg:G655_01595","Glycine, serine and threonine metabolism"
"290","psg:G655_01595","Cysteine and methionine metabolism"
"291","psg:G655_01595","Methane metabolism"
"292","psg:G655_01595","Metabolic pathways"
"293","psg:G655_01595","Biosynthesis of secondary metabolites"
"294","psg:G655_01595","Microbial metabolism in diverse environments"
"295","psg:G655_01595","Carbon metabolism"
"296","psg:G655_01595","Biosynthesis of amino acids"
"297","psg:G655_01630","ABC transporters"
"298","psg:G655_01635","ABC transporters"
"299","psg:G655_01640","ABC transporters"
"300","psg:G655_01645","ABC transporters"
"301","psg:G655_01670","Pentose phosphate pathway"
"302","psg:G655_01670","Metabolic pathways"
"303","psg:G655_01670","Biosynthesis of secondary metabolites"
"304","psg:G655_01670","Microbial metabolism in diverse environments"
"305","psg:G655_01670","Carbon metabolism"
"306","psg:G655_01670","Biosynthesis of amino acids"
"307","psg:G655_01675","Glycine, serine and threonine metabolism"
"308","psg:G655_01675","Valine, leucine and isoleucine biosynthesis"
"309","psg:G655_01675","Metabolic pathways"
"310","psg:G655_01675","Biosynthesis of secondary metabolites"
"311","psg:G655_01675","Carbon metabolism"
"312","psg:G655_01675","Biosynthesis of amino acids"
"313","psg:G655_01705","RNA degradation"
"314","psg:G655_01710","Phosphotransferase system (PTS)"
"315","psg:G655_01735","Pyrimidine metabolism"
"316","psg:G655_01735","One carbon pool by folate"
"317","psg:G655_01735","Metabolic pathways"
"318","psg:G655_01760","Glycerophospholipid metabolism"
"319","psg:G655_01775","One carbon pool by folate"
"320","psg:G655_01775","Folate biosynthesis"
"321","psg:G655_01775","Metabolic pathways"
"322","psg:G655_01775","Biosynthesis of cofactors"
"323","psg:G655_01790","Valine, leucine and isoleucine biosynthesis"
"324","psg:G655_01790","Pantothenate and CoA biosynthesis"
"325","psg:G655_01790","Metabolic pathways"
"326","psg:G655_01790","Biosynthesis of secondary metabolites"
"327","psg:G655_01790","2-Oxocarboxylic acid metabolism"
"328","psg:G655_01790","Biosynthesis of amino acids"
"329","psg:G655_01810","Base excision repair"
"330","psg:G655_01835","Taurine and hypotaurine metabolism"
"331","psg:G655_01835","Cyanoamino acid metabolism"
"332","psg:G655_01835","Glutathione metabolism"
"333","psg:G655_01835","Metabolic pathways"
"334","psg:G655_01845","Pantothenate and CoA biosynthesis"
"335","psg:G655_01845","Metabolic pathways"
"336","psg:G655_01845","Biosynthesis of cofactors"
"337","psg:G655_01900","Quorum sensing"
"338","psg:G655_01900","Protein export"
"339","psg:G655_01900","Bacterial secretion system"
"340","psg:G655_01905","ABC transporters"
"341","psg:G655_01910","ABC transporters"
"342","psg:G655_01925","Peptidoglycan biosynthesis"
"343","psg:G655_01925","Metabolic pathways"
"344","psg:G655_01935","Sulfur relay system"
"345","psg:G655_01940","Thiamine metabolism"
"346","psg:G655_01940","Metabolic pathways"
"347","psg:G655_01940","Biosynthesis of cofactors"
"348","psg:G655_01970","Purine metabolism"
"349","psg:G655_01970","Metabolic pathways"
"350","psg:G655_01985","Cysteine and methionine metabolism"
"351","psg:G655_01985","Sulfur metabolism"
"352","psg:G655_01985","Metabolic pathways"
"353","psg:G655_01985","Biosynthesis of secondary metabolites"
"354","psg:G655_01985","Biosynthesis of amino acids"
"355","psg:G655_02005","Arginine and proline metabolism"
"356","psg:G655_02005","Metabolic pathways"
"357","psg:G655_02005","Biosynthesis of secondary metabolites"
"358","psg:G655_02005","Biosynthesis of amino acids"
"359","psg:G655_02035","Glycine, serine and threonine metabolism"
"360","psg:G655_02035","Cysteine and methionine metabolism"
"361","psg:G655_02035","Metabolic pathways"
"362","psg:G655_02035","Biosynthesis of secondary metabolites"
"363","psg:G655_02035","Biosynthesis of amino acids"
"364","psg:G655_02040","Glycine, serine and threonine metabolism"
"365","psg:G655_02040","Cysteine and methionine metabolism"
"366","psg:G655_02040","Selenocompound metabolism"
"367","psg:G655_02040","Metabolic pathways"
"368","psg:G655_02040","Biosynthesis of secondary metabolites"
"369","psg:G655_02040","Biosynthesis of amino acids"
"370","psg:G655_02045","Pyrimidine metabolism"
"371","psg:G655_02045","Metabolic pathways"
"372","psg:G655_02045","Biosynthesis of cofactors"
"373","psg:G655_02050","Pyrimidine metabolism"
"374","psg:G655_02050","Alanine, aspartate and glutamate metabolism"
"375","psg:G655_02050","Metabolic pathways"
"376","psg:G655_02050","Biosynthesis of cofactors"
"377","psg:G655_02055","Pyrimidine metabolism"
"378","psg:G655_02055","Metabolic pathways"
"379","psg:G655_02075","Cysteine and methionine metabolism"
"380","psg:G655_02075","Glutathione metabolism"
"381","psg:G655_02075","Metabolic pathways"
"382","psg:G655_02075","Biosynthesis of cofactors"
"383","psg:G655_02080","Two-component system"
"384","psg:G655_02080","Biofilm formation - Pseudomonas aeruginosa"
"385","psg:G655_02085","Two-component system"
"386","psg:G655_02085","Biofilm formation - Pseudomonas aeruginosa"
"387","psg:G655_02090","Two-component system"
"388","psg:G655_02090","Biofilm formation - Pseudomonas aeruginosa"
"389","psg:G655_02095","Two-component system"
"390","psg:G655_02095","Biofilm formation - Pseudomonas aeruginosa"
"391","psg:G655_02100","Two-component system"
"392","psg:G655_02105","Two-component system"
"393","psg:G655_02105","Biofilm formation - Pseudomonas aeruginosa"
"394","psg:G655_02110","Two-component system"
"395","psg:G655_02115","Two-component system"
"396","psg:G655_02115","Biofilm formation - Pseudomonas aeruginosa"
"397","psg:G655_02140","Biotin metabolism"
"398","psg:G655_02140","Metabolic pathways"
"399","psg:G655_02140","Biosynthesis of cofactors"
"400","psg:G655_02145","Glycine, serine and threonine metabolism"
"401","psg:G655_02145","Arginine and proline metabolism"
"402","psg:G655_02145","Histidine metabolism"
"403","psg:G655_02145","Tyrosine metabolism"
"404","psg:G655_02145","Phenylalanine metabolism"
"405","psg:G655_02145","Tryptophan metabolism"
"406","psg:G655_02145","Metabolic pathways"
"407","psg:G655_02145","Biosynthesis of secondary metabolites"
"408","psg:G655_02160","beta-Lactam resistance"
"409","psg:G655_02165","beta-Lactam resistance"
"410","psg:G655_02165","Cationic antimicrobial peptide (CAMP) resistance"
"411","psg:G655_02170","beta-Lactam resistance"
"412","psg:G655_02170","Cationic antimicrobial peptide (CAMP) resistance"
"413","psg:G655_02175","beta-Lactam resistance"
"414","psg:G655_02175","Quorum sensing"
"415","psg:G655_02180","RNA degradation"
"416","psg:G655_02190","One carbon pool by folate"
"417","psg:G655_02190","Metabolic pathways"
"418","psg:G655_02190","Microbial metabolism in diverse environments"
"419","psg:G655_02190","Carbon metabolism"
"420","psg:G655_02200","Cysteine and methionine metabolism"
"421","psg:G655_02200","Metabolic pathways"
"422","psg:G655_02225","Pyrimidine metabolism"
"423","psg:G655_02225","Arginine and proline metabolism"
"424","psg:G655_02225","Metabolic pathways"
"425","psg:G655_02235","Pyrimidine metabolism"
"426","psg:G655_02235","beta-Alanine metabolism"
"427","psg:G655_02235","Pantothenate and CoA biosynthesis"
"428","psg:G655_02235","Metabolic pathways"
"429","psg:G655_02240","Pyrimidine metabolism"
"430","psg:G655_02240","beta-Alanine metabolism"
"431","psg:G655_02240","Pantothenate and CoA biosynthesis"
"432","psg:G655_02240","Metabolic pathways"
"433","psg:G655_02245","Pyrimidine metabolism"
"434","psg:G655_02245","beta-Alanine metabolism"
"435","psg:G655_02245","Pantothenate and CoA biosynthesis"
"436","psg:G655_02245","Metabolic pathways"
"437","psg:G655_02255","Pyrimidine metabolism"
"438","psg:G655_02255","Metabolic pathways"
"439","psg:G655_02265","Fatty acid degradation"
"440","psg:G655_02265","Lysine degradation"
"441","psg:G655_02265","Benzoate degradation"
"442","psg:G655_02265","Tryptophan metabolism"
"443","psg:G655_02265","Metabolic pathways"
"444","psg:G655_02265","Biosynthesis of secondary metabolites"
"445","psg:G655_02265","Microbial metabolism in diverse environments"
"446","psg:G655_02345","Two-component system"
"447","psg:G655_02350","Two-component system"
"448","psg:G655_02390","Two-component system"
"449","psg:G655_02395","Two-component system"
"450","psg:G655_02400","Glutathione metabolism"
"451","psg:G655_02400","Metabolic pathways"
"452","psg:G655_02435","Benzoate degradation"
"453","psg:G655_02435","Metabolic pathways"
"454","psg:G655_02435","Microbial metabolism in diverse environments"
"455","psg:G655_02435","Degradation of aromatic compounds"
"456","psg:G655_02445","Pyruvate metabolism"
"457","psg:G655_02445","Glyoxylate and dicarboxylate metabolism"
"458","psg:G655_02445","Metabolic pathways"
"459","psg:G655_02445","Biosynthesis of secondary metabolites"
"460","psg:G655_02445","Microbial metabolism in diverse environments"
"461","psg:G655_02445","Carbon metabolism"
"462","psg:G655_02495","Glutathione metabolism"
"463","psg:G655_02495","Metabolic pathways"
"464","psg:G655_02500","Fatty acid biosynthesis"
"465","psg:G655_02500","Pyruvate metabolism"
"466","psg:G655_02500","Propanoate metabolism"
"467","psg:G655_02500","Metabolic pathways"
"468","psg:G655_02500","Biosynthesis of secondary metabolites"
"469","psg:G655_02500","Microbial metabolism in diverse environments"
"470","psg:G655_02500","Carbon metabolism"
"471","psg:G655_02500","Fatty acid metabolism"
"472","psg:G655_02505","Fatty acid biosynthesis"
"473","psg:G655_02505","Pyruvate metabolism"
"474","psg:G655_02505","Propanoate metabolism"
"475","psg:G655_02505","Metabolic pathways"
"476","psg:G655_02505","Biosynthesis of secondary metabolites"
"477","psg:G655_02505","Microbial metabolism in diverse environments"
"478","psg:G655_02505","Carbon metabolism"
"479","psg:G655_02505","Fatty acid metabolism"
"480","psg:G655_02510","Arginine biosynthesis"
"481","psg:G655_02510","Atrazine degradation"
"482","psg:G655_02510","Metabolic pathways"
"483","psg:G655_02525","Biotin metabolism"
"484","psg:G655_02525","Metabolic pathways"
"485","psg:G655_02525","Biosynthesis of cofactors"
"486","psg:G655_02530","Biotin metabolism"
"487","psg:G655_02530","Metabolic pathways"
"488","psg:G655_02530","Biosynthesis of cofactors"
"489","psg:G655_02535","Biotin metabolism"
"490","psg:G655_02535","Metabolic pathways"
"491","psg:G655_02535","Biosynthesis of cofactors"
"492","psg:G655_02540","Biotin metabolism"
"493","psg:G655_02540","Metabolic pathways"
"494","psg:G655_02540","Biosynthesis of cofactors"
"495","psg:G655_02545","Biotin metabolism"
"496","psg:G655_02545","Metabolic pathways"
"497","psg:G655_02545","Biosynthesis of cofactors"
"498","psg:G655_02570","Porphyrin metabolism"
"499","psg:G655_02570","Biosynthesis of secondary metabolites"
"500","psg:G655_02575","Porphyrin metabolism"
"501","psg:G655_02575","Metabolic pathways"
"502","psg:G655_02575","Biosynthesis of secondary metabolites"
"503","psg:G655_02575","Microbial metabolism in diverse environments"
"504","psg:G655_02575","Biosynthesis of cofactors"
"505","psg:G655_02585","Porphyrin metabolism"
"506","psg:G655_02585","Metabolic pathways"
"507","psg:G655_02585","Biosynthesis of secondary metabolites"
"508","psg:G655_02585","Biosynthesis of cofactors"
"509","psg:G655_02590","Porphyrin metabolism"
"510","psg:G655_02590","Metabolic pathways"
"511","psg:G655_02590","Biosynthesis of secondary metabolites"
"512","psg:G655_02590","Biosynthesis of cofactors"
"513","psg:G655_02595","Porphyrin metabolism"
"514","psg:G655_02595","Metabolic pathways"
"515","psg:G655_02595","Biosynthesis of secondary metabolites"
"516","psg:G655_02595","Biosynthesis of cofactors"
"517","psg:G655_02600","Porphyrin metabolism"
"518","psg:G655_02600","Metabolic pathways"
"519","psg:G655_02600","Biosynthesis of secondary metabolites"
"520","psg:G655_02600","Biosynthesis of cofactors"
"521","psg:G655_02615","Oxidative phosphorylation"
"522","psg:G655_02615","Metabolic pathways"
"523","psg:G655_02615","Two-component system"
"524","psg:G655_02620","Nitrogen metabolism"
"525","psg:G655_02620","Metabolic pathways"
"526","psg:G655_02620","Microbial metabolism in diverse environments"
"527","psg:G655_02640","Nitrogen metabolism"
"528","psg:G655_02640","Metabolic pathways"
"529","psg:G655_02640","Microbial metabolism in diverse environments"
"530","psg:G655_02645","Nitrogen metabolism"
"531","psg:G655_02645","Metabolic pathways"
"532","psg:G655_02645","Microbial metabolism in diverse environments"
"533","psg:G655_02685","Arginine biosynthesis"
"534","psg:G655_02685","Lysine biosynthesis"
"535","psg:G655_02685","Metabolic pathways"
"536","psg:G655_02685","Biosynthesis of secondary metabolites"
"537","psg:G655_02685","Microbial metabolism in diverse environments"
"538","psg:G655_02685","2-Oxocarboxylic acid metabolism"
"539","psg:G655_02685","Biosynthesis of amino acids"
"540","psg:G655_02765","Cysteine and methionine metabolism"
"541","psg:G655_02765","Biosynthesis of various plant secondary metabolites"
"542","psg:G655_02765","Metabolic pathways"
"543","psg:G655_02765","Biosynthesis of secondary metabolites"
"544","psg:G655_02765","Biosynthesis of amino acids"
"545","psg:G655_02765","Biosynthesis of cofactors"
"546","psg:G655_02775","Pentose phosphate pathway"
"547","psg:G655_02775","Metabolic pathways"
"548","psg:G655_02775","Biosynthesis of secondary metabolites"
"549","psg:G655_02775","Microbial metabolism in diverse environments"
"550","psg:G655_02775","Carbon metabolism"
"551","psg:G655_02775","Biosynthesis of amino acids"
"552","psg:G655_02790","Vitamin B6 metabolism"
"553","psg:G655_02790","Metabolic pathways"
"554","psg:G655_02790","Biosynthesis of cofactors"
"555","psg:G655_02795","Glycolysis / Gluconeogenesis"
"556","psg:G655_02795","Metabolic pathways"
"557","psg:G655_02795","Biosynthesis of secondary metabolites"
"558","psg:G655_02795","Microbial metabolism in diverse environments"
"559","psg:G655_02795","Carbon metabolism"
"560","psg:G655_02795","Biosynthesis of amino acids"
