"","Gene","Pathway"
"104","pae:PA0132 ","Valine, leucine and isoleucine degradation"
"105","pae:PA0132 ","beta-Alanine metabolism"
"106","pae:PA0132 ","Propanoate metabolism"
"107","pae:PA0132 ","Metabolic pathways"
"108","pae:PA0134 ","Purine metabolism"
"109","pae:PA0134 ","Metabolic pathways"
"110","pae:PA0136 ","ABC transporters"
"111","pae:PA0137 ","ABC transporters"
"112","pae:PA0138 ","ABC transporters"
"113","pae:PA0141 ","Oxidative phosphorylation"
"114","pae:PA0141 ","RNA degradation"
"115","pae:PA0143 nuh","Purine metabolism"
"116","pae:PA0143 nuh","Nicotinate and nicotinamide metabolism"
"117","pae:PA0143 nuh","Metabolic pathways"
"118","pae:PA0146 ","ABC transporters"
"119","pae:PA0148 ","Purine metabolism"
"120","pae:PA0148 ","Metabolic pathways"
"121","pae:PA0150 ","Two-component system"
"122","pae:PA0153 pcaH","Benzoate degradation"
"123","pae:PA0153 pcaH","Metabolic pathways"
"124","pae:PA0153 pcaH","Microbial metabolism in diverse environments"
"125","pae:PA0153 pcaH","Degradation of aromatic compounds"
"126","pae:PA0154 pcaG","Benzoate degradation"
"127","pae:PA0154 pcaG","Metabolic pathways"
"128","pae:PA0154 pcaG","Microbial metabolism in diverse environments"
"129","pae:PA0154 pcaG","Degradation of aromatic compounds"
"130","pae:PA0164 ","Taurine and hypotaurine metabolism"
"131","pae:PA0164 ","Cyanoamino acid metabolism"
"132","pae:PA0164 ","Glutathione metabolism"
"133","pae:PA0164 ","Metabolic pathways"
"134","pae:PA0169 ","Biofilm formation - Pseudomonas aeruginosa"
"135","pae:PA0173 ","Two-component system"
"136","pae:PA0173 ","Bacterial chemotaxis"
"137","pae:PA0174 ","Bacterial chemotaxis"
"138","pae:PA0175 ","Two-component system"
"139","pae:PA0175 ","Bacterial chemotaxis"
"140","pae:PA0176 aer2","Two-component system"
"141","pae:PA0176 aer2","Bacterial chemotaxis"
"142","pae:PA0177 ","Two-component system"
"143","pae:PA0177 ","Bacterial chemotaxis"
"144","pae:PA0178 ","Two-component system"
"145","pae:PA0178 ","Bacterial chemotaxis"
"146","pae:PA0179 ","Two-component system"
"147","pae:PA0179 ","Bacterial chemotaxis"
"148","pae:PA0180 cttP","Two-component system"
"149","pae:PA0180 cttP","Bacterial chemotaxis"
"150","pae:PA0182 ","Fatty acid biosynthesis"
"151","pae:PA0182 ","Biotin metabolism"
"152","pae:PA0182 ","Metabolic pathways"
"153","pae:PA0182 ","Biosynthesis of secondary metabolites"
"154","pae:PA0182 ","Fatty acid metabolism"
"155","pae:PA0182 ","Biosynthesis of cofactors"
"156","pae:PA0184 ","Sulfur metabolism"
"157","pae:PA0184 ","ABC transporters"
"158","pae:PA0185 ","Sulfur metabolism"
"159","pae:PA0185 ","ABC transporters"
"160","pae:PA0186 ","Sulfur metabolism"
"161","pae:PA0186 ","ABC transporters"
"162","pae:PA0189 ","beta-Lactam resistance"
"163","pae:PA0189 ","Two-component system"
"164","pae:PA0190 ","Riboflavin metabolism"
"165","pae:PA0190 ","Metabolic pathways"
"166","pae:PA0190 ","Two-component system"
"167","pae:PA0195 pntAA","Nicotinate and nicotinamide metabolism"
"168","pae:PA0195 pntAA","Metabolic pathways"
"169","pae:PA0195.1 pntAB","Nicotinate and nicotinamide metabolism"
"170","pae:PA0195.1 pntAB","Metabolic pathways"
"171","pae:PA0196 pntB","Nicotinate and nicotinamide metabolism"
"172","pae:PA0196 pntB","Metabolic pathways"
"173","pae:PA0202 ","Arginine and proline metabolism"
"174","pae:PA0202 ","Phenylalanine metabolism"
"175","pae:PA0202 ","Tryptophan metabolism"
"176","pae:PA0202 ","Aminobenzoate degradation"
"177","pae:PA0202 ","Styrene degradation"
"178","pae:PA0202 ","Metabolic pathways"
"179","pae:PA0202 ","Microbial metabolism in diverse environments"
"180","pae:PA0203 ","ABC transporters"
"181","pae:PA0204 ","ABC transporters"
"182","pae:PA0205 ","ABC transporters"
"183","pae:PA0206 ","ABC transporters"
"184","pae:PA0219 ","Arginine and proline metabolism"
"185","pae:PA0219 ","Metabolic pathways"
"186","pae:PA0221 ","Arginine and proline metabolism"
"187","pae:PA0221 ","Metabolic pathways"
"188","pae:PA0222 ","Quorum sensing"
"189","pae:PA0223 ","Monobactam biosynthesis"
"190","pae:PA0223 ","Lysine biosynthesis"
"191","pae:PA0223 ","Metabolic pathways"
"192","pae:PA0223 ","Biosynthesis of secondary metabolites"
"193","pae:PA0223 ","Microbial metabolism in diverse environments"
"194","pae:PA0223 ","Biosynthesis of amino acids"
"195","pae:PA0224 ","Pentose and glucuronate interconversions"
"196","pae:PA0224 ","Fructose and mannose metabolism"
"197","pae:PA0224 ","Metabolic pathways"
"198","pae:PA0224 ","Microbial metabolism in diverse environments"
"199","pae:PA0226 ","Styrene degradation"
"200","pae:PA0226 ","Butanoate metabolism"
"201","pae:PA0226 ","Metabolic pathways"
"202","pae:PA0226 ","Microbial metabolism in diverse environments"
"203","pae:PA0227 ","Styrene degradation"
"204","pae:PA0227 ","Butanoate metabolism"
"205","pae:PA0227 ","Metabolic pathways"
"206","pae:PA0227 ","Microbial metabolism in diverse environments"
"207","pae:PA0228 pcaF","Benzoate degradation"
"208","pae:PA0228 pcaF","Microbial metabolism in diverse environments"
"209","pae:PA0230 pcaB","Benzoate degradation"
"210","pae:PA0230 pcaB","Metabolic pathways"
"211","pae:PA0230 pcaB","Microbial metabolism in diverse environments"
"212","pae:PA0230 pcaB","Degradation of aromatic compounds"
"213","pae:PA0231 pcaD","Benzoate degradation"
"214","pae:PA0231 pcaD","Metabolic pathways"
"215","pae:PA0231 pcaD","Microbial metabolism in diverse environments"
"216","pae:PA0231 pcaD","Degradation of aromatic compounds"
"217","pae:PA0232 pcaC","Benzoate degradation"
"218","pae:PA0232 pcaC","Metabolic pathways"
"219","pae:PA0232 pcaC","Microbial metabolism in diverse environments"
"220","pae:PA0232 pcaC","Degradation of aromatic compounds"
"221","pae:PA0242 ","Ubiquinone and other terpenoid-quinone biosynthesis"
"222","pae:PA0242 ","Tyrosine metabolism"
"223","pae:PA0242 ","Phenylalanine metabolism"
"224","pae:PA0242 ","Metabolic pathways"
"225","pae:PA0242 ","Biosynthesis of cofactors"
"226","pae:PA0244 ","Phenylalanine, tyrosine and tryptophan biosynthesis"
"227","pae:PA0244 ","Biosynthesis of various plant secondary metabolites"
"228","pae:PA0244 ","Metabolic pathways"
"229","pae:PA0244 ","Biosynthesis of secondary metabolites"
"230","pae:PA0244 ","Biosynthesis of amino acids"
"231","pae:PA0245 aroQ2","Phenylalanine, tyrosine and tryptophan biosynthesis"
"232","pae:PA0245 aroQ2","Metabolic pathways"
"233","pae:PA0245 aroQ2","Biosynthesis of secondary metabolites"
"234","pae:PA0245 aroQ2","Biosynthesis of amino acids"
"235","pae:PA0247 pobA","Benzoate degradation"
"236","pae:PA0247 pobA","Metabolic pathways"
"237","pae:PA0247 pobA","Microbial metabolism in diverse environments"
"238","pae:PA0247 pobA","Degradation of aromatic compounds"
"239","pae:PA0262 ","Bacterial secretion system"
"240","pae:PA0263 hcpC","Biofilm formation - Pseudomonas aeruginosa"
"241","pae:PA0263 hcpC","Bacterial secretion system"
"242","pae:PA0263.1 ","Aminoacyl-tRNA biosynthesis"
"243","pae:PA0265 gabD","Alanine, aspartate and glutamate metabolism"
"244","pae:PA0265 gabD","Lysine degradation"
"245","pae:PA0265 gabD","Tyrosine metabolism"
"246","pae:PA0265 gabD","Butanoate metabolism"
"247","pae:PA0265 gabD","Nicotinate and nicotinamide metabolism"
"248","pae:PA0265 gabD","Metabolic pathways"
"249","pae:PA0265 gabD","Microbial metabolism in diverse environments"
"250","pae:PA0266 ","Alanine, aspartate and glutamate metabolism"
"251","pae:PA0266 ","Lysine degradation"
"252","pae:PA0266 ","Butanoate metabolism"
"253","pae:PA0266 ","Metabolic pathways"
"254","pae:PA0266 ","Microbial metabolism in diverse environments"
"255","pae:PA0275 ","Two-component system"
"256","pae:PA0275 ","Quorum sensing"
"257","pae:PA0275 ","Biofilm formation - Pseudomonas aeruginosa"
"258","pae:PA0280 cysA","Sulfur metabolism"
"259","pae:PA0280 cysA","ABC transporters"
"260","pae:PA0281 cysW","Sulfur metabolism"
"261","pae:PA0281 cysW","ABC transporters"
"262","pae:PA0282 cysT","Sulfur metabolism"
"263","pae:PA0282 cysT","ABC transporters"
"264","pae:PA0283 sbp","Sulfur metabolism"
"265","pae:PA0283 sbp","ABC transporters"
"266","pae:PA0286 desA","Biosynthesis of unsaturated fatty acids"
"267","pae:PA0286 desA","Metabolic pathways"
"268","pae:PA0286 desA","Fatty acid metabolism"
"269","pae:PA0292 aguA","Arginine and proline metabolism"
"270","pae:PA0292 aguA","Metabolic pathways"
"271","pae:PA0293 aguB","Arginine and proline metabolism"
"272","pae:PA0293 aguB","Metabolic pathways"
"273","pae:PA0295 ","ABC transporters"
"274","pae:PA0296 spuI","Arginine biosynthesis"
"275","pae:PA0296 spuI","Alanine, aspartate and glutamate metabolism"
"276","pae:PA0296 spuI","Glyoxylate and dicarboxylate metabolism"
"277","pae:PA0296 spuI","Nitrogen metabolism"
"278","pae:PA0296 spuI","Metabolic pathways"
"279","pae:PA0296 spuI","Microbial metabolism in diverse environments"
"280","pae:PA0296 spuI","Biosynthesis of amino acids"
"281","pae:PA0296 spuI","Two-component system"
"282","pae:PA0298 spuB","Arginine biosynthesis"
"283","pae:PA0298 spuB","Alanine, aspartate and glutamate metabolism"
"284","pae:PA0298 spuB","Glyoxylate and dicarboxylate metabolism"
"285","pae:PA0298 spuB","Nitrogen metabolism"
"286","pae:PA0298 spuB","Metabolic pathways"
"287","pae:PA0298 spuB","Microbial metabolism in diverse environments"
"288","pae:PA0298 spuB","Biosynthesis of amino acids"
"289","pae:PA0298 spuB","Two-component system"
"290","pae:PA0299 spuC","Arginine and proline metabolism"
"291","pae:PA0299 spuC","Metabolic pathways"
"292","pae:PA0300 spuD","ABC transporters"
"293","pae:PA0301 spuE","ABC transporters"
"294","pae:PA0302 spuF","ABC transporters"
"295","pae:PA0303 spuG","ABC transporters"
"296","pae:PA0304 spuH","ABC transporters"
"297","pae:PA0305 ","Biosynthesis of secondary metabolites"
"298","pae:PA0313 ","ABC transporters"
"299","pae:PA0314 ","ABC transporters"
"300","pae:PA0314 ","Flagellar assembly"
"301","pae:PA0316 serA","Glycine, serine and threonine metabolism"
"302","pae:PA0316 serA","Cysteine and methionine metabolism"
"303","pae:PA0316 serA","Methane metabolism"
"304","pae:PA0316 serA","Metabolic pathways"
"305","pae:PA0316 serA","Biosynthesis of secondary metabolites"
"306","pae:PA0316 serA","Microbial metabolism in diverse environments"
"307","pae:PA0316 serA","Carbon metabolism"
"308","pae:PA0316 serA","Biosynthesis of amino acids"
"309","pae:PA0323 ","ABC transporters"
"310","pae:PA0324 ","ABC transporters"
"311","pae:PA0325 ","ABC transporters"
"312","pae:PA0326 ","ABC transporters"
"313","pae:PA0330 rpiA","Pentose phosphate pathway"
"314","pae:PA0330 rpiA","Metabolic pathways"
"315","pae:PA0330 rpiA","Biosynthesis of secondary metabolites"
"316","pae:PA0330 rpiA","Microbial metabolism in diverse environments"
"317","pae:PA0330 rpiA","Carbon metabolism"
"318","pae:PA0330 rpiA","Biosynthesis of amino acids"
"319","pae:PA0331 ilvA1","Glycine, serine and threonine metabolism"
"320","pae:PA0331 ilvA1","Valine, leucine and isoleucine biosynthesis"
"321","pae:PA0331 ilvA1","Metabolic pathways"
"322","pae:PA0331 ilvA1","Biosynthesis of secondary metabolites"
"323","pae:PA0331 ilvA1","Carbon metabolism"
"324","pae:PA0331 ilvA1","Biosynthesis of amino acids"
"325","pae:PA0336 ygdP","RNA degradation"
"326","pae:PA0337 ptsP","Phosphotransferase system (PTS)"
"327","pae:PA0342 thyA","Pyrimidine metabolism"
"328","pae:PA0342 thyA","One carbon pool by folate"
"329","pae:PA0342 thyA","Metabolic pathways"
"330","pae:PA0347 glpQ","Glycerophospholipid metabolism"
"331","pae:PA0350 folA","One carbon pool by folate"
"332","pae:PA0350 folA","Folate biosynthesis"
"333","pae:PA0350 folA","Metabolic pathways"
"334","pae:PA0350 folA","Biosynthesis of cofactors"
"335","pae:PA0353 ilvD","Valine, leucine and isoleucine biosynthesis"
"336","pae:PA0353 ilvD","Pantothenate and CoA biosynthesis"
"337","pae:PA0353 ilvD","Metabolic pathways"
"338","pae:PA0353 ilvD","Biosynthesis of secondary metabolites"
"339","pae:PA0353 ilvD","2-Oxocarboxylic acid metabolism"
"340","pae:PA0353 ilvD","Biosynthesis of amino acids"
"341","pae:PA0357 mutM","Base excision repair"
"342","pae:PA0361 ","Taurine and hypotaurine metabolism"
"343","pae:PA0361 ","Cyanoamino acid metabolism"
"344","pae:PA0361 ","Glutathione metabolism"
"345","pae:PA0361 ","Metabolic pathways"
"346","pae:PA0363 coaD","Pantothenate and CoA biosynthesis"
"347","pae:PA0363 coaD","Metabolic pathways"
"348","pae:PA0363 coaD","Biosynthesis of cofactors"
"349","pae:PA0373 ftsY","Quorum sensing"
"350","pae:PA0373 ftsY","Protein export"
"351","pae:PA0373 ftsY","Bacterial secretion system"
"352","pae:PA0374 ftsE","ABC transporters"
"353","pae:PA0375 ftsX","ABC transporters"
"354","pae:PA0378 ","Peptidoglycan biosynthesis"
"355","pae:PA0378 ","Metabolic pathways"
"356","pae:PA0380 ","Sulfur relay system"
"357","pae:PA0381 thiG","Thiamine metabolism"
"358","pae:PA0381 thiG","Metabolic pathways"
"359","pae:PA0381 thiG","Biosynthesis of cofactors"
"360","pae:PA0387 ","Purine metabolism"
"361","pae:PA0387 ","Metabolic pathways"
"362","pae:PA0390 metX","Cysteine and methionine metabolism"
"363","pae:PA0390 metX","Sulfur metabolism"
"364","pae:PA0390 metX","Metabolic pathways"
"365","pae:PA0390 metX","Biosynthesis of secondary metabolites"
"366","pae:PA0390 metX","Biosynthesis of amino acids"
"367","pae:PA0393 proC","Arginine and proline metabolism"
"368","pae:PA0393 proC","Metabolic pathways"
"369","pae:PA0393 proC","Biosynthesis of secondary metabolites"
"370","pae:PA0393 proC","Biosynthesis of amino acids"
"371","pae:PA0399 ","Glycine, serine and threonine metabolism"
"372","pae:PA0399 ","Cysteine and methionine metabolism"
"373","pae:PA0399 ","Metabolic pathways"
"374","pae:PA0399 ","Biosynthesis of secondary metabolites"
"375","pae:PA0399 ","Biosynthesis of amino acids"
"376","pae:PA0400 ","Glycine, serine and threonine metabolism"
"377","pae:PA0400 ","Cysteine and methionine metabolism"
"378","pae:PA0400 ","Selenocompound metabolism"
"379","pae:PA0400 ","Metabolic pathways"
"380","pae:PA0400 ","Biosynthesis of secondary metabolites"
"381","pae:PA0400 ","Biosynthesis of amino acids"
"382","pae:PA0401 ","Pyrimidine metabolism"
"383","pae:PA0401 ","Metabolic pathways"
"384","pae:PA0401 ","Biosynthesis of cofactors"
"385","pae:PA0402 pyrB","Pyrimidine metabolism"
"386","pae:PA0402 pyrB","Alanine, aspartate and glutamate metabolism"
"387","pae:PA0402 pyrB","Metabolic pathways"
"388","pae:PA0402 pyrB","Biosynthesis of cofactors"
"389","pae:PA0403 pyrR","Pyrimidine metabolism"
"390","pae:PA0403 pyrR","Metabolic pathways"
"391","pae:PA0407 gshB","Cysteine and methionine metabolism"
"392","pae:PA0407 gshB","Glutathione metabolism"
"393","pae:PA0407 gshB","Metabolic pathways"
"394","pae:PA0407 gshB","Biosynthesis of cofactors"
"395","pae:PA0408 pilG","Two-component system"
"396","pae:PA0408 pilG","Biofilm formation - Pseudomonas aeruginosa"
"397","pae:PA0409 pilH","Two-component system"
"398","pae:PA0409 pilH","Biofilm formation - Pseudomonas aeruginosa"
"399","pae:PA0410 pilI","Two-component system"
"400","pae:PA0410 pilI","Biofilm formation - Pseudomonas aeruginosa"
"401","pae:PA0411 pilJ","Two-component system"
"402","pae:PA0411 pilJ","Biofilm formation - Pseudomonas aeruginosa"
"403","pae:PA0412 pilK","Two-component system"
"404","pae:PA0413 chpA","Two-component system"
"405","pae:PA0413 chpA","Biofilm formation - Pseudomonas aeruginosa"
"406","pae:PA0414 chpB","Two-component system"
"407","pae:PA0415 chpC","Two-component system"
"408","pae:PA0415 chpC","Biofilm formation - Pseudomonas aeruginosa"
"409","pae:PA0420 bioA","Biotin metabolism"
"410","pae:PA0420 bioA","Metabolic pathways"
"411","pae:PA0420 bioA","Biosynthesis of cofactors"
"412","pae:PA0421 ","Glycine, serine and threonine metabolism"
"413","pae:PA0421 ","Arginine and proline metabolism"
"414","pae:PA0421 ","Histidine metabolism"
"415","pae:PA0421 ","Tyrosine metabolism"
"416","pae:PA0421 ","Phenylalanine metabolism"
"417","pae:PA0421 ","Tryptophan metabolism"
"418","pae:PA0421 ","Metabolic pathways"
"419","pae:PA0421 ","Biosynthesis of secondary metabolites"
"420","pae:PA0424 mexR","beta-Lactam resistance"
"421","pae:PA0425 mexA","beta-Lactam resistance"
"422","pae:PA0425 mexA","Cationic antimicrobial peptide (CAMP) resistance"
"423","pae:PA0426 mexB","beta-Lactam resistance"
"424","pae:PA0426 mexB","Cationic antimicrobial peptide (CAMP) resistance"
"425","pae:PA0427 oprM","beta-Lactam resistance"
"426","pae:PA0427 oprM","Quorum sensing"
"427","pae:PA0428 ","RNA degradation"
"428","pae:PA0430 metF","One carbon pool by folate"
"429","pae:PA0430 metF","Metabolic pathways"
"430","pae:PA0430 metF","Microbial metabolism in diverse environments"
"431","pae:PA0430 metF","Carbon metabolism"
"432","pae:PA0432 sahH","Cysteine and methionine metabolism"
"433","pae:PA0432 sahH","Metabolic pathways"
"434","pae:PA0437 codA","Pyrimidine metabolism"
"435","pae:PA0437 codA","Arginine and proline metabolism"
"436","pae:PA0437 codA","Metabolic pathways"
"437","pae:PA0439 ","Pyrimidine metabolism"
"438","pae:PA0439 ","beta-Alanine metabolism"
"439","pae:PA0439 ","Pantothenate and CoA biosynthesis"
"440","pae:PA0439 ","Metabolic pathways"
"441","pae:PA0440 ","Pyrimidine metabolism"
"442","pae:PA0440 ","beta-Alanine metabolism"
"443","pae:PA0440 ","Pantothenate and CoA biosynthesis"
"444","pae:PA0440 ","Metabolic pathways"
"445","pae:PA0441 dht","Pyrimidine metabolism"
"446","pae:PA0441 dht","beta-Alanine metabolism"
"447","pae:PA0441 dht","Pantothenate and CoA biosynthesis"
"448","pae:PA0441 dht","Metabolic pathways"
"449","pae:PA0444 ","Pyrimidine metabolism"
"450","pae:PA0444 ","Metabolic pathways"
"451","pae:PA0447 gcdH","Fatty acid degradation"
"452","pae:PA0447 gcdH","Lysine degradation"
"453","pae:PA0447 gcdH","Benzoate degradation"
"454","pae:PA0447 gcdH","Tryptophan metabolism"
"455","pae:PA0447 gcdH","Metabolic pathways"
"456","pae:PA0447 gcdH","Biosynthesis of secondary metabolites"
"457","pae:PA0447 gcdH","Microbial metabolism in diverse environments"
"458","pae:PA0463 creB","Two-component system"
"459","pae:PA0464 creC","Two-component system"
"460","pae:PA0471 ","Two-component system"
"461","pae:PA0472 ","Two-component system"
"462","pae:PA0473 ","Glutathione metabolism"
"463","pae:PA0473 ","Metabolic pathways"
"464","pae:PA0480 ","Benzoate degradation"
"465","pae:PA0480 ","Metabolic pathways"
"466","pae:PA0480 ","Microbial metabolism in diverse environments"
"467","pae:PA0480 ","Degradation of aromatic compounds"
"468","pae:PA0482 glcB","Pyruvate metabolism"
"469","pae:PA0482 glcB","Glyoxylate and dicarboxylate metabolism"
"470","pae:PA0482 glcB","Metabolic pathways"
"471","pae:PA0482 glcB","Biosynthesis of secondary metabolites"
"472","pae:PA0482 glcB","Microbial metabolism in diverse environments"
"473","pae:PA0482 glcB","Carbon metabolism"
"474","pae:PA0492 ","Glutathione metabolism"
"475","pae:PA0492 ","Metabolic pathways"
"476","pae:PA0493 ","Fatty acid biosynthesis"
"477","pae:PA0493 ","Pyruvate metabolism"
"478","pae:PA0493 ","Propanoate metabolism"
"479","pae:PA0493 ","Metabolic pathways"
"480","pae:PA0493 ","Biosynthesis of secondary metabolites"
"481","pae:PA0493 ","Microbial metabolism in diverse environments"
"482","pae:PA0493 ","Carbon metabolism"
"483","pae:PA0493 ","Fatty acid metabolism"
"484","pae:PA0494 ","Fatty acid biosynthesis"
"485","pae:PA0494 ","Pyruvate metabolism"
"486","pae:PA0494 ","Propanoate metabolism"
"487","pae:PA0494 ","Metabolic pathways"
"488","pae:PA0494 ","Biosynthesis of secondary metabolites"
"489","pae:PA0494 ","Microbial metabolism in diverse environments"
"490","pae:PA0494 ","Carbon metabolism"
"491","pae:PA0494 ","Fatty acid metabolism"
"492","pae:PA0495 ","Arginine biosynthesis"
"493","pae:PA0495 ","Atrazine degradation"
"494","pae:PA0495 ","Metabolic pathways"
"495","pae:PA0500 bioB","Biotin metabolism"
"496","pae:PA0500 bioB","Metabolic pathways"
"497","pae:PA0500 bioB","Biosynthesis of cofactors"
"498","pae:PA0501 bioF","Biotin metabolism"
"499","pae:PA0501 bioF","Metabolic pathways"
"500","pae:PA0501 bioF","Biosynthesis of cofactors"
"501","pae:PA0502 ","Biotin metabolism"
"502","pae:PA0502 ","Metabolic pathways"
"503","pae:PA0502 ","Biosynthesis of cofactors"
"504","pae:PA0503 ","Biotin metabolism"
"505","pae:PA0503 ","Metabolic pathways"
"506","pae:PA0503 ","Biosynthesis of cofactors"
"507","pae:PA0504 bioD","Biotin metabolism"
"508","pae:PA0504 bioD","Metabolic pathways"
"509","pae:PA0504 bioD","Biosynthesis of cofactors"
"510","pae:PA0509 nirN","Porphyrin metabolism"
"511","pae:PA0509 nirN","Biosynthesis of secondary metabolites"
"512","pae:PA0510 ","Porphyrin metabolism"
"513","pae:PA0510 ","Metabolic pathways"
"514","pae:PA0510 ","Biosynthesis of secondary metabolites"
"515","pae:PA0510 ","Microbial metabolism in diverse environments"
"516","pae:PA0510 ","Biosynthesis of cofactors"
