"","Gene","Pathway"
"229","ssah:HSISS4_00234","Lysine biosynthesis"
"230","ssah:HSISS4_00234","Metabolic pathways"
"231","ssah:HSISS4_00234","Microbial metabolism in diverse environments"
"232","ssah:HSISS4_00234","Biosynthesis of amino acids"
"233","ssah:HSISS4_00235","ABC transporters"
"234","ssah:HSISS4_00236","ABC transporters"
"235","ssah:HSISS4_00241","ABC transporters"
"236","ssah:HSISS4_00253","Aminoacyl-tRNA biosynthesis"
"237","ssah:HSISS4_00255","Fructose and mannose metabolism"
"238","ssah:HSISS4_00255","Amino sugar and nucleotide sugar metabolism"
"239","ssah:HSISS4_00255","Metabolic pathways"
"240","ssah:HSISS4_00255","Phosphotransferase system (PTS)"
"241","ssah:HSISS4_00256","Fructose and mannose metabolism"
"242","ssah:HSISS4_00256","Amino sugar and nucleotide sugar metabolism"
"243","ssah:HSISS4_00256","Metabolic pathways"
"244","ssah:HSISS4_00256","Phosphotransferase system (PTS)"
"245","ssah:HSISS4_00257","Fructose and mannose metabolism"
"246","ssah:HSISS4_00257","Amino sugar and nucleotide sugar metabolism"
"247","ssah:HSISS4_00257","Metabolic pathways"
"248","ssah:HSISS4_00257","Phosphotransferase system (PTS)"
"249","ssah:HSISS4_00259","Fructose and mannose metabolism"
"250","ssah:HSISS4_00259","Amino sugar and nucleotide sugar metabolism"
"251","ssah:HSISS4_00259","Metabolic pathways"
"252","ssah:HSISS4_00259","Phosphotransferase system (PTS)"
"253","ssah:HSISS4_00260","Fructose and mannose metabolism"
"254","ssah:HSISS4_00260","Amino sugar and nucleotide sugar metabolism"
"255","ssah:HSISS4_00260","Metabolic pathways"
"256","ssah:HSISS4_00260","Phosphotransferase system (PTS)"
"257","ssah:HSISS4_00261","Fructose and mannose metabolism"
"258","ssah:HSISS4_00261","Amino sugar and nucleotide sugar metabolism"
"259","ssah:HSISS4_00261","Metabolic pathways"
"260","ssah:HSISS4_00261","Phosphotransferase system (PTS)"
"261","ssah:HSISS4_00263","Riboflavin metabolism"
"262","ssah:HSISS4_00263","Metabolic pathways"
"263","ssah:HSISS4_00263","Biosynthesis of secondary metabolites"
"264","ssah:HSISS4_00263","Biosynthesis of cofactors"
"265","ssah:HSISS4_00275","Peptidoglycan biosynthesis"
"266","ssah:HSISS4_00275","Metabolic pathways"
"267","ssah:HSISS4_00276","Peptidoglycan biosynthesis"
"268","ssah:HSISS4_00276","Metabolic pathways"
"269","ssah:HSISS4_00279","Cysteine and methionine metabolism"
"270","ssah:HSISS4_00279","Selenocompound metabolism"
"271","ssah:HSISS4_00279","Sulfur metabolism"
"272","ssah:HSISS4_00279","Metabolic pathways"
"273","ssah:HSISS4_00279","Biosynthesis of secondary metabolites"
"274","ssah:HSISS4_00279","Biosynthesis of amino acids"
"275","ssah:HSISS4_00280","Cysteine and methionine metabolism"
"276","ssah:HSISS4_00280","Selenocompound metabolism"
"277","ssah:HSISS4_00280","Metabolic pathways"
"278","ssah:HSISS4_00280","Biosynthesis of secondary metabolites"
"279","ssah:HSISS4_00280","Biosynthesis of amino acids"
"280","ssah:HSISS4_00281","Starch and sucrose metabolism"
"281","ssah:HSISS4_00283","Pyrimidine metabolism"
"282","ssah:HSISS4_00283","Metabolic pathways"
"283","ssah:HSISS4_00287","ABC transporters"
"284","ssah:HSISS4_00287","Quorum sensing"
"285","ssah:HSISS4_00288","ABC transporters"
"286","ssah:HSISS4_00288","Quorum sensing"
"287","ssah:HSISS4_00289","ABC transporters"
"288","ssah:HSISS4_00289","Quorum sensing"
"289","ssah:HSISS4_00290","ABC transporters"
"290","ssah:HSISS4_00290","Quorum sensing"
"291","ssah:HSISS4_00291","ABC transporters"
"292","ssah:HSISS4_00291","Quorum sensing"
"293","ssah:HSISS4_00293","Cysteine and methionine metabolism"
"294","ssah:HSISS4_00293","Sulfur metabolism"
"295","ssah:HSISS4_00293","Metabolic pathways"
"296","ssah:HSISS4_00293","Biosynthesis of secondary metabolites"
"297","ssah:HSISS4_00293","Microbial metabolism in diverse environments"
"298","ssah:HSISS4_00293","Carbon metabolism"
"299","ssah:HSISS4_00293","Biosynthesis of amino acids"
"300","ssah:HSISS4_00298","Oxidative phosphorylation"
"301","ssah:HSISS4_00303","Alanine, aspartate and glutamate metabolism"
"302","ssah:HSISS4_00303","Cyanoamino acid metabolism"
"303","ssah:HSISS4_00303","Metabolic pathways"
"304","ssah:HSISS4_00303","Biosynthesis of secondary metabolites"
"305","ssah:HSISS4_00303","Biosynthesis of amino acids"
"306","ssah:HSISS4_00304","Glycine, serine and threonine metabolism"
"307","ssah:HSISS4_00304","Monobactam biosynthesis"
"308","ssah:HSISS4_00304","Cysteine and methionine metabolism"
"309","ssah:HSISS4_00304","Lysine biosynthesis"
"310","ssah:HSISS4_00304","Metabolic pathways"
"311","ssah:HSISS4_00304","Biosynthesis of secondary metabolites"
"312","ssah:HSISS4_00304","Microbial metabolism in diverse environments"
"313","ssah:HSISS4_00304","2-Oxocarboxylic acid metabolism"
"314","ssah:HSISS4_00304","Biosynthesis of amino acids"
"315","ssah:HSISS4_00306","Fatty acid biosynthesis"
"316","ssah:HSISS4_00308","Fatty acid biosynthesis"
"317","ssah:HSISS4_00308","Metabolic pathways"
"318","ssah:HSISS4_00308","Fatty acid metabolism"
"319","ssah:HSISS4_00309","Metabolic pathways"
"320","ssah:HSISS4_00309","Biosynthesis of secondary metabolites"
"321","ssah:HSISS4_00310","Fatty acid biosynthesis"
"322","ssah:HSISS4_00310","Metabolic pathways"
"323","ssah:HSISS4_00310","Fatty acid metabolism"
"324","ssah:HSISS4_00311","Fatty acid biosynthesis"
"325","ssah:HSISS4_00311","Metabolic pathways"
"326","ssah:HSISS4_00311","Biosynthesis of secondary metabolites"
"327","ssah:HSISS4_00311","Fatty acid metabolism"
"328","ssah:HSISS4_00312","Fatty acid biosynthesis"
"329","ssah:HSISS4_00312","Biotin metabolism"
"330","ssah:HSISS4_00312","Metabolic pathways"
"331","ssah:HSISS4_00312","Biosynthesis of secondary metabolites"
"332","ssah:HSISS4_00312","Fatty acid metabolism"
"333","ssah:HSISS4_00312","Biosynthesis of cofactors"
"334","ssah:HSISS4_00313","Fatty acid biosynthesis"
"335","ssah:HSISS4_00313","Biotin metabolism"
"336","ssah:HSISS4_00313","Metabolic pathways"
"337","ssah:HSISS4_00313","Fatty acid metabolism"
"338","ssah:HSISS4_00313","Biosynthesis of cofactors"
"339","ssah:HSISS4_00314","Fatty acid biosynthesis"
"340","ssah:HSISS4_00314","Pyruvate metabolism"
"341","ssah:HSISS4_00314","Propanoate metabolism"
"342","ssah:HSISS4_00314","Metabolic pathways"
"343","ssah:HSISS4_00314","Biosynthesis of secondary metabolites"
"344","ssah:HSISS4_00314","Microbial metabolism in diverse environments"
"345","ssah:HSISS4_00314","Carbon metabolism"
"346","ssah:HSISS4_00314","Fatty acid metabolism"
"347","ssah:HSISS4_00315","Fatty acid biosynthesis"
"348","ssah:HSISS4_00315","Biotin metabolism"
"349","ssah:HSISS4_00315","Metabolic pathways"
"350","ssah:HSISS4_00315","Fatty acid metabolism"
"351","ssah:HSISS4_00315","Biosynthesis of cofactors"
"352","ssah:HSISS4_00317","Fatty acid biosynthesis"
"353","ssah:HSISS4_00317","Pyruvate metabolism"
"354","ssah:HSISS4_00317","Propanoate metabolism"
"355","ssah:HSISS4_00317","Metabolic pathways"
"356","ssah:HSISS4_00317","Biosynthesis of secondary metabolites"
"357","ssah:HSISS4_00317","Microbial metabolism in diverse environments"
"358","ssah:HSISS4_00317","Carbon metabolism"
"359","ssah:HSISS4_00317","Fatty acid metabolism"
"360","ssah:HSISS4_00318","Fatty acid biosynthesis"
"361","ssah:HSISS4_00318","Pyruvate metabolism"
"362","ssah:HSISS4_00318","Propanoate metabolism"
"363","ssah:HSISS4_00318","Metabolic pathways"
"364","ssah:HSISS4_00318","Biosynthesis of secondary metabolites"
"365","ssah:HSISS4_00318","Microbial metabolism in diverse environments"
"366","ssah:HSISS4_00318","Carbon metabolism"
"367","ssah:HSISS4_00318","Fatty acid metabolism"
"368","ssah:HSISS4_00319","Fatty acid biosynthesis"
"369","ssah:HSISS4_00319","Pyruvate metabolism"
"370","ssah:HSISS4_00319","Propanoate metabolism"
"371","ssah:HSISS4_00319","Metabolic pathways"
"372","ssah:HSISS4_00319","Biosynthesis of secondary metabolites"
"373","ssah:HSISS4_00319","Microbial metabolism in diverse environments"
"374","ssah:HSISS4_00319","Carbon metabolism"
"375","ssah:HSISS4_00319","Fatty acid metabolism"
"376","ssah:HSISS4_00320","Cysteine and methionine metabolism"
"377","ssah:HSISS4_00320","Metabolic pathways"
"378","ssah:HSISS4_00320","Biosynthesis of amino acids"
"379","ssah:HSISS4_00320","Quorum sensing"
"380","ssah:HSISS4_00321","RNA degradation"
"381","ssah:HSISS4_00323","Fructose and mannose metabolism"
"382","ssah:HSISS4_00323","Metabolic pathways"
"383","ssah:HSISS4_00323","Phosphotransferase system (PTS)"
"384","ssah:HSISS4_00324","Fructose and mannose metabolism"
"385","ssah:HSISS4_00324","Metabolic pathways"
"386","ssah:HSISS4_00324","Microbial metabolism in diverse environments"
"387","ssah:HSISS4_00324","Phosphotransferase system (PTS)"
"388","ssah:HSISS4_00325","Glutathione metabolism"
"389","ssah:HSISS4_00325","Metabolic pathways"
"390","ssah:HSISS4_00326","Folate biosynthesis"
"391","ssah:HSISS4_00326","Metabolic pathways"
"392","ssah:HSISS4_00326","Biosynthesis of cofactors"
"393","ssah:HSISS4_00328","Thiamine metabolism"
"394","ssah:HSISS4_00328","Metabolic pathways"
"395","ssah:HSISS4_00328","Biosynthesis of cofactors"
"396","ssah:HSISS4_00328","Sulfur relay system"
"397","ssah:HSISS4_00329","Thiamine metabolism"
"398","ssah:HSISS4_00329","Metabolic pathways"
"399","ssah:HSISS4_00329","Biosynthesis of cofactors"
"400","ssah:HSISS4_00329","Sulfur relay system"
"401","ssah:HSISS4_00333","Ribosome"
"402","ssah:HSISS4_00334","Ribosome"
"403","ssah:HSISS4_00338","Monobactam biosynthesis"
"404","ssah:HSISS4_00338","Lysine biosynthesis"
"405","ssah:HSISS4_00338","Metabolic pathways"
"406","ssah:HSISS4_00338","Biosynthesis of secondary metabolites"
"407","ssah:HSISS4_00338","Microbial metabolism in diverse environments"
"408","ssah:HSISS4_00338","Biosynthesis of amino acids"
"409","ssah:HSISS4_00343","Nicotinate and nicotinamide metabolism"
"410","ssah:HSISS4_00343","Metabolic pathways"
"411","ssah:HSISS4_00344","Arginine biosynthesis"
"412","ssah:HSISS4_00344","Alanine, aspartate and glutamate metabolism"
"413","ssah:HSISS4_00344","Nitrogen metabolism"
"414","ssah:HSISS4_00344","Metabolic pathways"
"415","ssah:HSISS4_00344","Microbial metabolism in diverse environments"
"416","ssah:HSISS4_00348","ABC transporters"
"417","ssah:HSISS4_00349","ABC transporters"
"418","ssah:HSISS4_00351","Purine metabolism"
"419","ssah:HSISS4_00351","Metabolic pathways"
"420","ssah:HSISS4_00354","Pyrimidine metabolism"
"421","ssah:HSISS4_00354","Metabolic pathways"
"422","ssah:HSISS4_00354","Biosynthesis of cofactors"
"423","ssah:HSISS4_00363","Selenocompound metabolism"
"424","ssah:HSISS4_00363","Aminoacyl-tRNA biosynthesis"
"425","ssah:HSISS4_00363","Metabolic pathways"
"426","ssah:HSISS4_00374","Aminoacyl-tRNA biosynthesis"
"427","ssah:HSISS4_00375","Peptidoglycan biosynthesis"
"428","ssah:HSISS4_00375","Metabolic pathways"
"429","ssah:HSISS4_00375","Vancomycin resistance"
"430","ssah:HSISS4_00375","Two-component system"
"431","ssah:HSISS4_00378","Two-component system"
"432","ssah:HSISS4_00378","Quorum sensing"
"433","ssah:HSISS4_00379","Two-component system"
"434","ssah:HSISS4_00379","Quorum sensing"
"435","ssah:HSISS4_00381","Peptidoglycan biosynthesis"
"436","ssah:HSISS4_00381","Metabolic pathways"
"437","ssah:HSISS4_00381","Vancomycin resistance"
"438","ssah:HSISS4_00381","Two-component system"
"439","ssah:HSISS4_00382","Alanine, aspartate and glutamate metabolism"
"440","ssah:HSISS4_00382","Metabolic pathways"
"441","ssah:HSISS4_00383","Cysteine and methionine metabolism"
"442","ssah:HSISS4_00383","Metabolic pathways"
"443","ssah:HSISS4_00384","Arginine biosynthesis"
"444","ssah:HSISS4_00384","Metabolic pathways"
"445","ssah:HSISS4_00384","Biosynthesis of secondary metabolites"
"446","ssah:HSISS4_00384","2-Oxocarboxylic acid metabolism"
"447","ssah:HSISS4_00384","Biosynthesis of amino acids"
"448","ssah:HSISS4_00385","Arginine biosynthesis"
"449","ssah:HSISS4_00385","Metabolic pathways"
"450","ssah:HSISS4_00385","Biosynthesis of secondary metabolites"
"451","ssah:HSISS4_00385","2-Oxocarboxylic acid metabolism"
"452","ssah:HSISS4_00385","Biosynthesis of amino acids"
"453","ssah:HSISS4_00386","Arginine biosynthesis"
"454","ssah:HSISS4_00386","Metabolic pathways"
"455","ssah:HSISS4_00386","Biosynthesis of secondary metabolites"
"456","ssah:HSISS4_00386","2-Oxocarboxylic acid metabolism"
"457","ssah:HSISS4_00386","Biosynthesis of amino acids"
"458","ssah:HSISS4_00387","Arginine biosynthesis"
"459","ssah:HSISS4_00387","Lysine biosynthesis"
"460","ssah:HSISS4_00387","Metabolic pathways"
"461","ssah:HSISS4_00387","Biosynthesis of secondary metabolites"
"462","ssah:HSISS4_00387","Microbial metabolism in diverse environments"
"463","ssah:HSISS4_00387","2-Oxocarboxylic acid metabolism"
"464","ssah:HSISS4_00387","Biosynthesis of amino acids"
"465","ssah:HSISS4_00389","Glycine, serine and threonine metabolism"
"466","ssah:HSISS4_00389","Cysteine and methionine metabolism"
"467","ssah:HSISS4_00389","Lysine biosynthesis"
"468","ssah:HSISS4_00389","Metabolic pathways"
"469","ssah:HSISS4_00389","Biosynthesis of secondary metabolites"
"470","ssah:HSISS4_00389","Microbial metabolism in diverse environments"
"471","ssah:HSISS4_00389","Biosynthesis of amino acids"
"472","ssah:HSISS4_00390","Glycine, serine and threonine metabolism"
"473","ssah:HSISS4_00390","Metabolic pathways"
"474","ssah:HSISS4_00390","Biosynthesis of secondary metabolites"
"475","ssah:HSISS4_00390","Microbial metabolism in diverse environments"
"476","ssah:HSISS4_00390","Biosynthesis of amino acids"
"477","ssah:HSISS4_00397","Aminoacyl-tRNA biosynthesis"
"478","ssah:HSISS4_00399","Oxidative phosphorylation"
"479","ssah:HSISS4_00399","Metabolic pathways"
"480","ssah:HSISS4_00400","Oxidative phosphorylation"
"481","ssah:HSISS4_00400","Metabolic pathways"
"482","ssah:HSISS4_00401","Oxidative phosphorylation"
"483","ssah:HSISS4_00401","Metabolic pathways"
"484","ssah:HSISS4_00402","Oxidative phosphorylation"
"485","ssah:HSISS4_00402","Metabolic pathways"
"486","ssah:HSISS4_00403","Oxidative phosphorylation"
"487","ssah:HSISS4_00403","Metabolic pathways"
