"","Gene","Pathway"
"47","sae:NWMN_0065","Biosynthesis of secondary metabolites"
"48","sae:NWMN_0067","Biosynthesis of various other secondary metabolites"
"49","sae:NWMN_0067","Metabolic pathways"
"50","sae:NWMN_0067","Biosynthesis of secondary metabolites"
"51","sae:NWMN_0068","Biosynthesis of various other secondary metabolites"
"52","sae:NWMN_0068","Metabolic pathways"
"53","sae:NWMN_0068","Biosynthesis of secondary metabolites"
"54","sae:NWMN_0071","Butanoate metabolism"
"55","sae:NWMN_0071","Biosynthesis of secondary metabolites"
"56","sae:NWMN_0072","Galactose metabolism"
"57","sae:NWMN_0072","Amino sugar and nucleotide sugar metabolism"
"58","sae:NWMN_0072","O-Antigen nucleotide sugar biosynthesis"
"59","sae:NWMN_0072","Metabolic pathways"
"60","sae:NWMN_0072","Biosynthesis of nucleotide sugars"
"61","sae:NWMN_0080","Purine metabolism"
"62","sae:NWMN_0080","Pyrimidine metabolism"
"63","sae:NWMN_0080","Nicotinate and nicotinamide metabolism"
"64","sae:NWMN_0080","Metabolic pathways"
"65","sae:NWMN_0080","Biosynthesis of secondary metabolites"
"66","sae:NWMN_0082","Pentose phosphate pathway"
"67","sae:NWMN_0082","Metabolic pathways"
"68","sae:NWMN_0083","Pentose phosphate pathway"
"69","sae:NWMN_0083","Purine metabolism"
"70","sae:NWMN_0083","Metabolic pathways"
"71","sae:NWMN_0084","ABC transporters"
"72","sae:NWMN_0085","ABC transporters"
"73","sae:NWMN_0086","ABC transporters"
"74","sae:NWMN_0094","Glycolysis / Gluconeogenesis"
"75","sae:NWMN_0094","Fatty acid degradation"
"76","sae:NWMN_0094","Tyrosine metabolism"
"77","sae:NWMN_0094","Pyruvate metabolism"
"78","sae:NWMN_0094","Chloroalkane and chloroalkene degradation"
"79","sae:NWMN_0094","Naphthalene degradation"
"80","sae:NWMN_0094","Butanoate metabolism"
"81","sae:NWMN_0094","Metabolic pathways"
"82","sae:NWMN_0094","Biosynthesis of secondary metabolites"
"83","sae:NWMN_0094","Microbial metabolism in diverse environments"
"84","sae:NWMN_0094","Degradation of aromatic compounds"
"85","sae:NWMN_0099","Amino sugar and nucleotide sugar metabolism"
"86","sae:NWMN_0099","O-Antigen nucleotide sugar biosynthesis"
"87","sae:NWMN_0099","Metabolic pathways"
"88","sae:NWMN_0099","Biosynthesis of nucleotide sugars"
"89","sae:NWMN_0100","O-Antigen nucleotide sugar biosynthesis"
"90","sae:NWMN_0100","Metabolic pathways"
"91","sae:NWMN_0100","Biosynthesis of nucleotide sugars"
"92","sae:NWMN_0101","O-Antigen nucleotide sugar biosynthesis"
"93","sae:NWMN_0101","Metabolic pathways"
"94","sae:NWMN_0101","Biosynthesis of nucleotide sugars"
"95","sae:NWMN_0109","Amino sugar and nucleotide sugar metabolism"
"96","sae:NWMN_0109","O-Antigen nucleotide sugar biosynthesis"
"97","sae:NWMN_0109","Metabolic pathways"
"98","sae:NWMN_0109","Biosynthesis of nucleotide sugars"
"99","sae:NWMN_0109","Two-component system"
"100","sae:NWMN_0110","Amino sugar and nucleotide sugar metabolism"
"101","sae:NWMN_0110","O-Antigen nucleotide sugar biosynthesis"
"102","sae:NWMN_0110","Metabolic pathways"
"103","sae:NWMN_0110","Biosynthesis of nucleotide sugars"
"104","sae:NWMN_0110","Two-component system"
"105","sae:NWMN_0111","Porphyrin metabolism"
"106","sae:NWMN_0111","Biosynthesis of secondary metabolites"
"107","sae:NWMN_0113","Glycolysis / Gluconeogenesis"
"108","sae:NWMN_0113","Ascorbate and aldarate metabolism"
"109","sae:NWMN_0113","Fatty acid degradation"
"110","sae:NWMN_0113","Valine, leucine and isoleucine degradation"
"111","sae:NWMN_0113","Lysine degradation"
"112","sae:NWMN_0113","Arginine and proline metabolism"
"113","sae:NWMN_0113","Histidine metabolism"
"114","sae:NWMN_0113","Tryptophan metabolism"
"115","sae:NWMN_0113","beta-Alanine metabolism"
"116","sae:NWMN_0113","Glycerolipid metabolism"
"117","sae:NWMN_0113","Pyruvate metabolism"
"118","sae:NWMN_0113","Chloroalkane and chloroalkene degradation"
"119","sae:NWMN_0113","Pantothenate and CoA biosynthesis"
"120","sae:NWMN_0113","Metabolic pathways"
"121","sae:NWMN_0113","Biosynthesis of secondary metabolites"
"122","sae:NWMN_0113","Microbial metabolism in diverse environments"
"123","sae:NWMN_0113","Biosynthesis of cofactors"
"124","sae:NWMN_0121","Glyoxylate and dicarboxylate metabolism"
"125","sae:NWMN_0121","Methane metabolism"
"126","sae:NWMN_0121","Metabolic pathways"
"127","sae:NWMN_0121","Microbial metabolism in diverse environments"
"128","sae:NWMN_0121","Carbon metabolism"
"129","sae:NWMN_0126","Arginine biosynthesis"
"130","sae:NWMN_0126","Metabolic pathways"
"131","sae:NWMN_0126","Biosynthesis of secondary metabolites"
"132","sae:NWMN_0126","2-Oxocarboxylic acid metabolism"
"133","sae:NWMN_0126","Biosynthesis of amino acids"
"134","sae:NWMN_0127","Arginine biosynthesis"
"135","sae:NWMN_0127","Metabolic pathways"
"136","sae:NWMN_0127","Biosynthesis of secondary metabolites"
"137","sae:NWMN_0127","2-Oxocarboxylic acid metabolism"
"138","sae:NWMN_0127","Biosynthesis of amino acids"
"139","sae:NWMN_0128","Arginine biosynthesis"
"140","sae:NWMN_0128","Metabolic pathways"
"141","sae:NWMN_0128","Biosynthesis of secondary metabolites"
"142","sae:NWMN_0128","2-Oxocarboxylic acid metabolism"
"143","sae:NWMN_0128","Biosynthesis of amino acids"
"144","sae:NWMN_0129","Arginine and proline metabolism"
"145","sae:NWMN_0129","Metabolic pathways"
"146","sae:NWMN_0129","Biosynthesis of secondary metabolites"
"147","sae:NWMN_0133","Glycolysis / Gluconeogenesis"
"148","sae:NWMN_0133","Amino sugar and nucleotide sugar metabolism"
"149","sae:NWMN_0133","Metabolic pathways"
"150","sae:NWMN_0133","Phosphotransferase system (PTS)"
"151","sae:NWMN_0135","Amino sugar and nucleotide sugar metabolism"
"152","sae:NWMN_0135","Metabolic pathways"
"153","sae:NWMN_0136","Starch and sucrose metabolism"
"154","sae:NWMN_0136","Phosphotransferase system (PTS)"
"155","sae:NWMN_0143","Quorum sensing"
"156","sae:NWMN_0144","Quorum sensing"
"157","sae:NWMN_0145","Quorum sensing"
"158","sae:NWMN_0146","Quorum sensing"
"159","sae:NWMN_0147","Taurine and hypotaurine metabolism"
"160","sae:NWMN_0147","Cyanoamino acid metabolism"
"161","sae:NWMN_0147","Glutathione metabolism"
"162","sae:NWMN_0147","Metabolic pathways"
"163","sae:NWMN_0151","ABC transporters"
"164","sae:NWMN_0152","ABC transporters"
"165","sae:NWMN_0153","ABC transporters"
"166","sae:NWMN_0154","ABC transporters"
"167","sae:NWMN_0158","Two-component system"
"168","sae:NWMN_0159","Two-component system"
"169","sae:NWMN_0160","Two-component system"
"170","sae:NWMN_0161","Two-component system"
"171","sae:NWMN_0162","Pyruvate metabolism"
"172","sae:NWMN_0162","Propanoate metabolism"
"173","sae:NWMN_0162","Butanoate metabolism"
"174","sae:NWMN_0162","Metabolic pathways"
"175","sae:NWMN_0162","Microbial metabolism in diverse environments"
"176","sae:NWMN_0164","Glycerophospholipid metabolism"
"177","sae:NWMN_0165","Staphylococcus aureus infection"
"178","sae:NWMN_0167","Fatty acid degradation"
"179","sae:NWMN_0167","Valine, leucine and isoleucine degradation"
"180","sae:NWMN_0167","Geraniol degradation"
"181","sae:NWMN_0167","Benzoate degradation"
"182","sae:NWMN_0167","alpha-Linolenic acid metabolism"
"183","sae:NWMN_0167","Metabolic pathways"
"184","sae:NWMN_0167","Biosynthesis of secondary metabolites"
"185","sae:NWMN_0167","Microbial metabolism in diverse environments"
"186","sae:NWMN_0167","Fatty acid metabolism"
"187","sae:NWMN_0168","Fatty acid degradation"
"188","sae:NWMN_0168","Benzoate degradation"
"189","sae:NWMN_0168","Butanoate metabolism"
"190","sae:NWMN_0168","Metabolic pathways"
"191","sae:NWMN_0168","Microbial metabolism in diverse environments"
"192","sae:NWMN_0168","Carbon metabolism"
"193","sae:NWMN_0168","Fatty acid metabolism"
"194","sae:NWMN_0169","Fatty acid degradation"
"195","sae:NWMN_0169","Lysine degradation"
"196","sae:NWMN_0169","Benzoate degradation"
"197","sae:NWMN_0169","Tryptophan metabolism"
"198","sae:NWMN_0169","Metabolic pathways"
"199","sae:NWMN_0169","Biosynthesis of secondary metabolites"
"200","sae:NWMN_0169","Microbial metabolism in diverse environments"
"201","sae:NWMN_0170","Fatty acid biosynthesis"
"202","sae:NWMN_0170","Fatty acid degradation"
"203","sae:NWMN_0170","Metabolic pathways"
"204","sae:NWMN_0170","Fatty acid metabolism"
"205","sae:NWMN_0170","Quorum sensing"
"206","sae:NWMN_0171","Pyruvate metabolism"
"207","sae:NWMN_0171","Propanoate metabolism"
"208","sae:NWMN_0171","Styrene degradation"
"209","sae:NWMN_0171","Metabolic pathways"
"210","sae:NWMN_0171","Microbial metabolism in diverse environments"
"211","sae:NWMN_0173","Quorum sensing"
"212","sae:NWMN_0176","Glycolysis / Gluconeogenesis"
"213","sae:NWMN_0176","Cysteine and methionine metabolism"
"214","sae:NWMN_0176","Pyruvate metabolism"
"215","sae:NWMN_0176","Propanoate metabolism"
"216","sae:NWMN_0176","Metabolic pathways"
"217","sae:NWMN_0176","Biosynthesis of secondary metabolites"
"218","sae:NWMN_0176","Microbial metabolism in diverse environments"
"219","sae:NWMN_0177","Glycolysis / Gluconeogenesis"
"220","sae:NWMN_0177","Starch and sucrose metabolism"
"221","sae:NWMN_0177","Amino sugar and nucleotide sugar metabolism"
"222","sae:NWMN_0177","Metabolic pathways"
"223","sae:NWMN_0177","Phosphotransferase system (PTS)"
"224","sae:NWMN_0180","Galactose metabolism"
"225","sae:NWMN_0180","Metabolic pathways"
"226","sae:NWMN_0180","Phosphotransferase system (PTS)"
"227","sae:NWMN_0181","Galactose metabolism"
"228","sae:NWMN_0181","Metabolic pathways"
"229","sae:NWMN_0181","Phosphotransferase system (PTS)"
"230","sae:NWMN_0182","Galactose metabolism"
"231","sae:NWMN_0182","Metabolic pathways"
"232","sae:NWMN_0182","Phosphotransferase system (PTS)"
"233","sae:NWMN_0183","Pentose and glucuronate interconversions"
"234","sae:NWMN_0183","Fructose and mannose metabolism"
"235","sae:NWMN_0183","Metabolic pathways"
"236","sae:NWMN_0184","Pentose and glucuronate interconversions"
"237","sae:NWMN_0184","Fructose and mannose metabolism"
"238","sae:NWMN_0184","Metabolic pathways"
"239","sae:NWMN_0185","Pentose and glucuronate interconversions"
"240","sae:NWMN_0185","Metabolic pathways"
"241","sae:NWMN_0186","Pentose and glucuronate interconversions"
"242","sae:NWMN_0186","Metabolic pathways"
"243","sae:NWMN_0189","Pentose and glucuronate interconversions"
"244","sae:NWMN_0189","Metabolic pathways"
"245","sae:NWMN_0190","Pentose and glucuronate interconversions"
"246","sae:NWMN_0190","Metabolic pathways"
"247","sae:NWMN_0194","Two-component system"
"248","sae:NWMN_0195","Two-component system"
"249","sae:NWMN_0196","Two-component system"
"250","sae:NWMN_0197","Two-component system"
"251","sae:NWMN_0200","Glycolysis / Gluconeogenesis"
"252","sae:NWMN_0200","Starch and sucrose metabolism"
"253","sae:NWMN_0202","Pentose phosphate pathway"
"254","sae:NWMN_0202","Metabolic pathways"
"255","sae:NWMN_0203","ABC transporters"
"256","sae:NWMN_0209","Biosynthesis of secondary metabolites"
"257","sae:NWMN_0253","Pyrimidine metabolism"
"258","sae:NWMN_0253","Metabolic pathways"
"259","sae:NWMN_0254","Pyrimidine metabolism"
"260","sae:NWMN_0254","Metabolic pathways"
"261","sae:NWMN_0257","Amino sugar and nucleotide sugar metabolism"
"262","sae:NWMN_0257","Metabolic pathways"
"263","sae:NWMN_0260","Amino sugar and nucleotide sugar metabolism"
"264","sae:NWMN_0260","Metabolic pathways"
"265","sae:NWMN_0262","Glycerolipid metabolism"
"266","sae:NWMN_0262","Metabolic pathways"
"267","sae:NWMN_0309","Biosynthesis of secondary metabolites"
"268","sae:NWMN_0320","Lipoic acid metabolism"
"269","sae:NWMN_0320","Metabolic pathways"
"270","sae:NWMN_0320","Biosynthesis of cofactors"
"271","sae:NWMN_0322","Ascorbate and aldarate metabolism"
"272","sae:NWMN_0322","Metabolic pathways"
"273","sae:NWMN_0322","Microbial metabolism in diverse environments"
"274","sae:NWMN_0322","Phosphotransferase system (PTS)"
"275","sae:NWMN_0323","Ascorbate and aldarate metabolism"
"276","sae:NWMN_0323","Metabolic pathways"
"277","sae:NWMN_0323","Microbial metabolism in diverse environments"
"278","sae:NWMN_0323","Phosphotransferase system (PTS)"
"279","sae:NWMN_0324","Ascorbate and aldarate metabolism"
"280","sae:NWMN_0324","Metabolic pathways"
"281","sae:NWMN_0324","Microbial metabolism in diverse environments"
"282","sae:NWMN_0324","Phosphotransferase system (PTS)"
"283","sae:NWMN_0332","Riboflavin metabolism"
"284","sae:NWMN_0332","Sulfur metabolism"
"285","sae:NWMN_0332","Metabolic pathways"
"286","sae:NWMN_0339","Protein export"
"287","sae:NWMN_0339","Bacterial secretion system"
"288","sae:NWMN_0340","Protein export"
"289","sae:NWMN_0340","Bacterial secretion system"
"290","sae:NWMN_0346","Fatty acid degradation"
"291","sae:NWMN_0346","Valine, leucine and isoleucine degradation"
"292","sae:NWMN_0346","Lysine degradation"
"293","sae:NWMN_0346","Benzoate degradation"
"294","sae:NWMN_0346","Tryptophan metabolism"
"295","sae:NWMN_0346","Pyruvate metabolism"
"296","sae:NWMN_0346","Glyoxylate and dicarboxylate metabolism"
"297","sae:NWMN_0346","Butanoate metabolism"
"298","sae:NWMN_0346","Terpenoid backbone biosynthesis"
"299","sae:NWMN_0346","Metabolic pathways"
"300","sae:NWMN_0346","Biosynthesis of secondary metabolites"
"301","sae:NWMN_0346","Microbial metabolism in diverse environments"
"302","sae:NWMN_0346","Carbon metabolism"
"303","sae:NWMN_0346","Fatty acid metabolism"
"304","sae:NWMN_0346","Two-component system"
"305","sae:NWMN_0348","Cysteine and methionine metabolism"
"306","sae:NWMN_0348","Selenocompound metabolism"
"307","sae:NWMN_0348","Metabolic pathways"
"308","sae:NWMN_0348","Biosynthesis of secondary metabolites"
"309","sae:NWMN_0348","Biosynthesis of amino acids"
"310","sae:NWMN_0349","Cysteine and methionine metabolism"
"311","sae:NWMN_0349","Selenocompound metabolism"
"312","sae:NWMN_0349","One carbon pool by folate"
"313","sae:NWMN_0349","Metabolic pathways"
"314","sae:NWMN_0349","Biosynthesis of secondary metabolites"
"315","sae:NWMN_0349","Microbial metabolism in diverse environments"
"316","sae:NWMN_0349","Biosynthesis of amino acids"
"317","sae:NWMN_0350","Cysteine and methionine metabolism"
"318","sae:NWMN_0350","Selenocompound metabolism"
"319","sae:NWMN_0350","Metabolic pathways"
"320","sae:NWMN_0350","Biosynthesis of secondary metabolites"
"321","sae:NWMN_0350","Biosynthesis of amino acids"
"322","sae:NWMN_0351","Cysteine and methionine metabolism"
"323","sae:NWMN_0351","Selenocompound metabolism"
"324","sae:NWMN_0351","Sulfur metabolism"
"325","sae:NWMN_0351","Metabolic pathways"
"326","sae:NWMN_0351","Biosynthesis of secondary metabolites"
"327","sae:NWMN_0351","Biosynthesis of amino acids"
"328","sae:NWMN_0357","Ribosome"
"329","sae:NWMN_0358","DNA replication"
"330","sae:NWMN_0358","Mismatch repair"
"331","sae:NWMN_0358","Homologous recombination"
"332","sae:NWMN_0359","Ribosome"
"333","sae:NWMN_0367","Glycolysis / Gluconeogenesis"
"334","sae:NWMN_0367","Glycine, serine and threonine metabolism"
"335","sae:NWMN_0367","Methane metabolism"
"336","sae:NWMN_0367","Metabolic pathways"
"337","sae:NWMN_0367","Biosynthesis of secondary metabolites"
"338","sae:NWMN_0367","Microbial metabolism in diverse environments"
"339","sae:NWMN_0367","Carbon metabolism"
"340","sae:NWMN_0367","Biosynthesis of amino acids"
"341","sae:NWMN_0373","Riboflavin metabolism"
"342","sae:NWMN_0373","Metabolic pathways"
"343","sae:NWMN_0378","Purine metabolism"
"344","sae:NWMN_0378","Metabolic pathways"
"345","sae:NWMN_0378","Biosynthesis of secondary metabolites"
"346","sae:NWMN_0380","Purine metabolism"
"347","sae:NWMN_0380","Metabolic pathways"
"348","sae:NWMN_0380","Biosynthesis of secondary metabolites"
"349","sae:NWMN_0381","Purine metabolism"
"350","sae:NWMN_0381","Metabolic pathways"
"351","sae:NWMN_0392","Staphylococcus aureus infection"
"352","sae:NWMN_0393","Staphylococcus aureus infection"
"353","sae:NWMN_0394","Staphylococcus aureus infection"
"354","sae:NWMN_0400","Staphylococcus aureus infection"
"355","sae:NWMN_2617","Quorum sensing"
"356","sae:NWMN_2618","Quorum sensing"
"357","sae:NWMN_2619","Quorum sensing"
"358","sae:NWMN_0418","Oxidative phosphorylation"
"359","sae:NWMN_0418","Metabolic pathways"
"360","sae:NWMN_0424","Cysteine and methionine metabolism"
"361","sae:NWMN_0424","Metabolic pathways"
"362","sae:NWMN_0424","Biosynthesis of amino acids"
"363","sae:NWMN_0425","Glycine, serine and threonine metabolism"
"364","sae:NWMN_0425","Cysteine and methionine metabolism"
"365","sae:NWMN_0425","Sulfur metabolism"
"366","sae:NWMN_0425","Metabolic pathways"
"367","sae:NWMN_0425","Biosynthesis of secondary metabolites"
"368","sae:NWMN_0425","Biosynthesis of amino acids"
"369","sae:NWMN_0426","ABC transporters"
"370","sae:NWMN_0427","ABC transporters"
"371","sae:NWMN_0428","ABC transporters"
"372","sae:NWMN_0436","Alanine, aspartate and glutamate metabolism"
"373","sae:NWMN_0436","Nitrogen metabolism"
"374","sae:NWMN_0436","Metabolic pathways"
"375","sae:NWMN_0436","Biosynthesis of secondary metabolites"
"376","sae:NWMN_0436","Microbial metabolism in diverse environments"
"377","sae:NWMN_0436","Biosynthesis of amino acids"
"378","sae:NWMN_0437","Alanine, aspartate and glutamate metabolism"
"379","sae:NWMN_0437","Nitrogen metabolism"
"380","sae:NWMN_0437","Metabolic pathways"
"381","sae:NWMN_0437","Biosynthesis of secondary metabolites"
"382","sae:NWMN_0437","Microbial metabolism in diverse environments"
"383","sae:NWMN_0437","Biosynthesis of amino acids"
"384","sae:NWMN_0438","Starch and sucrose metabolism"
"385","sae:NWMN_0438","Phosphotransferase system (PTS)"
"386","sae:NWMN_0439","Starch and sucrose metabolism"
"387","sae:NWMN_0439","Metabolic pathways"
"388","sae:NWMN_0442","DNA replication"
"389","sae:NWMN_0442","Mismatch repair"
"390","sae:NWMN_0442","Homologous recombination"
"391","sae:NWMN_0444","Homologous recombination"
"392","sae:NWMN_rRNA01","Ribosome"
"393","sae:NWMN_rRNA02","Ribosome"
"394","sae:NWMN_rRNA03","Ribosome"
"395","sae:NWMN_0446","Pyrimidine metabolism"
"396","sae:NWMN_0446","Metabolic pathways"
"397","sae:NWMN_0448","DNA replication"
"398","sae:NWMN_0448","Mismatch repair"
"399","sae:NWMN_0448","Homologous recombination"
"400","sae:NWMN_0453","Selenocompound metabolism"
"401","sae:NWMN_0453","Aminoacyl-tRNA biosynthesis"
"402","sae:NWMN_0453","Metabolic pathways"
"403","sae:NWMN_0458","Terpenoid backbone biosynthesis"
"404","sae:NWMN_0458","Metabolic pathways"
"405","sae:NWMN_0458","Biosynthesis of secondary metabolites"
"406","sae:NWMN_0462","Amino sugar and nucleotide sugar metabolism"
"407","sae:NWMN_0462","O-Antigen nucleotide sugar biosynthesis"
"408","sae:NWMN_0462","Metabolic pathways"
"409","sae:NWMN_0462","Biosynthesis of nucleotide sugars"
"410","sae:NWMN_0463","Pentose phosphate pathway"
"411","sae:NWMN_0463","Purine metabolism"
"412","sae:NWMN_0463","Metabolic pathways"
"413","sae:NWMN_0463","Biosynthesis of secondary metabolites"
"414","sae:NWMN_0463","Microbial metabolism in diverse environments"
"415","sae:NWMN_0463","Carbon metabolism"
"416","sae:NWMN_0463","Biosynthesis of amino acids"
"417","sae:NWMN_0464","Ribosome"
"418","sae:NWMN_0466","Nucleotide excision repair"
"419","sae:NWMN_0472","Purine metabolism"
"420","sae:NWMN_0472","Metabolic pathways"
"421","sae:NWMN_0472","Biosynthesis of secondary metabolites"
"422","sae:NWMN_0475","Cysteine and methionine metabolism"
"423","sae:NWMN_0475","Sulfur metabolism"
"424","sae:NWMN_0475","Metabolic pathways"
"425","sae:NWMN_0475","Biosynthesis of secondary metabolites"
"426","sae:NWMN_0475","Microbial metabolism in diverse environments"
"427","sae:NWMN_0475","Carbon metabolism"
"428","sae:NWMN_0475","Biosynthesis of amino acids"
"429","sae:NWMN_0476","Folate biosynthesis"
"430","sae:NWMN_0476","Metabolic pathways"
"431","sae:NWMN_0476","Biosynthesis of cofactors"
"432","sae:NWMN_0477","Folate biosynthesis"
"433","sae:NWMN_0477","Metabolic pathways"
"434","sae:NWMN_0477","Biosynthesis of cofactors"
"435","sae:NWMN_0478","Folate biosynthesis"
"436","sae:NWMN_0478","Metabolic pathways"
"437","sae:NWMN_0478","Biosynthesis of cofactors"
"438","sae:NWMN_0479","Aminoacyl-tRNA biosynthesis"
"439","sae:NWMN_rRNA04","Ribosome"
"440","sae:NWMN_tRNA03","Aminoacyl-tRNA biosynthesis"
"441","sae:NWMN_tRNA04","Aminoacyl-tRNA biosynthesis"
"442","sae:NWMN_tRNA05","Aminoacyl-tRNA biosynthesis"
"443","sae:NWMN_tRNA06","Aminoacyl-tRNA biosynthesis"
"444","sae:NWMN_tRNA07","Aminoacyl-tRNA biosynthesis"
"445","sae:NWMN_tRNA08","Aminoacyl-tRNA biosynthesis"
"446","sae:NWMN_tRNA09","Aminoacyl-tRNA biosynthesis"
"447","sae:NWMN_tRNA10","Aminoacyl-tRNA biosynthesis"
"448","sae:NWMN_rRNA05","Ribosome"
"449","sae:NWMN_tRNA11","Aminoacyl-tRNA biosynthesis"
"450","sae:NWMN_rRNA06","Ribosome"
"451","sae:NWMN_rRNA07","Ribosome"
"452","sae:NWMN_0481","Vitamin B6 metabolism"
"453","sae:NWMN_0481","Metabolic pathways"
"454","sae:NWMN_0481","Biosynthesis of cofactors"
"455","sae:NWMN_0482","Vitamin B6 metabolism"
"456","sae:NWMN_0482","Metabolic pathways"
"457","sae:NWMN_0482","Biosynthesis of cofactors"
"458","sae:NWMN_0490","Aminoacyl-tRNA biosynthesis"
"459","sae:NWMN_0490","Metabolic pathways"
"460","sae:NWMN_0490","Biosynthesis of cofactors"
"461","sae:NWMN_0491","Cysteine and methionine metabolism"
"462","sae:NWMN_0491","Sulfur metabolism"
"463","sae:NWMN_0491","Metabolic pathways"
"464","sae:NWMN_0491","Biosynthesis of secondary metabolites"
"465","sae:NWMN_0491","Microbial metabolism in diverse environments"
"466","sae:NWMN_0491","Carbon metabolism"
"467","sae:NWMN_0491","Biosynthesis of amino acids"
"468","sae:NWMN_0492","Aminoacyl-tRNA biosynthesis"
"469","sae:NWMN_0497","Quorum sensing"
"470","sae:NWMN_0497","Protein export"
"471","sae:NWMN_0497","Bacterial secretion system"
"472","sae:NWMN_0499","Ribosome"
"473","sae:NWMN_0500","Ribosome"
"474","sae:NWMN_0501","Ribosome"
"475","sae:NWMN_0502","Ribosome"
"476","sae:NWMN_0504","RNA polymerase"
"477","sae:NWMN_0505","RNA polymerase"
"478","sae:NWMN_0506","Ribosome"
"479","sae:NWMN_0507","Ribosome"
"480","sae:NWMN_0508","Ribosome"
"481","sae:NWMN_0512","Glycine, serine and threonine metabolism"
"482","sae:NWMN_0512","Metabolic pathways"
"483","sae:NWMN_0513","Pyruvate metabolism"
"484","sae:NWMN_0513","Metabolic pathways"
"485","sae:NWMN_0513","Microbial metabolism in diverse environments"
"486","sae:NWMN_0514","Pentose and glucuronate interconversions"
"487","sae:NWMN_0514","Metabolic pathways"
"488","sae:NWMN_0516","Cysteine and methionine metabolism"
"489","sae:NWMN_0516","Valine, leucine and isoleucine degradation"
"490","sae:NWMN_0516","Valine, leucine and isoleucine biosynthesis"
"491","sae:NWMN_0516","Pantothenate and CoA biosynthesis"
"492","sae:NWMN_0516","Metabolic pathways"
"493","sae:NWMN_0516","Biosynthesis of secondary metabolites"
"494","sae:NWMN_0516","2-Oxocarboxylic acid metabolism"
"495","sae:NWMN_0516","Biosynthesis of amino acids"
"496","sae:NWMN_0516","Biosynthesis of cofactors"
"497","sae:NWMN_0517","Glyoxylate and dicarboxylate metabolism"
"498","sae:NWMN_0517","Metabolic pathways"
"499","sae:NWMN_0517","Biosynthesis of secondary metabolites"
"500","sae:NWMN_0518","Purine metabolism"
"501","sae:NWMN_0518","Pyrimidine metabolism"
"502","sae:NWMN_0518","Metabolic pathways"
"503","sae:NWMN_0519","Purine metabolism"
"504","sae:NWMN_0519","Metabolic pathways"
"505","sae:NWMN_0523","Staphylococcus aureus infection"
"506","sae:NWMN_0524","Staphylococcus aureus infection"
"507","sae:NWMN_0525","Staphylococcus aureus infection"
"508","sae:NWMN_0529","Folate biosynthesis"
"509","sae:NWMN_0529","Metabolic pathways"
"510","sae:NWMN_0529","Biosynthesis of cofactors"
"511","sae:NWMN_0532","Amino sugar and nucleotide sugar metabolism"
"512","sae:NWMN_0532","Metabolic pathways"
"513","sae:NWMN_0533","Pentose phosphate pathway"
"514","sae:NWMN_0533","Methane metabolism"
"515","sae:NWMN_0533","Metabolic pathways"
