"","Gene","Pathway"
"160","sgo:SGO_0154","Biosynthesis of secondary metabolites"
"161","sgo:SGO_0154","Microbial metabolism in diverse environments"
"162","sgo:SGO_0154","Carbon metabolism"
"163","sgo:SGO_0154","Biosynthesis of nucleotide sugars"
"164","sgo:SGO_0158","Lysine biosynthesis"
"165","sgo:SGO_0158","Metabolic pathways"
"166","sgo:SGO_0158","Microbial metabolism in diverse environments"
"167","sgo:SGO_0158","Biosynthesis of amino acids"
"168","sgo:SGO_0159","Lysine biosynthesis"
"169","sgo:SGO_0159","Metabolic pathways"
"170","sgo:SGO_0159","Biosynthesis of secondary metabolites"
"171","sgo:SGO_0159","Biosynthesis of amino acids"
"172","sgo:SGO_0160","One carbon pool by folate"
"173","sgo:SGO_0160","Metabolic pathways"
"174","sgo:SGO_0163","Pentose and glucuronate interconversions"
"175","sgo:SGO_0163","Galactose metabolism"
"176","sgo:SGO_0163","Starch and sucrose metabolism"
"177","sgo:SGO_0163","Amino sugar and nucleotide sugar metabolism"
"178","sgo:SGO_0163","O-Antigen nucleotide sugar biosynthesis"
"179","sgo:SGO_0163","Metabolic pathways"
"180","sgo:SGO_0163","Biosynthesis of secondary metabolites"
"181","sgo:SGO_0163","Biosynthesis of cofactors"
"182","sgo:SGO_0163","Biosynthesis of nucleotide sugars"
"183","sgo:SGO_0164","Glycerophospholipid metabolism"
"184","sgo:SGO_0164","Biosynthesis of secondary metabolites"
"185","sgo:SGO_0165","ABC transporters"
"186","sgo:SGO_0166","ABC transporters"
"187","sgo:SGO_0169","Pyrimidine metabolism"
"188","sgo:SGO_0169","Metabolic pathways"
"189","sgo:SGO_0173","Nitrogen metabolism"
"190","sgo:SGO_0173","Metabolic pathways"
"191","sgo:SGO_0174","Aminoacyl-tRNA biosynthesis"
"192","sgo:SGO_0174","Metabolic pathways"
"193","sgo:SGO_0174","Biosynthesis of cofactors"
"194","sgo:SGO_0175","Arginine biosynthesis"
"195","sgo:SGO_0175","Alanine, aspartate and glutamate metabolism"
"196","sgo:SGO_0175","Metabolic pathways"
"197","sgo:SGO_0175","Biosynthesis of secondary metabolites"
"198","sgo:SGO_0175","Biosynthesis of amino acids"
"199","sgo:SGO_0176","Arginine biosynthesis"
"200","sgo:SGO_0176","Alanine, aspartate and glutamate metabolism"
"201","sgo:SGO_0176","Metabolic pathways"
"202","sgo:SGO_0176","Biosynthesis of secondary metabolites"
"203","sgo:SGO_0176","Biosynthesis of amino acids"
"204","sgo:SGO_0179","Quorum sensing"
"205","sgo:SGO_0179","Protein export"
"206","sgo:SGO_0179","Bacterial secretion system"
"207","sgo:SGO_0183","Ribosome"
"208","sgo:SGO_0195","Aminoacyl-tRNA biosynthesis"
"209","sgo:SGO_0197","Thiamine metabolism"
"210","sgo:SGO_0197","Metabolic pathways"
"211","sgo:SGO_0198","Pentose phosphate pathway"
"212","sgo:SGO_0198","Pentose and glucuronate interconversions"
"213","sgo:SGO_0198","Metabolic pathways"
"214","sgo:SGO_0198","Biosynthesis of secondary metabolites"
"215","sgo:SGO_0198","Microbial metabolism in diverse environments"
"216","sgo:SGO_0198","Carbon metabolism"
"217","sgo:SGO_0198","Biosynthesis of amino acids"
"218","sgo:SGO_0199","Thiamine metabolism"
"219","sgo:SGO_0199","Metabolic pathways"
"220","sgo:SGO_0199","Biosynthesis of cofactors"
"221","sgo:SGO_0204","Ribosome"
"222","sgo:SGO_0205","Ribosome"
"223","sgo:SGO_0207","Glycolysis / Gluconeogenesis"
"224","sgo:SGO_0207","Metabolic pathways"
"225","sgo:SGO_0207","Biosynthesis of secondary metabolites"
"226","sgo:SGO_0207","Microbial metabolism in diverse environments"
"227","sgo:SGO_0207","Carbon metabolism"
"228","sgo:SGO_0207","Biosynthesis of amino acids"
"229","sgo:SGO_0209","Glycolysis / Gluconeogenesis"
"230","sgo:SGO_0209","Metabolic pathways"
"231","sgo:SGO_0209","Biosynthesis of secondary metabolites"
"232","sgo:SGO_0209","Microbial metabolism in diverse environments"
"233","sgo:SGO_0209","Carbon metabolism"
"234","sgo:SGO_0209","Biosynthesis of amino acids"
"235","sgo:SGO_0215","Arginine biosynthesis"
"236","sgo:SGO_0215","Alanine, aspartate and glutamate metabolism"
"237","sgo:SGO_0215","Glyoxylate and dicarboxylate metabolism"
"238","sgo:SGO_0215","Nitrogen metabolism"
"239","sgo:SGO_0215","Metabolic pathways"
"240","sgo:SGO_0215","Microbial metabolism in diverse environments"
"241","sgo:SGO_0215","Biosynthesis of amino acids"
"242","sgo:SGO_0215","Two-component system"
"243","sgo:SGO_0219","RNA degradation"
"244","sgo:SGO_0231","Glycerophospholipid metabolism"
"245","sgo:SGO_0239","Terpenoid backbone biosynthesis"
"246","sgo:SGO_0239","Metabolic pathways"
"247","sgo:SGO_0239","Biosynthesis of secondary metabolites"
"248","sgo:SGO_0240","Terpenoid backbone biosynthesis"
"249","sgo:SGO_0240","Metabolic pathways"
"250","sgo:SGO_0240","Biosynthesis of secondary metabolites"
"251","sgo:SGO_0241","Terpenoid backbone biosynthesis"
"252","sgo:SGO_0241","Metabolic pathways"
"253","sgo:SGO_0241","Biosynthesis of secondary metabolites"
"254","sgo:SGO_0242","Terpenoid backbone biosynthesis"
"255","sgo:SGO_0242","Metabolic pathways"
"256","sgo:SGO_0242","Biosynthesis of secondary metabolites"
"257","sgo:SGO_0243","Terpenoid backbone biosynthesis"
"258","sgo:SGO_0243","Biosynthesis of secondary metabolites"
"259","sgo:SGO_0244","Valine, leucine and isoleucine degradation"
"260","sgo:SGO_0244","Butanoate metabolism"
"261","sgo:SGO_0244","Terpenoid backbone biosynthesis"
"262","sgo:SGO_0244","Metabolic pathways"
"263","sgo:SGO_0244","Biosynthesis of secondary metabolites"
"264","sgo:SGO_0247","Pyruvate metabolism"
"265","sgo:SGO_0247","Propanoate metabolism"
"266","sgo:SGO_0247","Butanoate metabolism"
"267","sgo:SGO_0247","Metabolic pathways"
"268","sgo:SGO_0247","Microbial metabolism in diverse environments"
"269","sgo:SGO_0254","Homologous recombination"
"270","sgo:SGO_0255","Protein export"
"271","sgo:SGO_0256","DNA replication"
"272","sgo:SGO_0260","Mismatch repair"
"273","sgo:SGO_0276","Arginine biosynthesis"
"274","sgo:SGO_0276","Alanine, aspartate and glutamate metabolism"
"275","sgo:SGO_0276","Nitrogen metabolism"
"276","sgo:SGO_0276","Metabolic pathways"
"277","sgo:SGO_0276","Microbial metabolism in diverse environments"
"278","sgo:SGO_0277","Pyrimidine metabolism"
"279","sgo:SGO_0277","Metabolic pathways"
"280","sgo:SGO_0277","Biosynthesis of cofactors"
"281","sgo:SGO_0280","Cysteine and methionine metabolism"
"282","sgo:SGO_0280","Metabolic pathways"
"283","sgo:SGO_0281","Phosphotransferase system (PTS)"
"284","sgo:SGO_0285","Glycolysis / Gluconeogenesis"
"285","sgo:SGO_0285","Starch and sucrose metabolism"
"286","sgo:SGO_0292","Pyruvate metabolism"
"287","sgo:SGO_0292","Metabolic pathways"
"288","sgo:SGO_0297","Glycolysis / Gluconeogenesis"
"289","sgo:SGO_0297","Starch and sucrose metabolism"
"290","sgo:SGO_0307","Folate biosynthesis"
"291","sgo:SGO_0307","Biosynthesis of cofactors"
"292","sgo:SGO_0310","Cysteine and methionine metabolism"
"293","sgo:SGO_0310","Selenocompound metabolism"
"294","sgo:SGO_0310","Metabolic pathways"
"295","sgo:SGO_0310","Biosynthesis of secondary metabolites"
"296","sgo:SGO_0310","Biosynthesis of amino acids"
"297","sgo:SGO_0311","One carbon pool by folate"
"298","sgo:SGO_0311","Metabolic pathways"
"299","sgo:SGO_0311","Microbial metabolism in diverse environments"
"300","sgo:SGO_0311","Carbon metabolism"
"301","sgo:SGO_0312","Pentose phosphate pathway"
"302","sgo:SGO_0312","Metabolic pathways"
"303","sgo:SGO_0312","Microbial metabolism in diverse environments"
"304","sgo:SGO_0333","Ribosome"
"305","sgo:SGO_0344","RNA degradation"
"306","sgo:SGO_0345","Cysteine and methionine metabolism"
"307","sgo:SGO_0345","Sulfur metabolism"
"308","sgo:SGO_0345","Metabolic pathways"
"309","sgo:SGO_0345","Biosynthesis of secondary metabolites"
"310","sgo:SGO_0345","Microbial metabolism in diverse environments"
"311","sgo:SGO_0345","Carbon metabolism"
"312","sgo:SGO_0345","Biosynthesis of amino acids"
"313","sgo:SGO_0349","Aminoacyl-tRNA biosynthesis"
"314","sgo:SGO_0352","ABC transporters"
"315","sgo:SGO_0358","Ribosome"
"316","sgo:SGO_0359","Ribosome"
"317","sgo:SGO_0372","Pyruvate metabolism"
"318","sgo:SGO_0372","Metabolic pathways"
"319","sgo:SGO_0372","Microbial metabolism in diverse environments"
"320","sgo:SGO_0374","Two-component system"
"321","sgo:SGO_0374","Quorum sensing"
"322","sgo:SGO_0385","Fructose and mannose metabolism"
"323","sgo:SGO_0393","Peptidoglycan biosynthesis"
"324","sgo:SGO_0393","Metabolic pathways"
"325","sgo:SGO_0393","Vancomycin resistance"
"326","sgo:SGO_0393","Two-component system"
"327","sgo:SGO_0402","RNA degradation"
"328","sgo:SGO_0405","Other glycan degradation"
"329","sgo:SGO_0405","Amino sugar and nucleotide sugar metabolism"
"330","sgo:SGO_0405","Metabolic pathways"
"331","sgo:SGO_0409","Vitamin B6 metabolism"
"332","sgo:SGO_0409","Metabolic pathways"
"333","sgo:SGO_0409","Biosynthesis of cofactors"
"334","sgo:SGO_0413","RNA polymerase"
"335","sgo:SGO_0415","Quorum sensing"
"336","sgo:SGO_0415","Protein export"
"337","sgo:SGO_0415","Bacterial secretion system"
"338","sgo:SGO_0416","Phenylalanine, tyrosine and tryptophan biosynthesis"
"339","sgo:SGO_0416","Metabolic pathways"
"340","sgo:SGO_0416","Biosynthesis of secondary metabolites"
"341","sgo:SGO_0416","Biosynthesis of amino acids"
"342","sgo:SGO_0416","Quorum sensing"
"343","sgo:SGO_0417","Pantothenate and CoA biosynthesis"
"344","sgo:SGO_0417","Metabolic pathways"
"345","sgo:SGO_0418","D-Amino acid metabolism"
"346","sgo:SGO_0418","Metabolic pathways"
"347","sgo:SGO_0418","Vancomycin resistance"
"348","sgo:SGO_0419","Homologous recombination"
"349","sgo:SGO_0422","Metabolic pathways"
"350","sgo:SGO_0422","Microbial metabolism in diverse environments"
"351","sgo:SGO_0422","Phosphotransferase system (PTS)"
"352","sgo:SGO_0423","Metabolic pathways"
"353","sgo:SGO_0423","Microbial metabolism in diverse environments"
"354","sgo:SGO_0423","Phosphotransferase system (PTS)"
"355","sgo:SGO_0424","Glycine, serine and threonine metabolism"
"356","sgo:SGO_0424","Phenylalanine, tyrosine and tryptophan biosynthesis"
"357","sgo:SGO_0424","Metabolic pathways"
"358","sgo:SGO_0424","Biosynthesis of secondary metabolites"
"359","sgo:SGO_0424","Biosynthesis of amino acids"
"360","sgo:SGO_0425","Alanine, aspartate and glutamate metabolism"
"361","sgo:SGO_0425","Cyanoamino acid metabolism"
"362","sgo:SGO_0425","Metabolic pathways"
"363","sgo:SGO_0425","Biosynthesis of secondary metabolites"
"364","sgo:SGO_0429","Arginine biosynthesis"
"365","sgo:SGO_0429","Alanine, aspartate and glutamate metabolism"
"366","sgo:SGO_0429","Valine, leucine and isoleucine biosynthesis"
"367","sgo:SGO_0429","Metabolic pathways"
"368","sgo:SGO_0429","Biosynthesis of secondary metabolites"
"369","sgo:SGO_0429","2-Oxocarboxylic acid metabolism"
"370","sgo:SGO_0429","Biosynthesis of amino acids"
"371","sgo:SGO_0434","Aminoacyl-tRNA biosynthesis"
"372","sgo:SGO_0435","Aminoacyl-tRNA biosynthesis"
"373","sgo:SGO_0435","Metabolic pathways"
"374","sgo:SGO_0436","Aminoacyl-tRNA biosynthesis"
"375","sgo:SGO_0436","Metabolic pathways"
"376","sgo:SGO_0437","Aminoacyl-tRNA biosynthesis"
"377","sgo:SGO_0437","Metabolic pathways"
"378","sgo:SGO_0440","Butanoate metabolism"
"379","sgo:SGO_0440","Biosynthesis of secondary metabolites"
"380","sgo:SGO_0447","Nicotinate and nicotinamide metabolism"
"381","sgo:SGO_0447","Metabolic pathways"
"382","sgo:SGO_0447","Biosynthesis of cofactors"
"383","sgo:SGO_0457","ABC transporters"
"384","sgo:SGO_0457","Flagellar assembly"
"385","sgo:SGO_0458","ABC transporters"
"386","sgo:SGO_0459","Lysine biosynthesis"
"387","sgo:SGO_0459","Metabolic pathways"
"388","sgo:SGO_0459","Microbial metabolism in diverse environments"
"389","sgo:SGO_0459","Biosynthesis of amino acids"
"390","sgo:SGO_0460","ABC transporters"
"391","sgo:SGO_0461","ABC transporters"
"392","sgo:SGO_0466","ABC transporters"
"393","sgo:SGO_0484","Two-component system"
"394","sgo:SGO_0484","Quorum sensing"
"395","sgo:SGO_0486","Purine metabolism"
"396","sgo:SGO_0486","Metabolic pathways"
"397","sgo:SGO_0489","ABC transporters"
"398","sgo:SGO_0496","Quorum sensing"
"399","sgo:SGO_0497","Starch and sucrose metabolism"
"400","sgo:SGO_0497","Metabolic pathways"
"401","sgo:SGO_0497","Two-component system"
"402","sgo:SGO_0500","Quorum sensing"
"403","sgo:SGO_0503","Pentose phosphate pathway"
"404","sgo:SGO_0503","Glutathione metabolism"
"405","sgo:SGO_0503","Metabolic pathways"
"406","sgo:SGO_0503","Biosynthesis of secondary metabolites"
"407","sgo:SGO_0503","Microbial metabolism in diverse environments"
"408","sgo:SGO_0503","Carbon metabolism"
"409","sgo:SGO_0505","Starch and sucrose metabolism"
"410","sgo:SGO_0505","Phosphotransferase system (PTS)"
"411","sgo:SGO_0506","Starch and sucrose metabolism"
"412","sgo:SGO_0506","Metabolic pathways"
"413","sgo:SGO_0515","Peptidoglycan biosynthesis"
"414","sgo:SGO_0515","Metabolic pathways"
"415","sgo:SGO_0521","Quorum sensing"
"416","sgo:SGO_0521","Protein export"
"417","sgo:SGO_0521","Bacterial secretion system"
"418","sgo:SGO_0522","Pyruvate metabolism"
"419","sgo:SGO_0522","Aminobenzoate degradation"
"420","sgo:SGO_0522","Metabolic pathways"
"421","sgo:SGO_0522","Microbial metabolism in diverse environments"
"422","sgo:SGO_0526","Valine, leucine and isoleucine biosynthesis"
"423","sgo:SGO_0526","Butanoate metabolism"
"424","sgo:SGO_0526","C5-Branched dibasic acid metabolism"
"425","sgo:SGO_0526","Pantothenate and CoA biosynthesis"
"426","sgo:SGO_0526","Metabolic pathways"
"427","sgo:SGO_0526","Biosynthesis of secondary metabolites"
"428","sgo:SGO_0526","2-Oxocarboxylic acid metabolism"
"429","sgo:SGO_0526","Biosynthesis of amino acids"
"430","sgo:SGO_0527","Valine, leucine and isoleucine biosynthesis"
"431","sgo:SGO_0527","Butanoate metabolism"
"432","sgo:SGO_0527","C5-Branched dibasic acid metabolism"
"433","sgo:SGO_0527","Pantothenate and CoA biosynthesis"
"434","sgo:SGO_0527","Metabolic pathways"
"435","sgo:SGO_0527","Biosynthesis of secondary metabolites"
"436","sgo:SGO_0527","2-Oxocarboxylic acid metabolism"
"437","sgo:SGO_0527","Biosynthesis of amino acids"
"438","sgo:SGO_0528","Valine, leucine and isoleucine biosynthesis"
"439","sgo:SGO_0528","Pantothenate and CoA biosynthesis"
"440","sgo:SGO_0528","Metabolic pathways"
"441","sgo:SGO_0528","Biosynthesis of secondary metabolites"
"442","sgo:SGO_0528","2-Oxocarboxylic acid metabolism"
"443","sgo:SGO_0528","Biosynthesis of amino acids"
"444","sgo:SGO_0529","Glycine, serine and threonine metabolism"
"445","sgo:SGO_0529","Valine, leucine and isoleucine biosynthesis"
"446","sgo:SGO_0529","Metabolic pathways"
"447","sgo:SGO_0529","Biosynthesis of secondary metabolites"
"448","sgo:SGO_0529","Carbon metabolism"
"449","sgo:SGO_0529","Biosynthesis of amino acids"
"450","sgo:SGO_0530","Riboflavin metabolism"
"451","sgo:SGO_0530","Metabolic pathways"
"452","sgo:SGO_0530","Biosynthesis of secondary metabolites"
"453","sgo:SGO_0530","Biosynthesis of cofactors"
"454","sgo:SGO_0549","Amino sugar and nucleotide sugar metabolism"
"455","sgo:SGO_0549","Metabolic pathways"
"456","sgo:SGO_0565","Glycolysis / Gluconeogenesis"
"457","sgo:SGO_0565","Tyrosine metabolism"
"458","sgo:SGO_0565","Pyruvate metabolism"
"459","sgo:SGO_0565","Chloroalkane and chloroalkene degradation"
"460","sgo:SGO_0565","Naphthalene degradation"
"461","sgo:SGO_0565","Metabolic pathways"
"462","sgo:SGO_0565","Biosynthesis of secondary metabolites"
"463","sgo:SGO_0565","Microbial metabolism in diverse environments"
"464","sgo:SGO_0565","Degradation of aromatic compounds"
"465","sgo:SGO_0568","Aminoacyl-tRNA biosynthesis"
"466","sgo:SGO_0569","Aminoacyl-tRNA biosynthesis"
"467","sgo:SGO_0575","Peptidoglycan biosynthesis"
"468","sgo:SGO_0575","Metabolic pathways"
"469","sgo:SGO_0575","beta-Lactam resistance"
"470","sgo:SGO_0576","Peptidoglycan biosynthesis"
"471","sgo:SGO_0576","Metabolic pathways"
"472","sgo:SGO_0576","Vancomycin resistance"
"473","sgo:SGO_0578","ABC transporters"
"474","sgo:SGO_0579","ABC transporters"
"475","sgo:SGO_0581","Selenocompound metabolism"
"476","sgo:SGO_0582","Nicotinate and nicotinamide metabolism"
"477","sgo:SGO_0582","Metabolic pathways"
"478","sgo:SGO_0582","Biosynthesis of cofactors"
"479","sgo:SGO_0583","Nicotinate and nicotinamide metabolism"
"480","sgo:SGO_0583","Metabolic pathways"
"481","sgo:SGO_0583","Biosynthesis of cofactors"
"482","sgo:SGO_0586","Peptidoglycan biosynthesis"
"483","sgo:SGO_0586","Metabolic pathways"
"484","sgo:SGO_0586","beta-Lactam resistance"
"485","sgo:SGO_0592","Cysteine and methionine metabolism"
"486","sgo:SGO_0592","Metabolic pathways"
"487","sgo:SGO_0592","Biosynthesis of amino acids"
"488","sgo:SGO_0592","Quorum sensing"
"489","sgo:SGO_0593","RNA degradation"
"490","sgo:SGO_0594","Purine metabolism"
"491","sgo:SGO_0594","Metabolic pathways"
"492","sgo:SGO_0595","RNA polymerase"
"493","sgo:SGO_0596","Homologous recombination"
"494","sgo:SGO_0597","One carbon pool by folate"
"495","sgo:SGO_0597","Aminoacyl-tRNA biosynthesis"
"496","sgo:SGO_0597","Metabolic pathways"
"497","sgo:SGO_0601","Two-component system"
"498","sgo:SGO_0602","Two-component system"
"499","sgo:SGO_0603","Two-component system"
"500","sgo:SGO_0606","Cysteine and methionine metabolism"
"501","sgo:SGO_0606","Sulfur metabolism"
"502","sgo:SGO_0606","Metabolic pathways"
"503","sgo:SGO_0606","Biosynthesis of secondary metabolites"
"504","sgo:SGO_0606","Microbial metabolism in diverse environments"
"505","sgo:SGO_0606","Carbon metabolism"
"506","sgo:SGO_0606","Biosynthesis of amino acids"
"507","sgo:SGO_0611","Ribosome"
"508","sgo:SGO_0612","Aminoacyl-tRNA biosynthesis"
"509","sgo:SGO_0613","Ribosome"
"510","sgo:SGO_0614","Ribosome"
"511","sgo:SGO_0615","Aminoacyl-tRNA biosynthesis"
"512","sgo:SGO_0616","Aminoacyl-tRNA biosynthesis"
"513","sgo:SGO_0617","Aminoacyl-tRNA biosynthesis"
"514","sgo:SGO_0618","Aminoacyl-tRNA biosynthesis"
"515","sgo:SGO_0619","Aminoacyl-tRNA biosynthesis"
