"","Gene_Locus_ID","Gene_Symbol","Gene_Function","Uniprot_ID","GO_Terms","eggNOG","KEGG_Pathway"
"43","SAB0056","","(GenBank) probable ornithine cyclodeaminase protein",NA,NA,NA,"Biosynthesis of various other secondary metabolites, Biosynthesis of various antibiotics, Metabolic pathways, Biosynthesis of secondary metabolites"
"44","SAB0057","","(GenBank) probable siderophore biosynthesis protein",NA,NA,NA,"Biosynthesis of various other secondary metabolites, Metabolic pathways, Biosynthesis of secondary metabolites"
"45","SAB0059","","(GenBank) probable siderophore biosynthesis protein",NA,NA,NA,"Biosynthesis of various other secondary metabolites, Metabolic pathways, Biosynthesis of secondary metabolites"
"46","SAB0060","","(GenBank) probable siderophore biosynthesis protein",NA,NA,NA,"Biosynthesis of various other secondary metabolites, Metabolic pathways, Biosynthesis of secondary metabolites"
"47","SAB0062","","(GenBank) probable diaminopimelate decarboxylase protein",NA,NA,NA,"Biosynthesis of various other secondary metabolites, Metabolic pathways, Biosynthesis of secondary metabolites"
"48","SAB0063","","(GenBank) hypothetical protein",NA,NA,NA,"Biosynthesis of various other secondary metabolites, Metabolic pathways, Biosynthesis of secondary metabolites"
"49","SAB0066","","(GenBank) acetoin (diacetyl) reductase",NA,NA,NA,"Butanoate metabolism, Biosynthesis of secondary metabolites"
"50","SAB0067","","(GenBank) probable UDP-glucose 4-epimerase",NA,NA,NA,"Galactose metabolism, Amino sugar and nucleotide sugar metabolism, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
"51","SAB0072",NA,NA,"Q2YUU9","metal ion binding [GO:0046872]; superoxide dismutase activity [GO:0004784]",NA,NA
"52","SAB0075","deoD1","(GenBank) purine nucleoside phosphorylase",NA,NA,NA,"Purine metabolism, Nicotinate and nicotinamide metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Nucleotide metabolism"
"53","SAB0077","deoC1","(GenBank) deoxyribose-phosphate aldolase 1","Q2YUU4","cytoplasm [GO:0005737]; deoxyribose-phosphate aldolase activity [GO:0004139]; carbohydrate catabolic process [GO:0016052]; deoxyribonucleotide catabolic process [GO:0009264]; deoxyribose phosphate catabolic process [GO:0046386]",NA,"Pentose phosphate pathway, Metabolic pathways"
"54","SAB0078","drm","(GenBank) phosphopentomutase","Q2YUU3","cytoplasm [GO:0005737]; magnesium ion binding [GO:0000287]; manganese ion binding [GO:0030145]; phosphopentomutase activity [GO:0008973]; 5-phosphoribose 1-diphosphate biosynthetic process [GO:0006015]; cellular metabolic compound salvage [GO:0043094]; deoxyribonucleotide catabolic process [GO:0009264]",NA,"Pentose phosphate pathway, Purine metabolism, Metabolic pathways"
"55","SAB0081c","","(GenBank) phosphonate ABC transporter permease",NA,NA,NA,"ABC transporters"
"56","SAB0083c","","(GenBank) transport system protein","Q2YUY7","plasma membrane [GO:0005886]; ABC-type phosphonate transporter activity [GO:0015416]; ATP binding [GO:0005524]",NA,"ABC transporters"
"57","SAB0084c","","(GenBank) probable transport protein",NA,NA,NA,"ABC transporters"
"58","SAB0086","cpdB","(GenBank) 2',3'-cyclic-nucleotide 2'-phosphodiesterase",NA,NA,NA,"Purine metabolism, Pyrimidine metabolism, Metabolic pathways"
"59","SAB0089","","(GenBank) alcohol-acetaldehyde dehydrogenase",NA,NA,NA,"Glycolysis / Gluconeogenesis, Fatty acid degradation, Tyrosine metabolism, Pyruvate metabolism, Chloroalkane and chloroalkene degradation, Naphthalene degradation, Butanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
"60","SAB0093","capD","(GenBank) capsular polysaccharide synthesis enzyme CapD",NA,NA,NA,"O-Antigen nucleotide sugar biosynthesis, Teichoic acid biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
"61","SAB0094","capE","(GenBank) capsular polysaccharide synthesis enzyme CapE",NA,NA,NA,"Amino sugar and nucleotide sugar metabolism, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
"62","SAB0095","capF","(GenBank) capsular polysaccharide synthesis enzyme CapF",NA,NA,NA,"O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
"63","SAB0096","capG","(GenBank) capsular polysaccharide synthesis enzyme CapG",NA,NA,NA,"O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
"64","SAB0104","capO","(GenBank) capsular polysaccharide synthesis enzyme CapO",NA,NA,NA,"Amino sugar and nucleotide sugar metabolism, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars, Two-component system"
"65","SAB0105","capP","(GenBank) capsular polysaccharide synthesis enzyme CapP",NA,NA,NA,"Amino sugar and nucleotide sugar metabolism, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars, Two-component system"
"66","SAB0108","aldA","(GenBank) aldehyde dehdydrogenase","Q2YV11","aldehyde dehydrogenase (NAD+) activity [GO:0004029]; glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity [GO:0043878]",NA,"Glycolysis / Gluconeogenesis, Ascorbate and aldarate metabolism, Fatty acid degradation, Valine, leucine and isoleucine degradation, Lysine degradation, Arginine and proline metabolism, Histidine metabolism, Tryptophan metabolism, beta-Alanine metabolism, Glycerolipid metabolism, Pyruvate metabolism, Chloroalkane and chloroalkene degradation, Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of cofactors"
"67","SAB0117","","(GenBank) NAD-dependent formate dehydrogenase",NA,NA,NA,"Glyoxylate and dicarboxylate metabolism, Methane metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"68","SAB0122c","","(GenBank) probable acetylglutamate kinase","Q2YUZ7","cytoplasm [GO:0005737]; acetylglutamate kinase activity [GO:0003991]; ATP binding [GO:0005524]; arginine biosynthetic process via ornithine [GO:0042450]",NA,"Arginine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"69","SAB0123c","","(GenBank) arginine biosynthesis bifunctional protein",NA,NA,NA,"Arginine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"70","SAB0125c","","(GenBank) acetylornithine aminotransferase",NA,NA,NA,"Arginine and proline metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"71","SAB0129c","glcA","(GenBank) phosphotransferase system enzyme II glucose-specific factor IIA","Q2YUZ1","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; glucose transmembrane transporter activity [GO:0005355]; kinase activity [GO:0016301]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]",NA,"Glycolysis / Gluconeogenesis, Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Phosphotransferase system (PTS)"
"72","SAB0131","","(GenBank) probable glucokinase regulator-related protein","Q2YUY9","carbohydrate derivative binding [GO:0097367]; carbon-oxygen lyase activity [GO:0016835]; amino sugar catabolic process [GO:0046348]; carbohydrate metabolic process [GO:0005975]; N-acetylmuramic acid catabolic process [GO:0097173]",NA,"Amino sugar and nucleotide sugar metabolism, Metabolic pathways"
"73","SAB0132","","(GenBank) PTS system sucrose-specific IIBC component","Q2YV12","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; kinase activity [GO:0016301]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; peptidoglycan turnover [GO:0009254]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]",NA,"Starch and sucrose metabolism, Phosphotransferase system (PTS)"
"74","SAB0145","","(GenBank) oligopeptide ABC transporter permease protein",NA,NA,NA,"Quorum sensing"
"75","SAB0146","","(GenBank) oligopeptide ABC transporter",NA,NA,NA,"Quorum sensing"
"76","SAB0147","","(GenBank) RGD-containing lipoprotein",NA,NA,NA,"Quorum sensing"
"77","SAB0148","","(GenBank) gamma-glutamyltransferase",NA,NA,NA,"Taurine and hypotaurine metabolism, Cyanoamino acid metabolism, Glutathione metabolism, Metabolic pathways"
"78","SAB0149c",NA,NA,"Q2YV20","electron transfer activity [GO:0009055]; FMN binding [GO:0010181]; oxidoreductase activity, acting on NAD(P)H, NAD(P) as acceptor [GO:0016652]; oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor [GO:0016655]",NA,NA
"79","SAB0151","","(GenBank) multiple sugar-binding transport ATP-binding protein",NA,NA,NA,"ABC transporters"
"80","SAB0152","","(GenBank) probable maltose/maltodextrin transport system protein",NA,NA,NA,"ABC transporters"
"81","SAB0153","","(GenBank) maltose/maltodextrin transport permease protein",NA,NA,NA,"ABC transporters"
"82","SAB0154","","(GenBank) maltose/maltodextrin transport system protein",NA,NA,NA,"ABC transporters"
"83","SAB0160","uhpT","(GenBank) hexose phosphate transport protein",NA,NA,NA,"Two-component system"
"84","SAB0161c","","(GenBank) probable two-component response regulator","Q2YV56","cytoplasm [GO:0005737]; DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; phosphorelay signal transduction system [GO:0000160]",NA,"Two-component system"
"85","SAB0162c","","(GenBank) probable two-component sensor histidine kinase","Q2YV55","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; phosphorelay sensor kinase activity [GO:0000155]",NA,"Two-component system"
"86","SAB0163c","","(GenBank) periplasmic iron binding protein",NA,NA,NA,"Two-component system"
"87","SAB0164","","(GenBank) formate acetyltransferase","Q2YV53","cytoplasm [GO:0005737]; formate C-acetyltransferase activity [GO:0008861]; glucose metabolic process [GO:0006006]",NA,"Pyruvate metabolism, Propanoate metabolism, Butanoate metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"88","SAB0165",NA,NA,"Q2YV52","cytoplasm [GO:0005737]; 4 iron, 4 sulfur cluster binding [GO:0051539]; [formate-C-acetyltransferase]-activating enzyme activity [GO:0043365]; metal ion binding [GO:0046872]; glucose metabolic process [GO:0006006]",NA,NA
"89","SAB0167","","(GenBank) conserved hypothetical protein",NA,NA,NA,"Glycerophospholipid metabolism"
"90","SAB0168c","","(GenBank) hyothetical protein",NA,NA,NA,"Staphylococcus aureus infection"
"91","SAB0170c","","(GenBank) 3-ketoacyl-CoA transferase",NA,NA,NA,"Fatty acid degradation, Valine, leucine and isoleucine degradation, Geraniol degradation, Benzoate degradation, alpha-Linolenic acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Fatty acid metabolism"
"92","SAB0171c","","(GenBank) 3-hydroxyacyl-CoA dehydrogenase",NA,NA,NA,"Fatty acid degradation, Benzoate degradation, Butanoate metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism, Fatty acid metabolism"
"93","SAB0173c","","(GenBank) acyl-CoA synthetase",NA,NA,NA,"Fatty acid biosynthesis, Fatty acid degradation, Metabolic pathways, Fatty acid metabolism, Quorum sensing"
"94","SAB0174c","","(GenBank) acetyl-CoA/acetoacetyl-CoA transferase",NA,NA,NA,"Pyruvate metabolism, Propanoate metabolism, Styrene degradation, Metabolic pathways, Microbial metabolism in diverse environments"
"95","SAB0176c","","(GenBank) probable dipeptide-binding ABC transporter",NA,NA,NA,"Quorum sensing"
"96","SAB0180","","(GenBank) L-lactate dehydrogenase 1","Q2YV38","cytoplasm [GO:0005737]; L-lactate dehydrogenase activity [GO:0004459]; glycolytic process [GO:0006096]",NA,"Glycolysis / Gluconeogenesis, Cysteine and methionine metabolism, Pyruvate metabolism, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments"
"97","SAB0181c","","(GenBank) phosphotransferase system enzyme II",NA,NA,NA,"Glycolysis / Gluconeogenesis, Starch and sucrose metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Phosphotransferase system (PTS)"
"98","SAB0184","","(GenBank) probable phosphotransferase system enzyme",NA,NA,NA,"Galactose metabolism, Metabolic pathways, Phosphotransferase system (PTS)"
"99","SAB0185","","(GenBank) phosphotransferase system galactitol-specific enzyme II, B component",NA,NA,NA,"Galactose metabolism, Metabolic pathways, Phosphotransferase system (PTS)"
"100","SAB0186","","(GenBank) phosphotransferase system galactitol-specific enzyme II, C component",NA,NA,NA,"Galactose metabolism, Metabolic pathways, Phosphotransferase system (PTS)"
"101","SAB0187","","(GenBank) probable zinc-binding sorbitol dehydrogenase",NA,NA,NA,"Pentose and glucuronate interconversions, Fructose and mannose metabolism, Metabolic pathways"
"102","SAB0189","","(GenBank) probable zinc-binding sorbitol dehydrogenase",NA,NA,NA,"Pentose and glucuronate interconversions, Fructose and mannose metabolism, Metabolic pathways"
"103","SAB0190","","(GenBank) probable 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase","Q2YV76","D-ribitol-5-phosphate cytidylyltransferase activity [GO:0047349]; cell wall organization [GO:0071555]; isoprenoid biosynthetic process [GO:0008299]; poly(ribitol phosphate) teichoic acid biosynthetic process [GO:1902012]",NA,"Pentose and glucuronate interconversions, Metabolic pathways"
"104","SAB0192","","(GenBank) teichoic acid biosynthesis protein B",NA,NA,NA,"Teichoic acid biosynthesis"
"105","SAB0193","","(GenBank) teichoic acid biosynthesis protein F",NA,NA,NA,"Teichoic acid biosynthesis"
"106","SAB0194","","(GenBank) probable 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase","Q2YV73","D-ribitol-5-phosphate cytidylyltransferase activity [GO:0047349]; cell wall organization [GO:0071555]; isoprenoid biosynthetic process [GO:0008299]; poly(ribitol phosphate) teichoic acid biosynthetic process [GO:1902012]",NA,"Pentose and glucuronate interconversions, Metabolic pathways"
"107","SAB0195","","(GenBank) probable xylitol dehydrogenase",NA,NA,NA,"Pentose and glucuronate interconversions, Metabolic pathways"
"108","SAB0196","","(GenBank) teichoic acid biosynthesis protein B",NA,NA,NA,"Teichoic acid biosynthesis"
"109","SAB0197","","(GenBank) probable glycosyl transferase",NA,NA,NA,"Teichoic acid biosynthesis"
"110","SAB0198",NA,NA,"Q2YV69","cytoplasm [GO:0005737]; metal ion binding [GO:0046872]; protein repair [GO:0030091]; response to nitrosative stress [GO:0051409]; response to oxidative stress [GO:0006979]",NA,NA
"111","SAB0199","lytS","(GenBank) two-component sensor histidine kinase","Q2YV68","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; phosphorelay sensor kinase activity [GO:0000155]; cell wall organization [GO:0071555]",NA,"Two-component system"
"112","SAB0200","lytR","(GenBank) two-component sensor histidine kinase","Q2YV67","cytoplasm [GO:0005737]; DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]",NA,"Two-component system"
"113","SAB0201","lrgA","(GenBank) holin-like protein A","Q2YV66","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; cytolysis [GO:0019835]; programmed cell death [GO:0012501]",NA,"Two-component system"
"114","SAB0202","lrgB","(GenBank) holin-like protein B","Q2YV65","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; cytolysis [GO:0019835]; programmed cell death [GO:0012501]",NA,"Two-component system"
"115","SAB0205","bglA","(GenBank) 6-phospho-beta-glucosidase",NA,NA,NA,"Glycolysis / Gluconeogenesis, Starch and sucrose metabolism"
"116","SAB0208c","","(GenBank) ribokinase",NA,NA,NA,"Pentose phosphate pathway, Metabolic pathways"
"117","SAB0209c","","(GenBank) ribose permease transport protein","Q2YVA4","cytoplasm [GO:0005737]; D-ribose pyranase activity [GO:0062193]; intramolecular lyase activity [GO:0016872]; monosaccharide binding [GO:0048029]; D-ribose catabolic process [GO:0019303]",NA,"ABC transporters"
"118","SAB0214","","(GenBank) probable penicillin-related choloylglycine hydrolase",NA,NA,NA,"Biosynthesis of secondary metabolites"
"119","SAB0248","","(GenBank) probable carbohydrate kinase",NA,NA,NA,"Pyrimidine metabolism, Metabolic pathways"
"120","SAB0249","","(GenBank) probable membrane protein",NA,NA,NA,"Pyrimidine metabolism, Metabolic pathways"
"121","SAB0252c","","(GenBank) N-acetylneuraminate lyase subunit","Q2YVB1","cytoplasm [GO:0005737]; N-acetylneuraminate lyase activity [GO:0008747]; carbohydrate metabolic process [GO:0005975]; N-acetylneuraminate catabolic process [GO:0019262]",NA,"Amino sugar and nucleotide sugar metabolism, Metabolic pathways"
"122","SAB0255","","(GenBank) probable N-acetylmannosamine-6-phosphate 2-epimerase","Q2YVA8","N-acylglucosamine-6-phosphate 2-epimerase activity [GO:0047465]; N-acylmannosamine-6-phosphate 2-epimerase activity [GO:0009385]; carbohydrate metabolic process [GO:0005975]; N-acetylmannosamine metabolic process [GO:0006051]; N-acetylneuraminate catabolic process [GO:0019262]",NA,"Amino sugar and nucleotide sugar metabolism, Metabolic pathways"
"123","SAB0257","geh","(GenBank) glycerol ester hydrolase",NA,NA,NA,"Glycerolipid metabolism, Metabolic pathways"
"124","SAB0277","","(GenBank) probable lipoate-protein ligase",NA,NA,NA,"Lipoic acid metabolism, Metabolic pathways, Biosynthesis of cofactors"
"125","SAB0278c","","(GenBank) probable membrane protein",NA,NA,NA,"Ascorbate and aldarate metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Phosphotransferase system (PTS)"
"126","SAB0279c","","(GenBank) probable PTS system component",NA,NA,NA,"Ascorbate and aldarate metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Phosphotransferase system (PTS)"
"127","SAB0280c","","(GenBank) probable PTS system component",NA,NA,NA,"Ascorbate and aldarate metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Phosphotransferase system (PTS)"
"128","SAB0284",NA,NA,"Q2YVH4","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; antiporter activity [GO:0015297]; xenobiotic transmembrane transporter activity [GO:0042910]; response to antibiotic [GO:0046677]",NA,NA
"129","SAB0289","","(GenBank) probable NADH-dependent FMN reductase",NA,NA,NA,"Riboflavin metabolism, Sulfur metabolism, Metabolic pathways"
"130","SAB0293",NA,NA,"Q2YVG5","plasma membrane [GO:0005886]",NA,NA
"131","SAB0296c","","(GenBank) sec-independent protein translocase protein",NA,NA,NA,"Protein export, Bacterial secretion system"
"132","SAB0297c","","(GenBank) probable protein translocase subunit",NA,NA,NA,"Protein export, Bacterial secretion system"
"133","SAB0304","th1","(GenBank) probable acetyl-CoA acetyltransferase protein","Q2YVF5","cytoplasm [GO:0005737]; acetyl-CoA C-acetyltransferase activity [GO:0003985]",NA,"Fatty acid degradation, Valine, leucine and isoleucine degradation, Lysine degradation, Benzoate degradation, Tryptophan metabolism, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Butanoate metabolism, Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Fatty acid metabolism, Two-component system"
"134","SAB0306c","metE1","(GenBank) 5-methyltetrahydropteroyltriglutamate homocysteine methyltransferase","Q2YVH7","5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity [GO:0003871]; zinc ion binding [GO:0008270]; methionine biosynthetic process [GO:0009086]; methylation [GO:0032259]",NA,"Cysteine and methionine metabolism, Selenocompound metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"135","SAB0307c","metE2","(GenBank) 5-methyltetrahydrofolate-homocysteine methyltransferase",NA,NA,NA,"Cysteine and methionine metabolism, Selenocompound metabolism, One carbon pool by folate, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of amino acids"
"136","SAB0308c","","(GenBank) cystathionine beta-lyase",NA,NA,NA,"Cysteine and methionine metabolism, Selenocompound metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"137","SAB0309c","","(GenBank) cystathionine gamma-synthase",NA,NA,NA,"Cysteine and methionine metabolism, Selenocompound metabolism, Sulfur metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"138","SAB0316","rpsF","(GenBank) 30S ribosomal protein S6","Q2YVJ2","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA,"Ribosome"
"139","SAB0317","ssb","(GenBank) probable single-strand DNA-binding protein",NA,NA,NA,"DNA replication, Mismatch repair, Homologous recombination"
"140","SAB0318","rpsR","(GenBank) 30S ribosomal protein S18","Q2YVJ0","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA,"Ribosome"
"141","SAB0326","","(GenBank) conserved hypothetical protein",NA,NA,NA,"Glycolysis / Gluconeogenesis, Glycine, serine and threonine metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
