"","Gene_Locus_ID","Gene_Symbol","Gene_Function","Uniprot_ID","GO_Terms","eggNOG","KEGG_Pathway"
"36","BTH_I0031","fliQ","(GenBank) flagellar biosynthetic protein FliQ","Q2T2N7","bacterial-type flagellum basal body [GO:0009425]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; bacterial-type flagellum assembly [GO:0044780]; protein secretion [GO:0009306]",NA,"Flagellar assembly"
"37","BTH_I0032","fliR","(GenBank) flagellar biosynthetic protein FliR","Q2T2N6","bacterial-type flagellum basal body [GO:0009425]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; bacterial-type flagellum assembly [GO:0044780]; protein targeting [GO:0006605]",NA,"Flagellar assembly"
"38","BTH_I0033",NA,NA,"Q2T2N5","DNA binding [GO:0003677]; regulation of transcription, DNA-templated [GO:0006355]",NA,NA
"39","BTH_I0034",NA,NA,"Q2T2N4","methyltransferase activity [GO:0008168]; methylation [GO:0032259]",NA,NA
"40","BTH_I0035","","(GenBank) conserved hypothetical protein","Q2T2N3","sulfur compound metabolic process [GO:0006790]",NA,"Sulfur metabolism, ABC transporters"
"41","BTH_I0036","","(GenBank) ABC transporter, ATP-binding protein","Q2T2H7","plasma membrane [GO:0005886]; ATP binding [GO:0005524]",NA,"Sulfur metabolism, ABC transporters"
"42","BTH_I0037","","(GenBank) ABC transporter, permease protein","Q2T2H6","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]",NA,"Sulfur metabolism, ABC transporters"
"43","BTH_I0038","","(GenBank) sensor histidine kinase","Q2T2H5","integral component of membrane [GO:0016021]; nucleotide binding [GO:0000166]; phosphorelay sensor kinase activity [GO:0000155]",NA,"Two-component system"
"44","BTH_I0039","","(GenBank) DNA-binding response regulator","Q2T2H4","DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of transcription, DNA-templated [GO:0006355]",NA,"Two-component system"
"45","BTH_I0040",NA,NA,"Q2T2H3","cell outer membrane [GO:0009279]; pore complex [GO:0046930]; porin activity [GO:0015288]; ion transport [GO:0006811]",NA,NA
"46","BTH_I0041",NA,NA,"Q2T2H2","DNA binding [GO:0003677]; N-methyltransferase activity [GO:0008170]; site-specific DNA-methyltransferase (adenine-specific) activity [GO:0009007]",NA,NA
"47","BTH_I0042",NA,NA,"Q2T2H1","ATP binding [GO:0005524]; DNA binding [GO:0003677]; hydrolase activity [GO:0016787]",NA,NA
"48","BTH_I0043",NA,NA,"Q2T2H0","cell outer membrane [GO:0009279]; pore complex [GO:0046930]; porin activity [GO:0015288]; ion transport [GO:0006811]",NA,NA
"49","BTH_I0044",NA,NA,"Q2T2G9","DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]",NA,NA
"50","BTH_I0045","","(GenBank) branched-chain amino acid ABC transporter, ATP-binding protein, putative","Q2T2G8","plasma membrane [GO:0005886]; ATP binding [GO:0005524]",NA,"ABC transporters, Quorum sensing"
"51","BTH_I0046","","(GenBank) branched-chain amino acid ABC transporter, ATP-binding protein","Q2T2G7","plasma membrane [GO:0005886]; ATP binding [GO:0005524]",NA,"ABC transporters, Quorum sensing"
"52","BTH_I0047","","(GenBank) branched-chain amino acid ABC transporter, permease protein, putative","Q2T2I8","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; branched-chain amino acid transmembrane transporter activity [GO:0015658]",NA,"ABC transporters, Quorum sensing"
"53","BTH_I0048","","(GenBank) Branched-chain amino acid transport system / permease component, putative","Q2T2I7","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]",NA,"ABC transporters, Quorum sensing"
"54","BTH_I0049","","(GenBank) branched-chain amino acid ABC transporter, periplasmic amino acid-binding protein, putative","Q2T2I6",NA,NA,"ABC transporters, Quorum sensing"
"55","BTH_I0050","","(GenBank) phenylacetaldehyde dehydrogenase","Q2T2I5","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor [GO:0016620]",NA,"Tyrosine metabolism, Phenylalanine metabolism, Styrene degradation, Metabolic pathways, Microbial metabolism in diverse environments"
"56","BTH_I0051",NA,NA,"Q2T2I4",NA,NA,NA
"57","BTH_I0052",NA,NA,"Q2T2I3",NA,NA,NA
"58","BTH_I0053","","(GenBank) oxidoreductase, short-chain dehydrogenase/reductase family","Q2T2I2","oxidoreductase activity [GO:0016491]",NA,"Butanoate metabolism, Biosynthesis of secondary metabolites"
"59","BTH_I0054",NA,NA,"Q2T2I1","flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on CH-OH group of donors [GO:0016614]",NA,NA
"60","BTH_I0055",NA,NA,"Q2T2I0",NA,NA,NA
"61","BTH_I0056",NA,NA,"Q2T2H9",NA,NA,NA
"62","BTH_I0057",NA,NA,"Q2T2H8","integral component of membrane [GO:0016021]; lipid metabolic process [GO:0006629]",NA,NA
"63","BTH_I0058",NA,NA,"Q2T2J5",NA,NA,NA
"64","BTH_I0059",NA,NA,"Q2T2J4","DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]",NA,NA
"65","BTH_I0060",NA,NA,"Q2T2J3","acyl-CoA dehydrogenase activity [GO:0003995]; flavin adenine dinucleotide binding [GO:0050660]",NA,NA
"66","BTH_I0061","","(GenBank) beta-ketoadipyl CoA thiolase","Q2T2J2","acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]",NA,"Fatty acid degradation, Valine, leucine and isoleucine degradation, Lysine degradation, Benzoate degradation, Tryptophan metabolism, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Butanoate metabolism, Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Fatty acid metabolism, Two-component system"
"67","BTH_I0062","","(GenBank) fatty oxidation complex, alpha subunit","Q2T2J1","cytoplasm [GO:0005737]; 3-hydroxyacyl-CoA dehydrogenase activity [GO:0003857]; isomerase activity [GO:0016853]; NAD+ binding [GO:0070403]; fatty acid beta-oxidation [GO:0006635]",NA,"Fatty acid degradation, Valine, leucine and isoleucine degradation, Geraniol degradation, Lysine degradation, Benzoate degradation, Tryptophan metabolism, beta-Alanine metabolism, Propanoate metabolism, Butanoate metabolism, Limonene and pinene degradation, Caprolactam degradation, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Fatty acid metabolism"
"68","BTH_I0063",NA,NA,"Q2T2J0",NA,NA,NA
"69","BTH_I0064",NA,NA,"Q2T2I9","catalytic activity [GO:0003824]",NA,NA
"70","BTH_I0065",NA,NA,"Q2T2L0","integral component of membrane [GO:0016021]",NA,NA
"71","BTH_I0066",NA,NA,"Q2T2K9","integral component of membrane [GO:0016021]",NA,NA
"72","BTH_I0067",NA,NA,"Q2T2K8",NA,NA,NA
"73","BTH_I0068",NA,NA,"Q2T2K7",NA,NA,NA
"74","BTH_I0069",NA,NA,"Q2T2K6",NA,NA,NA
"75","BTH_I0070",NA,NA,"Q2T2K5","integral component of membrane [GO:0016021]",NA,NA
"76","BTH_I0071",NA,NA,"Q2T2K4","DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription, initiation [GO:0006352]; response to stimulus [GO:0050896]",NA,NA
"77","BTH_I0072","","(GenBank) catalase","Q2T2L6","catalase activity [GO:0004096]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; response to oxidative stress [GO:0006979]",NA,"Tryptophan metabolism, Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism"
"78","BTH_I0073",NA,NA,"Q2T2L5","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; electron transfer activity [GO:0009055]; respiratory electron transport chain [GO:0022904]",NA,NA
"79","BTH_I0074",NA,NA,"Q2T2L4",NA,NA,NA
"80","BTH_I0075",NA,NA,"Q2T2L3","DNA binding [GO:0003677]; DNA strand exchange activity [GO:0000150]",NA,NA
"81","BTH_I0076",NA,NA,"Q2T2L2","DNA binding [GO:0003677]",NA,NA
"82","BTH_I0077",NA,NA,"Q2SZK0","DNA binding [GO:0003677]; transposase activity [GO:0004803]; transposition, DNA-mediated [GO:0006313]",NA,NA
"83","BTH_I0078",NA,NA,"Q2T2M4",NA,NA,NA
"84","BTH_I0079",NA,NA,"Q2T2M3",NA,NA,NA
"85","BTH_I0080",NA,NA,"Q2T2M2","integral component of membrane [GO:0016021]",NA,NA
"86","BTH_I0081","speG","(GenBank) spermidine n(1)-acetyltransferase","Q2T2M1","diamine N-acetyltransferase activity [GO:0004145]",NA,"Arginine and proline metabolism, Metabolic pathways"
"87","BTH_I0082",NA,NA,"Q2T2M0",NA,NA,NA
"88","BTH_I0083",NA,NA,"Q2T2L9",NA,NA,NA
"89","BTH_I0084",NA,NA,"Q2T2L8",NA,NA,NA
"90","BTH_I0085",NA,NA,"Q2T2L7","DNA-binding transcription factor activity [GO:0003700]; methylated-DNA-[protein]-cysteine S-methyltransferase activity [GO:0003908]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]; DNA dealkylation involved in DNA repair [GO:0006307]; methylation [GO:0032259]",NA,NA
"91","BTH_I0086","","(GenBank) DNA-3-methyladenine glycosylase II","Q2T2N2","catalytic activity [GO:0003824]; base-excision repair [GO:0006284]",NA,"Base excision repair"
"92","BTH_I0087","gshA-1","(GenBank) glutamate--cysteine ligase","Q2T2N1","ATP binding [GO:0005524]; glutamate-cysteine ligase activity [GO:0004357]; glutathione biosynthetic process [GO:0006750]",NA,"Cysteine and methionine metabolism, Glutathione metabolism, Metabolic pathways, Biosynthesis of cofactors"
"93","BTH_I0088","","(GenBank) RNA polymerase sigma factor RpoD","Q2T2N0","DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription, initiation [GO:0006352]",NA,"Flagellar assembly"
"94","BTH_I0089",NA,NA,"Q2T2M9",NA,NA,NA
"95","BTH_I0090",NA,NA,"Q2T2M8","periplasmic space [GO:0042597]",NA,NA
"96","BTH_I0091",NA,NA,"Q2T2M7",NA,NA,NA
"97","BTH_I0092",NA,NA,"Q2T2M6","DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]",NA,NA
"98","BTH_I0093",NA,NA,"Q2T2M5",NA,NA,NA
"99","BTH_I0094",NA,NA,"Q2T2E5","DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]",NA,NA
"100","BTH_I0095",NA,NA,"Q2T2E4",NA,NA,NA
"101","BTH_I0096",NA,NA,"Q2T2E3",NA,NA,NA
"102","BTH_I0097",NA,NA,"Q2T2E2","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; DNA helicase activity [GO:0003678]",NA,NA
"103","BTH_I0098",NA,NA,"Q2T2E1",NA,NA,NA
"104","BTH_I0099",NA,NA,"Q2T2E0",NA,NA,NA
"105","BTH_I0100",NA,NA,"Q2T2D9",NA,NA,NA
"106","BTH_I0101",NA,NA,"Q2T2D8",NA,NA,NA
"107","BTH_I0102",NA,NA,"Q2T2D7","helicase activity [GO:0004386]",NA,NA
"108","BTH_I0103",NA,NA,"Q2T2D6",NA,NA,NA
"109","BTH_I0104",NA,NA,"Q2T2D5",NA,NA,NA
"110","BTH_I0105",NA,NA,"Q2T2D4",NA,NA,NA
"111","BTH_I0106",NA,NA,"Q2T2D3",NA,NA,NA
"112","BTH_I0107",NA,NA,"Q2T2D2","DNA binding [GO:0003677]",NA,NA
"113","BTH_I0108",NA,NA,"Q2T2D1","integral component of membrane [GO:0016021]",NA,NA
"114","BTH_I0109",NA,NA,"Q2T2D0",NA,NA,NA
"115","BTH_I0110",NA,NA,"Q2T2C9",NA,NA,NA
"116","BTH_I0111",NA,NA,"Q2T2C8",NA,NA,NA
"117","BTH_I0112",NA,NA,"Q2T2C7",NA,NA,NA
"118","BTH_I0113",NA,NA,"Q2T2C6","ATP binding [GO:0005524]; protein kinase activity [GO:0004672]",NA,NA
"119","BTH_I0114",NA,NA,"Q2T2C5","methyltransferase activity [GO:0008168]; nucleic acid binding [GO:0003676]; methylation [GO:0032259]",NA,NA
"120","BTH_I0115",NA,NA,"Q2T2C4",NA,NA,NA
"121","BTH_I0116",NA,NA,"Q2T2C3","catalytic activity [GO:0003824]",NA,NA
"122","BTH_I0117",NA,NA,"Q2T2C2",NA,NA,NA
"123","BTH_I0118",NA,NA,"Q2T2C1","nuclease activity [GO:0004518]",NA,NA
"124","BTH_I0119",NA,NA,"Q2T2C0",NA,NA,NA
"125","BTH_I0120","","(GenBank) tRNA-Lys",NA,NA,NA,"Aminoacyl-tRNA biosynthesis"
"126","BTH_I0121",NA,NA,"Q2T2B9",NA,NA,NA
"127","BTH_I0122",NA,NA,"Q2T2B8","lipid metabolic process [GO:0006629]",NA,NA
"128","BTH_I0123","","(GenBank) glyoxylate reductase","Q2T2B7","NAD binding [GO:0051287]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]",NA,"Glycine, serine and threonine metabolism, Cysteine and methionine metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"129","BTH_I0124",NA,NA,"Q2T2B6","DNA-binding transcription factor activity [GO:0003700]",NA,NA
"130","BTH_I0125",NA,NA,"Q2T2B5","DNA binding [GO:0003677]; DNA topoisomerase type I (single strand cut, ATP-independent) activity [GO:0003917]; DNA topological change [GO:0006265]",NA,NA
"131","BTH_I0126",NA,NA,"Q2T2B4",NA,NA,NA
"132","BTH_I0127",NA,NA,"Q2T2B3","DNA mediated transformation [GO:0009294]",NA,NA
"133","BTH_I0128",NA,NA,"Q2T2B2","metal ion binding [GO:0046872]; peptide deformylase activity [GO:0042586]; translation [GO:0006412]",NA,NA
"134","BTH_I0129","fmt","(GenBank) methionyl-tRNA formyltransferase","Q2T2B1","methionyl-tRNA formyltransferase activity [GO:0004479]",NA,"One carbon pool by folate, Aminoacyl-tRNA biosynthesis, Metabolic pathways"
"135","BTH_I0130",NA,NA,"Q2T2B0","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; amino acid transport [GO:0006865]",NA,NA
"136","BTH_I0131",NA,NA,"Q2T2A9","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]",NA,NA
"137","BTH_I0132",NA,NA,"Q2T2A8","cytoplasm [GO:0005737]; RNA binding [GO:0003723]; rRNA methyltransferase activity [GO:0008649]; regulation of transcription, DNA-templated [GO:0006355]",NA,NA
"138","BTH_I0133",NA,NA,"Q2T2A7",NA,NA,NA
"139","BTH_I0134",NA,NA,"Q2T2A6","integral component of membrane [GO:0016021]; phosphorelay sensor kinase activity [GO:0000155]",NA,NA
"140","BTH_I0135",NA,NA,"Q2T2A5","sequence-specific DNA binding [GO:0043565]; phosphorelay signal transduction system [GO:0000160]",NA,NA
"141","BTH_I0136","","(GenBank) tRNA-Phe",NA,NA,NA,"Aminoacyl-tRNA biosynthesis"
"142","BTH_I0137","","(GenBank) exsB protein","Q2T2A4","ATP binding [GO:0005524]; ligase activity, forming carbon-nitrogen bonds [GO:0016879]; zinc ion binding [GO:0008270]; queuosine biosynthetic process [GO:0008616]",NA,"Folate biosynthesis, Metabolic pathways"
"143","BTH_I0138","","(GenBank) conserved hypothetical protein","Q2T2A3","4 iron, 4 sulfur cluster binding [GO:0051539]; carbon-nitrogen lyase activity [GO:0016840]; magnesium ion binding [GO:0000287]; S-adenosyl-L-methionine binding [GO:1904047]; queuosine biosynthetic process [GO:0008616]",NA,"Folate biosynthesis, Metabolic pathways"
"144","BTH_I0139","","(GenBank) 6-pyruvoyl tetrahydrobiopterin synthase, putative","Q2T2A2","6-carboxy-5,6,7,8-tetrahydropterin synthase activity [GO:0070497]; metal ion binding [GO:0046872]",NA,"Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"145","BTH_I0140","","(GenBank) HpcH/HpaI aldolase family protein","Q2T2A1","catalytic activity [GO:0003824]",NA,"Ascorbate and aldarate metabolism, Metabolic pathways"
"146","BTH_I0141",NA,NA,"Q2T2A0",NA,NA,NA
"147","BTH_I0142",NA,NA,"Q2T299","integral component of plasma membrane [GO:0005887]; peptidoglycan glycosyltransferase activity [GO:0008955]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]",NA,NA
"148","BTH_I0143","","(GenBank) penicillin-binding protein 2","Q2T298","integral component of plasma membrane [GO:0005887]; penicillin binding [GO:0008658]; serine-type D-Ala-D-Ala carboxypeptidase activity [GO:0009002]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]",NA,"Peptidoglycan biosynthesis, Metabolic pathways, beta-Lactam resistance"
"149","BTH_I0144",NA,NA,"Q2T297","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; regulation of cell shape [GO:0008360]",NA,NA
"150","BTH_I0145",NA,NA,"Q2T296","integral component of membrane [GO:0016021]; regulation of cell shape [GO:0008360]",NA,NA
"151","BTH_I0146",NA,NA,"Q2T295","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; cell morphogenesis [GO:0000902]; regulation of cell shape [GO:0008360]",NA,NA
"152","BTH_I0147","gatC","(GenBank) glutamyl-tRNA(Gln) amidotransferase, C subunit","Q2T294","asparaginyl-tRNA synthase (glutamine-hydrolyzing) activity [GO:0050566]; ATP binding [GO:0005524]; glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity [GO:0050567]; regulation of translational fidelity [GO:0006450]; translation [GO:0006412]",NA,"Aminoacyl-tRNA biosynthesis, Metabolic pathways"
"153","BTH_I0148","gatA","(GenBank) glutamyl-tRNA(Gln) amidotransferase, A subunit","Q2T293","glutamyl-tRNA(Gln) amidotransferase complex [GO:0030956]; ATP binding [GO:0005524]; glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity [GO:0050567]; translation [GO:0006412]",NA,"Aminoacyl-tRNA biosynthesis, Metabolic pathways"
"154","BTH_I0149","","(GenBank) glutamyl-tRNA","Q2T292","asparaginyl-tRNA synthase (glutamine-hydrolyzing) activity [GO:0050566]; ATP binding [GO:0005524]; glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity [GO:0050567]; translation [GO:0006412]",NA,"Aminoacyl-tRNA biosynthesis, Metabolic pathways"
"155","BTH_I0150",NA,NA,"Q2T291","kinase activity [GO:0016301]; phosphotransferase activity, phosphate group as acceptor [GO:0016776]; polyphosphate metabolic process [GO:0006797]",NA,NA
"156","BTH_I0151","xth-1","(GenBank) exodeoxyribonuclease III","Q2T290","exodeoxyribonuclease III activity [GO:0008853]; DNA repair [GO:0006281]",NA,"Base excision repair"
"157","BTH_I0152","","(GenBank) alcohol dehydrogenase, zinc-containing","Q2T289","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; zinc ion binding [GO:0008270]",NA,"Glycolysis / Gluconeogenesis, Glycerolipid metabolism, Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments"
"158","BTH_I0153",NA,NA,"Q2T288","DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]",NA,NA
"159","BTH_I0154",NA,NA,"Q2T287","metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]",NA,NA
"160","BTH_I0155","","(GenBank) AmpG-related permease","Q2T286","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]",NA,"beta-Lactam resistance"
"161","BTH_I0156",NA,NA,"Q2T285",NA,NA,NA
"162","BTH_I0157","metX","(GenBank) homoserine O-acetyltransferase","Q2T284","cytoplasm [GO:0005737]; homoserine O-succinyltransferase activity [GO:0008899]; methionine biosynthetic process [GO:0009086]",NA,"Cysteine and methionine metabolism, Sulfur metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"163","BTH_I0158",NA,NA,"Q2T283","DNA binding [GO:0003677]",NA,NA
"164","BTH_I0159",NA,NA,"Q2T282","hydrolase activity [GO:0016787]",NA,NA
"165","BTH_I0160","","(GenBank) acetylglutamate kinase","Q2T281","cytoplasm [GO:0005737]; acetylglutamate kinase activity [GO:0003991]; ATP binding [GO:0005524]; arginine biosynthetic process via ornithine [GO:0042450]",NA,"Arginine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"166","BTH_I0161",NA,NA,"Q2T280",NA,NA,NA
"167","BTH_I0162","","(GenBank) sensor histidine kinase","Q2T279","phosphorelay sensor kinase activity [GO:0000155]",NA,"Two-component system"
