"","Gene_Locus_ID","Gene_Symbol","Gene_Function","Uniprot_ID","GO_Terms","eggNOG","KEGG_Pathway"
"69","AFUA_1G00630",NA,NA,"Q4WL05","cytoplasm [GO:0005737]; nucleus [GO:0005634]; ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; DNA repair [GO:0006281]",NA,NA
"70","AFUA_1G00640","","(RefSeq) choline kinase","Q4WL04","cytoplasm [GO:0005737]; choline kinase activity [GO:0004103]; ethanolamine kinase activity [GO:0004305]; phosphatidylcholine biosynthetic process [GO:0006656]; phosphatidylethanolamine biosynthetic process [GO:0006646]",NA,"Glycerophospholipid metabolism, Metabolic pathways"
"71","AFUA_1G00650",NA,NA,"Q4WL03","glucan endo-1,3-alpha-glucosidase activity [GO:0051118]; fungal-type cell wall disassembly involved in conjugation with cellular fusion [GO:1904541]; metabolic process [GO:0008152]",NA,NA
"72","AFUA_1G00660",NA,NA,"Q4WL02",NA,NA,NA
"73","AFUA_1G00670",NA,NA,"Q4WL01",NA,NA,NA
"74","AFUA_1G00690",NA,NA,"Q4WKZ9",NA,NA,NA
"75","AFUA_1G00700",NA,NA,"Q4WKZ8",NA,NA,NA
"76","AFUA_1G00710",NA,NA,"Q4WKZ7",NA,NA,NA
"77","AFUA_1G00720",NA,NA,"Q4WKZ6",NA,NA,NA
"78","AFUA_1G00730",NA,NA,"Q4WKZ5",NA,NA,NA
"79","AFUA_1G00740",NA,NA,"Q4WKZ4",NA,NA,NA
"80","AFUA_1G00750",NA,NA,"Q4WKZ3",NA,"ENOG502SHAC",NA
"81","AFUA_1G00760",NA,NA,"Q4WKZ2",NA,"ENOG502SR76",NA
"82","AFUA_1G00770",NA,NA,"Q4WKZ1",NA,NA,NA
"83","AFUA_1G00780",NA,NA,"Q4WKZ0",NA,NA,NA
"84","AFUA_1G00790",NA,NA,"Q4WKY9",NA,NA,NA
"85","AFUA_1G00800",NA,NA,"Q4WKY8","intrinsic component of mitochondrial inner membrane [GO:0031304]; oxidoreductase activity [GO:0016491]; oxygen-dependent protoporphyrinogen oxidase activity [GO:0004729]; heme biosynthetic process [GO:0006783]",NA,NA
"86","AFUA_1G00810",NA,NA,"Q4WKY7",NA,NA,NA
"87","AFUA_1G00820",NA,NA,"Q4WKY6",NA,NA,NA
"88","AFUA_1G00830",NA,NA,"Q4WKY5",NA,NA,NA
"89","AFUA_1G00840",NA,NA,"Q4WKY4",NA,NA,NA
"90","AFUA_1G00850",NA,NA,"Q4WKY3","catalytic activity [GO:0003824]; nucleoside metabolic process [GO:0009116]",NA,NA
"91","AFUA_1G00890",NA,NA,"Q4WKY1",NA,NA,NA
"92","AFUA_1G00910",NA,NA,"Q4WKX9",NA,NA,NA
"93","AFUA_1G00920",NA,NA,"Q4WKX8",NA,NA,NA
"94","AFUA_1G00930",NA,NA,"Q4WKX7",NA,NA,NA
"95","AFUA_1G00950",NA,NA,"Q4WKX5",NA,NA,NA
"96","AFUA_1G00970",NA,NA,"Q4WKX3","integral component of fungal-type vacuolar membrane [GO:0071627]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]",NA,NA
"97","AFUA_1G00980",NA,NA,"Q4WKX2","FAD binding [GO:0071949]; oxidoreductase activity [GO:0016491]",NA,NA
"98","AFUA_1G00990",NA,NA,"Q4WKX1","oxidoreductase activity [GO:0016491]",NA,NA
"99","AFUA_1G01000",NA,NA,"Q4WKX0","dioxygenase activity [GO:0051213]; metal ion binding [GO:0046872]",NA,NA
"100","AFUA_1G01010",NA,NA,"Q4WKW9","3-oxoacyl-[acyl-carrier-protein] synthase activity [GO:0004315]; fatty acid synthase activity [GO:0004312]; methyltransferase activity [GO:0008168]; oxidoreductase activity [GO:0016491]; phosphopantetheine binding [GO:0031177]; fatty acid biosynthetic process [GO:0006633]; methylation [GO:0032259]; secondary metabolic process [GO:0019748]; secondary metabolite biosynthetic process [GO:0044550]",NA,NA
"101","AFUA_1G01020",NA,NA,"Q4WKW8","catalytic activity [GO:0003824]; nucleoside metabolic process [GO:0009116]",NA,NA
"102","AFUA_1G01040",NA,NA,"Q4WKW6","catalytic activity [GO:0003824]; nucleoside metabolic process [GO:0009116]",NA,NA
"103","AFUA_1G01050",NA,NA,"Q4WKW5",NA,NA,NA
"104","AFUA_1G01070",NA,NA,"Q4WKW3",NA,NA,NA
"105","AFUA_1G01080",NA,NA,"Q4WKW2",NA,NA,NA
"106","AFUA_1G01090",NA,NA,"Q4WKW1",NA,NA,NA
"107","AFUA_1G01100",NA,NA,"Q4WKW0",NA,"ENOG502SNH5",NA
"108","AFUA_1G01110",NA,NA,"Q4WKV9","fatty acid synthase activity [GO:0004312]; phosphopantetheine binding [GO:0031177]; fatty acid biosynthetic process [GO:0006633]; secondary metabolite biosynthetic process [GO:0044550]",NA,NA
"109","AFUA_1G01120","","(RefSeq) pectate lyase","Q4WKV8","extracellular region [GO:0005576]; pectate lyase activity [GO:0030570]; cell wall organization [GO:0071555]; pectin catabolic process [GO:0045490]","ENOG502QSM3","Pentose and glucuronate interconversions, Metabolic pathways"
"110","AFUA_1G01130",NA,NA,"Q4WKV7",NA,"ENOG502RI4I",NA
"111","AFUA_1G01140",NA,NA,"Q4WKV6",NA,"ENOG502SNNV",NA
"112","AFUA_1G01160",NA,NA,"Q4WKV5","hydrolase activity [GO:0016787]; nucleotide binding [GO:0000166]; nucleotide catabolic process [GO:0009166]","KOG4419",NA
"113","AFUA_1G01175",NA,NA,"A4D9R4",NA,"ENOG502RPCU",NA
"114","AFUA_1G01180",NA,NA,"A4D9R5","FAD binding [GO:0071949]; oxidoreductase activity [GO:0016491]","ENOG502QQWK",NA
"115","AFUA_1G01190",NA,NA,"Q4WKV1","integral component of membrane [GO:0016021]","ENOG502SHS7",NA
"116","AFUA_1G01200","","(RefSeq) alpha-galactosidase","Q4WKV0","cytoplasm [GO:0005737]; alpha-galactosidase activity [GO:0004557]; raffinose alpha-galactosidase activity [GO:0052692]; glycoside catabolic process [GO:0016139]; glycosylceramide catabolic process [GO:0046477]; oligosaccharide metabolic process [GO:0009311]","KOG2366","Galactose metabolism, Glycerolipid metabolism, Sphingolipid metabolism, Glycosphingolipid biosynthesis - globo and isoglobo series, Metabolic pathways"
"117","AFUA_1G01210",NA,NA,"Q4WKU9",NA,"ENOG502SNJ2",NA
"118","AFUA_1G01220",NA,NA,"Q4WKU8",NA,"ENOG502SHFB",NA
"119","AFUA_1G01230",NA,NA,"Q4WKU7","xylan 1,4-beta-xylosidase activity [GO:0009044]; carbohydrate metabolic process [GO:0005975]","ENOG502SM8A",NA
"120","AFUA_1G01240",NA,NA,"Q4WKU6","nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; transcription, DNA-templated [GO:0006351]","ENOG502SK3B",NA
"121","AFUA_1G01250",NA,NA,"Q4WKU5","chondroitin hydrolase activity [GO:0052757]; polysaccharide catabolic process [GO:0000272]","ENOG502S0YB",NA
"122","AFUA_1G01260",NA,NA,"Q4WKU4","integral component of membrane [GO:0016021]; intrinsic component of membrane [GO:0031224]; cysteine transmembrane transporter activity [GO:0033229]; transmembrane transporter activity [GO:0022857]; cysteine transport [GO:0042883]","KOG2533",NA
"123","AFUA_1G01265",NA,NA,"A4D9R6",NA,"ENOG502S6CD",NA
"124","AFUA_1G01270",NA,NA,"Q4WKU3","heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]","KOG0158",NA
"125","AFUA_1G01280",NA,NA,"Q4WKU1",NA,"KOG1202",NA
"126","AFUA_1G01300",NA,NA,"Q4WKU0","periplasmic space [GO:0042597]; lyase activity [GO:0016829]","ENOG502QVUY",NA
"127","AFUA_1G01310",NA,NA,"Q4WKT9","hydrolase activity [GO:0016787]","KOG4389",NA
"128","AFUA_1G01320",NA,NA,"Q4WKT8","extracellular region [GO:0005576]","ENOG502SMFC",NA
"129","AFUA_1G01330",NA,NA,"Q4WKT7","oxidoreductase activity [GO:0016491]","KOG1205",NA
"130","AFUA_1G01340",NA,NA,"Q4WKT6","nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; metabolic process [GO:0008152]","ENOG502SKED",NA
"131","AFUA_1G01350",NA,NA,"Q4WKT5",NA,"ENOG502SF70",NA
"132","AFUA_1G01360",NA,NA,"Q4WKT4","integral component of membrane [GO:0016021]","ENOG502S8KA",NA
"133","AFUA_1G01370","","(RefSeq) glutathione S-transferase","Q4WKT3","cytoplasm [GO:0005737]; glutathione binding [GO:0043295]; glutathione transferase activity [GO:0004364]; glutathione metabolic process [GO:0006749]","KOG0867","Glutathione metabolism, Metabolic pathways"
"134","AFUA_1G01380",NA,NA,"Q4WKT2","mannan polymerase complex [GO:0000136]; alpha-1,6-mannosyltransferase activity [GO:0000009]; protein N-linked glycosylation [GO:0006487]","ENOG502QW2I",NA
"135","AFUA_1G01390",NA,NA,"Q4WKT1",NA,"ENOG502SQJN",NA
"136","AFUA_1G01400",NA,NA,"Q4WKT0",NA,NA,NA
"137","AFUA_1G01410",NA,NA,"Q4WKS9",NA,NA,NA
"138","AFUA_1G01420",NA,NA,"Q4WKS8","SCF ubiquitin ligase complex [GO:0019005]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]","ENOG502SW3Q",NA
"139","AFUA_1G01430",NA,NA,"Q4WKS7","medium-chain fatty acid-CoA ligase activity [GO:0031956]; fatty acid metabolic process [GO:0006631]","KOG1178",NA
"140","AFUA_1G01440",NA,NA,"Q4WKS6",NA,NA,NA
"141","AFUA_1G01450",NA,NA,"Q4WKS5","membrane [GO:0016020]; lipase activity [GO:0016298]","ENOG502S3SW",NA
"142","AFUA_1G01460",NA,NA,"Q4WKS4","cytoplasm [GO:0005737]; membrane-bounded organelle [GO:0043227]; N-acylphosphatidylethanolamine-specific phospholipase D activity [GO:0070290]; N-acylethanolamine metabolic process [GO:0070291]; N-acylphosphatidylethanolamine metabolic process [GO:0070292]; secondary metabolite biosynthetic process [GO:0044550]","ENOG502QU66",NA
"143","AFUA_1G01480",NA,NA,"Q4WKS3","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; dipeptide transmembrane transporter activity [GO:0071916]; tripeptide transmembrane transporter activity [GO:0042937]",NA,NA
"144","AFUA_1G01490",NA,NA,"Q4WKS1",NA,"ENOG502SJEK",NA
"145","AFUA_1G01500",NA,NA,"Q4WKS0","integral component of membrane [GO:0016021]; oxidoreductase activity [GO:0016491]","KOG1208",NA
"146","AFUA_1G01520",NA,NA,"Q4WKR9",NA,"ENOG502S0V9",NA
"147","AFUA_1G01530",NA,NA,"Q4WKR7","mitochondrial inner membrane [GO:0005743]","ENOG502SEGQ",NA
"148","AFUA_1G01540",NA,NA,"Q4WKR6","endonuclease activity [GO:0004519]; exonuclease activity [GO:0004527]","ENOG502QPIS",NA
"149","AFUA_1G01550",NA,NA,"Q4WKR5","integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]; high-affinity zinc transmembrane transporter activity [GO:0000006]; zinc ion transmembrane transporter activity [GO:0005385]; cellular response to pH [GO:0071467]; response to zinc ion [GO:0010043]; zinc ion import across plasma membrane [GO:0071578]; zinc ion transmembrane transport [GO:0071577]","KOG1558",NA
"150","AFUA_1G01560",NA,NA,"Q4WKR4","nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; metabolic process [GO:0008152]","ENOG502SQ00",NA
"151","AFUA_1G01570",NA,NA,"Q4WKR3",NA,"ENOG502RP0P",NA
"152","AFUA_1G01580",NA,NA,"Q4WKR2",NA,NA,NA
"153","AFUA_1G01590",NA,NA,"Q4WKR1","nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; transcription, DNA-templated [GO:0006351]","ENOG502QUI0",NA
"154","AFUA_1G01600",NA,NA,"Q4WKR0","deoxyribodipyrimidine photo-lyase activity [GO:0003904]; DNA binding [GO:0003677]; FAD binding [GO:0071949]; cellular response to stimulus [GO:0051716]; nucleobase-containing compound metabolic process [GO:0006139]; protein-chromophore linkage [GO:0018298]; response to light stimulus [GO:0009416]; response to stress [GO:0006950]","KOG0133",NA
"155","AFUA_1G01610",NA,NA,"Q4WKQ9","integral component of membrane [GO:0016021]","ENOG502SIDK",NA
"156","AFUA_1G01620",NA,NA,"Q4WKQ8","integral component of membrane [GO:0016021]","ENOG502S14Y",NA
"157","AFUA_1G01630",NA,NA,"Q4WKQ7","oxidoreductase activity [GO:0016491]; small molecule metabolic process [GO:0044281]","ENOG502QTQ8",NA
"158","AFUA_1G01640",NA,NA,"Q4WKQ6","microtubule [GO:0005874]; ATP binding [GO:0005524]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]; microtubule-based movement [GO:0007018]","KOG0243",NA
"159","AFUA_1G01640",NA,NA,"Q4WKQ6","microtubule [GO:0005874]; ATP binding [GO:0005524]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]; microtubule-based movement [GO:0007018]","KOG0246",NA
"160","AFUA_1G01650",NA,NA,"Q4WKQ5","nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; metabolic process [GO:0008152]; regulation of transcription by RNA polymerase II [GO:0006357]","ENOG502SJNF",NA
"161","AFUA_1G01660",NA,NA,"Q4WKQ4","carbohydrate metabolic process [GO:0005975]","ENOG502QWE4",NA
"162","AFUA_1G01670",NA,NA,"Q4WKQ3","oxidoreductase activity [GO:0016491]; zinc ion binding [GO:0008270]","KOG0024",NA
"163","AFUA_1G01680","","(RefSeq) branched-chain amino acid aminotransferase","Q4WKQ2","branched-chain-amino-acid transaminase activity [GO:0004084]; L-isoleucine transaminase activity [GO:0052656]; L-leucine transaminase activity [GO:0052654]; L-valine transaminase activity [GO:0052655]; branched-chain amino acid metabolic process [GO:0009081]","KOG0975","Cysteine and methionine metabolism, Valine, leucine and isoleucine degradation, Valine, leucine and isoleucine biosynthesis, Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids, Biosynthesis of cofactors"
"164","AFUA_1G01690",NA,NA,"Q4WKQ1","integral component of membrane [GO:0016021]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen [GO:0016712]","KOG0157",NA
"165","AFUA_1G01700",NA,NA,"Q4WKQ0",NA,"ENOG502RAM2",NA
