"","Gene_Locus_ID","Gene_Symbol","Gene_Function","Uniprot_ID","GO_Terms","eggNOG","KEGG_Pathway"
"19","HI_0001","","(GenBank) glyceraldehyde-3-phosphate dehydrogenase (gapdH)","P44304","cytosol [GO:0005829]; glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity [GO:0004365]; NAD binding [GO:0051287]; NADP binding [GO:0050661]; glucose metabolic process [GO:0006006]; glycolytic process [GO:0006096]","COG0057","Glycolysis / Gluconeogenesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"20","HI_0002","","(GenBank) long chain fatty acid coA ligase, putative","P44446","ATP binding [GO:0005524]; CoA-ligase activity [GO:0016405]; long-chain fatty acid-CoA ligase activity [GO:0004467]","COG1022","Fatty acid biosynthesis, Fatty acid degradation, Metabolic pathways, Fatty acid metabolism, Quorum sensing"
"21","HI_0003",NA,NA,"P44447","cytosol [GO:0005829]; magnesium ion binding [GO:0000287]; phosphatase activity [GO:0016791]","COG0561",NA
"22","HI_0004",NA,NA,"P71335","cytoplasm [GO:0005737]; endoribonuclease activity [GO:0004521]; metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]; rRNA processing [GO:0006364]","COG0319",NA
"23","HI_0005",NA,NA,"P44449","cytoplasm [GO:0005737]; sulfur carrier activity [GO:0097163]; sulfurtransferase activity [GO:0016783]; Mo-molybdopterin cofactor biosynthetic process [GO:0006777]","COG1526",NA
"24","HI_0007","","(GenBank) formate dehydrogenase, beta subunit (fdxH)","P44450","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; 4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; cellular respiration [GO:0045333]; formate oxidation [GO:0015944]","COG0437","Glyoxylate and dicarboxylate metabolism, Methane metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"25","HI_0008","","(GenBank) formate dehydrogenase, gamma subunit (fdxI)","P44451","formate dehydrogenase complex [GO:0009326]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; electron transfer activity [GO:0009055]; formate dehydrogenase (NAD+) activity [GO:0008863]; formate dehydrogenase (quinone) activity [GO:0036397]; metal ion binding [GO:0046872]; anaerobic respiration [GO:0009061]; formate oxidation [GO:0015944]; respiratory electron transport chain [GO:0022904]","COG2864","Glyoxylate and dicarboxylate metabolism, Methane metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"26","HI_0009",NA,NA,"P44452","cytosol [GO:0005829]; ferric iron binding [GO:0008199]; protein maturation [GO:0051604]","COG3058",NA
"27","HI_0010",NA,NA,"P44305","cytoplasm [GO:0005737]; acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]; ribosomal-protein-alanine N-acetyltransferase activity [GO:0008999]; N-terminal peptidyl-alanine acetylation [GO:0017189]","COG0456",NA
"28","HI_0011","","(GenBank) DNA polymerase III, psi subunit (holD)","P43750","3'-5' exonuclease activity [GO:0008408]; DNA-directed DNA polymerase activity [GO:0003887]; DNA replication [GO:0006260]","COG3050","DNA replication, Mismatch repair, Homologous recombination"
"29","HI_0012",NA,NA,"P44453","cytoplasm [GO:0005737]; 16S rRNA (guanine(1207)-N(2))-methyltransferase activity [GO:0052914]; nucleic acid binding [GO:0003676]","COG2813",NA
"30","HI_0013",NA,NA,"P43728","cytosol [GO:0005829]; plasma membrane [GO:0005886]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; ribosomal small subunit binding [GO:0043024]; rRNA binding [GO:0019843]; small ribosomal subunit rRNA binding [GO:0070181]; ribosomal small subunit assembly [GO:0000028]","COG1159",NA
"31","HI_0014",NA,NA,"P44441","cytoplasm [GO:0005737]; double-stranded RNA binding [GO:0003725]; metal ion binding [GO:0046872]; ribonuclease III activity [GO:0004525]; rRNA binding [GO:0019843]; mRNA processing [GO:0006397]; regulation of gene expression [GO:0010468]; RNA processing [GO:0006396]; rRNA catabolic process [GO:0016075]; rRNA processing [GO:0006364]; tRNA processing [GO:0008033]","COG0571",NA
"32","HI_0015","","(GenBank) signal peptidase I (lepB)","P44454","integral component of plasma membrane [GO:0005887]; serine-type endopeptidase activity [GO:0004252]; signal peptide processing [GO:0006465]","COG0681","Protein export"
"33","HI_0016",NA,NA,"P43729","plasma membrane [GO:0005886]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; ribosome binding [GO:0043022]; translation elongation factor activity [GO:0003746]; positive regulation of translation [GO:0045727]","COG0481",NA
"34","HI_0017",NA,NA,"P44455","cytosol [GO:0005829]; formate C-acetyltransferase activity [GO:0008861]; threonine catabolic process [GO:0006567]","COG3445",NA
"35","HI_0018","","(GenBank) uracil DNA glycosylase (ung)","P43731","cytoplasm [GO:0005737]; uracil DNA N-glycosylase activity [GO:0004844]; base-excision repair, AP site formation via deaminated base removal [GO:0097510]","COG0692","Base excision repair"
"36","HI_0019",NA,NA,"Q57163","cytosol [GO:0005829]; 4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; methylthiotransferase activity [GO:0035596]; N6-isopentenyladenosine methylthiotransferase activity [GO:0035597]; tRNA methylthiolation [GO:0035600]","COG0621",NA
"37","HI_0020",NA,NA,"Q57048","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]","COG0471",NA
"38","HI_0021","","(GenBank) citG protein (citG)","P44458","ATP binding [GO:0005524]; holo-citrate lyase synthase activity [GO:0050519]; triphosphoribosyl-dephospho-CoA synthase activity [GO:0046917]; phosphorylation [GO:0016310]; prosthetic group biosynthetic process [GO:0051191]","COG3697","Two-component system"
"39","HI_0021","","(GenBank) citG protein (citG)","P44458","ATP binding [GO:0005524]; holo-citrate lyase synthase activity [GO:0050519]; triphosphoribosyl-dephospho-CoA synthase activity [GO:0046917]; phosphorylation [GO:0016310]; prosthetic group biosynthetic process [GO:0051191]","COG1767","Two-component system"
"40","HI_0022","","(GenBank) citrate lyase, alpha chain (citF)","P44459","ATP-independent citrate lyase complex [GO:0009346]; citrate (pro-3S)-lyase activity [GO:0008815]; citrate CoA-transferase activity [GO:0008814]; acetyl-CoA metabolic process [GO:0006084]","COG3051","Two-component system"
"41","HI_0023","","(GenBank) citrate lyase, beta chain (citE)","P44460","ATP-independent citrate lyase complex [GO:0009346]; citrate (pro-3S)-lyase activity [GO:0008815]; citryl-CoA lyase activity [GO:0008816]; magnesium ion binding [GO:0000287]; acetyl-CoA metabolic process [GO:0006084]; oxaloacetate metabolic process [GO:0006107]","COG2301","Two-component system"
"42","HI_0024","","(GenBank) citrate lyase, gamma chain (citD)","P44461","cytoplasm [GO:0005737]","COG3052","Two-component system"
"43","HI_0025","","(GenBank) citrate lyase ligase (citC)","P44462","[citrate (pro-3S)-lyase] ligase activity [GO:0008771]; ATP binding [GO:0005524]; N-acetyltransferase activity [GO:0008080]; biosynthetic process [GO:0009058]; cellular protein modification process [GO:0006464]","COG3053","Two-component system"
"44","HI_0026","","(GenBank) lipoate biosynthesis protein A (lipA)","P44463","cytoplasm [GO:0005737]; 4 iron, 4 sulfur cluster binding [GO:0051539]; lipoate synthase activity [GO:0016992]; lipoyl synthase activity (acting on glycine-cleavage complex H protein [GO:0102552]; lipoyl synthase activity (acting on pyruvate dehydrogenase E2 protein) [GO:0102553]; metal ion binding [GO:0046872]; protein lipoylation [GO:0009249]","COG0320","Lipoic acid metabolism, Metabolic pathways, Biosynthesis of cofactors"
"45","HI_0027","","(GenBank) lipoate biosynthesis protein B (lipB)","P44464","cytoplasm [GO:0005737]; lipoyl(octanoyl) transferase activity [GO:0033819]; octanoyl transferase activity (acting on glycine-cleavage complex H protein) [GO:0102555]; protein lipoylation [GO:0009249]","COG0321","Lipoic acid metabolism, Metabolic pathways, Biosynthesis of cofactors"
"46","HI_0028",NA,NA,"P44465","cytosol [GO:0005829]","COG2921",NA
"47","HI_0029","","(GenBank) penicillin-binding protein 5 (dacA)","P44466","plasma membrane [GO:0005886]; serine-type D-Ala-D-Ala carboxypeptidase activity [GO:0009002]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]","COG1686","Peptidoglycan biosynthesis, Metabolic pathways"
"48","HI_0030",NA,NA,"Q57092","lyase activity [GO:0016829]; lytic endotransglycosylase activity [GO:0008932]; peptidoglycan binding [GO:0042834]; cell wall organization [GO:0071555]; peptidoglycan metabolic process [GO:0000270]","COG0797",NA
"49","HI_0030",NA,NA,"Q57092","lyase activity [GO:0016829]; lytic endotransglycosylase activity [GO:0008932]; peptidoglycan binding [GO:0042834]; cell wall organization [GO:0071555]; peptidoglycan metabolic process [GO:0000270]","COG3087",NA
"50","HI_0031",NA,NA,"P44468","cell division site [GO:0032153]; integral component of plasma membrane [GO:0005887]; lipid-linked peptidoglycan transporter activity [GO:0015648]; peptidoglycan glycosyltransferase activity [GO:0008955]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]","COG0772",NA
"51","HI_0032","","(GenBank) penicillin-binding protein 2 (pbp2)","P44469","integral component of plasma membrane [GO:0005887]; penicillin binding [GO:0008658]; peptidoglycan L,D-transpeptidase activity [GO:0071972]; serine-type D-Ala-D-Ala carboxypeptidase activity [GO:0009002]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]","COG0768","Peptidoglycan biosynthesis, Metabolic pathways, beta-Lactam resistance"
"52","HI_0033",NA,NA,"P44470","cytoplasm [GO:0005737]; rRNA (pseudouridine-N3-)-methyltransferase activity [GO:0070038]","COG1576",NA
"53","HI_0034",NA,NA,"P44471","cytoplasm [GO:0005737]; ribosomal large subunit binding [GO:0043023]; mature ribosome assembly [GO:0042256]; negative regulation of ribosome biogenesis [GO:0090071]; negative regulation of translation [GO:0017148]","COG0799",NA
"54","HI_0035",NA,NA,"P44472","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; cation transmembrane transporter activity [GO:0008324]; potassium ion transport [GO:0006813]","COG2985",NA
"55","HI_0036","","(GenBank) ABC transporter, ATP-binding protein","Q57335","integral component of plasma membrane [GO:0005887]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATPase-coupled transmembrane transporter activity [GO:0042626]","COG4178","ABC transporters"
"56","HI_0037",NA,NA,"P44474","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; cell morphogenesis [GO:0000902]; regulation of cell shape [GO:0008360]","COG1077",NA
"57","HI_0038",NA,NA,"P44475","plasma membrane [GO:0005886]; regulation of cell shape [GO:0008360]","COG1792",NA
"58","HI_0039",NA,NA,"P44476","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; regulation of cell shape [GO:0008360]","COG2891",NA
"59","HI_0040",NA,NA,"P43929",NA,"COG3076",NA
"60","HI_0041","","(GenBank) exodeoxyribonuclease III (xthA)","P44318","DNA binding [GO:0003677]; endonuclease activity [GO:0004519]; exodeoxyribonuclease III activity [GO:0008853]; metal ion binding [GO:0046872]; DNA repair [GO:0006281]","COG0708","Base excision repair"
"61","HI_0042",NA,NA,"P43930","pseudouridine synthase activity [GO:0009982]; RNA binding [GO:0003723]; enzyme-directed rRNA pseudouridine synthesis [GO:0000455]","COG0564",NA
"62","HI_0043",NA,NA,"P43931","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","COG3768",NA
"63","HI_0044",NA,NA,"P44477","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; negative regulation of apoptotic process [GO:0043066]","COG0670",NA
"64","HI_0045",NA,NA,"P44478","periplasmic space [GO:0042597]","COG3054",NA
"65","HI_0046",NA,NA,"P44479","cytosol [GO:0005829]","COG2824",NA
"66","HI_0047","","(GenBank) 4-hydroxy-2-oxoglutarate aldolase/2-deydro-3-deoxyphosphogluconate aldolase (eda)","P44480","cytoplasm [GO:0005737]; 2-dehydro-3-deoxy-phosphogluconate aldolase activity [GO:0008675]; 4-hydroxy-2-oxoglutarate aldolase activity [GO:0008700]; metabolic process [GO:0008152]","COG0800","Pentose phosphate pathway, Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"67","HI_0048",NA,NA,"P44481","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]","COG1028",NA
"68","HI_0049","","(GenBank) 2-dehydro-3-deoxygluconokinase (kdgK)","P44482","cytosol [GO:0005829]; 2-dehydro-3-deoxygluconokinase activity [GO:0008673]; ATP binding [GO:0005524]; cellular response to DNA damage stimulus [GO:0006974]; D-galacturonate catabolic process [GO:0019698]; D-glucuronate catabolic process [GO:0042840]","COG0524","Pentose phosphate pathway, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"69","HI_0050",NA,NA,"P44483","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]","COG1593",NA
"70","HI_0051",NA,NA,"P44484","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; C4-dicarboxylate transport [GO:0015740]","COG3090",NA
"71","HI_0052",NA,NA,"P71336","outer membrane-bounded periplasmic space [GO:0030288]; transmembrane transport [GO:0055085]","COG1638",NA
"72","HI_0053",NA,NA,"Q57517","galactitol-1-phosphate 5-dehydrogenase activity [GO:0008868]; metal ion binding [GO:0046872]","COG1063",NA
"73","HI_0054",NA,NA,"P44487","DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]","COG2186",NA
"74","HI_0055","","(GenBank) mannonate dehydratase (uxuA)","P44488","ferrous iron binding [GO:0008198]; manganese ion binding [GO:0030145]; mannonate dehydratase activity [GO:0008927]; D-glucuronate catabolic process [GO:0042840]","COG1312","Pentose and glucuronate interconversions, Metabolic pathways"
"75","HI_0056",NA,NA,"P43932","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","COG0861",NA
"76","HI_0057","","(GenBank) excinuclease ABC, subunit C (uvrC)","P44489","cytoplasm [GO:0005737]; excinuclease repair complex [GO:0009380]; DNA binding [GO:0003677]; excinuclease ABC activity [GO:0009381]; cellular response to DNA damage stimulus [GO:0006974]; nucleotide-excision repair [GO:0006289]; SOS response [GO:0009432]","COG0322","Nucleotide excision repair"
"77","HI_0058","","(GenBank) 3-deoxy-D-manno-octulosonate cytidylyltransferase (kdsB)","P44490","cytosol [GO:0005829]; 3-deoxy-manno-octulosonate cytidylyltransferase activity [GO:0008690]; CMP-keto-3-deoxy-D-manno-octulosonic acid biosynthetic process [GO:0033468]; lipopolysaccharide biosynthetic process [GO:0009103]","COG1212","Lipopolysaccharide biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
"78","HI_0059","","(GenBank) conserved hypothetical protein","P44491","plasma membrane [GO:0005886]; ATP binding [GO:0005524]; tetraacyldisaccharide 4'-kinase activity [GO:0009029]; lipid A biosynthetic process [GO:0009245]; lipopolysaccharide core region biosynthetic process [GO:0009244]","COG1663","Lipopolysaccharide biosynthesis, Metabolic pathways"
"79","HI_0060","","(GenBank) ABC transporter, ATP-binding protein (msbA)","P44407","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATPase-coupled lipid transmembrane transporter activity [GO:0034040]; ATPase-coupled transmembrane transporter activity [GO:0042626]; transmembrane transport [GO:0055085]","COG1132","ABC transporters"
"80","HI_0061",NA,NA,"P44408","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; establishment of competence for transformation [GO:0030420]","COG2333",NA
"81","HI_0061",NA,NA,"P44408","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; establishment of competence for transformation [GO:0030420]","COG0658",NA
"82","HI_0062",NA,NA,"P43758","cytoplasm [GO:0005737]; zinc ion binding [GO:0008270]; regulation of gene expression [GO:0010468]","COG1734",NA
"83","HI_0063","","(GenBank) poly(A) polymerase (pcnB)","P44439","ATP binding [GO:0005524]; polynucleotide adenylyltransferase activity [GO:0004652]; RNA binding [GO:0003723]; mRNA polyadenylation [GO:0006378]","COG0617","RNA degradation"
"84","HI_0064","","(GenBank) 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine-pyrophosphokinase (folK)","P43777","2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity [GO:0003848]; ATP binding [GO:0005524]; kinase activity [GO:0016301]; folic acid biosynthetic process [GO:0046656]; tetrahydrofolate biosynthetic process [GO:0046654]","COG0801","Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"85","HI_0065",NA,NA,"P44492","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; tRNA threonylcarbamoyladenosine modification [GO:0002949]","COG0802",NA
"86","HI_0066","","(GenBank) N-acetylmuramoyl-L-alanine amidase, putative","P44493","outer membrane-bounded periplasmic space [GO:0030288]; N-acetylmuramoyl-L-alanine amidase activity [GO:0008745]; cell wall organization [GO:0071555]; peptidoglycan catabolic process [GO:0009253]","COG1388","Cationic antimicrobial peptide (CAMP) resistance"
"87","HI_0066","","(GenBank) N-acetylmuramoyl-L-alanine amidase, putative","P44493","outer membrane-bounded periplasmic space [GO:0030288]; N-acetylmuramoyl-L-alanine amidase activity [GO:0008745]; cell wall organization [GO:0071555]; peptidoglycan catabolic process [GO:0009253]","COG0860","Cationic antimicrobial peptide (CAMP) resistance"
"88","HI_0067","","(GenBank) DNA mismatch repair protein (mutL)","P44494","mismatch repair complex [GO:0032300]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; mismatched DNA binding [GO:0030983]; mismatch repair [GO:0006298]","COG0323","Mismatch repair"
"89","HI_0068","","(GenBank) tRNA delta(2)-isopentenylpyrophosphate transferase (trpX)","P44495","ATP binding [GO:0005524]; tRNA dimethylallyltransferase activity [GO:0052381]; tRNA modification [GO:0006400]","COG0324","Metabolic pathways, Biosynthesis of secondary metabolites"
"90","HI_0069",NA,NA,"P44419","cytosol [GO:0005829]; [glutamate-ammonia-ligase] adenylyltransferase activity [GO:0008882]; [glutamine synthetase]-adenylyl-L-tyrosine phosphorylase [GO:0047388]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; metabolic process [GO:0008152]; regulation of glutamine family amino acid metabolic process [GO:0000820]","COG1391",NA
"91","HI_0070",NA,NA,"P44496","ATP binding [GO:0005524]; double-strand break repair via homologous recombination [GO:0000724]; response to radiation [GO:0009314]; SOS response [GO:0009432]","COG0497",NA
"92","HI_0071",NA,NA,"P43732","cytosol [GO:0005829]; adenyl-nucleotide exchange factor activity [GO:0000774]; chaperone binding [GO:0051087]; protein homodimerization activity [GO:0042803]; unfolded protein binding [GO:0051082]; protein folding [GO:0006457]","COG0576",NA
"93","HI_0072","","(GenBank) conserved hypothetical protein","P44497","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; NAD+ kinase activity [GO:0003951]; NAD metabolic process [GO:0019674]; NADP biosynthetic process [GO:0006741]","COG0061","Nicotinate and nicotinamide metabolism, Metabolic pathways, Biosynthesis of cofactors"
"94","HI_0073",NA,NA,"P43933","ATP binding [GO:0005524]; metal ion binding [GO:0046872]; nucleotidyltransferase activity [GO:0016779]","COG1708",NA
"95","HI_0074",NA,NA,"P43934","endonuclease activity [GO:0004519]; nucleotide binding [GO:0000166]","COG1708",NA
"96","HI_0075","","(GenBank) anaerobic ribonucleoside-triphosphate reductase (nrdD)","P43752","anaerobic ribonucleoside-triphosphate reductase complex [GO:0031250]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; ribonucleoside-triphosphate reductase activity [GO:0008998]; 2'-deoxyribonucleotide biosynthetic process [GO:0009265]; DNA replication [GO:0006260]","COG1328","Purine metabolism, Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"97","HI_0075","","(GenBank) anaerobic ribonucleoside-triphosphate reductase (nrdD)","P43752","anaerobic ribonucleoside-triphosphate reductase complex [GO:0031250]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; ribonucleoside-triphosphate reductase activity [GO:0008998]; 2'-deoxyribonucleotide biosynthetic process [GO:0009265]; DNA replication [GO:0006260]","COG1327","Purine metabolism, Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"98","HI_0076","","(GenBank) acyl-CoA thioesterase II (tesB)","P44498","cytosol [GO:0005829]; acyl-CoA hydrolase activity [GO:0047617]; acyl-CoA metabolic process [GO:0006637]; fatty acid catabolic process [GO:0009062]","COG1946","Biosynthesis of unsaturated fatty acids"
"99","HI_0077",NA,NA,"P43935",NA,"COG2833",NA
"100","HI_0078","","(GenBank) cysteinyl-tRNA synthetase (cysS)","P43816","cytoplasm [GO:0005737]; cytosol [GO:0005829]; ATP binding [GO:0005524]; cysteine-tRNA ligase activity [GO:0004817]; zinc ion binding [GO:0008270]; cysteinyl-tRNA aminoacylation [GO:0006423]","COG0215","Aminoacyl-tRNA biosynthesis"
"101","HI_0079",NA,NA,"P44499","cytoplasm [GO:0005737]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; protein folding [GO:0006457]","COG0652",NA
"102","HI_0080",NA,NA,"P43936","DNA binding [GO:0003677]","COG3692",NA
"103","HI_0081",NA,NA,"P44500","cytosol [GO:0005829]; hydrolase activity, acting on ester bonds [GO:0016788]; metal ion binding [GO:0046872]","COG0084",NA
"104","HI_0082",NA,NA,"P43937","flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on the CH-CH group of donors [GO:0016627]","COG1960",NA
"105","HI_0083",NA,NA,"P43938",NA,NA,NA
"106","HI_0084",NA,NA,"P43785","cytoplasm [GO:0005737]; cytosol [GO:0005829]; oxidoreductase activity [GO:0016491]; protein-disulfide reductase activity [GO:0015035]; cell redox homeostasis [GO:0045454]; glycerol ether metabolic process [GO:0006662]","COG3118",NA
"107","HI_0085","","(GenBank) D-lactate dehydrogenase, fermentative (ldhA)","P44501","D-lactate dehydrogenase activity [GO:0008720]; NAD binding [GO:0051287]","COG1052","Pyruvate metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"108","HI_0086","","(GenBank) cystathionine gamma-synthase (metB)","P44502","cytoplasm [GO:0005737]; carbon-sulfur lyase activity [GO:0016846]; cystathionine gamma-lyase activity [GO:0004123]; cystathionine gamma-synthase activity [GO:0003962]; cystathionine gamma-synthase activity (acts on O-phosphohomoserine) [GO:0102028]; pyridoxal phosphate binding [GO:0030170]; cysteine biosynthetic process via cystathionine [GO:0019343]; methionine biosynthetic process [GO:0009086]; transsulfuration [GO:0019346]","COG0626","Cysteine and methionine metabolism, Selenocompound metabolism, Sulfur metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"109","HI_0087","","(GenBank) threonine synthase (thrC)","P44503","pyridoxal phosphate binding [GO:0030170]; threonine synthase activity [GO:0004795]; threonine biosynthetic process [GO:0009088]","COG0498","Glycine, serine and threonine metabolism, Vitamin B6 metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of amino acids"
"110","HI_0088","","(GenBank) homoserine kinase (thrB)","P44504","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; homoserine kinase activity [GO:0004413]; threonine biosynthetic process [GO:0009088]","COG0083","Glycine, serine and threonine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of amino acids"
